"","Part","BalanceID","Component","Group","d.group"
"9122","1","28126__1280_191493","28126","28126__1280_1914931","p__FCB group"
"9318","-1","28126__1280_191493","191493","28126__1280_191493-1","p__Terrabacteria group"
"9609","1","28025__29375","28025","28025__293751","p__Terrabacteria group"
"9644","-1","28025__29375","29375","28025__29375-1","p__Terrabacteria group"
"10066","1","1535__166486","1535","1535__1664861","p__Terrabacteria group"
"10298","-1","1535__166486","166486","1535__166486-1","p__Terrabacteria group"
"10535","-1","1379__1303_33069","1303","1379__1303_33069-1","p__Terrabacteria group"
"10545","1","1379__1303_33069","1379","1379__1303_330691","p__Terrabacteria group"
"10659","-1","1379__1303_33069","33069","1379__1303_33069-1","p__Proteobacteria"
"11200","-1","487698__40520_69825","40520","487698__40520_69825-1","p__Terrabacteria group"
"11237","-1","487698__40520_69825","69825","487698__40520_69825-1","p__Terrabacteria group"
"11406","1","487698__40520_69825","487698","487698__40520_698251","p__Proteobacteria"
"11717","1","47770__47884_52226","47770","47770__47884_522261","p__Terrabacteria group"
"11721","-1","47770__47884_52226","47884","47770__47884_52226-1","p__Proteobacteria"
"11723","-1","47770__47884_52226","52226","47770__47884_52226-1","p__Terrabacteria group"
"11993","-1","36835__562_36874","562","36835__562_36874-1","p__Proteobacteria"
"12166","1","36835__562_36874","36835","36835__562_368741","p__Terrabacteria group"
"12169","-1","36835__562_36874","36874","36835__562_36874-1","p__FCB group"
"12648","1","33031__288965","33031","33031__2889651","p__Terrabacteria group"
"12848","-1","33031__288965","288965","33031__288965-1","p__Terrabacteria group"
"13120","1","28132__28135_39778","28132","28132__28135_397781","p__FCB group"
"13121","-1","28132__28135_39778","28135","28132__28135_39778-1","p__FCB group"
"13188","-1","28132__28135_39778","39778","28132__28135_39778-1","p__Terrabacteria group"
"13486","-1","1512__488_384638","488","1512__488_384638-1","p__Proteobacteria"
"13554","1","1512__488_384638","1512","1512__488_3846381","p__Terrabacteria group"
"13878","-1","1512__488_384638","384638","1512__488_384638-1","p__Terrabacteria group"
"14114","1","28128__35833","28128","28128__358331","p__FCB group"
"14160","-1","28128__35833","35833","28128__35833-1","p__Proteobacteria"
"14690","-1","225991__40324_47880","40324","225991__40324_47880-1","p__Proteobacteria"
"14714","-1","225991__40324_47880","47880","225991__40324_47880-1","p__Proteobacteria"
"14825","1","225991__40324_47880","225991","225991__40324_478801","p__Proteobacteria"
"15102","1","28090__28091_48296","28090","28090__28091_482961","p__Proteobacteria"
"15103","-1","28090__28091_48296","28091","28090__28091_48296-1","p__Proteobacteria"
"15215","-1","28090__28091_48296","48296","28090__28091_48296-1","p__Proteobacteria"
"15667","-1","626933__38986_228603","38986","626933__38986_228603-1","p__Terrabacteria group"
"15824","-1","626933__38986_228603","228603","626933__38986_228603-1","p__FCB group"
"15916","1","626933__38986_228603","626933","626933__38986_2286031","p__FCB group"
"16175","1","39490__88431_1113609","39490","39490__88431_11136091","p__Terrabacteria group"
"16250","-1","39490__88431_1113609","88431","39490__88431_1113609-1","p__Terrabacteria group"
"16436","-1","39490__88431_1113609","1113609","39490__88431_1113609-1","p__FCB group"
"16492","1","729__28118","729","729__281181","p__Proteobacteria"
"16604","-1","729__28118","28118","729__28118-1","p__FCB group"
"17196","1","44749__47678","44749","44749__476781","p__Terrabacteria group"
"17204","-1","44749__47678","47678","44749__47678-1","p__FCB group"
"17511","-1","29370__1018_305719","1018","29370__1018_305719-1","p__FCB group"
"17626","1","29370__1018_305719","29370","29370__1018_3057191","p__Terrabacteria group"
"17845","-1","29370__1018_305719","305719","29370__1018_305719-1","p__FCB group"
"18343","1","301302__310298","301302","301302__3102981","p__Terrabacteria group"
"18350","-1","301302__310298","310298","301302__310298-1","p__FCB group"
"18640","1","33038__39484","33038","33038__394841","p__Terrabacteria group"
"18665","-1","33038__39484","39484","33038__39484-1","p__Terrabacteria group"
"18982","-1","108980__585_228604","585","108980__585_228604-1","p__Proteobacteria"
"19257","1","108980__585_228604","108980","108980__585_2286041","p__Proteobacteria"
"19318","-1","108980__585_228604","228604","108980__585_228604-1","p__FCB group"
"19512","1","1265__29466","1265","1265__294661","p__Terrabacteria group"
"19629","-1","1265__29466","29466","1265__29466-1","p__Terrabacteria group"
"20182","1","40520__69825","40520","40520__698251","p__Terrabacteria group"
"20219","-1","40520__69825","69825","40520__69825-1","p__Terrabacteria group"
"20594","-1","100884__28116_246787","28116","100884__28116_246787-1","p__FCB group"
"20745","1","100884__28116_246787","100884","100884__28116_2467871","p__Terrabacteria group"
"20822","-1","100884__28116_246787","246787","100884__28116_246787-1","p__FCB group"
"20964","-1","529__293_511","293","529__293_511-1","p__Proteobacteria"
"20972","-1","529__293_511","511","529__293_511-1","p__Proteobacteria"
"20973","1","529__293_511","529","529__293_5111","p__Proteobacteria"
"21559","1","1622__308994","1622","1622__3089941","p__Terrabacteria group"
"21840","-1","1622__308994","308994","1622__308994-1","p__Terrabacteria group"
"22028","-1","53412__1408_183417","1408","53412__1408_183417-1","p__Terrabacteria group"
"22206","1","53412__1408_183417","53412","53412__1408_1834171","p__Proteobacteria"
"22282","-1","53412__1408_183417","183417","53412__1408_183417-1","p__Proteobacteria"
"22511","1","1303__33069","1303","1303__330691","p__Terrabacteria group"
"22635","-1","1303__33069","33069","1303__33069-1","p__Proteobacteria"
"23043","-1","29360__1559_36745","1559","29360__1559_36745-1","p__Terrabacteria group"
"23112","1","29360__1559_36745","29360","29360__1559_367451","p__Terrabacteria group"
"23143","-1","29360__1559_36745","36745","29360__1559_36745-1","p__Terrabacteria group"
"23717","-1","477666__77095_128780","77095","477666__77095_128780-1","p__FCB group"
"23754","-1","477666__77095_128780","128780","477666__77095_128780-1","p__Proteobacteria"
"23876","1","477666__77095_128780","477666","477666__77095_1287801","p__FCB group"
"23990","-1","1034636__860_425941","860","1034636__860_425941-1","p__Fusobacteria"
"24367","-1","1034636__860_425941","425941","1034636__860_425941-1","p__FCB group"
"24418","1","1034636__860_425941","1034636","1034636__860_4259411","p__Proteobacteria"
"24669","1","40216__202956_271420","40216","40216__202956_2714201","p__Proteobacteria"
"24793","-1","40216__202956_271420","202956","40216__202956_271420-1","p__Proteobacteria"
"24822","-1","40216__202956_271420","271420","40216__202956_271420-1","p__Proteobacteria"
"24958","1","301__1404_43770","301","301__1404_437701","p__Proteobacteria"
"25019","-1","301__1404_43770","1404","301__1404_43770-1","p__Terrabacteria group"
"25179","-1","301__1404_43770","43770","301__1404_43770-1","p__Terrabacteria group"
"25596","1","28135__39778","28135","28135__397781","p__FCB group"
"25663","-1","28135__39778","39778","28135__39778-1","p__Terrabacteria group"
"26216","1","79880__290588","79880","79880__2905881","p__Terrabacteria group"
"26323","-1","79880__290588","290588","79880__290588-1","p__Terrabacteria group"
"26604","1","29356__138595","29356","29356__1385951","p__Terrabacteria group"
"26753","-1","29356__138595","138595","29356__138595-1","p__Terrabacteria group"
"26979","-1","137591__850_29430","850","137591__850_29430-1","p__Fusobacteria"
"27112","-1","137591__850_29430","29430","137591__850_29430-1","p__Proteobacteria"
"27250","1","137591__850_29430","137591","137591__850_294301","p__Terrabacteria group"
"27571","1","2741__47715_270498","2741","2741__47715_2704981","p__Terrabacteria group"
"27684","-1","2741__47715_270498","47715","2741__47715_270498-1","p__Terrabacteria group"
"27815","-1","2741__47715_270498","270498","2741__47715_270498-1","p__Terrabacteria group"
"28045","1","1613__47246","1613","1613__472461","p__Terrabacteria group"
"28181","-1","1613__47246","47246","1613__47246-1","p__Terrabacteria group"
"28752","-1","1121298__147802_310514","147802","1121298__147802_310514-1","p__Terrabacteria group"
"28831","-1","1121298__147802_310514","310514","1121298__147802_310514-1","p__FCB group"
"28915","1","1121298__147802_310514","1121298","1121298__147802_3105141","p__Terrabacteria group"
"28952","-1","243924__317_454155","317","243924__317_454155-1","p__Proteobacteria"
"29304","1","243924__317_454155","243924","243924__317_4541551","p__Proteobacteria"
"29362","-1","243924__317_454155","454155","243924__317_454155-1","p__FCB group"
"29685","1","47884__52226","47884","47884__522261","p__Proteobacteria"
"29687","-1","47884__52226","52226","47884__52226-1","p__Terrabacteria group"
"30093","-1","1453492__28454_264027","28454","1453492__28454_264027-1","p__FCB group"
"30308","-1","1453492__28454_264027","264027","1453492__28454_264027-1","p__FCB group"
"30422","1","1453492__28454_264027","1453492","1453492__28454_2640271","p__FCB group"
"30547","-1","43675__1680_28037","1680","43675__1680_28037-1","p__Terrabacteria group"
"30569","-1","43675__1680_28037","28037","43675__1680_28037-1","p__Terrabacteria group"
"30667","1","43675__1680_28037","43675","43675__1680_280371","p__Terrabacteria group"
"31056","-1","82135__1735_633701","1735","82135__1735_633701-1","p__Terrabacteria group"
"31209","1","82135__1735_633701","82135","82135__1735_6337011","p__Terrabacteria group"
"31389","-1","82135__1735_633701","633701","82135__1735_633701-1","p__FCB group"
"31686","1","53408__1661050","53408","53408__16610501","p__Proteobacteria"
"31929","-1","53408__1661050","1661050","53408__1661050-1","p__Proteobacteria"
"31939","-1","2088__254_196024","254","2088__254_196024-1","p__FCB group"
"32058","1","2088__254_196024","2088","2088__254_1960241","p__Terrabacteria group"
"32274","-1","2088__254_196024","196024","2088__254_196024-1","p__Proteobacteria"
"32488","1","1280__191493","1280","1280__1914931","p__Terrabacteria group"
"32771","-1","1280__191493","191493","1280__191493-1","p__Terrabacteria group"
"33214","1","85831__165179_487175","85831","85831__165179_4871751","p__FCB group"
"33251","-1","85831__165179_487175","165179","85831__165179_487175-1","p__FCB group"
"33360","-1","85831__165179_487175","487175","85831__165179_487175-1","p__Proteobacteria"
"33631","1","38986__228603","38986","38986__2286031","p__Terrabacteria group"
"33788","-1","38986__228603","228603","38986__228603-1","p__FCB group"
"34065","1","28091__48296","28091","28091__482961","p__Proteobacteria"
"34177","-1","28091__48296","48296","28091__48296-1","p__Proteobacteria"
"34450","-1","658457__584_410072","584","658457__584_410072-1","p__Proteobacteria"
"34842","-1","658457__584_410072","410072","658457__584_410072-1","p__Terrabacteria group"
"34883","1","658457__584_410072","658457","658457__584_4100721","p__Proteobacteria"
"34934","-1","1598__285_405446","285","1598__285_405446-1","p__Proteobacteria"
"35027","1","1598__285_405446","1598","1598__285_4054461","p__Terrabacteria group"
"35340","-1","1598__285_405446","405446","1598__285_405446-1","p__Proteobacteria"
"35564","1","28116__246787","28116","28116__2467871","p__FCB group"
"35792","-1","28116__246787","246787","28116__246787-1","p__FCB group"
"35941","1","488__384638","488","488__3846381","p__Proteobacteria"
"36333","-1","488__384638","384638","488__384638-1","p__Terrabacteria group"
"36622","1","38286__38304_143393","38286","38286__38304_1433931","p__Terrabacteria group"
"36624","-1","38286__38304_143393","38304","38286__38304_143393-1","p__Terrabacteria group"
"36734","-1","38286__38304_143393","143393","38286__38304_143393-1","p__Terrabacteria group"
"36927","1","199__28137_762212","199","199__28137_7622121","p__Proteobacteria"
"37075","-1","199__28137_762212","28137","199__28137_762212-1","p__FCB group"
"37385","-1","199__28137_762212","762212","199__28137_762212-1","p__Terrabacteria group"
"37656","-1","370979__45067_490189","45067","370979__45067_490189-1","p__Proteobacteria"
"37825","1","370979__45067_490189","370979","370979__45067_4901891","p__FCB group"
"37854","-1","370979__45067_490189","490189","370979__45067_490189-1","p__FCB group"
"38143","1","40324__47880","40324","40324__478801","p__Proteobacteria"
"38167","-1","40324__47880","47880","40324__47880-1","p__Proteobacteria"
"38460","-1","33039__856_13690","856","33039__856_13690-1","p__Fusobacteria"
"38550","-1","33039__856_13690","13690","33039__856_13690-1","p__Proteobacteria"
"38601","1","33039__856_13690","33039","33039__856_136901","p__Terrabacteria group"
"39213","1","104663__544645_1611423","104663","104663__544645_16114231","p__FCB group"
"39359","-1","104663__544645_1611423","544645","104663__544645_1611423-1","p__FCB group"
"39411","-1","104663__544645_1611423","1611423","104663__544645_1611423-1","p__FCB group"
"39505","1","1522__386414","1522","1522__3864141","p__Terrabacteria group"
"39827","-1","1522__386414","386414","1522__386414-1","p__FCB group"
"40144","1","41276__745310_999468","41276","41276__745310_9994681","p__Proteobacteria"
"40376","-1","41276__745310_999468","745310","41276__745310_999468-1","p__Proteobacteria"
"40385","-1","41276__745310_999468","999468","41276__745310_999468-1","p__FCB group"
"40436","1","562__36874","562","562__368741","p__Proteobacteria"
"40612","-1","562__36874","36874","562__36874-1","p__FCB group"
"41041","1","2139__157687","2139","2139__1576871","p__Terrabacteria group"
"41230","-1","2139__157687","157687","2139__157687-1","p__Fusobacteria"
"41427","1","317__454155","317","317__4541551","p__Proteobacteria"
"41837","-1","317__454155","454155","317__454155-1","p__FCB group"
"41923","-1","45254__294_1223514","294","45254__294_1223514-1","p__Proteobacteria"
"42148","1","45254__294_1223514","45254","45254__294_12235141","p__FCB group"
"42395","-1","45254__294_1223514","1223514","45254__294_1223514-1","p__Terrabacteria group"
"42532","1","1727__46228","1727","1727__462281","p__Terrabacteria group"
"42649","-1","1727__46228","46228","1727__46228-1","p__Terrabacteria group"
"43338","1","481743__1113741","481743","481743__11137411","p__Terrabacteria group"
"43384","-1","481743__1113741","1113741","481743__1113741-1","p__Terrabacteria group"
"43433","1","585__228604","585","585__2286041","p__Proteobacteria"
"43769","-1","585__228604","228604","585__228604-1","p__FCB group"
"44277","1","253239__1229909","253239","253239__12299091","p__Terrabacteria group"
"44392","-1","253239__1229909","1229909","253239__1229909-1","p__TACK group"
"44555","1","28130__76517","28130","28130__765171","p__FCB group"
"44673","-1","28130__76517","76517","28130__76517-1","p__Proteobacteria"
"45223","1","158787__358742","158787","158787__3587421","p__Terrabacteria group"
"45308","-1","158787__358742","358742","158787__358742-1","p__Terrabacteria group"
"45726","1","165179__487175","165179","165179__4871751","p__FCB group"
"45835","-1","165179__487175","487175","165179__487175-1","p__Proteobacteria"
"46077","-1","1661032__29552_39496","29552","1661032__29552_39496-1","p__Terrabacteria group"
"46119","-1","1661032__29552_39496","39496","1661032__29552_39496-1","p__Terrabacteria group"
"46399","1","1661032__29552_39496","1661032","1661032__29552_394961","p__Proteobacteria"
"46759","1","216947__574375","216947","216947__5743751","p__Terrabacteria group"
"46846","-1","216947__574375","574375","216947__574375-1","p__Terrabacteria group"
"47093","1","35825__39485_239935","35825","35825__39485_2399351","p__Terrabacteria group"
"47109","-1","35825__39485_239935","39485","35825__39485_239935-1","p__Terrabacteria group"
"47266","-1","35825__39485_239935","239935","35825__39485_239935-1","p__PVC group"
"47513","1","1680__28037","1680","1680__280371","p__Terrabacteria group"
"47535","-1","1680__28037","28037","1680__28037-1","p__Terrabacteria group"
"47925","1","588__516075","588","588__5160751","p__Proteobacteria"
"48336","-1","588__516075","516075","588__516075-1","p__Proteobacteria"
"48409","1","293__511","293","293__5111","p__Proteobacteria"
"48417","-1","293__511","511","293__511-1","p__Proteobacteria"
"48948","1","1018__305719","1018","1018__3057191","p__FCB group"
"49282","-1","1018__305719","305719","1018__305719-1","p__FCB group"
"49431","-1","290309__823_46503","823","290309__823_46503-1","p__FCB group"
"49636","-1","290309__823_46503","46503","290309__823_46503-1","p__FCB group"
"49775","1","290309__823_46503","290309","290309__823_465031","p__Proteobacteria"
"49933","1","850__29430","850","850__294301","p__Fusobacteria"
"50066","-1","850__29430","29430","850__29430-1","p__Proteobacteria"
"50517","1","1735__633701","1735","1735__6337011","p__Terrabacteria group"
"50850","-1","1735__633701","633701","1735__633701-1","p__FCB group"
"50973","1","1467__1203033","1467","1467__12030331","p__Terrabacteria group"
"51376","-1","1467__1203033","1203033","1467__1203033-1","p__Terrabacteria group"
"51444","1","1249__239974","1249","1249__2399741","p__Terrabacteria group"
"51758","-1","1249__239974","239974","1249__239974-1","p__Terrabacteria group"
"51975","1","1506__626935","1506","1506__6269351","p__Terrabacteria group"
"52344","-1","1506__626935","626935","1506__626935-1","p__Terrabacteria group"
"52555","1","29367__308892","29367","29367__3088921","p__Terrabacteria group"
"52777","-1","29367__308892","308892","29367__308892-1","p__Terrabacteria group"
"53147","1","56810__797292","56810","56810__7972921","p__Proteobacteria"
"53354","-1","56810__797292","797292","56810__797292-1","p__FCB group"
"53492","1","1604__38288","1604","1604__382881","p__Terrabacteria group"
"53589","-1","1604__38288","38288","1604__38288-1","p__Terrabacteria group"
"54181","1","102862__1453594","102862","102862__14535941","p__Proteobacteria"
"54375","-1","102862__1453594","1453594","102862__1453594-1","p__FCB group"
"54865","1","1124188__1844653","1124188","1124188__18446531","p__FCB group"
"54889","-1","1124188__1844653","1844653","1124188__1844653-1","p__Terrabacteria group"
"55302","1","419005__762210","419005","419005__7622101","p__FCB group"
"55348","-1","419005__762210","762210","419005__762210-1","p__Terrabacteria group"
"55692","1","136857__215690","136857","136857__2156901","p__Terrabacteria group"
"55736","-1","136857__215690","215690","136857__215690-1","p__Proteobacteria"
"56055","1","29461__264697","29461","29461__2646971","p__Proteobacteria"
"56257","-1","29461__264697","264697","29461__264697-1","p__Terrabacteria group"
"56470","1","1520__1710","1520","1520__17101","p__Terrabacteria group"
"56502","-1","1520__1710","1710","1520__1710-1","p__Terrabacteria group"
"56962","1","1472__508460","1472","1472__5084601","p__Terrabacteria group"
"57317","-1","1472__508460","508460","1472__508460-1","p__Synergistetes"
"57541","1","29355__147207","29355","29355__1472071","p__Terrabacteria group"
"57693","-1","29355__147207","147207","29355__147207-1","p__Terrabacteria group"
"58065","1","33935__202955","33935","33935__2029551","p__Terrabacteria group"
"58225","-1","33935__202955","202955","33935__202955-1","p__Proteobacteria"
"58699","1","163877__1078480","163877","163877__10784801","p__Terrabacteria group"
"58850","-1","163877__1078480","1078480","163877__1078480-1","p__Proteobacteria"
"58905","1","703__1902","703","703__19021","p__Proteobacteria"
"59002","-1","703__1902","1902","703__1902-1","p__Terrabacteria group"
"59658","1","84031__1148157","84031","84031__11481571","p__Terrabacteria group"
"59857","-1","84031__1148157","1148157","84031__1148157-1","p__Proteobacteria"
"60018","1","28124__88688","28124","28124__886881","p__FCB group"
"60163","-1","28124__88688","88688","28124__88688-1","p__Proteobacteria"
"60401","1","632__1691","632","632__16911","p__Proteobacteria"
"60493","-1","632__1691","1691","632__1691-1","p__Terrabacteria group"
"60990","1","1687__572010","1687","1687__5720101","p__Terrabacteria group"
"61316","-1","1687__572010","572010","1687__572010-1","p__Terrabacteria group"
"61734","1","234835__237258","234835","234835__2372581","p__Terrabacteria group"
"61736","-1","234835__237258","237258","234835__237258-1","p__FCB group"
"62154","-1","163665__84032_1827099","84032","163665__84032_1827099-1","p__Terrabacteria group"
"62191","1","163665__84032_1827099","163665","163665__84032_18270991","p__FCB group"
"62373","-1","163665__84032_1827099","1827099","163665__84032_1827099-1","p__Terrabacteria group"
"62523","-1","1661055__28136_29363","28136","1661055__28136_29363-1","p__FCB group"
"62534","-1","1661055__28136_29363","29363","1661055__28136_29363-1","p__Terrabacteria group"
"62868","1","1661055__28136_29363","1661055","1661055__28136_293631","p__Proteobacteria"
"62879","-1","441500__287_1465754","287","441500__287_1465754-1","p__Proteobacteria"
"63291","1","441500__287_1465754","441500","441500__287_14657541","p__Terrabacteria group"
"63361","-1","441500__287_1465754","1465754","441500__287_1465754-1","p__FCB group"
"63453","1","1510__626931","1510","1510__6269311","p__Terrabacteria group"
"63818","-1","1510__626931","626931","1510__626931-1","p__FCB group"
"64162","-1","587753__103892_106648","103892","587753__103892_106648-1","p__Terrabacteria group"
"64165","-1","587753__103892_106648","106648","587753__103892_106648-1","p__Proteobacteria"
"64312","1","587753__103892_106648","587753","587753__103892_1066481","p__Proteobacteria"
"64390","1","584__410072","584","584__4100721","p__Proteobacteria"
"64782","-1","584__410072","410072","584__410072-1","p__Terrabacteria group"
"65042","-1","33032__33029_40215","33029","33032__33029_40215-1","p__Terrabacteria group"
"65044","1","33032__33029_40215","33032","33032__33029_402151","p__Terrabacteria group"
"65087","-1","33032__33029_40215","40215","33032__33029_40215-1","p__Proteobacteria"
"65602","-1","251535__45851_261299","45851","251535__45851_261299-1","p__Terrabacteria group"
"65733","1","251535__45851_261299","251535","251535__45851_2612991","p__Proteobacteria"
"65735","-1","251535__45851_261299","261299","251535__45851_261299-1","p__Terrabacteria group"
"66021","1","28454__264027","28454","28454__2640271","p__FCB group"
"66236","-1","28454__264027","264027","28454__264027-1","p__FCB group"
"66649","1","88431__1113609","88431","88431__11136091","p__Terrabacteria group"
"66835","-1","88431__1113609","1113609","88431__1113609-1","p__FCB group"
"67151","1","93064__517011","93064","93064__5170111","p__Proteobacteria"
"67299","-1","93064__517011","517011","93064__517011-1","p__Proteobacteria"
"67707","1","202956__271420","202956","202956__2714201","p__Proteobacteria"
"67736","-1","202956__271420","271420","202956__271420-1","p__Proteobacteria"
"68009","1","28131__59310","28131","28131__593101","p__FCB group"
"68120","-1","28131__59310","59310","28131__59310-1","p__Terrabacteria group"
"68615","1","55197__171398","55197","55197__1713981","p__FCB group"
"68683","-1","55197__171398","171398","55197__171398-1","p__Terrabacteria group"
"69062","1","39482__39483","39482","39482__394831","p__Terrabacteria group"
"69063","-1","39482__39483","39483","39482__39483-1","p__Terrabacteria group"
"69370","1","316__2173_70775","316","316__2173_707751","p__Proteobacteria"
"69486","-1","316__2173_70775","2173","316__2173_70775-1","p__Euryarchaeota"
"69621","-1","316__2173_70775","70775","316__2173_70775-1","p__Proteobacteria"
"70158","1","115979__194326","115979","115979__1943261","p__Terrabacteria group"
"70197","-1","115979__194326","194326","115979__194326-1","p__Terrabacteria group"
"70468","1","1681__1113709","1681","1681__11137091","p__Terrabacteria group"
"70828","-1","1681__1113709","1113709","1681__1113709-1","p__Proteobacteria"
"70903","1","1010__29419","1010","1010__294191","p__FCB group"
"71023","-1","1010__29419","29419","1010__29419-1","p__Proteobacteria"
"71385","-1","291644__820_204516","820","291644__820_204516-1","p__FCB group"
"71700","-1","291644__820_204516","204516","291644__820_204516-1","p__FCB group"
"71733","1","291644__820_204516","291644","291644__820_2045161","p__FCB group"
"72120","1","77095__128780","77095","77095__1287801","p__FCB group"
"72157","-1","77095__128780","128780","77095__128780-1","p__Proteobacteria"
"72634","-1","931533__84112_184870","84112","931533__84112_184870-1","p__Terrabacteria group"
"72682","-1","931533__84112_184870","184870","931533__84112_184870-1","p__Terrabacteria group"
"72818","1","931533__84112_184870","931533","931533__84112_1848701","p__Terrabacteria group"
"73093","1","47715__270498","47715","47715__2704981","p__Terrabacteria group"
"73224","-1","47715__270498","270498","47715__270498-1","p__Terrabacteria group"
"73662","1","147802__310514","147802","147802__3105141","p__Terrabacteria group"
"73741","-1","147802__310514","310514","147802__310514-1","p__FCB group"
"74144","1","105229__153151","105229","105229__1531511","p__Terrabacteria group"
"74162","-1","105229__153151","153151","105229__153151-1","p__Terrabacteria group"
"74464","1","1689__39494","1689","1689__394941","p__Terrabacteria group"
"74561","-1","1689__39494","39494","1689__39494-1","p__Terrabacteria group"
"75175","1","182710__679249","182710","182710__6792491","p__Terrabacteria group"
"75304","-1","182710__679249","679249","182710__679249-1","p__Terrabacteria group"
"75672","1","180282__307126","180282","180282__3071261","p__Proteobacteria"
"75730","-1","180282__307126","307126","180282__307126-1","p__Terrabacteria group"
"76034","1","35785__39960","35785","35785__399601","p__Terrabacteria group"
"76063","-1","35785__39960","39960","35785__39960-1","p__Proteobacteria"
"76526","-1","40681__33043_187327","33043","40681__33043_187327-1","p__Terrabacteria group"
"76570","1","40681__33043_187327","40681","40681__33043_1873271","p__Proteobacteria"
"76677","-1","40681__33043_187327","187327","40681__33043_187327-1","p__Terrabacteria group"
"76910","1","1352__37734","1352","1352__377341","p__Terrabacteria group"
"77040","-1","1352__37734","37734","1352__37734-1","p__Terrabacteria group"
"77417","1","1408__183417","1408","1408__1834171","p__Terrabacteria group"
"77671","-1","1408__183417","183417","1408__183417-1","p__Proteobacteria"
"77913","1","1404__43770","1404","1404__437701","p__Terrabacteria group"
"78073","-1","1404__43770","43770","1404__43770-1","p__Terrabacteria group"
"78386","-1","1296__905_1605","905","1296__905_1605-1","p__Terrabacteria group"
"78398","1","1296__905_1605","1296","1296__905_16051","p__Terrabacteria group"
"78443","-1","1296__905_1605","1605","1296__905_1605-1","p__Terrabacteria group"
"78880","1","860__425941","860","860__4259411","p__Fusobacteria"
