oldID,newID
1453492_and_264027_and_28454,1453492__28454_264027
1680_and_28037_and_43675,43675__1680_28037
1735_and_633701_and_82135,82135__1735_633701
1661050_and_53408,53408__1661050
196024_and_2088_and_254,2088__254_196024
1280_and_191493,1280__191493
165179_and_487175_and_85831,85831__165179_487175
228603_and_38986,38986__228603
28091_and_48296,28091__48296
410072_and_584_and_658457,658457__584_410072
1598_and_285_and_405446,1598__285_405446
246787_and_28116,28116__246787
384638_and_488,488__384638
143393_and_38286_and_38304,38286__38304_143393
199_and_28137_and_762212,199__28137_762212
370979_and_45067_and_490189,370979__45067_490189
40324_and_47880,40324__47880
13690_and_33039_and_856,33039__856_13690
104663_and_1611423_and_544645,104663__544645_1611423
1522_and_386414,1522__386414
41276_and_745310_and_999468,41276__745310_999468
36874_and_562,562__36874
157687_and_2139,2139__157687
317_and_454155,317__454155
1223514_and_294_and_45254,45254__294_1223514
1727_and_46228,1727__46228
1113741_and_481743,481743__1113741
228604_and_585,585__228604
1229909_and_253239,253239__1229909
28130_and_76517,28130__76517
158787_and_358742,158787__358742
165179_and_487175,165179__487175
1661032_and_29552_and_39496,1661032__29552_39496
216947_and_574375,216947__574375
239935_and_35825_and_39485,35825__39485_239935
1680_and_28037,1680__28037
516075_and_588,588__516075
293_and_511,293__511
1018_and_305719,1018__305719
290309_and_46503_and_823,290309__823_46503
29430_and_850,850__29430
1735_and_633701,1735__633701
1203033_and_1467,1467__1203033
1249_and_239974,1249__239974
1506_and_626935,1506__626935
29367_and_308892,29367__308892
56810_and_797292,56810__797292
1604_and_38288,1604__38288
102862_and_1453594,102862__1453594
1124188_and_1844653,1124188__1844653
419005_and_762210,419005__762210
136857_and_215690,136857__215690
264697_and_29461,29461__264697
1520_and_1710,1520__1710
1472_and_508460,1472__508460
147207_and_29355,29355__147207
202955_and_33935,33935__202955
1078480_and_163877,163877__1078480
1902_and_703,703__1902
1148157_and_84031,84031__1148157
28124_and_88688,28124__88688
1691_and_632,632__1691
1687_and_572010,1687__572010
234835_and_237258,234835__237258
163665_and_1827099_and_84032,163665__84032_1827099
1661055_and_28136_and_29363,1661055__28136_29363
1465754_and_287_and_441500,441500__287_1465754
1510_and_626931,1510__626931
103892_and_106648_and_587753,587753__103892_106648
410072_and_584,584__410072
33029_and_33032_and_40215,33032__33029_40215
251535_and_261299_and_45851,251535__45851_261299
264027_and_28454,28454__264027
1113609_and_88431,88431__1113609
517011_and_93064,93064__517011
202956_and_271420,202956__271420
28131_and_59310,28131__59310
171398_and_55197,55197__171398
39482_and_39483,39482__39483
2173_and_316_and_70775,316__2173_70775
115979_and_194326,115979__194326
1113709_and_1681,1681__1113709
1010_and_29419,1010__29419
204516_and_291644_and_820,291644__820_204516
128780_and_77095,77095__128780
184870_and_84112_and_931533,931533__84112_184870
270498_and_47715,47715__270498
147802_and_310514,147802__310514
105229_and_153151,105229__153151
1689_and_39494,1689__39494
182710_and_679249,182710__679249
180282_and_307126,180282__307126
35785_and_39960,35785__39960
187327_and_33043_and_40681,40681__33043_187327
1352_and_37734,1352__37734
1408_and_183417,1408__183417
1404_and_43770,1404__43770
1296_and_1605_and_905,1296__905_1605
425941_and_860,860__425941
133926_and_470565_and_840,133926__840_470565
387090_and_387661_and_470,470__387090_387661
1282_and_39489,1282__39489
341225_and_376804,341225__376804
118748_and_1465521,118748__1465521
191295_and_245,245__191295
239935_and_39485,39485__239935
1223514_and_294,294__1223514
1308_and_853_and_89014,1308__853_89014
189426_and_33035_and_626932,189426__33035_626932
196024_and_254,254__196024
1559_and_36745,1559__36745
397865_and_43263_and_626930,43263__397865_626930
28129_and_29389_and_851,29389__851_28129
1539_and_40519_and_83771,1539__40519_83771
13690_and_856,856__13690
29552_and_39496,29552__39496
101070_and_185294_and_263475,263475__101070_185294
1121830_and_28901_and_349096,1121830__28901_349096
1343_and_187452,1343__187452
28137_and_762212,28137__762212
143393_and_38304,38304__143393
46503_and_823,823__46503
285_and_405446,285__405446
745310_and_999468,745310__999468
1311_and_1402,1311__1402
1322_and_1755629,1322__1755629
1465754_and_287,287__1465754
1623_and_39497,1623__39497
1611423_and_544645,544645__1611423
1589_and_502558_and_588932,502558__1589_588932
423605_and_626947,423605__626947
1580_and_28117_and_310297,1580__28117_310297
28161_and_471,471__28161
106654_and_852,852__106654
261299_and_45851,45851__261299
1827099_and_84032,84032__1827099
57706_and_876,876__57706
1264_and_301301_and_39645,39645__1264_301301
1605_and_905,905__1605
187327_and_33043,33043__187327
371601_and_879_and_907,879__907_371601
103892_and_106648,103892__106648
45067_and_490189,45067__490189
2173_and_70775,2173__70775
1629_and_309120_and_39486,1629__39486_309120
204516_and_820,820__204516
470565_and_840,840__470565
28446_and_36847,28446__36847
387090_and_387661,387090__387661
33029_and_40215,33029__40215
184870_and_84112,84112__184870
437898_and_58172_and_84030,58172__84030_437898
397865_and_626930,397865__626930
28136_and_29363,28136__29363
28129_and_851,851__28129
101070_and_185294,101070__185294
1532_and_29348_and_536633,1532__29348_536633
39492_and_671267_and_817,671267__817_39492
40519_and_83771,40519__83771
28901_and_349096,28901__349096
33035_and_626932,33035__626932
137732_and_338188_and_39488,338188__39488_137732
1725_and_861,861__1725
1254_and_33959,1254__33959
197614_and_28127,28127__197614
1589_and_588932,1589__588932
28117_and_310297,28117__310297
1599_and_328813_and_46506,1599__46506_328813
1260_and_291645,1260__291645
1670_and_328814_and_454154,1670__328814_454154
1685_and_214856_and_216940,216940__1685_214856
216935_and_74426_and_745368,745368__74426_216935
1515_and_33008_and_626937,33008__1515_626937
1264_and_301301,1264__301301
371601_and_907,907__371601
309120_and_39486,39486__309120
234908_and_360807_and_84026,234908__84026_360807
39492_and_817,817__39492
437898_and_84030,84030__437898
1407_and_216816_and_28447,1407__28447_216816
39491_and_43131_and_472113,472113__39491_43131
109790_and_180311_and_839,109790__839_180311
29348_and_536633,29348__536633
328813_and_46506,46506__328813
328814_and_454154,328814__454154
1297750_and_1304_and_1686,1304__1686_1297750
1685_and_214856,1685__214856
137732_and_39488,39488__137732
1515_and_626937,1515__626937
216816_and_28447,28447__216816
216935_and_74426,74426__216935
185293_and_549_and_821,549__821_185293
357276_and_589436_and_78345,78345__357276_589436
360807_and_84026,84026__360807
39491_and_43131,39491__43131
1161942_and_1755626_and_40518,1161942__40518_1755626
185293_and_821,821__185293
180311_and_839,839__180311
1297750_and_1686,1686__1297750
357276_and_589436,357276__589436
853_and_89014,853__89014
1755626_and_40518,40518__1755626
