oldID,newID
387090_and_46867_and_882211,46867__387090_882211
1303_and_1590_and_237258,237258__1303_1590
29348_and_40520_and_633701,633701__29348_40520
171685_and_291645_and_52226,171685__52226_291645
122355_and_40518_and_861,861__40518_122355
29552_and_626931,29552__626931
358743_and_745310_and_79880,745310__79880_358743
328814_and_43675_and_488,488__43675_328814
29370_and_901,901__29370
1680_and_28037_and_547163,547163__1680_28037
328812_and_536633,328812__536633
183417_and_39645_and_437898,39645__183417_437898
1727_and_46228,1727__46228
216816_and_818_and_884684,884684__818_216816
157687_and_1685_and_39778,157687__1685_39778
1260_and_535744,1260__535744
102862_and_584_and_589436,102862__584_589436
1358_and_38986,1358__38986
169435_and_261299,169435__261299
39497_and_839,839__39497
1113709_and_46506_and_817,1113709__817_46506
239935_and_316_and_397865,316__239935_397865
425941_and_860,860__425941
40215_and_454155_and_84030,40215__84030_454155
1735_and_40519,1735__40519
216935_and_585,585__216935
387090_and_882211,387090__882211
28125_and_28132_and_470565,470565__28125_28132
309120_and_84032,84032__309120
122355_and_40518,40518__122355
46503_and_47678,46503__47678
28130_and_76517,28130__76517
1303_and_1590,1303__1590
143393_and_228603_and_574930,574930__143393_228603
204516_and_823_and_850,850__823_204516
291645_and_52226,52226__291645
328814_and_43675,43675__328814
1680_and_28037,1680__28037
1113922_and_310298_and_626930,1113922__310298_626930
216816_and_818,818__216816
1623_and_1671366_and_294,1671366__294_1623
1630_and_214856_and_238,238__1630_214856
358743_and_79880,79880__358743
208479_and_270498_and_907,270498__907_208479
183417_and_437898,183417__437898
1685_and_39778,1685__39778
29348_and_40520,29348__40520
33043_and_351091_and_671267,671267__33043_351091
1161942_and_39777_and_52787,39777__52787_1161942
584_and_589436,584__589436
46506_and_817,817__46506
28125_and_28132,28125__28132
1382_and_35833_and_45851,1382__35833_45851
239935_and_397865,239935__397865
454155_and_84030,84030__454155
310298_and_626930,310298__626930
204516_and_823,823__204516
143393_and_228603,143393__228603
1630_and_214856,1630__214856
106648_and_1755626_and_820,106648__820_1755626
208479_and_907,907__208479
1623_and_294,294__1623
1161942_and_52787,52787__1161942
33043_and_351091,33043__351091
35833_and_45851,35833__45851
100884_and_165179_and_328813,100884__165179_328813
1755626_and_820,820__1755626
165179_and_328813,165179__328813
