"","Part","BalanceID","Component","Group","d.group"
"1683","1","573__357276","573","573__3572761","p__Proteobacteria"
"1739","-1","573__357276","357276","573__357276-1","p__FCB group"
"1794","1","166486__218538_360807","166486","166486__218538_3608071","p__Terrabacteria group"
"1798","-1","166486__218538_360807","218538","166486__218538_360807-1","p__Terrabacteria group"
"1810","-1","166486__218538_360807","360807","166486__218538_360807-1","p__Terrabacteria group"
"1847","-1","469591__29361_487174","29361","469591__29361_487174-1","p__Terrabacteria group"
"1883","1","469591__29361_487174","469591","469591__29361_4871741","p__FCB group"
"1885","-1","469591__29361_487174","487174","469591__29361_487174-1","p__FCB group"
"1914","-1","626940__28117_674529","28117","626940__28117_674529-1","p__FCB group"
"1958","1","626940__28117_674529","626940","626940__28117_6745291","p__Terrabacteria group"
"1959","-1","626940__28117_674529","674529","626940__28117_674529-1","p__FCB group"
"1970","1","850__626932","850","850__6269321","p__Fusobacteria"
"2027","-1","850__626932","626932","850__626932-1","p__FCB group"
"2068","1","46503__165179","46503","46503__1651791","p__FCB group"
"2073","-1","46503__165179","165179","46503__165179-1","p__FCB group"
"2134","1","39492__328813","39492","39492__3288131","p__Terrabacteria group"
"2155","-1","39492__328813","328813","39492__328813-1","p__FCB group"
"2195","1","28118__487175","28118","28118__4871751","p__FCB group"
"2236","-1","28118__487175","487175","28118__487175-1","p__Proteobacteria"
"2256","1","1680__216816","1680","1680__2168161","p__Terrabacteria group"
"2287","-1","1680__216816","216816","1680__216816-1","p__Terrabacteria group"
"2355","1","187327__328814","187327","187327__3288141","p__Terrabacteria group"
"2366","-1","187327__328814","328814","187327__328814-1","p__FCB group"
"2403","1","28116__204516","28116","28116__2045161","p__FCB group"
"2426","-1","28116__204516","204516","28116__204516-1","p__FCB group"
"2461","1","853__47678","853","853__476781","p__Terrabacteria group"
"2490","-1","853__47678","47678","853__47678-1","p__FCB group"
"2547","1","29361__487174","29361","29361__4871741","p__Terrabacteria group"
"2585","-1","29361__487174","487174","29361__487174-1","p__FCB group"
"2638","1","218538__360807","218538","218538__3608071","p__Terrabacteria group"
"2650","-1","218538__360807","360807","218538__360807-1","p__Terrabacteria group"
"2684","1","28117__674529","28117","28117__6745291","p__FCB group"
"2729","-1","28117__674529","674529","28117__674529-1","p__FCB group"
