"","818__328814","28117__363265","338188__562_487174","626930__371601_1118061","626940__751585","562__487174","28126__584_53345","371601__1118061","328812__546_165179","47770__166486_216816","147802__821_301301","626929__820_28116","1363__1283_329854","1352__1353","457412__329_2173","88431__411489","626933__46506_218538","821__301301","158836__46228_54291","1747__39485_387090","322095__287_39496","546__165179","40214__296_550","166486__216816","584__53345","1304__853_46503","820__28116","40519__823_674529","46228__54291","548__47678_360807","46506__218538","1283__329854","214856__626932","1318__291644","410072__246787_328813","154046__33039_74426","729__40520","39485__387090","39486__100886","665950__40545_239935","296__550","287__39496","454155__208479_658659","571__39488","853__46503","1354__28026","665951__28111_39491","316__37734","329__2173","35833__45851_357276","43765__658081","47678__360807","102862__501496","387661__817_1680","1396__582_147207","208479__658659","33039__74426","28130__116085","624__487173","291645__552398","823__674529","246787__328813","40545__239935","28111__39491","1689__33038","582__147207","45851__357276","817__1680"
"ERR2239669",0,4.64920854610023,0,0,0,0,0,0,0,0,0,-2.92189193591126,0,0,0,0,-2.82600270773914,0,0,0,0,0,0,0,0,-3.28769111227755,5.06086528722409,0,0,0,-4.89478027213142,0,0,0,-2.57702171817881,0,0,0,0,0,0,0,0,0,5.69444804605734,0,-2.71720572171252,0,0,-2.69146213513643,0,0,0,0,0,0,0,0,0,0,0,4.46353254809415,0,-4.70633836462294,0,0,-4.66174916470411,0
"ERR2239671",-4.3422164085806,0,-6.21025985605465,0,0,0.910249118923797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55726379073092,0,0,0,0,-3.16890273478028,0,0,0,0,0,0,0,0,0,-2.57149889194954,0,0,0,2.07337987167239,0,0,0,0,0,0,0,-4.42931081390213,-5.4887005408834,0,0,0,-4.45396673246367,5.12621205816752
"ERR2239672",0,4.67785942053144,-2.45139715468093,0,0,-4.24594442143716,0,0,0,0,-2.75253433769057,0,0,0,0,0,-2.88853289930415,4.76752932245801,0,0,0,0,0,0,0,-2.57572113819053,0,0,0,0,-5.00308574092903,0,0,0,-2.87271339868736,0,0,0,0,-2.78470200910275,0,0,0,0,4.46127987747514,0,0,0,0,-2.28119872787094,0,0,0,0,0,0,0,0,0,0,0,-4.97568556211038,-4.82324536370509,0,0,0,-3.95115209883396,0
"ERR2239674",0,5.16884251728214,-3.71944691961594,-2.347986187736,0,6.44227104083037,0,-4.0668313726287,-2.42016011690001,0,-2.38317760760841,0,0,0,0,0,0,4.12778469983821,0,0,0,-4.19184028492264,0,0,0,-2.31532901630148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01026749247264,0,-2.29192028282403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96972237674886,0,0,0,0
"ERR2239675",0,4.20744469756844,0,0,-4.95562585311204,0,0,0,0,0,0,-6.49340812092807,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52797179650926,0.988305515373054,0,0,0,0,0,0,0,0,0,0,0,0,-2.43962355785785,0,0,0,0,4.37857559165521,0,-2.71621471637629,0,0,-3.30308514443917,0,0,0,-2.4707029386736,0,0,0,0,0,0,0,0,-4.22555195355174,-4.70462189303002,0,0,-5.72111129189463,4.2793830201924
"ERR2239677",0,3.72714863310841,0,0,4.43325897261816,0,0,0,-5.95864650572864,0,-2.24920360417344,0,0,0,0,0,0,3.89573491899543,0,0,0,1.5565189534503,0,0,0,-2.75229788363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76711977202248,0,-2.31313264146713,0,0,-5.03491132971455,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00646325966707,0,0,0.996394897031374,0
"ERR2239685",0,-5.37244634553755,-3.16207142249545,0,0,5.47686836092371,0,0,0,0,0,-2.65100914276441,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78749697663842,4.59168252659757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82808638948239,0,-2.62374173912916,0,0,-2.49016958843314,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54445399811084,0,0,4.31310024662909,0
"ERR2239701",0,-4.64927681978708,0,0,0,0,0,0,-3.51677924304219,0,0,0,0,0,0,4.42052635162918,0,0,0,-2.50531588525055,0,-6.09124032795269,0,0,0,-3.19233538647244,0,0,0,0,0,0,0,0,4.42876178168906,0,0,4.33933440226335,0,0,0,0,0,0,5.52928708417029,0,-2.68370727296536,0,0,0,0,0,0,0,0,0,0,0,-5.14418004419629,0,0,0,0,-4.64831734941813,0,0,0,0
"ERR2239703",0,4.52540964008761,-5.82266851318988,0,0,0.436786853600349,0,0,0,0,-2.46774980155354,-2.72791942185831,-2.52172937201201,0,0,0,0,4.27426803665875,0,0,0,0,-2.82237802691265,0,0,0,4.72489503761251,-2.60515186868736,0,0,0,-4.36776339526355,0,0,0,0,0,0,0,0,4.8885021407787,0,0,0,0,0,0,0,0,-3.349556697898,0,0,0,0,0,0,0,0,0,0,-4.51225539799951,0,0,0,0,0,-5.80160238359198,0
"ERR2239706",0,4.56358480657888,-6.02069702300321,0,0,2.53024528381512,0,0,0,0,0,-2.25597146168444,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78557162147242,3.90745719206287,0,0,-2.22378048160672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09270076894337,0,0,0,0,-2.46827940687883,0,3.85170077902282,4.62224590786058,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27518533999011,0
"ERR2239708",-4.32927552496242,4.13943981813049,0,0,3.71674294344696,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28784213869893,-2.59113596875551,0,0,0,0,0,-5.67626644959275,0,0,3.9626588239236,0,0,0,0,0,0,0,0,4.48797914720376,0,0,0,0,0,0,0.809253133974144,0,0,0,0,-3.47759002196421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.02336260593657,0
"ERR2239711",-4.28112919416103,0,-2.46803254156793,0,0,4.27475775672901,0,0,-5.20661446299805,0,0,0,0,0,0,0,0,0,0,0,0,1.2026087857909,0,0,0,-2.94661655705588,0,0,0,0,0,0,0,0,0,0,0,0,-5.22187388656304,-2.5500256502626,0,0,0,0,5.10368958724446,0,-2.47448648857279,0,0,-3.33156007965239,0,0,0,0,0,0,0,0,0,0,0,0,4.41677398685869,-4.28593632085077,0,0,5.77043132642616,0
"ERR2239715",4.99614093629293,4.23493635190565,0,5.91631911386325,0,0,0,0,4.52243843186513,0,-2.77463873900488,0,0,0,0,0,0,-4.80581526860529,0,0,0,0,0,0,0,-3.30186364506803,0,0,0,0,0,0,0,0,-2.99156512420483,0,0,0,0,-2.35500379901648,0,0,0,0,5.71899559292239,0,-3.13992942146186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18154278927387,-4.07898623191427,-5.4385172901523,0,0,0,0
"ERR2239717",0,0.542595948129457,0,0,0,0,0,0,0,0,-2.61180300820318,-2.95457307440596,0,0,0,0,0,4.52377550956914,0,0,0,0,0,0,0,-5.31807694625317,5.11747067954611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30356733653247,0,-2.53015594438839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38235864675311,0,0,0,0
"ERR2239718",0,0,-3.08370198749288,0,0,5.3411285177388,0,0,0,0,-2.88683204856348,-5.71838861144153,0,0,0,0,-2.77221045310706,5.00013978103009,0,0,0,0,0,0,0,-5.84340866444104,0.327491132046488,0,0,0,4.80160935405496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966802136777987,0,-3.11968602858582,0,0,0,0,0,0,-2.49603549253672,0,0,0,0,0,0,0,0,0,-5.4034547051734,0,0,0,4.32326029056881
"ERR2239725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7844601771502,-2.81509488085887,0,0,0,0,0,-6.25741664543375,0,0,4.82282649847639,-2.3359885361673,0,0,0,0,0,0,0,4.87588736177461,0,-2.2892967148196,0,0,0,0,1.08172552911228,0,-2.80121744891683,0,0,-3.24671022825913,0,-4.04605083054022,0,0,0,0,0,0,0,0,0,0,-3.96517822366806,-4.85185094457243,0,0,-5.62346707279836,0
"ERR2239726",0,3.63880923982459,-3.63625585591371,0,0,6.2981798917624,0,0,0,0,0,-2.5689520911859,0,0,0,0,-2.55174274714862,0,0,0,0,0,0,0,0,-2.38768864409383,4.4495555441443,0,0,0,4.41974808590679,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13559804422576,0,-2.15642407402885,0,0,-2.44438642932734,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73503605888264,0,0,-4.23380148892682,0
"ERR2239731",0,4.33183756061897,-2.77464997029555,0,3.91605464187523,-4.80583472177136,0,0,0,0,-3.01993966556272,-3.3084535779303,0,0,0,0,0,5.2306889365472,0,-2.59547130433737,0,0,0,0,0,-3.32145877419269,5.73040969145832,4.97425756411688,0,0,0,0,0,0,0,-2.91023338114696,0,4.4954881686994,0,0,0,0,0,0,5.75293535214718,0,0,0,0,0,0,0,0,0,0,0,5.04067207802949,0,0,0,0,0,0,0,0,0,0,0
"ERR2239732",0,4.97519582296136,-5.6011940669538,0,0,0.840332653357086,0,0,0,0,-2.55534284996997,-2.5458387652401,0,0,0,0,0,4.42598364690585,0,0,0,0,0,0,0,-2.78350858658502,4.40952208927426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82117829526949,0,-2.79672093677405,0,0,0,0,0,0,-3.00113339883466,0,0,0,0,0,0,0,0,0,-4.84406275708428,0,0,0,-5.1981155270735
"ERR2239734",-3.97770506005748,5.0761469538613,-6.41931759540175,0,0,0.920012060219376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59666713702434,0,-2.31936987596412,0,-2.56253771455395,0,0,0,0,0,0,0,0,0,-2.9295373138011,0,0,0,0,4.49755941167057,0,0,0,0,0,0,4.43844551791887,0,-2.28604331754728,0,0,0,0,0,0,4.01726646671458,0,-5.07410747017236,0,0,0,0,3.9595431742952
"ERR2239735",0,3.61571199520926,-3.52451311736386,0,0,6.10463579121718,0,0,-3.40188815791894,0,0,-5.49826942922196,0,0,0,0,0,0,0,0,0,5.89224313118251,-2.12740990079126,0,0,-2.27185588398317,0.182261917455047,0,0,0,0,0,0,0,-2.14524637926823,0,0,0,0,0,3.68478203669552,0,0,0,3.93496981853315,0,-2.56995927556895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71567572364575,0,-4.45130003866833,0,0,0,0
"ERR2239736",0,0,0,0,0,0,0,0,0,-2.76839498759917,-2.89902994720403,-2.46256942186676,0,0,0,0,-2.76764302146731,5.0212671612211,0,0,0,0,0,4.79500077394078,0,-5.80258595524388,4.26529535583875,0,0,-2.37534944274826,4.79369833039482,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7197734219784,0,-3.20493464096586,0,0,0,0,-4.1142259205704,0,0,0,0,0,0,0,0,0,0,0,-5.55110963309039,0,0,0,0
"ERR2239738",-3.3805814345361,4.27114131003755,-3.63242210121486,0,0,6.29153963384024,0,0,0,0,-2.28010408577548,0,0,0,0,0,0,3.94925612310852,0,-2.01684546031358,0,0,0,0,0,-2.66438642787322,0,0,0,0,0,0,0,0,-2.15235727292077,0,0,3.49327880827777,0,0,0,0,0,0,4.61485266407337,0,-2.52810150616341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72799215273917,0,-4.37880025536643,0,0,0,0
"ERR2239739",0,5.35076881814048,0,0,5.52538660550342,0,0,0,0,0,-2.8226882841794,-3.28700532496658,0,0,0,0,0,4.88903952212814,0,0,0,0,0,0,0,-2.40716282810484,5.69326022759157,0,0,0,0,0,0,0,0,-2.54815095937281,0,0,0,0,0,0,0,0,4.16932832036876,0,0,0,0,0,0,0,0,-2.45384106873914,0,0,-4.41352692698909,0,0,0,0,0,0,0,0,0,0,-4.2501774047553
"ERR2239742",0,2.99411335535221,-3.68929764255535,0,0,6.39005096114995,0,0,0,-1.76444578738042,-3.03263858958138,-2.15709689090922,0,0,0,0,0,5.25268411814896,0,0,-3.16543534086735,0,0,3.05610975094377,0,0,3.73620141190363,0,0,0,0,0,0,-3.03686367929628,0,0,0,0,0,0,0,5.48269483845636,0,0,0,0,-2.50122216498995,0,0,0,0,0,0,-2.36068171835966,0,0,0,0,0,0,0,0,0,-4.33224387078002,0,0,0,4.08882067669794
"ERR2239743",0,4.93218449831275,0,0,0,0,0,0,0,0,-3.35157067093846,-5.3731651282923,0,0,0,0,-2.80384315667957,5.80509068722312,0,0,0,0,0,0,0,-2.90530439739728,-0.271783516112673,-5.8179529520714,0,0,4.85639880382333,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03213482774538,0,0,0,0,-2.84715690812513,0,0,0,0,0,0,0,0,0,0,1.25559693590704,0,0,0,0,0,-4.93142042199343,0
"ERR2239746",0,0,0,0,0,0,0,0,0,0,0,-3.37755063179564,0,0,0,0,-3.04334013437099,0,0,0,0,0,0,0,0,-2.78199602911569,5.85008929940642,-2.20558109431405,0,0,-5.27121973744404,0,0,0,0,0,0,0,0,-3.20919635494247,0,0,0,0,4.81855846888325,-3.94430677334068,-5.33004418036552,0,0,-2.76184498663412,0,0,0,0,0,0,0,0,0,0,3.8201785155653,0,-5.5584911382252,0.49067671835988,0,0,-4.78365583947968,0
"ERR2239747",4.74274410957638,0,-3.65020926752206,0,0,6.32234790960698,0,0,0,0,-3.16938855245309,-5.07429408812405,-2.8477627201895,0,0,0,0,5.48954200177594,0,-2.80508722443367,0,0,0,0,0,-2.65998984674046,1.58718922050793,0,0,0,0,-4.93246971926877,0,0,0,0,0,4.85855359238148,0,0,0,0,0,0,4.60723756217183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239755",0,3.45901272265712,-3.74948683558178,0,0,6.49430170153829,0,0,-4.64532580816864,0,-1.91352160829256,0,0,0,0,0,0,-3.31431664694363,0,-2.26642962037983,0,-0.698530979074138,0,0,0,-2.65413294934746,0,0,0,0,0,0,0,0,0,0,0,-3.92557125427691,0,-1.94779314726773,0,0,0,0,4.59709311831244,0,0,0,0,-2.2029413285315,0,0,0,0,0,0,0,0,0,0,0,0,-3.37367669370219,0,0,0,-3.81560630710984,0
"ERR2239759",0,6.19081579368336,0,0,0,0,0,0,0,-2.41810761930258,-2.86724861010685,-2.94651888878791,-2.36484391909104,0,0,0,0,4.96622027063631,0,0,0,0,0,4.18828525480149,0,0,5.10352042084206,0,0,0,0,-4.09602981983599,0,0,-2.48989190637271,0,0,0,0,-2.34870615505925,0,0,0,0,0,0,-2.89583584096887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31261928719207,4.06807839261237,-5.01573480693703,0,0,0,0
"ERR2239760",0,4.36581569385407,0,0,0,0,0,0,-2.78192983865355,0,0,-2.57766818323828,0,0,0,0,-2.88494785564463,0,0,0,0,-4.81844382363983,0,0,0,-3.15631069349775,-4.46465225842247,0,0,-2.38076788585617,4.99687626316338,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46689048561107,0,-3.24616875111512,0,0,-3.03781816221512,0,-4.12361093933123,0,0,0,0,0,0,0,0,0,0,0,-5.62252920687379,0,0,-5.2616554011121,0
"ERR2239761",0,-4.34694804870962,0,0,0,0,0,0,0,0,-2.51146745470027,-2.94204449158392,0,0,0,0,0,4.34998923309655,0,0,0,0,0,0,0,-3.28767113477329,5.09577053755149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69441344400496,0,-6.4601072600903,0,0,-5.19157197996138,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.618374428009604,0,0,-0.476417867652055,0
"ERR2239763",0,4.91668357948486,-2.59996141978982,0,0,-4.50326527679488,0,0,-2.61641905283918,0,0,-2.48175728916392,0,0,0,0,0,0,0,0,0,-4.5317707334087,0,0,0,-2.93515004938803,4.29852971688632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08382901337836,0,-3.29128113238789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70066614328865,0,0,0,0
"ERR2239767",4.54993130898042,0,0,0,0,0,0,0,0,0,-2.69642076912814,-5.99648962152352,0,0,0,0,0,4.67033777071389,0,0,0,0,0,0,0,-2.62206719670233,-0.750993338676427,0,0,-2.64910613698478,0,0,0,0,0,0,0,0,0,-2.65201231175829,0,0,0,0,4.54155360554813,0,0,0,0,-2.59995711254406,0,4.58838642390015,0,0,0,0,0,0,0,0,0,0,4.59342006626356,0,0,0,-4.50325781642639,0
"ERR2239770",4.46558727644076,5.00025523253941,0,0,0,0,0,0,0,0,-5.8070831183597,-5.68968965972352,0,0,0,0,0,1.35592541100457,0,0,0,0,0,0,0,-2.94067965371336,1.01175918977974,0,0,0,0,0,0,0,0,0,0,0,0,-2.41632175341684,0,0,0,0,5.09340656901559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18519204435189,0,0,0,0,0
"ERR2239771",0,0,0,0,0,0,0,0,0,0,-2.91328673369751,-2.77550194508599,0,0,0,0,-2.70345144479219,5.04596063978046,0,0,0,0,0,0,0,-2.57852703419629,4.80731038539518,0,0,0,4.68251525817556,0,0,0,-2.85863672322395,0,0,0,0,0,0,0,0,0,4.46613983191787,0,-5.93460872225378,0,0,-2.87689854684453,0,0,0,0,0,0,0,0,0,0,0,4.95130404500609,0,0.374256043089526,0,0,-4.9829344513558,0
"ERR2239772",0,5.18901443433163,0,0,0,0,0,0,-3.33202808881239,0,-2.74303747937684,-5.11940251633093,-2.27649577131976,0,0,0,0,4.75108028134636,0,0,0,5.77124194206969,-2.61560324135102,0,0,0,0.889552741788614,0,0,-2.3662531204597,0,-3.94300633914153,0,0,-2.42906132784644,0,0,0,0,0,4.5303577064618,0,0,0,0,0,0,0,0,0,0,4.0984706282046,0,0,0,0,0,0,0,0,0,-4.20725763453076,0,0,0,0,0,0
"ERR2239775",0,4.99542158183704,0,0,0,0,0,0,0,0,-2.97575545195488,-6.37337030773783,0,0,0,0,-2.75157655738225,5.15415963368593,0,0,0,0,0,0,0,-5.37013895026775,-0.725278028555111,-2.65075820258565,0,-2.98955153649081,4.76587039830152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760993818793629,0,0,0,0,0,0,5.17805515304769,0,0,0,0,0,0,0,0,4.5912478854583,0,0,0,0,0,0,0
"ERR2239780",0,0,-3.01603339767687,0,0,5.22392308210093,0,0,0,-2.06571206965604,-3.02042821486592,-2.65570378317533,-2.39114233595573,0,0,0,0,5.23153512876234,0,0,0,0,0,-3.57791825845253,0,-3.53358474091075,4.59981388231255,0,0,0,0,-4.14158001400425,0,0,0,0,0,0,0,0,0,0,0,0,6.12034830410753,0,-2.34451819633074,0,0,0,0,0,0,-2.75457739806051,0,0,0,0,0,0,0,0,0,-4.06082463531459,0,0,0,-4.77106800682168
"ERR2239781",0,4.33697170432167,0,0,0,0,0,0,-2.32735034667098,0,0,-2.44569109255216,0,0,0,0,0,0,0,0,0,-4.03108904744717,0,0,0,-3.15464814784909,4.23606123191897,0,0,0,0,0,0,0,-2.14553818778215,0,0,0,0,-2.49971354205375,0,0,0,0,5.46401087207767,0,0,0,0,-6.68436234581808,0,0,0,0,0,0,0,0,0,0,0,3.71618115081794,-4.32963085920506,0,0,0,0.579777623607393,0
"ERR2239784",0,0,6.22529297525937,0,0,0,0,0,0,-2.521712416419,-3.37401352522272,0,0,0,0,0,0,5.84396285111032,0,0,0,0,0,4.367734027315,0,-2.94839949720664,0,0,0,-3.05183632173033,0,0,0,0,-2.32297234091719,0,0,0,0,0,0,0,0,0,5.10677773017244,0,-3.26841686073119,0,0,0,0,-5.28593556562105,0,-2.11814684500445,0,0,0,0,0,0,0,-4.02350611904578,0,-5.6610640631012,0,0,0,3.66873795343943
"ERR2239787",0,0,-2.30419592600473,0,0,3.99098441443341,0,0,0,0,-3.35838277410742,-5.11300220016711,0,0,0,0,0,5.81688959601816,0,0,0,0,0,0,0,-2.77263674693216,2.60374099137901,0,0,-2.15475478923582,0,0,0,0,-3.21883670479184,0,0,0,0,0,0,0,0,0,4.802347716619,0,-2.57293724369473,0,0,0,0,-3.73214477280881,0,-2.85864586590844,0,0,0,0,0,0,0,-5.57518871396705,0,-4.4564580307655,0,0,0,4.95131988060015
"ERR2239790",0,4.44573804765556,0,-2.58199624795728,0,0,0,4.47214868641422,0,0,-2.96314792330934,-2.6447072301932,0,0,0,0,0,5.13232275351398,0,0,0,0,0,0,0,-2.87232732841883,4.58076729383939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97501686879,0,-2.63368395153621,0,0,0,0,0,0,0,0,0,0,0.143436754219295,0,0,0,0,0,-4.56167441513948,0,0,0,0
"ERR2239796",0,4.87182022145871,0,0,0,0,0,0,0,0,-2.86633280708907,-3.18945371719955,0,0,0,0,-3.31909789542149,-4.9646340532798,0,-2.61514492682142,0,0,0,0,0,-5.38999545966764,5.52429588657904,0,0,0,-5.74884619016496,0,0,0,0,-2.82091282793606,0,4.52956388241069,0,0,0,0,0,0,0.753508059664885,0,-2.52984153264576,0,0,0,0,0,0,0,0,0,4.88596434170807,0,0,0,0,0,0,-4.38181406964038,0,0,0,0
"ERR2239799",0,4.34015466958385,-6.30569949380011,0,0,1.25819513986601,0,0,-2.45890455493516,0,0,-2.37210341018984,0,0,0,0,0,0,0,-2.72615018632826,0,-4.25894762011023,0,0,0,-5.34117946922602,4.10860362725619,0,0,0,0,0,0,0,-2.43621725853607,0,0,4.7218306317839,0,0,0,0,0,0,1.18447034479464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21965207006063,0,0,0,0,0,0
"ERR2239801",-3.94412173090141,0,0,0,0,0,0,0,0,0,-2.53787211682952,0,0,0,0,4.27605259107831,0,4.39572344946111,-2.87982724441013,-2.59868124628465,0,0,0,0,0,-2.57222446385747,0,0,4.98800710433941,0,0,0,0,0,0,0,0.655423394711667,4.50104795124143,0,0,0,0,0,0,4.45522345987276,0,-3.60143907885102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.23787546493401,0,0,0,0
"ERR2239803",0,0,0,0,0,0,0,0,0,-2.31022432304329,-5.68936256432103,-3.14011872673649,0,0,0,0,-5.80239202578746,1.9369019417309,0,0,0,0,0,4.00142590439239,0,-3.23780799863951,5.43884517650609,0,0,0,-0.385925459028531,0,0,0,0,0,0,0,0,-2.54940577188328,0,0,0,0,5.60804795879654,0,-2.30809929420782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41570032601119,-3.99774524648181,0,0,0,0
"ERR2239804",0,0,0,0,0,0,0,0,0,-2.64181157223958,-2.86907129095341,-6.12320840091989,0,0,0,0,-3.16458277731378,4.96937724646853,0,0,0,0,0,4.57575186714237,0,-2.75584436041078,1.45580779182066,0,0,-5.4184502211089,5.48121815506489,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77326244998364,0,0,0,0,0,0,-0.368675907951815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239806",4.79472170434436,4.57559024581304,-3.00110115268945,0,0,5.19805967511165,0,0,-2.88473349609412,0,0,-2.80459138574789,0,0,0,0,0,0,0,0,0,4.99650498153081,0,0,0,0,4.85769477458535,0,0,-2.77466681665223,0,0,0,0,0,0,0,0,0,-3.07424572142475,0,0,0,0,0,0,0,0,0,-3.34635956002566,0,4.80586390051706,0,0,0,0,0,0,0,0,0,0,-5.32474978445891,0,-4.45215463575199,0,-5.79606477835828,0
"ERR2239809",0,5.18746687836515,-3.34421008090491,0,0,5.79234177131133,0,0,0,0,-3.20282264556818,-2.52343177562896,0,0,0,0,0,5.54745154975625,0,-2.39488215027522,0,0,-2.78699604172548,0,0,-2.78973616702805,4.37071204482311,0,0,0,0,0,0,0,0,0,0,4.14805756241648,0,0,-4.82721874476189,0,0,0,4.83196478100503,0,0,0,0,-2.68493161939708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65043797964393,0
"ERR2242031",0,0,-3.7081895290837,0,0,6.42277266846789,0,0,0,0,0,0,0,1.05984805519077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49822678155842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242034",0,0,-3.72154089998211,0,0,6.44589792121462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,-2.10858514441282,0,0,3.65217660220795,-3.85888300396617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16361638798776,0,-6.68378142333342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47954431965234,0,0,0,0,0,0,-1.66033155562017,0,0,0,0,0,0,0,0,0,0,1.9126427599553,0,0,0,0,0,0,0,0,0
"ERR2242044",0,0,-3.50849862362911,0,0,6.0768978744111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,-3.91238459762346,0,0,6.77644890183376,0,0,0,0,0,0,-1.36634503849499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36657902734298,0,0,0,0,0,0,0,0,0,0,0,3.76489621571601,0,0,0,-3.88713800728584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,-3.70738238331596,0,0,6.42137465098904,0,0,-1.96677749167612,0,0,0,0,0,0,0,0,0,0,0,0,3.40655854276591,0,0,0,0,0,0,0,0,0,0,0,2.85028466083342,0,0,0,0,0,0,0,0,0,4.02921868180325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242055",0,0,-3.61888554986339,0,0,6.26809363914023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3665125636236,0,0,0,0,0,0,0,4.47241288953574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,-3.83657316146468,0,0,6.64513964261197,0,0,-1.68456717633369,0,0,0,0,0,-1.3174187280787,0,0,0,0,0,0,2.91775593817279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28183617187507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,-3.69694140948725,0,0,6.40329035383721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,-3.69431605259019,0,0,6.39874310230351,0,0,0.245816965505569,0,0,0,0,-0.390889384569229,0,0,0,0,0,0,0,-0.425767473618052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
