"","Part","BalanceID","Component","Group","d.group"
"41388","-1","179995__562_351091","562","179995__562_351091-1","p__Proteobacteria"
"41612","1","179995__562_351091","179995","179995__562_3510911","p__Proteobacteria"
"41654","-1","179995__562_351091","351091","179995__562_351091-1","p__Terrabacteria group"
"41730","-1","840__821_35701","821","840__821_35701-1","p__FCB group"
"41733","1","840__821_35701","840","840__821_357011","p__FCB group"
"41851","-1","840__821_35701","35701","840__821_35701-1","p__Terrabacteria group"
"42305","1","310297__310298","310297","310297__3102981","p__FCB group"
"42306","-1","310297__310298","310298","310297__310298-1","p__FCB group"
"42599","1","158836__185293","158836","158836__1852931","p__Proteobacteria"
"42608","-1","158836__185293","185293","158836__185293-1","p__FCB group"
"42840","1","33043__39493","33043","33043__394931","p__Terrabacteria group"
"42863","-1","33043__39493","39493","33043__39493-1","p__Terrabacteria group"
"43203","1","40519__79681","40519","40519__796811","p__Terrabacteria group"
"43229","-1","40519__79681","79681","40519__79681-1","p__Terrabacteria group"
"43392","-1","28026__853_204516","853","28026__853_204516-1","p__Terrabacteria group"
"43463","1","28026__853_204516","28026","28026__853_2045161","p__Terrabacteria group"
"43607","-1","28026__853_204516","204516","28026__853_204516-1","p__FCB group"
"43765","1","1559__165179","1559","1559__1651791","p__Terrabacteria group"
"43925","-1","1559__165179","165179","1559__165179-1","p__FCB group"
"44121","1","2173__40520_371601","2173","2173__40520_3716011","p__Euryarchaeota"
"44197","-1","2173__40520_371601","40520","2173__40520_371601-1","p__Terrabacteria group"
"44307","-1","2173__40520_371601","371601","2173__40520_371601-1","p__FCB group"
"44443","1","1680__39777","1680","1680__397771","p__Terrabacteria group"
"44521","-1","1680__39777","39777","1680__39777-1","p__Terrabacteria group"
"44825","1","33039__1671366","33039","33039__16713661","p__Terrabacteria group"
"45014","-1","33039__1671366","1671366","33039__1671366-1","p__Terrabacteria group"
"45029","1","562__351091","562","562__3510911","p__Proteobacteria"
"45295","-1","562__351091","351091","562__351091-1","p__Terrabacteria group"
"45503","1","39484__147207","39484","39484__1472071","p__Terrabacteria group"
"45574","-1","39484__147207","147207","39484__147207-1","p__Terrabacteria group"
"45775","1","2145__246787","2145","2145__2467871","p__Terrabacteria group"
"45935","-1","2145__246787","246787","2145__246787-1","p__FCB group"
"46032","-1","255723__820_1297750","820","255723__820_1297750-1","p__FCB group"
"46267","1","255723__820_1297750","255723","255723__820_12977501","p__Terrabacteria group"
"46333","-1","255723__820_1297750","1297750","255723__820_1297750-1","p__FCB group"
"46364","1","821__35701","821","821__357011","p__FCB group"
"46485","-1","821__35701","35701","821__35701-1","p__Terrabacteria group"
"46778","1","28117__234908","28117","28117__2349081","p__FCB group"
"46925","-1","28117__234908","234908","28117__234908-1","p__Proteobacteria"
"47077","1","1582__1590","1582","1582__15901","p__Terrabacteria group"
"47080","-1","1582__1590","1590","1582__1590-1","p__Terrabacteria group"
"47507","1","40520__371601","40520","40520__3716011","p__Terrabacteria group"
"47617","-1","40520__371601","371601","40520__371601-1","p__FCB group"
"47721","1","1428__294935","1428","1428__2949351","p__Terrabacteria group"
"47927","-1","1428__294935","294935","1428__294935-1","p__Proteobacteria"
"48026","1","853__204516","853","853__2045161","p__Terrabacteria group"
"48241","-1","853__204516","204516","853__204516-1","p__FCB group"
"48349","1","820__1297750","820","820__12977501","p__FCB group"
"48650","-1","820__1297750","1297750","820__1297750-1","p__FCB group"
"48750","1","1689__74426","1689","1689__744261","p__Terrabacteria group"
"48853","-1","1689__74426","74426","1689__74426-1","p__Terrabacteria group"
"49211","1","115979__443143","115979","115979__4431431","p__Terrabacteria group"
"49286","-1","115979__443143","443143","115979__443143-1","p__Proteobacteria"
"49500","1","46503__762210","46503","46503__7622101","p__FCB group"
"49633","-1","46503__762210","762210","46503__762210-1","p__Terrabacteria group"
"49713","1","1507__40518","1507","1507__405181","p__Terrabacteria group"
"49822","-1","1507__40518","40518","1507__40518-1","p__Terrabacteria group"
"50007","1","839__1755626","839","839__17556261","p__FCB group"
"50312","-1","839__1755626","1755626","839__1755626-1","p__Terrabacteria group"
