"","1304__28026","33038__2173_751585","1686__457412","820__204516","39492__246787_357276","446660__100886_626940","2173__751585","39488__40520","1118060__33039_74426","197614__28111_310298","1735__28117_487174","1161942__1681_239935","1351__387090_491921","658081__818_46506","39486__907_1318","328812__817_158847","33039__74426","246787__357276","487173__853_1680","39496__100884","147207__39491_218538","28111__310298","665951__1308_410072","100886__626940","363265__310297_328813","28117__487174","384638__457394","1681__239935","818__46506","1502__821_360807","28118__823_33959","729__39485_45851","261299__665950","1343__665956","150055__39490_47770","1624__40545_328814","853__1680","39777__1598_626929","301301__626932","905__1683","469588__562_88431","658082__674529","329854__387661","626935__28116_47678","1736__28025_46503","39491__218538","310297__328813","1623__39483","338188__1118061","33043__658089","817__158847","823__33959","821__360807","1308__410072","39490__47770","1598__626929","562__88431","52226__901_216816","907__1318","39485__45851","40545__328814","28025__46503","40519__165179_166486","28116__47678","387090__491921","901__216816","165179__166486","97478__40518_46228","40518__46228"
"ERR480701",0,0,0,4.8548716557912,5.8101925351413,0,0,0,-2.84421704819274,0,-2.72113650648215,0,0,0,0,0,4.92632843522341,0,-2.66166613336899,0,-2.98538048814071,0,0,0,0,4.71314668355757,0,0,0,-2.64643442361336,0,0,0,0,0,0,4.61014097578049,0,0,0,0,0,0,0,0,5.17083068538449,0,0,0,0,0,0,4.5837588805976,0,0,0,0,0,0,0,0,0,-2.73066525159986,0,0,0,-4.72965095423381,-3.00203468658934,5.19967660325685
"ERR480702",0,0,0,4.82804759417203,5.85147921567956,0,0,0,-2.98008081784006,0,-2.69095407123274,0,0,0,0,0,5.1616513871604,0,-2.64748914955202,0,-2.98397048095608,0,0,0,0,4.66086917220943,0,0,0,-2.6134860457443,0,0,0,0,0,0,4.58558571951141,0,0,0,0,0,0,0,0,5.16838848130166,0,0,0,0,0,0,4.52669061610141,0,0,0,0,0,0,0,0,0,-2.65725426574518,0,0,0,-4.60249939689979,-3.00095946346995,5.19781426218459
"ERR480703",0,-3.09361016500135,0,4.20053623442975,0,0,-5.35828998459388,0,0,-2.2850465746302,-2.91318470599671,-2.70937523545927,0,0,0,0,0,0,-2.98824380359111,0,0,-3.95781676492073,0,0,0,5.0457839226189,3.87451141270526,-4.69277556458434,0,0,0,0,0,0,0,-2.56522783854115,5.17579009322268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44310494934336,0,-3.57857158606439,0,0,0,6.19826780558587,0,0
"ERR480704",0,-3.10286264692906,0,4.20274206970038,0,0,-5.37431575338879,0,0,-2.32933522230618,-2.90147018387655,-2.70321749005907,0,0,0,0,0,0,-2.95771361402315,0,0,-4.03452695289405,0,0,0,5.02549377512039,3.98493722361759,-4.68211003669112,0,0,0,0,0,0,0,-2.54355641628988,5.12291025372625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40556894493188,0,-3.58514896418295,0,0,0,6.20966015866781,0,0
"ERR480705",0,0,0,0,-3.02971371744336,-2.29590258367178,0,0,0,-2.37487473205506,0,0,0,0,0,0,0,5.24761809100028,-2.93136766627739,0,-2.42290753755848,4.11340369753089,0,-3.97661992414818,0,0,0,0,0,-2.50621040680771,0,-5.58264849994317,0,0,0,0,5.07727773365706,0,0,0,0,0,0,0,0,4.19659895709289,0,0,0,0,0,0,4.34088375904882,0,0,0,0,0,0,-1.61212962282859,0,0,0,0,0,0,0,-2.87491088915108,4.97949172724269
"ERR480706",0,0,0,0,-3.05101661474631,0,0,0,0,-2.3730409575016,0,0,0,0,0,0,0,5.28451579147741,-2.85603532920848,0,-2.45812382100896,4.11022750683467,0,0,0,0,0,0,0,-2.52792900336239,0,-5.58391164037744,0,0,0,0,4.9467982984008,0,0,0,0,0,0,0,0,4.25759534928286,0,0,0,0,0,0,4.37850147175062,0,0,0,0,0,0,-1.54329229089486,0,0,0,0,0,0,0,-5.10991572399338,0.909385292553513
"ERR480707",0,0,0,0,-3.04846894592821,0,0,0,-2.56480084716912,-2.39024325358062,0,0,0,0,0,0,4.44236537859261,5.2801030996436,-2.94047833459629,0,-2.36640924439418,4.14002275765037,0,0,0,0,0,0,0,-2.50361587748547,0,-5.60280058019296,0,0,0,0,5.0930578740763,0,0,0,0,0,0,0,0,4.0987410427914,0,0,0,0,0,0,4.33638990244097,0,0,0,0,0,0,-1.5749611925081,0,0,0,0,0,0,0,-2.84959856762414,4.9356495003005
"ERR480708",0,0,0,0,-3.06347336386206,0,0,0,0,-2.29010832901796,0,0,0,0,0,0,0,5.30609151384302,-2.90295596200676,0,-2.44364360917999,3.96658398069577,0,0,0,0,0,0,0,-2.46743009294081,0,-5.5973878425908,0,0,0,0,5.02806721833069,0,0,0,0,0,0,0,0,4.23251488669073,0,0,0,0,0,0,4.27371428509788,0,0,0,0,0,0,-1.50793355371892,0,0,0,0,0,0,0,-5.12233820350058,0.976249439155992
"ERR480709",0,0,0,0,0,0,0,0,-2.52355989345382,0,-2.49974865064013,-2.75175823112174,0,0,0,0,-4.37093395140512,0,-6.10808792096094,0,-6.18337135162252,0,0,0,0,4.32969166906044,0,4.76618506644871,0,0,0,0,0,0,0,0,-0.534663059434072,0,0,0,0,0,0,0,0,0.15850036491122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89959821770593,0,0,0,5.02225143460284,-2.5870644050282,4.4809269919618
"ERR480710",0,0,0,0,0,0,0,0,-2.51570331478318,0,0,-2.77044114615824,0,0,0,0,-4.35732595797391,0,-6.16231417298815,0,-6.12567652220282,0,0,0,0,0,0,4.79854482452543,0,0,0,0,0,0,0,0,-0.591016183585209,0,0,0,0,0,0,0,0,0.0407536923537456,0,0,0,0,0,0,0,0,0,0,0,-2.54127639667877,0,0,0,0,-2.88478786664127,0,0,-4.4016198351232,4.99659915408091,-2.58330851302149,4.47442159617843
"ERR480711",0,0,0,0,0,0,0,0,-2.5164742772166,0,0,-2.77331683531848,0,0,0,0,-4.35866130407931,0,-6.16919035038365,0,-6.13029654694952,0,0,0,0,0,0,4.80352566425773,0,0,0,0,0,0,0,0,-0.588438337474032,0,0,0,0,0,0,0,0,0.0391516898478507,0,0,0,0,0,0,0,0,0,0,0,-2.53108843251652,0,0,0,0,-2.91057862009054,0,0,-4.38397376356848,5.04127004942052,-2.60215780678572,4.50706953066486
"ERR480712",0,0,0,0,0,0,0,0,-2.51743363075675,0,0,-2.79081582997721,0,0,0,0,-4.36032295315327,0,-6.14662492376765,0,-6.1231853812277,0,0,0,0,0,0,4.83383481208804,0,0,0,0,0,0,0,0,-0.632820401147433,0,0,0,0,0,0,0,0,0.0503070851798801,0,0,0,0,0,0,0,0,0,0,0,-2.54410992982133,0,0,0,0,-2.88997461660806,0,0,-4.40652765849104,5.00558286854954,-2.59891039307153,4.5014448451187
"ERR480713",0,0,0,4.23693212005344,0,0,0,0,0,0,0,0,4.93680949458954,0,0,0,0,0,-3.28171987932831,0,-3.22018581931851,0,0,0,-2.52525988307864,0,0,0,0,0,0,0,0,0,0,0,5.68410556720543,0,0,0,-5.17793808444904,0,0,0,0,5.57752544887247,4.37387841980765,0,0,0,0,0,0,0,0,0,0.434823317640429,0,0,0,0,0,0,0,0,0,0,-5.43194202914964,0.715133793571228
"ERR480714",0,0,0,-4.10208097625893,0,0,0,0,0,0,0,0,4.93267918857819,0,0,0,0,0,-3.27155593934908,0,-3.23487540837541,0,0,0,-2.48916147990624,0,0,0,0,0,0,0,0,0,0,0,5.66650110675633,0,0,0,-5.04172256484105,0,0,0,0,5.60296856346133,4.31135415144095,0,0,0,0,0,0,0,0,0,0.203003692543742,0,0,0,0,0,0,0,0,0,0,-5.49644368194482,0.582288053600259
"ERR480723",0,0,0,4.25598846191652,0,0,0,0,-2.66543138200789,0,0,-2.48655404195095,0,0,0,0,4.6166625777262,0,-6.23110510531839,0,-3.2314552252974,0,0,0,0,0,0,-4.30683793642481,0,0,0,0,0,0,0,0,-1.13226960674719,0,0,0,0,0,0,-2.50482753194212,0,5.59704463259903,0,0,0,0,0,0,0,0,0,0,0,-3.11982210694514,0,0,0,0,0,4.3384885495211,0,-5.40369039980556,0,-2.26988217731155,-3.93155125829868
"ERR480724",0,0,0,4.15620284532794,0,0,0,0,0,0,0,-2.42402914508343,0,0,0,0,0,0,-6.19873899216418,0,-3.28822959550431,0,0,0,0,0,0,-4.19854163831225,0,-2.33267924436116,0,0,0,0,0,0,-1.13371857785474,0,0,0,-2.32035062365902,0,0,-2.52462451128992,0,5.69538072636512,0,0,0,0,0,0,4.04031896899491,0,0,0,-4.01896517155155,-3.06530297764932,0,0,0,0,0,4.3727779235879,0,-5.3092604978808,0,0,0
"ERR480725",0,0,0,4.06974938650332,0,0,0,0,-2.66937394434998,0,0,-2.4534037805736,0,0,0,0,4.62349129601469,0,-6.27569991080399,0,-3.26175880578746,0,0,0,0,0,0,-4.24941999943504,0,0,0,0,0,0,0,0,-1.05519967174626,0,0,0,-2.31958737667927,0,0,-2.55135459665719,0,5.64953197365907,0,0,0,0,0,0,0,0,0,0,-4.01764318900391,-3.04526183827734,0,0,0,0,0,4.41907578953465,0,-5.27454822624695,0,0,0
"ERR480726",0,0,0,4.09918705961,0,0,0,0,0,0,0,-2.47112441780997,0,0,0,0,0,0,-6.21256166304003,0,-3.24229687523513,0,0,0,0,0,0,-4.28011304347094,0,-2.3510937638525,0,0,0,0,0,0,-1.08237293989823,0,0,0,-2.3672688773136,0,0,-2.49140131072441,0,5.61582292112905,0,0,0,0,0,0,4.07221385235088,0,0,0,-4.10022997068369,-3.08663842851428,0,0,0,0,0,4.31523365221837,0,-5.34621458278129,0,0,0
"ERR480727",5.44240836861746,0,0,0,0,0,0,0,-5.60184204052029,0,2.48878384815606,0,0,0,-2.62466250787311,0,-0.221652691214506,0,-3.18140662554348,0,-3.04424037485474,0,0,0,0,4.41888037693771,0,0,0,0,0,0,0,0,0,0,5.51035791497756,0,0,0,0,0,0,0,0,5.27277899970093,0,0,0,0,0,0,0,0,0,0,0,0,-4.54604881635737,0,0,0,-3.19488697710683,0,0,0,5.53370656878917,0,0
"ERR480728",5.41467118285297,0,0,0,0,0,0,0,-5.3807984960814,0,5.17522167199684,0,0,0,-2.5934808117205,0,-0.416429742977186,0,-3.15649875960559,0,-3.03849894624347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46721622566503,0,0,0,0,0,0,0,0,5.26283455363818,0,0,0,0,0,0,0,0,0,0,0,0,-4.49204053435489,0,0,0,-3.18218342284975,0,0,0,5.51170336737921,-2.54688346501512,-4.41133156236326
"ERR480729",5.40312641049625,0,0,0,0,0,0,0,-5.52283572935062,0,2.70492803918899,0,0,0,-2.65337563639797,0,-0.479599756453428,0,-3.18228947043699,0,-3.05348466858471,0,0,0,0,4.43810595039221,0,0,0,0,0,0,0,0,0,0,5.51188704718832,0,0,0,0,0,0,0,0,5.28879058612133,0,0,0,0,0,0,0,0,0,0,0,0,-4.59578141380669,0,0,0,-3.17392862778633,0,0,0,5.49740564292329,0,0
"ERR480730",5.42573202309157,0,0,0,0,0,0,0,-5.37314711294189,0,2.40685306686839,0,0,0,-2.63203531019695,0,-0.581395772302195,0,-3.18937075787596,0,-2.99537288484417,0,0,0,0,4.50900914798738,0,0,0,0,0,0,0,0,0,0,5.52415219681561,0,0,0,0,0,0,0,0,5.18813802416427,0,0,0,0,0,0,0,0,0,0,0,0,-4.55881888457643,0,0,0,-3.17606120615644,0,0,0,5.50109937701145,0,0
"ERR480734",0,-3.00220356534011,0,0,0,0,-5.19996910983349,0,-2.7200298389236,0,0,0,-2.6043582026881,-2.90577090079225,0,0,4.71122987911906,0,-2.88009644289494,0,-3.06624221146334,0,0,0,0,0,0,0,-5.03294283532736,-2.74497043717027,0,0,0,0,0,0,4.98847336979243,0,0,0,0,0,0,0,0,5.31088729856686,0,0,0,0,0,0,4.75442826245346,0,0,0,0,0,0,0,0,0,0,0,4.51088072816455,0,0,-5.72768008930596,0.41159336137255
"ERR480735",0,-2.97333437127303,0,0,0,0,-5.14996619893576,0,0,0,-2.54336349867559,0,-2.63676409245973,-2.88186495219063,0,0,0,0,-2.79801842755561,0,-3.0937386904685,0,0,0,0,4.40523480182227,0,0,-4.99153651774622,-2.75328257464976,0,0,0,0,0,0,4.84631007704029,0,0,0,0,0,0,0,0,5.35851259723304,0,0,0,0,0,0,4.76882530688744,0,0,0,0,0,0,0,0,0,0,0,4.56700937571349,0,0,-5.75948907543594,0.447579172906389
"ERR480736",0,-2.97195956450164,0,5.08980654887847,0,0,-5.14758496375712,0,-2.62101148256762,0,0,0,0,-2.83503184719258,0,0,4.53972505502854,0,-2.83591242160297,0,-3.04517500465147,0,0,0,0,0,0,0,-4.9104192004134,-3.03638223236186,0,0,0,0,0,0,4.91194440003203,0,0,0,0,0,0,0,0,5.27439782599515,0,0,0,0,0,0,5.25916829765015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.64144217670161,0.433838132116809
"ERR480737",0,-3.05255823082273,0,4.67482389601562,0,0,-5.28718594884753,0,0,0,-5.11749170031137,0,0,-2.63437982558567,0,0,0,0,0,0,-2.99142330637781,0,0,0,0,0.13186766692401,0,0,-4.56287970434881,-5.38115362061817,0,-2.73267734137936,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18129715359204,0,0,0,0,0,0,0.464177073120108,0,0,0,0,0,0,4.73313599596129,0,0,0,0,0,0,0,0,0
"ERR480738",0,-3.05684615075319,0,4.76804465818368,0,0,-5.29461284402588,0,0,0,-5.14127888837103,0,0,-2.65470839678576,0,0,0,0,-2.52614206856797,0,-2.96414062635908,0,0,0,0,0.143323995059446,0,0,-4.59808982251265,-2.81326839510143,0,-2.79541889268303,0,0,0,0,4.37540640989686,0,0,0,0,0,0,0,0,5.13404216563295,0,0,0,0,0,0,4.87272379564344,0,0,0,0,0,0,4.84180755056494,0,0,0,0,0,0,0,0,0
"ERR480745",0,6.17306761461666,0,4.31120244329297,0,0,0,0,0,0,0,0,0,-2.49043363395746,0,0,0,0,-2.75576400757002,0,-3.15296558155336,0,0,0,0,0,0,0,-4.31355758689271,-5.43951229459278,0,0,0,0,0,0,4.7731232747809,4.88086317151706,0,0,0,0,0,0,0,5.46109658176636,0,0,0,0,0,0,0.410894234383861,0,0,0,0,0,0,0,0,0,-3.26242880638849,0,0,0,-5.65069244874116,0,0
"ERR480746",0,6.18504501248441,0,4.27328838944882,0,0,0,0,0,-2.44728783711242,0,0,0,-2.51447974947702,0,0,0,0,-2.73038214012782,0,-3.1415848951493,4.23882687462406,0,0,0,0,0,0,-4.35520668069726,-5.49417176576496,0,0,0,0,0,0,4.72916059078004,0,0,0,0,0,0,0,0,5.44138465468954,0,0,0,0,0,0,0.539376077170099,0,0,0,0,0,0,0,0,0,-3.24034981610168,0,0,0,-5.61245051578458,0,0
"ERR480755",0,4.37992037097021,0,3.28855447822408,-3.42090014304219,0,0,0,-2.29072201686061,0,0,0,0,0,0,0,3.96764691921922,-5.92517285536872,0,0,-1.84455368011177,0,-3.4749312650625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49214379618654,0,0,-2.76672496009963,-3.29611141329247,3.19486069124174,0,0,0,0,0,0,0,6.01875750389784,0,0,4.31651967476266,0,0,0,0,5.70903243523022,0,4.79210820146154,0,0,0,0,0
"ERR480756",0,4.28157560513415,0,3.25820808758602,-3.40990139547918,0,0,0,-2.35491698195901,0,0,0,0,0,0,0,4.07883586035976,-5.90612246576996,0,0,-1.85637663525346,0,-3.45420070862673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48420875191188,0,0,-2.77391993009338,-3.26722692335139,3.21533865024275,0,0,0,0,0,0,0,5.98285112688191,0,0,4.30277577491864,0,0,0,0,5.65900303110156,0,4.80457025504965,0,0,0,0,0
"ERR480757",0,4.19701859567542,0,3.42494666342907,-3.4219539885421,0,0,0,-1.81303936592753,0,0,0,0,0,0,0,3.14027629790895,-5.92699816931788,0,0,-1.92380907820291,0,-3.46688008765516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56932482113681,0,0,-2.75697013759984,-3.28084930322447,3.33213506750968,0,0,0,0,0,0,0,6.00481245556758,0,0,4.45020113135677,0,0,0,0,5.68259768516173,0,4.77521235327309,0,0,0,0,0
"ERR480758",0,4.24762011711594,0,3.07040870572928,-3.43018255701482,0,0,0,-2.25588737529288,0,0,0,0,0,0,0,3.90731155016048,-5.9412504679862,0,0,-1.99458235128919,0,-3.44366411967367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52936010962517,0,0,-2.75878763789751,-3.28267759832828,3.45471797231307,0,0,0,0,0,0,0,5.96460121947675,0,0,4.38098022050878,0,0,0,0,5.68576438517276,0,4.77836035613141,0,0,0,0,0
"ERR480759",0,0,0,4.59108256531976,0,-2.51120198885875,0,0,0,0,-5.23797987972154,-2.76704618815911,0,0,0,0,0,0,-2.85692975111684,0,0,0,0,-4.34952943277137,0,0.340364550375587,0,-4.79266458478136,0,0,0,-3.19402093508527,0,0,0,0,4.94834748258947,0,0,0,-3.15003178108979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4560150903042,0,0,-5.53220654000634,0,0,-3.02418203873702,0,0,0,5.23803694242975,0,0
"ERR480760",0,0,0,0.368726011184128,0,0,0,0,0,0,-5.19588203859849,-2.75352289665607,0,0,0,0,0,0,-2.81284798359269,0,0,0,0,0,0,0.378595858029753,0,-4.76924155681254,0,0,0,-3.16053115177805,0,0,0,0,4.8719956215502,0,0,0,-3.2093377908255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55873611236062,0,0,-5.47420053378377,0,0,-2.97217899687292,0,0,0,5.147965031773,0,0
"ERR480761",0,0,0,4.58647996301624,0,-2.44775085800224,0,0,0,0,-5.15581874000686,-2.76571384004805,0,0,0,0,0,0,-2.82366342860072,0,0,0,0,-4.2396288503302,0,0.321417140542834,0,-4.79035689015965,0,0,0,-3.18249889814961,0,0,0,0,4.89072852181058,0,0,0,-3.18098913405971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50963479851595,0,0,-5.51224978662709,0,0,-2.99199499959977,0,0,0,5.18228735529882,0,0
"ERR480762",0,0,0,4.5826478380947,0,-2.46342379573046,0,0,0,0,-5.1679646695824,-2.74266987348807,0,0,0,0,0,0,-2.85050077544777,0,0,0,0,-4.26677517477933,0,0.325707068709987,0,-4.75044356926985,0,0,0,-3.19067764887083,0,0,0,0,4.93721217009001,0,0,0,-3.11976182665112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40358599127364,0,0,-5.52641579841869,0,0,-3.00121745301781,0,0,0,5.1982611131893,0,0
"ERR480763",0,-3.10143069775679,0,0,0,0,-5.37183554466855,-4.12873208772956,-2.52276318183556,0,0,0,0,0,0,0,4.36955400640331,0,-2.7973443649868,0,-2.86206800131903,0,-2.58207395761248,0,0,0,0,0,0,-2.84342303265989,0,0,0,0,0,0,4.84514256642364,0,0,0,0,0,0,0,-2.38555661256441,4.95724719300167,0,0,0,0,0,0,4.92495315997851,4.47228328348526,0,0,0,0,0,0,0,-4.13190525729347,0,0,0,0,0,-3.27183848425722,5.66699048889265
"ERR480764",0,-3.02017015208948,-4.46640129206131,0,0,0,-5.231088150922,-4.09716285972222,-2.60669829478643,0,0,0,0,0,0,0,4.51493388657325,0,-2.69424785358102,0,-2.86534476442756,0,-2.65344648684257,0,0,0,0,0,0,-2.67834815811369,0,0,0,0,0,0,4.66657417058573,0,0,0,0,0,0,0,0,4.96292271319001,0,0,0,0,0,0,4.63903509021143,4.59590413037647,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27200874776867,5.66728539394516
"ERR480765",0,-3.06217038369502,0,0,0,0,-5.30383468599245,-4.1501409705676,-2.43374631244425,0,0,0,0,0,0,0,4.21537226588684,0,-2.78799055696043,0,-2.87692002847962,0,2.4070606756712,0,0,0,0,0,0,-2.85287744962607,0,0,0,0,0,0,4.82894129567772,0,0,0,0,0,0,0,0,4.9829716586392,0,0,0,0,0,0,4.94132869051987,4.43887450258176,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28400617518693,5.6880655477937
"ERR480766",0,0,0,5.58530019202691,-0.908194607618058,0,0,0,0,0,-3.00471641302921,0,0,0,0,0,0,-1.42821020581069,-3.06825786714788,0,-2.87359367683774,0,0,0,0,5.20432148970271,0,0,0,0,0,0,0,0,0,-2.56784452780393,5.31437851662304,0,0,0,0,0,0,0,0,4.97721024859163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44763718809411,0,0,0,0,0,0,-2.61435704069537,4.5281992236098
"ERR480767",0,0,0,5.57248217083634,1.4263976328539,0,0,0,0,0,-3.01012617248168,0,0,0,0,0,0,-5.47131262119676,-3.10059122586805,0,-2.89609013153768,0,0,0,0,5.21369146793111,0,0,0,0,0,-2.22995530662835,0,0,0,-2.53434501555586,5.37038153670573,0,0,0,0,0,0,0,0,5.01617525112209,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86239588968814,4.38961433085168,0,0,0,0,0,0,-2.62050800414759,4.53885300482453
"ERR480768",0,0,0,5.56583971264683,1.41982931476994,0,0,0,0,0,-2.93906365405153,0,0,0,0,0,0,-5.43806595812561,-3.0298827978074,0,-2.89226756682525,0,0,0,0,5.0906075754963,0,0,0,0,0,-2.26256596612651,0,0,0,-2.53604611039952,5.24791094678135,0,0,0,0,0,0,0,0,5.00955437482495,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91887920880729,4.39256071354941,0,0,0,0,0,0,-2.66706907715106,4.61949914892147
"ERR480769",0,0,0,5.57714977567219,-5.36342465865379,0,0,0,0,0,-3.04371415769274,0,0,0,0,0,0,-1.46752224121728,-3.10503088553615,0,-2.88127774151861,0,0,0,0,5.27186756484053,0,0,0,0,0,0,0,0,0,-2.51317526442125,5.3780712528192,0,0,0,-2.32956082117075,0,0,0,0,4.99051943902753,0,0,0,0,0,0,0,0,0,0,4.03491770158961,0,0,0,4.35294724630296,0,0,0,0,0,0,-2.62840070649012,4.55252356629082
"ERR480770",4.07127994731584,0,0,0,0,0,0,0,-2.69771618543177,0,0,-3.13845845266683,0,0,0,0,4.67258149756872,0,-2.55618744931791,0,0,0,0,0,-2.56367845381068,0,5.27422231859354,-5.43596949746295,0,0,0,-2.70147117139837,0,0,0,0,-4.42744653588851,0,0,0,0,0,0,0,0,0,4.44042133626972,0,0,0,0,0,0,0,0,0,0,-3.17974970609304,0,4.67908532404459,0,0,0,0,0,-5.50748804630536,0,-3.35617092501471,5.81305856101092
"ERR480771",3.99418542096778,0,0,3.92957251508104,0,0,0,0,0,0,0,-3.13520341095775,0,0,0,0,0,0,-2.53476463792349,0,0,0,0,0,-2.5854463740101,0,5.30699582299901,-5.43033159984207,0,0,0,-2.77640033072338,0,0,0,0,-4.39034113811241,0,0,0,0,0,0,0,0,0,4.47812448003023,0,0,0,0,0,0,0,0,0,0,-3.17460910330301,0,4.80886643496392,0,0,0,0,0,-5.4985842610915,0,-3.3730942627195,5.84237064174926
"ERR480776",0,0,0,4.75839062683425,0,0,0,0,0,0,0,0,-2.50532340845552,0,0,0,0,0,-3.44368047965312,4.3554871664138,0,0,0,0,-3.17980435136094,0,0,0,0,-2.652932305877,0,-2.43401803481502,0,0,0,0,5.96462955579237,0,0,0,-2.62991147094678,0,0,0,0,0,5.50758269468575,0,0,0,0,0,4.59501354281983,0,0,0,-4.55514028708803,-2.50860541808235,0,4.21584290283858,0,0,0,0,4.3393474328366,-4.34503204026119,0,0,0
"ERR480777",0,0,0,4.85482401113766,0,0,0,0,0,0,0,0,-2.58583559882906,0,0,0,0,0,-3.4448063783394,4.31437175433276,0,0,0,0,-3.16497225982775,0,0,0,0,-2.66578712519673,0,-2.51693378139239,0,0,0,0,5.96657966952118,0,0,0,-2.65402228088342,0,0,0,0,0,5.48189275856774,0,0,0,0,0,4.61727874300372,0,0,0,-4.59690143490993,-2.51944922778468,0,4.35945718865807,0,0,0,0,4.47879863719222,-4.36381406961324,0,0,0
"ERR480778",0,0,0,4.82017825184011,0,0,0,0,0,0,0,0,2.34472685302746,0,0,0,0,0,-3.4323454725086,4.39547532039569,0,0,0,0,-3.19806923220531,0,0,0,0,-2.66920948216582,0,0,0,0,0,0,5.9449967475139,0,0,0,-2.59049411124629,0,0,0,0,0,5.53921839630239,0,0,0,0,0,4.62320643915581,0,0,0,-4.48686741738656,-2.51671201636198,0,0,0,0,0,0,4.27809255774994,-4.35907308035807,0,0,0
"ERR480779",0,0,0,4.76665170815597,0,0,0,0,0,0,0,0,4.9960103050546,0,0,0,0,0,-3.43448304572613,4.41805190035968,0,0,0,0,-3.18758000798364,0,0,0,0,-2.64936249844124,0,-2.50474052163295,0,0,0,0,5.94869913293157,0,0,0,-2.67878516258057,0,0,0,0,0,5.52105052701846,0,0,0,0,0,4.58883045496785,0,0,0,-4.63979200415119,-2.54032666754434,0,4.33833784324484,0,0,0,0,0,-4.39997485600893,0,0,0
"ERR480782",0,0,0,0,0,0,0,0,4.81756558226532,0,-2.44890767688095,0,0,-2.41183800841004,0,0,0,0,-3.40648700076141,0,-3.11688214033486,0,0,0,0,-4.24163251940328,0,0,-4.17742597019193,0,0,0,0,0,0,0,5.90020856064169,0,0,0,-2.37872330795434,0,0,0,0,5.39859822826401,0,0,0,0,0,0,0,0,0,0,-4.12006962652523,-2.34608689184044,0,0,0,0,-2.61222674208449,0,0,-4.063541695639,-4.52450943818046,-2.95910811813723,5.12532560570321
"ERR480783",0,0,0,0,0,0,0,0,4.91550961971936,0,-2.4101890088371,0,0,-2.36262138403217,0,0,0,0,-3.4085322274504,0,-3.0765877852724,0,0,0,0,-4.17456981914992,0,0,-4.09218027619242,-2.42917441486064,0,0,0,0,0,0,5.90375099718001,0,0,0,-2.34593846125544,0,0,0,0,5.32880635803761,0,0,0,0,0,0,4.20745350698503,0,0,0,-4.06328460632437,0,0,0,0,0,-2.69605931788767,0,0,0,-4.66971171880094,-2.99760694103962,5.19200752300174
"ERR480784",0,0,0,0,0,0,0,0,4.78132481234113,0,-2.45434478059778,0,0,-2.40358133386187,0,0,0,0,-3.40124471017449,0,-3.08961540822529,0,0,0,0,-4.25104985928685,0,0,-4.16312499037293,-2.42026893140229,0,0,0,0,0,0,5.8911286469971,0,0,0,-2.41671336677532,0,0,0,0,5.35137086289386,0,0,0,0,0,0,4.1920287571692,0,0,0,-4.18587033858569,0,0,0,0,0,-2.6481040275878,0,0,0,-4.58665071950985,-2.97318289848425,5.14970384036962
"ERR480785",0,-2.75341051751198,0,0,0,0,-4.76904691042526,0,4.79477760050633,0,-2.41533963696203,0,0,-2.38400429767876,0,0,0,0,-3.38321814126648,0,-3.04863402378105,0,0,0,0,-4.18349096875321,0,0,-4.12921656904218,0,0,0,0,0,0,0,5.85990571376229,0,0,0,-2.38821337075588,0,0,0,0,5.28038902287192,0,0,0,0,0,0,0,0,0,0,-4.13650689746451,0,0,0,0,0,-2.6322383321561,0,0,0,-4.55917052892473,-2.97911843012693,5.15998448274467
"ERR480790",0,0,0,-4.52730021427223,0,0,0,0,-2.60966277346911,-2.65505572720461,6.09577410547719,0,0,-2.48712939279229,0,0,-4.52006851426961,0,-3.36438516408472,0,0,-4.59869141644511,0,0,0,0,0,0,-4.30783447331419,-2.64925085494676,0,-2.76989680698039,0,0,0,0,5.8272860404257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58863708276308,0,0,0,0,0,0,-4.79760200141284,0,0,0,0,0,0,0,-3.06712442837263,5.31241534307704
