"","Part","BalanceID","Component","Group","d.group"
"6329","-1","821__360807","360807","821__360807-1","p__Terrabacteria group"
"6374","1","1308__410072","1308","1308__4100721","p__Terrabacteria group"
"6455","-1","1308__410072","410072","1308__410072-1","p__Terrabacteria group"
"6525","1","39490__47770","39490","39490__477701","p__Terrabacteria group"
"6539","-1","39490__47770","47770","39490__47770-1","p__Terrabacteria group"
"6621","1","1598__626929","1598","1598__6269291","p__Terrabacteria group"
"6704","-1","1598__626929","626929","1598__626929-1","p__FCB group"
"6721","1","562__88431","562","562__884311","p__Proteobacteria"
"6782","-1","562__88431","88431","562__88431-1","p__Terrabacteria group"
"6849","-1","52226__901_216816","901","52226__901_216816-1","p__Proteobacteria"
"6900","1","52226__901_216816","52226","52226__901_2168161","p__Terrabacteria group"
"6914","-1","52226__901_216816","216816","52226__901_216816-1","p__Terrabacteria group"
"6971","1","907__1318","907","907__13181","p__Terrabacteria group"
"6975","-1","907__1318","1318","907__1318-1","p__Terrabacteria group"
"7122","1","39485__45851","39485","39485__458511","p__Terrabacteria group"
"7134","-1","39485__45851","45851","39485__45851-1","p__Terrabacteria group"
"7253","1","40545__328814","40545","40545__3288141","p__Proteobacteria"
"7284","-1","40545__328814","328814","40545__328814-1","p__FCB group"
"7351","1","28025__46503","28025","28025__465031","p__Terrabacteria group"
"7376","-1","28025__46503","46503","28025__46503-1","p__FCB group"
"7491","1","40519__165179_166486","40519","40519__165179_1664861","p__Terrabacteria group"
"7509","-1","40519__165179_166486","165179","40519__165179_166486-1","p__FCB group"
"7510","-1","40519__165179_166486","166486","40519__165179_166486-1","p__Terrabacteria group"
"7594","1","28116__47678","28116","28116__476781","p__FCB group"
"7618","-1","28116__47678","47678","28116__47678-1","p__FCB group"
"7773","1","387090__491921","387090","387090__4919211","p__FCB group"
"7783","-1","387090__491921","491921","387090__491921-1","p__Terrabacteria group"
"7809","1","901__216816","901","901__2168161","p__Proteobacteria"
"7874","-1","901__216816","216816","901__216816-1","p__Terrabacteria group"
"7989","1","165179__166486","165179","165179__1664861","p__FCB group"
"7990","-1","165179__166486","166486","165179__166486-1","p__Terrabacteria group"
"8090","-1","97478__40518_46228","40518","97478__40518_46228-1","p__Terrabacteria group"
"8095","-1","97478__40518_46228","46228","97478__40518_46228-1","p__Terrabacteria group"
"8103","1","97478__40518_46228","97478","97478__40518_462281","p__Terrabacteria group"
"8210","1","40518__46228","40518","40518__462281","p__Terrabacteria group"
"8215","-1","40518__46228","46228","40518__46228-1","p__Terrabacteria group"
