"","46506__165179","1304__1358_1363","1582__46228_665951","1318__562_1351","47770__39492_53345","147802__1260_33043","562__1351","1352__1353","39492__53345","1358__1363","357276__674529","1260__33043","1283__40214_40324","54291__158836","411489__28111_39485","820__384638","301301__457412","33038__571_37734","363265__39486_100886","329854__624_28031","582__40545_1118061","46228__665951","287__28117_204516","1286__550_573","28111__39485","817__322095","454155__546_45851","166486__154046_552398","1354__296_328813","28125__74426_360807","328814__818_47678","28126__218538_310298","626933__246787_487174","28117__204516","626929__39491_46503","291645__28116_239935","546__45851","40545__1118061","1680__853_40518","218538__310298","74426__360807","296__328813","39491__46503","291644__751585","246787__487174","28116__239935","40520__88431","550__573","116085__821_33039","571__37734","818__47678","39486__100886","853__40518","823__1078764","214856__501496","821__33039","154046__552398","43765__2173_658081","624__28031","147207__293_106648","293__106648","2173__658081","40214__40324"
"ERR2239759",0,0,0,0,-2.27805262146461,0,0,0,3.94570288269217,0,0,0,0,0,0,5.10352409808414,0,0,0,4.72969208429551,-2.34870827811596,0,-3.57427128804318,0,0,0,0,4.83621948471858,-2.48989402942942,0,0,0,0,6.19081947092545,-2.89583796402558,0,0,4.06808206985446,0,0,0,-4.31262296443415,5.01573848417911,0,0,0,0,0,-2.86725073316356,0,0,0,0,0,0,4.9662239478784,0,0,0,0,0,0,0
"ERR2239760",0.178432439523548,0,0,0,0,0,0,0,0,0,5.26165907835419,0,0,0,0,0,0,0,0,0,0,0,-2.52060698913565,0,0,0,0,0,0,-2.38077000891288,0,0,0,4.36581937109615,-3.24617087417183,-2.57767030629499,0,0,-5.70863046805916,0,-4.12361461657331,0,5.62253288411588,0,0,4.46465593566456,0,0,0,0,0,0,1.04615031339214,0,0,0,0,0,0,0,0,0,0
"ERR2239761",0,0,0,0,0,0,0,0,0,0,4.73424583129015,0,0,0,-3.0515464318662,5.09577421479358,0,0,5.01942749826505,0,0,0,0,0,5.28543346164777,0,-2.45825812096957,0,0,0,0,0,0,0,-3.40856507433752,0,-4.25782796363809,0,-3.28767325783,0,0,0,5.90380788965738,0,0,0,0,0,-2.51146957775697,0,0,0,5.69441712124705,0,0,4.34999291033863,0,0,0,0,0,0,0
"ERR2239763",-4.53177441065079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2985333941284,0,0,0,0,0,0,-2.83865071119251,0,0,0,0,0,0,0,0,-2.42392507710293,-2.59996354284653,4.91668725672695,-3.29128325544459,0,0,0,-5.44494516349023,-4.19836138728258,0,0,5.70066982053073,0,-4.50326895403696,0,0,0,0,0,0,0,0.736743713649391,0,0,0,0,0,0,0,0,0,0
"ERR2239767",0,0,0,0,-3.36177295253565,0,0,0,5.82276155730258,0,4.50326149366847,0,0,0,0,4.81761935367297,0,0,0,0,-2.652014434815,0,0,0,0,0,0,0,0,0,-5.27601444913235,0,0,0,0,-3.21504003694069,0,4.59342374350564,-2.62206931975904,0,0,0,0,0,0,5.5686126923494,0,0,-2.69642289218485,0,-0.0384551149197301,0,4.54155728279022,0,0,4.67034144795598,0,0,0,0,0,0,0
"ERR2239770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43329905710217,4.35112247412706,0,0,0,0,0,-5.88830631099421,0,0,0,0,0,0,0,-2.57821013919955,0,0,-0.198327881607446,0,-4.96910110910482,0,0,-2.94068177677006,0,0,0,0,0,0,0.236344145728452,0,0,-3.29496563275883,0,4.46559095368285,0,5.09341024625767,0,0,5.70704788513163,0,0,0,0,0,0,0
"ERR2239771",4.68251893541765,0,0,0,0,-2.87434359922934,0,0,0,0,4.98293812859789,-4.97850915227561,0,0,-3.07534489779539,4.80731406263727,0,0,0,0,0,0,0,0,5.32665361377933,0,0,0,0,0,0,0,-2.85863884628066,0,-2.85926807057181,0,0,0,-2.578529157253,0,0,0,4.95239757068981,0,4.95130772224818,0,0,0,-2.91328885675421,0,0,0,4.46614350915996,0,0,5.04596431702255,0,0,0,0,0,0,0
"ERR2239780",0,0,0,-3.01603552073358,0,0,5.22392675934302,0,0,0,0,0,0,0,0,4.59981755955464,0,0,0,4.78228891802488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34452031938745,0,0,0,1.97557217826697,0,0,0,4.06082831255668,0,0,0,0,0,-3.02043033792263,0,0,0,6.12035198134962,0,0,5.23153880600442,0,0,0,0,0,0,0
"ERR2239781",-4.03109272468926,0,0,0,0,0,0,0,0,0,5.49894246501699,0,0,0,0,-0.888299756267609,0,0,0,0,0,0,-2.50395390401461,0,0,0,-3.50955067949567,0,0,0,0,0,-2.14554031083886,4.33697538156375,0,-2.49971566511046,-6.07872008862438,0,-3.15465027090579,0,0,0,0,0,3.71618482806003,-4.32963453644714,0,0,0,0,0,0,5.46401454931976,0,0,0,0,0,0,0,0,0,0
"ERR2239784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66874163068152,0,5.04342907895142,-2.32297446397389,-3.05183844478704,0,0,0,0,-3.2684189837879,0,0,0,-5.5168687568995,0,-5.28593924286314,-4.02350979628786,5.66106774034329,0,0,0,0,0,-3.37401564827943,0,0,0,0.65806582918975,0,0,5.84396652835241,0,0,0,0,0,0,0
"ERR2239787",0,0,0,-2.30419804906144,0,0,3.99098809167549,0,0,0,0,0,0,0,0,5.72986396788203,0,0,0,0,0,0,0,0,0,4.95132355784223,0,0,-3.21883882784855,-2.15475691229253,0,0,0,0,-2.57293936675144,-1.8048679420039,0,0,-2.77263886998887,0,-3.73214845005089,-5.57519239120913,4.45646170800759,0,0,3.12612297650303,0,0,-3.35838489716413,0,0,0,4.80235139386109,0,0,5.81689327326025,0,0,0,0,0,0,0
"ERR2239790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58077097108148,0,0,0,0,0,0,-2.56675018161721,0,0,0,0,0,0,0,0,0,0,4.44574172489765,-2.63368607459292,0,0,0,-5.6837686079771,0,0,0,4.56167809238157,0,0,0,0,0,2.12033699118651,0,0,0,0.105465084582803,0,0,5.13232643075606,0,0,0,0,0,0,0
"ERR2239796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61514704987813,5.52429956382112,4.96463773052188,0,0,0,0,0,-2.81274883935936,0,-4.52956755965277,0,0,0,0,0,0,-3.3191000184782,0,4.87182389870079,-5.00732446805096,0,0,0,-2.91251889343257,5.74884986740704,0,0,0.0906951051178649,0,0,0,0,0,-2.82091495099277,0,0,0,5.04463070142949,0,0,-4.88596801895015,0,0,0,0,0,0,0
"ERR2239799",-4.25895129735231,0,0,-3.51606152130412,0,0,6.08999719743666,0,0,0,0,0,0,0,-2.72615230938496,4.10860730449828,0,0,0,0,0,0,-2.50579158986555,0,-4.72183430902599,0,0,0,-2.43621938159278,0,0,0,-2.7896422186094,4.34015834682593,-2.32866472146256,0,0,0,-3.01251899387688,0,0,-4.21965574730272,-4.03336561136639,0,-4.83180205757065,0,0,0,0,0,0,0,5.21783595616103,0,0,0,0,0,0,0,0,0,0
"ERR2239801",0,0,-2.87982936746683,0,0,0,0,0,0,0,0,0,0,0,-2.59868336934136,0,0,0,0,0,0,4.9880107815815,0,0,-4.50105162848351,0,0,0,0,0,4.55428373221858,0,0,0,-3.60144120190772,0,0,0,-2.57222658691418,0,0,0,6.2378791421761,0,0,0,0.452947529909426,0,-2.53787423988623,0,0,0,4.45522713711485,0,0,4.3957271267032,0,0,0,0,0,0,0
"ERR2239803",4.83205984477601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43884885374818,3.95868521841883,0,0,0,0,0,0,0,0,0,0,4.62045289219999,0,0,0,-3.01260521977906,0,0,-2.30810141726453,-2.54940789493999,0,0,-3.23781012169622,5.21798530380454,0,0,3.9977489237239,0,0,-4.41570400325327,0,0,-3.40381883394334,0,0,0,5.60805163603863,0,0,5.89558716014972,0,0,0,0,0,0,0
"ERR2239804",5.48122183230698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03076160101533,0,0,0,0,0,0,0,0,0,0,0,5.28362739059258,0,-2.81565480096101,-2.6027996662613,0,0,0,0,-2.64135081326865,0,0,-5.35541680289715,0,-4.87685717183971,0,0,0,0,4.57495380919468,0,0,-2.86907341401012,0,-4.50818126388789,0,0.270678256125498,0,0,4.96938092371062,0,0,0,0,0,0,0
"ERR2239809",0,0,0,-3.34421220396162,0,0,5.79234544855341,0,0,0,4.65044165688601,0,0,0,-2.39488427333193,4.3707157220652,0,0,0,0,0,0,-5.58992058930762,-2.78699816478219,-4.14806123965857,0,0,0,0,0,0,0,0,0.692914640258317,0,0,0,0,-2.78973829008476,0,0,0,0,0,0,0,0,4.82722242200397,-3.20282476862489,0,0,0,4.83196845824712,0,0,5.54745522699834,0,0,0,0,0,0,0
"ERR2241994",0,0,0,-4.41340255095105,0,0,5.41875601545751,0,0,0,0,0,0,0,0,0,0,-2.18490866546994,0,-1.44936401730116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78437281849145,0,0,0,0,0,0,0,0,-2.51037211662775,0,0,0,0
"ERR2242031",0,0,0,-3.70819165214869,0,0,6.42277634572431,1.05985173244719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,-2.10858726747505,-3.8588851270284,0,3.6521802794596,0,-6.68378510058507,0,0,0,0,0,0,0,0,-0.958594993643566,0,-1.10426693538601,0,0,0,-3.16361851104999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47954799690399,0,-1.66033523287182,0,0,0,0,0,0,0,0,1.91264643720695,0,0,0,0
"ERR2242044",0,0,0,-3.50850074669686,0,0,6.07690155167231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,-5.99077803376431,0,0,3.17657322681867,0,0,0,0,0,2.73269432311168,0,0,0,0,-4.41790826462005,0,0,0,0,0,-2.14543461879237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71600176406555,0,-0.122241791569832,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,-0.416155027853884,0,0,6.42137832824308,0,0,0,0,0,0,0,0,0,0,-2.32627261362659,0,0,0,0,0,0,0,0,-1.96677961473973,0,0,0,0,0,0,0,0,0,3.40656222001995,0,0,0,0,0,0,0,0,0,0,0,0,4.02922235905729,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,-3.83657528452967,0,0,6.6451433198684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68456929939868,0,0,0,0,0,0,0,0,0,2.91775961542922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,-2.3867079025345,0,-3.69694353255362,0,0,6.40329403109603,0,0,4.1338993500159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,-3.69431817565518,0,0,6.39874677955994,-0.3908857073128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24581484244058,0,0,0,0,0,0,0,0,0,-0.425763796361623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,-3.57815091417194,0,0,6.19753918049482,0.97034432328346,0,0,0,0,0,0,0,0,0,-4.50932212100895,0,0,0,0,0,-2.60227776371288,0,0,-2.30029883112965,0,0,0,0,0,0,0,0,0,3.98423444810785,0,0,0,0,0,0,0,0,0,0,-4.50727730215742,0,-1.26246640782141,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,-5.2287887870676,0,0,3.25408769356245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,-6.35778068499726,0,0,2.00814383777177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81421883345435,0,0,0,0,0,0,0,0,0,3.14231919559128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,-3.68743503630426,0,0,6.38682483248856,-1.68243823578283,0,0,0,0,0,3.5167536504497,0,0,0,-3.45644726995996,0,0,0,0,0,0,0,0,-1.64201979523741,0,0,0,0,0,0,0,0,0,2.84406171238503,0,0,0,0,0,0,0,0,0,0,0,0,-0.495428534387047,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,-6.97879778303324,0,0,0.0584363896564666,-0.135637192840222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,-3.54063368579113,0,0,6.13255743478009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,-3.71831821459559,0,0,6.44031606638836,0,0,0,0,0,0,0,0,0,0,-2.20355906773944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81667626280382,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,-3.74872385762697,0,0,6.49298018495551,2.78316525721766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,-5.97182037848897,0,0,3.27635170780445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,-2.43608294715932,0,0,4.21941943593207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,-5.60102249181984,0,0,-3.91522998144355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,-3.7686599595354,0,0,6.52751052636577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,-1.9123765526382,0,-5.34402161618955,0,0,-0.689317002975342,0,0,2.04491128977237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,-5.59935474561118,0,0,2.59713508497597,0,0,0,0,0,0,0,0,0,0,-1.06376572470462,0,0,0,0,0,0,0,0,-3.29556632783433,0,0,0,0,0,0,0,0,0,5.70808831952224,0,0,0,0,0,0,0,0,0,0,0,0,-1.84249628253873,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,-5.05403309023418,0,0,3.93836144760512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98902201656197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",0,0,-2.35442865391879,-3.42988802524255,-2.93098074451068,0,5.94074032399219,0,5.07660756549855,0,4.59825060839684,0,0,0,0,4.28471142554769,0,0,0,0,0,4.07799005138334,0,0,0,0,0,0,0,0,0,0,0,0,-3.22907858375842,0,0,0,0,0,0,0,5.59292816870214,0,0,0,-4.02190161817079,0,-5.13176660086185,0,0,0,0,0,0,0.708788817590307,0,0,0,0,0,0,0
"ERR2242471",-6.07505540133077,0,0,-3.16667267674561,0,0,5.48483796706354,0,0,0,0,0,0,0,0,0,0,0,-2.33585496298794,0,0,0,0,-2.79505448319843,0,0,0,0,0,-2.273027728981,0,0,0,0,-2.68787012870835,0,0,0,1.61912878136318,0,-3.93699951360799,0,4.65552762706957,0,0,0,0,4.84117637482284,0,0,0,-4.04581947500704,4.9395313188318,0,0,0,0,0,0,0,0,0,0
"ERR2242476",-4.63142030910988,0,0,-3.29103367254009,-2.53006351376478,0,5.70023753025944,0,4.38219855221684,0,0,0,0,0,0,3.96691228019293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29644515882312,-3.05978104272272,0,0,-5.83250157808222,0,0,0,-3.97755969187723,0,0,-5.29969622603183,0,0,-2.75323464587426,0,0,0,0.913782709337685,0,0,4.76874229181312,0,0,0,0,0,0,0
"ERR2242477",0,0,0,-3.47970074417304,0,0,6.02701848404294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34354916832336,0,2.88396338976438,0,0,0,-2.30380231526453,0,0,0,1.55013450218178,0,0,-1.99358832577237,3.99030266063298,0,0,0,0,0,5.80780546749369,0,0,0,0,0,0,3.45299626961391,0,-2.8672013888269,0,-2.99348629260984,0,0,0,0,0,0
"ERR2242478",0,0,0,-3.25317206239793,0,0,5.63465929783685,0,0,0,0,0,0,5.46112316091309,0,-0.629812237281003,0,0,0,0,0,0,0,0,0,0,0,0,-2.74864091376291,0,0,0,0,0,-2.3576130715142,0,0,0,-2.50703602112536,0,0,4.7607857143999,-4.08350562445111,0,0,0,0,0,-2.44858664021466,0,0,0,4.34231376499444,0,0,4.24107646758616,0,0,0,0,0,0,0
"ERR2242480",0,0,0,0,-2.87703889238282,0,0,0,4.98317753695874,0,5.02404274662051,0,0,0,0,5.08936309532847,0,0,5.8484145382416,0,0,0,-2.60562471872642,0,0,0,0,0,0,-2.58447315457761,0,0,-2.95418831319808,4.51307439829153,0,0,0,0,-2.73864655882803,0,-4.47643881452623,0,0,0,5.11680425358528,0,0,0,0,0,0,0,4.74347498386382,0,0,0,0,0,0,0,0,0,0
"ERR2242484",0,0,0,-2.78996822854741,0,0,4.83236672334705,0,0,0,0,0,0,0,0,5.07760665040489,0,0,0,0,0,0,-6.24973931024289,0,0,0,0,0,0,0,0,0,0,-0.252790239975963,-5.55839116548781,-2.58666501162984,0,0,0,0,0,0,0.196560376615441,0,0,4.48023522230362,0,0,-5.41961477449349,0,0,0,0,0,0,0.513293036739716,0,0,0,0,0,0,0
"ERR2242488",-5.48939818130089,0,0,0,0,0.911991913312536,0,0,0,0,4.59746093134312,-0.849941181819478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58826825146955,0,0,0,0,0,0,0,0,-5.40660021248582,0,4.48301211516272,0,0,0,0,0,0,0,-2.56420286168634,0,0,0,0.206291105310369,0,0,4.44132963735426,0,0,0,0,0,0,0
"ERR2242496",0,0,0,0,-2.07668084460994,0,0,0,3.59691673396947,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25340976360462,0,0,0,0,0,-3.22436774680641,0,0,0,0,3.90302020083498,-6.33278817590836,0,0,0,-2.79280942914904,0,0,-5.58476875975508,-0.422115092040825,0,0,0,0,0,0,0,0,0,4.83728782714357,4.92519840334672,3.91760566481623,0,0,0,0,0,0,0,0
"ERR2242501",5.20894751566476,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62213969710796,4.87794167227494,0,0,0,0,0,0,0,0,-4.54167917993425,0,0,0,-2.5199433717562,0,-2.47794423648327,-3.49124746280224,-2.72414029897004,0,-3.06413924222087,0,0,0,-2.78825681985207,-6.04701798736941,0,-4.36466995207816,5.30724484899214,0,4.71834940476198,0,0,0,0,0,4.29192531591149,0,4.82940247653421,0,0,0,0,0,0,0,0,0,0
"ERR2242504",0,0,0,0,0,0,0,0,0,0,4.90031254175831,0,0,0,-3.07980360370099,4.92478133300993,0,0,0,0,-2.38384942525229,0,-2.37443210412088,0,5.33437631894384,0,0,0,0,0,-3.14973367053561,0,0,4.11263704346004,-2.72104954200949,0,0,-4.12894832213083,-2.34996964334398,0,0,0,-4.71299605667247,0,0,0,0,0,-2.47307902907903,0,-5.45549874767808,0,-4.07026681851628,0,0,4.28349852949799,0,0,0,0,0,0,0
"ERR2242507",4.56457424194925,0,0,0,0,0,0,0,0,0,5.05223805307247,0,0,0,0,0.221983260944294,0,0,0,0,0,0,-2.67072487116731,0,0,0,-3.40872253398256,0,0,0,0,0,0,-4.62583116989963,-3.39293209578839,0,-5.90408061776272,0,-2.38281331263012,0,0,0,5.87673077653664,0,0,0,0,0,0,0,0,0,4.12715372242688,0,0,0,0,0,0,0,0,0,0
"ERR2242509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16146831568091,0,0,0,0,0,0,0,-2.45406492193507,0,-4.51099281802026,0,0,0,0,0,0,0,0,4.25056512986409,-5.88141550574528,0,0,0,-0.242465924286472,0,0,0,1.6920277469417,0,0,0,-4.59672756966031,0,0,0,0,0,0.967645241224819,0,0,0,0,0,0,0,0,0,0
"ERR2242510",-6.40076331003086,0,0,0,0,0,0,0,0,0,5.34347220578869,0,0,0,0,4.17461205154196,0,0,0,0,0,0,-2.63994631756833,0,0,0,0,0,0,-2.74859153450028,-4.77525150191484,0,-2.21195016360433,4.57252115128271,-2.60201186425864,0,0,0,0,0,-4.76070018700819,0,4.50681675079298,0,3.83121006717299,0,0,0,0,0,-0.193384878003149,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242513",4.92323623622571,0,0,0,-2.9684757225051,0,0,0,5.14155077241356,0,0,0,0,0,-2.96050233636604,0,0,0,0,0,0,0,0,0,-5.12774046251236,0,-2.73824309303142,0,0,0,0,-2.86955605108332,0,0,-2.62675495577193,0,-4.74277616060497,0,-2.74934354664448,-4.97021687564303,0,0,4.54967304243032,0,0,0,0,0,0,0,0,0,4.76200271024985,0,0,0,0,0,0,0,0,0,0
"ERR2242516",-6.33268545948364,0,0,0,-3.13167796879872,0,0,0,5.42422535490348,0,0,0,0,0,-2.33262195853766,0,0,0,0,0,0,0,0,0,-4.04021974703805,0,0,0,0,0,-2.23578653760415,-2.55216878144728,0,0,0,-2.23490536244991,0,0,-2.27480112710523,-4.42048599895783,0,0,0,0,0,3.87096963787139,0,0,-2.26042312688919,0,-3.8724958780089,0,3.94007112926121,0,0,3.91516770237578,0,0,0,0,0,0,0
"ERR2242522",0,0,0,-3.26321518371134,0,0,5.65205449421825,0,0,0,0,0,0,0,0,5.2279538800002,0,0,0,0,0,0,-2.84155860559402,0,0,0,0,0,-2.53748415796812,0,0,0,-3.0521231342908,4.92172387757341,-3.00435933855475,-2.71485219732179,0,0,0,0,0,-4.39505148500191,5.20370301857084,0,5.28643233954803,4.70226194080135,0,0,-2.84428142500837,0,0,0,0,4.41833778652887,0,4.92643993913891,0,0,0,0,0,0,0
"ERR2242525",0,0,-2.42929250974478,0,0,0,0,0,0,0,0,0,0,0,0,4.17211698497696,0,0,0,0,0,4.20765805332448,0,0,0,0,0,0,0,0,-1.38814616951612,0,0,0,-3.40448567823156,-2.55854074326395,0,0,-3.37455697277301,0,0,0,5.89674216833765,0,0,4.43152256056819,0,0,-6.22370359936241,0,-2.40433969393403,0,5.84490412987868,0,0,0.935873199921716,0,0,0,0,0,0,0
"ERR2242526",4.46637148449961,0,-2.75873668410529,0,6.61244498972376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77827210157445,-2.97352758933452,0,0,0,0,5.24414883994934,0,-5.29855971413023,0,0,0,-5.15030086243519,-3.13870754864271,0,0,0,-2.80088662978744,0,-0.428798458468232,0,5.43640094434914,0,0,0,0,0,0,0,0,0,4.8512779490322,0,0,0,0,0,0,0,0,0,0
"ERR2242535",0,0,-4.74011902048306,0,-2.87660221200733,0,0,0,4.98242118436172,0,0,0,0,0,0,4.99586309294357,0,0,0,0,0,0.237100736247661,0,0,0,0,0,0,0,0,0,0,-2.28549912724245,0,-5.89968272810632,0,0,0,-3.32585471870169,0,0,0,1.29321498619972,0,3.95860060903826,0,0,0,-2.65636200134385,0,0,0,5.76054935138402,0,0,4.60095394962289,0,0,0,0,0,0,0
"ERR2242537",4.68289228044408,0,0,-3.12559338007431,0,0,5.41368653808965,0,0,0,0,0,0,0,0,4.25425361632733,0,0,0,0,0,0,-2.88062067996999,0,0,4.43823657327689,0,0,0,0,-2.71457497981368,0,0,4.98938137504163,0,0,0,0,-2.54801736097729,0,0,0,0,0,0,0,0,0,-6.26411162975369,0,-4.70178178599255,0,4.41329552778024,0,0,-0.0258803392352746,0,0,0,0,0,0,0
"ERR2242538",0,0,0,-3.40059394383558,0,0,5.89000148663425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93048985217073,0,0,0,-2.67598943702558,0,0,0,0,0,-2.75504303312619,5.07575731502471,-5.30720442401308,0,4.63494966544594,0,-2.84575962382501,0,0,0,0.27418915478593,4.38295954820047,4.77187451041323,0,0,0,-2.57640487117987,0,0,0,4.92900025459302,0,0,4.46246413775148,0,0,0,0,0,0,0
"ERR2242540",4.55457101545236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75113696240368,0,0,0,0,0,0,0,0,0,0,0,0,-2.86266008829034,0,-2.46864115069056,-2.5897769083844,-2.65335257955967,0,0,-2.65255154449051,0,0,-2.9199312416509,4.48562518559044,0,-4.95827271771848,0,0,4.59574147819129,4.59435404475287,0,0,-3.01197378151148,0,-4.27581189865134,0,5.05746926514703,0,0,5.21689162064325,0,0,0,0,0,0,0
"ERR2242541",-4.72690393981226,0,0,-3.63679435764421,0,0,6.2991126041196,0,0,0,4.03642932294332,0,0,0,0,0,0,0,0,0,0,0,3.49045280397732,0,0,0,0,0,0,0,-5.16127037485376,0,0,3.83556295760713,-2.6409838301136,0,0,0,0,0,0,0,4.57431817572462,0,0,0,0,0,0,0,-0.674370864518291,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242543",-6.07149749904591,0,0,0,0,0,0,0,0,0,4.8509917173787,0,0,0,0,0,0,0,0,0,0,0,-2.33655352239441,0,0,0,0,0,0,0,0,0,0,4.04702941539115,-2.90805168206973,0,0,0,-3.0476771919107,0,0,0,5.03689326438091,-0.347477154590038,0,0,0,0,0,0,0,0,5.27873174145817,0,0,0,0,0,0,0,0,0,0
"ERR2242545",-5.82498598991503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26220048325549,0.338500028417727,0,0,0,0,0,-2.58459616539283,0,0,0,0,0,0,0,0,0,0,4.47665187550807,0,0,0,0,-3.19283177828555,0,0,0,0,-5.03786771397333,0,0,0,0,-5.44332603994285,0,0,0,5.53014686001106,0,0,0.118590670918352,0,0,0,0,0,0,0
