"","296__28116_239935","1351__1747","218538__291644","28116__239935","310297__371601","1735__562_487174","1590__550_40545","39490__818_301301","33945__40518_165179","1358__626932","47678__626940","1408__571_363265","562__487174","1353__823_28126","550__40545","552398__37734_53345","40518__165179","582__584","818__301301","102148__341694","1583__208962","726__735_739","850__437898","197614__671218","735__739","293__529","187327__329854_563191","303__29382_40214","47770__546_573","28125__281920","665951__54291_410072","571__363265","40519__729_357276","52584__100886","328812__40520_246787","823__28126","674529__46506_74426","1598__39777_158836","1502__1282_46124","1318__1078764","29382__40214","28111__821_1680","626929__154046_204516","1632__147802","53443__29361_208479","213__150055_501496","108980__1582_28026","376804__469613","1633__28130","39778__626933","28132__287_727","1260__658086","1531__116085","1286__1596","37734__53345","437897__197_338188","729__357276","28037__623_626930","54291__410072","1328__33043_56946","28123__2173_411489","329854__563191","546__573","1354__310298","126385__39486_751585","1282__46124","40324__39492_88431","754333__624_1283","40520__246787","46506__74426","287__727","358743__1512_387090","39777__158836","154046__204516","68891__329_29466","623__626930","29361__208479","150055__501496","1582__28026","333367__46503_387661","197__338188","821__1680","33043__56946","2173__411489","43675__1685_1118061","28118__817_360807","658082__33038_166486","569__1352_39485","1304__328813","39486__751585","624__1283","39492__88431","1512__387090","1686__1623_45851","322095__853_33039","329__29466","46503__387661","97478__1681_328814","28025__39488_39491","147207__820_216816","1685__1118061","817__360807","1352__39485","33038__166486","384638__28117_457412","1623__45851","853__33039","820__216816","39488__39491","1681__328814","28117__457412"
"ERR2239378",-2.66162493011017,0,0,4.61006960964277,0,-2.83968568302819,0,0,-3.16469678349384,0,4.61512192319707,0,-4.91847988053075,0,0,0,-5.48141561956114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5530757813917,0,0,0,0,0,0,0,0,-2.62119932033833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42205696894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.540050399591,0,0,0,0,0,0,-4.69844973876787,0,0,0,0,0,0,0,0,0,0,-2.81989363559726,0,0,0,0,-3.13102469972224,0,0,4.88419904879457,0,0,5.423093859672
"ERR2239379",0,0,4.42810817558829,0,0,0,0,-2.84885816624327,0,0,0,0,0,0,0,0,0,0,4.93436708749084,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21652766821328,0,-3.0413360777286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57118934529645,0,0,0,0,0,0,0,0,0,0,0,-5.26774860951818,0,0,0,0,0,0,0,0,0,0,-2.56823960495388,0,0,0,0,0,-2.6695792313813,0,0,-4.49970161311451,0,0,0,0,0,0,0,-4.44832148179074,0,0,-2.70736858371941,0,4.62384686358308,0,0,-3.05312239246354,0,0,4.68929994181782,0,0,5.28816310547309
"ERR2239383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.111760978938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38972811653088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12413088398806,0,0,0,0,0,0,0,0,1.30703875167811,0,0,0,0,0,0,5.41115342056239,0,0,0,0,-6.22928307139525,0,0,0,0
"ERR2239385",0,0,4.01449311604209,0,0,-3.86962041673202,0,0,0,0,0,0,6.70237916778571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239387",-2.88187287964074,0,5.54476107619764,4.99155024849259,0,0,0,0,-2.61028299011739,0,0,0,0,0,0,0,4.52114276101613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4501514435389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67692072810685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954440088561313,0,0,0,0,0,0,0,0,0,4.63656270891534,0,0,0,0,0,0,0,-5.50890328255282,0,0,0,0,-2.89748031519475,0,0,1.35983230643931,0,0,5.01858311984799
"ERR2239388",0,0,0,0,0,-3.86944802669796,0,0,0,0,0,0,6.702080579488,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1948722686927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57319100455983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80163028549972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72484674990796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54148245111331,0,0,0,0,0,2.66992592430405
"ERR2239390",0,0,0,0,0,-3.15154767590241,0,0,0,0,0,0,5.45864069713858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37793461948536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11870357802561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46278464033555,0,0,0,0,0,0,0,4.26566812516142,0,0,0
"ERR2239391",2.80278065846663,0,3.25959021250973,-3.35031070066849,0,-3.78849463129269,0,0,0,0,0,0,6.56186518560086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23361697301687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.373891822585248,0,0,0,-1.89922567599179,0,0,0,0,0,0,0,0,0,0,0,0,-2.40529613942974,0,0,-3.28955536585712,0,0,0,0,0,0,-4.16609512074158,0,0
"ERR2239394",5.69619208965185,0,0,0,0,-3.69374114569012,0,-2.20654901623047,-2.18209695675901,0,3.53730781157537,-2.37101682145178,6.39774733434296,0,0,0,3.77950279614804,0,-3.82185500550229,0,0,0,0,0,0,0,0,0,0,0,0,4.10672160035495,-2.0791783559233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60124255045668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12100302879224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67368500887563,0,-2.27647508133581,0,0,0,0,0,0,0,0,0,-3.94297050303812,0,0
"ERR2239395",0,0,0,0,0,-3.85332351143418,0,0,0,0,0,0,6.67415209980371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37694691135337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11699281735795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382721263863375,0,0,0,0,0,0,0,0,0,0,0,0,1.41211658325495,0,0,0,0.662892674148339,0,0,0,0,0,0,0
"ERR2239396",0,0,0,0,0,-6.19956101936978,0,0,0,0,0,0,2.37679395203352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36591209703956,0,-2.07518732425057,0,-2.53960395165871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09787995831435,0,0,0,0,0,0,0,0,0,0,0,-3.59432988082489,4.39872307537559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30655945981046,0,0,0,-3.75437595202429,0,0,0,0,0,0,0,0,0,0,-2.37056190869724,-3.99507817507034,0,0,0,-2.40302965786791,0,0,4.10593366835108,0,0,4.16216945952208
"ERR2239402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87583181235089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7131376205835,0,0,0,0,0,-2.65767678907887,0,0,0,0,0,0,0,0,0,0,0,-4.60323122878112,0
"ERR2239443",0,0,0,0,0,0,-2.57313631801481,0,0,0,0,0,0,0,-4.45680283760236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55579101783785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41283072770938,0,-0.113320762634153,0,0,0,0,0,0,0,0,0,0,0,-3.21392018733841,-3.12734307401041,0,4.17914541045603,0,-2.634072915432,-5.14816717970368,0,0,0,0,0,-5.56667305594141,5.41671709688466,-0.154917813550743,-4.5623481203693,0,0
"ERR2239509",0,0,0,0,0,-2.70234696500303,0,0,0,0,0,0,4.68060224306481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40476076945462,0,0,0,0,0,-2.90799226154724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8972186403127,0,0,0,-5.03679034501694,0,0,0,0,0,-2.35344822685766,0,0,0,0,0,0,-2.36976411649174,0,0,0,0,0,0,0,-2.943512735291,0,4.07629190190036,0,-2.8406189494731,-2.88974800058361,0,0,0,-4.10455185171726,-2.38358941715876,0,5.09831361025005,5.00519035808138,-4.92009634543034,0,4.12849797490247
"ERR2239514",-5.67218273651352,0,0,-1.03720473139461,0,0,-2.60343421787249,0,0,0,0,0,0,0,-4.5092803395185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99717027621064,0,0,0,0,0,0,-2.379195563954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19125119733207,0,0,0,0,0,0,0,0,0,0,0,0,-4.12088759791082,0,0,-2.66137395940562,-3.01858737160637,0,0,0,0,0,0,0,0,-3.13313326026467,0,0,0,0,-3.04560529906133,-4.60963491563129,5.22834669470802,0,0,0,0,5.42674599366233,5.27514311777523,0,0,0
"ERR2239532",0,0,0,0,0,0,0,0,0,0,4.27735698225367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56434342259313,0,0,0,0,0,-2.96711087396175,0,-2.87003490937676,0,0,0,0,0,0,-3.03684452081361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13918678539184,0,0,0,0,4.44157309598636,0,0,0,0,0,0,-4.97104628253688,0,0,0,0,0,0,0,0,0,0,0,0,5.25996900473633,0,0,0,0,0,0,0,0,0,0,0,0,-2.98189678706635,0,0,0,-2.54055904718749,-3.08447641340161,0,0,0,0,-2.43320000338249,0,5.16479673812532,5.34246986275941,-4.40037734935751,0,4.21442603083524
"ERR2239556",0,0,0,0,0,-3.64920442479192,0,0,-3.20074315418133,0,0,0,6.32060747094477,0,0,0,-5.54384976502034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53700794655495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39422666263916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10298632639187,0,0,0,0,0,-1.88900862190374,0,0,0,0,0,0,0,0,-2.21745485099732,0,3.64247916493335,0,-2.73991133161908,-1.90048202805817,0,-3.27185890907295,0,0,0,0,3.84074446541743,3.29173143146829,-4.74566563459795,0,0
"ERR2239565",-2.89166178473839,0,4.07540782417005,-5.00850512947218,-4.06665097193131,-3.16500985528186,0,0,-2.76118805675237,0,0,0,5.4819578758044,0,0,0,4.78251800354748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40084007063954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89042779076382,0,0,0,0,0,0,0,0,0,0,0,0,-2.46799191528344,0,0,0,-2.46384862357625,-3.33137667111077,0,0,0,0,0,0,4.27468738994015,5.77011365351353,-4.26751099819271,0,0
"ERR2239571",-2.97351534832833,0,0,5.15027966039054,0,0,0,-2.87381753028053,0,0,5.21005247243176,0,0,0,0,0,0,0,4.97759797412799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55453942307386,0,0,0,0,0,0,-2.58535431145559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42459207070161,0,0,0,0,0,0,0,0,0,0,-2.42366425968185,0,4.47796502300833,0,0,0,0,0,0,0,0,0,0,0,0,-2.74544131755454,0,-4.19790963825777,0,0,-3.43862861950553,0,0,0,0,-3.06488147242852,0,4.75524385120331,5.955879477344,0,0,5.3085304294227
"ERR2239572",-2.91483238800892,0,0,5.04863779157877,0,0,0,-2.74577443813318,0,0,5.10992512369355,0,0,0,0,0,0,0,4.75582083297055,0,0,0,0,0,0,0,0,0,-2.64000398288874,0,0,0,0,0,-2.53590091715584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5726210305475,0,0,0,0,0,-4.39230923147442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41582171422588,0,0,0,0,-3.36314308183717,0,0,0,0,-3.01950158091687,0,0.562937891211944,5.82513469086576,0,0,5.22993015168257
"ERR2239577",0,0,0,0,4.8167320955147,0,-2.43582407412189,0,0,0,0,0,0,0,-4.21897105467854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27043746530915,0,0,0,0,-2.9354267870407,-2.56494453888468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66456385289222,0,0,0,-4.4426142599446,0,0,0,0,0,0,0,5.08430833705315,0,0,0,-2.52138095169017,-3.34050322970683,0,0,0,0,0,0,0,-2.64839700832179,0,0,0,-3.16714903972644,0,0,-4.36715991356374,0,-5.78592131670016,0,0,4.58715817702675,0,-5.48566305194917,0,0
"ERR2239578",0,0,0,0,0,-3.63273680179311,0,0,0,0,0,0,6.29208471123094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43278506910416,0,0,0,0,0,0,0,0,0,0,0,0,-4.21370734358336,2.43964062850911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39925657235057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58231668561457,0,0,0,0,0,0,0,0,0,4.21042185385962,0,0,0,0,0,-1.98965441132906,0,-2.79646714543989,0,0,0,0,-2.24155277383544,0,0,4.84362317759899,0,-3.44618252992547,3.88248329212993
"ERR2239579",-4.6856768708574,0,0,-0.614087476137408,0,-3.74009865165084,0,0,0,0,0,0,6.4780408899791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27290263046144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65590904345571,0,0,0,0,0,0,0,0,0,0,0,-2.38517602642098,-2.66707928980797,0,0,0,-2.8064363702202,0,0,0,0,0,0,-4.13124606275639,4.61951683776213,0,-4.86089038143057,0,0
"ERR2239582",-2.41633045621287,0,0,4.18520711803678,0,-2.98359293072662,0,-2.43292775033552,0,0,5.24454056133363,0,-5.16773454512183,0,0,0,0,0,4.21395447472537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47297911604772,0,0,0,0,0,0,-2.84657164024255,-2.72690661210643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0153762826203,0,0,0,0,-4.72314079966385,0,0,0,0,0,0,0,4.93040670828476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72644163003875,0,0,0,0,-2.579798145644,0,0,4.72233542709802,0,0,4.46834146152738
"ERR2239583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20339829824059,0,0,0,-2.25909946771549,0,-2.83898717841425,0,0,0,0,-2.36110241754833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8163978018635,0,0,0,0,0,-3.42998038638843,0,0,0,-3.91287505743504,-4.9172700350501,0,0,0,0,0,0,0,0,0,0,0,4.08954934906741,0,0,0,0,0,-2.38141771271865,0,-5.9409002981895,0,0,0,0,-6.01267512723721,0,0,0,0,0,0,0,-4.12473647247317,0,-2.45189912931901,0,1.6361704216606,0,0,0,4.24681386701443
"ERR2239584",0,0,3.45885032162031,0,0,-2.34108948189588,-1.42483365482148,0,-3.88582051800279,0,2.34804723978264,0,4.05488592770877,0,-2.46788428248486,0,-6.73043856627444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27940772626674,0,0,0,3.00241090676692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21599918549017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54217735097404,0,0,0,-2.50476090778332,0,0,0,0,0,0,0,4.40318033373789,0,-4.33837315309305,0,0
"ERR2239585",0,0,4.77625428787495,0,0,0,0,0,-2.98622580951198,0,0,0,0,0,0,0,-5.17229482494826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7629528737158,0,0,0,0,0,0,0,0,-3.01876497326382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7855747561942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69130266129887,0,5.22865430980224,0,0,0,-3.24523825118246,0,0,-4.88919260451594,0,0,0,0,0,0,0,4.66147294791498,0,-2.55220402790393,0,0,-5.62091753371399,0,0,-3.02956415959271,0,0,0,-4.42054704761155,0,5.24735904920428
"ERR2239586",0,0,0,0,0,-3.55499842713598,0,0,0,0,0,0,6.15743789662696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37508838495738,0,0,0,0,0,0,0,5.06134264449726,0,0,0,0,0,-2.61347053426909,0,0,0,0,0,0,0,-2.82295068614952,0,0,0,0,0,0,0,0,0,0,0,-4.11377375521289,0,0,0,0,0,0,0,4.88949401567239,0,0,-4.52666374943824,0,0,0,0,0,0,0,0,0,0,0,-2.3974572287981,0,0,0,0,0,0,0,0,-2.62677485525604,0,0,0,-2.46255261767223,0,0,-4.15251772925159,0,0,-2.70286530541953,0,4.54970750934784,0,-4.26526625012004,0,4.6815000350018
"ERR2239590",0,0,0,0,0,-3.58498449835954,0,-2.57114215436184,-2.33837646621437,0,0,0,6.20937529550555,0,0,0,4.05018684670666,0,4.45334884483681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9127802965234,0,0,0,0,-3.03411005996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04508346486407,0,0,0,0,0,0,0,0,0,-2.66949660022828,0,5.25523277962239,0,0,0,0,0,0,0,0,0,0,0,0,-2.19618425967697,0,4.62370374222776,0,-3.03628282133463,0,0,0,0,0,-2.18095662281135,0,3.80390272054355,0,-5.25899611270016,0,3.7775276798131
"ERR2239595",-2.69553091721057,0,4.81826280110847,4.66879650198145,0,0,0,0,0,0,0,0,0,-2.89264292480579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01020451391826,0,0,0,0,0,-3.11449489762696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76296948665976,0,5.39446340260393,0,0,0,0,-2.91953788020725,0,0,0,0,0,0,0,-2.82869270265585,0,4.7856035306572,0,0,-3.12700565180215,0,0,0,-5.0567879431409,-2.70057680724876,0,-4.89943947999926,5.41613266447636,0,0,4.677536239897
"ERR2239596",-2.98094804336755,0,0,5.16315346583564,0,-3.60913507377771,0,-2.47370018367456,0,0,0,0,6.25120531916184,0,0,0,0,0,4.28457440081681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57404945465641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45838443665987,0,0,0,0,0,0,0,0,0,0,-2.48228951726502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53270900104624,0,4.29945156299863,0,-2.95940388398353,-2.3401037205487,0,0,0,0,-2.58502608103151,0,4.38678067059911,4.05317853897131,-5.12583788717615,0,4.47739651123724
"ERR2239599",0,0,0,0,0,-5.76881388130337,0,0,0,0,0,0,1.38063912569172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84168650755226,0,0,0,0,0,0,0,0,-3.15329934966791,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72038264447614,-4.92194541026348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58709820824586,0,0,0,0,0,0,0,0,-4.71184095626126,5.46167468509872,0,0,0,0,-2.65143530070969,0,0,0,0,0,-4.48098554085223,0,-2.6632879899566,0,0,0,0,-2.78668614246078,0,0,0,-4.59242065381085,0,0,4.61295011379282,4.8266819834902,0,0,0
"ERR2239604",-2.50280119229924,0,4.89153030306936,-4.33497882630626,0,-3.37043861088223,0,0,0,-4.0409593705746,0,0,5.83777091783989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19221108201669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52907178253733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29402427067876,0,0,0,0,0,0,0,0,-2.63509278860061,0,-2.80137010856025,0,0,0,0,0,0,0,4.8521153588311,0,-4.56411459251461,0
"ERR2239606",0,0,0,0,0,-2.6247917436651,0,0,0,0,0,0,-4.54627265931525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05438017184183,0,-2.63680234960891,0,-2.43158489922446,0,0,0,0,0,0,0,0,0,0,0,0,-4.44206743330233,0,0,0,0,0,0,-5.29034164326101,0,0,0,0,0,0,0,0,0,-2.64919950729075,0,-4.56707563903962,4.21162858837401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58854814601402,0,0,-3.03336212396061,0,0,0,-2.87193032424709,-2.99729641880327,0,0,0,0,0,0,5.25393731645482,5.19146968271151,-4.97432923739373,0,0
"ERR2239610",0,0,3.82013209692783,0,0,0,-2.38898491559587,0,0,0,0,0,0,0,-4.1378432523277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45587869665661,0,0,0,0,0,0,0,0,5.96661766881167,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4891157037247,-5.98575748740416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31127486476874,0,0,0,0,0,0,-2.78860691767688,0,0,0,0,0,0,-3.269429725092,0,0,0,0,-2.78830087912017,0,0,-4.8300088637544,0,-2.92714410876871,0,5.6628183956353,4.82947878942511,0,0,5.06996231746333
"ERR2239613",4.96236674580626,0,0,0,0,-3.38022450685801,0,0,0,0,0,0,5.85472058686752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63000576752436,0,-2.71983551619418,0,-2.622655363627,0,0,0,0,-2.72542614552461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55530361355137,0,0,0,0,0,0,0,0,0,0,0,-4.71089330227864,4.542572340545,0,0,0,0,0,0,0,0,0,0,0,4.72057655632523,0,0,0,0,0,0,0,0,0,0,0,0,-2.58266600847849,0,0,0,0,-2.58908799907838,0,0,0,0,-2.84241787155799,0,4.47330874566587,4.48443195967059,0,0,4.92321216988023
"ERR2239615",0,0,0,0,0,-5.22037487650887,0,-3.04511705673835,0,0,5.75203666464939,0,-0.841372103043789,0,0,0,0,0,5.27429745726542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14538271855251,0,0,-2.59368764129173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49239877368075,0,0,-2.45585538733634,0,5.1057197210722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25366630690829,0,0,0,0,0,0,0,-2.99381896072742,0,0,0,0,0,5.18544654864294
"ERR2239623",0,0,4.77553133569608,0,0,-3.19483763072476,0,0,-2.75133758586291,0,4.47787803552155,0,5.53362109834826,0,0,0,4.76545648748846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71798332434945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7076852118982,0,0,0,0,0,0,0,0,0,0,0,0,-3.09257484869438,0,0,0,-2.46124794709532,-2.956436490114,0,0,0,0,-2.754259623895,0,5.35649676414829,5.12069821022806,-4.2630064943937,0,4.77051760582169
"ERR2239627",0,0,0,0,0,-2.62583807028055,0,0,0,0,0,0,-4.54808495017453,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69640330751038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90332515997624,5.09760651171855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67030752630474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61944764948291,0,5.02870668797189,0,0,0,0,0,0,-5.08602332239056,0,0,0,0,0,0,0,4.53701641667127,0,-3.02155780638305,-3.11439412913122,0,0,0,0,-2.86200600566226,0,0,5.3942888664495,-5.2334916386618,0,4.95713981337429
"ERR2239629",-3.30652265585586,0,0,-5.72706523631993,0,-3.30272810761043,0,0,0,0,5.0250932865995,0,5.72049288596708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00459280310301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798232818652928,0,0,0,-2.33134769268238,0,0,0,0,0,0,0,0,-2.46975249191912,0,0,0,0,-2.61214959448944,0,4.03801265383436,0,0,-2.3259081107843,0,4.27773679812375,4.52437581462615,0,0,4.02859102161495
