"","156980__47886_326522","381__310298","1660__185294","584__1313","47886__326522","28901__386414","202956__1076_71999","41976__53363_90241","470__1113656_1113785","1423__1598","55969__172042","53363__90241","305__190721","1076__71999","134534__930124","33011__110845","157687__59803_907224","2145__35825_626937","343__157691","861__536633","729__31998","216903__108980_417621","1559__29363","47885__1661055","28026__820_301302","59803__907224","1270__1304_34062","56460__71433","496__156978","294__53374","821__28111","1113656__1113785","29385__659243","84026__28125_540746","45851__397865_1161942","38288__163202","218538__818_47678","1113738__28090_234908","28118__74426_1297750","108980__417621","1550__147645","189722__40519_228603","850__901_52226","544645__480_28117","817__161879_328814","103892__1463840","28125__540746","1304__34062","28090__234908","1134563__28135_40214","478__39485","480__28117","109790__28104_46506","1282__39029_395922","901__52226","40519__228603","74426__1297750","161879__328814","28116__40520_371601","182640__1303_360807","28135__40214","589437__29394_46503","39492__823_351091","82135__37637_185300","194436__28037_169435","28104__46506","138595__29372_54007","39029__395922","1308__29448_158847","483__43769_487175","29394__46503","83771__633701","1303__360807","31971__204516_426421","37637__185300","2047__43990_410072","28037__169435","29448__158847","29372__54007","1604__100884","301301__329854","43769__487175","387090__38304_387661","35825__626937","1686__78345","204516__426421","165179__853_228604","40520__371601","43990__410072","820__301302","28112__28132","477__1465754","423605__454154","38304__387661","28137__308994","357276__38284_328813","397865__1161942","28127__1747_40518","851__437898","818__47678","38284__328813","1735__376805","823__351091","239935__626947","853__228604","1747__40518"
"SRR5431513",0,3.81741994240696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54469165381786,0,0,0,0,0,0,0,0,-2.33988282481871,0,0,0,-4.40753523400901,0,0,-2.47695752768017,0,0,0,0,-4.0527959363438,0,0,0,0,0,-4.29021628613224,0,0,0,0,0,-2.30832415885613,0,-2.35060117120755,0,0,0,0,-3.43928262980124,0,0,0,4.07136065686239,-3.99813472347751,0,0,0,0,0,0,-5.95701225640485,0,0,0,0,0,0,0,0,0,-2.72147044634179,0,-2.83643296098006,0,0,4.71372508436113,0,0,0,0,4.9128460006805
"SRR5431514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238272451781612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35397071956745,0,0,0,0,0,0,0,0,0,0,0,0,4.07719688582029,0,0,0,0,0,0,0,0,-2.57986834806818,0,0,0,0,0,0,0,0,0,0,0,-4.46846305569288,0,0,0,-2.35478227828877,0,0,0,0,0,0,0,0,0,0,4.07860254675894,0,-2.69485108174226,0,-3.0339491073527,0,0,4.66761899240955,0,0,0,0,5.25495400151312
"SRR5431515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06348079598757,0,0,0,0,0,0,0,0,0,0,0,4.79782825806743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4241189757572,0,0,0,0,0,0,0,0,0,-2.31260205076799,0,0,0,0,0,0,0,0,4.00554424961815,0,0,0,0,0,0,3.82947251172881,0,0,4.1986972296033,0,-4.43703492014315,0,0,0,0,0,0,0,-2.82728420660996,0,0,0,0,0,0,0,4.89699989328552
"SRR5431516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11237552576424,0,-2.46836854748793,0,0,0,0,0,-2.95535117006079,5.39079254285756,0,0,-2.15586181293473,4.27533973605409,-2.80696287824114,0,0,0,0,0,5.11881838075343,-2.40884595641404,0,0,-3.73406219410051,0,0,4.86180232007343,0,0,0,0,4.17224358411597,0,-3.6938508962817,0,-2.21377684679106,0,0,6.39793742794375,0,0,0,0,3.83437397526174
"SRR5431517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13440492214497,0,0,0,0,0,0,5.49053912494418,5.42894857664906,0,0,0,0,0,0,0,0,0,-3.18180604540839,0,-3.18609943660814,0,0,0,0,0,-3.34832690942241,5.51104973047714,0,0,-2.20737410306633,5.51848610217188,0,0,0,0,0,0,5.79947232746969,0,0,0,-3.82328409782267,0,0,0,0,0,0,0,0,0,-2.26367596175564,0,-2.18184109689403,0,0,3.92080177763312,0,0,0,0,3.77905963386227
"SRR5431518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219042179687105,0,0,0,0,2.9884346393537,0,0,0,0,0,0,0,0,-4.09415928128232,0,0,0,-0.162453385902468,0,0,0,0,0,0,0,-4.31124611088809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41133349020131,0,0,0,0,0,0,0,0,0,0,0,4.17655211902105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36575053947109,0,0,0,0,0,0,0,4.09760013239741
"SRR5431519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2152570673535,0,0,0,0,0,-4.2903120679545,0,4.61071405226346,0,0,0,0,0,0,0,0,0,0,0,0,3.87561002520862,0,-2.70473866727887,0,0,0,0,0,0,0,0,0,0,0,0,4.68474479292314,0,0,-2.73409431591111,0,0,0,0,-3.49745610971026,0,0,0,4.73559026784332,0,0,0,0,0,0,0,-6.05777167926036,0,0,0,0,0,0,0,0,0,0,0,-2.82724039669018,0,0,0,0,0,0,0,4.89692401227858
"SRR5431520",0,0,0,-3.4998334764741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8794393333053,0,0,0,0,0,0,5.57063536588513,4.98733522259704,0,0,0,0,0,0,0,0,0,-3.08912175326504,0,-2.67708015199974,0,0,0,0,0,-3.09820484316267,5.3505158274213,0,0,-3.13057772159772,4.63683883919776,0,0,0,0,0,0,5.36624820061372,0,0,0,-5.42231967085046,0,0,0,0,0,0,0,0,0,-2.79726044947291,0,-2.15950445411795,0,0,4.84499722049004,0,0,0,0,3.74037143370358
"SRR5431521",-2.56817569547818,0,0,0,-4.44821078733174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62074313754262,0,0,0,0,-2.46067780755383,0,0,0,0,0,4.32524470074574,0,0,0,0,0,0,-4.53926026781129,0,0,0,0,0,-4.27263666800362,0,-4.26201898374042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80117505465562,0,0,0,0,0,0,0,0,0,0,0,4.85177751555805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0425968098629,0,-2.80866552098292,0,0,5.26993226162952,0,0,0,0,4.86475138380933
"SRR5431522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35033552484067,0,0,0,0,0,0,0,0,0,0,4.50775126174935,-2.32009918970705,0,0,0,-2.46152357023639,0,0,0,0,0,0,-4.01852967517199,0,0,0,0,0,0,4.26348388767776,0,0,0,0,0,0,0,-2.55102477725262,0,0,0,0,0,0,-2.41422535326835,0,0,0,0,0,4.41850452556862,0,0,0,0,4.1815609727817,0,-3.54815358468719,0,0,0,0,6.14558228173586,0,0,0,0,0
"SRR5431523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519064176210832,0,0,0,0,0,0,0,0,0,0,0,4.81274516882448,0,-4.77867160549999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492870082433908,0,0.415874631404751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753522836055988,0,-0.579033984336359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5431524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3901404368332,0,0,0,0,0,0,0,0,0,0,0,0,1.69913467714361,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16130908885868,-2.0508337998887,0,0,0,0,0,0,-2.56641669065682,0,3.55214833928678,0,0,0,0,-3.03082801918661,0,0,0,0,0,4.44516410161038,0,0,0,0,5.24954811823454,0,-3.60983515001176,0,-2.97747247470511,0,0,6.25241788676838,0,0,0,0,5.15713360432708
"SRR5431525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24946889971449,0,0,0,0,0,0,0,0,3.89619442435155,0,0,0,-5.10439685459427,0,0,0,0,0,-1.2039890450277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27328675540355,0,-2.31119125519372,0,0,0,0,-3.42687028330411,0,0,0,4.00310068000441,-3.93744816053235,0,0,0,0,0,0,-5.93551344163068,0,0,0,0,0,0,0,0,0,0,0,-2.54861541413198,0,0,0,0,0,0,0,4.41433138622979
"SRR5431526",0,4.98215565610639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32953054289086,0,0,0,0,0,0,-4.13671796114786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66583577980846,0,0,0,0,0,0,0,0,0,0,0,0,4.61736301526326,0,0,-2.81199840961334,0,0,0,0,-2.48122119945129,0,0,0,4.87052411625319,0,0,0,0,0,0,0,-4.29760118226663,0,0,0,0,0,0,0,0,0,0,0,-2.49178568819561,0,0,0,0,0,0,0,4.31589941352778
"SRR5431527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518706570898976,0,0,0,0,0,0.279095929688632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42353383030001,-2.41462736364596,0,0,0,-3.36665711930854,0,0,0,4.19768372794163,0,0,0,4.1822572751809,0,0,0,-5.83122118230587,0,0,0,0,0,0,0,0,0,-2.60959473190743,0,-2.56215468341245,0,0,4.51995066282775,0,0,0,0,4.43778208852091
"SRR5431528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33414996603805,0,0,0,0,-2.23225537409214,0,0,-2.19266215270207,4.04286633366307,0,0,0,0,-2.68779306333826,0,0,-3.86637972339627,0,0,3.79780225231334,-2.63789876598681,0,0,0,0,0,4.65539414593307,0,0,0,0,4.5689746879124,0,-3.65470350356519,0,-3.03614861239594,0,0,6.33013215477489,0,0,0,0,5.25876365599952
"SRR5431529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23550746128739,0,0,0,0,0,0,4.35569124559579,3.87201250364907,0,0,0,0,0,0,0,0,0,-2.27955399128969,0,-2.21571330217087,-2.39538206367491,0,0,0,0,-2.67462048626191,3.94830333151016,0,0,-3.58831047269464,3.83772801436616,0,4.14892343782413,0,0,0,0,4.6325785731702,0,0,0,-6.21513605203862,0,0,0,0,0,0,0,0,0,-2.61860393169488,0,-2.54690478694176,0,0,4.53555505459515,0,0,0,0,4.41136849302352
"SRR5431530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30673730579882,0,-2.32817624503786,0,0,-2.63097490265071,0,0,0,0,0,4.0325195453805,0,3.9953862133581,0,0,-2.50526935585319,4.55698220482962,0,0,0,0,0,-2.40465276573098,0,0,0,0,0,4.33925381098308,0,0,0,0,4.16498076480708,0,-3.47562258398173,0,-2.69491764465937,0,0,6.01995490339019,0,0,0,0,4.66773428276387
"SRR5431531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36778834909824,0,0,0,0,0,0,0,0,0,0,0,0,-2.28377122238417,4.10112972220778,0,0,0,0,0,0,0,-2.53094704480199,0,0,-3.95560779003307,0,0,0,-2.61144144265177,0,0,0,0,0,4.38372887286336,0,0,0,0,4.52314925966384,0,-3.50892312877809,0,-3.01206217058282,0,0,6.0776331388972,0,0,0,0,5.21704471500564
"SRR5431532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18680430705282,0,0,0,0,-2.26587119900226,0,0,0,0,0,0,0,0,-2.06167564276226,0,0,0,-3.92460404007893,0,0,0,0,0,-1.84518869199496,0,-3.57092696199146,0,0,0,0,0,0,0,0,0,0,3.19596056408683,0,0,0,0,0,0,0,-3.48089813461227,0,-2.5035739656301,0,0,0,0,0,0,-2.34717358101097,0,0,-6.02909242512019,0,0,4.33631730897803,0,0,0,0,4.06542389649439,0,-3.45266577394958,0,-2.67879252143888,0,0,5.9801925420348,0,0,0,0,4.63980475006767
"SRR5431533",0,3.82551019505713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64546973963859,0,0,0,0,0,0,0,0,-2.33777414917855,0,0,0,-4.58208799894006,0,0,0,0,0,0,-1.87507641542838,-4.04914360299835,0,0,0,0,0,0,0,0,0,0,0,-1.90608424424259,3.24772761959608,-2.46633469594437,0,0,0,0,-3.70073289517757,0,0,0,4.27181700184559,-3.30143475453469,0,0,0,0,0,0,-6.40985739968903,0,0,0,0,0,0,0,0,0,0,0,-2.33128633361571,0,0,0,0,0,0,0,4.03790637681338
"SRR5431534",0,0,0,0,0,0,0,0,-2.21109215533937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82972395326476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88801213401454,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31809832361354,0,0,0,0,0,0,0,-2.3717753338732,0,0,0,0,0,0,-2.66413064715274,0,0,0,0,0,4.10803538240701,0,0,0,0,4.6144096388699,0,-3.38706286614801,0,1.3035820716641,0,0,5.86656497259823,0,0,0,0,5.59121932554346
"SRR5431535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46364011646314,0,0,0,0,0,0,0,0,-2.0372350092907,0,-1.87977629206381,0,-4.26714985327907,0,0,0,0,0,-2.18960210078801,0,-3.52859454304954,0,0,3.25586804471795,0,0,0,0,0,0,-2.09074162425795,3.79250208692439,0,0,-2.49914319088622,0,0,0,0,-3.53566883936719,0,0,3.62127071871386,4.32864298200474,0,0,0,0,0,0,0,-6.12395806852206,0,0,0,0,0,0,0,0,0,0,0,-3.08126862692872,0,0,0,0,0,0,0,5.33691381360853
"SRR5431536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39621651727133,0,0,0,0,0,0,0,0,0,0,0,0,4.15036875384969,0,0,0,0,0,0,0,0,0,0,-2.62125345244635,0,0,0,0,0,0,-2.62204476313985,0,4.54014415915241,0,0,0,0,-2.48727972619243,0,0,0,0,0,4.54151474947812,0,0,0,0,4.30809485840129,0,-3.5618732519386,0,-2.76949955110061,0,0,6.16934544247823,0,0,0,0,4.79691393404545
"SRR5431537",-2.01103614519224,0,0,0,3.48321677933041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3461101913157,0,0,0,0,0,0,0,0,0,0,0,0,-4.06358205151394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22758825775266,0,0,0,0,-3.53855325495143,0,-2.09246590577974,0,3.85829604077144,0,0,0,0,-2.07159602302362,0,0,-6.1289540228641,0,0,3.62425726191614,0,0,0,0,3.58810956463454,0,-3.0251484567215,0,-2.69081576720025,0,0,5.23971082748021,0,0,0,0,4.66062962259826
"SRR5431538",-2.50021828441043,0,0,0,-4.33050509861156,0,0,0,0.234092523748816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061883637573242,0,0,0,0,0,0,0,0,0,0,0,0,-2.61941270969714,-4.46127007149212,0,0,0,-2.5541217459381,0,0,0,0,0,0,0,4.53695589918711,0,0,-4.42386863268131,0,0,0,0,0,-2.62349068071283,0,0,0,0,0,0,0,0,0,0,0,-4.54401915217809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23654972704858,0,0,0,0,0,0,0,5.60586856847132
"SRR5431539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30991582349546,0,0,0,0,0,0,0,0,0,0,4.00089156750144,0,0,0,0,-2.38210573067552,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12592815453099,-2.28746178257583,0,0,0,0,-3.52816346626521,0,0,0,3.96200002779342,0,0,0,0,-2.27028694155548,0,0,-6.11095838097966,0,0,0,0,0,0,0,3.93225233053424,0,-2.91369948408757,0,-2.642085604204,0,0,5.04667554442689,0,0,0,0,4.57622650442765
"SRR5431540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51972533182934,0,0,0,0,0,0,0,0,0,0,-4.36429229584677,-3.53781240979312,0,1.72304482528597,0,0,-2.20795957082997,0,0,0.806370145459927,6.12767084140937,0,0,0,4.92290853503768,0,0,0,-3.82429815773548,0,0,5.60569599243281,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1575137772119,0,-2.87194143051035,0,0,3.73692348016086,0,0,0,0,4.97434847400597
"SRR5431541",0,4.67012895397666,0,-5.24089461127973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8462208377606,0,0,0,0,-2.85349047393539,0,0,0,-3.08058908310176,0,0,0,4.92979910056261,-2.22233801077261,0,0,4.9423904797699,5.33573680917427,0,0,0,0,0,0,0,-3.84920234624972,0,0,0,0,0,0,0,0,0,-2.43338843940849,0,0,0,0,4.21475241160624,0,0,0,0,0
"SRR5431542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8402504558931,0,0,0,0,0,0,0,0,4.91945809582752,0,0,0,0,-2.7454907691098,0,0,0,0,0,0,-2.56711746806484,0,0,0,0,0,4.75532950380954,0,0,0,0,4.44637788368588,0,-3.71501836699132,0,-2.76674078332818,3.26119010027899,0,6.43460056268054,0,0,0,0,4.79213560809732
"SRR5431543",0,0,0,0,0,0,0.205400780042989,0,0,0,0,0,0,0.991164931479248,0,0,0,0,0,0,0,3.68945622644204,0,0,0,0,0.701497195405556,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48634133168777,0,0,0,0,0,0,-1.68680922179486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07967440390919,0,0,0,0,0,0,0,3.60210173077124
"SRR5431544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43323972318945,0,-2.97679711241393,-1.45784683144779,0,0,0,0,-3.36953617997632,5.94654563512783,0,0,0,5.15596384252526,-2.36786630425266,2.52506478172088,0,0,0,0,5.83620786166053,-2.14133492707208,0,0,0,0,0,4.10126474449595,0,0,0,0,3.70890088971064,0,-3.31950190202126,0,-2.04699097543714,0,0,5.74954595012235,0,0,0,0,3.5454923720921
"SRR5431545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28048759947088,0,0,0,0,0,0,0,0,0,0,0,0,-3.94992038831435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0432821870223,0,-2.22892640939607,0,0,0,0,-3.57828219572355,0,0,0,3.86061378740606,-3.53906856212307,0,0,0,-2.39445684662397,0,0,-6.19776656681231,0,0,0,0,0,0,0,4.14732091488388,0,-2.96293740399038,0,-2.93960729130686,0,0,5.13195812335757,0,0,0,0,5.09154918284341
"SRR5431546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28499580373009,-2.29463740230629,0,0,0,0,0,0,0,0,0,-2.53230655407092,0,3.95772882714221,0,3.97442856574236,0,-2.88288858465838,0,0,0,0,4.38608361199049,-2.64005563049824,0,0,0,0,0,4.99330950118864,-2.41677319142388,0,0,0,0,0,4.57271048683123,0,0,0,0,4.18597395791655,0,-3.60488517561875,0,-2.66886390231829,0,0,6.24384427962353,0,0,0,0,4.62260787730181
"SRR5431547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49510115044443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32164196259332,0,0,0,0,0,-0.724434083248545,0,0,0,-2.34623650111052,0,0,0,0,0,0,0,0,0,-2.40701910775647,-4.06380082649605,0,0,0,0,0,0,0,0,0,0,0,4.16907938942332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64955047396877,0,-2.8260254226188,0,0,4.58915603813211,0,0,0,0,4.89481961545708
"SRR5431548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445954688879816,0,0,0,0,0,0,0,0,-2.94261490126349,0,0,0,0,0,0,0,0,0,0,5.09675851609764,0,0,0,0,0,0,0,0,0,0,0,0,-2.85136828234761,0,0,-2.38888093769198,0,0,0,0,0,4.93871473611646,0,0,0,0,0,4.13766315731529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47603816565365,0,-2.53005735182256,0,0,4.28862390439176,0,0,0,0,4.38218787941985
"SRR5431549",0,0,0,0,0,0,0,-0.343001073720987,0,0,0,-0.839129691104016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4557454993967,0,0,0,0,0,0,0,0,0,0,4.25347597541369,0,0,0,0,0,0,0,0,0,0,-2.58890443616313,0,0,0,0,-2.56476511326514,0,-2.44163250058549,0,0,0,0,0,4.48411401937499,0,0,0,4.44230348565538,0,-4.22903154442552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.541703394027,0,-2.81497632022345,0,0,4.40235941622503,0,0,0,0,4.87568200873029
"SRR5431550",0,4.21071907121866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323906324158288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38329006423159,0,0,0,0,1.97544504346549,0,0,0,-2.59021993672157,0,0,0,4.1279794804232,0,0,0,4.5010649090979,4.48639253317961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36339508663949,0,0,0,0,0,0,0,4.09352036841825
"SRR5431551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84512644499897,0,-3.82885803802376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19585274912716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25631229225408,0,-2.6417737325065,0,0,0,0,0,0,-2.51577049003762,0,0,-5.64009833549514,0,0,4.57568632680213,0,0,0,0,4.35744230892761,0,-3.62181450315095,0,-1.80460552224807,0,0,6.27316673504728,0,0,0,0,3.12566845215303
"SRR5431552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74652017261128,0,0,0,0,0,0,0,6.48916329054447,0,0,0,0,0,0,0,0,0,-3.30705536189194,0,-2.23982014448932,0,0,0,0,-1.80216487775547,-2.43890826117369,5.72798791023992,0,0,0,3.87948229007176,0,0,3.12144113188864,0,0,0,4.22431302335229,0,0,0,0,0,0,0,0,0,3.32283165684055,0,0,0,-1.84591375135627,0,-1.85247471195735,0,0,3.19721640373913,0,0,0,0,3.20858032084665
"SRR5431553",0,0,0,0,0,0,0,0,0,0.107717298789407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620504878033374,0,0,0,0,0,0,0,0,0,0,0,-2.34364636775845,0,0,0,0,0,0,0,0,0,0,0,0,4.05931458393189,0,0,0,0,0,0,0,0,0,0,-2.66787221774493,0,0,0,0,-3.28997457474715,0,0,0,4.62089022923568,0,0,0,0,0,0,0,-5.69840311907187,0,0,0,0,0,0,0,0,0,-3.02881054558061,0,-2.86948114192375,0,0,5.24605375144603,0,0,0,0,4.9700871291727
"SRR5431554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52058549267642,0,0,0,0,0,0,0,0,0,0,4.36578213813659,0,0,0,0,-2.11349568718262,0,0,0,0,0,0,0,0,0,0,0,0,-2.21016161558884,3.660681911778,-2.27163922525508,0,0,0,0,-3.247055118849,0,0,0,3.9345945546082,-3.82811221113839,0,0,0,-2.44430399917872,0,0,-5.62406444082306,0,0,0,0,0,0,0,4.23365871572134,0,-2.51154436627236,0,-2.94114514525074,0,0,4.35012244784711,0,0,0,0,5.09421282400884
"SRR5431555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78156937991208,-2.53780008531774,0,0,0,0,0,0,0,0,-2.28435481449558,0,0,0,-4.39559868722296,0,0,0,0,0,0,0,-3.95661860122092,0,0,0,0,-2.4036786913602,0,0,0,0,-2.24805376447811,0,0,0,-2.52528748476149,0,0,0,4.16329361850654,-3.57475046333764,0,0,3.89374333822256,4.37392622732472,0,0,0,0,0,0,0,-6.19164942688118,0,0,0,0,0,0,0,0,0,-2.48714347784809,0,-2.35229139687219,0,0,4.30785886934646,0,0,0,0,4.07428821358979
