"","Part","BalanceID","Component","Group","d.group"
"15222","-1","31971__204516_426421","426421","31971__204516_426421-1","p__FCB group"
"15323","1","37637__185300","37637","37637__1853001","p__Terrabacteria group"
"15389","-1","37637__185300","185300","37637__185300-1","p__FCB group"
"15496","1","2047__43990_410072","2047","2047__43990_4100721","p__Terrabacteria group"
"15547","-1","2047__43990_410072","43990","2047__43990_410072-1","p__Terrabacteria group"
"15631","-1","2047__43990_410072","410072","2047__43990_410072-1","p__Terrabacteria group"
"15705","1","28037__169435","28037","28037__1694351","p__Terrabacteria group"
"15797","-1","28037__169435","169435","28037__169435-1","p__Terrabacteria group"
"15930","1","29448__158847","29448","29448__1588471","p__Proteobacteria"
"15999","-1","29448__158847","158847","29448__158847-1","p__Terrabacteria group"
"16133","1","29372__54007","29372","29372__540071","p__Terrabacteria group"
"16178","-1","29372__54007","54007","29372__54007-1","p__Terrabacteria group"
"16315","1","1604__100884","1604","1604__1008841","p__Terrabacteria group"
"16397","-1","1604__100884","100884","1604__100884-1","p__Terrabacteria group"
"16643","1","301301__329854","301301","301301__3298541","p__Terrabacteria group"
"16650","-1","301301__329854","329854","301301__329854-1","p__FCB group"
"16782","1","43769__487175","43769","43769__4871751","p__Terrabacteria group"
"16873","-1","43769__487175","487175","43769__487175-1","p__Proteobacteria"
"16975","-1","387090__38304_387661","38304","387090__38304_387661-1","p__Terrabacteria group"
"17069","1","387090__38304_387661","387090","387090__38304_3876611","p__FCB group"
"17070","-1","387090__38304_387661","387661","387090__38304_387661-1","p__FCB group"
"17176","1","35825__626937","35825","35825__6269371","p__Terrabacteria group"
"17290","-1","35825__626937","626937","35825__626937-1","p__Terrabacteria group"
"17347","1","1686__78345","1686","1686__783451","p__Terrabacteria group"
"17421","-1","1686__78345","78345","1686__78345-1","p__Terrabacteria group"
"17662","1","204516__426421","204516","204516__4264211","p__FCB group"
"17694","-1","204516__426421","426421","204516__426421-1","p__FCB group"
"17741","-1","165179__853_228604","853","165179__853_228604-1","p__Terrabacteria group"
"17856","1","165179__853_228604","165179","165179__853_2286041","p__FCB group"
"17874","-1","165179__853_228604","228604","165179__853_228604-1","p__FCB group"
"18014","1","40520__371601","40520","40520__3716011","p__Terrabacteria group"
"18096","-1","40520__371601","371601","40520__371601-1","p__FCB group"
"18225","1","43990__410072","43990","43990__4100721","p__Terrabacteria group"
"18309","-1","43990__410072","410072","43990__410072-1","p__Terrabacteria group"
"18352","1","820__301302","820","820__3013021","p__FCB group"
"18498","-1","820__301302","301302","820__301302-1","p__Terrabacteria group"
"18593","1","28112__28132","28112","28112__281321","p__FCB group"
"18599","-1","28112__28132","28132","28112__28132-1","p__FCB group"
"18753","1","477__1465754","477","477__14657541","p__Proteobacteria"
"18951","-1","477__1465754","1465754","477__1465754-1","p__FCB group"
"19135","1","423605__454154","423605","423605__4541541","p__Elusimicrobia"
"19138","-1","423605__454154","454154","423605__454154-1","p__FCB group"
"19241","1","38304__387661","38304","38304__3876611","p__Terrabacteria group"
"19336","-1","38304__387661","387661","38304__387661-1","p__FCB group"
"19426","1","28137__308994","28137","28137__3089941","p__FCB group"
"19529","-1","28137__308994","308994","28137__308994-1","p__Terrabacteria group"
"19650","-1","357276__38284_328813","38284","357276__38284_328813-1","p__Terrabacteria group"
"19738","-1","357276__38284_328813","328813","357276__38284_328813-1","p__FCB group"
"19742","1","357276__38284_328813","357276","357276__38284_3288131","p__FCB group"
"19956","1","397865__1161942","397865","397865__11619421","p__FCB group"
"19978","-1","397865__1161942","1161942","397865__1161942-1","p__Terrabacteria group"
"20027","-1","28127__1747_40518","1747","28127__1747_40518-1","p__Terrabacteria group"
"20040","1","28127__1747_40518","28127","28127__1747_405181","p__FCB group"
"20072","-1","28127__1747_40518","40518","28127__1747_40518-1","p__Terrabacteria group"
"20212","1","851__437898","851","851__4378981","p__Fusobacteria"
"20373","-1","851__437898","437898","851__437898-1","p__Proteobacteria"
"20411","1","818__47678","818","818__476781","p__FCB group"
"20496","-1","818__47678","47678","818__47678-1","p__FCB group"
"20680","1","38284__328813","38284","38284__3288131","p__Terrabacteria group"
"20768","-1","38284__328813","328813","38284__328813-1","p__FCB group"
"20850","1","1735__376805","1735","1735__3768051","p__Terrabacteria group"
"20981","-1","1735__376805","376805","1735__376805-1","p__FCB group"
"21032","1","823__351091","823","823__3510911","p__FCB group"
"21183","-1","823__351091","351091","823__351091-1","p__Terrabacteria group"
"21379","1","239935__626947","239935","239935__6269471","p__PVC group"
"21411","-1","239935__626947","626947","239935__626947-1","p__Proteobacteria"
"21449","1","853__228604","853","853__2286041","p__Terrabacteria group"
"21582","-1","853__228604","228604","853__228604-1","p__FCB group"
"21675","1","1747__40518","1747","1747__405181","p__Terrabacteria group"
"21720","-1","1747__40518","40518","1747__40518-1","p__Terrabacteria group"
