"","1078764__28111_411489","40214__40324","322095__817_328813","562__53345","28111__411489","39492__1118061","291645__1283_166486","626930__28117_357276","817__328813","1286__33039_338188","376804__310298_387090","54291__158836","28126__40518_384638","626933__218538_487174","1283__166486","454155__296_550","1623__33043_363265","329__39496_147207","1363__287_1351","47770__46228_310297","582__820_239935","457412__291644_751585","28117__357276","1354__573_40545","552398__626932_626940","1582__1680_216816","818__301301","74426__571_37734","43765__823_1735","674529__39491_46506","40519__853_39485","33039__338188","218538__487174","39486__100886_165179","40518__384638","501496__28116_204516","46228__310297","820__239935","287__1351","33043__363265","573__40545","310298__387090","296__550","626932__626940","28125__45851_360807","39491__46506","291644__751585","100886__165179","853__39485","1680__216816","28116__204516","823__1735","329854__626929","665951__46503_88431","729__40520","45851__360807","571__37734","1282__29382","46503__88431","29361__39488","624__2173_658081","1352__1353","1689__33038","39496__147207","2173__658081","28130__116085"
"ERR2239604",0,0,-2.47917703422474,5.8378072313963,0,0,0,-3.19223204765826,-4.29406058423517,0,0,0,0,-2.82414730286788,0,0,0,0,0,0,-5.30421323214263,0,-5.52910809609374,0,-2.33306994602715,0,0,0,0,0,0,0,4.89156661662577,0,0,0,0,0.517136532524839,0,0,0,0,0,4.04099568413101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239606",0,0,0,0,0,4.58858445957043,0,-3.0544011374834,0,0,0,0,0,2.50448687872762,0,0,0,0,0,0,-2.99731738444484,0,-5.29037795681741,0,0,0,0,0,0,-5.30355715475468,-3.03338308960218,0,-4.54630897287166,0,0,0,0,5.19150599626792,0,0,0,0,0,0,0,0.762700649019721,0,0,5.25397363001123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239610",-2.9833298000474,0,0,0,5.1672787894164,0,0,-6.38306473670845,0,-2.48913666936627,0,0,0,-2.20557526014278,0,0,0,0,0,0,-2.78832184476174,0,-0.915795169940838,-2.38900588123744,0,0,0,0,0,0,-6.05807857405202,-4.31131117832515,3.82016841048424,0,0,0,0,4.82951510298151,0,0,-4.13787956588411,0,0,0,0,0,0,0,0.832809531880899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239613",0,0,0,5.85475690042393,0,0,0,-5.47246557036548,0,0,0,0,0,0,0,-2.48120433854469,0,0,0,0,-2.58910896471995,0,0.367908556328861,0,0,0,0,0,0,-2.62267632926857,-2.58268697412006,0,0,0,0,0,0,4.484468273227,0,0,0,0,4.29757197831974,0,0,-4.54260865410141,0,0,4.47334505922227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239615",-2.54660665260173,0,0,4.10032752236924,4.4108521091991,0,0,-2.99383992636898,0,0,0,0,0,-2.85309160898649,0,0,0,0,0,0,0,0,5.18548286219935,0,0,0,5.27433377082183,0,0,0,0,0,-4.94169962541303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45587635297791,0,0,0,0,4.2537026204647,4.49243508723716,0,0,0,0,0,0
"ERR2239623",0,0,0,5.53365741190467,0,0,0,-2.75428058953656,0,0,0,0,-2.75135855150448,-2.75717526782919,0,0,0,0,0,0,-2.95645745575557,0,4.77055391937809,0,0,0,0,0,0,-2.46126891273689,-3.09259581433594,0,4.77556764925248,0,4.76549280104487,0,0,5.12073452378447,0,0,0,0,0,0,0,4.2630428079501,0,0,5.3565330777047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239627",0,0,-2.93643789992847,0,0,0,0,-2.86202697130382,-5.08605963594697,0,0,0,0,-2.62585903592212,0,0,0,0,0,0,-3.11441509477279,0,4.95717612693069,0,0,0,0,0,0,-3.02157877202461,0,0,-4.54812126373094,0,0,0,0,5.39432518000591,0,0,0,0,0,0,0,5.23352795221821,0,0,0,0,0,0,0.255650788659502,-2.61946861512448,0,0,0,0,4.53705273022768,0,0,0,0,0,0,0
"ERR2239629",0,0,-2.33136865832395,5.72052919952348,0,0,0,-2.32592907642587,4.03804896739077,0,0,0,0,0,0,0,0,0,0,0,-5.91871418162843,0,4.02862733517136,0,0,-2.27188740083044,0,0,0,0,-2.46977345756068,0,0,0,0,0,0,-1.20268942169378,0,0,0,0,0,0,0,0,0,0,4.27777311168016,3.93502440731393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239630",-5.13995484559207,0,0,5.68887025107621,-0.830401728781621,0,0,-5.71605829299368,0,0,0,0,0,0,0,0,0,0,0,0,-2.56814767023286,0,-1.27363489075351,0,0,0,0,0,0,0,-5.73664565950215,0,0,0,0,0,0,4.44816224618296,0,0,0,0,0,0,0,0,0,0,0.539685028055047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239632",0,0,-2.74484733143129,5.9826103783963,0,-4.75391939213201,0,-2.49380552914474,-4.75421503705884,0,0,0,0,0,0,0,0,0,0,0,-5.22381157315944,0,-4.31939788067488,-2.73064960089649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254858019588524,0,0,-4.72962384642039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239633",0,0,0,0,0,0,0,-2.5397160345391,0,0,-3.28263837472477,0,-2.46540411372942,0,0,0,0,0,0,0,-3.16795291227541,0,4.39891720861907,0,0,-5.07619072979468,0,0,0,-3.15797463971262,-2.55129193451238,0,0,0,4.27020518616867,0,0,5.4870554000468,0,0,0,-5.68569644789862,0,0,0,5.46977252499628,0,0,4.41896725551613,0.42670175608449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239634",-2.86772767676286,0,0,0,4.96705003842474,0,0,-2.85240985101242,0,0,0,0,0,0,0,0,0,0,0,0,-3.2011223678351,-2.72911903322754,-4.94051878596348,0,0,0,0,0,0,-3.48246160678168,-2.47790991977437,0,0,0,0,0,0,5.54450658233558,0,0,0,0,0,0,-2.43584021083245,6.03180043835382,-4.72697282545335,0,-4.29186587762813,0,0,0,0,0,0,-4.21899900428108,0,0,0,0,0,0,0,0,0,0
"ERR2239635",0,0,0,6.11356057233133,0,4.72879731687981,0,-2.25300997069027,0,0,0,0,0,-2.1942870986003,0,0,0,0,0,0,0,0,3.90232773919481,0,0,0,0,0,-2.18532672233639,-2.88233676810373,-2.53828702435061,0,-3.80061674116862,0,0,0,0,0,0,0,0,0,0,0,0,4.99235372687953,0,0,4.39644209036808,0,0,3.78509691422459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239636",0,0,0,6.15832579334319,0,0,0,-5.14389981225607,0,0,0,0,0,-2.16433749610132,0,0,0,0,0,0,-2.14907836291108,0,-0.127005756495357,0,0,0,0,0,0,0,-2.32131626779468,0,-3.7487425079739,-3.49605122547125,0,0,0,3.72231291400894,0,0,0,0,0,0,-2.14807635047494,0,0,-6.05533834837964,4.02063771625654,0,0,0,0,-2.19532708157256,0,3.72057737755973,0,0,3.80241804451557,0,0,0,0,0,0,0
"ERR2239639",0,0,-2.96990371991912,0,0,-4.81445170680943,0,-2.88008805633777,-5.14402413648772,0,0,0,0,0,0,0,0,0,0,0,-3.05142938626508,0,4.98845884384931,0,0,0,4.48040760931091,0,0,0,-2.96852297006747,0,0,0,0,-2.82095559131799,0,5.28523073271984,0,0,0,0,0,0,0,0,0,0,5.14163260759213,0,4.88603841005827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239640",0,0,0,6.15813005593186,0,3.83084421732773,0,-2.33527931065588,0,0,0,0,0,0,0,0,0,0,0,0,-3.14173836626289,0,4.0448224159204,0,0,0,4.37464704153477,0,0,0,-2.97594292480328,0,0,0,0,-2.39325686909673,0,5.44165047445576,0,0,0,0,0,0,0,0,0,0,5.15448434618442,0,-4.14524249283876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239642",0,0,-2.51912697162975,0,0,0,-2.88323892940684,0,4.36325590557986,-5.48450825363908,0,0,0,0,-4.99391631609314,0,0,0,0,0,-2.65701944722046,0,0,0,0,0,4.94426036291989,0,0,0,-6.10470276051884,-0.617942657484581,0,0,0,0,0,4.6020926792844,0,0,0,0,0,0,0,0,0,0,0.733516224549839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239645",0,0,0,5.1635659517098,0,0,0,-2.72775203224755,0,0,0,0,0,0,0,0,0,0,-2.43591907622069,0,1.71515601209908,0,-4.72460511030202,0,0,0,0,0,0,-2.47585593303894,-2.37571408003842,0,0,0,0,0,0,5.2213314769084,4.21913560314048,0,0,0,0,0,0,4.2883082682443,0,0,4.1148574908833,0,0,0,0,-2.22227313620926,0,0,0,0,-3.84908998020987,0,0,0,0,0,0,0
"ERR2239648",0,0,0,0,0,0,0,-2.62670102882209,0,0,0,0,-5.68862280342032,0,0,0,0,0,0,0,-2.73432017567772,-5.75269048387352,4.54957963821329,0,0,0,0,0,0,0,-2.5747960260852,0,0,0,0.0336904453783138,0,0,4.73598146843447,0,0,0,0,0,0,-2.56232551886489,0,-0.805493963426906,0,4.45967753630601,0,0,0,0,0,0,-4.43807798420427,0,0,0,0,0,0,0,0,0,0
"ERR2239669",0,0,0,0,0,4.83797221099348,0,-5.37568924838443,0,0,0,0,-2.79056801924418,-2.8260053615583,0,0,0,0,0,0,-2.92189458973042,0,-0.0125406186038876,0,0,0,0,0,0,-2.71720837553168,-3.28769376609671,0,4.89478486868104,0,4.83340559130777,0,0,5.06086988377371,0,0,0,0,0,0,0,4.70634296117256,0,0,5.69445264260696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239674",0,0,0,6.44227563737999,0,0.482586435194977,0,-2.98423527257078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16884711383176,0,0,0,0,0,-2.21081261822161,-2.29192293664319,-2.31533167012064,0,0,-2.42016277071917,0,0,0,0,0,0,0,0,0,0,0,3.96972697329848,0,-4.19184488147226,4.01027208902226,0,0,-3.82923978077421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239675",0,0,-2.47070559249276,0,0,0,0,-5.7322597808191,4.27938761674202,0,0,0,0,0,0,0,0,0,0,0,-5.97163215363131,-2.86113457411646,-1.51366659432618,0,0,0,0,0,0,-2.71621737019545,-2.52797445032842,0,0,0,0,-2.96140748661208,0,1.89205719399867,0,0,0,0,0,0,0,4.70462648957964,-4.95563044966166,0,4.37858018820483,0,5.12930822872698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239677",0,0,0,0,0,0,0,-4.38169680812037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135015035710792,0,-2.55954591504758,0,0,0,0,-2.31313529528629,-2.75230053745552,0,0,-2.52999758829684,0,0,0,0,0,0,0,0,0,-4.43326356916778,-2.80509274968655,4.00646785621669,0,-4.38208436595685,4.7671243685721,0,0,0,0,0,0,4.85856316240019,0,0,0,0,0,0,0,0,0,0
"ERR2239680",-2.80152385647254,0,0,0,4.85238165802673,4.72164625717787,0,-2.9981262116599,0,0,0,0,-2.69673447963936,0,0,0,0,0,0,0,-2.9311372793433,0,-5.19290692609895,0,0,0,0,0,0,0,-2.84431332408801,0,0,0,4.67088113325818,-2.63940363878745,0,5.0768786917818,0,0,0,0,0,0,-2.8775645695094,0,0,0,4.92649518996555,0,-4.57158120406204,0,0,0,0,4.98408803645034,0,0,0,0,0,0,0,0,0,0
"ERR2239685",0,0,0,5.47687295747333,0,5.58440187949337,0,0,0,0,0,0,0,0,0,0,-5.78532134441304,0,0,-2.51490357342007,-2.65101179658357,0,0,0,0,0,0,0,0,-2.62374439294832,-2.78749963045759,0,0,0,0,0,-4.3559407653001,4.59168712314719,0,-0.724431377538283,0,0,0,0,-2.4901722422523,4.54445859466046,0,0,4.82809098603201,0,0,0,0,0,0,4.31310484317871,0,0,0,0,0,0,0,0,0,0
"ERR2239690",0,0,0,0,0,0,0,-2.85134668264075,0,-3.23048573740299,0,0,0,-2.44433548553323,0,0,0,0,0,0,-5.08505579283895,0,4.93867732432676,0,0,0,0,0,0,-3.05355477719448,0,5.59536543030858,-4.23371325168709,0,0,0,0,-0.0828376140417943,0,0,0,0,0,0,0,-5.2889120177955,0,0,0,0,0,0,-4.25777610039024,0,0,0,0,0,0,0,0,0,-4.36926639638321,0,0,0
"ERR2239703",0,0,0,5.260976873588,0,0,0,-5.96230847943424,0,0,0,0,0,-2.78524740666177,0,-2.82238068073181,0,0,0,0,-2.72792207567747,0,-1.27619274350436,0,0,0,0,0,0,5.21030904501303,0,0,-4.82419001998765,0,0,0,0,4.72489963416213,0,0,0,0,4.88850673732833,0,0,0,0,0,0,0,0,0,4.36776799181317,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239708",0,0,0,0,0,0,0,-5.86750202289442,0,0,0,0,-2.86567997559003,0,0,0,0,0,0,-2.2878447925181,0,0,-1.88392278780608,0,-2.1458651927269,0,0,0,0,0,-5.66288575856147,0,0,0,4.96350331595467,0,3.96266342047322,0,0,0,0,0,0,-3.71674753999658,0,0,0,0,0.832438363779943,0,0,0,0,-2.60452462124428,0,0,0,0,4.51116897355917,0,0,0,0,0,0,0
"ERR2239711",0,0,0,4.27476235327863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55002830408176,0,0,0,0,0,-2.47448914239195,-2.94661921087504,0,0,-5.2709995801157,0,0,0,0,0,0,-4.41677858340831,0,0,0,-3.33156273347155,4.28594091740039,0,1.31411788679071,5.10369418379408,0,0,0,0,0,0,5.77043592297578,0,0,0,0,0,0,0,0,0,0
"ERR2239715",0,0,0,0,0,0,0,3.47128012490875,0,0,0,0,0,0,0,0,0,0,0,0,-2.35500645283564,0,4.23494094845527,0,0,0,0.190325667687647,0,0,-3.13993207528102,-3.30186629888719,0,0,0,0,0,0,-4.07899082846389,0,0,0,0,0,0,0,5.43852188670192,0,0,5.71900018947201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239717",0,0,0,0,0,5.32212891277755,0,-2.86916918134883,0,0,0,0,0,0,0,0,-2.55590126463509,0,0,0,-2.95457572822512,0,4.96954679760698,0,0,0,0,0,0,-2.53015859820755,-3.03534860327266,0,0,0,0,-2.74807472042016,0,5.11747527609573,0,-4.42695084947752,0,0,0,0,0,4.38236324330273,0,0,5.25737799955148,0,-4.75980503876336,0,0,-2.28273365061884,0,0,0,0,3.95381066301901,0,0,0,0,0,0,0
"ERR2239718",0,0,-2.49603814635589,5.34113311428842,0,0,0,0,4.32326488711843,0,0,0,0,0,0,0,0,0,0,0,-2.95373550616206,0,0,0,0,0,0,0,0,-5.89190178933119,-3.20079872300062,0,0,0,0,-2.7646584129178,0,5.11601996879286,0,0,0,0,0,0,0,0.601845351118445,0,0,5.54394601303865,0,4.78852883674637,0,0,-2.64261524907874,0,0,0,0,4.57714387626067,0,0,0,0,0,0,0
"ERR2239726",0,0,0,6.29818448831202,0,4.64562634710202,0,-4.54525923110808,0,0,0,0,0,0,0,0,0,0,0,0,-2.56895474500506,0,-0.594992249102227,0,0,0,0,0,0,-4.70817212881579,-2.38769129791299,0,0,0,0,-2.20047616503297,0,4.44956014069392,0,0,0,0,0,0,0,-0.684712027024153,0,0,4.13560264077538,0,-3.81133651868143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239731",0,0,0,0,0,0,0,-2.50099023552826,0,-2.91023603496612,0,0,0,-2.77465262411471,0,0,0,0,0,0,-3.30845623174946,0,4.33184215716859,0,-2.26093785546711,0,0,0,0,0,-0.942672514413189,5.04067667457911,-4.80583931832098,0,0,0,0,5.73041428800794,0,0,0,0,0,-3.91605923842485,0,0,0,0,1.25744718344779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239732",0,0,0,5.27094727673683,0,5.42009180419281,0,-2.872433301477,0,0,0,0,0,-2.55801654548379,0,0,0,0,0,0,-2.54584141905926,0,4.97520041951098,0,0,-3.00113605265382,0,0,0,-2.79672359059321,-2.78351124040418,0,-4.43061462337975,0,0,0,0,4.40952668582388,0,0,0,0,0,0,0,4.8440673536339,0,0,4.82118289181911,5.19812012362312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239734",0,0,-2.28604597136644,6.01930273923766,0,0,0,-2.93071746407708,3.95954777084482,0,0,0,0,-2.94407684620736,0,0,0,0,0,0,-2.92953996762026,0,5.07615155041092,0,0,0,0,0,-2.31937252978328,0,-2.5966697908435,0,-5.09929067901829,0,0,0,0,-5.07411206672198,0,0,0,0,0,0,0,0,0,0,4.49756400822019,0,0,4.0172710632642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239735",0,0,-2.14524903308739,6.1046403877668,0,0,0,-2.08753494756539,-3.71568032019537,0,0,0,0,0,0,-2.12741255461042,0,0,0,0,-2.80175185198299,0,3.61571659175888,0,0,0,0,0,0,-2.56996192938811,-2.27185853780233,0,0,0,0,-2.6965228848773,0,4.85277655783473,0,0,0,0,3.68478663324514,0,0,4.45130463521795,0,0,3.93497441508278,0,4.67051464037968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239736",0,0,0,0,0,0,-2.76839764141833,0,0,0,0,0,0,0,-4.7950053704904,0,0,0,0,0,-2.46257207568592,0,0,0,0,0,0,0,0,-5.97258297007149,-3.3977514555033,0,0,0,0,-2.49043142963747,0,4.26529995238837,0,0,0,0,0,0,-2.37535209656742,0.757411302695573,0,0,5.88507815242281,0,-4.31355376889849,0,0,-2.4048398073789,0,-4.11423051712002,0,0,4.16530473044441,0,0,0,0,0,0,0
"ERR2239738",0,0,-2.15235992673993,6.29154423038986,0,3.26525597471997,0,-2.46594723891627,-3.72799674928879,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27114590658717,0,0,0,0,0,0,-2.52810415998257,-4.68123719582513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37880485191605,0,0,1.1215738557956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239739",0,0,0,0,0,0,0,-3.08927047134402,0,0,0,0,-2.86706658835357,0,0,0,0,0,0,0,-3.28700797878574,0,5.3507734146901,0,-3.19008609788331,2.35839516205982,0,5.09630722638394,0,0,-2.407165481924,0,0,0,4.96590499971154,0,0,5.69326482414119,0,0,0,0,0,-5.52539120205304,0,0,0,0,4.16933291691838,4.25018200130492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239742",0,0,-2.36068437217882,6.39005555769957,0,0,-1.76444844119958,-1.72865480551601,4.08882527324756,0,0,0,0,0,-3.05611434749339,0,0,0,-3.16543799468651,0,-2.15709954472838,-1.75333671655306,2.99411795190183,0,0,0,0,0,0,-2.50122481880911,0,0,0,0,0,0,0,3.73620600845325,5.48269943500598,0,0,0,0,0,0,4.33224846732964,3.0368682758459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
