"","204516__214856","28118__457412","40520__166486_410072","1211813__33959_658085","100886__665951","908612__1681_246787","457402__729_33043","1535__820_674529","469610__301301_328813","469591__291644_658081","454154__46503_47678","166486__410072","658086__39488_239935","292800__1623_84112","1689__457392","358743__457421","187327__626932","469588__563193","1681__246787","552396__573_454155","626935__850_1604","33959__658085","61171__649756_1161942","729__33043","301301__328813","39777__1318_1583","820__674529","1358__261299_363265","1309__156974","291644__658081","626934__88431_357276","1584__29361_328812","658087__1226323","665950__853_1680","584__626931","552395__1304_329854","39488__239935","46503__47678","1099853__28111_33039","28025__52226_97478","573__454155","154046__1512_163665","1623__84112","88431__357276","649756__1161942","548__28117_40545","853__1680","261299__363265","1304__329854","1203555__46228_338188","861__562_310298","156456__851_907","1547__1308_487173","905__187326","28111__33039","376805__823_165179","150055__1735_28026","658082__28116_360807","28117__40545","29361__328812","850__1604","52226__97478","333367__818_310297","658089__2173_29466","39486__384638","1683__1352_387090","562__310298","851__907","46228__338188","1318__1583","1512__163665","33035__371601_626940","1308__487173","823__165179","40519__821_39485","28116__360807","1735__28026","55565__46506_487174","103892__208479_411489","936548__39492_74426","818__310297","1352__387090","2173__29466","821__39485","371601__626940","658083__33038_751585","39492__74426","208479__411489","28126__1531_45851","46506__487174","626929__40518_216816","28080__817_39491","33038__751585","1531__45851","817__39491","40518__216816"
"ERR209263",0,0,0,0,0,0,0,0,0,0,3.11820539938399,0,0,0,0,0,0,0,0,-2.47595594611044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21032196906925,0,0,4.28848149596554,0,0,0,0,0,0,0,0,0,-3.49562178383975,0,0,0,0,0,0,-2.48751485008671,0,0,0,0,-2.50298435618778,0,0,-2.93487201096023,6.05459453365499,0,0,0,0,0,0,0,-2.41298309886448,4.30850210493225,0,0,0,0,-4.33529607546731,-5.08334743669495,0,4.17940932503827,0,0,0,0,0,0,0,-2.86238693507844,0,0,-4.95779960247722,0
"ERR209264",0,0,0,0,0,0,0,0,0,0,3.01407359754799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26294311532547,0,0,0,0,0,0,0,0,0,0,0,0,-3.44725442345505,0,0,0,0,0,0,-2.55970629884059,0,0,0,0,-4.84186693610911,0,0,-2.96583570298545,5.97081980804071,0,0,0,0,0,0,0,-2.58522015260485,4.43354136204599,0,0,0,0,-0.447788751350846,-5.13697812447256,0,4.47773265306257,0,0,0,0,0,0,0,-2.91852444064076,0,0,-5.05503261432133,0
"ERR209265",0,0,0,0,0,0,0,0,0,0,3.01129240194636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27307212593349,0,0,0,0,0,0,0,0,0,0,0,0,-3.44835969270725,0,0,0,0,0,0,-2.56917263843459,0,0,0,0,-2.57334289393125,0,0,-2.98678232084315,5.97273419054156,0,0,0,0,0,0,0,-2.54238250503173,4.44993754318449,0,0,0,0,-4.45716063758525,-5.17325873084883,0,4.40353567098919,0,0,0,0,0,0,-2.33315052501463,-2.93560095702544,0,0,-5.08461000831589,4.04113525103134
"ERR209266",0,0,0,0,0,0,0,0,0,0,2.99666376660386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28958996640142,0,0,0,0,0,0,0,0,0,0,0,0,-3.46267320914172,0,0,0,0,0,0,-2.55540925455107,0,0,0,0,-2.51872679351894,0,0,-2.96061880837592,5.99752592824103,0,0,0,0,0,0,0,-2.56402914132577,4.42609866301416,0,0,0,0,-4.36256277675986,-5.12794219795112,0,4.44102874486344,0,0,0,0,0,0,-2.29081932170428,-2.94295684588601,0,0,-5.09735078155723,3.96781545615229
"ERR209267",0,0,0,0,0,0,0,0,0,0,3.0003109438062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2554340394293,0,0,0,0,0,0,0,0,0,0,0,0,-3.4871718836409,0,0,0,0,0,0,-2.52000315461747,0,0,0,0,-2.5395545166342,0,0,-2.9256319063423,6.03995887719171,0,0,0,0,0,0,0,-2.51135841924439,4.36477349903131,0,0,0,0,-4.39863745140146,-5.06734310602946,0,4.34980037814714,0,0,0,0,0,0,-2.33179038724792,-2.90365756430966,0,0,-5.02928242916603,4.0387794233141
"ERR209268",5.06319691735754,0,0,0,0,0,0,-5.96536718350594,0,0,-2.56258383383052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59154220942958,0,0,0,-2.74065165727956,0,0,0,0,0,0,4.4385253988491,0,0,0,0,0,-4.74694791625604,0,0,0,0,0,0,0,0,0,0,0,-2.87262314219544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97552923328066,-2.49353874367899,0,0,0,0,0,0,0,0,-4.31893579469348,0,0,0,0,0,0,0,-2.53590390375162,0,0,-4.39231440441006,0
"ERR209269",5.06570505775088,0,0,0,0,0,0,-5.90248587333234,0,0,-2.54643282734429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63316758447171,0,0,0,-2.690556380477,0,0,-2.59313166599318,0,0,0,4.41055103502158,0,0,0,0,0,-4.66018035161478,0,0,4.49143579621591,0,0,0,0,0,0,0,0,-2.86592434182924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96392657069664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53950832008257,0,0,-4.39855743662691,0
"ERR209270",5.15049687716453,0,0,0,0,-2.51679615813028,0,-6.00768125399919,0,0,-2.58368338552935,0,0,0,0,0,0,0,-4.3592188181758,0,0,0,0,0,0,0,1.53899992931782,0,0,0,-2.72820354851165,0,0,0,0,0,0,4.4750708944084,0,0,0,0,0,-4.72538715941188,0,0,0,0,0,0,0,0,0,0,0,-2.91828603911315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05461969076291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57191986296067,0,0,-4.45469587564346,0
"ERR209271",5.12262208081815,0,0,0,0,0,0,-5.99228483513753,0,0,-2.59383947427667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55650502468053,0,0,0,-2.82778590403388,0,0,0,0,0,0,4.49266175612494,0,0,0,0,0,-4.89786885871377,0,0,0,0,0,0,0,0,0,0,0,-2.92865100883692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07257234494339,-2.47439627452926,0,0,0,0,0,0,0,0,-4.28578006554383,0,0,0,0,0,0,0,-2.56520563326318,0,0,-4.44306648867372,0
"ERR209272",5.07248729982753,0,0,0,0,0,0,-5.91992605017489,0,0,-2.56783050714543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57090656652966,0,0,0,-2.77731414976439,0,0,-2.60528449866979,0,0,0,4.44761290360125,0,0,0,0,0,-4.81044921597188,0,0,4.51248511986769,0,0,0,0,0,0,0,0,-2.88934434976732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00449121435906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52633738697007,0,0,-4.37574471129296,0
"ERR209273",5.07514553655219,0,0,0,0,0,0,-5.95574605452241,0,0,-2.56411731958492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5960424000321,0,0,0,-2.87427077116409,0,0,0,0,0,0,4.4411814740884,0,0,0,0,0,-4.97838301036638,0,0,0,0,0,0,0,0,0,0,0,-2.8700391556696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97105363733182,-2.49215993423554,0,0,0,0,0,0,0,0,-4.31654762668347,0,0,0,0,0,0,0,-2.53472311953125,0,0,-4.3902692261476,0
"ERR209274",0,3.93480795945842,0,0,0,0,0,0,0,0,-2.57399288867436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45828646150498,0,0,0,0,0,0,0,-2.84523240192703,0,0,0,0,-2.71613503827744,0,0,0,0,0,0,0,4.92808707947884,0,0,0,0,0,0,0,4.70448388651456,0,0,0,0,0,0,0,-2.74423288221888,0,0,-5.53224802520358,0,0,0,0,0,4.75315077980428,0,0,0,0,-3.3414594453816,0.646550417517398,0,-3.22213630185096,0,-5.78757753083185,-5.58090378371795,0
"ERR209275",0,0,0,0,0,0,0,0,0,0,-2.59465843018301,0,0,0,0,0,0,0,0,-2.31338589424713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49408022936387,0,0,4.0069019063492,0,0,0,0,-2.93995266051261,0,0,0,0,-2.78475231660533,0,0,0,0,0,0,0,5.09214737985514,0,0,0,0,0,0,0,4.82333249885555,0,0,0,0,0,0,0,-2.61126664436966,0,0,-5.5695118386303,0,0,0,0,0,4.52284650015814,0,0,0,0,-3.31013716262124,0.68071316502148,0,-3.21442909797745,0,-5.73332574568187,-5.56755451502475,0
"ERR209276",0,0,0,0,0,0,0,-2.32253785176277,0,0,-2.56291881841936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02275356175498,0,0,0,0,0,0,0,0,0,0,4.43910560917672,0,0,0,0,0,0,0,-2.70363204838269,0,0,0,0,-2.78653292671014,0,0,0,0,0,0,0,4.68282807277034,0,0,0,0,0,0,0,4.82641660602557,0,0,0,0,0,0,0,-2.84426878767333,0,0,-5.63732072904319,0,0,0,0,0,4.92641805063254,0,0,0,0,-3.33564477641441,0.652956564938795,0,-3.2688088833045,0,-5.77750622875148,-5.66174306611588,0
"ERR209277",0,0,0,0,0,0,0,-2.30943441151095,0,0,-2.5789439848583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00005773748489,0,0,0,0,0,0,0,0,0,0,4.46686201164872,0,0,0,0,0,0,0,-2.74363957716784,0,0,0,0,-2.76531085246825,0,0,0,0,0,0,0,4.75212314531149,0,0,0,0,0,0,0,4.78965889519661,0,0,0,0,0,0,0,-2.8185259262887,0,0,-5.63200086200984,0,0,0,0,0,4.88183010678217,0,0,0,0,-3.32178296540637,0.64489627121877,0,-3.25686085337787,0,-5.75349686780064,-5.6410484712326,0
"ERR209278",0,3.97467411147922,0,0,0,0,0,0,0,0,-2.62586151800896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54812556283145,0,0,0,0,0,0,0,-2.71605158977727,0,0,0,0,-2.59746099137794,0,0,0,0,0,0,0,4.70433934947245,0,0,0,0,0,0,0,4.49893440774482,0,0,0,0,0,0,0,-2.83367653526439,0,0,-5.63467134864432,0,0,0,0,0,4.90807173129367,0,0,0,0,-3.3278386302157,0.74001889291099,0,-3.26542225373331,0,-5.76398558692402,-5.65587725163217,0
"ERR209279",0,0,0,0,0,0,0,0,0,0,-2.56293060864319,0,0,0,0,0,0,0,0,-2.26929868823644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43912603044343,0,0,3.93054062557493,0,0,0,0,-2.81464828419384,0,0,0,0,-2.70726439060508,0,0,0,0,0,0,0,4.8751138336603,0,0,0,0,0,0,0,4.68911947405,0,0,0,0,0,0,0,-2.7069256424061,0,0,-5.56623392389844,0,0,0,0,0,4.68853274495839,0,0,0,0,-3.3496696553077,0.640884914217693,0,-3.24448152088853,0,-5.80179803156467,-5.61960683839727,0
"ERR209280",0,0,-2.1481866453975,0,3.60594936796941,0,0,0,0,0,0,-3.72076841396942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30126489681385,0,0,-2.69915380653151,0,0,0,0,0,-2.07362716725037,0,0,0,3.98590772295634,0,0,4.67507153035551,0,0,0,0,0,0,0,0,-3.44297254870954,0,0,0,0,0,3.59162760963276,0,0,0,0,0,0,0,0,0,0,0,-5.96340338342984,0,0,0,0,-3.00286488055435,0,0,0,0,0,0,0,0,-5.20111454138438,-3.10934343213679,0,0,-2.52664161121354,0,-5.38554080264152,-4.37627164313954,0
"ERR209281",0,0,-2.06902418136509,0,3.48356366119253,0,0,0,0,0,0,-3.58365500421294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26791917076449,0,0,-2.76025467652464,0,0,0,0,0,-2.16901077976413,0,0,0,3.92815123122357,0,0,4.78090134157026,0,0,0,0,0,0,0,0,-3.44625996098448,0,0,0,0,0,3.75683687271606,0,0,0,0,0,0,0,0,0,0,0,-5.96909734851545,0,0,0,0,-3.00604313944131,0,0,0,0,0,0,0,0,-5.2066194472562,-3.10116720015914,0,0,-2.52326182171502,0,-5.37137915344175,-4.37041767600921,0
"ERR209282",0,0,-2.14062104139463,0,3.5731703679772,0,0,0,0,0,0,-3.7076644034465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3196468919938,0,0,-2.32450882048856,0,0,0,0,0,0,0,0,0,4.01774627255249,0,0,4.0261673797282,0,0,0,0,0,0,0,0,-3.46871307988341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.00798729123679,0,0,0,0,-3.03694846189001,-2.00406011888875,0,0,0,0,0,0,3.47113394733785,-5.26014903596164,-3.12769628840211,0,0,-2.56999504057981,0,-5.41732888215706,-4.45136198548428,0
"ERR209283",0,0,-2.10069982394372,0,3.44707915483858,0,0,0,0,0,0,-3.63851882652151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26134091350734,0,0,-2.28189167544592,0,0,0,0,0,0,0,0,0,3.91675735542893,0,0,3.9523523192408,0,0,0,0,0,0,0,0,-3.4897945576966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04450148190787,0,0,0,0,-3.05733469339645,-1.96646502433405,0,0,0,0,0,0,3.40601733345374,-5.29545902470567,-3.14172164691416,0,0,-2.51914700338183,0,-5.44162151569429,-4.36329060159222,0
"ERR209284",0,0,-2.06924154177617,0,3.47846543412646,0,0,0,0,0,0,-3.58403148348849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22974850773979,0,0,-2.80801805026436,0,0,0,0,0,-2.18535459900459,0,0,0,3.86203770350621,0,0,4.86362993162837,0,0,0,0,0,0,0,0,-3.43290364420386,0,0,0,0,0,3.78514519803026,0,0,0,0,0,0,0,0,0,0,0,-5.94596352924944,0,0,0,0,-2.9727477866852,0,0,0,0,0,0,0,0,-5.14895020462669,-3.07669421842069,0,0,-2.52034092536318,0,-5.32899070565805,-4.3653585351242,0
"ERR209285",0,0,-2.1327536710251,0,3.68144429975104,0,0,0,0,0,0,-3.6940377182445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30308486978015,0,0,-2.5797141430737,0,0,0,0,0,0,0,0,0,3.98906000860237,0,0,4.46819596480765,0,0,0,0,0,0,0,0,-3.42011067457779,0,0,0,0,0,0,0,-1.98300773390245,0,0,0,0,0,0,0,0,0,-5.92380545587739,0,0,0,0,-3.04572880471814,0,0,0,3.43467014692107,0,0,0,0,-5.27535703584785,-3.14213274149815,0,0,-2.54893929553044,0,-5.44233355240048,-4.41489236526755,0
"ERR209286",0,4.10308272425772,0,0,0,-2.83113016016382,0,-2.48737442233597,0,0,0,0,0,0,0,0,0,0,-4.90366128024435,0,0,0,0,0,0,0,-4.30825887693318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78611887310761,0,0,0,0,-3.09929858108225,0,0,0,0,-2.66340839711764,0,0,4.82569944414892,0,0,0,0,0,0,0,5.36814261026059,0,0,0,0,0,0,4.61315866511334,-2.68570643969843,0,0,0,0,-2.61018853618237,0,0,0,4.6517800077726,0,0,4.52097916200171,0,0,0,0,0,0,0,0,0
"ERR209287",0,0,0,4.84779457418639,0,-2.77982872661365,0,-2.39797394363208,0,0,0,0,0,0,0,0,0,0,-4.81480459083433,0,0,0,0,0,0,0,-4.15341270559707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8268320553371,0,0,0,0,-3.10881435453062,0,0,0,0,-2.6095464024012,0,0,4.89621674430821,0,0,0,0,0,0,0,5.38462441334648,0,0,0,0,0,0,4.51986695366745,-2.96039664430254,0,0,0,0,-2.62182967919128,0,0,0,5.12755739848842,0,0,4.54114221315131,0,0,0,0,0,0,0,0,0
"ERR209288",0,4.04857475732179,0,0,0,-2.84518634210377,0,-2.46081183278239,0,0,0,0,0,0,0,0,0,0,-4.92800730152477,0,0,0,0,0,0,0,-4.26225112224579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6984302705823,0,0,0,0,-3.13520330923095,0,0,0,0,-2.49820736349213,0,0,4.67381832933038,0,0,0,0,0,0,0,5.43033142364608,0,0,0,0,0,0,4.32702208141105,-2.9534565984717,0,0,0,0,-2.66033562908992,0,0,0,5.11553688650253,0,0,4.60783647476945,0,0,0,0,0,0,0,0,0
"ERR209289",0,4.1368774689817,0,0,0,-2.84738021265623,0,-2.33893822936184,0,0,0,0,0,0,0,0,0,0,-4.93180719678686,0,0,0,0,0,0,0,-4.0511598490199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71520155041292,0,0,0,0,-3.09840393249632,0,0,0,0,-2.51363162203609,0,0,4.70286703810497,0,0,0,0,0,0,0,5.36659303345483,0,0,0,0,0,0,4.35373768087828,-2.97370973253153,0,0,0,0,-2.69342008625484,0,0,0,5.15061634370666,0,0,4.66514043551994,0,0,0,0,0,0,0,0,0
"ERR209290",0,4.01435848332707,0,0,0,-2.82471590008127,0,-2.41943957417841,0,0,0,0,0,0,0,0,0,0,-4.89255145588841,0,0,0,0,0,0,0,-4.19059226831982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67991123523637,0,0,0,0,-3.12783815622138,0,0,0,0,-2.50685079094524,0,0,4.64174241920407,0,0,0,0,0,0,0,5.41757460442798,0,0,0,0,0,0,4.34199293691137,-2.99381705203782,0,0,0,0,-2.66248280279242,0,0,0,5.18544324269558,0,0,4.61155548871486,0,0,0,0,0,0,0,0,0
"ERR209291",0,0,0,0,0,-2.85800905866015,0,-2.46325429830843,0,0,0,0,0,0,0,0,0,0,-4.95021689809149,0,0,0,0,0,0,0,-4.26648159663262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77062074793558,0,0,0,0,-3.07591640442831,0,0,0,0,-2.53876345983457,0,0,4.79885590392891,0,0,0,0,0,0,0,5.32764349230441,0,0,0,0,0,0,4.39726730083282,-2.98529929166923,0,0,0,0,-2.63696004681869,0,0,0,5.17069004897049,0,0,4.56734877861919,0,0,0,-2.38945466945882,0,0,0,0,4.13865688988538
"ERR209292",0,0,0,0,4.50641189411725,0,0,-2.68504782945922,0,0,-2.62689201657042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6506392613759,0,0,0,0,0,0,-2.51880692939742,0,0,0,4.54991043869702,0,0,0,0,0,0,0,0,4.36270157617288,0,0,0,0,0,0,0,0,-5.45731524025815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50635867436014,-2.40486476533377,0,0,0,-2.86780483238809,0,0,0,0,-4.16534795889029,0,0,0,-4.96718367588773,-3.38652753801702,0,0,0,0,-5.86563775707662,0,0
"ERR209293",0,0,0,0,4.51445209983082,0,0,-2.68217211914066,0,0,-2.64136089464091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64565838499631,0,0,0,0,0,0,-2.54420722380436,0,0,0,4.57497127064363,0,0,0,0,0,0,0,0,4.40669617661291,0,0,0,0,0,0,0,0,-5.51811957513058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49471245150288,-2.36671215851917,0,0,0,-2.8592062359031,0,0,0,0,-4.09926570544621,0,0,0,-4.95229046990193,-3.36350418491931,0,0,0,0,-5.82576013975079,0,0
"ERR209294",0,0,0,0,4.39520165169658,0,0,-2.66968515460053,0,0,-2.64135992170962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62403032798049,0,0,0,0,0,0,-2.66429326851946,0,0,0,4.57496958547722,0,0,0,0,0,0,0,0,4.61469130733945,0,0,0,0,0,0,0,0,-5.52253868087509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49341763008607,-2.33178000292353,0,0,0,-2.84664120894551,0,0,0,0,-4.03876143713666,0,0,0,-4.93052720481292,-3.35111390415224,0,0,0,0,-5.80429954394219,0,0
"ERR209295",0,0,0,0,4.45083995614278,0,0,-2.67706317399593,0,0,-2.62765337718319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63680943243255,0,0,0,0,0,0,-2.46486903134407,0,0,0,4.55122915396124,0,0,0,0,0,0,0,0,4.26927839629102,0,0,0,0,0,0,0,0,-5.58894139186903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44446529966064,-2.35443800805121,0,0,0,-2.88395378455085,0,0,0,0,4.07800625321596,0,0,0,-4.99515448152263,-3.36969185434144,0,0,0,0,-5.83647749757035,0,0
"ERR209296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7820509005744,0,0,0,0,0,0,0,0,0,0,0,-2.52917486549925,4.81865350903762,0,0,0,0,0,0,0,0,-2.63585410789372,0,0,4.38065936827088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56543323621105,-2.7261669488437,0,0,-5.58082423607101,0,0,0,0,0,4.72185966531231,0,-2.79847659702584,0,0,0,0.023663484118566,-2.65641427122031,-2.95307229480723,-4.84710364984121,0,-5.11487125303015,4.60104448370463
"ERR209297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65711039482928,0,0,0,0,0,0,0,0,0,0,0,-2.46422240284812,4.60225020516371,0,0,0,0,0,0,0,0,-2.46192467982737,0,0,4.26815840288241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26417862986874,-2.72541851374127,0,0,-5.73075102011478,0,0,0,0,0,4.72056333768873,0,-2.85370866783811,0,0,0,0.020341535896252,-2.7230343318659,-2.99258254027526,-4.9427684026953,0,-5.18330500560029,4.71643381354611
"ERR209298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62831488913253,0,0,0,0,0,0,0,0,0,0,0,-2.52046261144319,4.55237492626731,0,0,0,0,0,0,0,0,-2.41409317437067,0,0,4.36556930159734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18133203221524,-2.71241273741617,0,0,-5.6852415303089,0,0,0,0,0,4.69803667230179,0,-2.84879451786911,0,0,0,-0.0358147887877584,-2.70279506507417,-2.9762544709734,-4.93425684527299,0,-5.15502395997996,4.68137837515489
"ERR209299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66184113107471,0,0,0,0,0,0,0,0,0,0,0,-2.50484264053651,4.610444080698,0,0,0,0,0,0,0,0,-2.45006392020507,0,0,4.33851471837423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24363519158656,-2.69979596853305,0,0,-5.71840822854135,0,0,0,0,0,4.67618378756886,0,-2.83379921770526,0,0,0,0.0510241621048724,-2.68805184291912,-2.97887837164929,-4.90828422351445,0,-5.15956868926462,4.65584236531507
"ERR209300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74462743677689,0,0,0,0,0,0,0,0,0,0,0,-2.49853328047818,4.75383416834512,0,0,0,0,0,0,0,0,-2.61864318495311,0,0,4.32758658618995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53562304323277,-2.74051050010505,0,0,-5.6096708399618,0,0,0,0,0,4.74670342485793,0,-2.80745815645041,0,0,0,-0.0120418637548662,-2.70385501008269,-2.97445692241817,-4.86266016709576,0,-5.15191051455323,4.68321425376288
"ERR209301",0,0,-2.48173315463518,0,0,0,0,0,-2.47597491197648,0,0,4.29848791465633,-2.45766253661252,0,0,0,0,0,0,0,0,0,0,0,4.28851434580913,0,0,0,0,0,0,0,0,-2.71705508085807,0,0,-4.25679638127149,0,0,0,0,0,0,0,0,0,4.70607744700934,0,0,0,0,0,-2.4580605784413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25748580994248,0,0,0,0,-2.68969731268459,-2.79718406551325,-2.68239479275079,0,0,0,0,0,0,4.64604406700255,-4.84486491959103,0,4.65869240255119,-2.80309781954331,0,0,0,0,4.85510784203455
"ERR209302",0,0,-2.44184722432499,0,0,0,0,0,-2.48276465478296,0,0,4.22940345685191,-2.48220900289585,0,0,0,0,0,0,0,0,0,0,0,4.30027452532029,0,0,0,0,0,0,0,0,-2.77159288698368,0,0,-4.29931210802049,0,0,0,0,0,0,0,0,0,4.80053969815223,0,0,0,0,0,-2.46066039638589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26198882671294,0,0,0,0,-2.68822189323522,-2.79228063288773,-2.70152838767137,0,0,0,0,0,0,4.67918442553644,-4.83637192515212,0,4.6561369011024,-2.80124876356399,0,0,0,0,4.85190518313232
"ERR209303",0,0,-2.44112174290404,0,0,0,0,0,-2.51143867696632,0,0,4.22814688617089,-2.55264498817214,0,0,0,0,0,0,0,0,0,0,0,4.34993938859923,0,0,0,0,0,0,0,0,-2.85470047846929,0,0,-4.4213108132002,0,0,0,0,0,0,0,0,0,4.94448626909999,0,0,0,0,0,-2.52110576724625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36668328012542,0,0,0,0,-2.70795013655367,-2.76468844813603,-2.72582692115471,0,0,0,0,0,0,4.721270720079,-4.78858085927036,0,4.69030722087403,-2.77224440316439,0,0,0,0,4.80166815727917
"ERR209304",0,0,-2.45520777491339,0,0,0,0,0,-2.49288001575511,0,0,4.25254460928813,-2.42280029315084,0,0,0,0,0,0,0,0,0,0,0,4.31779484446096,0,0,0,0,0,0,0,0,-2.68354846046831,0,0,-4.19641320433002,0,0,0,0,0,0,0,0,0,4.64804227810435,0,0,0,0,0,-2.56347494606162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44006885050862,0,0,0,0,-2.69088571380065,-2.80865339191072,-2.73328016726311,0,0,0,0,0,0,4.73418012102007,-4.86473037564003,0,4.66075077366397,-2.83593115280265,0,0,0,0,4.91197684342156
"ERR209305",0,0,0,0,0,0,0,-2.41494959041388,0,0,0,0,4.97412153565192,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18281538831449,0,0,0,0,-5.01561776599987,0,0,0,0,0,0,-2.70093603598507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67815844231983,0,0,0,0,0.0167977968372947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46754068011347,0,0,0,0,0,0,0,0,4.2739058276996,0,0,0,0,0,0,-3.44479702006474,-6.00410764060231,0,0,-0.609108107253624,5.966563460514
"ERR209306",0,0,0,0,0,0,0,-2.42767348800671,0,0,0,0,5.10347190475681,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20485382541557,0,0,0,0,-5.18820462869674,0,0,-4.25236645287685,0,0,0,-2.7333135674294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73423797180506,0,0,0,0,-0.24605145613856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48101791555448,-6.01169747595302,0,0,-0.70168999021804,6.02929989179786
