"","839__53363","1260__165179_228603","1680__1685_216816","165179__228603","115979__1506_36835","309120__1535_329854","29370__452084","421767__1515_214856","46503__187327","1535__329854","36848__169435_189722","45067__173480","39489__1282_1504","1406__1264_33043","1515__214856","1532__239974","1506__36835","511__34087_196024","169435__189722","225991__290309","370979__490189","28454__1113609","1264__33043","28126__1472_33935","82135__1582_1597","184870__36874_187491","29360__33035","243924__1453492","471__48296_106654","1401__79880_290588","1859290__33029_33032","907__1630","28129__477666","43770__470_39490","32013__80866","1661050__1571_40681","67269__285_83617","185293__33034_163877","840__1691_479117","2741__1254_28026","33031__247_237258","29430__40216_202956","157687__29466_626937","191295__106648_588932","1746653__239935_397865","1580__35833_387661","271420__40324_216778","28136__28125_536633","76759__83263","1512__358742","384638__1902_38289","48296__106654","28118__29524_251535","288965__729_487175","376804__114702_1463864","1282__1504","216947__423605","38288__1223514_1827099","516075__1449_1463837","1267__216935","1727__1358_191493","1670__1623_1646377","29375__879_37923","33039__52787","487316__588_410072","1681__78342_310297","28125__536633","294__33069_122355","589436__39485_40520","60133__317_47884","29466__626937","84030__454155","84032__28128_43131","35833__387661","729__487175","40324__216778","239935__397865","29355__582_860","587753__584_882211","153721__40214_405446","1358__191493","88688__349096_437898","78342__310297","588__410072","1623__1646377","633701__818_246787","102862__28901_47678","118748__1308_1735","52226__626931","441500__1265_40518","33069__122355","562__28116_46506","39485__40520","79880__290588","39497__1559_36745","1522__287_69825","584__882211","28127__1465754","106648__588932","182710__487698","488__40519","78346__179995_1161942","1685__216816","40214__405446","38986__328812","582__860","53408__39492_1755626","1725__1487956","28901__47678","28091__208479","43675__39778_44749","726__1379","818__246787","285__83617","35825__28037_45851","301__425941","1265__40518","470__39490","1308__1735","166486__301301","470565__28132_387090","1303__29552","349096__437898","28116__46506","47879__28111_33038","287__69825","1510__28117_218538","1582__1597","28128__43131","36874__187491","34087__196024","103892__817_454154","38286__38304","317__47884","179995__1161942","626932__328813_351091","1352__37734","1223514__1827099","153151__291645","39778__44749","53412__658457","1280__28025","876__261299_310298","1307__33964","1571__40681","202611__481743","305719__204516_626930","28132__387090","39492__1755626","1547__39483","28037__45851","1590__187452","104663__1611423","316__341225","291644__820_823","28090__1144673","33029__33032","185294__589437","28111__33038","28117__218538","33034__163877","39496__574375","817__454154","1687__108980","204516__626930","56810__1148157","47880__101564","1691__479117","328813__351091","261299__310298","871324__821_29348","247__237258","1902__38289","29524__251535","284042__1258_54006","114702__1463864","1449__1463837","879__37923","1559__36745","820__823","1258__54006","1467__308892","1472__33935","40216__202956","821__29348","57706__1113922","1584__39484","1254__28026"
"ERR1389920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35999021306088,0,0,0,3.53274275878251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44625572043265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1433603409774,0,0,0,0,0,2.50498838852649,0,-1.16328138601901,0,0,0,0,1.93498907796666,0,0,0,-2.86144004686491,1.98035820193214,0,0,0,0,0,0,0,0,0,-0.967494538983332,0,2.01486246408406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9561595439823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67574969756456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35557214681786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389926",0,-2.84216095237755,0,4.92276717280626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59966216266455,0,0,0,0,0,0,-4.40096238505195,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02404944451824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44848184836193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1674242792755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28955617895282,0,0,4.50274694824938,0,0,0,-3.08922287453047,0,0,5.4861397808324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09535149103416,0,0,0,0,0,0,-3.96562762872955,0,0,0,5.35069097459075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54090179456557,0,0,0,0,0,-4.97013551814841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2672188026095,0,0,0,0,0,4.4009710052305,0,0,0,0,0,0,0,0,0,0,0.415627568307789,0,0,-2.41440100180639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.65898896556401,0,0,0,0,0,-0.867645829435563,0,0,0,0,4.18186520497387,0,0,0,0,0,0,0,0,0,0,-3.31771846783399,0,0,0,0,0,0,0,0,-1.44767122147381,0,0,0,0,5.74645695149805,0,0,0
"ERR1389932",0,0,0,0,0,0,0,0,4.23493905693551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49365698059543,0,0,0,0,-2.65469753138198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61531165470335,0,4.31914058704009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59807100308126,0,0,-2.41196827193815,0,0,0,0,-2.47710855752586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52985266357323,0,0,0,0,0,-5.00430237719405,0,0,0,0,4.17765159324098,0,0,-4.29047787749845,0,0,0,0,0,0,0,-2.73157801088947,0,0,0,0,0,0,0,0,-0.125424735702689,0,0,0,0,4.73123189969849,0,0,0
"ERR1389933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17005418156968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69433995002962,0,0,0,0,0,0,0,0,0,0,0,0,-2.38932711622544,0,0,0,0,0,0,0,0,0,-4.91635908968905,4.6667336863139,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14486874839975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13843596120448,0.849889920308848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76421097143782,0,-5.44707245536391,0,0,0,0,0,-2.45129228775935,0,0,0,0,0,0,0,0,0,4.78775384536962,0,0,0,0,0,-3.38168202747412,0,0,0,0,0,0,0,0,4.24576278660095,0,0,0,0,5.85724508662771,0,0,-3.75864409765598
"ERR1389935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41061122591572,0,0,0,0,0,0,0,0,0,0,-2.43268380625834,0,0,0,0,0,0,-2.33520486009877,0,0,0,0,-4.17530112058193,0,0,0,0,0,-4.21353195118949,0,0,0,0,0,0,0,0,0,-2.89004687816134,0,0,0,-2.72514152887437,0,-4.04469346377283,0,-2.59410162718252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48920757821096,0,0,0,-4.72008358582634,0,0,0,0,0,0,0,0,-5.00570802923127,0,-4.49311581827722,0,0,0,-2.26753757070329,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31143399604686,0,0,0,0,0,0,0,0,0,0,3.92749028052941,0,0,0,0,0,0,0,0
"ERR1389944",0,-3.6141867715349,0,6.25995511634178,0,0,0,0,0,0,0,0,0,-2.15813646543398,0,0,0,0,0,0,0,0,3.73800200779878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17327866313989,0,0,0,-2.23962872841128,0,0,0,0,0,0,0,0,0,0,-2.50063850014497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76422906356365,0,-3.87915074769922,-4.74006013137707,0,0,0,0,0,0,0,0,-2.54436956294775,0,0,0,0,0,0,0,0,0,0,0,0,-4.33123293361391,0,0,0,0,0,0,0,0,0,0,0.560164413217179,0,0,0,0,0,0,0,0,-4.40697735625732,0,-2.58678317279288,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48043988344149,0,0,0
"ERR1389948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31237085754316,0,0,0,0,0,0,0,0,0,0,0,3.75266975928687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00514381120637,0,0,0,0,0,0,0,0,-2.2816972275881,0,0,0,0,0,0,0,0,0,-2.37701971127913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95201552567164,0,0,0,0,0,0,0,0,0,0,0,0,4.11711891052815,-2.40587075688862,0,0,0,0,0,0,0,0,2.20679451302625,0,0,0,0,0,0,-2.16972075382498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16709038737528,0,0,0,0,0,0,0,0,3.73622213762181,-3.7580665838615,-2.49539932879687,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32215842264945,0,0,0
"ERR1389952",0,-3.64275030276737,0,6.30942860368,0,0,0,0,0,0,0,0,0,-1.96829047469854,0,0,0,0,0,0,0,0,3.40917910623174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83401956404549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05517541473207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983092857627718,0,0,-4.71388786404787,0,0,0,0,-4.51975562460173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29171904435127,0,0,0,0,0,0,0,0,0,0,-0.552543103987978,0,0,-0.985350200600601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1389953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46333762235838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26662591812063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.79248688341799,0,0,0,0,0,-2.43365738660896,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82860582657979,0,-2.57197695479378,0,0,0,0,0,0,0,0,-5.26443543004493,0,0,0,-4.21521824182201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7745633390953,0,0,0,4.89928900622156,4.45479476159911,0,0,0,0,0,0,0,0,0.608927738213594,0,-2.87085478971447,0,0,0,0,0,0,0,0,-4.80568467213102,0,0,0,0,4.97246635693793,0,0,0
"ERR1389962",0,0,0,0,0,0,0,0,0,0,-2.85432653816526,0,0,0,0,0,0,0,-4.94383858549442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5390212040606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39771372692766,0,-5.02111743308793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363639099156097,0,0,0,0,0,0,0,0,-2.63441458722301,0,0,0,0,-3.05523895477274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56293991327084,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29182909893002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64448478546746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287914116542475,0,0,0
"ERR1389964",0,-2.797721187871,0,4.84579524280453,0,0,0,0,0,0,-2.3734013854332,0,0,0,0,0,0,0,4.11085178632467,0,0,0,0,0,0,0,0,0,0,0,0,-4.44860878141831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84168952906585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07915831513192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29372380252217,0,0,0,-2.76393295409134,0,0,0,0,0,0,-2.35463973469158,0,0,0,0,0,-5.33325864635666,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97284616449848,0,0,0,0,0,-4.78727230520013,-4.07835565400632,-2.797721187871,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84579524280453,0,0,0
"ERR1389966",0,-2.61621793327112,0,4.53142238409842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32087788816868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59448044202564,0,0,0,0,0,0,0,0,0,0,-3.29885831009194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49377194483217,-2.50089520267116,0,0,0,0,-2.58151989979795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46309682384046,0,-5.71379020005005,0,0,0,0,0,-2.54917718553925,0,0,0,0,-4.33167755543172,0,0,-4.47132362720016,0,4.2662088428532,0,0,0,0,0,-2.71192642909586,0,0,0,0,0,0,0,0,4.41530440284942,0,0,0,0,4.69719436158287,0,0,0
"ERR1389967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51360860583689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35369781565187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43753757140523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09148356707792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30748523717759,0,0,-2.25511026852338,0,0,0,0,0,0,0,0,-2.42737348445725,0,0,0,0,0,0,0,0,0,0,-2.76082880739099,0,-5.35460660894323,0,0,0,0,0,-2.6289899097053,0,0,0,0,3.90596556175279,0,0,0,0,4.78189576540099,0,0,0,4.20433420402545,0,-3.33139191573074,0,0,0,0,0,0,0,0,4.55354409619549,0,0,0,0,5.77014005796986,0,0,0
"ERR1389968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44327992935392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.74678318381051,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92587011391736,0,0,-0.153138162265535,0,0,-2.71367076498312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69549688693213,-5.06775569365221,-0.209136584606564,0,0,0,0,0,-2.74560828437954,0,0,0,0,4.70021563996507,0,0,0,0,4.6687375598102,0,0,0,0,0,-3.10603645676875,0,0,0,0,0,0,0,0,4.75553304622739,0,0,0,0,5.37981295328468,0,0,0
"ERR1389972",0,0,-2.46433241943876,0,0,0,0,0,-4.11004252575738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45148749067066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5689332049462,0,0,0,0,0,0,4.24610088796112,0,0,0,0,0,0,0,0,0,-4.26834895720707,0,0,0,-3.08342353078224,0,0,0,0,0,4.44952283221757,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54046733487248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34064621656826,0,0,0,0,0,-5.19193057674016,0,0,0,0,4.40021849896824,0,0,0,0,0,0,0,0,0,0,-2.91022159669119,0,0,0,0,0,0,0,0,0.357307822921035,0,0,0,0,5.04065166675336,0,0,0
"ERR1389984",0,0,0,0,0,0,0,-2.85652911543631,4.45255648819895,0,0,0,0,0,4.94765356123547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6533489092687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68424329147477,-4.59573512106086,0,0,-2.46068553763414,0,0,0,0,0,0,0,0,0,0,-2.81730883727051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52185707480852,0,-4.26203237263227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87972204676532,0,0,0,0,0,-2.62913728470355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86664458217778,0,0,0,0,0,0,0,0,4.55379935718022,0,0,0,0,4.96517406357397,0,0,0
"ERR1389985",0,5.60720583407871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53258160964302,0,4.98242150713214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9698122767698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45493973759743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5095633470842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00108184273419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34669122196244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120602236360249,0,0,0,0,0,0,0,0,0,0,-5.19802622928805,0,0,0,0,0,-2.41489767181775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18272546266813,0,0,0,0,0,0,0,0
"ERR1389986",0,0,0,0,0,0,0,0,-3.30054339138111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18854635686299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28731855110408,0,-2.56618013902527,3.79067348480647,0,0,-1.95859097863743,0,0,0,0,0,0,0,0,0,0,-3.07736679116336,0,0,0,0,0,0,0,0,0,-3.96175194360709,0,0,-3.33085291467355,0,0,0,-4.44475438216593,0,-3.39237908624607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33015563582015,0,0,0,0,0,-2.43654178212108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10210606870579,0,0,0,0,0,0,0,0,4.22021416139813,0,0,0,0,5.37300532146617,0,0,0
"ERR1389987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45482707401775,0,0,0,0,0,0,0,-2.69404165254855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66621701992091,0,-2.42778077040429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45547193643812,0,-2.38574393389617,0,0,0,-2.79427560698358,-4.20503964397895,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09652123058169,0,0,0,0,0,5.98505295803924,0,0,0,0,0,4.13222970735741,0,0,0,0,4.83982732164592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63128129051431,0,0,0,0,0,-2.81459658073777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06474269630447,0,0,0,0,0,0,0,0,4.87502428064745,0,0,0,0,-3.57623925455611,0,0,-4.25188521599439
"ERR1389991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.64114503866534,0,0,0,0,0,0,0,0,0,0,-3.39555189369682,0,0,0,0,0,0,-2.82568860222331,0,0,0,0,-2.00176066154754,-2.25830495024398,0,0,0,0,-5.88126839961961,0,0,0,0,0,0,0,0,0,-2.60693527494295,0,0,0,0,0,-4.89423622541906,0,0,0,0,0,0,0,0,0,0,3.91149891280688,0,0,0,0,0,0,0,0,0,0,0,-2.25155689097984,0,0,0,0,0,0,0,0,0,0,-2.41121339494769,0,-4.51534434824473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17634410794005,0,0,0,-3.8998109313089,0,-2.40190440431217,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16022046319215,0,0,0
"ERR1389998",0,-3.24164931126787,0,5.61470130743661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02838872742983,0,0,0,0,0,0,0,0,0,0,0,0,-2.51567189432224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14492278714122,0,0,0,0,0,0,0,0,-4.35727153613916,0,-2.15981704998288,0,0,0,0,0,0,0,0,0,0,0,-3.71511524564083,0,0,0,0,0,-3.74091286562389,0,0,0,0,0,0,0,0,0,-5.61717855200332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51292714420521,0,0,0,0,0,0,0,0,-2.4916166696285,0,0,0,0,0,0,0,0,0,0,0,0,-1.26255283498018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31560666478212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1390000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94054534655277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21754605695133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378562153317252,0,0,0,0,0,0,0,0,-2.47333381898231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07077735025441,0,0,0,-2.74590884997803,0,-4.28393983855572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45562360539209,0,0,0,-2.82225726296739,0,0,0,-4.75605364111498,0,0,0,0,0,0,0,0,-5.31874238937237,0,0,0,0,0,-2.52397797838311,0,0,0,0,0,0,0,-4.25326484880457,0,0,0,0,0,-4.8882929714898,0,0,0,0,0,0,0,0,0,0,4.37165809574452,0,0,0,0,0,0,0,0
"ERR1390002",0,0,0,0,0,0,0,-1.64601662918393,3.61820088087576,0,0,0,0,0,-2.85098443184983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85527409496353,0,0,0,0,0,0,0,0,0,0,-2.81481989931027,0,0,0,0,0,0,0,-1.72136763742692,0,0,0,-4.94547980201208,-2.31929149226184,0,0,0,0,-4.87541107976129,0,0,0,0,0,0,0,0,0,-2.24633971133091,0,-2.98149620652824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01713070215974,0,0,-2.28154460130835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89077451108475,0,0,0,0,0,0,0,0,0,0,-3.95175116920055,0,0,0,0,0,0,0,0,0,0,-1.77300414324232,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07093325812583,0,0,0
"ERR1390003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04759593372729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31182511824355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58696221576665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34330905588603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5465401905871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.514547864275465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1390006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91672822854444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79218735529962,0,0,-2.34368076656827,0,0,0,4.49448992783001,0,0,0,5.05192148370934,0,0,0,0,0,-4.83621036363032,0,0,0,-2.66266470971123,0,0,0,0,-2.88504837085243,-4.05937416441822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61187056074049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99705036061023,0,0,0,0,0,0,0,-2.36636673622927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66071829319411,0,0,0,0,0,0,0,-4.09866741649003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60849926844015,0,0,0,0,0,0,0,0
