"","1580__28111_47879","147802__488_143393","425941__53408_421767","376806__28126_671267","511__1547_56810","1010__41276_999468","2173__285_191295","481743__1401_290588","38286__38304_441500","157687__29466_228604","1888__67269_83617","28130__76517_386414","1613__1308_118748","182710__1467_28025","106648__329854_452084","39483__29360_84030","1532__38288_1223514","1311__28118_1746653","28446__1280_1282","310300__29461_137732","202611__28127_1844653","1379__1267_216935","187452__1254_2741","108980__79880_871324","28091__1710_41976","1144673__40216_216778","310514__136857_626932","225991__290309","370979__490189","1034636__588_1670","28454__1113609","28090__271420","28135__477666","70775__34038_1646377","184870__305719","38304__441500","41276__999468","488__143393","28126__671267","76517__386414","28137__1535_589437","53408__421767","1611423__40214_153721","585__39497_40681","34087__196024","38986__33935_179995","245__405446","13690__88688_626931","1467__28025","243924__1453492","471__106654","33029__187491","239974__1661050","1401__290588","901__1506_28125","860__726_43675","36874__1260_1859290","47877__1661032","1547__56810","93064__351091_376804","840__29552_35825","53412__316_454155","80866__293_32013","28127__1844653","67269__83617","33031__470_582","487698__40324_308892","1254__2741","1408__584_102862","28118__1746653","29430__202956","29461__137732","351091__376804","1710__41976","1487956__818_52787","76759__83263","1504__39489","285__191295","48296__487316","40216__216778","216947__423605","38288__1223514","28132__199_39778","52226__626930_1148157","1280__1282","1727__191493","1267__216935","79880__871324","818__52787","905__237258_328814","33034__1827099","1590__483012","33935__179995","29360__84030","79883__84032","35833__208479_358742","136857__626932","34038__1646377","1358__1515_46228","88688__626931","39497__40681","1510__29348_341225","316__454155","29466__228604","588__1670","33039__387661","28128__53363","726__43675","633701__1691_28026","328812__284042_387090","584__102862","40214__153721","309120__1902_218538","1260__1859290","410072__287_251535","470__582","293__32013","1623__138595","199__39778","839__77095_589436","29552__35825","291644__33043_1755626","40324__308892","45254__166486","39484__1584_1630","214856__36848_169435","626930__1148157","237258__328814","317__122355_1463864","53440__189722","78342__82135","261299__574375","1902__218538","729__60133","1308__118748","284042__387090","1691__28026","33043__1755626","77095__589436","287__251535","40518__821_28116","1465754__1264_69825","329854__452084","1535__589437","44749__2139_45851","294__39492_882211","122355__1463864","163202__310297_310298","28111__47879","29348__341225","1515__46228","1463837__39485_301301","29355__817_487175","1633__40520_216816","39029__165179_187327","1264__69825","57706__46503_47678","39492__882211","821__28116","879__820_397865","39485__301301","2088__46506_204516","310297__310298","163877__239935_454154","165179__187327","40520__216816","246787__328813","46503__47678","817__487175","820__397865","1113922__823_28117","1735__78346","239935__454154","1506__28125","46506__204516","33038__59310","1584__1630","36848__169435","823__28117","28136__228603","1582__1597","2139__45851","208479__358742","1303__28037"
"ERR1678428",0,0,0,0,0,0,-2.50259025191639,0,0,0,0.16911277500176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42194480270044,0,0,0,0,0,0,0,0,0,0,0,0,4.33461346684579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42889783103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20697444973958,0,0,-5.32484742625804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12024414290082,0,0,-2.10487715379575,0,-2.58605992717449,0,0,0,0,0,0,0,0,-4.47918718528409,0,3.64575417406522,0,0,0,0,0,0,0,0,0
"ERR1678448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48971097789914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75080801053502,4.3123059098833,-5.48568960976221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219256386518141,-4.76453923611412,0,0,0,0,0,-2.42431814057108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.53150069642404,0,0,0,-3.18263172844587,0,0,0,0,0,-0.986061389037362,-2.48030734155933,0,5.512479855449,0,0,0,0,0,4.29601833396686,0,0,-4.19904219318002,0,0
"ERR1678449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04844139064126,0,0,0,0,0,0,0,0,-2.98547844537313,0,0,0,0,0,0,0,0,0,0,-3.54800456491771,0,0,0,0,-5.17100035228801,0,0,-2.67531823457708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23449007066717,0,4.63378710870297,-2.62647774038048,0,-4.86515264293495,0,0,0,0,0,0.232286162931749,0,4.54919289128768,-2.05018979598475,0,0,0,-0.899763902085203,0,0,0,3.55103289180486,0,0,0,0,0
"ERR1678465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38581363834663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54110320816128,-2.4910093299431,0,0,0,0,0,0,0,0,0,0,-4.13235043900711,4.4013198638116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30019631777377,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56312690086586,0,0,0,0,0,0,0,4.31455472158955,-3.28724808259897,0,0,0,0,0,0,0,0,0,0,-4.43946601854623,0,0,0,0,-5.69368069614479,0,0,0,0,0,0,0,0,0,0,0,0,3.98405688976702,0,0,0,0,0,0,0,0,-2.35725311141441,0,0,0,-2.63949013441441,0,0,0,0,0,-4.08288215526958,0,0,4.57173101888256,0,0,0,0,0,0,0,0,0,0,0
"ERR1678469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36997630876985,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10491937952393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73595872228533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73881951440943,0,0,-6.00020755221703,0,0,0,0,0,0,0,0,0,0,0,-2.7246761830362,0,0,0,0,0,0.422587871575306,-2.83107099023353,0,-2.96392402701584,0,0,0,0,5.00804668190494,0,4.71927758319153,4.9035587949188,-3.03911743496899,0,0,0,5.13366700456558,0,0,0,5.2639058075347,0,0,0,0,0
"ERR1841454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05534369287547,0,0,0,0,0,0,0,-5.32779885241201,0,0,0,0,0,0,0,-5.29201051064543,0,0,0,0,0,0,0,0,0,-5.54432019209945,0,0,0,0,0,-2.65971375737497,0,0,0,0,0,-2.4852109650759,0,0,0.00961186264812455,0,0,-4.60675936136337,0,0,0,4.30451165903874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1841458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56259160607593,0,0,0,0,0,0,0,0,0,0,0,0,4.43853886077303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28172005735857,0,0,0,5.58389931126603,0,0,0,0,0,0,0,0,0,0,0,-5.68410587556289,0,0,-4.9625277353502,0,0,0,0,0,0,0,0,0,0,-2.58548919833688,0,0,0,0,0,0,0.165578164400716,-5.23827772456097,4.47819865394,0,0,0,0,0,-4.3892674425012,0,0,0.731730037032359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1841581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28220215350888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68494089058936,0,0,-2.91872282153814,-2.69985602879033,0,0,0,0,0,0,0,0,0,-2.31060546260739,0,-2.30376826598246,0,4.67628781498599,0,0,5.05537622011484,-2.5874322028418,4.00208605748218,-2.34567507572564,0,0,0,3.99024368554648,-5.08137502792332,0,0,4.48156403646185,-2.26471812690957,0,0,0,-4.06282840920479,0,0,0,-3.92260686062959,0,0,0,0,0
"ERR1841822",0,0,0,-2.35587532232768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08049575456924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76476810859001,0,0,0,0,0,0,0,0,0,0,0,0,4.788718835224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33562712409647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15829902797137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47033438194182,0,0,-2.86315302199475,0,0,0,0,0,0,0,0,0,4.04542484647107,0,0,0,0,0,0,0,4.95912650393927,-2.38631724350804,0,0,0,0,0,0,0,0,0,-4.13322270873364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77952861335194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81428477941703,0,0,-2.71547984575509,-2.84191401945935,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92233947244588,0,0,4.70334905977712,-2.59691436063358,0,-2.72596946871709,0,-2.63880448843328,0,0,4.74198915538793,0,0,4.49798761552261,-2.45850141369397,0,-4.57054344520725,0,-4.72151761969954,0,0,0,-4.25824935899786,0,0,0,0,0
"ERR1842404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87537168575622,0,0,0,0,0,0,-2.63527890614607,0,0,0,0,0,0,0,0,-4.98028985037475,0,0,-2.67647226063538,0,0,0,0,-2.60299095479076,4.56443695755952,-4.94220378226398,0,0,0,0,0,0,0,0,0,-4.50851258533982,4.63578594046921,-2.48385108847729,0,-2.26295712237337,-0.777713068951093,0,0,0,0,0,0,4.30215628367793,-2.30713500725898,0,0,0,-3.91955671130054,0,0,0,-3.99607505249334,0,0,0,0,0
"ERR1842414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34259052065128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05748580309724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24204948315477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61539442547647,0,0,-2.85174617739467,0,0,0,0,0,0,-2.63883483378782,0,0,0,0,0,0,-2.48239908516221,0,-2.70396487751093,0,4.9393692695379,-2.60675028538128,0,-2.72032604635863,4.57059600490309,-2.54145872337783,-4.29964134016345,0,0,4.68340454973068,0,4.51502393692505,0,0,-4.40193563422954,0,4.71174292544613,0,0,0,0,0,0,0,0,0
"ERR1842535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05858088843491,0,0,0,0,0,0,0,-5.32794990884528,0,0,0,0,0,0,0,-5.29761749782843,0,0,0,0,0,0,0,0,0,-5.54761663875518,0,0,0,0,0,-2.66517639569901,0,0,0,0,0,-2.48468440752328,0,0,0.0143687015145367,0,0,-4.61622092848398,0,0,0,4.30359963460449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8063160110316,0,0,0,0,0,0,0,0,-3.07778022375404,0,0,0,0,0,0,0,0,0,0,-4.86068191320076,0,0,0,0,-5.33087172207271,0,0,-5.18495287163955,-2.59843552569263,0,0,0,0,0,-3.14626306772319,0,0,0,0,0,0,0,4.50062235069158,0,0,0.338050915755053,-2.99494506826888,0,0,5.44948748727408,-4.93969526800887,0,0,0,0,0,5.18739702411954,0,0,0.113125472715789,0,0,0,0,0,0,0,0,0,0,0
"ERR1842690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30432391759599,0,0,0,0,0,0,0,0,0,0,0,-2.17859520041866,0,0,0,0,0,0,0,-4.88390435898382,0,0,0,0,0,-3.99120610237241,0,-3.77343757625083,0,0,0,0,0,0,-2.9070932526895,-1.84078729045365,0,-2.37902837493138,0,0,0,0,0,-1.888871936593,-2.69035246965274,0,0,3.18833711299276,0,-2.10282293305578,0,0,-4.12059801802916,0,4.65982716770694,3.27162216317009,0,0,0,3.64219615937361,0,0,0,0,0,0,0,0,0,0,0,-5.03523321599889,0,0
"ERR1842703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869705191008261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30155706645486,0,0,0,0,0,0,0,0,0,-2.03262044410012,0,-1.01772134534359,0,0,0,0,0,0,3.52060188168463,0,0,0,0,0,0,0,-0.0136422733972617,0,0,0
"ERR1842706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68599119108457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26529718632784,0,0,0,0,0,0,-2.29883213647765,0,0,0,0,0,0,0,0,3.08444091050267,0,0,0,0,0,0,-3.9816940584514,0,5.65566062853153,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61263723561371,-1.86037062861896,0,0,0,0,0,0,0,0,-1.83402301948305,-3.22225644967689,-0.300437911608757,0,0,0,0,0,0,3.17662105199552,0,0,0,0,0,0,0,0,0,0,0
"ERR1842718",0,0,0,0,0,0,0,-1.92285471592329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46968226467551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33048206355257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48352285834477,0,0,0,2.54556435340087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35690128206761,0,0,0,0,0,0,0,0,-1.4405085022269,0,0,0,0,2.56953696484296,0,0,0,0,0,-2.35022196139644,0,0,0,0,-2.49503391459193,0,0,-3.28975616375153,0,0,0,0,0,0,0,0,0,0,0,0,-1.39242447034875,0,0,0,0,0.512577966274048,0,0,-1.79284659528026,0,0,0,-2.41174992834621,0,0,0,0,0,0,0,0,3.10530139320229,0,0,0,0,0,0,0,0,0
"ERR1842727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64139527966074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08328334214051,0,0,0,0,0,0,0,0,0,0,1.83043057032425,0,-4.18678359154063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101447709178577,-4.15450981974012,0,0,0,0,0,0,0,0,0,0,0,0,-2.20316355098594,0,0,-3.80485138648165,0,0,0,0,0,3.81599120769151,0,0,0,6.5901959166351,0,0,0,0,0,0,0,0,-4.57503082724501,0,0,0,0,0,-3.64883877113849,0,0,0,0
"ERR1842732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49087433603548,0,0,0,0,0,0,0,0,0,-2.0912500678283,0,-2.98944312025776,0,0,0,0,0,0,0,0,0,0,0,3.87103528701239,0,-4.31432090528284,0,-5.17786737062368,-3.62215136881048,0,-2.32693847267586,0,0,0,0,0,0,0,0,0,0,0,0,-2.04396232117241,-3.55616086928884,0,0,0,4.03037566076131,0,0,0,0,-2.02188935377397,6.15945130549657,3.54024658902703,0,0,0,0,0,0,-3.50201508801912,0,0,0,0,0,0,0,0,0,0,0
"ERR1842733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49087011675652,0,0,0,0,0,0,0,0,0,0,0,0,4.31431359727731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76986783535277,0,0,0,0,0,0,0,0,0,0,0,-2.81918454135645,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.79755182108183,0,-4.88297086154214,0,0,-2.14933846696258,0,0,0,0,0,0,-2.09511335722126,0,0,0,-2.20435981513347,0,-1.93534196756345,-2.94693204285527,0,0,0,3.72276342744139,0,3.8180631979743,0,3.62884278232343,-2.28757094315165,5.10423602467807,3.35211061784021,0,0,0,0,0,0,-3.96218909945691,0,0,0,0,0,0,0,0,0,0,0
"ERR1842739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1708242704817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70581910335528,0,0,0,0,3.75997793077795,0,0,0,4.96696042722032,0,0,0,0,0,0,-4.68661616310181,0,0,-2.43145333826175,0,0,0,0,0,0,0,0,0,0,0,0,-3.09042518373795,0,0,0,0,4.2114007181023,-2.38521832905967,0,-2.63312363711275,0,0,0,-5.3527734352245,0,0,0,4.13131933307588,0,0,0,0,4.56070392208984,0,0,0,0,0,0,0,0,0
"ERR1842741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2295399252555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40454430053606,0,0,0,0,0,-3.86167642804585,0,0,0,0,0,0,0,0,0,-4.16479289757862,0,0,-2.27826466893895,0,0,0,0,0,0,0,0,0,0,0,-2.24827037530596,0,0,0,0,0,-3.94607015969135,-4.96665605008825,0,0,0,-2.97944851777331,0,0,-4.26164033593983,0,3.89411851918186,0.184893193117558,-2.54651907446601,0,5.16055621131915,0,0,0,0,0,-4.41070041941841,0,0,0,0,0
"ERR1842753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.86446495644938,0,0,0,0,0,0,0,0,0,3.94135929248296,0,0,0,0,0,-0.652011443094855,0,0,-2.57100272508319,0,0,0,0,0,0,0,0,0,0,-2.47436848249967,0,-2.71732623069928,0,0,0,0,4.45310734624212,0,4.28573192833653,0,0,-2.34415485080085,0,4.70654709231078,0,0,0,0,0,0,-4.06019530239611,0,0,0,0,0,0,0,0,0,0,0
"ERR1842754",0,0,0,0,0,0,0,0,0,-2.2023973526641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37707228440573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81466411326941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11720996985454,0,0,-5.88870605976925,0,0,5.228597392554,0,0,0,0,0,0,4.27678514522125,0,0,0,0,0,-0.585869207180249,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48931727744386,0,-2.45981776130806,0,0,0,0,0,0,4.31162400069179,0,0,0,0,4.2605293399459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30215258631816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98744524627915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18862281499679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52285672174773,0,0,-2.75491006826989,0,0,0,0,0,0,0,0,0,0,0,0,-2.51715262911163,0,0,-2.28912769883868,0,4.7716442085265,-2.50593568677616,0,-5.57926798322639,0,-2.28193900731025,0,-4.35983624402691,0,3.96488547940183,0,4.34040792999633,0,0,-3.95243430043464,0,0.644970576635915,0,0,0,0,0,0,0,0,0
"ERR1842763",-4.80725816483221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56555050645815,0,0,0,0,0,0,0,0,0,0,0,0,4.44366382656958,0,0,3.62338212267261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91505668583603,0,0,0,-2.03722327683476,0,0,0,0,0,0,0,0,0,0,0,-5.04902628681134,0,0,-2.35260281674493,0,0,0,0,0,0,0,0.695853181330664,0,0,0,0,0,0,0,0,0,4.07482760863188,-2.14433399243587,0,0,0,0,0,0,0,0,0,3.71409542329594,-2.0511819938452,0,0,0,0,0,0,-3.52857422183976,-3.55275142891032,0,0,0,0,0
