"","28116__40324","317__122355_882211","305719__47877_1661032","1406__44749_104663","1681__1267_216935","29370__191295_588932","44749__104663","421767__147802_310297","1522__34038_36745","2088__1311_33069","1580__850_871324","1465521__1613_118748","185294__28137_589437","147802__310297","511__28026_78342","1010__41276_999468","69825__218538","1613__118748","76517__28130_386414","45067__173480","38286__38304_441500","1401__1113741","529__294_587753","180282__32013_80866","1311__33069","93064__153721_1611423","106648__239974","1467__182710","1308__108980","1144673__40216_216778","225991__290309","370979__490189","28454__1113609","70775__1844653","28090__271420","28135__477666","38304__441500","41276__999468","671267__28126_351091","28137__589437","153721__1611423","34038__36745","1379__726_1303","1559__29461","34087__196024","850__871324","488__1472","28126__351091","184870__187491","471__106654_516075","37734__1590_179995","1859290__36874_43131","47877__1661032","28129__77095","32013__80866","28026__78342","67269__285_83617","308892__487698","28127__28128_53363","29430__202956","191295__588932","76759__83263","1512__358742","157687__28132_239935","41976__1691_1487956","48296__1571_1148157","40216__216778","38288__1223514_1827099","288965__45851_189722","1352__823_1358","33035__28037_208479","52226__1902_53440","254__40214_328812","1267__216935","28132__239935","40681__39492_46503","29375__100884_251535","626937__284042_1077256","823__1358","341225__818_39485","29356__40518_228603","29466__54006_1463864","387661__239984_1463837","40519__879_197614","726__1303","13690__293_1260","1590__179995","316__187327_246787","301__33038_410072","1121298__839_454155","46228__1515_589436","45851__189722","2741__1582_191493","40214__328812","574375__29552_261299","28037__208479","1727__29348_291644","535744__817_397865","470__582_584","39778__43675","39492__46503","1584__39484_214856","818__39485","1623__309120","40518__228603","293__1260","626931__47678_454154","163877__328813_1161942","187327__246787","1687__328814_1646377","33038__410072","1515__589436","28136__28125_39496","1510__821_28117","839__454155","29348__291644","29552__261299","817__397865","60133__729_1504","57706__907_1661050","36874__43131","47884__166486_301301","1280__1264_216816","122355__882211","39484__214856","349096__437898","582__584","52787__169435","1223514__1827099","84032__287_28901","78346__1735_53408","47678__454154","1582__191493","38986__1535_40520","328814__1646377","328813__1161942","28125__39496","1633__1680_35833","84030__46506_536633","452084__33043_329854","821__28117","1547__820_204516","729__1504","79880__290588","907__1661050","585__1408","1264__216816","216947__1685_626930","1725__153151","243924__1453492","43770__387090_487175","1535__40520","1735__53408","28446__36847","1506__165179_310298","33043__329854","46506__536633","287__28901","1680__35833","1571__1148157","166486__301301","33029__33032","47879__28111_1755626","28128__53363","285__83617","28118__33039","820__204516","1691__1487956","143393__291645_1113922","1902__53440","1685__626930","102862__183417","387090__487175","165179__310298","2173__658457","562__1265","100884__251535","28111__1755626","294__587753","284042__1077256","54006__1463864","239984__1463837","28130__386414","879__197614","1710__237258","588__1034636","291645__1113922","106654__516075"
"ERR1842414",0,0,0,0,0,0,0,-2.63883377208555,0,0,0,0,0,-4.5705941659808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70396381580865,0,0,0,0,0,0,0,0,0,0,0,-2.48239802345994,0,0,0,0,0,0,0,0,0,0,0,0,-4.6834027108084,0,0,0,0,0,-2.54145766167556,0,4.29963950124117,0,0,0,0,-2.8517451156924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40193379530726,0,0,0,0,0,0,-2.72032498465636,0,4.93936743061562,-2.60674922367901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71174108652384,0,0,0,0,0,-3.24204842145249,0,0,0,4.51502209800277,0,0,0,0,0,0,0,0,0,0,-5.61539258655419,0,0,0,0,0,0,0,0,0,0
"ERR1842535",0,0,0,0,0,0,0,-2.77795514451898,0,0,0,0,0,-4.81155945145422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07609225239839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.327948069923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63189582147898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66517533399674,0,0,0,0,0,0,0,0,0,0,0,0,-4.55857728302983,0,-2.484683345821,0,0,0,-2.484683345821,0,0,0,0,-4.6162190895617,-2.50272583047112,0,0,0,0,0,0,-2.76965937083166,0,0,0,4.30359779568221,0,0,0,-3.05857982673264,0,0,0,4.30359779568221,0,0,0,4.334848295791,0,0,-4.79719074993968,0,0,0,-5.29761565890614,0,0,0,0,0,0,0,0,0,0
"ERR1842627",4.32127360746512,0,0,0,0,0,0,-3.14626200602091,0,0,0,0,0,-5.4494856483518,0,0,-4.86068007427847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50250308336449,0,0,0,0,0,0,0,0,0,0,-4.33446248648508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43719006123983,0,0,0,0,0,0,-2.69006226772299,0,0,0,0,0,0,0,0,-2.59843446399036,0,0,0,0,0,0,0,0,-4.22133701376929,0,0,0,0,0,0,0,0,4.65932452322017,-2.9949440065666,0,0,0,0,4.5006205117693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07777916205177,0,0,0,5.18739518519725,0,0,0,0,0,0,0,0,0,0,-5.33086988315043,0,0,0,0,0,0,0,0,0,0
"ERR1842690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.72681462564065,0,0,0,0,0,0,-1.84078622875137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151328857015067,0,0,0,0,0,0,0,0,3.18833527407048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88887087489072,0,0,0,0,0,0,0,-2.1028218713535,0,0,0,0,0,0,0,0,-2.30432285589371,-3.27162032424781,0,0,-5.06937872117956,0,0,0,0,0,0,0,-2.17859413871639,0,0,0,3.64219432045133,0,0,0,0,0,3.99120426345012,0.539229149677779,0,0,0,-3.77343573732854,0,0,0,0,0,0,0,0,0,0
"ERR1842703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66925326705223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62328227680369,0,0,0,0,0,0,0,-2.03261938239785,0,0,0,0,0,0,0,0,0,0,-3.52060004276234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0069349263394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94456831787223,0,0,0,0,0,0,0,0,0,3.47611325990434,-2.35698662517808,0,0,0,-2.39661270395208,0,0,0,0,0,0,0,0,-5.10014193291232,-2.40569711811359,0,0,0,-4.08242058756874,0,0,0,0,0,0,4.15105496931003,0,0,0,0,0,0,0,0,0,0,0,4.16678963619476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842706",0,0,0,0,0,0,0,0,0,-1.84299453384001,0,0,0,0,-1.78080172827594,0,0,0,0,0,0,0,0,0,3.19216017068262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08443907158039,0,0,0,0,0,0,0,-1.83402195778077,0,0,0,0,0,0,0,0,0,0,-3.17661921307324,0,0,0,0,0,0,0,0,0,0,0,0,-1.86036956691669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22225461075461,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89304651067562,0,0,0,0,0,0,-3.26529612462557,0,0,0,-1.71958860153354,0,0,0,0,-1.98727298730645,0,0,0,0,0,0,0,-3.27885273758115,0,0,0,0,-2.9784148259724,0,0,0,0,-3.44205778252396,5.65565878960924,0,0,0,0,-2.29883107477537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98169221952912,0,0,0,0,0,0,0,0,0,0
"ERR1842714",0,-0.795731959850759,0,0,0,0,0,0,0,-3.61242750345346,0,0,0,0,0,0,0,0,0,0,0,0,-2.84723922325303,0,-6.25690797464059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95350668325813,0,0.370600604395947,0,0,0,0,0,0,0,0,0,-1.78649352623176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83423016750912,0,-3.09429755482629,0,0,0,0,0,0,0,0,0,0,-2.84205816602871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92258914162774,4.9315629959772,0,0,0,0,0,0,0,0,0
"ERR1842718",2.59272158800596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35022012247416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79284553357798,0,0,0,0,0,0,0,0,-1.39242340864647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79284553357798,0,3.10529955428,0,0,-0.784917710151697,0,0,-2.41174808942393,-1.4835217966425,0,0,0,0,0,0,0,0,3.10529955428,0,0,0,0,0,-1.44050744052462,0,0,0,0,0,0,0,-2.56953512592067,0,0,0,0,0,0,-2.49503207566965,0,0,0,0,0,0,0,0,0,0
"ERR1842727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20316248928366,-2.10665698504407,0,0,0,0,0,0,0,0,-2.1145179048488,-2.39860630107563,0,0,0,0,0,0,0,0,0,0,0,-3.81598936876922,0,-3.6488369322162,0,0,0,0,0,0,-4.15450798081784,-2.64139421795847,0,3.66245244471222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57502898832272,0,0,-2.0904621909579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80485032477937,3.62078672604083,0,0,0,0,0,0,-2.09631927717819,0,0,0,0,0,0,0,0,0,0,6.59019407771282,0,0,0,-3.63093149695869,0,0,0,0,0,0,0,0,0,0
"ERR1842732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15657772354874,0,0,0,0,0,0,-2.09124900612603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0218882920717,0,0,0,0,-3.6221495298882,0,-2.32693741097358,0,0,0,0,-2.23494220329687,0,0,0,0,0,0,0,0,0,0,0,0,-3.50201324909684,0,-2.04396125947014,0,0,0,0,0,0,4.03037382183903,0,3.87103344809011,0,0,0,0,0,0,0,-2.4908732743332,-3.54024475010475,0,0,-3.55615980758656,0,0,0,0,0,0,0,-2.98944205855548,0,0,0,0,0,0,0,0,0,4.31431906636056,6.15944946657429,0,0,0,-5.17786553170139,0,0,0,0,0,0,0,0,0,0
"ERR1842733",0,0,0,0,0,0,0,-2.09511229551899,0,0,0,0,0,-3.62884094340115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49086905505424,0,0,0,0,0,0,0,0,-4.31431175835503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20435875343119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81806135905202,0,0,0,-2.28756988144937,0,0,0,0,0,0,-2.1493374052603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96218726053463,0,-1.93534090586117,0,0,0,0,0,0,3.7227615885191,0,0,0,0,0,0,0,0,0,-2.7698667736505,-3.35210877891793,0,0,-2.946930981153,0,0,0,0,0,0,0,-2.81918347965418,0,0,0,0,0,0,0,0,0,4.79754998215954,5.10423418575579,0,0,0,-4.88296902261986,0,0,0,0,0,0,0,0,0,0
"ERR1842738",3.90622386750942,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82542815078933,0,-3.78864481421677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16173430273362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70260548763537,0,0,0,0,0,0,0,0,-2.01978763231464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68105001739892,-2.80391140514933,0,0,0,0,-3.4983747996682,-1.91452944413225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32284501662637,0,0,0,4.85651701364048,0,0,0,-3.31606226982365,0,0,0,0,0,0,-0.609568938448537,0,0,0,0,0,0,0,0,0,0
"ERR1842739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8676748780076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96695858829804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43145227655947,0,0,0,0,0,0,0,0,-3.09042412203567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38020755070231,-2.63312257541048,0,4.21139887918002,-2.38521726735739,0,0,0,0,-5.35277159630222,-4.61034532856117,0,0,0,0,0,0,0,0,4.56070208316756,0,4.12264041037548,0,0,0,-2.705818041653,0,0,0,4.1313174941536,0,0,0,0.465400165794443,0,0,0,0,0,0,-4.68661432417952,0,0,0,0,0,0,0,0,0,0
"ERR1842741",3.94606832076907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97944745607103,0,0,0,0,0,0,0,0,0,0,-5.16055437239687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67822220953666,0,0,0,0,0,0,0,0,0,-2.46045813344195,0,-2.22953886355323,0,0,0,-2.54651801276374,0,0,0,-0.314685195495459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86167458912356,4.26163849701755,0,0,0,0,-4.41069858049613,-2.53670103075073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40454323883378,0,0,0,4.3936950688726,0,0,0,0,0,0,0,0,0,0,-4.16479105865634,0,0,0,0,0,0,0,0,0,0
"ERR1842753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4743674207974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2755437867858,0,0,0,0,0,0,0,-4.28573008941425,0,0,0,-2.34415378909857,-2.16252129745282,0,0,0,0,0,-2.57100166338091,0,0,-3.94135745356068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06019346347383,0,-2.717325168997,0,-3.74559675963806,0,0,-2.42934505766158,-2.74401192542965,4.45310550731983,0,0,0,0,0,0,0,0,0,0,-4.7065452533885,0,0,0,4.75276807141905,-4.2077490689862,0,0,0,0,0,-3.12045090761518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.40477951451391,0,0,0,0,0,0,0,0,0,0
"ERR1842754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48931621574158,0,4.40479258192365,0,0,0,0,0,0,0,0,0,0,0,0,-2.46920199315741,0,0,0,0,4.11720813093226,0,-2.61429763457472,-4.31162216176951,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27678330629897,0,0,0,0,0,0,0,4.52809632919056,0,0,0,0,0,0,0,0,-2.45981669960579,0,0,0,0,-2.22737772496107,-2.77522609594463,0,0,0,0,0,0,0,0,0,0,0,-4.26052750102361,0,0,0,4.80683260066713,-3.85793138727975,0,0,0,0,0,-3.11347784042006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39270180784737,0,0,0,0,0,0,0,0,0,0
"ERR1842761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28912663713641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96488364047955,0,0,0,0,0,-2.28193794560798,0,0,0,0,0,0,-2.75490900656762,0,0,0,0,0,0,0,0,-2.51715156740935,0,0,0,0,0,0,0,0,-3.95243246151236,0,0,0,0,0,0,-2.97581989793099,0,4.77164236960422,-5.10938058696475,0,0,0,0,-4.35983440510463,0,0,0,0,0,0,0,0,0,5.1542712573909,0,0,0,0,0,-3.18862175329451,0,0,0,-0.168894589680946,0,0,0,0,0,0,0,0,0,0,-5.52285488282545,0,0,0,0,0,0,0,0,0,0
"ERR1842763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56554944475588,0,0,0,0,0,0,0,0,-4.4436619876473,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62338028375033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40378268718559,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52857238291748,0,0,0,0,0,0,0,0,0,0,0,0,0.522076179721554,-2.14433293073359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1140541357565,0,0,0,3.71409358437366,0,0,0,0,0,0,0,0,0,0,-0.537892002851158,0,0,0,0,0,0,0,0,0,0
"ERR1842777",4.14377867473917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6396436825107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2625472986146,0,0,0,0,-2.54068283745798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12256325981742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67638740828279,0,0,0,0,0,0,0,0,0,0,-2.3115241672771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00367730064728,-2.50279276750579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33496423413594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485145400235059,0,-4.40059176039547
"ERR1842782",0,0,0,0,0,0,0,-1.98358792017096,0,0,0,0,0,-3.43567505901597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0986123158657,0,0,0,0,0,0,0,0,-3.63490315646917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00015664743137,0,0,0,0,0,0,0,0,-2.00705685598597,-2.27017235270611,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46437293644777,0,-2.1284726975911,-1.98599617355221,0,0,0,-3.93205385682516,0,0,3.47632444824716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68662285475098,0,0,0,-3.43984627622981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69481166634443,0,0,0,0,0,0,0,-2.61470906106549,0,0,0,0,0,0,0,0,0,0,6.39960153050677,0,0,0,-4.52880894077613,0,0,0,0,0,0,0,0,0,0
"ERR1842798",4.33886898867324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84272930881095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19901817847329,0,0,0,0,0,-2.08438664060428,0,0,3.80881121188331,-2.23156653815133,0,0,0,0,0,0,0,-2.77169191370177,0,0,0,0,0,0,0,0,0,-2.38813452544047,0,0,-3.61026356414442,0,3.8651866245487,0,0,0,0,0,-4.80071121745928,0,0,0,0,-1.95325553494126,0,0,0,4.13637033337228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38313782668339,-2.37623773610769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11576448980096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75513974970736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31278356844072,0,0,0,-2.28582128352391,0,0,0,0,0,0,0,-2.67660150337978,0,0,-2.62713699173987,0,0,0,0,0,0,0,0,0,-4.00585864744977,0,-3.95915860008571,0,0,0,0,0,4.63600979546903,0,0,4.55033474813712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61851889067695,0,-2.85443005113335,0,0,0,0,0,0,0,0,0,0,0,0,-2.82312458601502,4.53540775923137,0,0,0,0,0,0,-2.42423926509824,0,0,0,4.94401787521439,0,0,0,0,0,0,4.88979521907486,0,0,0,-4.19890557685358,0,0,0,0,0,0,0,0,0,0
"ERR1842807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90167606850177,0,0,0,0,0,0,0,0,-5.02585037775178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12569899783888,0,0,0,0,-2.74055893708801,0,0,0,0,0,-3.68181866585518,0,0,0,0,0,0,0,0,0,0,0,0,-2.16796710351467,0,0,0,4.74678732017338,0,0,0,0,0,-2.34666834365504,0,0,0,0,0,0,0,0,0,0,3.75502917242534,0,0,0,0,0,0,0,0,-4.06454879972403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29858562295526,0,0,0,0,0,-2.20167435116093,0,-2.59176004541648,0,0,0,0,0,0,0,0,0,-3.98126708450587,0,0,0,3.81341183793198,0,0,0,0,0,0,-3.19043552700263,0,0,0,4.48906007968836,0,0,0,0,0,0,0,0,0,0,-5.52599643104134,0,0,0,0,0,0,0,0,0,0
"ERR1842812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46716508148332,0,0,0,0,0,0,0,0,-4.27325527178892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77746962344683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81071850428911,0,0,0,-2.31574458836502,-2.23237267717186,0,0,0,0,0,-2.28609078655667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01098728440089,0,-2.8603459203319,0,-3.86658289829021,0,0,0,0,-3.95962539303125,-2.11704871256473,0,0,0,0,0,0,0,0,0,4.9542644612372,0,0,-3.5839322646416,0,0,0,0,0,0,0,-2.63299549824706,0,0,0,3.6668359322604,0,0,0,0,0,0,6.20755277324464,0,0,0,-4.56048197906403,0,0,0,0,0,0,0,0,0,0
"ERR1842816",-5.61915848118305,-2.23346795747171,0,0,0,0,0,0,0,-2.58885082052965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48402115437372,0,0,0,0,-3.11198773603151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39012087133783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15674688022826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73559517562102,0,0,0,0,0,0,0,0,0,0,0,3.86847997941808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19298586274609,0,0,4.44377247819513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79836293455649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
