,D007674
1623__309120,0.7310712278158314
40518__228603,-0.03430630828530277
293__1260,-0.6495728169147862
626931__47678_454154,-0.033021912386403014
163877__328813_1161942,0.01865268813466099
187327__246787,-0.11533231503301325
1687__328814_1646377,0.7371826315257765
33038__410072,0.26598788012240704
1515__589436,0.19378554032629244
28136__28125_39496,0.11584557617643255
1510__821_28117,-0.3431473575643705
839__454155,-0.1602012419748622
29348__291644,0.7221987092324993
29552__261299,-0.9435823677518655
817__397865,0.2219374060175498
60133__729_1504,0.4274344965509641
57706__907_1661050,0.5248340303793715
36874__43131,0.15189186891128692
47884__166486_301301,-0.7698872464490634
1280__1264_216816,-0.16959841604752324
122355__882211,0.1269072565924291
39484__214856,0.7728823059503691
349096__437898,0.5142974070443908
582__584,0.06815410135431736
52787__169435,0.3543645769174562
1223514__1827099,-0.8607573309388465
84032__287_28901,-0.12206324972948016
78346__1735_53408,0.8250556507473856
47678__454154,0.06034306457708491
1582__191493,-0.6339289250325071
38986__1535_40520,-0.08608309672320752
328814__1646377,-0.7319789933680625
328813__1161942,0.15333854869111366
28125__39496,-0.2979029498475592
1633__1680_35833,-0.08696779502072878
84030__46506_536633,0.010887493361517534
452084__33043_329854,0.21211462488379992
821__28117,-0.032018825946656365
1547__820_204516,-0.21647443207996697
729__1504,-0.7304892230898964
79880__290588,1.4784803675978633
907__1661050,-0.2504737884762042
585__1408,0.5660610101101792
1264__216816,-0.032931826776656445
216947__1685_626930,0.7679229614119069
1725__153151,0.3522960984203032
243924__1453492,1.563602061463479
43770__387090_487175,0.5759824316667904
1535__40520,0.5565990168023133
1735__53408,-0.3572437054257551
28446__36847,1.1908140432391954
1506__165179_310298,-0.19106958318992154
33043__329854,-0.6239903318024815
46506__536633,0.4623224353375406
287__28901,0.3292171455167488
1680__35833,-1.1593112190139825
1571__1148157,0.5918403944016216
166486__301301,2.3578280593426766
33029__33032,-0.008463315304201439
47879__28111_1755626,-0.2257281767147197
28128__53363,-0.5374660732738012
285__83617,1.5899594031145003
28118__33039,1.110919939880873
820__204516,0.1173765236890569
1691__1487956,-0.29183495562050416
143393__291645_1113922,0.855124341751394
1902__53440,-0.5069047523425333
1685__626930,-0.7943822779981227
102862__183417,-0.30765733641728943
387090__487175,0.9164634160568126
165179__310298,-0.2613909742882645
2173__658457,0.3172818383524193
562__1265,-1.6331058166887569
100884__251535,0.7480478171530455
28111__1755626,0.3830420764657648
294__587753,0.960793314151942
284042__1077256,-0.6650504919879519
54006__1463864,0.0578696390970579
239984__1463837,0.6162330096523702
28130__386414,-1.1318146693052649
879__197614,-0.4582350082342821
1710__237258,-2.460314021240745
588__1034636,0.7709211440336463
291645__1113922,2.0322484899560638
106654__516075,-0.5097654050038282
