"","387090__46503_166486","46503__166486","1358__584_751585","1582__820_46506","29382__1352_1680","1078764__39485_328813","301301__550_53345","571__573","584__751585","47770__204516_360807","147802__729_33043","820__46506","376804__165179_310298","1352__1680","116085__1283_310297","296__1735","1747__329_754333","322095__28111_47678","39485__328813","548__410072","729__33043","1260__1579_74426","1363__1351_1353","204516__360807","28126__823_328814","411489__457412","165179__310298","1304__1512_37734","154046__626940","1318__100886","28111__47678","1283__310297","550__53345","626929__329854_357276","239935__246787","28125__371601_487174","626933__33039_39492","147207__291644","823__328814","1351__1353","649756__674529","1118060__552398_665956","1535__147206_384638","626935__817_338188","1579__74426","329__754333","287__103892","285__363265","291645__562_218538","147206__384638","293__39486_88431","329854__357276","80866__303_546","48296__43765_208479","665951__853_39491","371601__487174","33039__39492","562__218538","1512__37734","40214__40324","491921__40545_216816","1685__28116_1118061","303__546","39496__40518_45851","1354__658081","552398__665956","1681__28026_501496","29466__818_28117","29361__33038_39488","40518__45851","28116__1118061","43765__208479","39486__88431","853__39491","818__28117","817__338188","40545__216816","28026__501496","33038__39488"
"ERR2239639",0,0,0,-3.05142328245522,0,-2.96989761610926,0,0,0,0,0,5.28522016061104,0,0,0,0,0,0,-5.14401356437892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55402802640051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96851686625761,4.42370630568054,0,0,0,0,0,-5.60056837262515,0,0,0,0,0,-5.46684038803294,0,0,0.0715867032488371,0,0,5.14162203548333,-0.508051234538403,0,0,0,0
"ERR2239640",0,0,0,-3.14173226245303,0,0,0,0,0,-2.39325076528687,0,5.44163990234697,0,0,0,0,0,0,0,0,0,0,0,4.14523192072996,0,0,0,0,0,0,0,0,0,0,-4.3172529832166,0,-2.21173283628782,0,0,0,0,0,0,0,0,0,0,0,-3.55539194168712,0,0,0,0,0,-2.97593682099342,0,-3.83083364521893,6.15811948382306,0,0,0,0,0,0,0,0,0,-4.86097075007586,0,0,0,0,0,5.15447377407562,0.32982462561437,0,0,0,0
"ERR2239642",-2.88323282559698,-4.99390574398434,0,-2.6570133434106,0,-2.84059738160016,0,0,0,0,0,4.6020821071756,0,0,0,0,0,0,4.92005898877859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56386334318844,0,0,0,0,0,0,-5.43975357065081,0,0,0,0,0,0,0,0,0,0,-3.26409317129896,0,4.44074157406578,0,0,0,0,0,0,0,0,0,0,-2.85456394766554,0,0,0,0,0,5.65357521332843,4.9442497908111,-0.695438898079306,0,0,0
"ERR2239645",0,0,-3.6092717220947,-3.01453102991147,0,0,0,0,6.25144200098965,0,0,5.22132090479961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72774592843769,0,0,0,0,0,0,0,0,0,0,0,0,4.21912503103168,0,-2.98118008838818,0,-2.2222670323994,-4.72459453819322,0,0,-4.85155780545764,0,0,5.163555379601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84907940810107,-0.173450777360993,0,0,0,0,0
"ERR2239648",0,0,-3.10886521643447,-2.73431407186786,0,0,0,0,-5.38471250874812,-2.56231941505503,0,4.73597089632567,0,0,0,0,0,0,0,0,0,0,0,-4.43806741209547,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57921854532121,0,0,0,0,-2.83457970404615,0,0,0,0,0,0,-4.90963606551149,0,0,0,0,-2.57478992227534,0,0,0,0,0,0,0,0,-2.85403089175444,0,0,0,-2.62669492501222,0,4.94332651088981,0,0,0,4.45966696419721,-4.5495690661045,0,0,0,0
"ERR2239669",0,0,0,-2.92188848592056,0,0,0,0,0,0,0,5.06085931166491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69145868514573,-4.46352657253497,0,-2.79319845453915,0,0,0,0,0,0,0,0,0,0,0,-2.82599925774844,0,0,-4.66174318914494,0,0,-6.00488993400866,0,-4.83796163888468,-4.89477429657224,0,0,0,0,0,-2.79056191543432,0,0,0,-2.68421835561898,0,4.83339501919897,0,0,0,0.988109681434405,-4.64920257054105,0,0,0,0
"ERR2239674",0,0,0,0,0,0,0,0,0,0,0,0,-2.42015666690931,0,0,-3.82922920866541,0,0,0,0,0,0,0,0,0,0,4.19183430936346,0,0,0,0,0,0,0,0,0,-2.62660414601238,0,0,0,0,0,0,0,0,0,0,0,-3.71944346962524,0,0,0,0,0,-4.60724239914412,0,-4.5494118322645,6.44226506527119,0,0,0,-2.3479827377453,0,0,0,0,0,-2.98422916876092,0,0,-4.06682539706952,0,0,0.0405451157237791,-5.16883654172296,0,0,0,0
"ERR2239675",0,0,-2.8611284703066,-3.53199983814445,0,0,0,0,-4.95561987755286,0,0,6.11760317199123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30308169444847,4.22554597799256,0,0,0,0,0,0,0,0,-2.4706994886829,0,0,0,0,0,0,0,-5.72110531633545,0,0,-5.24417961290415,0,0,0,0,0,0,-2.96140138280222,0,0,0,0,0,-2.4291658787509,0,0,5.12929765661818,0,0,-0.326046301374811,-4.20743872200927,4.27937704463322,0,0,0
"ERR2239677",0,0,0,0,0,0,0,0,0,0,0,0,-2.52999148448698,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38207379384805,0,-4.43325299705898,0,0,0,0,-2.22981778385646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86215769326002,-3.42864812126026,0,-5.06542362512209,0,0,0,0,0,0,0,-5.93859274729835,-2.80508664587669,0,0,0,-2.15186681664419,0,-4.8585525902914,0,0,0,0.760656512355408,-3.72714265754923,0,0,0,0
"ERR2239685",0,0,0,-2.65100569277371,0,0,0,0,0,0,-2.68352924298109,4.59167655103839,0,0,-2.51489746961021,0,0,0,0,0,-4.64800899244009,0,0,0,0,0,0,0,0,0,0,-4.3559301931913,0,0,0,0,-3.22414982457869,0,0,0,0,0,0,0,0,0,0,-5.37244036997837,-3.16206797250475,0,0,0,0,0,-5.41123181578619,0,-5.58439130738457,5.47686238536454,0,0,0,0,0,-2.49016613844244,0,0,0,0,0,-4.31309427106991,0,0,0,0.283632391371553,0,0,0,0,0
"ERR2239703",0,0,0,-2.72791597186761,0,0,0,0,0,0,0,4.72488906205333,0,0,0,4.88849616521953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87127916992861,0,-2.78524130285191,0,0,0,0,-4.51224942244033,0,0,0,0,0,0,0,-3.03742031035656,0,0,-1.43383898832843,0,0,0,-4.82417944787885,0,5.2609663014792,0,0,0,0,0,0,0,0,0,-2.61274302390721,0,0,0,0,0,0,-4.52540366452844,0,0,0,0
"ERR2239708",-2.60451851743442,4.51115840145038,0,0,0,-2.59113251876482,0,0,0,0,0,0,0,0,0,0,0,0,4.48797317164458,0,0,0,0,0,-2.49950493974241,0,0,0,-3.71673696788778,0,0,0,0,-3.47758657197351,0,0,0,0,-4.32926954940324,0,0,0,0,0,0,0,0,0,0,0,0,-6.02335663037739,0,0,-3.07174103217694,0,0,0,0,0,0,0,0,-2.86567387178017,0,0,0,-2.38990324330119,0,4.96349274384587,0,0,0,5.32041153542452,-4.13943384257131,0,0,0,0
"ERR2239711",0,0,0,0,0,0,0,0,0,0,0,0,-2.25614052840523,0,0,0,0,0,0,0,0,0,0,0,-2.47170764269374,0,3.90775002421316,0,0,-5.22186791100386,0,0,0,0,0,0,0,0,-4.28112321860185,0,0,0,0,0,0,0,0,0,-2.46802909157723,0,0,0,-2.95046703461142,0,-5.42109614564727,0,0,4.27475178116983,0,0,-2.5500222002719,0,-5.11035881000406,-3.33155662966169,0,0,0,0,0,-5.77042535086698,0,0,0,0.817753266393692,0,0,4.41676801129951,0,0
"ERR2239715",0,0,0,0,0,0,5.54927057802835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1025565573596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44178616654849,0,0,0,0,0,0,0,0,0,0,0,0,-5.32955805727029,0,0,0,0,0,0.280478302770094,0.761204584387278,0,0,0,0
"ERR2239717",-2.28272754680897,3.95380009091021,0,-2.95456962441526,0,0,0,0,0,-2.7480686166103,0,5.11746470398693,0,0,0,0,0,0,0,0,0,0,0,4.75979446665456,0,0,0,0,0,0,0,0,0,0,0,0,-3.07272645664415,0,0,0,0,0,0,0,0,0,0,-4.42694027736872,0,0,0,0,0,0,-5.56549499386049,0,-5.32211834066876,0,0,0,0,0,0,0,0,0,0,-2.86916307753897,0,0,0,0,0,0.875014756248748,-4.96953622549818,0,0,0,0
"ERR2239718",-2.64260914526888,4.57713330415187,0,-5.72593640546855,0,0,0,0,0,0,0,0.314406018188275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49603204254602,0,0,0,0,-3.08369853750218,0,0,0,0,0,-6.32047519778587,0,0,5.34112254217962,0,0,0,-2.76465230910794,0,0,0,0,0,0,0,0,4.78851826463757,0,0,0.140486711315628,0,4.32325431500964,0,0,0
"ERR2239719",-2.94390291298295,5.09898941783648,0,-2.55170172950495,0,0,0,0,0,0,0,4.41967704126395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71724509362722,0,0,0,0,0,0,6.12747248587977,0,0,0,-5.73925059328273,0,0,0,0,0,0,-3.22233686630762,0,0,0,0,0,-2.7665849160962,0,0,5.58125117154708,0,0,-0.040736434748877,4.79186563813229,4.70640655877959,0,0,0
"ERR2239726",0,0,0,-5.12068793835312,0,0,0,0,0,-2.20047006122311,0,0.0298074582375077,0,0,0,0,0,0,0,0,0,0,0,3.81132594657263,0,0,0,0,0,0,0,0,0,-2.44438297933663,0,0,-2.68214751824391,0,0,0,0,0,0,0,0,0,0,0,-3.63625240592301,0,0,-4.23379551336764,0,0,-4.54410581814128,0,-4.64561577499322,6.29817391620322,0,0,0,0,0,0,0,0,0,-2.10086404415172,0,0,0,0,0,0.400561985343122,-3.63880326426541,0,0,0,0
"ERR2239731",0,0,0,-3.3084501279396,0,-2.59546785434667,0,0,0,0,0,5.73040371589914,0,0,0,0,0,0,4.49548219314022,0,0,0,0,0,0,0,0,0,-3.91604866631605,0,0,0,0,0,0,-2.77464652030485,-2.91022993115626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32145532420199,-4.80582874621218,5.04066610247031,0,0,0,0,0,0,0,0,0,0,-2.5009841317184,0,0,0,0,0,5.75292937658801,-4.3318315850598,0,0,0,0
"ERR2239732",0,0,0,-2.5458353152494,-3.00112994884396,0,0,0,0,0,0,4.40951611371508,0,-5.19810955151432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55801044167393,-3.12928535837334,0,0,0,0,0,0,0,0,0,0,0,-3.04317672529847,0,0,0,0,0,-5.58022262337767,-4.43060405127095,-5.42008123208401,5.27093670462803,0,0,0,0,0,0,0,0,0,-2.87242719766714,0,0,0,0,0,-0.0228844618147855,-4.97518984740218,0,0,0,0
"ERR2239734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56253426456325,0,0,0,0,0,0,-4.61589206316384,0,0,0,0,0,-4.43843954235969,0,0,0,5.07410149461318,-2.9440707423975,0,0,0.0395614066571017,0,0,0,0,-2.28603986755658,0,0,0,0,-3.47523995302285,0,0,0,0,0,-2.59666368703364,-5.09928010690949,0,6.01929216712886,0,0,0,0,0,0,0,0,0,-2.93071136026722,0,0,0,0,0,4.49755343611139,-5.07614097830212,3.95953719873602,0,0,0
"ERR2239735",0,0,0,-2.80174574817313,0,-2.14524292927753,0,0,0,0,0,4.85276598572593,0,0,0,3.68477606113634,0,0,-3.71566974808657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52450966737316,0,0,0,-3.40188470792824,0,-4.84180825957072,0,0,6.104629815658,0,0,0,-2.69651678106744,-5.89223715562333,0,0,0,0,-2.08752884375553,0,0,4.67050406827088,0,0,-0.516330220135177,-3.61570601965008,0,0,0,0
"ERR2239736",-5.17322524117751,-0.629700640045987,0,-5.23020554335267,0,0,0,0,0,-4.86577131858516,0,-0.528402974556075,0,0,0,0,0,0,0,0,0,0,0,0.199323251778473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6026765426686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333963922782799,0,0,0,0,0
"ERR2239738",0,0,0,0,0,-4.16919583325296,0,0,0,0,0,0,0,0,0,0,0,0,-0.2347133444614,0,0,0,0,0,-1.95177615125617,0,0,0,0,0,0,0,0,0,0,0,-1.88519031216775,0,-3.38057545897692,0,0,0,0,0,0,0,0,0,-3.63241865122416,0,0,0,0,0,-5.19248103405523,0,-3.26524540261117,6.29153365828106,0,0,0,0,0,0,0,0,0,-2.46594113510641,0,0,0,0,0,0.236052408706935,-4.27113533447837,0,0,0,0
"ERR2239739",0,0,0,1.52522480202252,-2.45383761874844,0,0,0,0,0,0,5.69325425203239,0,-4.25017142919612,0,0,0,0,0,0,0,-2.54814750938211,0,0,0,0,0,0,-5.52538062994424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41352095142991,0,0,0,0,0,0,0,0,0,-2.40715937811414,0,0,0,0,0,0,0,0,-2.86706048454371,0,0,0,-3.08926436753416,0,4.96589442760274,0,0,0,4.16932234480958,-5.3507628425813,0,0,0,0
"ERR2239742",-1.76444233738972,-3.05610377538459,0,-2.15709344091852,0,0,0,0,0,0,0,3.73619543634445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0368577037371,0,0,0,0,0,-2.36067826836896,0,0,5.48268886289718,0,-3.68929419256465,0,0,0,0,0,-2.50121871499925,0,0,6.39004498559077,0,0,0,0,0,0,0,0,0,-1.72864870170615,0,0,0,0,0,-4.33223789522084,-2.99410737979303,4.08881470113876,0,0,0
"ERR2239743",0,0,0,-5.41196167774985,0,0,0,0,0,0,0,-0.338993062049859,0,0,0,0,0,0,0,0,0,0,0,0,-3.2714326405148,0,0,0,0,0,0,0,0,-2.84715345813443,0,0,0,0,5.66628754691084,0,-4.4106906110038,0,0,0,0,0,0,0,0,0,0,-4.93141444643426,0,0,-2.90530094740658,0,0,0,0,0,0,-2.76503625724993,0,0,0,0,0,-2.84759459780306,0,0,4.78918328232696,0,0,5.0321288521862,-4.93217852275357,0,0,0,0
"ERR2239755",4.53285234077827,0,0,0,0,0,3.82703631660373,0,0,0,0,0,-2.52430797849649,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37222967270741,0,0,0,0,0,0,-2.2029378785408,3.37367071814301,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74948338559108,0,0,-3.81560033155066,-2.12101092969075,0,-2.65412949935676,0,0,6.49429572597911,0,0,0,0,-3.67369869363327,0,0,0,0,-1.99705847656573,0,0,0,0,0,4.59708714275326,-3.45900674709794,0,0,0,0
"ERR2239759",-2.41810416931188,-4.18827927924232,0,-2.94651543879721,0,-2.48988845638201,0,0,0,0,0,5.10351444528288,0,0,0,0,0,0,-4.31261331163289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36484046910034,0,0,-2.2780470484172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09602384427681,0,0,-2.89583239097817,0,-3.94569322989091,0,0,0,-2.34870270506855,0,0,0,0,0,0,-3.57426571499578,0,0,0,0,0,-5.01572883137785,-6.19080981812418,0,4.06807241705319,0,0
"ERR2239760",0,0,0,-2.88494440565393,0,0,0,0,0,-2.38076443586547,0,-4.9968702876042,-2.78192638866285,0,0,0,0,0,0,0,0,0,0,-4.12360496377205,0,0,4.81843784808065,0,0,0,0,0,0,-3.03781471222442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26164942555292,0,0,-6.40247254463147,0,0,0,0,0,0,-2.57766473324758,0,-2.55231207845729,0,0,0,-2.52060141608824,0,4.42073419665975,4.46464628286329,0,0,-0.155638721262727,-4.36580971829489,0,0,0,0
"ERR2239761",0,0,0,-2.94204104159322,0,0,0,0,0,0,0,5.09576456199231,0,0,0,0,0,-3.05154085881879,0,0,0,0,0,0,0,0,0,0,0,0,5.28542380884651,0,0,-2.73331253205782,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34694207315044,0,0,0,-4.73423617848888,0,0,-6.6962271860727,0,0,0,0,0,0,0,0,-2.45825254792216,0,0,0,0,0,-4.25781831083683,0,0,0,-0.209390768410331,0,0,0,0,0
"ERR2239763",0,0,0,-2.48175383917322,0,0,0,0,0,0,0,4.29852374132714,0.802599655431739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333413023368214,0,0,0,0,0,0,0,0,-2.59995796979912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22642428179451,-4.5032593012357,0,0,0,0,0,0,0,-2.50978741799809,0,0,0,-2.8386451381451,0,4.34707932416979,0,0,0,-0.616837129910284,-4.91667760392569,0,0,0,0
"ERR2239767",0,0,0,-2.78144825764883,0,0,0,0,0,0,0,4.81760970087171,0,0,0,0,0,-2.64910268699408,0,0,0,0,0,0,0,0,0,0,0,0,-4.58838044834098,0,0,-2.59995366255336,0,0,-3.36176737948824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50325184086721,0,0,-2.62206374671163,0,-5.82275190450131,0,0,0,-2.65200886176759,-3.21503446389328,0,0,0,0,0,-2.62690061604345,0,0,5.56860303954813,0,0,4.54154762998895,4.54992533342125,0,4.59341409070438,0,0
"ERR2239770",0,0,0,-3.13691110015827,0,0,5.02423231733376,0,0,-3.00139991036663,0,5.43328940430091,0,0,0,0,0,0,0,0,0,0,0,5.19857713858768,0,0,0,0,0,0,0,0,0,0,4.18518606879271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94067620372266,0,0,0,0,0,0,-2.55277165958386,0,0,0,0,0,-5.4650998206849,0,0,4.42153021452116,0,0,5.09340059345641,-0.534667956098645,0,0,0,0
"ERR2239771",0,0,0,-5.47894648989678,0,0,0,0,0,0,-2.87433802618193,0.124795127219622,0,0,0,0,0,-3.07533932474798,0,0,-4.97849949947435,0,0,0,0,0,0,0,0,0,5.32664396097807,0,0,-2.87689509685383,-4.95129806944692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98292847579662,0,0,-5.43778608172999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.486254061529846,0,0,0,0,0
"ERR2239780",0,0,0,-2.65570033318463,-2.75457394806981,0,0,0,0,0,0,4.59980790675337,0,-4.7710620312625,-3.17021198138831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49096822252815,0,-2.39113888596503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01602994768617,0,0,4.14157403844508,0,0,-5.8780960372601,0,0,5.22391710654175,0,0,-2.06570861966535,0,0,0,0,0,0,0,0,0,0,0,0,2.05952366879294,0,0,-3.57791228289335,0,0
"ERR2239781",0,0,0,-2.44568764256146,0,0,0,0,0,0,0,4.2360552563598,-2.32734689668028,0,0,0,0,0,0,0,0,0,0,0,0,0,4.031083071888,0,0,0,0,0,0,-3.17481033938842,0.613449708387115,0,0,0,0,0,0,0,-2.95854774596364,0,0,0,0,0,0,-5.12435501262741,0,-5.49893281221572,0,0,-3.15464469785839,0,0,0,0,0,0,0,0,-3.50954510644826,0,0,0,-2.5039483309672,0,-6.07871043582312,0,0,0,5.4640048965185,-4.33696572876249,0,0,0,0
"ERR2239784",-2.5217089664283,-4.36772805175582,0,0,0,-2.32296889092649,0,0,0,-3.05183287173963,0,0,0,0,0,0,0,0,-4.0235001434866,0,0,0,0,-5.28592959006187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23078643265274,0,0,0,0,0,0,0,0,0,0,-6.21680945795644,0,0,0,0,0,0,0,0,-2.56846156358875,0,0,0,0,0,4.44870592542351,0,0,0,-0.554286332928764,0,-1.72252390913599,0,0,0
"ERR2239787",0,0,0,-3.30813293122922,0,-3.21883325480114,0,0,0,-2.15475133924512,0,5.72985431508077,0,0,0,0,0,0,-5.57518273840787,0,0,0,0,-3.73213879724963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85864241591774,0,0,0,0,-2.30419247601403,0,0,0,0,0,-5.34556709064549,0,0,3.99097843887423,0,0,0,-1.80486236895649,0,0,0,0,0,0,0,0,3.12611332370176,0,0,0.345889685853502,0,4.95131390504097,0,0,0
"ERR2239790",0,0,0,-2.6447037802025,0,0,0,0,0,0,0,4.58076131828021,0,0,5.08347589145774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58199279796658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50600437997364,4.47214271085504,0,0,0,0,0,0,0,-2.81143358345415,0,0,0,-2.5667446085698,0,4.86954580864801,0,0,0,0.413342453650517,-4.44573207209638,0,0,0,0
"ERR2239796",-2.47747523930108,4.29111298896334,0,-3.18945026720885,0,-2.61514147683072,5.73265871419675,0,0,0,0,5.52428991101986,0,0,0,0,0,0,4.52955790685151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82090937794536,0,0,0,0,0,0,0,0,0,0,0,-3.31909444543079,0,0,0,0,0,-5.44235140304022,0,4.88595836614889,-5.74884021460578,0,0,0,0,0,0,0,0,0,-2.81274326631195,0,0,0,0,0,0.66281295454702,-4.87181424589953,0,0,0,0
"ERR2239799",-2.32865914841516,4.03335595856513,0,-2.37209996019914,0,-5.16236054488292,0,0,0,0,0,4.10859765169701,-2.45890110494446,0,0,0,0,0,0.502178561723271,0,0,0,0,0,0,0,4.25894164455105,0,0,0,0,0,0,0,0,-2.789636645562,0,0,0,0,0,0,0,0,0,0,0,0,-3.51605594825671,0,0,0,0,0,-3.01251342082947,-4.83179240476939,0,6.0899875446354,0,0,0,0,0,0,0,0,0,-2.50578601681815,0,0,0,0,0,5.21782630335976,-4.34014869402467,0,0,0,0
"ERR2239801",0,0,0,0,0,-2.59867779629395,0,0,0,0,-3.1086949162293,0,0,0,0,0,0,0,4.50104197568225,0,5.38441754014023,0,0,0,-2.27713629306188,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94411575534223,0,0,0,0,0,0,0,0,0,0,0,-2.46877666453736,0,0,0,-6.17365664272709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27604661551913,-1.78265200506125,0,0,0,0,0
"ERR2239803",-2.31022087305259,-4.00141992883321,0,-5.92990075582019,0,0,4.57108480688739,0,0,0,0,0.606789008972167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41569435045201,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01259964673166,0,0,0,0,0,-5.54590039286594,0,0,-5.21797565100328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61030271231473,0,0,0,0,0
"ERR2239804",-2.64180812224888,-4.57574589158319,0,-6.64643558804033,0,0,0,0,0,-2.8156492279136,0,0.549539768708352,0,0,0,0,0,-2.60279409321389,0,0,0,0,0,-4.87684751903844,0,0,0,0,0,0,-4.50817161108663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75584091042009,0,0,0,0,0,0,-2.64134524022124,0,-2.59956474638225,0,0,0,0,0,4.50257821829896,4.57494415639341,0,0,4.77325647442446,0,0,0,0,0
"ERR2239809",0,0,0,-2.52342832563826,0,-2.39487870028452,-2.78699259173478,0,0,-2.59492749456712,0,4.37070606926393,0,0,0,0,0,0,4.14805158685731,0,0,0,0,4.49454626254766,0,0,0,0,0,0,0,0,4.82721276920271,-2.68492816940638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34420663091421,0,0,-4.65043200408475,0,0,-2.78973271703735,0,0,5.79233579575215,0,0,0,0,0,0,0,0,0,-2.99498194864569,0,0,0,0,0,4.83195880544585,-5.18746090280598,0,0,0,0
"ERR2242031",0,0,0,0,-0.611900109960333,0,0,0,0,0,0,0,0,1.05984207960828,0,0,0,0,0,3.02954728544618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70818607907955,0,0,0,0,0,0,0,0,6.4227666928854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,0,0,0,-7.02249249195459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958589420581665,0,0,0,0,-1.20423710368109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10858169441315,0,0,0,0,0,0,0,0,3.65217062663324,-1.66032558004546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50849517362047,0,0,0,0,0,0,0,0,6.07689189882085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0.0488981288997164,0,0,0,0,0,0,-1.36634158849756,0,0,0,0,0,0,0,-2.07838574002172,0,0,0,0,-2.24423672488628,0,0,0,2.36657305177215,0,0,0,0,0,0,0,3.59986969944426,0,0,0,0,0,0,0,0,-3.91238114762604,0,0,0,0,0,0,0,0,6.77644292626293,-3.88713203171501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,4.02921270622465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85027868525482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70737893331405,0,0,0,-1.9667740416742,0,0,0,0,6.42136867541044,0,0,0,0,-3.40655256718731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31741527807454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28183019629258,0,0,-3.83656971146052,0,0,0,-1.68456372632953,0,0,0,0,6.64513366702949,0,0,0,0,-2.91774996259031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,4.77340465892346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69693795948085,0,0,0,0,0,0,0,0,6.40328437825084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0.225683541408567,0,0,0,0,0,0,0,0,-0.390895360151714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69431260258604,0,0,0,0.245820415509725,0,0,0,0,6.39873712672102,0,0,0,0,0.425773449200538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
