"","Part","BalanceID","Component","Group","d.group"
"8948","1","1685__28116_1118061","1685","1685__28116_11180611","p__Terrabacteria group"
"8954","-1","1685__28116_1118061","28116","1685__28116_1118061-1","p__FCB group"
"9051","-1","1685__28116_1118061","1118061","1685__28116_1118061-1","p__FCB group"
"9057","1","303__546","303","303__5461","p__Proteobacteria"
"9059","-1","303__546","546","303__546-1","p__Proteobacteria"
"9263","1","39496__40518_45851","39496","39496__40518_458511","p__Terrabacteria group"
"9266","-1","39496__40518_45851","40518","39496__40518_45851-1","p__Terrabacteria group"
"9271","-1","39496__40518_45851","45851","39496__40518_45851-1","p__Terrabacteria group"
"9376","1","1354__658081","1354","1354__6580811","p__Terrabacteria group"
"9481","-1","1354__658081","658081","1354__658081-1","p__Terrabacteria group"
"9619","1","552398__665956","552398","552398__6659561","p__Terrabacteria group"
"9629","-1","552398__665956","665956","552398__665956-1","p__Terrabacteria group"
"9677","1","1681__28026_501496","1681","1681__28026_5014961","p__Terrabacteria group"
"9682","-1","1681__28026_501496","28026","1681__28026_501496-1","p__Terrabacteria group"
"9764","-1","1681__28026_501496","501496","1681__28026_501496-1","p__FCB group"
"9800","-1","29466__818_28117","818","29466__818_28117-1","p__FCB group"
"9831","-1","29466__818_28117","28117","29466__818_28117-1","p__FCB group"
"9837","1","29466__818_28117","29466","29466__818_281171","p__Terrabacteria group"
"9981","1","29361__33038_39488","29361","29361__33038_394881","p__Terrabacteria group"
"9984","-1","29361__33038_39488","33038","29361__33038_39488-1","p__Terrabacteria group"
"9990","-1","29361__33038_39488","39488","29361__33038_39488-1","p__Terrabacteria group"
"10142","1","40518__45851","40518","40518__458511","p__Terrabacteria group"
"10147","-1","40518__45851","45851","40518__45851-1","p__Terrabacteria group"
"10268","1","28116__1118061","28116","28116__11180611","p__FCB group"
"10365","-1","28116__1118061","1118061","28116__1118061-1","p__FCB group"
"10438","1","43765__208479","43765","43765__2084791","p__Terrabacteria group"
"10463","-1","43765__208479","208479","43765__208479-1","p__Terrabacteria group"
"10573","1","39486__88431","39486","39486__884311","p__Terrabacteria group"
"10596","-1","39486__88431","88431","39486__88431-1","p__Terrabacteria group"
"10680","1","853__39491","853","853__394911","p__Terrabacteria group"
"10721","-1","853__39491","39491","853__39491-1","p__Terrabacteria group"
"10822","1","818__28117","818","818__281171","p__FCB group"
"10853","-1","818__28117","28117","818__28117-1","p__FCB group"
"10967","1","817__338188","817","817__3381881","p__FCB group"
"11063","-1","817__338188","338188","817__338188-1","p__FCB group"
"11167","1","40545__216816","40545","40545__2168161","p__Proteobacteria"
"11195","-1","40545__216816","216816","40545__216816-1","p__Terrabacteria group"
"11288","1","28026__501496","28026","28026__5014961","p__Terrabacteria group"
"11370","-1","28026__501496","501496","28026__501496-1","p__FCB group"
"11444","1","33038__39488","33038","33038__394881","p__Terrabacteria group"
"11450","-1","33038__39488","39488","33038__39488-1","p__Terrabacteria group"
