"","107580__1680_28116","179995__309120","77095__74426_349096","1680__28116","189722__1584_371601","40519__33959_39485","35833__850_633701","1559__28026_228603","82688__470_1352","1685__216816","28128__28130_76517","28130__76517","470__1352","78345__762212","53408__44749_1329370","1661032__38313_1465754","1308__328814_454154","1490051__28111_77098","1584__371601","103891__28161_97478","28026__228603","33959__39485","28118__214856","77038__328813_351091","2173__310514","40520__360807","274__52226_187327","850__633701","999468__39483_508460","301301__487175_762210","1246__308994_1870820","44749__1329370","1303__228604_395922","38313__1465754","1596__83771_574375","1605__1515_329854","74426__349096","328814__454154","33038__823_29375","28161__97478","28111__77098","52226__187327","376804__1097668","905__78342","328813__351091","493__729_204516","246787__817_818","876__1363","169435__1586267","83771__574375","308994__1870820","228604__395922","39950__28135_47678","487175__762210","33043__907_1623","1735__40518","39029__562_29466","39778__47770","1264__45851_46506","1515__329854","39483__508460","729__204516","823__29375","840__357276_423605","817__818","901__1539","1755629__1630_218538","28135__47678","562__29466","45851__46506","39484__821_310297","907__1623","264027__28117_69825","1535__165179_234908","39488__46503_239935","357276__423605","1161942__28125_1297750","387090__820_310298","1630__218538","28117__69825","821__310297","165179__234908","46503__239935","28125__1297750","820__310298","1304__853_1755626","853__1755626"
"SRR5699088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44612598813644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47500093270948,0,4.23681449316694,0,0,0,0,0,0,0,0,-2.37592721139766,0,0,0,0,0,0,0,0,0,0,0,-2.31101696009881,4.28682736423318,0,0,0,0,-4.11522664522618,0,0,0,0,-4.00279879204452,-2.89418971972251,0,-2.922060121869,-3.37434821657189,-2.3456119573742,0,0,0,0,5.06115659384802,5.01288364130292,5.84454255353193,4.06271908501319,0,0,-2.59859550380194,4.50089944090501
"SRR5699089",0,0,0,0,0,0,0,-2.59629318785423,0,0,0,0,0,0,0,0,0,0,0,0,-4.49691171270849,0,0,-2.52909387704532,0,0,0,0,0,0,-2.49877675335545,0,0,0,-2.87650571973184,0,0,0,0,0,0,0,0,0,-4.38051909215385,0,0,0,4.07384942141184,4.98225405483803,4.32800829358364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5707247398151,0,0,0,0,0,0,-5.90011985663198,0,0,0,0,4.45262586163403,0,0,1.84371980903699,0,0,0,-2.82485299503156,4.89278891130778
"SRR5699090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46078462556314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26220399795972,0,0,0,0,0,0,0,-2.62801449849008,0,0,0,0,0,0,0,0,0,0,0,0,-3.03669235331934,0,0,-4.55185463441247,0,0,0,0,0,0,0,-5.259705442905,-3.16243286972155,0,-2.76666845626135,0,-2.55380775756689,0,-2.5706356621179,-2.77987364087965,0,4.79201033394281,5.47749440588358,0,4.4233247888694,-4.45247157453667,4.81488238462503,-2.92196178220889,5.0609862645603
"SRR5699091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10153591824647,0,0,0,0,0,0,0.32225574241411,0,0,0,0,0,0,0,0,0,0,-5.37201779190267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38574178317201,0,0,0,0,0,0,0,0,0,0,0,4.1322259821939,0,-2.77522911518142,0,0,0,-5.23195652292544,0,-2.45321038730061,-2.93134334369941,0,0,4.80683783013863,0,-1.19546438639693,-4.24908503246037,5.07723560571622,0,0
"SRR5699092",0,0,0,0,0,0,0,-3.07753348586922,0,0,0,0,0,0.0902345449033883,0,0,0,0,0,0,5.33044435952004,0,0,0,0,0,-2.45412872061022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2506756324109,0,0,0,0,0,0,0,0,0,0,-2.62327231003339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5436409230664,0,0,-3.2654262480715,0,0,-2.5809912242761,0,0,0,0,0,0,5.65588417002885,-4.47040793433561,0,0,0,-3.00223235274928,5.20001897108881
"SRR5699093",0,0,0,0,0,0,0,-2.44888223457356,0,0,0,0,0,0,0,0,0,0,0,0,4.24158845203422,0,0,0,4.40512933332484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34698894468745,-2.41274229819631,0,0,0,0,0,-2.39055748716134,0,0,0,0,0,-2.73339966533712,0,0,-4.06510409700112,0,0,-4.1789922460465,0,0,-4.14056702617762,0,-4.73438709775566,-2.56198178130978,0,0,0,0,0,0,-2.57123915909747,0,0,4.43748261329435,0,0,0,4.45351686196749,-2.4646322071337,4.26886820472619
"SRR5699094",0,0,0,0,-2.38354122434703,0,0,0,0,0,0,0,0,0,0,0,-2.42191301803861,0,-4.12841450250398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19487639875535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08685904959971,0,0,0,0,0,0,0,0,0,0,-5.34659670971048,-2.86916079345895,0,0,-3.00706346610895,-2.88747258706868,0,-2.75404929361463,-2.84562508540237,0,0,4.96953226935553,-5.20838670488487,5.00124922626531,-4.77015330308971,4.92876722720944,0,0
"SRR5699096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44951314298664,0,-2.65183369130899,0,0,0,0,0,-2.54832022365994,0,0,0,0,0,0,0,0,0,-4.24268121746059,0,0,0,0,0,0,4.59311068657009,0,0,0,4.4138201013343,0,-2.44329095198341,0,0,0,0,0,0,0,0,4.52041837610621,0,0,-2.53551553141035,0,0,0,0,0,-4.2319040665086,0,0,0,0,-4.39164172378273,0,0,-2.64805433294805,0,-2.61771218341406,0,0,-2.83515724282668,0,4.58656464586894,0,0,4.53401050126521,0,4.91063639202271,0,0
"SRR5699097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72910057007292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84783072046626,0,0,0,0,0,0,0,4.72694084633149,0,0,0,0,-2.90681861312722,0,0,-4.93258749920305,0,0,0,0,0,0,0,-5.03475752632324,-2.82173883526382,0,-2.8746759335686,0,-2.52202388420862,0,-2.71222095435663,-2.78370663658282,0,4.97908477223631,4.88739502836716,0,4.36827350535154,-4.69770449429862,4.82152132792812,-3.03302595005801,5.25335504617533
"SRR5699099",-2.50352128815089,0,0,-4.33622606890762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.551252202475,0,0,0,0,-2.51465150953122,0,0,0,0,0,-4.41889843760869,-3.33485968577235,0,0,-2.36580972457106,-2.50381029226878,4.35550417783785,-2.36863747417713,-3.21417936007776,0,0,5.77614641187089,-4.0977026439976,4.3367266387234,-4.10260044998641,5.56712195629391,0,0
"SRR5699100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14145059947724,0,0,0,0,0,0,0,0,0,0,-2.49928552729417,0,0,0,5.44115204776229,0,0,0,0,0,0,0,0,-2.48957503071972,0,0,-4.32888951589508,0,0,0,4.42666023879415,0,0,0,-4.31207044246141,-2.88772169519822,0,-2.68754910826992,-3.06375939093636,-2.61820571916197,0,0,0,0,4.65497160335992,5.00168069420224,5.30658692726806,4.53486533025595,0,0,-2.94209335758734,5.09585517595217
"SRR5699102",2.09886724912848,0,0,-4.88045044450986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94364743113596,0,0,0,0,0,-2.80420686944266,0,0,0,0,0,0,0,0,0,0,-2.65166201234989,0.184150252040208,0,0,-4.85702877280836,0,0,-2.60674725269697,0,0,0,0,4.59281332989034,-2.63622984799068,-3.461921266628,0,0,4.51501868416175,0,0,-4.56608403714943,5.99622352560291,0,0
"SRR5699103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81044424749611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09066705105153,0,0,0,0,0,0,0,-2.65313174907192,0,0,-5.35319236170032,-2.96735552487458,0,-2.94838924245475,0,-2.83421318823031,0,-2.61676568842563,-3.2416441838408,-4.59535898856664,5.10675996842115,5.13961053320298,0,4.90900124149667,-4.53237112385614,5.61469242647241,-2.80128774856681,4.85197270713794
"SRR5699104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84084363166658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92048550640501,0,0,0,0,0,0,0,0,0,4.60662020517298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35859608376471,0,0,0,-2.86729267839448,0,0,-2.73960133271602,-2.54071259374943,0,-2.53432981029794,-3.08096526884417,4.08520825161346,0,4.9662965991495,4.74512870074756,4.40064329980412,-4.38958799457242,5.33638838199322,0,0
"SRR5699105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60746359025944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5162594172153,-2.64700205713018,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5351017410698,0,0,0,0,0,0,0,0,0,4.58474205068881,-3.18112557890592,0,0,0,-4.39092501788921,0,0,-2.88696485161247,0,-2.85836239111478,0,-2.9062738863203,5.50987112792202,0,-3.11791060523648,0,4.95082888785486,5.00036980265834,0,5.03381403181741,0,5.40037958172742,-2.5036276436454,4.33641028202779
"SRR5699106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.59899777399738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872540285093985,0,0,4.60703261003637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47359902556296,0,0,0,0,0,0,-3.16897493664768,0,-2.88860246718935,0,-2.5329084753203,4.28439918982791,0,-2.96511827772725,0,5.00320623604077,5.48882559818614,0,4.38712617017657,0,5.13573550747472,0,0
"SRR5699108",0,0,0,0,4.51735559205332,0,0,-2.58582307257911,0,0,0,0,0,0,0,0,0,0,0,0,-4.47877694109089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27333891094625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81366292772319,0,0,0,3.93753849658221,0,0,0,0,0,0,-4.87340714618956,-2.78446866196115,0,0,-3.43265352055443,0,0,-2.26534040619413,-2.59672755812539,0,0,4.82284119460004,5.94553030238045,0,-3.92368467996694,4.49766406408744,-2.39454662731867,4.14747641960863
"SRR5699111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.468495873942,0,0,0,0,0,0,0,0,-2.68523222992958,0,0,0,0,0,-4.27556027194168,0,0,0,0,0,0,0,0,0,0,0,0,-2.68304710626543,0,0,0,0,4.65095865235951,0,0,0,-3.38845786179966,0,0,-2.36580781374805,0,0,0,-2.53239674986794,4.64717390715237,0,0,-2.70955486775979,5.86898117594321,0,-3.02680960402136,4.09769933435507,0,4.38623983569357,0,-4.69308669685553,0,5.24258801900243,-2.33273414458903,4.04041405897892
"SRR5699113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76787265976283,0,0,0,0,0,0,0,0,0,-2.73379784847507,-2.6505219796616,0,0,0,0,0,-2.27875974836657,0,0,0,0,0,0,0.0880911358734582,0,-4.73507677118131,0,0,-4.59083873535193,0,-2.37509126382269,-3.94692766241378,0,0,-3.22345149176884,0,-2.36388674092362,0,0,0,0,-3.04982637809834,4.11377874155387,4.09437193861811,5.58318175947731,0,0,0,5.2824542411301,0,0
"SRR5699114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40251464477017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16127743067023,0,0,0,4.17877389665919,0,0,0,0,0,0,4.51952584267949,0,0,0,0,0,0,0,0,0,0,-5.58815820536337,0,0,0,0,0,0,-3.06481596510316,0,0,-2.35845797376559,-2.29820678787942,-1.79612280807544,0,0,5.30841696740692,0,-4.08496903807796,3.98061092290683,-2.62890119504802,4.55339043790171
"SRR5699115",-2.41484386874503,0,0,-4.18263227301258,-2.12693911345177,0,0,4.20624066410081,0,0,0,0,0,0,0,0,0,0,-3.68396660910398,0,0,0,0,0,0,0,0,0,0,-2.52258130874593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82395072670117,4.36923899297155,0,0,0,0,0,0,0,0,0,0,0,0,-2.20493887695335,-4.89122613671748,0,0,-3.49957599371508,0,0,0,-2.61580663616113,0,-2.96561718833248,0,-3.81906616246707,0,6.06144342606287,0,4.53070999660692,-5.13659964599142,0,0,0
"SRR5699119",0,0,0,0,0,0,0,0,0,0,-0.0329319430594326,-0.708962721006752,0,0,0,0,0,0,0,0,0,0,4.63837624049292,0,0,0,-2.6567952864029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60170442135932,0,0,0,0,0,0,0,0,0,0,0,0,-2.72643855189857,0,0,0,-2.76360485895533,0,0,0,0,0,0,0,0,0,0,-4.78670402775485,0,4.72233009560284,0,-2.76547994714986,0,0,-2.6909728171918,0,0,0,0,4.78995177577644,0,-4.66090164116295,0,0,0
"SRR6928701",-2.92742443753187,0,0,5.07044786112394,0,0,0,-2.53477975428146,0,0,0,0,0,0,0,0,0,0,0,0,4.39036732041244,0,0,0,0,0,-2.45977036240784,0,0,-3.02399535775366,0,0,0,0,0,0,0,0,0,0,0,-4.26044724264249,0,0,0,0,0,0,0,0,0,0,0,5.23771360148175,-3.24051783269093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54217777730207,5.61274152905367,0,-2.81411562803841,0,0,0,-3.14127049308753,0,0,4.4031810721597,4.87419124613612,0,0,-5.44084009434455,-2.55397651597895,-4.42361708701329
"SRR6928702",0,0,-2.4804296126114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44661383092906,0,0,0,0,0,0,0,0,0,-4.29623011364134,0,0,0,0,-4.23765946166986,0,4.50651529726494,0,0,0,0,0,0,0,0,0,0,-3.2311249961118,0,0,0,0,0,0,0,0,0,0,4.55924898590688,0,0,0,0,-5.47972312236102,5.59647265887142,0,0,0,0,0,-2.7998384719048,0,0,-0.227451025158233,0,0,0,-4.84946248632513,-2.50199791324004,-4.33358750616305
"SRR6928703",0,5.45449093481405,0,0,0,0,-3.00239712699816,-3.95772715177836,0,0,0,0,0,0,0,0,0,0,0,0,0.329090505069281,0,0,0,0,0,-2.99314718485322,-5.20030436845963,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18428299869754,0,0,0,0,0,0,0,0,0,0,0,0,-3.08792274910165,0,0,0,0,0,0,0,0,0,0,0,-2.5388183462352,0,0,0,-1.77956728822885,5.34843909129182,0,-3.47507262855353,0,0,0,0,-4.39736236686735,0,3.08230095869993,6.01900235264663,0,0,0,0,0
"SRR6928704",0,5.28638406400691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73682543057531,0,0,-2.64975541969915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58951101454992,0,0,-4.740320697203,0,-2.27586663907184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94191665012345,0,-2.7176459556202,0,0,0,-2.46785347128636,0,0,-2.86827552309202,-3.15109929034365,0,0,0,-4.70710087211827,0,4.2744475979032,4.96799893610158,-5.45786407056944,0,0,-2.50770680304291,-4.34347559335644
"SRR6928705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25821298631575,0,0,0,0,0,0,0,3.92601328389984,0,0,-4.12704236912619,0,0,0,0,0,0,0,0,0,0,0,-3.91133962661072,0,4.04159741754482,0,0,0,-2.16113110312554,0,0,0,0,0,0,0,0,0,0,0,-2.68343609691536,0,-0.069261183349958,0,0,0,3.7431888724308,0,0,0,0,4.64784765872172,0,0,0,-3.2262452740587,-2.87645922703247,0,0,0,0,0,0,5.58802073234865,-4.98217352712054,0,0,0,0
"SRR6928706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90022949697752,0,0,2.0530407823504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404528361640939,0,0,0,0,0,0,0,0,0,0,0,-2.21706928677229,0,0,0,0,0,-4.16049350684897,0,0,0,0,0,0,0,0,0,0,3.8400766485901,0,-2.30667583883575,-2.86705317421611,0,0,-2.74482765462315,0,0,0,3.99527974945507,-4.96588176574393,0,-4.75418095582742,0,0
"SRR6928707",0,0,0,0,0,0,0,-2.18642954851485,0,0,0,0,0,0,0,0,0,0,0,0,3.7870070651976,0,0,-2.11000380883278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18292458522793,0,0,0,0,-3.22503730640223,-3.65463380106222,3.57828796420078,0,0,0,0,0,0,0,0,-3.18763751872915,0,0,0,0,0,0,0,3.780936290706,0,0,0,-2.3645677159839,0,0,0,0,5.52115013855168,0,-3.57929918311562,0,0,0,0,-4.09555142202122,0,0,6.19952804064603,0,0,0,-2.15666496071026,-3.7354532868537
"SRR6928708",-2.94631874737813,0,0,5.10317376575161,0,0,0,-2.50119225983133,0,0,0,0,0,0,0,0,0,0,0,0,4.33219207352588,0,0,0,0,0,0,0,0,-5.64627731260656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49416330502584,-3.20143514091846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.79190751161032,5.5450483212072,0,0,0,0,0,-3.3676025537877,0,0,0.488592272321168,0,0,0,-5.832858722859,-2.54179428064982,-4.40251683647347
"SRR6928709",-2.45745649813355,4.87133116178552,0,4.25643951215759,0,0,0,-2.10583492997039,0,0,0,0,0,0,0,0,0,0,0,0,3.64741309106196,0,0,0,0,0,0,0,0,-2.10059983380575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6383456385223,-6.22240005127128,0,0,0,0,0,0,0,0,0,0,0,-2.22809797448937,0,0,0,0,0.482196688251369,0,-3.59359561302141,0,0,0,0,-3.8591788960569,0,0,6.2242901836097,0,0,0,-2.18032338024312,-3.7764308715114
"SRR6928710",0,0,-2.82708825110119,0,0,0,-2.83009523460458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93631517634988,0,3.91786994591328,0,-4.90186873659369,0,0,0,0,0,0,0,0,-4.89666048838831,0,0,0,0,0,0,0,-3.35379626490468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05898959122443,0,0,0,4.0106083695569,0,0,-3.72577177117242,0,0,0,0,-3.56627458425619,0,0,6.45322600507652,0,0,0,-2.53315712254909,-4.38755683981001
"SRR6928711",-2.89281832114074,0,0,5.01050830928187,0,0,0,-2.37276287903958,0,0,0,0,0,0,0,0,0,0,0,0,4.10974586080997,0,0,0,0,0,0,0,0,-5.56339453556834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36794078985295,-3.20654557590064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07477503429164,5.55389985424511,0,0,0,0,0,-3.38991142775705,0,0,0.254835295475756,0,0,0,-5.87149882603357,-2.56950836616374,-4.45051904066888
"SRR6928712",0,0,0,0,0,0,-2.54230552950665,-2.55320085647907,0,0,0,0,0,0,0,0,0,0,0,0,-4.42227360535013,0,0,-2.65197875591154,-4.25502612392423,0,0,-4.40340234546881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59336194583209,0,0,0,0,0,0,0,-3.02812083649687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24485914027055,0,0,0,0,0,-3.44775212766474,-2.36199130486895,0,0,0,0,0,0,5.97168185701904,-4.09108894706894,0,0,-2.50935562387147,-4.34633143480408
"SRR6928713",-2.59651043076027,0,0,4.49728798845933,-2.92787320153198,0,0,-2.19877461450766,0,0,0,0,0,0,0,0,0,0,5.07122514317274,0,3.80838934671995,0,0,0,0,0,0,0,0,-2.24816969750871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89394414012184,-5.76896189870371,0,0,0,0,0,0,0,0,0,0,0,-2.68552747147796,0,0,0,0,1.7595203015513,0,-3.27342930431713,-2.43205202219838,0,0,0,-4.65147002572181,0,0,5.66974587006211,-4.21243766909823,0,0,0,0
"SRR6928714",-2.48360926460651,0,0,4.30173743244726,0,0,-2.16883118126842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28103087272503,0,0,0,-3.75652579899652,0,-2.16872591236382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95086136519294,0,0,0,0,0,0,0,0,-3.75634346790531,-2.9728973121042,0,-2.09389317891298,0,0,0,0,0,0,0,0,0,-2.60064095790074,0,3.6267293714992,0,0,5.14920919024943,0,-3.58114817442878,-2.0558563310783,0,0,0,-4.50444227132867,0,0,6.20273058754318,-3.56084761848976,0,0,0,0
"SRR6928715",-2.98366091789201,0,0,-5.16785230234655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96685172172159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13873792054499,0,5.09841192408834,0,0,-0.620157624814511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447018406155589,0,0,0,0,0,-2.39082895933563,0,0,0,-3.21526856424872,0,0,0,0,0,4.14103722977634,0,-5.56900851325782,0,0,-2.20281374795918,-3.81538533107652
"SRR6928716",0,0,0,0,0,0,0,-2.60508011002394,0,0,0,0,0,0,0,0,0,0,0,0,4.51213110834858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524311993738984,0,0,0,0,0,0,0,0,0,0,-2.25274485762516,0,0,0,0,0,0,0,0,0,0,0,-2.62816727210794,0,0,0,-2.63056594586993,3.90186854989629,0,-3.64807935769317,-2.31247630398411,0,0,-2.87102206210316,-4.55211924608065,0,-4.55627387090719,6.31865879756781,-4.00532644979956,0,-4.97275608121385,0,0
"SRR6928717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20439160624638,0,0,0,0,0,0,0,0,-2.70712558781519,0,0,0,0,0,4.31387831228778,0,3.8181182617971,0,0,0,0,0,0,0,0,0,0,0,0,-4.68887906056568,0,0,0,3.43847090192528,0,0,0,0,0,-2.25477139453339,0,0,0,0,0,0,0,0,0,0,0,-2.25095638607947,0,0,0,0,3.90537861478476,0,-3.5736716822595,-2.43866558899334,0,0,0,-3.89877082631126,0,0,6.1897809232436,-4.22389270280634,0,0,-2.29083001781462,-3.96783398235884
"SRR6928718",0,0,0,0,0,0,0,-2.44279753744778,0,0,0,0,0,0,0,0,0,0,0,0,4.2310494474637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35992183382553,0,0,0,0,0,0,0,0,0,0,-2.40881781572812,0,0,0,-5.08883168520242,0,0,0,-2.92924586248782,0,0,-3.37152082589918,-4.17219484301818,0,-0.520816545091771,0,-5.07360266168983,0,-5.83964536923396,-2.71742232317176,-4.70671352935534
"SRR6928719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45873378976997,0,3.78109167488514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25865184616796,0,0,0,0,0,0,0,0,0,-2.80181676899152,0,0,0,0,0,0,0,0,0,0,0,-2.61265084000693,0,0,0,0,4.85288899739178,0,-3.53560189282035,-2.32809126268042,0,-2.66000538897727,0,-4.52524399732951,0,0,6.12384211370154,-4.03237235161967,4.60726448211564,0,-2.6413903482647,-4.57502228581652
"SRR6928720",0,0,4.54730069211683,0,0,0,-2.89806798332557,-2.73410030116117,0,0,0,0,0,0,0,0,0,0,0,0,-4.73560063460052,0,0,-2.60319466465532,0,0,0,-5.01960099090855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50886542117524,0,0,0,0,0,0,0,-3.08998675585834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35201405586157,0,0,0,0,0,-3.54320293117492,0,0,-2.49616918162969,0,0,0,0,6.13700749832193,0,4.32349184687025,0,-2.29419362436913,-3.97365991980793
"SRR6928721",0,-4.02725373937447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34019139171844,0,0,-4.80979225712953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550903359763119,0,0,-4.05333038989166,0,0,0,0,0,0,0,0,0,-2.89981365227728,0,0,0,0,0,0,0,0,-2.5459475853085,0,0,-2.80907003509043,0,0,0,0,5.02262457822611,0,-3.51904226336117,0,-4.40971057116162,0,0,-4.86545202279591,0,0,6.09515999412373,0,0,0,-2.35796545509106,-4.08411597070998
"SRR6928722",-2.1412701710251,0,0,3.70878872894717,0,0,0,-2.62736054451122,0,0,0,0,0,0,0,0,0,0,0,0,-4.55072195289526,0,0,0,0,0,-2.7259255723345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72144158893463,0,0,0,0,0,0,0,0,0,0,-2.1214064791085,0,-2.91288871880287,0,0,0,0,0,0,0,0,0,0,0,-5.45889763591675,3.67438380532173,0,0,0,5.04527125776079,0,-3.49802281120153,0,0,-2.75370068537436,0,-0.882102180827739,0,0,6.05875323503596,0,4.76954949590563,0,0,0
"SRR6928723",0,0,-2.69433130829267,0,0,-2.26053670665829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91536442830659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66671871838643,0,0,0,0,0,0,4.36402597947878,0,-2.6098857853182,0,0,0,0,0,0,0,0,-5.81603630553827,0,0,3.79895406043353,0,0,0,4.52045478212292,0,0,0,0,0,0,0,0,0,2.40400904593929,0,0,0,0,0,-3.03894703994301,0,0,0,0,0,0,-5.26361067469234,-2.70838827250033,-4.69106609459426
"SRR6928724",-2.58819500028511,0,0,4.48288524038956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1642001569861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20236846275589,-2.84353615849786,0,0,0,0,0,0,0,0,0,0,0,-2.83999519783022,0,0,0,0,4.92514909967753,0,-3.58278235119736,0,0,0,-2.4457883923417,-4.91901597589356,0,0,6.20556106473492,0,0,-4.23622976009803,-2.35203015450652,-4.07383572853936
