"","Part","BalanceID","Component","Group","d.group"
"1721","-1","46503__39485_310298","310298","46503__39485_310298-1","p__FCB group"
"1756","1","907__165179_349096","907","907__165179_3490961","p__Terrabacteria group"
"1790","-1","907__165179_349096","165179","907__165179_349096-1","p__FCB group"
"1809","-1","907__165179_349096","349096","907__165179_349096-1","p__Terrabacteria group"
"1832","1","820__47678","820","820__476781","p__FCB group"
"1862","-1","820__47678","47678","820__47678-1","p__FCB group"
"1944","1","46506__487175","46506","46506__4871751","p__FCB group"
"1986","-1","46506__487175","487175","46506__487175-1","p__Proteobacteria"
"2023","1","39777__204516_357276","39777","39777__204516_3572761","p__Terrabacteria group"
"2042","-1","39777__204516_357276","204516","39777__204516_357276-1","p__FCB group"
"2060","-1","39777__204516_357276","357276","39777__204516_357276-1","p__FCB group"
"2079","1","817__218538","817","817__2185381","p__FCB group"
"2130","-1","817__218538","218538","817__218538-1","p__Terrabacteria group"
"2163","1","818__28116","818","818__281161","p__FCB group"
"2180","-1","818__28116","28116","818__28116-1","p__FCB group"
"2279","-1","185294__69825_371601","69825","185294__69825_371601-1","p__Terrabacteria group"
"2289","1","185294__69825_371601","185294","185294__69825_3716011","p__FCB group"
"2312","-1","185294__69825_371601","371601","185294__69825_371601-1","p__FCB group"
"2352","1","39485__310298","39485","39485__3102981","p__Terrabacteria group"
"2385","-1","39485__310298","310298","39485__310298-1","p__FCB group"
"2408","1","562__310297","562","562__3102971","p__Proteobacteria"
"2467","-1","562__310297","310297","562__310297-1","p__FCB group"
"2537","1","165179__349096","165179","165179__3490961","p__FCB group"
"2556","-1","165179__349096","349096","165179__349096-1","p__Terrabacteria group"
"2623","1","204516__357276","204516","204516__3572761","p__FCB group"
"2641","-1","204516__357276","357276","204516__357276-1","p__FCB group"
"2668","1","853__158847","853","853__1588471","p__Terrabacteria group"
"2702","-1","853__158847","158847","853__158847-1","p__Terrabacteria group"
"2784","1","151276__633701","151276","151276__6337011","p__FCB group"
"2819","-1","151276__633701","633701","151276__633701-1","p__FCB group"
"2860","1","69825__371601","69825","69825__3716011","p__Terrabacteria group"
"2893","-1","69825__371601","371601","69825__371601-1","p__FCB group"
"2928","-1","328814__28117_1755626","28117","328814__28117_1755626-1","p__FCB group"
"2968","1","328814__28117_1755626","328814","328814__28117_17556261","p__FCB group"
"2988","-1","328814__28117_1755626","1755626","328814__28117_1755626-1","p__Terrabacteria group"
"3017","1","39491__40519","39491","39491__405191","p__Terrabacteria group"
"3021","-1","39491__40519","40519","39491__40519-1","p__Terrabacteria group"
"3088","1","1515__328813","1515","1515__3288131","p__Terrabacteria group"
"3133","-1","1515__328813","328813","1515__328813-1","p__FCB group"
"3210","1","255723__308994_1161942","255723","255723__308994_11619421","p__Terrabacteria group"
"3213","-1","255723__308994_1161942","308994","255723__308994_1161942-1","p__Terrabacteria group"
"3235","-1","255723__308994_1161942","1161942","255723__308994_1161942-1","p__Terrabacteria group"
"3267","1","39492__397865","39492","39492__3978651","p__Terrabacteria group"
"3310","-1","39492__397865","397865","39492__397865-1","p__FCB group"
"3373","1","216935__589436","216935","216935__5894361","p__Terrabacteria group"
"3399","-1","216935__589436","589436","216935__589436-1","p__FCB group"
"3426","1","28117__1755626","28117","28117__17556261","p__FCB group"
"3486","-1","28117__1755626","1755626","28117__1755626-1","p__Terrabacteria group"
"3545","1","308994__1161942","308994","308994__11619421","p__Terrabacteria group"
"3567","-1","308994__1161942","1161942","308994__1161942-1","p__Terrabacteria group"
"3627","1","301302__454154","301302","301302__4541541","p__Terrabacteria group"
"3644","-1","301302__454154","454154","301302__454154-1","p__FCB group"
"3668","1","1322__1297750","1322","1322__12977501","p__Terrabacteria group"
"3734","-1","1322__1297750","1297750","1322__1297750-1","p__FCB group"
