"","102684__1735_39492","821__907","1735__39492","1267__28126_33959","28125__45254","28126__33959","1579__1633_29348","52226__1264_39777","29363__261299_425254","84032__166486_187327","729__36745","261299__425254","376804__454154","97478__1623_138595","228603__876_214856","166486__187327","1633__29348","623__1307","1613__159896","39488__28116_650643","1559__33038","328813__626937","1598__1512_218538","1328__840_310298","28129__28137","287__84026","1681__1680_28026","328814__40520_204516","1624__329854","1512__218538","861__818_208479","39029__84030_371601","328812__573_47678","33043__46503_487175","876__214856","1161942__1630_28111","2374__246787_387661","1515__1255_45851","28116__650643","1264__39777","40520__204516","282125__39484_341225","338188__39491_40518","573__47678","818__208479","246787__387661","84030__371601","1630__28111","1352__29466_301301","40519__28117_351091","46503__487175","2021__387090_397865","536633__817_74426","39491__40518","39484__341225","851__823_46506","1358__216816","1680__28026","387090__397865","309120__39485_437898","239935__357276_1755626","28117__351091","817__74426","1255__45851","562__1502","823__46506","29466__301301","905__820_69825","39485__437898","310297__454155","357276__1755626","349096__1304_165179","1623__138595","820__69825","1304__165179","840__310298"
"SRR6724461",0,5.41662694208483,0,0,0,0,0,0,0,-2.26410650992318,0,0,0,0,0,-3.9215475089344,0,0,0,-2.57992812789054,0,0,0,0,0,0,0,0,0,0,0,-2.53862667018205,0,0,0,0,0,0,4.46856659738247,0,0,-2.39655565162512,-2.76629222775976,0,0,0,-4.39703037420471,0,0,0,0,0,0,4.79135868706281,-4.15095615178105,0,0,0,0,0,-5.77953435158213,0,0,0,0,0,0,-2.81749660400447,0,0,-0.229707863103181,0,0,4.88004726828852,0,0
"SRR6724462",0,5.80430077015315,0,0,0,0,0,0,0,-2.10628594922284,0,0,0,0,0,3.6481942793224,0,0,0,-2.84499725467987,0,0,0,0,0,0,0,0,0,0,0,0,-2.19609010946519,0,0,0,0,0,4.9276797924995,0,0,0,0,-3.8037396475932,0,0,0,0,0,0,0,0,-2.35052901099337,0,0,0,0,0,0,0,-5.7208129053745,0,4.07123567170514,0,0,0,0,-2.3995326923069,0,0,-0.21122805945367,-2.70331032166144,0,4.15611253749809,4.68227082574298,0
"SRR6724463",0,5.62592359147516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39584260666337,0,0,0,0,0,0,0,-3.10156086621032,0,0,0,0,0,0,0,0,0,0,4.14972112167921,0,-5.37206100304362,0,-5.37842500268122,0,0,0,0,0,0,0,0,-2.61268397582185,0,-0.742725479033346,0,-2.5768699464129,0,0,-4.52530139024449,0,-2.90372378390045,0,0,0,0,-4.46326967168443,0,-2.55228067832042,0,0,-5.02939712486173,0,0,4.42067981002733,0,0
"SRR6724464",-2.65516822684755,5.81207215899976,4.59888627154253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89541738448469,0,0,0,0,0,0,0,0,0,0,0,0,-5.01501001904568,0,-2.45298330229962,0,0,0,0,0,0,-2.59406932400717,0,0,0,-4.24869170970103,0,0,0,0,0,0,-2.62952337790737,4.49305986753628,0,0,0,0,0,-2.55404011950501,0,0,-4.55446809022571,0,0,4.42372725155196,0,0
"SRR6724465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97322258189336,0,0,-2.79075692139643,0,0,0,0,0,0,-4.83373277943312,-5.80081134026499,-2.29776431438323,0,0,0,0,0,0,5.14977257405042,0,0,0,0,0,-0.862341522644357,0,-3.97984453633042,0,0,0,0,0,-2.91271681191922,0,0,-3.20018928836657,0,0,0,0,0,0,5.04497350630414,0,0,5.54289044128859,0,-3.30665480629763,0,0,0,0,0,5.72729412759932,0,0
"SRR6724466",0,5.76717777704733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.529824355477,0,0,0,0,-2.99804629766476,0,-4.38178431791135,0,0,0,0,0,-2.33072525047939,0,0,0,0,-5.19276851099914,0,-4.90506121628623,0,0,0,0,-4.03693455231399,0,0,0,0,0,-0.652066502634381,0,-2.54631342885429,0,0,0,0,-2.8831607919628,0,0,0,0,-4.41034423077055,0,-2.60867727284193,0,0,-4.99378097807009,0,0,4.51836157711243,0,0
"SRR6724467",0,0,0,0,0,0,0,0,0,0,0,0,-4.61490371657984,0,0,0,0,0,0,0,0,0,-2.46653848666588,0,0,0,0,0,0,-4.27216997772935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29993690082012,0,-2.30568711311763,0,0,0,0,0,0,-3.99356722627655,-2.33683251881144,-5.95708069106555,3.98360756642295,0,0,0,0,0,-2.61931912391893,4.04751265136057,0,0.553513144256448,0,0,4.53679380386439,0,0
"SRR6724468",0,5.21192080847666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71186965332576,0,0,0,0,0,0,0,-2.68225630339291,0,0,0,0,-4.69709602306442,0,-2.75008904432416,0,0,0,0,-4.64580419639841,0,-2.45643365689849,0,0,0,4.76329395010798,0,-2.77588510026929,0,0,0,0,-5.32047736267735,4.25466789917041,0,0,0,-4.80797402963984,0,-2.78885027915645,0,0,-0.560411533883712,0,0,4.83043037820163,0,0
"SRR6724469",0,5.37324999557425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60057941326047,0,0,0,0,0,0,0,-2.57716381739937,-2.50942391504775,0,0,0,-4.5043356728848,0,-2.79868168751688,0,0,4.34644971859111,0,-4.46377867116388,0,0,0,0,0,4.84745887699184,0,-2.46196071652098,0,0,0,0,-5.16022794697175,0,0,0,0,4.26424104725301,0,-2.79980058861391,0,0,-0.353932027255027,0,0,4.84939687054053,0,0
"SRR6724470",-5.01847588838149,5.05557754479273,-0.0581103699271613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38645061063906,0,0,0,0,0,0,0,0,0,0,0,0,-4.13345370738062,0,0,0,0,0,0,0,0,-2.29919074493617,0,-2.31954359930944,0,0,0,0,0,0,-4.01756736437514,0,-5.47841693582578,3.98231518652158,0,0,0,0,0,-2.81418290584808,0,0,0.0519666151131693,0,0,4.8743077747207,0,0
"SRR6724471",0,5.61623954334161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01394467200263,0,0,0,0,0,0,0,0,0,0,0,-2.37973785261108,0,-5.24093776362529,0,0,0,0,5.22030530311007,0,0,0,0,0,0,0,4.12182686941725,0,0,-2.69118875877967,0.890524428763185,-2.96129396966349,0,0,0,-2.75348164928561,0,0,-5.12911161160449,0,0,4.66127566296461,0,0,0,4.76917011427122,0,-2.40849238654022,0,0,0,0,0,4.17163118313048,0,0
"SRR6724472",0,0,0,0,0,0,-2.22894289965837,0,0,-2.79999062253908,0,0,0,0,0,4.8497260189541,-3.8606423493782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22754310574498,0,0,0,0,0,-2.37847458639064,0,0,-3.85821783520008,0,0,0,0,0,0,0,-4.11963882813996,0,-5.44583704597001,0,0,0,0,-6.18811345653149,0,0,0,0,-1.12491134298324,0,-2.83918308872592,0,0,0.695946603128708,0,0,4.91760936166364,0,0
"SRR6724473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139046479403092,3.82835922327132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29394927998815,0,0,0,-2.91147865744753,0,0,0,0,0,0,0,-2.60496285738189,0,5.04282895985154,0,0,0,5.7052875104944,0,0,0,-4.51192802081524,-3.16063129793542,0,0,5.47437399201651,0
"SRR6724474",0,0,0,0,-0.332131905293479,0,0,0,-2.28647393621998,0,0,3.96028902771501,0,0,0,0,0,0,0,0,-5.30434930800446,0,-2.04834336936941,0,0,0,0,0,0,3.54783478709464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5074361830324,0,0,2.08193899511972,0,0,0,0,0,0,6.07505767331756,0,0,5.05863939443768,0,0,0,0,0,0,0,0,0,0
"SRR6724475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10952413517895,0,0,0,4.81439208344528,0,0,0,0,0,0,0,0,3.65380298192274,0,0,0,0,0,0,0,1.14342610970686,0,0,0,-3.28605150336034,0,0,0,0,0,0,-2.63092317111938,-2.81032979032583,0,5.69160816010819,0,0,0,5.42285227742774,0,4.55689260318899,0,-4.86763398286872,-2.55594196043038,0,0,4.42702133666262,0
"SRR6724476",0,5.15345340901586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71316265534259,0,0,0,0,-2.60964163269904,0,-4.69933556825185,0,0,0,0,0,0,0,0,0,0,4.52003189738174,0,0,0,0,0,0,0,0,-2.52950457606004,0,0,0,0,0,-3.08321276297043,0,0,0,0,-5.18364804752106,4.38123044371397,0,0,0,-5.34028115600961,0,-2.99525899714375,0,0,-0.822853650947133,-2.64851800840577,0,5.18794076488077,4.58736775531994,0
"SRR6724477",0,4.53021241170368,0,0,0,0,0,0,0,-2.60977831159406,0,0,0,0,0,4.52026863217223,0,0,0,0,0,0,-2.61234043925098,0,0,0,0,0,0,-4.5247063674495,0,0,0,0,0,0,0,0,0,0,0,0,-2.55778125670733,0,0,0,0,0,0,0,0,-2.47931522286894,0,-4.43020709126447,0,-2.95596198639845,0,0,-4.29429993398797,0,-5.88778357059495,0,0,0,0,-5.11987634568434,0,-3.00073804993834,0,0,-0.157072416835194,0,0,5.19743076269836,0,0
"SRR6724478",0,5.59790942474466,0,0,0,0,0,0,0,-2.26944246448034,0,0,0,0,0,3.93078965333428,0,0,0,-2.23687302327389,0,0,0,0,0,0,0,-2.78314921375625,0,0,0,-3.00565055481525,0,0,0,0,0,0,3.87437772639059,0,-4.8205558432712,0,0,0,0,0,-5.2059394707376,0,0,0,0,0,0,0,0,-2.47065924078972,0,0,0,0,-3.1212304673782,0,0,0,0,4.27930733323735,0,-5.20395693768956,0,0,-5.406129751631,0,0,1.06665650410358,0,0
"SRR6724479",0,5.18866915392148,0,0,0,0,0,0,0,-2.71006717897874,0,0,0,0,0,4.69397404591604,0,0,0,0,0,0,0,0,0,0,0,-5.28155049101006,0,0,0,-2.97548250078008,0,0,0,0,0,0,0,0,-0.720295653063477,-2.3843853613185,0,0,0,0,-5.1536868683832,0,0,0,0,0,0,0,-4.12987659062712,-2.51286513798362,0,0,0,0,-2.5713405448463,0,0,0,0,4.3524100915562,0,-3.0604474380792,0,0,-4.45369246723562,0,0,5.30085045664718,0,0
"SRR6724480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25119402467757,0,0,-2.55808561010529,0,0,0,0,0,0,-4.4307342468132,0,0,0,0,0,0,0,0,3.89918242843702,0,0,0,0,0,0,0,0,0,0,-4.88079822204086,0,0,0,0,0,0,0,0,0,-2.72218859803541,-6.25237348686787,0.239737384486848,0,0,0,0,0,-2.97203100011646,4.71496895958202,0,0.63465362853949,0,0,5.14770869387146,0,0
"SRR6724481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37204628398338,-2.54726157311888,0,0,0,0,0,0,-4.41198646480972,0,0,0,-4.50358783069175,0,0,0,0,0,0,0,0,-2.36895778217608,0,0,0,0,0,0,0,0.234980889515768,-2.40114806597959,0,-4.10315523971465,0,0,0,0,-4.15891044677239,0,-6.27931418537362,0,0,0,0,0,0,-2.55441228850799,0,0,0.582382643636156,0,0,4.42437186717412,0,0
"SRR6724482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62090059176419,0,0,0,0,0,0,-4.53953298652292,0,0,0,0,0,0,0,0,0,0,0,0,-2.79182369867904,0,0,0,0,0,0,-5.31043251967425,0,-2.76193163352575,0,-4.83558049188697,0,-2.60347526303851,0,0,-4.7838059162983,0,-5.6355475884939,-0.488164024282761,0,0,0,4.50935143183145,0,-2.87827806735943,0,0,-0.454807353675701,0,0,4.98532385097769,0,0
"SRR6724483",0,5.24182014485876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53792030174711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60736605291357,0,-2.69972928750531,0,0,0,0,0,0,-4.67606829264092,0,-5.56485906075565,4.51609047757662,0,0,0,0,0,0,0,4.95136600105559,0.56236197333464,-2.55656396415493,0,0,-4.42809867871603,-4.39580690818653
"SRR6724484",0,5.79649693372989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53715494341076,0,0,3.95517902623629,0,0,0,0,0,0,-4.0426209358372,0,0,0,0,0,0,0,0,4.39448126866198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45877613346642,0,0,0,0,0,0,-2.80233696859982,0,0,-4.2587251876016,-2.57481721185764,0,4.85379000954344,-4.45971423114027,0
"SRR6724485",0,5.19233226420254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.037135165881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32705437020178,-2.39285095399408,0,0,0,0,0,0,-2.43531069243836,0,0,0,-4.14453942725741,-4.03057640116468,0,0,0,0,0,-2.96983931753739,4.21808185151899,0,0,0,0,0,-2.58536774425923,0,4.76930711287757,-5.14391258829044,0,0,4.47798828930672,0,-5.26047241676002
"SRR6724486",0,4.84503493040911,0,0,0,0,0,0,0,-2.52515251074995,0,0,0,0,0,-4.37369244547902,0,0,0,0,0,4.50270807996062,-2.54050810272172,0,0,0,0,0,0,-4.40028911095443,0,0,0,-2.50874456270147,0,-2.72668150908558,0,0,0,0,0,0,0,0,0,0,0,4.7227509097948,0,-2.51402706192788,-4.34527304581111,0,0,0,0,0,0,0,0,0,-3.04080524267513,4.35442260286219,0,0,0,0,0,-3.03445831254511,0,0,5.26682917623513,0,0,5.25583597077785,0,0
"SRR6724487",0,-0.43820315220252,0,0,0,0,0,5.42419433077805,0,-2.58106878352204,0,0,0,0,0,-4.47054227089017,0,0,0,0,0,0,-2.65554053004475,0,0,0,0,0,0,-4.59953111959589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53054868826977,0,0,-2.57374620205776,0,0,0,0,0,0,0,-5.86026569626374,-4.38303889911001,-4.45785918775148,0,0,0,0,0,0,0,0.711852122740921,0,0,0,0,0
"SRR6724488",0,5.98534398792321,0,0,0,0,0,0,0,-2.20786100601392,0,0,0,0,0,3.82412743846624,0,0,0,-2.5738036078656,-4.24196323062436,0,0,0,0,0,0,0,0,0,0,0,0,-2.26039298710483,0,0,0,0,4.4579586175273,0,0,-2.63249023407978,0,0,0,0,0,0,0,0,3.91511549873795,0,0,0,-4.55960683585506,-2.99288543004314,0,0,0,0,0,0,0,0,0,5.18382962606736,0,-2.34951408257633,0,0,0,-2.72101998111053,0,4.06947776412079,-4.71294485569354,0
"SRR6724489",0,5.43552524134681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97576782313401,0,0,0,0,0,0,-4.61214143694991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38025460865112,0,0,0,0,0,0,-2.5226096754646,0,0,-4.12272191713372,2.17723529379893,0,4.36928812556953,-4.74114005457743,0
"SRR6724490",0,5.679202090865,0,0,0,0,0,0,0,0,0,0,-3.93473472773049,0,0,0,0,0,0,-2.19337644377411,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3209557699253,0,0,0,0,3.79903944074151,0,0,0,0,0,0,0,0,0,0,0,4.02001331563076,-2.47803405639178,0,0,0,-2.2528378424775,0,0,-4.29208088855657,0,-2.82976024799763,0,0,0,0,3.90202960438488,0,-2.28294052787761,0,0,-4.9012885227706,-3.13878926957467,0,3.95416898494214,-5.43654248915533,0
"SRR6724491",0,4.68697106802771,0,0,0,0,0,0,0,-2.24077716471086,0,0,0,0,0,3.88113989771934,0,0,0,0,0,0,0,0,0,0,0,-2.18777028314395,0,0,0,0,0,0,0,0,0,0,0,0,3.78932928569467,-2.3582222300993,-2.09834680409311,0,0,0,0,0,0,0,0,0,0,3.63444327658904,-4.08456071807038,0,0,0,0,0,-2.97355260118267,0,0,0,0,0,0,-2.23388524357654,0,0,-5.15034418422697,-3.33452470159833,0,-3.86920274015294,-5.77556620226176,0
"SRR6724492",0,1.62742587441942,0,0,0,0,0,-2.75537647675427,0,-2.60265027694459,0,0,0,0,0,-4.50792251400124,0,0,0,0,0,0,0,-2.583744128346,0,0,0,0,0,0,0,0,-2.35240720996902,0,0,0,0,0,0,4.77245205171852,0,0,0,-4.07448880775769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67551223436733,-2.34595486994632,0,0,0,0,0,0,0,-4.63412312619635,0,-4.06331302701067,-2.74722015824047,0,0,4.7583248936499,-4.47517610405303
"SRR6724493",0,1.6027867796964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78185146581358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29077464331601,0,0,0,-2.64545680601728,-2.29617654569114,0,0,0,0,3.9677380709138,0,-2.36323897612869,-4.58206559725081,0,-3.97709444028505,2.50695954877188,0,4.09324997708194,-5.52947384887902,0
"SRR6724494",0,0,0,0,0,0,0,0,0,-4.60090053310428,0,0,0,0,5.29539572504622,-0.0579254259004138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23677706860486,-2.61206665609424,0,0,0,0,0,0,0,-0.0334876687400569,0,-4.52423216111176,-5.86008565046915,0,0,-2.23624589906652,0
"SRR6724495",0,5.67768729123494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35311350158667,0,0,0,0,0,0,0,0,0,0,0,-3.0486546369052,0,0,0,0,0,0,4.07571214072442,0,0,0,0,0,0,0,-5.28042472585025,0,-2.62183857958424,0,0,0,0,0,0,-2.82978539227359,0,0,0,-2.60438593923209,-5.43431035462707,0,0,0,0,-4.90133207393408,4.54115762908412,-2.70137131020614,-4.51092876926798,0,-0.289487003833633,0,0,4.67891235938595,0,0
"SRR6724496",0,5.49081229052937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37939236873923,0,0,0,0,-2.09769876157488,4.87661928536045,-4.12122847379801,0,0,-4.33018813451174,0,0,0,0,0,0,0,3.633320834022,0,0,-0.050730817362592,0,0,0,0,-2.1786915490247,0,0,0,0,0,0,0,0,0,0,0,-2.97772613687063,0,0,0,0,0,3.77360445693173,0,0,0,-5.15757296008573,-3.36498558841482,0,0,-5.82832600587153,0
"SRR6724497",0,5.70598908984194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70506290866299,0,0,0,0,0,4.34508879500415,-4.68530639547435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67255205216893,0,0,0,0,0,0,-4.62899594022906,-2.29703452674907,-2.58113870025105,0,0,0,0,0,0,-2.36375590551404,3.97858050706932,0,-4.47066337021712,-5.73544094054668,0,4.0941453250413,-1.55296322310193,0
"SRR6724498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93908857698703,0,0,-2.59238130025819,0,0,0,0,-2.54578873464183,0,-4.49013612463866,0,0,-2.7539907013993,0,0,0,0,0,5.09065074328685,0,4.40943543373613,0,0,-4.77005181839585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4896015753597,0,0,0,0,0,0,0,-3.04632320178901,4.31211641912652,0,0,0,0,5.27638656177446,0,0
"SRR6724499",0,5.71702688064781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68064499506886,0,0,-2.4443403694994,0,0,0,0,0,0,-4.23372171096465,0,0,0,-2.48961286326584,0,0,0,0,4.64301332851449,0,0,0,0,0,0,0,0,0,0,0,4.31213597035347,-2.79032753738291,0,0,0,-3.00733720486562,0,0,-4.83298906450575,0,-5.19482246401227,0,0,0,0,5.20886083431943,0,-2.5177895261399,0,0,-0.181020869034076,0,0,4.36093938203908,0,0
"SRR6724500",0,0,0,0,0,0,0,0,0,-2.70967313634595,0,0,0,0,0,4.69329154405569,0,0,0,0,0,0,-2.38366901102945,0,0,0,0,0,0,-4.12863583553047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7842380870525,0,0,0,-2.42523513296673,0,0,-4.82244182714331,0,-6.00175692885419,0,0,0,0,4.20063047059943,0,-3.04418154752343,0,0,1.15196002198075,-2.82263574919701,0,5.27267710777423,4.88894852886946,0
"SRR6724501",0,5.27647405024085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39741508064536,-2.33295760187157,0,0,0,0,-2.38649420692005,0,-4.04080109834561,0,0,0,0,0,0,0,0,0,0,4.13352921835433,0,0,0,0,0,0,0,0,-2.50336962292635,0,-2.75377134747678,-2.44053290069411,0,0,-2.13637206686197,0,0,-4.76967188625719,0,-2.94753915151101,4.33596337703298,4.22712698154566,0,0,3.70030496367587,0,0,0,0,-5.10528756771553,0,0,0,0,0
"SRR6724502",0,0,0,0,0,0,0,0,0,-2.60307687039427,0,0,0,0,0,4.50866139553026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47459684929115,0,0,0,0,0,0,0,0,0,-2.61767273932116,-4.28612747122214,0,0,0,0,0,0,0,-2.58590083075979,0,4.53394218209224,0,-2.46714718242409,0,0,-4.47891162221052,0,-6.06558280710999,0,0,0,0,4.27322426970893,0,-3.13155635793555,0,0,0.970929062145064,-2.73669115015639,0,5.42401471870972,4.74008811669497,0
"SRR6724503",0,0,0,0,0,0,0,0,0,-2.7062448405288,0,0,0,0,0,4.68735356151702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49794094486185,-4.93183804049709,0,0,0,0,0,0,0,0,0,-4.32656063080733,0,0,0,0,0,0,0.515304978425474,-2.84105997195789,0,0,0,0,0,0,-4.92086021878128,0,-6.08856392085398,0,0,0,0,0,0,-3.05297276341865,0,0,0.907405679319149,-2.30654082382069,0,5.28790394036506,3.9950458965892,0
"SRR6724504",0,0.918505509679577,0,0,0,0,0,0,0,-2.56490534674857,0,0,0,0,0,-4.4425463771736,0,0,0,0,0,0,-2.83349645791364,0,5.61497465230348,0,0,0,0,-4.90775982817287,0,0,-2.32427779845496,0,0,0,0,0,0,0,0,0,0,-4.02576723782833,0,0,0,0,0,0,0,0,0,0,0,-2.84649343497979,0,0,0,0,0,0,0,0,0,4.93027125279625,0,-2.2936761029058,0,0,0,0,0,-3.97276354633943,0,0
"SRR6724505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22781176437236,0,0,-2.56790856556943,0,0,0,0,0,0,-4.44774810475757,2.62922482533765,0,0,-5.84184902530061,0,0,-2.31494003536441,0,5.59073397316147,0,0,0,0,0,-4.84764569592199,-4.00959375772644,0,0,0,0,0.274860094016785,0,0,0,0,-3.02911158897455,0,0,0,0,0,0,0,0,0,5.24657517389961,0,-2.50623259834934,0,0,0,0,0,-4.34092219592641,0,0
"SRR6724506",0,4.77260115898119,0,0,0,0,0,0,0,-2.77042734156374,0,0,0,0,0,-4.79852091426637,0,0,0,0,0,0,0,0,0,0,0,-2.62141072392855,0,0,0,0,0,0,0,-2.79067324045057,0,0,0,0,-4.54041656135016,0,-2.55361453996311,0,0,0,0,-4.83358783978327,0,-2.45949069434554,0,0,0,-4.42299012616273,0,0,0,0,0,0,-2.92063725309359,4.25996284334933,0,0,0,0,0,-2.80214671156453,0,0,-5.05869211283649,0,0,4.85346047469182,0,0
"SRR6724507",0,5.66577139615588,0,0,0,0,0,0,0,-2.99994653430426,0,0,-4.27493157268932,0,0,-5.19605981740515,0,0,0,0,0,0,-2.46246921908761,0,4.46826878983663,0,0,0,0,-4.2651217995342,-2.66144610674506,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60975987848883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37968152699911,0,0,0,0,0,0.736755306711218,0,0
"SRR6724508",0,5.37506779376999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26567971358023,0,4.35027143724741,0,0,0,0,0,0,4.21072709460377,0,-2.50285772133563,0,-3.30746827977072,0,0,0,0,0,3.92427237759906,0,0,0,0,-5.72870310498532,4.33507673746938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01535231183384,0,0,0,0,0,0,0,0,0,5.22274340681648,-2.24519673104991,0,0,3.88879481116599,0
"SRR6724509",0,5.70469437156693,0,0,0,0,0,0,0,-2.69825163911324,0,0,0,0,0,-4.67350893055014,0,0,0,-2.78743228912824,0,0,0,0,0,-4.06958108893094,0,0,0,0,0,0,0,0,0,0,0,0,4.82797434742814,0,0,0,-2.73076457587567,0,0,0,0,0,0,0,0,0,5.14146976967482,-4.72982298892594,0,-2.6133191221308,0,0,0,0,-2.69293402735858,0,0,0,0,4.52640149592183,0,0,0,0,4.66429855681614,-2.82522436617952,0,0,4.89343214500451,0
"SRR6724510",-2.39249491698445,4.149890220887,4.14392275306735,0,0,0,0,0,0,0,0,0,0,0,5.13203932844359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1724492384844,0,0,0,0,0,0,0,0,0,0,-3.7627924579193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27683935961894,-2.71369924908669,0,0,0,0,0,0,0,-3.9436014515326,0,-4.70026497587966,-5.92475682157661,0,0,-2.28571642375057,0
"SRR6724511",-2.50550177105157,5.7470386813815,-4.33965636591513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46224145203862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31391282609095,0,0,0,0,0,0,-2.47867369291567,0,0,0,-4.0078145790748,0,-2.3534504336077,0,0,0,0,-2.72695377800591,4.29318877151432,0,0,0,4.07629572410354,0,-2.76555218094632,0,0,-4.72322249339815,-2.42341888663113,0,4.79007688838194,4.19748463966711,4.26472729543306
"SRR6724512",0,4.61315919834256,0,0,0,0,0,-2.4452757043522,0,-2.63918935701903,0,0,0,0,0,4.571210057152,0,0,0,0,0,0,0,-2.95752347653655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23534175845178,0,0,0,0,0,0,0,0,0,-2.46127920573123,0,0,0,0,0,0,0,0,0,0,-5.77262574918188,4.26306063593926,0,0,0,0,0,0,0,4.03047813552815,0.518777259537101,-2.88700243509293,0,0,5.00043489915602,5.12258092593904
"SRR6724513",0,5.71679895468299,0,0,0,0,0,0,0,-2.3243031829521,0,0,0,0,0,4.02581120506709,0,0,0,-2.19090865452343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79476510437694,0,0,0,-0.216535016835057,0,0,0,0,0,0,0,0,0,0,-0.328386965749319,0,0,0,0,0,-2.78953712810979,-3.19099014337631,0,0,0,0,0,0,0,4.83162003548593,0,-5.52695705477926,0,0,0,0,0
