"","1623__28037","29466__28080_28125","28026__1382_29389","907__78448_158787","820__46503","33038__133926","1596__1308_349096","36835__197_823","1303__103892","1613__817_1547","1352__35760","84109__1343_106648","1382__29389","28118__818_821","40214__29348_40216","397865__1630_28135","52226__1304_1681","28080__28125","1308__349096","1496__850_39778","1680__2130","729__28161","1492__1502","1121298__1559_187327","817__1547","1343__106648","261299__239935_1755626","1379__43675_208479","47678__69825","197__823","1304__1681","1349__589436","818__821","1630__28135","33039__1203033","1363__28025","1633__47770","1358__329854","1660__52787","851__37734","29430__39485","35833__137591","1512__169435","1597__114702","1582__33072","351091__487175","584__309120","437898__454154","228603__310297","736__520083_633701","179995__165179_218538","1535__40520_97478","1694__1685_216816","40518__536633","850__39778","1685__216816","341225__387661","29348__40216","84026__118748","29363__562_521157","198__197614_762210","239935__1755626","43675__208479","78448__158787","1559__187327","40520__97478","84032__1735_310298","520083__633701","562__521157","165179__218538","197614__762210","1735__310298"
"SRR2914173",4.22439914085452,0,0,-2.26071191208358,0,0,0,0,-4.41057602885279,0,0,0,0,0,0,0,-2.24948732460161,0,0,0,0,0,0,0,0,0,-3.44357499770783,0,0,0,3.89622633719218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37258453469435,0,0,4.79531457700369,0,0,0,0,0,-3.11007272181432,-2.76355959927927,-5.96444685570384,0,-3.91566789300495,0,0,0,0,5.38680396941644,4.10943695934278,4.78662563569639,0
"SRR2914174",0,3.9290898701907,0,0,0,4.84872651536419,0,0,0,0,0.228104358815927,0,0,0,0,0,0,0,0,-2.91215514061089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84683547587331,0,-5.04400066306096,0,0,0,0,0.413487646594077,-3.17194483068829,0,0,0,0,0,0,0,6.2023996974872,0,-5.49396960555758,0
"SRR2914175",-3.76955341274501,0,0,0,0,4.46286618232614,-2.71323367211167,0,0,0,0,-2.31340155207027,0,0,0,0,-3.32045312979755,0,4.6994585729041,-2.22796827853868,0,0,0,0,0,4.0069290264944,0,0,0,0,5.75119352496045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85895425608076,0,0,0,0,-3.56275261919297,-5.15693250535833,0,0,0,0,0,0,0,6.17086855124132,0,-1.07662969819366,0
"SRR2914176",-4.36534712127224,0,-2.87970946474709,0,0,0,2.77078827013354,0,0,0,0,0,-4.98780310397894,0,0,0,-3.05949762101311,0,4.25514864140313,5.02135837694311,0,0,0,0,0,0,0,0,0,0,5.29920532523082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16190993399892,-5.88327628308239,0,0,0,0,0,0,0,5.47658865464288,0,-1.11766486580143,0
"SRR2914177",1.54452255247749,0,-3.09227246253738,0,0,4.91492131438717,0,0,0,-2.61432399665774,0,0,-5.35597301596088,0,0,0,-2.65303730748348,0,0,0,0,0,0,0,4.52814198965773,0,0,0,0,0,4.59519541093712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16767370039332,0,0,0,0,0,0,0,-2.77097440336117,-2.65343046006931,0,0,0,0,0,0,0,4.79946845309441,0,-4.5958763711909,0
"SRR2914178",0,0,0,0,0,0,-2.67217409498051,0,0,0,0,0,0,0,0,0,-3.28590886090433,0,4.62834129917563,-2.5559985527823,0,0.188906349273214,0,0,0,0,-2.52202040502183,0,0,0,5.69136109612708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78440831415882,0,0,0,-4.42711935749147,0,0,0,0,-3.31071587992547,-2.38204957727649,-4.36826747922325,0,0,0,0,0,0,5.73432811345602,4.82273666914028,-4.12583089399085,0
"SRR2914179",0,0,-2.7600521418743,-2.57652182308878,0,0,0,0,0,0,0,0,-4.78055054126559,-2.48533345951493,0,0,-2.38667291779173,0,0,-2.67051512930006,0,0,0,0,0,0,-2.34532626783252,0,0,0,4.13383875466394,0,-4.30472382563079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62546788632908,0,0,0,0,-3.54274856282353,-2.63779019229305,4.06222425621182,0,-4.46266670439976,0,0,0,0,6.13622050925198,0,-4.56878663275844,0
"SRR2914180",5.02718618656636,0,2.43703299039766,-5.61675373863245,0,0,0,0,0,0,0,0,-4.37926990749159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71956792432985,0,0,0,0,0,0,0,-3.1150243703228,-5.90938943357516,0,0,-0.621063546703976,0,-4.71042981957393,0,0,5.39538047621434,0,-0.38575053570103,0
"SRR2914181",0,0,0,-4.78731230846764,4.85001034669732,0,0,0,0,-2.52830849477999,0,0,0,-2.68370535684846,0,0,-2.5187871191819,0,0,0,0,0,0,0,4.37915877016694,0,-2.7913095752131,0,0,0,4.3626672638731,0,-4.6483140306063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51714540684701,0,-4.83469000392259,0,-0.559559469279204,0,0,0,0,6.09187454226654,0,0,0
"SRR2914182",-5.30563870585772,0,-4.71486708042279,0,0,0,0,0,4.62651838818619,0,0,0,0.0608517954198919,0,0,0,-2.61371538579194,0,0,0,0,0,0,0,0,0,0,4.15356235056188,0,0,4.52708784471613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58681727277446,-5.07198602582748,0,0,0,0,0,0,0,6.212549753911,0,-0.466305786591153,0
"SRR2914183",0,0,2.23018316849984,-5.32807538128624,0,0,-2.4874794488619,0,0,0,0,0,-4.04723469112314,0,0,0,-3.10242701421366,0,4.30844078821225,0,0,0,0,0,0,0,0,0,0,0,5.37356121539228,0,0,0,0,0,0,0,0,-4.24910959556375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55254065932125,-2.30773976264552,0,0,-0.577877665347441,0,0,0,0,6.15318091789864,0,-3.99712251954898,0
"SRR2914184",-4.19140253926076,0,0,-4.74633059154638,0,0,-2.17526315456242,0,0,0,0,0,0,0,0,0,-2.76957524658024,0,3.76766630353466,-2.25543252986928,0,0,0,0,0,0,0,0,0,0,4.79704504246208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9065237347772,0,0,0,0,-3.57067085377122,-2.91406232762983,0,0,-0.623560717350764,0,0,0,0,6.18458333583709,0,5.04730400787728,0
"SRR2914185",0,0,0.903349907580094,-5.55265199268907,0,0,0,0,0,0,0,0,-6.19805244367023,0,0,0,-2.54393394456883,0,0,-2.55827316224813,0,0,0,0,0,0,0,0,0,0,4.40622284309233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43105909665366,0,0,0,0,0,-5.14352440545349,0,0,-0.60742984167644,0,0,0,0,0,0,0.394511642154867,0
"SRR2914186",0,0,4.89724710365949,-5.89424289238774,0,0,0,0,0,0,0,0,0,0,0,0,-2.95065319423754,0,0,0,0,0,0,0,0,0,-2.72744534434535,0,0,0,5.11068124793481,0,0,0,0,0,0,4.6840824314734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65322164490104,-4.72407391127333,0,-0.567737190811007,0,0,-3.01728054352057,0,0,0,-4.59551469271008,5.22608320206666
"SRR2914187",0,0,5.71048278209045,-5.49418351796429,0,0,0,0,0,0,4.6279786562576,0,0,0,0,0,-2.57104417886768,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45317914630303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76031686698668,-5.75498222188589,0,0,-0.618340579658574,0,0,-2.85988611133185,0,4.78100905861028,0,0.886548456576877,4.95346804868735
"SRR2914188",0,0,5.1603281454796,-5.13115505687883,0,0,0,0,0,0,0,4.83875294561138,0,0,0,0,-2.76304066994732,0,0,-2.441980234978,0,0,0,0,0,0,-2.92951344811215,0,0,0,4.78572682372791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81720042225929,0,0,0,-4.22963383806089,0,0,0,0,0,0,-5.07406613358653,0,-0.640372551905441,0,0,-2.90242163325719,0,0,4.87953426645758,0,5.02714173378849
"SRR2914189",0,-2.50581546962082,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67437052919696,0,-4.34019970777533,0,0,0,0,0,0,0,0,-2.96640951478499,0,0,0,0,0,0,4.632145634834,0,3.76497453447941,0,0,0,0,-3.61895297724817,0,0,0,0,0,0,0,0,0,-6.20661467363295,0,0,0,0,0,0,0,0,-2.91769494695417,0,-5.13797199566334,0,0,0,0,-2.2507025653679,0,5.05359588911161,1.75630414556338,0,3.89833119594282
"SRR2914190",0,0,0,0,0,4.35032086175273,3.16295976228839,0,0,-2.60645592989235,0,0,0,0,0,0,-3.31616632350916,0,4.66191288853297,-5.4025334186042,0,0,0,0,4.51451409826273,0,-2.69510241131426,0,0,0,5.74376855866676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42383727201061,0,0,0,0,-3.27585001374225,0,-4.6680543079977,0,0,0,0,0,0,5.67393866177679,0,0,0
"SRR2914191",-4.1746170694425,0,-2.09277416664947,0,0,0,-5.12863418422716,0,0,0,0,0,3.62479118540451,0,0,0,-2.7412421216673,0,-1.43457731698889,0,0,0,0,0,0,0,-3.38918160279624,0,0,0,4.74797063057566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23529173080895,0,0,0,0,0,0,0,0,-2.90928310202226,-3.17502867685717,5.87023473212081,0,0,0,0,0,0,5.03902614630415,3.87163884749967,-5.49931098380481,0
"SRR2914192",0,0,0,-5.17766079068362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87347722161113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86208370930976,0,0,0,0,0,0,0,0,-2.24753895779329,-5.76193099965452,-4.97700854222233,0,-0.588957584633459,0,0,-2.27491281970348,0,3.89285166688838,4.9572744000397,-1.90873278283209,3.94026458651621
"SRR2914193",-3.78336778943475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40095631271779,0,0,0,0,0,0,0,-2.038716901345,0,0,-5.79538896015333,-2.17081721980638,0,0,0,0,0,4.15857832038045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44172853664983,0,0,0,0,0,0,0,0,-2.98786363282396,-2.34283735294304,-2.18887263679119,-3.75996571865007,0,-3.53116125537892,0,0,0,5.17513161813842,5.96124869133719,-4.05791332916753,0
"SRR2914194",0,4.8612457657926,0,-5.49182466412533,0,0,0,-2.3507668913875,0,0,0,0,0,0,0,2.03214759524522,0,0,0,0,0,0,0,0,0,0,-2.71874768977798,0,0,-4.0716476926339,0,0,0,5.61788558073789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29104503013773,0,0,0,0,0,0,0,0,0,-2.56754316835867,-4.70900913165598,0,-0.598767405063913,0,0,0,0,0,5.70025720219559,-4.44711521822359,0
"SRR2914195",5.03539563458195,0,0,-5.49159976792955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40154339713227,0,0,0,0,0,2.1578087330507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90214126832909,-2.84445841897569,0,0,0,0,0,0,0,0,-2.5382308527,-5.53935738046971,0,-0.587416030279475,0,4.92674650168294,0,0,0,5.02665612748837,-4.39634479821528,0
"SRR2914196",0,0,0,0,4.99484106988928,0,-2.27526123181769,0,0,-2.68312429910846,0,0,0,-2.28340889801932,0,0,0,0,-3.94086805399998,0,0,0,0,0,4.64730760907849,0,0,0,0,0,0,0,3.95498022582432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80203131248038,-3.21799322150861,0,0,0,0,0,-2.91721949084304,0,1.8867461320641,0,-5.57372775806517,5.05277237497035
"SRR2914197",0,0,0,0,0.862097237539354,0,0,0,0,0,0,0,0,-2.31553814301073,0,0,0,0,0,0,0,0,0,0,0,0,-3.26731117341194,0,-0.277733405661769,0,0,0,4.01062971055827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94932465600766,-3.03408534962983,-5.65914895648697,0,0,0,0,-2.8422278434489,0,5.10838015222087,0,-5.25518998005925,4.92288303154041
"SRR2914198",-3.88787283358883,4.5565163034121,-1.9576898620703,0,0,4.15548628679928,0,0,0,0,0,0,-3.39081830656826,0,0,0,0,0,0,-3.28526026272594,0,0,2.11136894090874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6902376911284,0,0,0,0,-3.56633489265061,-2.1571335285725,0,0,0,0,0,0,0,6.17707323087655,0,-3.7362648701979,0
"SRR2914199",-4.68027234482813,0,0,-2.46451123987334,0,5.44612155996385,0,0,0,-2.40947692124761,0,0,0,-2.67544061274447,0,0,0,0,0,5.98666194397309,0,0,0,0,4.1733364472655,0,-2.52796311300917,0,0,0,0,0,4.63399907390663,0,4.17949541128781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17864296682464,0,-4.37856055139187,0,-4.26865868328519,0,0,0,0,5.50557111766175,0,0,0
"SRR2914200",0,0,4.77991743948518,-5.86508304168756,0,0,0,0,0,0,0,0,0,-3.18151101741135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5105387269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03152080003723,0,0,0,0,4.25682878695155,0,-3.0295690262469,0,0,-0.611185231080359,0,0,0,0,0,0,-5.2473674784966,0
"SRR2914201",-4.076957184879,0,0,-2.55544172502093,0,0,-2.86588386630523,0,0,0,0,-2.52458121011907,0,0,0,0,-3.47272867091678,0,4.96385646503259,-2.38085052291941,0,0,0,0,0,4.37270292375995,0,0,0,0,6.01494249892901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12375407092334,0,0,0,0,-3.07172234077102,-2.98546952624144,0,0,-4.4261549035177,0,0,-2.40932923044339,0,5.32037916095981,0,-5.17098490389876,4.17308063928877
"SRR2914202",0,0,0,-2.42018847101827,0,0,-2.59229347803533,0,0,0,0,0,0,0,-2.44835513887256,0,-3.17224180797226,0,4.48998401208663,0,0,0,0,0,0,0,-5.85197082518915,0,0,0,5.4944839853021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2731302371063,4.24067549549964,0,-3.03392916062994,-2.40534206192323,-0.754758332540535,0,-4.19188939569609,0,0,0,0,5.25491945277585,0,-4.16617466083351,0
"SRR2914203",-4.04472783637487,0,0,-2.3247759922297,0,0,-2.17263085357752,0,0,0,0,0,0,0,0,0,-2.73527878102344,0,3.763107024488,0,0,0,0,-2.02795944449253,0,0,-3.31483201596917,0,0,0,4.73764182159766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26381873212441,-2.3352247051298,-5.74145747021457,0,-4.02663013475819,3.51252879355022,0,-3.21441368076419,0,5.65309987073451,0,-4.04472783637487,5.56752781162807
"SRR2914204",0,0,0,0,0,0,0,0,0,0,4.22263172618712,0,0,0,-2.34757836837665,0,-2.79188062634088,0,0,0,0,0,0,0,0,0,-4.55272880723986,0,0,0,4.83567909348963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07502206009874,4.066125008778,0,-2.89734224919741,0,0.0669607490307392,0,0,0,0,-2.81788670800342,0,5.01834398252581,0,0,-4.88072294823493
"SRR2914205",0,0,4.33568537244237,-5.06750180312813,3.68968761842437,0,0,0,0,0,0,0,0,0,0,0,-2.09986595591194,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63707452472366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42163104579361,0,0,0,0,0,-3.71010881965307,-4.83704467980187,0,0,-0.612980272112002,0,0,0,0,6.42609697724851,0,0.267758524889427,0
"SRR2914206",-4.76556947700522,0,0,0,0,0,2.57261990852665,0,4.0149774072015,0,0,-2.6369953736656,0,0,0,0,-3.60864380565664,0,5.19390305177787,0,0,0,0,0,0,4.5674099665129,0,-2.15826292603707,0,0,6.25035441781601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04426390361944,-2.12252025202841,0,3.73822104398848,0,0,0,0,0,5.27281975271684,0,-3.67631291660711,0
"SRR2914207",-3.97159082673652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24360894924194,0,0,-2.32388336847793,0,0,0,0,0,0,0,-2.15499343905764,0,0,3.88604469240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3781174558459,0,0,0,-4.02508406506808,0,0,0,0,-3.5196351383795,-6.33193751223494,0,3.73255812642542,0,0,0,-2.32089733627312,0,6.09618688377801,4.11902025989154,-0.372874854428154,-4.01991210557631
"SRR2914208",-1.14233473570039,0,0,0,0,0,1.61147784528184,0,3.82058299975593,0,0,-2.6509803262805,0,0,0,0,-3.60140639550935,0,5.18685065739168,0,0,0,0,0,0,4.59163261498334,0,0,0,0,6.23781885572569,3.38851391591446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2714148148327,0,0,0,0,0,0,0,0,5.66625667192377,0,0,0
"SRR2914209",0,0,4.7883141114356,-5.32176479583648,0,0,0,0,0,0,0,0,0,0,0,0,-2.52476119978939,0,0,0,0,0,0,0,0,0,-3.11779599828726,-2.26108746960322,0,0,4.37301467501378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8883889513741,-4.90527116028966,-5.40018107666846,-3.91631837771012,-0.590516811639824,0,0,0,0,5.00283641580053,0,1.23246781349272,0
"SRR2914210",-3.96349837812959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25499658661635,0,0,-2.24712516671078,0,0,0,0,0,0,0,0,0,0,3.90576865891392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36438939583259,0,0,0,-3.89213495970976,0,0,0,0,-3.53558096990614,-6.34976245610361,0,0,0,0,0,-2.34666219678475,0,6.12380587415108,4.09524256245913,-0.40135955487133,-4.06453815303238
"SRR2914211",-4.38857214628158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98338515263265,0,0,0,0,0,0,0,0,0,-0.159470365415515,0,0,0,5.16737466290638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66880846011955,0,0,0,0,0,0,0,0,-2.61808550723634,-3.07290733829951,0.924068405101249,0,0,0,0,0,0,4.53465711709308,4.62251184859671,-5.32243163688599,0
"SRR2914212",0,0,4.43275910833588,-5.17951412887401,0,0,-2.7879961724541,0,0,0,0,0,0,0,0,0,-2.50322116249941,0,-4.82895102199806,0,0,0,0,0,0,0,-3.09428903170165,0,0,0,4.33570623603061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3771893442077,-4.93201781572376,-5.35946581621036,0,-0.628314589645172,0,0,0,0,4.11741272337908,0,0.312219243374191,0
"SRR2914213",0,0,0,-5.40588684722622,0,-4.39269707876372,0,0,0,0,0,0,0,0,0,0,-2.85424739160628,0,0,0,0,0,0,0,0,0,-2.66554691718511,0,0,0,4.94370149963302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70315458704304,0,0,0,0,0,0,0,0,-2.83240423408741,-5.3768725047659,-4.6168626905232,0,-0.662916101119673,0,0,0,0,4.9058680410126,-4.68200108547141,0.158644928185256,0
"SRR2914214",-4.2532706262278,0,0,4.68647481643005,0,0,-2.50392885113449,0,0,0,0,-2.16832341806575,0,0,0,0,-3.12622825071772,0,4.3369319887025,-2.50288393137434,0,0,0,0,0,3.75564632733129,0,0,0,0,5.41478616630027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33512213458809,0,0,0,0,-3.55940568691996,-5.41279462895128,0,0,0,0,0,0,0,6.16507149449497,0,-0.62402225598475,0
"SRR2914215",-2.20955733273998,0,0,0,0,2.99383550346683,0,0,0,-1.45187824736868,3.13438297828553,0,0,0,0,0,0,0,0,7.04777584306848,0,0,0,0,2.51472689084661,0,-1.11015697963998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67022203463609,-1.16467135639484,-1.92284829311365,0,0,0,0,0,0,6.35701103904853,0,-2.01726996339603,0
"SRR2914216",0,0,0,0,0,3.65538694102122,-1.99745375233492,0,0,0,0,0,0,-1.95114006123904,0,0,0,0,-3.45969138481317,0,0,0,0,-1.98422507883078,0,0,-5.81689769167552,0,0,0,0,0,3.37947371874907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92514612208379,3.33005727422374,0,0,-3.43677865018726,0,0,0,0,0,-3.33445089544333,0
"SRR2914217",0,0,0,-2.6386833744252,-4.43017653200053,0,-2.57366300675762,0,0,0,0,0,0,-2.6168320732388,0,-2.34574597166375,-2.38072342281644,0,-4.45771508926468,0,0,0,0,0,0,0,0,0,0,0,4.12353392708736,0,-4.53248610572541,4.06295120457164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77050027738151,0,0,0,0,0,0,0,0,-3.60189524582135,0,0,0,-4.57033366959175,0,0,-2.44749565531037,0,6.23866556930336,4.79864724280844,0,4.23918682630165
"SRR2914218",0,0,0,-5.32618386133375,4.54847292863714,0,0,0,0,0,0,0,0,-5.56526540811377,0,0,-2.69775924380899,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67265607686576,0,0.338946946407043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3988096536666,0,0,0,0,0,0,0,0,-2.7644580449544,0,0,0,-0.604909132556255,0,0,0,0,4.78818178925355,4.80808799913397,0,0
"SRR2914219",0,0,0,-2.73058911572136,0,0,0,0,0,0,0,0,0,0,0,-2.52843938101878,-2.96516304809337,0,0,0,0,0,-5.316705044865,0,0,0,-2.49485196144577,0,0,0,5.13581305202352,0,0,4.37938547178253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42979174462371,0,0,-2.61901766827794,0,0,0,0,0,0,0,0,-2.73781488294065,-4.32121035458694,0,-4.72951908302397,0,4.53627166737796,-3.02172336698359,0,0,0,4.74203447897144,5.23377839803367
"SRR2914220",-4.22073474173088,0,0,-5.40569840783653,0,0,0,0,0,0,0,0,0,0,0,0,-2.77321284892956,0,0,0,0,0,0,0,0,0,2.80237266515616,0,0,0,4.80334555454882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70674902464851,0,0,0,0,0,0,0,-2.48777578596106,-3.09086106101741,-4.20802816926417,0,-0.64120943418175,0,4.68822683402871,0,0,4.30895405912415,0,5.3535283968184,0
"SRR2914221",0,0,0,0,0,0,-2.25282498118951,0,0,-3.50043823497088,0,0,0,-3.13110030917541,0,0,-2.07735483544643,0,-3.90200732798063,0,0,0,0,-2.30337004180348,6.0629368717263,0,0,0,0,0,3.59808412034211,0,-5.42322481908643,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55581787691449,0,0,0,0,0,0,0,0,0,-4.14393356003335,0,0,-3.38366186260158,-2.18416146943696,0,0,0,-3.98955394103568,0,0,0,5.86067426165907,0,-3.78307863699911,0
"SRR2914222",0,0,0,0,0,0,0,-5.29727869606568,0,0,0,0,0,-3.33289793106269,0,0,0,0,0,-2.50609202020206,0,0,0,0,0,0,0,0,0,0.324327760089237,0,0,-5.77274855304177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71780053801786,0,0,0,-4.3406787074329,0,0,0,0,-3.10869995851357,-3.20220402029439,0,0,0,0,0,0,0,5.38442627363276,1.25447593856104,-5.54638005935121,0
"SRR2914223",0.559328859104218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07690570247344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182723080790757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3070856677217,0,0,0.0211082355452978,0,0,0,-3.38103669695172,-5.90744725456148,0,0,0,0,0,0,0,5.85612734137523,0,-2.15294755660797,0
"SRR2914224",0,0,0,0,0,0,0,0,0,0,-3.75189974376204,0,0,0,0,0,-2.56715360396542,0,0,0,0,0,0,0,0,0,-2.30781685857756,-2.16062927722998,0,0,4.44644047290166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20206204594197,0,0,0,0,0,0,0,0,-3.4811019930373,-6.04494957238475,-3.99725605362033,-3.74231968448314,0,0,0,0,0,6.02944551826988,3.81408334499057,-0.735377044261496,0
"SRR2914225",4.68211261228328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62221564970512,0,0,0,0,0.319541717446737,0,0,0,0,-2.86157626741599,0,0,0,-4.54181073369151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23808387763991,-5.94557034967315,-4.9563954848978,0,0,0,0,0,0,3.8764749876731,0,-2.28510542149344,0
"SRR2914226",0,0,5.040477575838,-5.79155857374934,0,0,0,0,0,0,0,0,0,0,0,-2.54747839091256,-2.41403073266825,0,0,0,0,0,0,0,0,0,-3.1859102622549,0,0,0,4.18122388001412,0,0,4.41236200424436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85498981132622,0,0,0,0,0,0,0,0,-3.30079293544337,0,-5.51815844258058,0,-0.604224621325537,0,0,0,0,5.71714106945234,0.512066370251483,0,0
"SRR2914227",0,4.84196432924285,-2.90034566092821,0,0,4.41376468324858,0,0,0,-5.70432625774024,0,0,-5.0235460442396,0,0,0,-2.93443942449121,0,0,0,0,0,0,0,1.28396029587613,0,-2.49174910876444,0,0,0,5.08259817495195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04839170443377,-3.17972442678524,-4.31583605609448,0,0,0,0,0,0,5.27996931345077,0,-5.50744426125986,0
"SRR2914228",4.49277595791989,-2.77319664685345,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99642027307629,0,-4.80331749172982,0,0,0,0,0,0,0,0,-2.96369326084814,0,0,0,0,0,0,5.18995215379755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88624169052163,0,-5.46494001452985,0,0,0,0,0,0,0,0,0,-2.67506452115177,-5.13326730583846,0,0,0,0,-3.05700601874257,0,0,2.51872392276135,-4.63334766415977,5.29488974350599
