"","204516__187101_290053","69825__876_208479","1735__28125_397865","562__90742_1755626","47678__218538","169435__905_351091","33043__84026","39485__45851","28137__294_39483","29389__33987_626937","840__179995","90742__1755626","1623__852_33035","84030__40519_239935","850__1671366","28117__55507","33039__1456_158787","856__1161942","1596__246787","46124__483_1510","1364__1680","41976__33031_301302","905__351091","1264__47770","28111__820_165179","1365__39492","122355__861_1535","853__89014","74426__818_197614","1308__1633","762210__40520_310298","901__536633","36847__384638","823__1303","1352__46228","539__97478","38986__328814","40543__349096","28135__151276_1297750","859__1385387","907__46503","185293__301301","330920__1304_487175","328813__821_310297","1515__371601_387090","623__1265_47246","1537__261299_454154","28125__397865","820__165179","187101__290053","294__39483","1358__29370","851__52226","483__1510","33932__310514","44749__228604","39497__582850","34086__376804","1343__39488_160453","876__208479","852__33035","729__1630_28037","817__33033","40519__239935","40520__310298","861__1535","33031__301302","545533__28108_39486","821__310297","1304__487175","437898__1428_29348","34062__1366_228603","1811976__37734_341225","818__197614","13689__33051","371601__387090","1456__158787","33987__626937","1265__47246","261299__454154","703__28116_33038","39488__160453","1630__28037","28108__39486","151276__1297750","37734__341225","1366__228603","1428__29348","28116__33038","410072__40518_46506","40518__46506"
"ERR475522",0,0,-2.56507272220027,-2.79508031741159,0,0,4.621703222875,0.400719596796525,0,0,0,-4.84122112099262,0,0,0,0,0,0,0,0,0,0,0,0,-3.43743972071502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44283627995988,-5.95382024423378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30870548135386,3.99879519341764
"ERR475523",0,6.37112547515544,0,-2.27504224251745,0,0,0,0,0,0,0,3.94048875340566,0,5.61263342747856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70372464059822,0,0,0,0,0,0,0,0,0,0,0,0,-3.27188990327645,0,0,0,0,0,0,0,0,-4.24972422282467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66707954924643,0,0,0,0,-0.0348009591441614,0,0,0,0,0,-2.3579036486635,0,0,0,0,0,0,0,4.08400891883722,0,0
"ERR475524",0,0,0,3.24832182076603,0,0,0,0,0,0,0,-4.37451994535527,0,-2.84667549957871,-4.23478444949173,0,0,0,0,0,0,0,0,0,-2.37811770323618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92989044730549,0,0,0,0,4.11902068838406,0,0,0,0,0,0,0,0,0,-2.38527800949985,0,0,0,0,-4.93058659793185,0,0,0,0,5.07471911534381,0,0,0,0,0,0,0,0,0,0,0,-2.58474982322662,4.1314227026305,0,0,0,0,0,0,4.47691801868317,-2.84475396679411,4.92725840552051
"ERR475525",0,4.85756426415439,4.84794373668543,-2.92516983500369,0,0,0,-5.08094648083253,0,0,0,-5.06654277499427,0,0,0,0,0,-4.08187310239236,-4.6824140873588,0,0,0,0,0,0,0,0,0,0,0,-2.35963968266716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08701581793522,0,0,0,0,0,0,-2.31576247011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01101825649573,0,0,-2.9742035954786,5.15147173942297
"ERR475526",0,0,4.57936640984744,2.32102402227926,0,-2.04171390042658,0,0,0,0,0,-4.93999363490702,0,-2.06844138490224,0,0,0,0,0,0,0,0,-3.53635221005846,0,0,0,0,0,0,0,-4.36309574214303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5826455711288,-0.0877095287069545,0,0,0,0,0,0,-2.10301175706677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.64252321215435,0,0,-2.89959509004467,5.02224601733463
"ERR475528",0,2.73055222177594,0,-2.93485067448175,0,-5.202596587404,-4.15758419917168,0,0,0,0,-5.08331048083018,0,-2.80503314727081,0,-4.53341474818811,0,0,0,0,0,0,-0.00234599499555999,0,-3.32803532679556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.764326275394,0,0,0,0,0,0,0,0,0,0,4.21345930380519,0,0,0,-4.85845992798787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475530",5.50709203858059,0,0,0,4.28877089973053,2.8294778581066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26298080559153,0,-5.18803940444692,0,0,0,0,0,0,0.100562194883536,0,0,0,0,0,0,0,0,0,0,0,-3.18247767781469,0,0,0,0,0.394701037308801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51221303192885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475534",0,0,0,-2.8258739393863,0,-2.52629630497608,0,0,0,0,0,-4.89455723880188,4.70271630103416,-2.3804398021378,0,0,0,0,0,0,0,0,-4.3756735551921,0,0,0,0,0,0,0,-2.56812128815191,0,0,0,0,0,0,0,0,0,0,0,-2.59870297952474,-2.71838835889208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12304268166188,4.44811655107834,0,0,0,4.70838675230487,4.50108559431748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75306009345029,4.76843995814622
"ERR475535",0,0,0,1.38875885550672,0,-2.34450875238245,0,4.27736556063677,5.05894420156014,0,0,-5.73814478632024,0,0,0,0,0,0,0,0,0,0,-4.06080827791633,0,0,0,0,0,0,0,-2.58352638426843,0,0,0,0,0,0,0,0,0,0,0.0362038025824799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47479896024764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60797441891838,4.51714419840655
"ERR475536",0,0,0,-3.1333278681273,0,-2.28873346284991,4.54373519761641,4.18294424068915,0,0,0,-5.42708306436796,0,0,0,0,0,0,0,0,0,0,-3.9642026426391,0,-5.93968090013681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2545359194686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83865315912868,4.91669149667678
"ERR475537",0,0,5.19959995346776,1.64686809060603,-4.32318246125528,-2.47808855673548,0,4.15515948952402,0,0,0,-5.71456074481727,4.87142198902283,0,0,0,0,0,0,0,0,0,-4.29217528592088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48893724533718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31096576577451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475538",0,0,0,-5.84259875210706,0,0,0,-0.425392034460654,0,0,0,-0.571059296980593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4018002245256,0,0,0,0,0,0,0,0,0,0,0,0,-2.32391457660597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16004001850867,0,0,0,4.02513811913145,0,0,0,0,0,-0.0285200713980712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89011770586672,5.00583070641556
"ERR475542",0,0,0,-2.93904526523824,0,0,-3.90813268879474,0,0,0,0,-5.09057572513739,-2.41304420279993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00492370152871,-2.60856632557646,-4.13370990360146,0,0,0,0,0,0,0,0,0,0,-2.81368068304794,-2.65991853644819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17951516015902,0,0,0,4.51816941081168,0,0,0,4.60711404912251,4.87343789931413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55929917682522,4.43283620603049
"ERR475543",0,0,0,-5.19212758482807,-4.44413520983441,-2.10202484472677,0,0,0,0,0,-1.05162797306779,0,0,0,0,0,0,0,0,0,0,-3.64081382983885,0,-3.51271456477378,0,0,0,0,0,-2.38961815808851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08420009867538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13894006049845,0,0,0,0,0,0,0,0,0,-0.0799430039746138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14972971838243,5.45549190234798
"ERR475544",0,0,0,2.85765565854124,0,-2.65642465678137,0,0,0,0,0,-4.88724751523627,0,0,0,0,0,0,0,0,0,0,4.60106247202405,0,0,0,0,0,0,0,-2.77904310264233,0,0,0,0,0,0,0,0,0,0.759152201733511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76137808360743,0,0,0,0,0,4.81344385020037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78284713971524,0,0,0,0,0,0,0,0,0
"ERR475545",0,0,0,-2.86421993691365,4.22013761212373,0,0,0,0,0,0,-4.96097445478617,0,-2.83425557510245,0,0,0,0,0,0,0,0,0,0,-6.19621581560996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71387676936396,0,0,-4.87618318739271,0,0,0,0,-1.28074225220718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90907465771279,0,0,0,0,0.89570956598016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09080026919748,5.3534231022976
"ERR475546",0,0,0,-4.94330534716808,0,-2.4916530508146,-5.02321579296644,0,0,0,0,-0.00110068271624303,0,0,0,0,0,0,0,0,0,0,-4.31566967884489,0,-2.55466221213482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42480474759381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378114805473228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475549",0,0,0,-2.64769674276566,0,0,0,0,0,0,0,-4.58594528150475,-2.14974032951476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40777484040998,0,-2.42228477974858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79053769841741,0,0,0,-3.72345947379943,0,0,0,4.19552030892534,0,0,-2.23760689722219,0,0,-2.45011407788973,0,-2.42502607488567,-4.17038835677614,0,0,0,0,0,0,0,0,0,-3.87564883335539,0,-4.2002683713813,0,-4.24372206724478,0,-2.80458265034638,4.85767964442611
"ERR475550",0,4.93920376525158,0,-2.49623913105313,-4.11247789727801,0,4.28941473060931,4.75712900605454,0,0,0,-4.32361300282562,0,0,0,0,0,0,0,0,0,0,0,0,-2.36871580032471,0,0,0,0,0,-2.86509660160926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10273611485358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96249288258016,0,0,-2.44686198153268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23808927112327,0,0,0,0,0,-2.55175470476705,4.41976879710945
"ERR475551",0,4.7149652467786,0,-2.98018875035056,0,0,0,0,0,0,0,-5.16183833175238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19901462223671,0,-2.43263699642291,0,0,0,0,0,0,0,0,0,0,0,0,-3.1631495353307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21345087417622,0,0,0,5.47873570713065,0,0,0,0,-1.08666966172851,0,0,0,0,0,0,-2.5783981561735,0,0,0,0,0,0,0,4.46591660863441,-2.3887538117852,4.13744296878579
"ERR475552",0,0,0,-3.23143517341989,0,0,-3.88952071448058,-0.247430102588315,0,0,0,-5.59700990172839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73915877119395,0,0,0,0,0,0,0,0,0,0,0,-2.76992285352852,-2.464012766199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74436216170585,0,0,0,4.267795301555,4.79764711535757,0,0,0,0,0.00242234508819926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475554",0,0,3.83908811456115,-2.91102837434877,0,0,-3.78479615221904,3.37145256109107,0,0,-4.88918119478129,-5.04204904664671,0,0,0,0,0,0,0,0,0,0,0,0,-3.70371907132063,0,0,0,0,0,-1.95384525482963,0,0,0,0,0,0,0,0,0,0,0,0,-2.23836477118027,0,0,0,0,-6.41502960848915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38415925149228,0,0,0,3.87696150955651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475556",0,4.61996069947032,0,-2.86302380711795,0,-2.43747990209764,0,-5.49459230317565,0,0,0,-4.95890269720757,0,0,0,0,0,-4.00061237304262,0,0,0,0,-4.22183903286113,3.89082121661817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24941223493868,0,0,-2.33607976523173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89609627808085,0,0,0,0,0,0,0,0,0,0,4.04620884391493,0,0,0,0,0,0,0,0,0,-2.83522010856154,4.91074527866954
"ERR475558",0,0,0,-2.5424250943147,0,0,4.30562138933008,-4.24868239549354,0,0,0,-4.40360943779115,0,0,0,0,0,0,5.06863682304581,0,0,0,0,-5.32830568335104,0,0,0,0,0,-5.74675734359854,-2.42883125962576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20685914468333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83985395194257,4.9187713308398
"ERR475559",0,0,0,-5.62620447022779,0,0,0,0,0,0,0,-0.275829667507957,0,-4.87924825807768,0,0,0,0,0,0,-4.03693232466182,0,0,0,0,0,0,0,0,0,-2.24332660200642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32969192022212,0,0,0,0,-0.2437552186377,3.88555565264596,0,0,0,0,0,0,0,0,0,-0.0298977647829879,0,0,0,0,0,0,4.03514477180741,0,0,0,0,0,0,0,0,0
"ERR475561",0,0,4.73232720763093,-3.00189508941181,0,0,0.206566995846522,0,0,0,0,-5.19943481385277,0,0,0,0,0,0,0,0,0,0,0,0,-2.6091931689972,0,0,0,0,0,-2.4653266491893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5192551354648,0,0,0,0,0,0,0,0,0,-2.44131582457994,0,0,-2.12064481671875,0,0,4.2700710136494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22848304549436,3.67306456736446,0,0,0,0,0,0,-3.08664716125894,5.34622970833874
"ERR475562",0,0,0,-3.15729974942248,0,0,0,0,0,5.3033744172646,0,-5.46860358072422,0,0,0,0,0,0,0,0,0,0,0,0,-3.24823052691251,0,0,0,-2.41259461448176,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64654172322772,0,0,0,-2.59756295277158,0,-5.62610030730869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58394472898129,0,0,0,4.17873645034945,0,0,0,0,0,-4.49911101005901,-2.62121837868886,0,0,0,0,0,0,0,4.54008340962243,-2.70925561744788,4.69256838011111
"ERR475563",0,0,0,-3.1199136822752,0,-2.22838221362934,0,4.61529678098265,0,0,0,-5.40384901292995,-2.22168685957798,0,0,0,0,0,0,0,0,0,-3.85967121268882,3.8507780783521,0,0,0,0,0,3.92553305185864,-2.75450212805896,0,0,0,0,0,0,0,0,0,0,0,-2.81532451164126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8480745192972,0,0,0,4.77093763535471,0,0,0,0,4.8762850939567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87490165569465,4.97947573442703
"ERR475564",0,0,0,-3.28045835882444,-3.38881673680384,0,0,0,0,0,0,5.68192054959794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16351904841094,0,0,0,0,0,0,0,0,0,0,0,1.89459458841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51618718109504,0,0,0,0,0,3.74732491499081,0,0,0,0,3.60396773567172,0,0,0,0,-0.00441112617436061,0,0,0,0,0,0,4.35816403901012,0,0,0,0,0,0,0,-2.62219133110033,4.54176861263243
"ERR475565",0,0,0,-3.26607813642869,0,0,0,0,0,0,0,-5.65701327378437,0,0,0,0,0,0,-3.8417526584606,0,0,0,0,0,-2.90430133130958,0,0,0,-2.37073140609329,0,0,0,0,0,0,0,0,0,0,0,0,-4.01716458805688,0,-2.79767927936636,0,0,0,0,5.03039746631813,0,0,0,0,0,0,0,0,0,-2.25419214650412,0,0,0,0,0,0,0,0,0,4.84572265514522,0,0,0,0,4.10622724645278,0,0,0,0,0,0,0,3.90437532776788,0,0,0,0,0,0,0,-3.24211180902465,5.61550237704974
"ERR475566",0,0,0,-3.0416609481832,0,0,0.269131521597154,0,0,0,0,-5.26831130165143,0,0,0,0,0,0,0,0,0,0,0,0,-2.39405710576492,0,0,0,0,0,-2.53730013823735,0,0,0,0,0,0,0,0,0,0,0,-2.30833170208003,-2.659196443944,0,0,0,0,4.14662854340613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39473275347862,0,0,0,4.60586334821749,3.99814778872455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17797584928097,5.50441563618148
"ERR475567",0,-0.0262775743753877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43106954634993,0,0,0,0,0,0,0,0,0,0,0,-3.18429599788984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34913359159284,-2.0730040094137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286493180669506,0,0,0,0,0,0,0,0,5.80086954197444,0,0,0,0,5.51536245468345,0,3.59054826859852,0,0,0,0,-3.20431019532593,0,0,0,0,0,0,0,5.55002806151547,0,0
"ERR475570",0,0,0,-2.77867697903404,0,0,-4.43071702700803,0,0,-2.27196870235486,0,-4.81280970550896,0,0,0,4.16660652368535,0,-3.71641802103842,0,0,0,0,0,0,0,0,0,0,0,0,-2.74943704356543,0,0,0,0,0,0,0,0,0,0,0,0,-2.39176477547058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21882376712121,0,0,0,0,0,4.76216465166729,0,0,0,4.14265811086861,0,0,0,0,0,0,0,0,-3.93516522568496,0,0,0,3.84311549769531,0,0,0,0,0,0,0,4.74427098316497,0
"ERR475571",0,0,0,-2.25561877861661,0,0,-4.15821642385009,0,0,0,0,-3.90684632707043,0,0,-4.08261393398987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2533070877201,0,0,0,0,0,0,0,0,0,0,0,-2.34976338211526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58112483744743,0,0,0,0,0,-3.90284236098627,0,0,-2.37059545298752,0,4.06990956358851,0,0,0,0,0,0,0,0,0,0,0,4.47063935913691,0,-4.10599176876614,0,0,0,0,0,1.62879296150848,5.44058837911731
"ERR475572",0,0,0,-2.3022037460439,0,0,0,0,0,0,0,-3.98753385752343,-2.29994667850449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63336806861009,0,0,0,0,0,0,0,0,0,0,0,-2.57756066288354,0,0,-2.38408478566513,0,0,0,0,0,0,0,0,0,0,0,0,-2.48457088144552,0,-3.98362450186907,0,0,0,4.56112728986221,0,0,0,0,4.46446602770521,0,0,0,0,-0.081746678137554,0,0,0,4.12935597832396,0,0,4.30340300166982,0,0,0,0,0,0,0,-3.20114932543331,5.54455327426533
"ERR475574",0,0,4.96713653794289,0,0,0,0,0,0,0,0,0,-2.74607676507263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12226632402823,-3.22031161753938,-4.38072409294976,0,0,0,0,0,0,0,0,0,0,-2.91288324584617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75634447859019,0,0,0,5.57774333778252,0,0,-2.41149751846846,0,5.04526177832172,-2.75576194898079,0,-2.73270068948396,0,0,0,0,0,0,0,0,0,0,-4.17683622431364,0,-4.73317643606472,0,-4.77311970919977,0,0,0
"ERR475575",0,0,0,-2.65221905172094,0,0,0,0,0,0,0,-4.59377815038282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78949497571586,-3.02665492673978,0,0,0,0,0,0,0,0,0,0,0,-3.31252675597645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14719706243769,0,0,-4.91373577305991,0,0,5.24232011009196,0,0,0,0,5.73746464278253,0,0,0,0,0,0,0,0,0,0,0,3.94855291604989,-0.0361276139383752,0,0,0,0,0,0,-2.60377486545282,4.50987035843511
"ERR475583",0,0,0,-3.17521705000595,0,0,4.61129969742498,4.69384866331973,0,0,0,-5.49963725566928,0,0,0,0,0,0,0,0,0,0,0,0,-2.57418766790541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07822869149962,1.93280583174257,0,0,0,4.45862382902941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3316484909936,0,0,0,0,0,0,-4.64349361907718,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22167782611517,0.190178328639611
"ERR475584",0,0,0,-3.23494637007122,0,0,-3.94668276550882,4.12945724312399,0,0,0,-5.60309147272386,0,0,0,0,0,0,0,0,0,0,0,0,-2.52290708618581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730563666658231,-2.39800177011702,0,0,0,4.36980325604937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82367015403073,0,0,0,0,0,0,-4.15346090248277,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90211580763152,5.02661202826659
"ERR475587",0,0,0,-0.185230255598383,0,0,0,0,0,6.63038959557889,0,0.276289269545769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5805403052288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85850127335231,0,0,0,0,0,0,0,4.46962691963558,0,0,0,0,-0.0327795482294983,0,0,0,0,0,-2.51838905911162,0,-4.95106943894654,0,0,0,0,0,-4.36197780360691,0,0
"ERR475590",0,0,0,-2.57763800697812,0,0,0,0,0,0,0,-4.46459999160668,0,0,4.48868060589146,0,0,4.89210896302036,0,0,0,0,0,0,0,0,0,0,0,0,-2.54059608086293,0,0,0,0,0,0,0,5.75309344438735,0,0,0,0,-2.53304603452596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40044149356497,0,0,0,4.38736442970984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61479385280639,-0.451466378793081
"ERR475593",0,0,4.74974639149552,-5.20776050449795,0,-2.43399745281121,0,-0.0363997231891873,0,0,0,-0.925838291644116,0,0,0,0,0,0,0,0,0,0,-4.21580725376224,0,-3.44385905423749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96493885604544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379484793446002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR475595",0,0,4.62887677071531,-5.50060543486827,0,0,0,0,0,0,0,-0.580404419194671,0,0,0,0,0,0,0,0,0,0,0,0,-3.43735665619092,0,0,0,0,4.08787210921232,0,0,0,0,0,0,0,0,0,0,0,0,-2.92910601700414,0,0,0,0,0,-5.95367637225773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07336044220687,0,0,0,0,-0.030701955172672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90915241428247,5.03879978849889
"SRR2726182",0,0,0,0,0,0,0,0,-2.89946585272253,0,0,0,0,0,0,0,0,0,0,0,5.11447740620304,0,0,0,0,5.45147343775502,2.76970914774445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02202217172644,4.45579722945633,0,0,0,0,0,0,0,0,0,0,4.65042056523981,0,0,4.4904167480864,0,0,0,0,0,1.44330549906861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54722566448918,0,0,0,0
"SRR2726220",0,4.46895382536962,0,-2.89691826351061,0,0,0,0,0,0,0,-5.01760961777458,0,0,0,0,0,0,0,0,0,0,0,0,-3.20342712471444,0,0,0,0,0,0,0,0,0,-3.85895254456308,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54849853834969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81926469767441,0,-3.3686365669486,0,0,0,0,0,0,0,0,0,0,0,0,5.83464968618938,0,4.78549350849393,0,0,0
"SRR2726222",0,0,0,0,0,0,0,0,0,0,0,0,0,4.8054773370075,0,0,-1.97097731868425,0,0,0,0,0,0,0,0,0,-2.78517234034492,0,0,0,-2.23695504645336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99011427860867,0,0,0,0,0,3.87451979470481,4.82406000131292,0,0,0,0,-2.69662838369408,-1.90683731734628,-3.27117704161044,0,0,0,3.413832856527,0,0,0,-3.1907098369663,-5.17902985098738,0,0,0,5.66584483662213,3.3027391154121,4.67069736969049,-5.52647154983545,0,0
"SRR2726229",0,0,0,-2.39259951479362,0,0,0,0,0,-1.99441726193982,0,-4.1441039217872,0,0,0,0,-2.36974093378504,0,0,0,0,0,0,0,-2.68866894121376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65691121091466,0,0,0,0,0,3.43878787518902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90055894291779,-2.09800897908163,0.585499746673088,0,0,0,4.1045116980914,3.45443202917218,0,0,0,0,0,0,0,6.35324925598569,3.6338581465051,5.02391545948189,0,0,0
"SRR2726234",0,0,0,0,0,0,0,0,0,-2.06762109569506,0,0,0,0,0,0,-2.38362773737163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52616858448163,0,0,0,0,-3.54732025851594,0,-3.31822384844551,0,0,0,0,0,0,0,0,0,0,0,-3.04960505230025,-2.21756739809067,0.648935770616789,0,0,0,4.12856434745811,3.58122478854507,0,0,0,-5.74733229639436,0,0,0,6.16503274576461,3.84093940270136,5.28207089360278,0,0,0
"SRR2726239",0,0,0,5.24626290025899,0,0,0,0,0,-2.14665015186732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85945800674378,0,-3.69981849455315,0,0,0,0,0,4.94854030369648,0,0,0,0,0,0,0,-2.86698037071284,-2.03093920661688,-3.546773152299,0,0,0,0,3.71810712910964,0,0,-3.31049721738471,0,0,0,0,6.1431913027031,3.51768989294406,4.96575566637729,-5.7339493788257,0,0
