"","33039__45851","39492__214856","1735__817_39485","46503__357276","28130__116085_371601","817__39485","584__287_582","454155__729_40520","1358__1304_1363","33043__147802","40519__1680_216816","573__487174","39488__239935_301301","116085__371601","548__360807_626940","310297__154046_552398","54291__158836","29361__28111_40545","410072__28116_751585","287__582","1623__363265","296__624_1070699","823__821_28117","1680__216816","329854__147207_665950","239935__301301","1286__550_1118061","665951__47678_246787","28116__751585","360807__626940","1354__1283_328814","28111__40545","571__546_562","550__1118061","626929__820_39491","47678__246787","329__818_204516","821__28117","28126__218538_338188","674529__46506_166486","546__562","1283__328814","387090__853_40518","39486__1351_165179","820__39491","1582__1078764","1747__501496","218538__338188","154046__552398","1282__29382","328812__626930","1304__1363","818__204516","1351__165179","729__40520","46506__166486","853__40518","43765__48296_72556","1352__1353","46228__47770","1689__33038","624__1070699","147207__665950","48296__72556","40214__40324"
"ERR2239760",0,0,0,-5.2616595380081,0,0,0,0,0,0,0,0,0,0,-2.38077027429419,0,0,0,-2.57767057167631,0,0,0,-2.52060725451696,0,0,0,0,0,4.46465639531847,4.12361507622723,0,0,0,0,-3.24617113955314,0,0,-4.36581983075007,0,-2.88495024408265,0,0,-5.70863099882178,-2.78193222709157,-5.6225333437698,0,0,0,0,0,0,0,0,-4.81844796053584,0,4.99688040005938,1.04615031339214,0,0,0,0,0,0,0,0
"ERR2239761",-4.25782842329201,0,0,-4.73424629094406,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05154669724751,0,0,-0.215146530526032,0,-2.51146984313829,0,0,0,0,0,0,0,0,5.28543392130169,0,0,-6.35061221974077,0,0,4.34999336999255,0,0,0,0,-3.28767352321131,0,-0.808033674863799,0,0,0,0,0,0,0,0,0,0,0,5.69441758090096,0,0,0,0,0,0,0,0
"ERR2239763",0,0,0,0,0,0,0,0,0,0,0,-4.50326941369088,0,0,0,0,0,0,0,0,0,0,-2.83865097657382,0,0,0,0,0,0,0,0,0,0,0,-5.77304319842785,0,0,-4.91668771638087,0,0,0,0,-5.44494569425286,-2.6164214412772,-1.40213642640233,0,0,0,0,0,0,0,0,-4.53177487030471,0,0,0.736743713649391,0,0,0,0,0,0,0,0
"ERR2239767",0,5.82276201695649,0,-4.50326195332239,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65201470019631,-3.215040302322,0,0,0,-2.69642315756616,0,0,0,0,-2.6491085254228,5.56861315200331,0,0,-4.59342420315956,0,0,-2.78145409607755,4.58839056079616,-2.62690645447217,4.67034190760989,0,0,0,0,-2.62206958514035,0,4.81761981332689,0,0,0,0,0,0,0,4.54993544587643,0,0,0,4.54155774244413,0,0,0,0,0,0,0,0
"ERR2239770",0,0,0,0,0,0,0,0,0,0,0,0,-4.92844613895046,0,0,0,0,0,-2.55277749801258,0,0,0,-6.18186699110162,0,0,-0.165926752533086,0,0,4.42154032697634,0,0,0,0,0,-3.13691693858699,0,-5.57961615337621,0.706788975350131,0,0,0,0,-2.94068204215138,0,5.43329951675609,0,0,0,0,0,0,0,-0.732995837706092,0,0,0,5.09341070591159,0,0,0,0,0,0,0,0
"ERR2239771",0,0,0,-4.9829385882518,0,0,0,0,0,4.97850961192953,0,0,0,0,0,0,0,-3.0753451631767,0,0,0,0,-2.91328912213553,0,0,0,0,-2.85863911166197,0,0,0,5.32665407343325,0,0,-5.63477266947713,-4.9513081819021,0,5.04596477667647,0,-2.70345383323021,0,0,-2.57852942263431,0,-0.145083508052535,0,0,0,0,0,0,0,0,0,0,4.68251939507156,4.46614396881388,0,0,0,0,0,0,0,0
"ERR2239780",0,0,0,0,0,0,0,0,0,0,-4.8202942445926,0,0,0,0,6.34043563963406,0,0,0,0,0,0,-3.02043060330394,1.19314974836915,4.7822894487875,0,0,0,0,0,0,0,-3.01603578611489,0,-5.00022675638211,0,0,5.23153926565834,0,0,-5.22392721899693,0,-3.53358712934877,0,0.538989246997961,0,0,0,0,0,0,0,0,0,0,0,6.12035244100353,0,0,0,0,0,0,0,0
"ERR2239781",-6.0787205482783,0,0,-5.49894292467091,0,0,0,0,0,0,0,0,-2.49971593049177,0,0,0,0,0,0,0,0,0,-2.50395416939592,0,0,4.32963499610106,0,-2.14554057622017,0,0,0,0,0,0,-2.44569348099018,-3.71618528771394,0,-4.33697584121767,0,0,0,0,-3.15465053628711,-2.327352735109,4.23606536881498,0,0,0,0,0,0,0,0,-4.03109318434318,0,0,5.46401500897368,0,0,0,0,0,0,0,0
"ERR2239784",0,0,-2.11814923344247,0,0,3.66874209033544,0,0,0,0,0,0,0,0,-3.05183871016835,0,0,0,0,0,0,0,-3.37401591366074,0,0,0,0,0,0,5.28593970251705,0,0,0,0,-3.26841924916922,0,0,5.84396698800633,-3.1126488760677,-2.52171480485702,0,0,-5.51686928766213,0,-5.6610681999972,0,0,-5.39126599947143,0,0,0,0,0,0,0,-4.367738164211,0.65806582918975,0,0,0,0,0,0,0,0
"ERR2239787",0,0,-2.85864825434646,0,0,4.95132401749615,0,0,0,0,0,0,0,0,-2.15475717767384,0,0,0,-1.80486820738521,0,0,0,-3.35838516254544,0,0,0,0,0,3.12612343615695,3.73214890970481,0,0,-2.30419831444275,0,-5.88107840179069,0,0,5.81689373291416,0,0,-3.99098855132941,0,-2.77263913537019,0,1.27340225987445,0,0,0,0,0,0,0,0,0,0,0,4.802351853515,0,0,0,0,0,0,0,0
"ERR2239790",0,0,0,0,0.125371645082677,0,0,0,0,0,0,0,0,-0.0697234493268999,0,0,0,0,0,0,0,0,-5.52990075874588,0,0,0,0,0,0,0,0,0,0,0,-5.27839595860545,0,0,0.686584705858415,0,0,0,0,-5.68376913873972,0,0.0190928786999103,0,0,0,0,0,0,0,0,0,0,0,0.105465084582803,0,0,0,0,0,0,0,0
"ERR2239796",4.88596847860407,0,-2.61514731525944,4.29112310141852,0,-4.52956801930669,0,0,0,0,0,0,-2.86633519552709,0,0,0,0,0,0,0,0,0,-2.81274910474067,0,0,-4.9646381901758,0,0,0,0,0,0,0,0,-5.71930002672135,0,0,-4.87182435835471,-3.31910028385951,0,0,0,-2.91251915881388,0,1.14248181693866,0,0,5.74885032706096,0,0,0,0,0,0,0,0,5.0446311610834,0,0,0,0,0,0,0,0
"ERR2239797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81051660153705,0,0,0,1.9280302664401,0,0,0,0,-2.70966152923422,4.86795754937798,0,0,0,-3.5374778711672,0,-2.8634218070748,4.69327143994845,0,5.45047492187497,0,4.89561527436668,-6.12709140351218,0,-4.85977899396806,0,4.95959205335424,0,0,0,0,0,0,0,0,0,0,0,0.258873330975629,0,0,0,0,0,0,0,0
"ERR2239799",0,0,-2.72615257476628,4.03336607102031,0,-4.7218347686799,0,0,0,0,0,-4.83180251722457,0,0,0,0,0,0,0,0,0,0,-2.50579185524687,0,0,0,0,0,0,0,0,0,-3.51606178668543,0,-2.37210579862786,0,0,-4.34015880647985,0,0,-6.08999765709058,0,-3.01251925925819,-2.45890694337318,4.10860776415219,0,0,0,0,0,0,0,0,-4.25895175700623,0,0,5.21783641581494,0,0,0,0,0,0,0,0
"ERR2239801",0,0,-2.59868363472267,0,0,-4.50105208813743,0,-5.83899263594609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53787450526754,0,0,0,0,0,0,0,-2.2771421314906,0,0,0,-3.60144146728904,0,0,4.39572758635711,0,0,0,-3.94412586779741,-2.5722268522955,0,-6.23787960183002,0,0,0,0,0,0,0,0,0,0.655423394711667,0,4.45522759676876,0,0,4.98801124123542,0,0,0,0,0
"ERR2239803",0,0,0,0,0,0,0,0,0,0,0,0,-4.83495640219371,0,0,0,0,0,0,0,0,0,-3.40381909932465,0,0,0.45701878483445,0,0,0,0,0,0,0,0,-5.44822279782035,0,0,5.89558761980364,-3.01260548516038,-5.10001802898443,0,0,-3.23781038707754,0,1.44109993002428,0,0,5.21798576345846,0,0,0,0,0,0,0,0.830630263141537,5.60805209569255,0,0,0,0,0,0,0,0
"ERR2239804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81565506634232,0,0,0,-2.64135107864996,0,0,0,-2.86907367939143,0,0,0,0,-2.60279993164261,4.57495426884859,4.87685763149362,0,0,0,0,-3.48186209914597,4.50818172354181,0,4.96938138336454,0,-5.8063991264294,0,0,-5.35541733365978,0,6.03076206066925,0,0,0,0,0,0,0,0,0,0,0.905466287922527,0.270678256125498,0,0,0,0,0,0,0,0
"ERR2239806",0,0,0,-5.79606891525428,0,0,0,0,0,0,0,0,-3.07424810986277,0,0,0,0,0,0,0,0,0,-2.6417206485596,0,0,5.32475392135491,0,-2.77466920509025,0,0,0,0,-5.88583942565961,0,-2.80459377418591,4.80586803741307,-2.76823625513058,-4.57559438270904,0,0,-0.201554693580835,0,0,0,4.85769891148135,0,0,0,0,0,0,0,4.79472584124036,0,0,0,0,0,0,0,-4.452158772648,0,0,0,0
"ERR2239809",0,0,-2.39488453871324,-4.65044211653993,0,-4.14806169931249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.19781282108061,0,0,0,-2.7869984301635,0,0,0,0,0,-3.34421246934293,4.82722288165789,-2.52343416406698,0,-2.59493333299584,0.359984671391095,0,0,-5.79234590820733,0,-2.78973855546607,0,4.37071618171911,0,0,0,0,0,0,0,-4.49455637500284,0,0,0,4.83196891790104,0,0,0,0,0,0,0,0
"ERR2242031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49823155845309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70819191753104,0,0,0,0,0,0,0,-6.42277680538002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0598521921029,0,0,0,0,0,0
"ERR2242043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10426720076801,0,0,0,0,-3.16361877643199,0,0,0,0,0,-2.10858753285705,5.4795484565591,0,0,0,0,0,0,-3.65218073911472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91264689686206,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50850101207956,0,0,0,0,0,0,0,-6.07690201132862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,0,0,3.71600222372037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36634742693767,0,0.4349454780485,0,0,0,0,0,0,0,-6.77645303873783,2.36658316424705,0,-2.07839157846183,0,0,0,0,0,0,0,0,0,3.59987981191916,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02161889386613,0,0,0,0,0,0,0,-3.01481610822313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52114511469304,0,0,0,2.63484223305206,0,0,0,-3.72738370443918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,4.77341633583404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69694379793614,0,0,0,0,0,0,0,-6.40329449075204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44850386397929,0,0,0,0,0,0,0,-6.82451057592156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390885247657091,0,0,0,0,0,0
"ERR2242071",0,0,0,0,0,0,0,0,0,0,0,4.50727776181223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09801294469119,0,0,0,0,0,0,0,-2.21330473238697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970344782938273,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55376886183878,0,0,0,0,0,0,0,-6.155308227061,0,0,-1.67502045599386,0,0,0,0,0,0,0,0,0,2.90122053349855,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57281089937219,0,0,0,0,0,0,0,-3.36775230819226,0,0,-2.59918941522647,0,0,0,0,0,0,0,0,0,4.50192812566749,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5167536504497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15904335927428,0,0,0,0,0,0,0,-3.54276312010353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68243869543735,0,0,0,0,0,0
"ERR2242091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50626828954811,0,0,0,0,0,0,0,-6.07303482246495,0,0,-3.47253002424948,0,0,0,0,0,0,0,0,0,6.01459843280848,0,0,0,0,-0.135637192840222,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54063395117365,0,0,0,0,0,0,0,-6.1325578944361,0,0,0,0,0,0,0,0,6.06535556623603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831847997811,0,0,0,0,0,0,0,-6.44031652604436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74872412300949,0,0,0,0,0,0,0,-6.49298064461152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78316571687367,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9317117248574,0,0,0,0,0,0,0,-6.80992446816728,0,0,-2.04010918439661,0,0,0,0,0,0,0,0,0,3.53357276036283,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43608321254149,0,0,0,1.74373851797971,0,0,0,-4.21941989558748,0,0,0,0,0,0,0,0,-1.36480032000557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67028196942941,0,0,0,1.0551810615568,0,0,0,-2.89301323401794,0,0,-3.93074105315513,0,0,0,0,0,0,0,0,0,6.80824321546149,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76866022491809,0,0,0,0,0,0,0,-6.52751098602208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,0,0,2.72713340174757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47302239486438,0,0,0,0,0,0,0,-4.28340043616076,0,0,-2.87099975208918,0,0,0,0,0,0,0,-0.633711031300206,0,4.9727174391361,0,0,0,0,0,0,0,0,0,0,0
"ERR2242143",0,0,0,0,0,0,0,0,-2.10108058143735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86645634821572,0,0,0,0,0,5.44208787939355,0,3.63917831784584,0,6.69689884035684,0,0,0,0,1.86952824187074,0,0,0,0,0,0
"ERR2242155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.84497255162061,0,0,0,0,0,0,0,-0.439662677465976,0,0,-2.04994931797141,0,0,0,0,0,0,0,0,0,3.55061637166766,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,-2.99451127366333,0,0,0,0,0,0,0,0,0,0,0,0,5.18664566982268,0,0,0,0,0,0,0,0,0,0,0,0,-3.66392383146987,0,0,0,0,0,0,0,-6.34610223116824,0,0,-1.39010978952901,0,0,0,0,0,0,0,0,0,2.40774078356312,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",4.08984629349764,5.07660802515247,0,-4.59825106805075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77049327312942,0,0,0,0,0,0,0,0,0,-3.42988829062387,0,-5.70285840946087,0,0,4.79863511108795,0,0,-5.9407407836461,0,0,0,-1.30821674315445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07799051103726,0,0,0,0,0
"ERR2242471",0,0,0,0,0,0,0,0,0,0,2.43251609555708,0,0,0,-2.27302799436231,0,0,0,0,0,0,0,0,3.87197277572887,0,0,-2.79505474857974,0,0,3.93699997326191,0,0,-3.16667294212693,4.84117683447676,-2.68787039408967,0,0,0,0,0,-5.48483842671746,0,-2.85184000197944,-3.50743513668152,-4.65552808672348,0,0,0,0,0,0,0,0,-6.07505586098469,0,0,4.93953177848572,0,0,0,0,0,0,0,0
"ERR2242476",0,4.38219901187076,0,3.97756015153114,0,0,0,0,0,0,0,0,-3.05978130810403,0,0,0,0,0,0,0,0,0,-2.75323491125557,0,0,5.29969668568574,0,0,0,0,0,0,-3.29103393792141,0,-2.29029813820233,0,0,4.76874275146703,0,0,-5.70023798991335,0,-5.83250210884484,-2.6739520275762,3.96691273984685,0,0,0,0,0,0,0,0,-4.6314207687638,0,0,0.913782709337685,0,0,0,0,0,0,0,0
"ERR2242477",0,0,-2.50774954695118,0,0,4.34354962797728,0,0,0,0,0,0,0,0,0,-1.72829038223506,0,0,-3.35313831543977,0,0,0,0,0,0,0,0,0,5.8078059271476,0,0,0,-3.47970100955436,0,0,0,0,0,-2.30380258064584,-2.30612701869037,-6.02701894369686,0,-1.99358859115368,0,0,0,-2.86720184848081,3.99030312028689,-2.99348675226376,0,0,0,0,0,0,-3.99432916507907,3.45299672926783,0,0,0,0,0,0,0,0
"ERR2242478",0,0,0,4.08350608410503,0,0,0,0,0,0,0,0,0,0,-2.68499171893082,0,5.46112362056701,0,0,0,0,5.49728235828844,-2.44858690559597,0,0,0,0,0,0,-4.65054207508988,0,0,-3.25317232777924,0,-2.3025952256938,0,0,4.24107692724008,0,0,-5.63465975749076,0,-2.50703628650667,0,3.98821192016719,0,0,0,0,0,0,0,0,0,0,0,4.34231422464836,0,0,0,0,0,0,0,0
"ERR2242480",0,4.98317799661265,0,-5.02404320627442,0,0,0,0,0,0,0,0,0,0,-5.21547108243534,0,0,0,0,0,-5.06487602163338,0,-2.60562498410774,0,0,0,0,-2.95418857857939,0,-0.0805823518239784,0,0,0,0,-2.93834541847295,-5.11680471323919,0,-4.51307485794545,0,0,0,0,-2.73864682420935,0,5.08936355498239,0,0,0,0,0,0,0,0,0,0,0,4.74347544351774,0,0,0,0,0,0,0,0
"ERR2242484",4.43687801472089,0,0,4.71542822482964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58666527701115,0,0,0,-5.90987825304891,0,0,0,0,0,4.48023568195753,0,0,0,-2.78996849392872,0,-5.7674957731323,0,-3.19784417705207,-0.335867297905903,0,0,-4.83236718300097,0,0,0,0.165618508613731,0,0,0,0,0,0,0,-5.53882858934247,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242488",0,0,0,-4.59746139099704,0,0,0,0,0,-0.364837574064893,0,0,0,0,0,0,0,0,0,0,0,0,-2.56420312706766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44133009700818,0,0,0,0,-5.40660074324845,-3.16930578304442,0,0,0,0,0,0,0,0,0,-5.48939864095481,0,0,0.206291105310369,0,0,0,0,0,0,0,0
"ERR2242496",0,-0.320688930846762,0,5.69541344279669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43371974974578,0,0,0,0,0,0,0,0,0,0,0,-3.04454022232611,0,0,-3.90302066048889,-3.48917003139788,0,0,0,-2.79280969453035,0,-5.27329835075586,0,0,-6.04341977062783,0,0,0,0,0,0,0,0,4.83728828679749,0,0,0,0,0,0,0,0
"ERR2242501",0,0,-2.62213996248927,0,0,-4.54167963958816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72414056435135,0,0,0,0,0,0,-5.88042071056272,-4.7183498644159,-2.47794450186458,0,0,-3.00738751574499,0,0,-2.78825708523339,0,-0.429303176717195,0,0,0,0,0,0,0,4.2919257755654,0,0,5.20894797531868,4.82940293618813,0,0,0,0,0,0,0,0
"ERR2242504",0,0,0,-0.187316485085838,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07980386908231,0,0,0,0,-4.84751166396253,0,0,0,-2.3838496906336,-3.14973393591692,0,0,0,5.33437677859776,0,-4.12894878178474,-2.84332409369464,5.455499207332,0,0.170861486037955,0,0,0,0,-2.34996990872529,0,4.92478179266385,0,0,0,0,0,0,0,0,0,0,0,-4.0702672781702,0,0,0,0,0,0,0,0
"ERR2242507",-5.90408107741663,0,0,-5.05223851272639,0,0,0,-2.45281020946493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.01877496138022,0,-2.67072513654863,0,0,-2.63535843270674,0,0,-2.38281357801144,0,-1.32863843994717,0,0,0,0,0,0,0,-4.62583162955355,0,4.24839190411693,4.56457470160316,4.12715418208079,0,0,0,0,0,0,0,0
"ERR2242509",0,0,-2.60442318317778,4.24744182437018,0,-4.51099327767417,0,0,0,0,-2.77103256754091,0,0,0,0,0,0,0,0,0,0,0,-2.45406518731638,4.79956919640889,0,0,0,0,0,0,0,0,0,0,-3.42915435584051,0,0,-4.25056558951801,0,0,0,0,-5.78453105936829,0,-5.93946957131188,0,0,0,0,0,0,0,0,0,0,0,0.967645241224819,0,0,0,0,0,0,0,0
"ERR2242510",0,0,0,-5.3434726654426,0,0,0,0,0,0,0,0,0,0,-2.74859179988159,0,0,0,0,0,0,0,-2.63994658294964,0,0,0,0,-4.65540185101054,0,4.7607006466621,0,0,0,0,-5.01222578674127,0.400971481946632,-2.33180061065257,-4.57252161093663,0,0,0,0,0,-3.69548268544671,-0.332204699251023,0,0,0,0,0,0,0,4.03879713077039,-6.40076376968477,0,0,0,0,0,0,0,0,0,0,0
"ERR2242513",-4.74277662025888,5.14155123206748,-2.96050260174736,0,0,-5.12774092216627,0,0,0,0,0,0,0,0,0,5.61076590937644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62675522115324,0,0,0,0,-2.84243203165035,0,0,2.38479460051639,0,-4.54967350208423,0,0,0,0,0,0,0,0,0,0,4.92323669587963,4.76200316990377,0,0,0,0,0,0,0,0
"ERR2242516",0,5.42422581455739,-2.33262222391897,0,0,-4.04022020669197,0,0,0,0,0,0,0,0,0,0,0,0,-2.23490562783123,0,0,0,-2.2604233922705,0,0,0,0,-2.23578680298547,3.8709700975253,0,0,0,0,0,0,3.87249633766282,0,3.9151681620297,0,0,0,0,2.56833554501149,-3.65617792010742,0,0,0,0,0,0,0,0,0,-6.33268591913756,0,0,3.94007158891512,0,0,0,0,0,0,0,0
"ERR2242517",-5.1655274338116,5.5773602986093,-2.95775020757799,0,0,-5.12297363562248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33574430278643,0,0,0,0,0,0,0,0,0,0,0,-2.62040863049309,0,0,-0.358000774498331,0,-3.20162312211321,0,0,5.7834482310738,0,4.53868088460602,0,0,0,0,0,0,0,0,0,0,5.54537391418738,0,0,0,4.6390578794365,0,0,0,0,0
"ERR2242522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7148524627031,0,0,0,-0.583983009756115,0,0,0,0,-3.05212339967211,4.70226240045527,0,0,0,-3.26321544909265,0,-6.02272044924644,-5.28643279920194,0,0.00471606156550021,0,0,-5.65205495387216,0,0,0,0.0242508614293594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242524",0,0,0,0,0,0,0,-2.77993388441178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89094296762768,0,-2.61839520174085,0,0,0,0,0,0,0,0,0,-6.08730857138507,0,0,5.00726010171509,0,-2.53802617281298,0,0,-6.10223025545882,0,-0.74750887708063,0,0,0,0,0,0,0,0,0,-4.8149867294835,4.39599028225167,-0.78291008978916,0,0,4.92268037556292,0,0,-4.53519352370972,0,0
"ERR2242525",4.92194928236555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55854100864526,0,0,0,-3.3820153870136,0,0,0,0,-1.38814643489743,4.43152302022211,0,0,0,0,0,-5.81325907336124,2.40434015358795,0,5.85782248228727,-0.96567577614105,0,0,0,-3.37455723815432,0,-1.7246251833607,0,0,-1.67259950791481,0,0,0,0,0,0,0,0,5.84490458953259,0,0,4.20765851297839,0,0,0,0,0
"ERR2242526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77306357515879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80308700479363,0,0,0,0,-3.13870781402402,0,-2.97352785471583,0,0,-5.20073572961401,0,0,-2.80088689516875,0,-5.43640140400306,0,0,0,0,0,0,0,-5.15030132208911,0,0,-0.075194632123219,4.85127840868612,0,0,-0.948273240653456,0,0,0,0,0
"ERR2242532",0,0,0,4.34482721486715,0,0,0,0,0,0,-2.98846731664433,-4.77993799896119,0,0,0,0,0,0,0,0,0,0,-5.54862730029981,5.17617722918701,0,0,0,0,0,0,0,0,0,0,-5.31789569835098,0,0,0.732113655752023,0,0,0,0,-2.80892938564415,0,0.0378462863437177,0,0,0,0,0,0,0,0,0,0,0,-4.86520841080891,0,0,0,0,0,0,0,0
"ERR2242535",0,4.98242164401564,0,4.46266808336241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65636226672516,0,0,0,0,2.31772998472428,0,0,0,0,0,0,-6.2075238065625,-3.95860106869217,0,4.60095440927681,0,0,0,0,-3.325854984083,0,-0.760019516964643,0,0,0,0,0,0,0,0,0,0,0,5.76054981103793,0,0,4.22361431647789,0,0,0,0,0
"ERR2242537",5.43782043277979,0,-2.56241734568997,0,0,4.43823703293081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.00520601519736,0,0,0,0,-2.71457524519499,0,0,0,0,-3.12559364545562,0,-2.45619473596884,4.70178224564647,0,0.422558258848969,0,-2.70366938408172,-5.41368699774357,0,-2.54801762635861,0,4.25425407598125,0,0,0,0,0,0,0,0,0,0,4.68289274009799,4.41329598743416,0,0,0,0,0,0,0,0
