"","28118__47678","39491__329854","1681__562_751585","626929__820_29361","562__751585","1624__818_291644","820__29361","338188__817_357276","665951__1343_658089","487173__28116_46503","156456__905_1584","29348__292800","1547__457421","905__1584","626933__649756","1686__376805","52226__39496_487174","411489__28117_246787","1318__1304_301301","40519__46228","1343__658089","105841__39490_371601","818__291644","469610__33038_658082","658085__1351_469592","84112__28026_158847","28116__46503","658086__328812_387661","817__357276","823__437897","214856__573_29466","39490__371601","546__908612","1304__301301","39496__487174","564__736_1352","584__1604_147207","71452__102684_626932","1579__100886_469593","35833__36834_45851","1351__469592","1308__491921","28117__246787","1328__1623_39485","328812__387661","33038__658082","1226323__46506_328813","674529__1735_28111","1596__469588_665956","573__29466","1598__1685_328814","358743__548_40520","28026__158847","736__1352","1604__147207","102684__626932","1211813__410072_658081","1623__39485","742723__39492_204516","46506__328813","36834__45851","100886__469593","571__33039_165179","2173__28126","1099853__216816_387090","1735__28111","548__40520","1203555__853_74426","454154__40545_208479","469588__665956","1685__328814","410072__658081","469596__729_88431","100884__1680_310298","39492__204516","33039__165179","1605__239935_310297","39486__360807_457412","216816__387090","853__74426","457394__821_40518","40545__208479","582__166486_218538","261299__39488_363265","239935__310297","360807__457412","729__88431","1680__310298","821__40518","166486__218538","39488__363265"
"SRR341609",-4.99941535019121,0,0,0,0,-2.54188545219422,0,0,0,-2.75502387191918,0,0,0,0,0,0,0,-3.0097289427242,0,0,0,0,-4.40267475022058,0,0,0,-4.77184132222915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21300344580887,0,0,0,-5.48394626579105,0,0,0,0,0,0,0,0,0,2.52235514351685,0,0,-0.570094323511818,0,0,0,0,0,0,0,0,0,0,0,-4.73838118350192,0,0,0,0,0,0,0,0,-3.12288202775276,0,0,0,0,0,0,0,-5.40899033811151,0,0
"SRR341610",0,4.51382354053318,0,-2.60352465064269,0,-3.22024428137254,4.50943697367115,-5.69996588877788,0,-3.02646185328517,0,0,0,0,0,0,0,-2.57834108332501,0,0,0,0,5.57762670812036,0,0,0,5.24198569705897,0,-0.958243395116195,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4658177555611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96660999947157,0,0,0,0,0,0,0,-5.13831924532664,0,0
"SRR341611",0,4.58926112429724,0,0,0,0,0,0,0,-2.33119473847932,0,0,0,0,0,0,0,-2.42228106430515,0,0,0,0,0,0,0,0,-4.03774772938343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62856766349006,4.19551387358853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97320067299609,0,0,0,0,0,0,0,0,-3.09212428619223,0,0,0,0,0,-3.27731732610475,-5.14973462672721,0,-2.94183764896417,0,0,5.35571636700259,-2.3488762962434,0,0,0,-5.09541227562493,0,0,-5.6764801213392,4.06837308578778,0,0
"SRR341612",4.4433273731331,4.16999657957668,0,0,0,-2.67580540810275,0,0,0,0,0,0,0,0,0,0,0,-2.60816387965431,0,0,0,0,4.63463091800154,0,0,-2.33724991501309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51747235402723,0,0,0,-3.44440412650379,0,0,0,-2.20810559858862,0,-4.04823560278871,0,0,0,0,0,-3.46156854200963,5.96588294890446,0,0,0,0,0,0,0,0,0,0,-3.82455108523277,0,0,0,-5.9956125886428,0,0,0,0,0,-2.29995194438424,0,0,0,0,0,0,0,3.98363362264033,0,0
"SRR341613",0,0,0,0,0,0,0,0,0,-2.13474021618572,0,0,0,0,0,0,-2.25336126144967,-2.64194618351069,0,0,0,0,0,0,0,0,-3.69747851539423,0,0,0,0,0,0,0,-3.90293619263833,0,0,0,0,0,0,0,4.5759850207032,0,0,0,-2.53211775481366,0,0,0,0,0,0,0,0,0,0,0,-3.13914867790139,4.38575660208449,0,0,-3.49581671889592,0,0,0,0,-2.01819765440065,0,0,0,0,0,-3.25955212681386,-5.43716500263788,-6.05493217107646,0,0,0,3.49562087713827,-2.45031392601897,0,0,0,0,0,0,-5.6457098935608,4.24406821435842,0,0
"SRR341614",0,0,0,-2.61280106956298,0,0,4.52550420255338,-3.27206680341089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.66738594926714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29801012450097,-3.15659709631277,0,0,0,0,0,0,0,0,0,0,-2.81323464062954,5.71232109951224,0,0,0,0,0,-5.4673865498381,0,-2.83058627322564,0,0,0,0,0,0,-4.87266533118313,0,0,-2.33248016195758,0,4.90271924043385,-4.85339567791922,0,0,0,0,4.039974148157,0,0,0.917057282653015,0,0
"SRR341615",0,-5.004556855419,0,0,0,-2.77825811171344,0,0,0,0,0,0,0,0,0,0,-2.56774954220478,-2.95738464173236,0,0,0,0,4.81208420602805,0,0,0,0,-2.57330443578407,0,0,-2.77039534282543,0,0,0,4.4474726682104,0,0,0,0,0,0,0,5.12234045700433,0,-4.45709402612037,0,-5.82593274362426,0,0,4.79846549082585,0,0,0,0,0,0,0,0,0,1.32389075368944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63251913167509,0,0,0,0,0,0,0,-4.55965688795836,0,0
"SRR341616",0,5.7148199387473,0,-2.67701706008504,0,0,4.63672956079595,-3.00433807137928,0,-2.62179483425055,0,0,0,0,0,0,0,-2.77027829479075,0,0,0,0,0,0,0,-2.8142615332739,4.54108185994357,0,-5.20366618274241,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79826275768285,0,0,0,0,0,0,0,0,0,-4.87444396141709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72026071538985,0,0,0,0,0,0,0,0,0,0,0,4.71162976888888,-2.79832587371168,0,-2.74326517838241,0,0,0,0,0,4.8468425894032,4.75147466759284,0
"SRR341617",0,0,0,-2.50788849907446,0,0,4.34379030011462,-5.8330131053749,0,-3.07548283095986,0,0,0,0,0,0,0,0,0,-4.27988060156163,0,0,0,0,0,0,5.32689252102824,0,-0.862798744231188,0,0,0,0,0,0,0,0,0,0,0,0,-4.87593632277548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52419010515539,0,0,0,0,0,0,0,0,0,0,-2.84760275257299,0,0,0,-4.37202551009176,0,0,0,0,0,0,0,4.9321926472294,-2.82239185981415,0,0,0,0,0,0,0,4.88852610006693,0,0
"SRR341618",0,4.52655345791135,0,0,0,0,0,-2.42324335984073,0,0,0,0,0,0,0,0,0,-2.2980818181622,0,0,0,0,0,0,0,0,0,0,-4.19718061834806,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98039446900719,0,0,0,-2.95080188807277,0,0,0,0,0,0,0,0,0,0,0,0,5.1109387932122,0,0,0,0,-3.1032845036606,0,0,-2.86271584361012,0,0,0,0,0,0,0,0,0,0,-5.37504643068133,4.95836928876513,-2.55420224906125,0,-2.61442559651223,-3.44502691651296,0,0,0,0,4.42400806818078,4.52831796576776,-5.96696165284279
"SRR341619",0,5.16307932172481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50545677922007,0,0,-2.64840034871537,0,0,0,0,0,0,0,0,0,0,-4.33957843777703,-2.58984974297708,4.58716396275816,0,0,0,0,0,0,0,-2.91717704886236,0,0,0,0,0,0,4.48575133880551,0,-3.0842567698181,0,0,5.05269886330344,-2.72525193484159,0,0,-3.35056234280955,-5.34208942891322,0,0,0,-4.72027481457102,0,-5.80334421167316
"SRR341620",0,4.92805736195697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15428535942699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68530418614668,0,0,0,-3.03939550412407,0,0,0,0,0,0,0,0,-2.5705028751844,-4.65108328418345,-5.80084743590128,0,0,0,0,0,0,-5.26438743743931,0,-3.088212736278,0,0,0,-4.45224158082126,0,0,-0.166346590214149,0,0,0,0,5.34894136381481,-2.58688862755273,0,0,0,0,0,0,0,4.48062253644346,0,0
"SRR341621",0,0,0,-2.98362239477365,0,-2.6093168115911,5.16778557834828,-3.15337591856757,0,-2.6575175139065,0,0,0,0,0,0,0,-5.58486698201243,0,0,0,0,4.51946929071941,0,0,0,-4.60295535609019,0,-5.46180730632321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133046844028745,0,0,0,-2.58407495755002,0,0,0,0,0,0,0,0,0,0,0,0,4.47574911704303,0,0,0,0,0,0,0,-3.05315084852603,0,0,0,0,0,0,0,0,0,0,0,5.28821239281911,-2.70397896245107,0,0,0,0,0,0,0,4.68342894556263,0,0
"SRR341622",-4.44749486749601,0,0,0,0,0,0,-3.35218088912354,0,-4.78191767016914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55601939164928,0.72363928699242,0,-5.80614761612338,0,0,0,0,0,0,0,0,0,0,0,0,-4.8612884539999,0,0,0,0,-3.16575018011223,0,0,0,0,0,-4.42715545146784,0,0,0,0,0,0,5.4832401560247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56087333202131,0,0,-3.31891468339939,0,0,0,0,4.43556272280911,0,0,5.74852885763411,0,0
"SRR341623",0,4.32090594088774,0,-2.83072212569393,0,0,4.90295454381127,0,0,0,0,0,0,0,0,0,0,-2.39186863297271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14283799733905,0,0,0,-2.87760150145854,0,0,0,0,0,0,0,0,0,0,0,-2.76324814195424,4.98415200446267,0,0,0,0,0,0,0,-2.66890396189462,0,0,0,0,0,-3.04264144714052,4.78608617578505,0,-3.30632757003362,0,0,4.62267726252336,-3.18817509751643,0,0,0,-5.72672733776398,0,0,-5.27000957566227,5.52208125232431,0,0
"SRR341624",0,0,-2.4708720553936,-2.96005561647212,4.27967593894386,-3.30385622504899,5.12696672095932,-2.77527989911523,0,-2.81855153921791,0,0,0,0,0,0,0,0,0,0,0,0,5.72244684268757,0,0,-2.59377024674944,4.88187446967687,0,4.80692579049222,4.82097456057695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36728388218399,0,0,0,0,0,4.4925418505305,0,0,0,0,0,0,5.83230676745044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR341625",0,0,-2.89480462256163,0,5.013948684262,0,0,0,0,0,0,0,0,0,0,0,-3.10458794149859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37730405124123,0,0,0,0,0,0,0,0,-2.77062508500137,0,0,-2.73043247358548,0,0,0,0,0,0,0,0,0,0,-4.79886341594721,0,4.72924777088601,0,0,-2.84700409667932,0,0,0,0,-2.83650634311068,0,0,0,0,0,0,0,-4.93115574480531,-2.81602988754599,-2.53645568269998,0,4.9129731022591,-2.78770207694599,0,0,0,-4.87750684086212,4.39327011358316,0,0,4.82844163363573,0,0
"SRR341626",4.57419735214871,0,-2.90703372486927,-2.77858498354465,5.03513011078978,-2.49939393989386,4.81265036464727,-2.53352662500332,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74134135334288,-4.32907729202593,0,0,0,0,0,4.38819683683424,4.52271730183943,0,-4.7481425048795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62562486001521,0,0,0,0,0,0,0,0,0,0,0,0,4.54771565916227,0,0,0,0,-3.46539970463309,0,0,0,0,0,0,0,6.00224835695869,0,0
"SRR341627",4.44927862114475,0,0,-3.21166666072721,0,-2.64899760191499,5.56276983335461,0,0,-3.10560336456591,0,0,0,0,0,0,0,0,0,0,0,0,4.58819843564488,0,0,0,5.37906281558501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9939943265849,0,0,-2.78113185920345,0,0,0,-2.567220208097,0,0,0,0,0,0,-5.18575029121802,0,4.81706168268886,0,0,0,0,0,0,0,-2.8843555340385,0,0,-4.44655583464154,0,0,0,0,0,0,0,0,4.99585033204714,-3.07156377930212,0,0,0,0,0,0,0,5.32010452443955,0,0
"SRR341628",0,6.15948593405065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38894699904439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85763237745559,0,-2.80503855398074,0,0,0,-2.93767748543226,0,0,0,0,-2.62218149728611,0,0,0,-4.94956446710692,0,-2.67455875722665,-4.85846929268417,-5.08820666101985,0,-2.82715605223424,0,4.54175157996657,-2.62841623984369,0,0,0,0,4.89677792339556,0,-4.63247165534483,4.55255047084841,0,0
"SRR341629",0,3.56548268403714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73077098298919,0,0,0,0,-2.78249749542265,0,0,0,0,-2.10364408121615,0,0,-6.46188489394096,0,-2.49863558030321,0,4.81942703400518,-4.7458304353334,0,-2.4624889187365,-3.09270119723289,0,4.3277637746845,3.64361842970792,0,-1.88120814478533,4.26515592032697,-5.35671560623646
"SRR341630",0,0,-2.89226296911706,0,5.00954641136076,0,0,0,0,0,0,0,0,0,0,0,0,-2.78301015280862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82031498264456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10281977510643,0,0,0,-6.07972311337862,0,0,0,0,-2.79962141299606,0,0,0,0,0,0,-5.37424149721378,-1.13983331974415,0,0,0,4.84908652926695,-2.71560375441961,0,-2.52763041103162,0,0,0,0,0,4.70356367587956,4.37798429466297,0
"SRR341631",0,0,-2.62510782419752,0,4.5468201268567,0,0,0,0,0,0,0,0,0,0,0,0,3.8011575706244,0,3.8408901385092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93585759468042,0,0,0,0,0,0,0,0,0,0,0,0,3.35300371020457,0,0,-3.82719542091921,0,0,0,0,-2.70307828475963,0,0,0,0,0,0,0,-6.62889691952702,0,-2.36715144923913,0,4.68186892603981,0,0,0,-2.03740686414888,0,4.10002657929247,0,0,0,0,-3.52889220439544
"SRR341632",-4.8537122414748,0,-2.5485247230915,-3.31455750310525,4.41417430473988,-3.24975761394834,5.74098199998693,-2.69937201749863,0,0,0,0,0,0,0,0,0,-2.85444657848485,0,0,0,0,5.62874529964234,-2.65300660342843,0,0,0,0,4.67544948283733,4.52668879056185,0,0,0,0,0,0,0,0,0,0,0,0,-4.94404650142691,0,0,4.59514222995377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77738749595451,0,0,0,0,0,0,0,-4.81057625529971,0,0
"SRR341633",4.02392043169315,0,-2.49956196711266,0,4.32936832370593,-2.96405188617722,0,-6.16311878688961,0,-5.7741157150775,0,0,0,0,0,0,0,-2.62840217966655,0,0,0,0,5.1338884631293,0,0,0,0.50540482080711,0,-1.06830258430962,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55252611790724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31643644206588,0,0,0,0,0,0,0,-4.01218561016219,0,0,0,0,0
"SRR341634",-4.06266488240724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27416409806447,0,0,0,0,0,0,0,0,0,0,0,0,-2.43191884750662,0,0,0,0,0,0,0,0,0,0,0,3.93896776259672,0,0,0,0,0,0,4.21220700376581,0,0,0,0,0,0,0,0,-2.37192476512678,0,0,0,-3.61847728081009,0,0,0,0,-2.84571214826971,0,0,0,0,0,0,-4.10829420493046,-6.26738649639675,-4.77067165692128,0,0,4.92891802451911,0,0,0,-3.10126789932676,-0.220379378415374,0,0,0,0,0,-5.37155356951635
"SRR341635",-0.47384389191463,0,0,0,0,-2.57915204409121,0,0,0,0,0,0,0,0,0,0,0,-3.0498303480872,0,0,0,0,4.4672223808111,0,0,0,0,0,0,4.18512009528781,0,0,0,0,0,0,0,0,0,0,0,0,5.28246111735251,-2.43450435683527,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21668523728648,0,0,0,0,-2.79857485163309,0,-3.23319767989633,0,0,-2.51163147670846,0,0,0,0,0,0,0,-4.84727383181304,0,0,-5.60006265249426,4.3502733275483,0,0,0,0,0,0,0,0,0,0,0
"SRR341636",0,0,-2.58030389822761,-3.23314973596406,4.46921745069826,-3.28480114020126,5.59997961116765,-3.34059112707357,0,0,0,0,0,0,0,0,-2.43678945625419,0,0,0,0,0,5.68944246758876,0,0,0,0,0,5.78607355940521,0,0,0,0,0,4.2206431455804,0,0,0,0,0,0,0,0,-2.56832124441579,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44846288548668,0,0,0,0,0,0,0,0,0,-2.70872675482347,0,0,0,0,0,0,0,0,0,0,0,4.69165236317542,-2.92318199729607,0,-2.25154264570892,0,0,0,0,0,-5.06309973908747,-3.8997862577759,0
"SRR341637",0,0,0,0,0,0,0,0,0,-2.95829571105356,0,0,0,0,0,0,0,-2.8295094827603,0,0,0,0,0,0,0,0,5.12391847535786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90085418463877,-2.9301899162329,0,0,0,-3.18561032829997,0,0,0,0,0,0,0,0,0,-5.07523781074137,-5.70450035331247,0,0,0,0,0,0,-5.51763894173172,0,-2.61120881228068,0,0,0,0,0,0,-0.165671407050849,0,0,0,0,4.52274633204173,-2.67412529970858,0,-2.62966566021933,0,0,0,0,0,4.6317208849006,4.55471453041903,0
"SRR341638",0,0,-2.9799422795513,0,5.16141143180547,0,0,-4.63481238384845,0,-2.57758197213304,0,0,0,0,0,0,0,-2.91638118211785,0,0,0,0,0,0,0,0,4.46450293640801,0,0.15841289060339,5.3282411741984,0,0,0,0,0,0,0,0,0,0,0,0,-5.05132038166589,0,0,0,-3.60551842235703,0,0,0,0,0,0,0,0,0,0,0,0,6.24494109514796,0,0,0,0,0,0,0,-2.43264463686917,0,0,0,0,0,0,0,0,0,-2.77701081490237,0,4.21346410781735,0,0,0,0,0,4.80992382457915,0,0,0,0,0
"SRR341639",-4.60940500124281,0,0,0,0,0,0,0,0,-2.73495053009231,0,0,0,0,0,0,-2.55079015632371,0,0,0,0,0,0,0,0,0,-4.73707327430731,0,0,0,0,0,0,0,4.41809815019922,0,0,0,0,0,0,0,0,0,0,0,-3.56558353377647,0,0,0,0,0,0,0,0,0,0,0,0,6.17577183913182,0,0,-2.42128813999967,0,0,0,0,-2.92748932301077,0,0,0,0,0,0,0,4.19379407824337,0,-2.93526537904591,0,5.07056024607006,-2.96768800972444,0,-2.61002970352183,0,0,5.08402877020544,0,0,5.14018641385569,4.52070405576375,0
"SRR341640",0,4.07472995494381,0,-2.46554599366204,0,-2.44240964523627,4.27045092942056,-5.73955230983037,0,-2.84099679652095,0,0,0,0,0,0,0,0,0,0,0,0,4.23037759844551,0,-3.02073604115279,0,4.92075079571471,0,-0.892119310010888,0,0,0,0,0,0,0,0,0,0,0,-5.23206829953109,0,0,0,0,0,-3.37703422275416,0,0,0,0,0,0,0,0,0,0,0,0,5.84919485270908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR341641",0,0,0,-2.53865628453498,0,-3.26392035005255,4.39708166776861,0,0,-2.88924390574337,0,0,0,0,0,0,0,0,0,0,0,-2.37050674385627,5.65327587814902,0,0,0,5.00431724020626,0,0,0,0,-4.10583812004372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40309396489627,0,0,-2.42939535691694,0,0,0,0,0,-2.5290842877895,0,0,0,0,0,0,0,0,-5.89433165013136,0,-3.01838594966322,0,0,-4.20783618985207,-4.38050248307556,0,0,0,0,0,0,0,5.22799782166874,-2.37048596492981,0,0,0,0,0,0,0,4.10580212988738,0,0
"SRR341642",0,-4.49330264037687,0,0,0,-5.83508643059459,0,-5.83558011464736,0,0,0,0,0,0,0,0,0,-3.15131099009316,-2.85955365699779,0,0,0,0.52469123995152,0,0,0,0,0,-1.26144665128749,0,0,0,0,-4.95289222088957,0,0,0,0,0,0,0,0,-5.45823074529153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11425467795196,0,0,0,0,0,0,0,0,0,-2.60400470685527,0,5.39404732992184,0,0,0,0,0,4.51026845542182,0,0,0,0,0
"SRR341643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63732986131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907096026344319,-2.71828956557087,0,0,-3.22814412779652,0,-3.22269943357085,0,0,0,0,0,0,0,-2.49147942353325,-4.70821563725307,0,5.59130964349869,0,0,-2.60915997661081,0,0,0,0,-2.48637592661557,0,5.58187915646816,0,-4.315368947572,0,0,0,4.51919764456515,0,0,0,4.30652943161431,-2.41953631439036,0,0,0,0,0,0,0,4.19075982728204,0,0
"SRR341644",0,0,-2.94359601258154,-2.43842735568893,5.09845785074839,0,-4.22348007061905,-3.11221798801979,0,-3.14666163131128,0,0,0,0,0,0,0,-2.46659528358353,0,0,0,0,0,-2.60786087954249,0,0,5.45017781965871,0,5.39051967948007,4.75162826302892,0,0,0,0,0,0,0,0,0,0,0,0,-4.27226835287643,0,0,4.51694754243885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26846853804036,0,0,0,0,0,0,0,5.66115357082627,0,0
"SRR341645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43776060187278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94915107246901,0,0,0,-2.97228899614884,0,0,0,0,0,0,0,0,0,0,0,0,5.14815555610769,0,0,0,0,-2.98499036594456,0,0,-2.62294049469951,0,0,0,0,-2.12824419847634,0,0,0,0,-2.45877017082803,-5.17015497391959,4.5430662020494,-2.12522750836819,0,0,-3.66798507313156,0,4.25871486000896,3.68622708267472,0,3.68100202213672,0,-6.3531365080681
"SRR341646",0,0,-2.29236458825882,-3.51932348108811,3.97049193633598,-2.42838846178249,6.09564707751478,0,0,-2.27889134398145,0,0,0,0,0,0,0,0,0,0,0,0,4.2060921963213,0,0,0,-3.9471555927048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2309932965251,0,0,0,0,0,0,0,0,0,0,0,-2.09127426483973,5.59624454849593,0,0,0,0,0,0,0,-3.13246605253884,-2.14451958371393,0,0,0,0,0,-3.62219327926366,0,0,0,0,5.42559035598199,-3.08958458549875,-3.71441687681898,0,0,0,0,0,0,5.35131747636547,0,0
"SRR341647",0,0,0,0,0,0,0,0,0,-2.40433945748236,0,0,0,0,0,0,-2.59083202780178,2.97121191553118,0,0,0,0,0,0,0,0,4.16443809900204,0,0,0,0,0,0,0,-4.48745270602939,0,0,0,0,0,0,0,4.67460689658795,-2.60540537394757,0,0,-2.70458859021618,0,0,0,0,0,0,0,0,0,0,-4.51269448199018,-2.5480248807863,4.6844848518255,0,0,-3.4190666025843,0,0,0,0,-2.98410887096467,0,0,0,0,0,0,-4.4133085524715,-5.92199707013792,0,0,0,5.1686281798278,0,0,0,0,0,0,0,0,0,0,0
"SRR341648",0,0,-2.55501447301187,0,-4.42541488133038,0,0,0,0,0,0,0,0,0,0,0,-2.76066239752081,-3.01793364405905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78160753505096,0,0,0,0,0,0,-4.51078348352025,5.22721440538177,-2.54841112076226,0,0,0,0,0,0,0,0,0,0,0,0,-2.7755524366766,-4.41397753973377,-2.7295311409941,0,0,0,-3.09378834184136,0,0,0,0,0,0,0,0,-4.80739783939547,0,0,-4.72768661704323,-5.35859859593351,0,-2.4483314728289,0,0,0,0,0,0,0,4.2406345047096,0,0,0,0,0
"SRR341649",0,4.83591923296343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80239045333025,0,0,0,0,0,0,0,0,0,0,0,-2.75443867527686,4.85388264781397,0,0,0,0,-3.26908787922805,0,0,-2.93860020836991,0,0,0,0,-2.90046962082929,-2.85404053222527,-4.77082773191223,0,0,-3.05491763110326,-5.66222630123057,5.08980486402918,0,0,-2.73184740632029,0,0,5.2912725500088,5.02376074908637,-4.94334320867508,0,4.731698506272,0
"SRR341650",-4.28488404003487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50411361004149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33725200051657,0,0,0,-3.34307197258396,0,0,0,0,0,0,0,0,0,0,0,-3.23039379095382,5.79037050987492,0,0,-2.68526312249314,0,0,0,0,0,0,0,0,0,0,0,-5.59520617438705,-4.65101215984917,0,-2.75107489420269,0,0,-2.56925914950922,0,-3.03075378937302,0,0,4.76500149218623,0,0,4.45008738476117,5.24941954842598,0
"SRR341651",0,5.0259620252761,0,-5.18148625987698,0,-2.90906437051935,0.576210828483449,-2.85463531311395,0,-5.80508483763381,0,0,0,0,0,0,0,0,0,0,0,0,5.03864729222788,0,-3.07224835609331,0,1.30220651337578,0,4.94437339939364,0,0,0,0,0,0,0,0,0,0,0,-5.32129024622358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98563098294933,0,0,0,0,0,0,0,5.17126455512005,0,0
"SRR341652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44716836259173,0,0,0,0,-2.52282143300131,0,0,0,0,0,0,-2.96040891563083,0,0,4.23861993868401,0,0,0,0,0,-2.56185212805112,0,0,0,0,0,4.369654900382,0,0,0,5.12757865305248,0,0,0,0,0,0,0,0,-2.58565375950408,0,4.43725804726299,0,0,0,0,0,0,-2.67623976617827,0,0,0,0,-3.03896222473067,0,-4.47848368224254,0,0,0,0,4.63538324825701,-2.6988737190215,0,0,0,0,0,5.26363697551606,0,4.67458640455761,0,0
"SRR341653",0,0,-2.90926077299657,0,5.03898747129717,0,0,-6.42538298417739,0,-2.43464321240588,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24685423491346,0,0,4.2169257421897,0,-0.0522558561217078,0,0,0,0,0,0,0,0,-2.20973318359634,0,0,0,0,0,0,0,3.8916656920714,0,0,0,0,0,0,0,0,0,3.82737014515978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4025243938195,0,0,0,-2.51604462660108,0,0,-2.57718253142081,0,0,0,0,4.35791712738374,0,-5.89334512408787,-4.46381108479982,0,0
