"","84032__166486","840__1303_28037","261299__310297","36874__39778_246787","83617__823_46506","1582__1590","253239__1630_169435","1265__47678_328813","39778__246787","79880__290588","1379__33964","1307__33038_69825","1428__38304","823__46506","33034__1535_1680","2088__28135_626937","157687__228604","38286__441500","1681__103892","100884__376806_671267","47678__328813","39484__101564","587753__529_47880","29360__33035_39483","1630__169435","104663__839_165179","47879__905_59310","1229909__487175_589436","254__1408","82135__901_1510","310300__47877_310514","202611__33935_171399","28446__425941","13690__52787","33038__69825","305719__1280_626930","1535__1680","41276__36847_999468","28135__626937","143393__39496_410072","41976__33043_78342","76517__39490_386414","633701__1465754","1401__488_1506","1303__28037","67269__28126_37734","28454__147802","153721__36848_1611423","729__29466","358742__35833_40518","487175__589436","78346__1735_40519","421767__850_437898","79883__28901_44749","239974__454155_626931","1685__28026_216816","905__59310","452084__1584_80866","77095__28129_574375","199__1532_470565","1613__39492_536633","511__196024_370979","1311__38986","876__535744","32013__293_216778","1280__626930","36847__999468","1559__36745","34038__328814_1646377","33032__184870_1827099","108980__1661032","562__1755629","40214__820_218538","28091__376805","39490__386414","1522__28137","901__1510","47877__310514","33043__78342","839__165179","658457__29375_328812","83263__43770_76759","35833__40518","1746653__907_1512","39496__410072","115979__856_384638","60133__1308_28132","1113741__582_1515","33035__39483","1735__40519","529__47880","28901__44749","470__137732_626933","36848__1611423","39492__536633","1571__2173_70775","29461__28125_301301","138595__1623_106648","1580__189722_387090","850__437898","454155__626931","28026__216816","1144673__28090_588932","53408__405446","28038__46503_291644","328814__1646377","29370__309120_349096","1504__818_239935","483012__1254_1597","820__218538","1487956__585_216947","1532__470565","28126__37734","860__288965","907__1512","488__1506","316__43263","28129__574375","2139__52226_1034636","293__216778","1725__1264_191493","1584__80866","582__1515","29375__328812","53412__287_28111","43770__76759","45067__173480","471__106654_516075","46503__291644","184870__1827099","47770__185293","28108__357276_1463837","1267__84030_216935","376806__671267","28025__39485_187327","1308__28132","33935__171399","28125__301301","1418__487316","40681__479117","40215__341225","45254__39497_329854","1717__137591_291645","163877__1121830","52133__294_1358","189722__387090","356829__273164_762210","273164__762210","745310__39960_251535","263475__1148157","1691__39482","1472__1844653","1661050__821_28116","128780__237258","490189__584_310298","1902__97478","39960__251535","1623__106648","245__191295","153151__158849","133926__28128_43131","197614__29552_208479","574930__588_626932","185294__589437","137732__626933","101070__1223514","818__239935","856__384638","416016__45851_214856","196024__370979","1264__191493","309120__349096","301__136857","105229__317_228603","585__216947","287__28111","2173__70775","28090__588932","106654__516075","39485__187327","84030__216935","1670__284042","36835__40520_1755626","40216__271420","1254__1597","52226__1034636","584__310298","171685__1463864","39497__329854","357276__1463837","879__871325","243924__1113609","47884__33069_397865","294__1358","1561__122355_204516","137591__291645","29552__208479","588__626932","2741__47715","45851__214856","28128__43131","102862__183417","317__228603","821__28116","46228__28117_29348","392333__351091_882211","33069__397865","57706__817_1161942","40520__1755626","122355__204516","28117__29348","351091__882211","817__1161942"
"ERR1843592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85511903007652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61577733120113,0,0,0,0,0,0,0,0,-5.1576673155845,0,0,0,0,0,0,0,0,0,0,0,-4.97703619473623,0,0,0,0,0,0,-4.94521122174931,0,0,0,0,0,0,0,0,0,4.53065923892728,0,0,0,0,0.961964948691145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392528140720243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14849934384766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09633549478411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927206552121883,0,0,0,0,-5.363010394245,0,0,0,0
"ERR1843609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38594364519147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03259709132696,0,4.13257561746772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84947953394346,0,-2.81884642614856,0,0,0,0,0,0,0,0,0,0,0,3.52056143349502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52086994029256,0,0,0,-4.88238522882325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93544332791777,-2.36945525681295,-2.07662072267013,0,-2.26163670018203,-4.36627481585984,0,4.10401689106119,3.59681259971506,3.91726967297769
"ERR1843612",0,0,0,0,0,-5.31207412594459,0,0,0,0,0,0,0,0,-2.85843632969409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95095695323086,0,0,0,-2.42605598826354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193383188688433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20205223367917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902389108946285,0,0,0,0,0,0,-3.15323859106724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60559898787744,0,5.46156944811536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51302983115378,0,0,0,0
"ERR1843616",0,0,0,-2.18688256106424,-2.55780431154105,0,0,0,-3.78779170594961,0,0,0,0,4.43024702340784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40073039652748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15818702206058,0,0,0,0,-2.09774400542127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63339919866268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10875793869397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82464154585127,0,0,0,0,0,0,0,0,0,-2.74410612123728,0,0,0,0,0,0,0,0,0,0,0.386465153657199,0,-2.60440904865866,-4.75293122334374,0,-4.8924226705843,0,0,4.51096879596892,0
"ERR1843617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04453333291739,0,0,0,0,0,-2.2939481283951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43106589596355,0,0,0,0,0,0,0,0,0,4.5049075524894,-2.83580101665522,0,0,0,0,0,0,0,0,0,0,0,0,-2.2614887215818,0,0,0,0,3.97323470830785,0,0,0,0,0,0,0,4.21072964835682,0,0,0,0,-4.91175144100231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37610949808899,0,0,-3.91701336652366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44686325888414,0,0,0,0,0,0,0,0,-3.32385871275088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11554237503711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.757092167665,0,0,0,0,0,0,4.2380914835609,0,0,0,0,0,0,0,0,0
"ERR1843624",0,0,-4.4000810910794,0,0,0,0,0,0,0,0,-2.43086882602247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21038831320623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75577819306433,0,0,0,0,0,0,0,0,0,0,-2.66984984695263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77314784477778,0,0,0,0,0,0,0,0,0,0,0,4.62431558350195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43184997549882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68434533906994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21208771394909,0,0,-3.20722504308091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64942251232983,0,-2.51960565206104,0,-2.71138501552505,-5.55507672592341,0,0,4.36408500440742,-4.69625660577031
"ERR1843630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57122663953431,0,0,0,0,-2.14544828192522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74560135801327,0,0,0,0,0,0,-3.71602542930583,0,0,0,0,0,0,-3.19229303718936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02347024184022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82253122957051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39059714614446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834900163909093,-2.05089164799714,0,0,0,-0.177217495422817,0,-3.55224853514971,0,0
"ERR1843649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32635194873425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22885890532166,0,0,0,0,0,0,-2.25987969608981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02935977149459,0,0,0,0,0,0,0,0,0,0,0,-3.86049686691946,0,0,-3.91422645262087,0,0,0,-2.44800675311241,0,0,0,0,0,0,0,0,-2.49609112893154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24007207366241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32335665563138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76305582458729,0,0,0,0,0,0,0,0,0,-2.47386350459764,0,0,0,0,0,0,0,0,0,0,0,0,-2.25738319746963,-4.28485728095351,0,-4.7857530723343,0,0,3.9099023901697,0
"ERR1843650",0,0,0,0,-2.37997162193023,0,0,-3.0440981205963,0,0,0,0,0,-4.12223176975526,0,0,0,0,0,0,-5.27253260809772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42029897294858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6590251003972,0,0,0,0,0,0,0,0,0,0,0,4.19208079065371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60556657248888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58985248935233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37095029614742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48575609566696,0,0,-2.83070319304647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10660637514781,0,-2.8051436030285,0,0,-4.90292175150393,0,0,4.85865124297218,0
"ERR1843653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5559090516847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35605106815544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41771754132712,0,0,0,0,0,0,0,0,0,0,0,-3.39736240856301,0,0,0,0,0,4.08080015527215,-4.42696433704308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207532934532714,0,0,0,0,0,0,0,0,0,0,0,-2.68737753668678,0,0,-5.88440430335571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65467443266079,0,0,0,0,0,0,0,0,0,0,-5.61267338692095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32506203034988,0,0,-1.58066161565544,0,0,4.02712556731525,0
"ERR1843655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59343338225132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47970581373008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49195838410449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973478396606939,0,0,0,0,0,-1.0344704993082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843656",0,0,0,0,0,0,0,-2.23359815485688,0,0,0,-2.22438829268013,0,0,0,0,0,0,0,0,3.86870548790421,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85275353868338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75763211691349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77635893507788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65056391253137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23431717784493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59091136521288,0,0,-5.70424145725132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19821091772509,0,-2.30062761114898,0,0,-2.19074545223899,0,0,3.98480391180586,0
"ERR1843669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70188097404391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67979512304773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54566196021005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40921585397919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55509392458218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11461533477496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4255524954869,0,0,0,0,0,0,-2.93943973030641,0,0,0,0,0,0,0,0,0,0,0,-5.0857397966492,0,0,0,0,0,0,0,0,0.547494048922118,0,-2.47631936943387,0,0,-5.09125895867727,-0.17991257921581,0,-4.28911096362639,0
"ERR1843671",0,0,0,0,-2.37531512437199,0,0,0,0,0,0,0,0,4.11416647939907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43002246178692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22527879284716,0,4.20892236734854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15372845066411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49353099376406,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85429593021683,0,0,0,0,0,0,0,0,0,0,0,0,3.73036710225685,0,0,-2.8582728188407,0,0,0,0,0,0,0,0,0,-2.953970210364,0,0,0,0,0,0,0,0,0,0,4.31892237144707,-2.26951264611338,-2.2803486699231,-5.11642648839537,0,-4.9506737441252,0,3.93091121148847,3.94967975527892,0
"ERR1843677",0,0,0,0,-2.76873681149747,0,0,0,0,0,0,0,0,-4.79559283029987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04634449838833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09946976883657,0,5.27642344856651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.72149077197281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.755281362866623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82735159485151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28228876269851,-2.65419048706018,-2.32696176426421,0,0,-4.89711661314371,0,-4.59719277655421,4.03041600297572,0
"ERR1843685",0,0,0,0,0,0,0,-1.33787236461007,0,0,0,0,0,0,0,0,0,0,0,0,2.31726290954696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62299262654682,0,0,0,0,0,0,-1.56809776164637,0,0,0,0,0,0,0,0,0,0,-2.07751980323084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913693220362846,0,0,-2.86019700243668,0,0,0,0,0,-2.71602499440655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59836985292631,0,0,0,0,-0.502219352855189,0,0,0,0
"ERR1843695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30672290814484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3019299395833,0,0,0,0,0,0,0,0,0,0,0,0,-2.4954115707741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98705961082224,-3.99536127588991,0,0,0,0,0,0,0,0,0,0,0,-4.322179626376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71168646478478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43975252890347,0,0,0,0,0,0,-2.23197324702833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69677873120407,0,-2.58650926595672,0,0,0,0,0,0,0,0,0,0,4.22577533795546,0,0,-3.12898554058896,0,0,0,0,0,3.86589106498755,0,0,0,0,0,0,0,0,0,0,4.47996546288472,0,0,0,0,0,-2.89695777731823,0,0,-5.41956193244845,0,0,5.01767805769699,0
"ERR1843705",0,0,0,0,-2.41414405481085,0,0,0,0,0,0,0,0,-4.18142015972274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41324354922285,0,0,0,0,0,0,0,0,0,0,0,-4.99787698302787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17986043829182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617907219096407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57424199389004,0,0,0,0,0,0,0,0,0,0,-5.71857345898392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9159629937679,0,0,0,0,0,4.45871792439497,0,0,0,0,0,-2.50631900383473,0,0,0,0,0,0,0,0,0.862616390302755,0,0,0,0,-5.05059605819666,-4.34107185461717,0,0,0
"ERR1843715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46204470261496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3364388760617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21027854059097,0,0,0,0,0,4.04683084211799,-5.99643732300379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56036553875162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64220974595665,0,-2.05619231546592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56142956051967,-4.11895760228492,0,-2.6368474836013,0,0,0,0,0,0,0,0,0,-2.30954384237645,0,0,0,0,0,0,0,0,0,0,0,0,-2.59470804816354,-4.00024727730386,0,-4.5671538134076,0,0,4.49416617022712,0
"ERR1843719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54587733088855,0,0,0,0,0,0,-1.32997692895281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67753807936793,0,0,2.30358761384068,0,0,0,0,0,0,0,0,0,0,0,0,-1.14545546510956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27722754343039,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9839870633772,0,0,0,0,0,0,-1.45659682609941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07772018382438,0,-2.76300527887997,0,0,0,0,0,0,0,2.52289970894775,2.21222299804782,0,-2.82147558478652,2.40334436643192,0,0,4.78566552460112,0,-4.88693906516536,0
"ERR1843728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16191957382412,0,0,0,0,0,0,0,0,0,0,0,-3.18054878300882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74455454374103,0,0,0,0,0,0,0,0,0,0,0,0,-2.1116082011445,0,5.50887208812264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68028723040741,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6574126900614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50079329028654,0,0,0,0,0,0,0,0,0,0,0,-2.57651399381953,0,0,0,0,0,0,0,0,1.40814103929293,0,-2.32148933541627,0,0,-4.33150103800363,-4.46265314370763,0,4.02093747817029,0
"ERR1843730",0,0,0,0,-2.50928737905629,0,0,0,0,0,0,0,0,-4.34621323131685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06199161297602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57147423845537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27270737249358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99857286466978,0,0,0,0,0,0,0,0,0,-1.4226951286832,0,-2.82601274346592,0,0,0,0,0,0,0,0,3.93644463989524,-2.07800340207162,-2.8094867867226,2.46418024656004,0,-1.77507615475916,4.89479765452009,3.59920747068902,-4.86617385779698,0
"ERR1843735",0,0,0,0,-1.42875227939561,0,0,-1.48658139762237,0,0,0,0,0,2.47467153934304,0,0,0,0,0,0,2.5748345102687,0,0,0,0,-1.58832244701076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75105517702476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66475199007112,0,0,0,0,0,0,0,-1.47087673273521,0,0,0,0,0,0,0,0,0,-1.46279275456781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88343502880458,0,0,-3.60190043359976,0,0,0,0,0,0,0,0,0,0,0,0,2.5476332327683,0,0,0,0,0,0,0,2.53363137185508,-1.49421203267114,0,0,0,-0.844571056558284,0,-2.58805115786718,0,0
