oldID,newID
1515_and_582,582__1515
29375_and_328812,29375__328812
28111_and_287_and_53412,53412__287_28111
43770_and_76759,43770__76759
173480_and_45067,45067__173480
106654_and_471_and_516075,471__106654_516075
291644_and_46503,46503__291644
1827099_and_184870,184870__1827099
185293_and_47770,47770__185293
1463837_and_28108_and_357276,28108__357276_1463837
1267_and_216935_and_84030,1267__84030_216935
376806_and_671267,376806__671267
187327_and_28025_and_39485,28025__39485_187327
1308_and_28132,1308__28132
171399_and_33935,33935__171399
28125_and_301301,28125__301301
1418_and_487316,1418__487316
40681_and_479117,40681__479117
341225_and_40215,40215__341225
329854_and_39497_and_45254,45254__39497_329854
137591_and_1717_and_291645,1717__137591_291645
1121830_and_163877,163877__1121830
1358_and_294_and_52133,52133__294_1358
189722_and_387090,189722__387090
273164_and_356829_and_762210,356829__273164_762210
273164_and_762210,273164__762210
251535_and_39960_and_745310,745310__39960_251535
1148157_and_263475,263475__1148157
1691_and_39482,1691__39482
1472_and_1844653,1472__1844653
1661050_and_28116_and_821,1661050__821_28116
128780_and_237258,128780__237258
310298_and_490189_and_584,490189__584_310298
1902_and_97478,1902__97478
251535_and_39960,39960__251535
106648_and_1623,1623__106648
191295_and_245,245__191295
153151_and_158849,153151__158849
133926_and_28128_and_43131,133926__28128_43131
197614_and_208479_and_29552,197614__29552_208479
574930_and_588_and_626932,574930__588_626932
185294_and_589437,185294__589437
137732_and_626933,137732__626933
101070_and_1223514,101070__1223514
239935_and_818,818__239935
384638_and_856,856__384638
214856_and_416016_and_45851,416016__45851_214856
196024_and_370979,196024__370979
1264_and_191493,1264__191493
309120_and_349096,309120__349096
136857_and_301,301__136857
105229_and_228603_and_317,105229__317_228603
216947_and_585,585__216947
28111_and_287,287__28111
2173_and_70775,2173__70775
28090_and_588932,28090__588932
106654_and_516075,106654__516075
187327_and_39485,39485__187327
216935_and_84030,84030__216935
1670_and_284042,1670__284042
1755626_and_36835_and_40520,36835__40520_1755626
271420_and_40216,40216__271420
1254_and_1597,1254__1597
1034636_and_52226,52226__1034636
310298_and_584,584__310298
1463864_and_171685,171685__1463864
329854_and_39497,39497__329854
1463837_and_357276,357276__1463837
871325_and_879,879__871325
1113609_and_243924,243924__1113609
33069_and_397865_and_47884,47884__33069_397865
1358_and_294,294__1358
122355_and_1561_and_204516,1561__122355_204516
137591_and_291645,137591__291645
208479_and_29552,29552__208479
588_and_626932,588__626932
2741_and_47715,2741__47715
214856_and_45851,45851__214856
28128_and_43131,28128__43131
102862_and_183417,102862__183417
228603_and_317,317__228603
28116_and_821,821__28116
28117_and_29348_and_46228,46228__28117_29348
351091_and_392333_and_882211,392333__351091_882211
33069_and_397865,33069__397865
1161942_and_57706_and_817,57706__817_1161942
1755626_and_40520,40520__1755626
122355_and_204516,122355__204516
28117_and_29348,28117__29348
351091_and_882211,351091__882211
1161942_and_817,817__1161942
