"","908612__2173_88431","204516__821_853","2173__88431","301301__33039_674529","1531__562_33038","208479__333367","649756__100886_487174","821__853","33039__674529","457402__165179_218538","457415__901_197614","328812__1352_487173","562__33038","100886__487174","329854__46228_457412","1211813__100884_626930","322095__818_28116","384638__310297_376804","415425__546_626933","665943__52226_1118060","84030__39490_371601","165179__218538","147207__28111_411489","571__1161942","550__363265","290053__28123_40545","1352__487173","1318__39496","188913__1680_357276","1496__1351_154046","901__197614","469590__665956","46228__457412","563193__1735_246787","100884__626930","573__39492_74426","310297__376804","1689__665950","818__28116","158847__328813_410072","351091__28133_658089","28132__1623_28131","28111__411489","52226__1118060","546__626933","39490__371601","28123__40545","1264__817_310298","1680__357276","1351__154046","457394__39491_360807","905__387090","446660__33043_40520","261299__849_28025","729__1304_47678","253239__45851_239935","39492__74426","1624__1686_291644","1681__341694","1735__246787","454155__46506_166486","328813__410072","1683__328814_751585","28133__658089","907__29466_39488","1623__28131","817__310298","626929__820_40518","97478__28026_28118","626932__1308_39483","45851__239935","1304__47678","849__28025","39491__360807","33043__40520","1118061__28117_216816","1686__291644","46506__166486","29466__39488","328814__751585","820__40518","28026__28118","1226323__39485_46503","28117__216816","1308__39483","39485__46503"
"ERR479549",0,-2.75992299476142,0,0,0,0,0,-4.78032685190443,0,-6.02407022294488,0,0,0,0,-2.57458238066448,0,0,0,0,0,0,-0.158158689768613,0,0,0,0,0,0,0,0,0,0,4.45930749158252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51672410575324,0,0,-2.4278320142752,0,0,0,0,-3.42700357728796,0,0,0,0,0,0,-2.62066422237785,0,0,0,-4.35909401979797,0,0,0,5.93574431358304,0,0,4.20512840096693,0,0,0,0,0,-4.53912358273642,0,0,-2.2413166816925,0,0,-3.8820743685431
"ERR479550",5.97039068205327,-2.8898724353827,0,-2.88191858874521,0,4.70456555518308,0,5.00540588547564,4.99162941898389,-2.43965679346389,0,0,0,0,0,0,0,0,0,0,0,4.22560951931002,0,0,0,0,0,0,0,0,0,4.63562498374216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81472730362632,0,0,0,0,0,0,-2.86708369410316,4.87525069933214,0,-4.96593462773894
"ERR479551",5.99313073332118,-2.90369052427924,0,-2.81648985716889,0,4.67220006554363,0,5.02933951750795,4.87830353161893,-2.44016197932338,0,0,0,0,0,0,0,0,0,0,0,4.22648452688593,0,0,0,0,0,0,0,0,0,4.63867152540097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83389734748366,0,0,0,0,0,0,-2.86236842721259,4.90845418927637,0,-4.95776754591322
"ERR479552",5.99810443094321,-2.91246998207404,0,-2.86748201407689,0,4.65570666747812,0,5.04454598447145,4.96662453817111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394904520830591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81637643471182,0,0,0,0,0,0,-2.85618924227772,4.87810707816057,0,-4.94706488365667
"ERR479553",5.98884881815582,-2.8810968214481,0,-2.77864838019091,0,4.65504488098745,0,4.99020607627331,4.81276017085962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429878323121657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84226739474922,0,0,0,0,0,0,-2.86007050687052,4.92295153640208,0,-4.95378743112901
"ERR479554",0,-5.52206406907823,0,0,0,0,-2.85100292037481,-0.530176973482088,0,0,0,0,0,-4.93808191061641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49530018571338,0,0,0,0,0,0,0,0,0,0,-2.93350547654566,0,0,0,0,0,0,0,0,0,-5.91025850155909,4.32198670179164,0,0,0,0,0,-2.95798964136951,0,0,0,0,0,5.08098052965864,0,0,0,0.491191012014179,0,0,5.12338834711443,0,-2.69510368038634,0,0,-4.66805650609502
"ERR479555",0,-5.42378682121952,0,0,0,0,-2.85497681251278,-0.746954918263064,0,0,0,0,0,-4.94496489370318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5283872208201,0,0,0,0,0,0,0,0,0,0,-2.92384979795922,0,0,0,0,0,0,0,0,0,-5.92942582074101,4.37929512766829,0,0,0,0,0,-2.9579981528932,0,0,0,0,0,5.06425640376537,0,0,0,0.503977528101373,0,0,5.12340308950592,0,-2.70189090290139,0,0,-4.67981232033336
"ERR479556",0,-5.51846818650159,0,0,0,0,-2.85498488425002,-0.608516792021875,0,0,0,0,0,-4.94497887436219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5217380999518,0,0,0,0,0,0,0,0,0,0,-2.92304878461173,0,0,0,0,0,0,0,0,0,-5.90955749431598,4.36777851249871,0,0,0,0,0,-2.94326560615968,0,0,0,0,0,5.06286900794997,0,0,0,0.524545063594668,0,0,5.09788557003857,0,-2.69727374159752,0,0,-4.67181516236832
"ERR479557",0,-5.44778547618853,0,0,0,0,-2.86328353395682,-0.713437962773247,0,0,0,0,0,-4.95935255728858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53111499482639,0,0,0,0,0,0,0,0,0,0,-2.92248767621714,0,0,0,0,0,0,0,0,0,-5.90595586964451,4.38401977083875,0,0,0,0,0,-2.96630972230628,0,0,0,0,0,5.06189713970199,0,0,0,0.508173640752474,0,0,5.13779915002,0,-2.700311610373,0,0,-4.67707690543417
"ERR479558",0,-3.16230497879727,0,0,0,0,-2.52932026936115,-5.47727289230489,0,-2.74870985734858,0,0,0,-4.38091121514731,0,0,0,0,0,0,0,-4.76090512819313,-3.07047986533372,0,0,0,0,0,-2.84024665908945,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31822713037524,0,0,0,0,0,-4.91945151957069,0,-3.3166164352496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69019377518875,0,0,0,0,0,5.74454817507028,0,-2.7204913269785,0,0,0,0,4.65955230083244,0,-2.54981049590621,4.71202919987724,0,-4.41640132858195
"ERR479559",0,-3.15474783269163,0,0,0,0,-2.5367377839557,-5.46418353128971,0,-2.7388607802806,0,0,0,-4.39375872729095,0,0,0,0,0,0,0,-4.74384602630373,-3.07498488771023,0,0,0,0,0,-2.87159956218177,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3260300580206,0,0,0,0,0,-4.97375634069137,0,-3.31511555842665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68188204520269,0,0,0,0,0,5.74194858015703,0,-2.71309573554734,0,0,0,0,4.6451559621978,0,-2.54963147996171,4.69921965976645,0,-4.41609126387072
"ERR479560",0,-3.15376727847141,0,0,0,0,-2.53056783307484,-5.46248516156071,0,-2.74502895847549,0,0,0,-4.3830720588851,0,0,0,0,0,0,0,-4.75452962432743,-3.06730473279193,0,0,0,0,0,-2.89641093282617,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3127276394921,0,0,0,0,0,-5.01673089525289,0,-3.32008363909638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68022679798436,0,0,0,0,0,5.75055354829311,0,-2.68940486097225,0,0,0,0,4.64228898991656,0,-2.54027137203332,4.65818586132665,0,-4.39987908137441
"ERR479561",0,-3.15747212676595,0,0,0,0,-2.5307643344999,-5.46890214704119,0,-2.73472129928961,0,0,0,-4.38341240933707,0,0,0,0,0,0,0,-4.73667623491038,-3.07809773380839,0,0,0,0,0,-2.90658875676893,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33142166561875,0,0,0,0,0,-5.03435940343224,0,-3.32001535796158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6857244970746,0,0,0,0,0,5.75043528189842,0,-2.70326768541906,0,0,0,0,4.65181128406558,0,-2.53990853396062,4.68219697760494,0,-4.39925062739757
"ERR479562",0,2.71970970736831,0,0,0,0,-2.52174722921566,-5.10780732268453,0,0,0,0,0,-4.36779432484757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79391812766499,0,0,0,0,-2.55540788749962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83920814930347,0,-3.17354194109917,0,0,0,0,0,0,0,0,-4.42609629521159,-3.06657403623519,0,0,0,0,0,0,-2.6969885749499,0,0,0,0,0,5.49673588193453,0,0,0,-5.31146203593092,0,0,4.67132123924601,0,-2.67524458192228,0,0,4.63365953856276
"ERR479563",0,2.71871137970056,0,0,0,0,-2.51702766455182,-5.12627663463975,0,0,0,0,0,-4.35961979906018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78233857033063,0,0,0,0,-2.52991257050706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8191517676712,0,-3.1818637931837,0,0,0,0,0,0,0,0,-4.38193711082541,-3.06342016665747,0,0,0,0,0,0,-2.70047242439893,0,0,0,0,0,5.511149752558,0,0,0,-5.30599937358186,0,0,4.67735544349765,0,-2.65457145783579,0,0,4.59785263729378
"ERR479564",0,2.69757575309465,0,0,0,0,-2.52059009984372,-5.12484712921956,0,0,0,0,0,-4.36579011798443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78041633261186,0,0,0,0,-2.53973884951625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81582235427807,0,-3.17649045035511,0,0,0,0,0,0,0,0,-4.39895672531868,-3.05876396639422,0,0,0,0,0,0,-2.69349700384589,0,0,0,0,0,5.5018428497724,0,0,0,-5.29793459815569,0,0,4.66527366069563,0,-2.66132289889236,0,0,4.60954647622806
"ERR479565",0,2.70247851887499,0,0,0,0,-2.52541626544231,-5.13712522958332,0,0,0,0,0,-4.37414928200693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77544608253806,0,0,0,0,-2.53576737152323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80721362862393,0,-3.18355595492505,0,0,0,0,0,0,0,0,-4.39207792365361,-3.06217953170595,0,0,0,0,0,0,-2.69127400415696,0,0,0,0,0,5.51408066266864,0,0,0,-5.30385053081219,0,0,4.66142331228918,0,-2.6563713460447,0,0,4.60097013511955
"ERR479566",0,-5.99232006251686,0,-2.37516570624338,0,0,0,0.381260852770033,4.11390767960875,0,0,0,0,0,-2.33047321513837,0,0,0,0,0,-4.48254453781871,0,-3.55263733500308,0,0,0,0,0,0,0,0,0,-4.03649801429806,0,0,0,0,0,0,0,0,0,6.15334836509142,0,0,-0.805773146515668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81479261875887,0,0,0,0,-3.27416276149072,0,0,0,0,0,0,0,0,0,0,0,3.14331302089134,5.67101625515195,0,0,0,0,0
"ERR479567",0,-6.01890660535509,0,-2.27205205953174,0,0,0,0.373249689354014,3.93530960455048,0,0,0,0,0,-2.330856413921,0,0,0,0,0,-4.50366515170691,0,-3.55224044809055,0,0,0,0,0,0,0,0,0,-4.03716173405896,0,0,0,0,0,0,0,0,0,6.15266093679407,0,0,-0.940017634102601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8608327368814,0,0,0,0,-3.27308756354018,0,0,0,0,0,0,0,0,0,0,0,3.22305684466603,5.66915395767343,0,0,0,0,0
"ERR479568",0,-6.00448693450724,0,-2.2383039191118,0,0,0,0.396480049900125,3.87685611068218,0,0,0,0,0,-2.36237661226622,0,0,0,0,0,-4.50738233370795,0,-3.54855294529091,0,0,0,0,0,0,0,0,0,-4.09175631905754,0,0,0,0,0,0,0,0,0,6.14627399459204,0,0,-0.882028284283359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8746124207317,0,0,0,0,-3.2752001212777,0,0,0,0,0,0,0,0,0,0,0,3.24692395720699,5.67281301500873,0,0,0,0,0
"ERR479569",0,-5.99260224240522,0,-2.2761568469761,0,0,0,0.40597558038634,3.94241930495839,0,0,0,0,0,-2.32276244959345,0,0,0,0,0,-4.55792682985428,0,-3.5537070063754,0,0,0,0,0,0,0,0,0,-4.02314257660899,0,0,0,0,0,0,0,0,0,6.15520109025569,0,0,-0.974882498677904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27466424057211,0,0,0,0,0,0,0,0,0,0,0,0,5.67188484239984,0,0,0,0,0
"ERR479570",0,0.0909174138741055,0,0,0,0,0,-0.663762999820054,0,-2.98608746592652,0,0,0,0,0,0,-5.58518167756716,0,0,0,0,5.17205520682933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221760280911579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97112060221877,0,0,0,0,0,0,-2.61641186014887,0,0,0,0,0,0,0,0,0,5.14613183845754,0,0,4.53175827530364,0,-3.23467270193529,0,0,5.60261746560802
"ERR479571",0,0.097386996635129,0,0,0,0,0,-0.640765412275605,0,-2.99650830035261,0,0,0,0,0,0,-5.56356478620938,0,0,0,0,5.19010462151258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196687350902826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9543117870762,0,0,0,0,0,0,-2.62425432322397,0,0,0,0,0,0,0,0,0,5.11701811661558,0,0,4.5453418198062,0,-3.22898520442362,0,0,5.59276643094989
"ERR479572",0,2.33191718766301,0,0,0,0,0,-5.50710263025778,0,-2.93656867760138,0,0,0,0,0,0,-2.67271426788628,0,0,0,0,5.08628614952093,0,0,0,-2.64234238829836,0,0,0,0,0,0,0,0,0,-2.86037161335335,0,0,-4.62927690609328,0,0,0,0,0,0,0,-4.57667126752565,0,0,0,0,0,0,0,0,0,-4.95430896285576,0,0,0,-2.94672715903391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93692402391251,0,5.10388115548983,0,0,0,0,-2.95987753530243,-5.0869016273861,0,5.12665827532555
"ERR479573",0,2.38038352990861,0,0,0,0,0,-5.48254986804669,0,-2.94003995933304,0,0,0,0,0,0,-2.673782379441,0,0,0,0,5.09229858584757,0,0,0,-2.64555022877286,0,0,0,0,0,0,0,0,0,-2.87500462543766,0,0,-4.63112692957422,0,0,0,0,0,0,0,-4.58222741021006,0,0,0,0,0,0,0,0,0,-4.97965408325355,0,0,0,-2.91666327741023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9250112268159,0,5.05180898504487,0,0,0,0,-2.96668835379052,-5.06626805755452,0,5.13845495898805
"ERR479574",0,2.37601198757422,0,0,0,0,0,-5.48957444226981,0,-2.92011312567682,0,0,0,0,0,0,-2.67319422898557,0,0,0,0,5.05778429752101,0,0,0,-2.65567395004687,0,0,0,0,0,0,0,0,0,-2.86710440289123,0,0,-4.63010822310293,0,0,0,0,0,0,0,-4.59976220981831,0,0,0,0,0,0,0,0,0,-4.96597049641204,0,0,0,-2.93616954716523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9432995082513,0,5.08559483532668,0,0,0,0,-2.96770011555375,-5.09794429018375,0,5.14020738176713
"ERR479575",0,2.36524082605106,0,0,0,0,0,-5.48473626210918,0,-2.93267220667297,0,0,0,0,0,0,-2.67880810626628,0,0,0,0,5.07953726390271,0,0,0,-2.64186942847227,0,0,0,0,0,0,0,0,0,-2.85233804359589,0,0,-4.63983174378056,0,0,0,0,0,0,0,-4.57585207707693,0,0,0,0,0,0,0,0,0,-4.9403944118697,0,0,0,-2.93934796645815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91117883066993,0,5.09110001902978,0,0,0,0,-2.96988283157768,-5.04230964463928,0,5.14398795681906
"ERR479576",0,-2.93446329996683,0,0,0,0,0,-5.08263952848879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04858132232849,-2.90150429602344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02555285909197,0,-2.69405834993317,0,0,0,0,-3.08251992183924,0,0,0,0,0,0,-2.34929925378626,0,0,0,0,-2.96923486321085,0,0,-5.3390811199688,0,0,-4.66624594063942,0,-2.78923381069862,0,0,0,-4.06910566974146,-5.14286564268602,0,-2.91784332535359,4.83109467431896,0,5.05385288803815
"ERR479577",0,-2.93806865396153,0,0,0,0,0,-5.08888418478687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3469826763396,0,-4.04489986489267,-2.88743398385807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06509323990416,0,-5.00118236354319,0,-2.69233764285285,0,0,0,0,-3.08843376908644,0,0,0,0,0,0,0,0,0,0,0,-2.96735000561879,0,0,-5.34932420386916,0,0,-4.66326558855137,0,-2.80546347574234,0,0,0,0,-5.13960097357154,0,-2.91348088754969,4.85920527876452,0,5.04629692411693
"ERR479578",0,-3.36090194173877,0,0,0,0,0,-5.82125292234844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65441977340009,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51615333229712,0,0,0,0,0,0,-4.59758991214442,0,0,0,0,0,0,0,0,-3.16844262618132,0,0,0,0,0,4.35810541117235,0,0,0,0,0,-4.8452243574589,0,0,-5.48790360941302,0,0,0,0,-0.530824163162614,0,0,0,0,0.145721800796163,0,0,-0.306147007210816,0,0
"ERR479579",0,-3.35239867592962,0,0,0,0,0,-5.80652483393674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63261649269774,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47350043147381,0,0,0,0,0,0,-4.55982552219627,0,0,0,0,0,0,0,0,-3.16505770845016,0,0,0,0,0,4.28422841985619,0,0,0,0,0,-4.84755877186796,0,0,-5.48204075992319,0,0,0,0,-0.59119848852695,0,0,0,0,0.137990010970949,0,0,-0.294898751418633,0,0
"ERR479580",0,-3.35570628673848,0,0,0,0,0,-5.81225378390934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6490559020125,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49374297128929,0,0,0,0,0,0,-4.58829941437585,0,0,0,0,0,0,0,0,-3.16254661893781,0,0,0,0,0,4.31928952729082,0,0,0,0,0,-4.85932702331732,0,0,-5.47769142530545,0,0,0,0,-0.56236118626784,0,0,0,0,0.19486069271417,0,0,-0.303978432717349,0,0
"ERR479581",0,-3.35158465186825,0,0,0,0,0,-5.80511490290386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63250912564845,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49823806931561,0,0,0,0,0,0,-4.55963955701184,0,0,0,0,0,0,0,0,-3.16291559074933,0,0,0,0,0,4.32707526545742,0,0,0,0,0,-4.85256775303556,0,0,-5.47833050322957,0,0,0,0,-0.584538426275264,0,0,0,0,0.14466010858077,0,0,-0.309092389329604,0,0
"ERR479582",0,-3.09096769744553,0,0,0,0,0,-5.35371309652985,0,-2.72345017302496,0,0,0,0,0,0,-5.12403322609353,0,0,0,0,-4.71715407156149,0,0,0,0,0,0,-3.38721649589329,0,0,0,0,0,0,0,0,0,-0.427844170466305,-2.44724485605843,0,0,0,0,0,0,0,0,-5.86683106712259,0,-3.19159727185265,0,0,0,0,0,0,0,0,0,0,4.23875242925479,0,0,0,0,0,-5.21585971840873,0,0,0,0,0,5.52800863214701,0,0,0,0,0,0,0.620588688881106,0,0,0,0,0
"ERR479583",0,-3.07831131039061,0,0,0,0,0,-5.33179159111046,0,-2.74045146631881,0,0,0,0,0,0,-2.69871857600128,0,0,0,0,-4.74660117534081,0,0,0,0,0,0,-3.38647378448815,0,0,0,0,0,0,0,0,0,-4.67431768896414,-2.45403455956957,0,0,0,0,0,0,0,0,-5.86554465323353,0,-3.20705918120237,0,0,0,0,0,0,0,0,0,0,4.25051254070441,0,0,0,0,0,-5.22964652842467,0,0,0,0,0,5.55478944472274,0,0,0,0,0,0,0.603417819127889,0,-2.37237356855839,0,0,4.10907155527663
"ERR479584",0,-3.16302133734575,0,0,0,0,0,-5.4785136617073,0,-2.82390318018359,0,0,0,0,0,0,-5.25395761525849,0,0,0,0,-4.89114378373331,0,0,0,0,0,0,-2.89032581392517,0,0,0,0,0,0,0,0,0,-0.552155516818599,-2.53834877738245,0,0,0,0,0,0,0,0,-5.00619116014626,0,-3.2944034670844,0,0,0,0,0,0,0,0,0,0,4.39654904975675,0,0,0,0,0,-5.4117572445727,0,0,0,0,0,5.70607418562125,0,0,0,0,0,0,0.606392750806475,0,0,0,0,0
"ERR479585",0,-3.09324483427832,0,0,0,0,0,-5.35765721322003,0,-2.72652042981859,0,0,0,0,0,0,-5.06294216377958,0,0,0,0,-4.72247191232032,0,0,0,0,0,0,-3.38483473265554,0,0,0,0,0,0,0,0,0,-0.542519066634842,-2.47287615244889,0,0,0,0,0,0,0,0,-5.86270573218322,0,-3.20125716701267,0,0,0,0,0,0,0,0,0,0,4.28314713686692,0,0,0,0,0,-5.21350161540771,0,0,0,0,0,5.54474006135996,0,0,0,0,0,0,0.610113862732851,0,0,0,0,0
"ERR479586",0,-2.65736235638877,0,-2.62648536238615,0,0,0,-4.6026866153863,4.54920609298876,-2.71578184614137,0,0,0,0,0,0,-2.5660547667532,0,0,0,0,-4.70387213979005,0,0,0,0,0,0,-3.23852148098905,0,0,0,0,0,0,0,0,0,-4.44453723102085,0,0,0,0,0,0,0,0,0,-5.60928374647624,0,-3.34965661460059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51552330495925,0,0,0,0,0,5.80177544439739,0,-2.6192318265303,0,0,0,0,-0.404758403500516,0,0,-4.53664260035191,0,0
"ERR479587",0,-2.66147944984549,0,-2.61330557431591,0,0,0,-4.60981763043286,4.52637803041812,-2.72558665612404,0,0,0,0,0,0,-2.55535264009544,0,0,0,0,-4.72085456883859,0,0,0,0,0,0,-3.23291742010381,0,0,0,0,0,0,0,0,0,-4.42600060390058,0,0,0,0,0,0,0,0,0,-5.5995772282943,0,-3.3483173926616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51869569749659,0,0,0,0,0,5.79945584395645,0,-2.52773230161986,0,0,0,0,-0.40209133537995,0,0,-4.37816077433861,0,0
"ERR479588",0,-2.65482194349244,0,-2.62048711148039,0,0,0,-4.59828649117766,4.53881681766344,-2.72348040933645,0,0,0,0,0,0,-2.56191887749787,0,0,0,0,-4.71720644238922,0,0,0,0,0,0,-3.24102178648302,0,0,0,0,0,0,0,0,0,-4.43737366069614,0,0,0,0,0,0,0,0,0,-5.61361440262623,0,-3.34874249984488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52252109789017,0,0,0,0,0,5.80019215119655,0,-2.50085995361632,0,0,0,0,-0.406591892254294,0,0,-4.33161650227781,0,0
"ERR479589",0,-2.66555360360441,0,-2.62186613486276,0,0,0,-4.61687427174116,4.54120535622654,-2.72963204246652,0,0,0,0,0,0,-2.55716828103871,0,0,0,0,-4.72786138352002,0,0,0,0,0,0,-3.24404520885125,0,0,0,0,0,0,0,0,0,-4.42914538626262,0,0,0,0,0,0,0,0,0,-5.61885112378075,0,-3.35055156167777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51888634579576,0,0,0,0,0,5.80332553820514,0,-2.52210832344913,0,0,0,0,-0.405282575607062,0,0,-4.36841975840626,0,0
"ERR479590",0,-3.08411499133516,0,0,0,0,0,-5.34184386137734,0,-2.58201615126935,0,0,0,0,0,0,0,0,0,0,0,-4.47218315996196,0,0,0,0,0,0,-3.02316344269269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05830872683323,5.23627268232858,0,-2.79344312465677,0,0,0,0,0,0,0,0,0,-2.8807927645611,0,0,0,0,0,-5.29714610010644,-2.5228308558773,0,0,0,0,0,4.83838541995948,0,-2.67640879906251,0,-4.98967943429664,0,0,4.36967122128196,0,-2.75592873760203,4.63567602180066,0,4.77340859556587
"ERR479591",0,-5.63714391080723,0,0,0,0,0,-0.866601662171296,0,-2.59648084432877,0,0,0,0,0,0,0,0,0,0,0,-4.49723674325677,0,0,0,0,0,0,-3.01390170363809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04560092588657,5.22023087971956,0,-2.79328757340033,0,0,0,0,0,0,0,0,0,-2.89374768923923,0,0,0,0,0,-5.27513554321436,0,0,0,0,0,0,4.83811599728015,0,-2.67840401651449,0,-5.01211802204739,0,0,0,0,-2.76831476314805,4.63913183979964,0,4.79486182111542
"ERR479592",0,-5.6451780571336,0,0,0,0,0,-0.824955429221599,0,-2.59515267582077,0,0,0,0,0,0,0,0,0,0,0,-4.4949362879199,0,0,0,0,0,0,-2.99757493556982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05583809747472,5.19195208790193,0,-2.79995697714279,0,0,0,0,0,0,0,0,0,-2.89402024614007,0,0,0,0,0,-5.29286684453084,0,0,0,0,0,0,4.84966774341829,0,-2.67095982270762,0,-5.0125901044476,0,0,0,0,-2.78937940409845,4.62623811790476,0,4.83134684948472
"ERR479593",0,-3.07621745037736,0,0,0,0,0,-5.32816491918358,0,-2.58451536827352,0,0,0,0,0,0,0,0,0,0,0,-4.47651193079232,0,0,0,0,0,0,-3.02864087284239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03925894294402,5.24575986964277,0,-2.77165600456383,0,0,0,0,0,0,0,0,0,-2.88226063900462,0,0,0,0,0,-5.26415090653713,-2.52710851014405,0,0,0,0,0,4.80064902100791,0,-2.67513980057155,0,-4.99222186741193,0,0,4.37708033580919,0,-2.75362800212714,4.63347805193961,0,4.76942360482859
"ERR479594",0,-3.1228969115796,0,0,0,0,0,-5.40901611765579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06460529356199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93061126293678,5.3080520735939,0,-2.74994589139517,0,0,0,0,0,0,0,4.35372475119498,0,-2.84042833199306,0,0,0,0,0,-5.07596760464009,0,0,0,0,0,0,4.76304600196173,0,-5.35958994990254,0,-4.91976618627009,0,0,0,0,-2.57132437476745,-0.682040720490664,0,4.45366445983751
"ERR479595",0,-3.11853360132568,0,0,0,0,0,-5.40145864260683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05384864661169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95190849681307,5.28942101455691,0,-2.74641760685411,0,0,0,0,0,0,0,4.36380974631552,0,-2.84285106095659,0,0,0,0,0,-5.11285549577452,0,0,0,0,0,0,4.75693483387304,0,-5.36431535044073,0,-4.9239624759279,0,0,0,0,-2.57736758041021,-0.657204405390588,0,4.46413159905135
