"","55197__28091_239974","29370__1467_28446","28038__310514_1844653","1522__34038_36745","329854__821_28116","1465521__1613_118748","147802__1710_28025","47770__29355_185293","1010__41276_999468","511__1264_301301","535744__1280_1282","2173__285_191295","1113741__1401_290588","1888__67269_83617","157687__228604","28130__76517_386414","1613__118748","529__294_587753","1311__38288_1223514","106648__1267_216935","93064__153721_1611423","100884__45067_173480","1467__28446","108980__46503_536633","1755629__79880_136857","28091__239974","1144673__40216_216778","187452__29552_35825","310514__1844653","13690__52787_56810","239935__310298","225991__32013_80866","370979__490189","28454__1113609","28090__271420","28135__477666","41276__999468","1352__37734","1264__301301","76517__386414","153721__1611423","34038__36745","34087__196024","1746653__488_41976","29461__53408_1661050","46503__536633","243924__1453492","1710__28025","1401__290588","43770__291644_871324","47877__1661032","60133__28132_470565","29355__185293","67269__83617","1532__1308_1535","1597__1582_2741","1254__28901_882211","1547__29360_84030","53363__28127_43131","1725__1487956","1408__584_102862","29430__202956","470__137732","40681__376804","76759__83263","1504__39489","285__191295","40216__216778","216947__423605","38288__1223514","821__28116","1280__1282","1727__191493","1267__216935","52787__56810","294__587753","626937__122355_189722","79880__136857","1308__1535","179995__40519_163877","79883__84032","288965__28117_204516","1670__1646377","349096__291645_1148157","33039__387661","39497__45254","1465754__1691_29356","626931__33043_487175","729__218538","633701__88688_237258","584__102862","208479__358742","228603__1571_1902","1582__2741","1859290__1260_1827099","410072__316_251535","1623__138595","291644__871324","29552__35825","308892__40214_40324","122355__189722","166486__29524_1113922","28117__204516","39496__907_261299","47879__28111_397865","28137__33038_39778","28901__882211","33043__487175","317__143393_284042","57706__39485_40520","28125__28136","70775__328812_387090","421767__823_187327","1584__28026_39484","483012__29348_216816","1472__820_1755626","33935__293_1630","28111__397865","77095__454155_589436","441500__287_40518","33038__39778","671267__39492_454154","907__261299","39485__40520","33034__582_1680","78346__28128_1161942","626930__818_69825","328812__387090","82135__1685_28037","823__187327","28026__39484","29348__216816","214856__44749_45851","341225__310297_328813","40214__40324","293__1630","1735__626932","287__40518","39492__454154","820__1755626","28128__1161942","582__1680","1633__817_46506","454155__589436","1685__28037","860__43675","818__69825","29360__84030","1303__1379","1265__1515_246787","310297__328813","1506__47678_165179","28127__43131","29466__425941","40519__163877","588__1034636","1260__1827099","488__41976","106654__516075","33031__184870","817__46506","44749__45851","471__48296","1510__328814","1689__28126","47678__165179","1687__36835","53408__1661050","562__310300","1515__246787","28132__470565","36874__187491","32013__80866","47880__101564","291645__1148157","1691__29356","88688__237258","53412__658457","1571__1902","143393__284042","180282__290309","452084__1463864","1463837__303_1661055","879__851_467210","29524__1113922","316__251535","303__1661055","851__467210","45067__173480"
"ERR1842690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12059571937556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81972216922742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88390206033022,0,0,0,0,0,0,0,0,-1.88887060946472,0,-2.30432259046771,0,0,0,-4.28141547921789,0,0,0,0,0,-1.84078596332537,0,-3.27161986451649,0,0,0,-3.99120380371881,0,0,0,0,-2.90709192556123,0,0,0,0,0,3.18833481433916,-0.131241416877213,0,0,0,0,0,0,0,0,0,0,0,-2.69035114252446,0,0,0,0,0,0,0,0,0,-5.03523091734529,0,0,0,-4.65982486905334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52059958303103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02268740134993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47611280017302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35698635975208,0,0,0,0,-2.94456805244623,0,0,0,0,0,0,0,0,-4.08242012783742,-2.39661243852608,0,0,0,1.92856009827642,0,0,-5.10014147318101,0,0,0,0,0,0,0,0,0,-4.15105450957871,0,0,4.16678917646344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68598853682802,0,0,0,0,-1.98727272188045,0,0,0,0,0,0,3.17661875334192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44205732279264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71958833610754,0,0,-1.86036930149069,0,-1.89304624524962,-2.29883080934937,0,0,0,-3.26529585919957,0,0,0,-2.97841436624108,0,0,0,0,0,-3.22225415102329,0,-3.27885227784984,0,0,0,0,0,5.65565832987793,0,-3.9816917597978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842718",0,0,0,0,-3.28975350949498,0,0,0,0,0,0,0,-1.92285338879502,0,0,0,0,0,0,0,0,0,0,0,-1.46968093754723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33047976489897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512577966274048,0,0,0,0,0,0,2.54556205474727,0,0,0,0,0,0,0,0,0,0,-2.35021966274284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39242314322047,-1.44050717509862,0,0,0,0,0,0,0,0,0,0,2.967043062433,0,0,0,0,-2.41174762969261,0,0,0,0,0,0,0,-2.49503161593833,0,0,-1.79284526815198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10529909454869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0904619255319,0,4.08328068788396,0,0,4.21331343923615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62078626630951,0,-2.20316222385766,4.57502852859141,0,0,0,0,-2.09631901175219,0,0,-2.39860603564963,0,0,0,0,3.81598890903791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63093103722737,0,0,0,-4.15450752108652,0,0,0,0,0,0,0,-3.80485005935337,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5901936179815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842732",0,0,0,0,-2.32693714554758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03037336210771,0,0,0,0,0,0,0,0,-2.07828859634837,0,0,0,0,0,0,0,0,3.87103298835879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04396099404414,0,-2.4908730089072,0,0,0,-2.98944179312948,0,0,-2.09124874070003,0,0,-2.0218880266457,0,-3.54024429037343,0,0,0,-4.31431860662924,0,0,0,0,0,0,0,0,0,0,-3.50201278936552,-5.17786507197008,0,0,0,-3.62214907015688,0,0,0,0,0,0,0,-3.55615954216056,0,0,3.59970144166639,0,0,0,0,0,0,0,0,0,0,-6.15944900684297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842733",0,0,0,0,-2.1493371398343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72276112878778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13969912844036,0,-2.7698665082245,0,0,0,-2.81918321422818,0,0,0,0,0,-2.28756961602337,0,0.465952580134089,0,0,0,-4.79754952242823,0,0,0,0,0,-2.09511203009299,0,0,0,0,-3.96218680080331,-4.88296856288854,0,0,0,0,0,0,0,0,0,0,3.62884048366983,-2.946930715727,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10423372602447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842739",0,0,0,0,-2.43145201113347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2113984194487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09042385660967,-5.0910347781584,0,0,0,0,0,0,0,0,-2.38020728527631,0,4.34164588670685,0,-2.43952185435574,0,0,-5.3527711365709,0,0,0,0,0,0,0,-0.555296830025926,0,-4.12263995064416,-2.63312230998448,0,4.22537579791879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56070162343624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842741",0,0,0,0,-2.27826334181068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16055391266555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94606786103775,0,0,0,0,0,0,0,0,0,0,-2.54651774733774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41069812076481,0,-2.42995263050697,0,0,0,0,0,0,0,0,0,0,-4.94124373873251,0,-4.20880141602372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46045786801595,0,0,0,0,0,0.228904010216259,0,0,-2.24826904817768,0,0,0,0,0,0,0,-4.26163803728623,0,0,0,0,0,0,0,0,0,3.89411622052826,0,0,-3.86167412939225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842753",0,0,0,0,-2.57100139795491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42934479223558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20774860925488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45310504758852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74401166000365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27554352135979,0,0,0,4.75276761168773,0,-5.1916920589424,0,0,0,0,0,-3.12045064218918,0,0,0,0,0,-2.34415352367257,-3.94135699382936,-0.420815163974247,0,-2.16252103202682,0,0,0,0,0,0,0,0,0,0,0,0,-4.06019300374251,-5.40477905478259,-3.74559629990674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22737745953507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85793092754843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77522583051863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46920172773141,0,-2.37707095727746,0,4.80683214093581,0,-4.94913238449537,0,0,0,-2.61429736914872,0,-3.11347757499406,0,0,0,0,-4.11720767120094,0,-4.27678284656765,0.0510946607458982,0,0,0,0,0,0,-4.52809586945924,0,0,0,0,0,0,0,0,-5.39270134811606,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81466181461581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842761",0,0,0,0,-2.75490874114162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28912637171041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96488318074823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7716419098729,0,0,0,0,0,0,0,0,0,0,-2.60344569646485,0,0,0,3.98744294762555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50930022102367,0,0,0,0,0,0,0,0,0,0,0,-2.51715130198335,-5.6945558475164,0,0,0,0,0,-2.28193768018198,0,0,0,0,0,0,0,0,0,-4.35983394537331,0,0,0,0,0,0,-3.95243200178104,-1.18244879175141,0,0,-2.97581963250499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15427079765958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842763",0,0,0,0,-2.35260148961666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62337982401901,0,0,0,0,0,4.07482530997828,0,0,0,0,0,0,0,0,0,0,-2.05118066671693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55274913025672,0,1.80100122295125,0,0,0,0,0,0,0,0,0,0,-5.05938802401534,0,4.51113198530658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33493086351541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842777",0,0,0,0,-4.70393536974799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26254683888328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140101374091897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63964322277938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50279250207979,0,0,0,0,0,0,0,0,0,0,-2.12256299439142,0,0,0,0,0,0,0,0,0,0,0,0,4.33496377440463,0,0,0,0,0,0,3.67638694855147,0,0,0,0,0,0,0,0,0.485145400235059,0,0,-4.40059130066416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00031276401075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61470879563948,0,0,-2.27017208728011,0,0,-2.1284724321651,0,0,0,-1.98599590812621,0,0,0,0,0,0,0,-1.98358765474495,0,0,0,0,-3.68662239501966,-4.52880848104482,-3.43984581649849,0,0,-3.93205339709384,0,0,0,0,0,0,3.43567459928465,-3.69481140091843,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39960107077545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842798",0,0,0,0,-2.50504691316301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50751523407871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6102631044131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33886852894192,0,0,0,0,0,0,0,0,0,0,-1.95325526951526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38313736695207,0,0,0,0,0,0,0,0,0,-2.19901791304729,0,0,-2.37623747068168,0,0,0,0,0,0,0,0,0,0,-2.23156627272533,0,0,3.80881075215199,0,0,0,0,0,0,0,0,0,4.11576403006964,0,0,-2.38813426001447,0,0,0,3.86518616481738,0,0,-2.77169164827577,0,0,0,0,0,0,0,0,0,0,4.13636987364097,0,0,0,0,0,0,0,0,-4.80071075772796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31278330301472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00585818771845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61851862525095,-4.75513928997604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53540729950005,0,-2.28582101809791,0,0,-2.67660123795378,0,0,-5.27866878537959,0,0,0,0,0,0,0,3.9591581403544,0,0,0,0,0,-4.63600933573771,0,0,0,0,0,0,0,0,0,0.74511229836081,0,0,0,0,0,0,0,0,0,-2.62713672631387,0,-2.82312432058902,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88979475934354,0,0,0,4.5503342884058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68181820612387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20167408573493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34666807822904,0,0,3.81341137820066,0,-2.29858535752926,0,0,-2.16796683808867,0,0,-5.78219504156711,0,-4.06454833999271,0,0,0,0,0,-3.98126662477455,0,0,0,0,0,-3.75502871269402,0,0,-2.74055867166201,0,0,0,0,0,0,-1.03693635135298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74678686044207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11198747060551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44377194734313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39012041160651,0,0,0,0,0,0,0,0,-2.23346769204571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2442223963042,3.86847951968676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38597119464017,0,0,0,0,0,0,0,-5.61915802145174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15674661480226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7355947158897,0,0,0,3.70821658798548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842844",0,0,0,0,-1.24764408790431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12569783925147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97015242255851,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1609829500132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31310315333226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43054760869154,0,0,3.41240409452625,2.27436137715038,0,0,0,0,0,0,0,-3.49627677860396,0,0,0,0,0,-1.45262125445072,-2.4777811408999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51601381686308,-0.0811591773206648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842853",0,0,0,0,-4.77745617038356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95529287923395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38666661051084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222592834501055,0,0,0,0,0,0,0,0,0,0,-1.97636872390732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42317104429754,0,0,0,0,0,0,-1.77880194353657,0,0,0,0,0,-2.38536454476738,0,0,0,-2.39926841047223,0,0,0,-3.08097534280761,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15565478793292,0,4.13157258611051,0,0,-3.69333818090676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976871635507508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842854",0,0,0,0,-3.05992870459521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29995198389732,0,0,0,0,0,0,0,0,0,0,-2.13149544827906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69185841252114,0,0,0,0,0,0,0,0,0,-4.64781714267088,0,0,-5.77606732050009,0,0,0,0,0,0,0,0,0,0,1.4099712700177,0,0,0.491915543782456,0,0,0,0,0,0,0,0,0,-0.0854500472695632,0,0,-2.6826008483444,0,0,0,4.59536708546807,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64640096575987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.582777815087243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68385152760226,0,0,0,0,0,0,0,0,0,0,-5.71227300532853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28255749683015,-1.39207676843494,-1.28255749683015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22145474813818,0,0,-2.69910236609422,2.22145474813818,0,0,0,-2.41114769096562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69785481844344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842868",0,0,0,0,-5.18301788104139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43619084396401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21960631867977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97407943534668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0254569119941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50819428011535,0,-2.56239437905369,0,0,0,0,0,-3.11710641841357,0,0,0,0,0,0,0,-4.43819725354989,0,0,-2.21495340531519,0,0,0,0,0,0,0,0,0,4.22200859003516,0,0,-5.39898668929135,0,0,0,0,0,0,3.83641183440361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61741661141544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27055044641783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99151799852061,0,0,0,0,0,-1.70114957585128,0,0,0,0,-1.63979693924166,-2.54289494194012,-1.40856727804141,0,0,0,0,0,0,-2.94647749664866,0,0,0,0,0,0,0,-2.84021161286249,0,0,0,2.43971009144673,0,0,0,-4.4044232377502,0,0,0,0,0,0,0,0,0,0,0,-1.4457058311039,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50403595227055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842876",4.96844321213913,0,0,0,0,0,0,0,-0.351421834359607,0,0,0,0,0,0,0,0,0,0,0,-2.4482760025455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320903001842694,0,0,0,-4.24053842736043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52992320549957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38195553117278,0,0,0,0,0,0,0,4.73788221109647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
