"","Part","BalanceID","Component","Group","d.group"
"58882","1","29466__425941","29466","29466__4259411","p__Terrabacteria group"
"59076","-1","29466__425941","425941","29466__425941-1","p__FCB group"
"59310","1","40519__163877","40519","40519__1638771","p__Terrabacteria group"
"59384","-1","40519__163877","163877","40519__163877-1","p__Terrabacteria group"
"59541","1","588__1034636","588","588__10346361","p__Proteobacteria"
"59878","-1","588__1034636","1034636","588__1034636-1","p__Proteobacteria"
"59946","1","1260__1827099","1260","1260__18270991","p__Terrabacteria group"
"60286","-1","1260__1827099","1827099","1260__1827099-1","p__Terrabacteria group"
"60302","1","488__41976","488","488__419761","p__Proteobacteria"
"60466","-1","488__41976","41976","488__41976-1","p__FCB group"
"60905","1","106654__516075","106654","106654__5160751","p__Proteobacteria"
"61011","-1","106654__516075","516075","106654__516075-1","p__Proteobacteria"
"61191","1","33031__184870","33031","33031__1848701","p__Terrabacteria group"
"61313","-1","33031__184870","184870","33031__184870-1","p__Terrabacteria group"
"61464","1","817__46506","817","817__465061","p__FCB group"
"61629","-1","817__46506","46506","817__46506-1","p__FCB group"
"62007","1","44749__45851","44749","44749__458511","p__Terrabacteria group"
"62010","-1","44749__45851","45851","44749__45851-1","p__Terrabacteria group"
"62221","1","471__48296","471","471__482961","p__Proteobacteria"
"62405","-1","471__48296","48296","471__48296-1","p__Proteobacteria"
"62655","1","1510__328814","1510","1510__3288141","p__Terrabacteria group"
"62897","-1","1510__328814","328814","1510__328814-1","p__FCB group"
"63062","1","1689__28126","1689","1689__281261","p__Terrabacteria group"
"63086","-1","1689__28126","28126","1689__28126-1","p__FCB group"
"63550","1","47678__165179","47678","47678__1651791","p__FCB group"
"63609","-1","47678__165179","165179","47678__165179-1","p__FCB group"
"63829","1","1687__36835","1687","1687__368351","p__Terrabacteria group"
"63894","-1","1687__36835","36835","1687__36835-1","p__Terrabacteria group"
"64329","1","53408__1661050","53408","53408__16610501","p__Proteobacteria"
"64505","-1","53408__1661050","1661050","53408__1661050-1","p__Proteobacteria"
"64529","1","562__310300","562","562__3103001","p__Proteobacteria"
"64813","-1","562__310300","310300","562__310300-1","p__FCB group"
"64961","1","1515__246787","1515","1515__2467871","p__Terrabacteria group"
"65180","-1","1515__246787","246787","1515__246787-1","p__FCB group"
"65395","1","28132__470565","28132","28132__4705651","p__FCB group"
"65611","-1","28132__470565","470565","28132__470565-1","p__FCB group"
"65817","1","36874__187491","36874","36874__1874911","p__FCB group"
"65926","-1","36874__187491","187491","36874__187491-1","p__Terrabacteria group"
"66181","1","32013__80866","32013","32013__808661","p__Proteobacteria"
"66267","-1","32013__80866","80866","32013__80866-1","p__Proteobacteria"
"66627","1","47880__101564","47880","47880__1015641","p__Proteobacteria"
"66660","-1","47880__101564","101564","47880__101564-1","p__Proteobacteria"
"67110","1","291645__1148157","291645","291645__11481571","p__FCB group"
"67180","-1","291645__1148157","1148157","291645__1148157-1","p__Proteobacteria"
"67287","1","1691__29356","1691","1691__293561","p__Terrabacteria group"
"67324","-1","1691__29356","29356","1691__29356-1","p__Terrabacteria group"
"67809","1","88688__237258","88688","88688__2372581","p__Proteobacteria"
"67864","-1","88688__237258","237258","88688__237258-1","p__FCB group"
"68170","1","53412__658457","53412","53412__6584571","p__Proteobacteria"
"68321","-1","53412__658457","658457","53412__658457-1","p__Proteobacteria"
"68423","1","1571__1902","1571","1571__19021","p__Terrabacteria group"
"68445","-1","1571__1902","1902","1571__1902-1","p__Terrabacteria group"
"68978","1","143393__284042","143393","143393__2840421","p__Terrabacteria group"
"69025","-1","143393__284042","284042","143393__284042-1","p__Terrabacteria group"
"69374","1","180282__290309","180282","180282__2903091","p__Proteobacteria"
"69411","-1","180282__290309","290309","180282__290309-1","p__Proteobacteria"
"69831","1","452084__1463864","452084","452084__14638641","p__FCB group"
"69874","-1","452084__1463864","1463864","452084__1463864-1","p__Terrabacteria group"
"69897","-1","1463837__303_1661055","303","1463837__303_1661055-1","p__Proteobacteria"
"70257","1","1463837__303_1661055","1463837","1463837__303_16610551","p__Terrabacteria group"
"70266","-1","1463837__303_1661055","1661055","1463837__303_1661055-1","p__Proteobacteria"
"70304","-1","879__851_467210","851","879__851_467210-1","p__Fusobacteria"
"70308","1","879__851_467210","879","879__851_4672101","p__Proteobacteria"
"70602","-1","879__851_467210","467210","879__851_467210-1","p__Terrabacteria group"
"70787","1","29524__1113922","29524","29524__11139221","p__FCB group"
"71017","-1","29524__1113922","1113922","29524__1113922-1","p__Proteobacteria"
"71050","1","316__251535","316","316__2515351","p__Proteobacteria"
"71325","-1","316__251535","251535","316__251535-1","p__Proteobacteria"
"71433","1","303__1661055","303","303__16610551","p__Proteobacteria"
"71802","-1","303__1661055","1661055","303__1661055-1","p__Proteobacteria"
"71840","1","851__467210","851","851__4672101","p__Fusobacteria"
"72138","-1","851__467210","467210","851__467210-1","p__Terrabacteria group"
"72376","1","45067__173480","45067","45067__1734801","p__Proteobacteria"
"72444","-1","45067__173480","173480","45067__173480-1","p__FCB group"
