oldID,newID
135082_and_291645_and_293,135082__293_291645
169435_and_574963,169435__574963
1282_and_419005_and_589436,419005__1282_589436
228603_and_45254,45254__228603
261299_and_994609,261299__994609
173480_and_189722_and_739,739__173480_189722
1134687_and_310298_and_729,1134687__729_310298
197614_and_587_and_839,587__839_197614
1522_and_180332_and_69825,180332__1522_69825
147207_and_191493,147207__191493
122355_and_28901_and_553,553__28901_122355
28128_and_46506_and_817,28128__817_46506
1547_and_328814,1547__328814
1245_and_1685_and_1694,1694__1245_1685
29348_and_762210_and_856,762210__856_29348
28116_and_818_and_852,852__818_28116
1492_and_216935,1492__216935
1195760_and_633701,633701__1195760
1303_and_358742_and_43675,358742__1303_43675
216947_and_931533,216947__931533
28111_and_301302_and_654,654__28111_301302
1502_and_329854_and_449659,449659__1502_329854
309120_and_495,495__309120
1582_and_179995,1582__179995
1686_and_328813,1686__328813
29375_and_84112,29375__84112
1260_and_2145,1260__2145
1559_and_36745,1559__36745
1465754_and_1589,1589__1465754
1630_and_29389_and_57706,29389__1630_57706
28037_and_28132,28037__28132
317_and_84030,317__84030
216816_and_28161_and_33039,28161__33039_216816
43131_and_465721,43131__465721
301_and_546,301__546
363277_and_658062_and_78342,363277__78342_658062
1114067_and_1530_and_1680,1530__1680_1114067
114_and_29448_and_882211,29448__114_882211
1510_and_1624,1510__1624
208479_and_246787_and_29347,29347__208479_246787
1282_and_589436,1282__589436
28125_and_29363,28125__29363
1522_and_69825,1522__69825
310298_and_729,729__310298
31971_and_47884,31971__47884
1343_and_1671366_and_387090,1671366__1343_387090
291645_and_293,293__291645
33069_and_33946,33069__33946
1735_and_194326_and_47715,47715__1735_194326
204516_and_349096_and_387661,349096__204516_387661
1161942_and_1512_and_358743,358743__1512_1161942
13335_and_1496_and_44749,13335__1496_44749
33035_and_33038_and_536633,33035__33038_536633
1245_and_1685,1245__1685
46506_and_817,817__46506
173480_and_189722,173480__189722
29348_and_856,856__29348
122355_and_28901,28901__122355
197614_and_839,839__197614
1304_and_1354_and_45851,1354__1304_45851
1124597_and_218538_and_550,550__218538_1124597
1596_and_29552,1596__29552
28111_and_301302,28111__301302
1502_and_329854,1502__329854
234908_and_397865_and_859,859__234908_397865
658062_and_78342,78342__658062
216816_and_33039,33039__216816
1264_and_39950_and_851,39950__851_1264
114_and_882211,114__882211
105841_and_1322_and_310297,105841__1322_310297
1630_and_57706,1630__57706
208479_and_246787,208479__246787
1735_and_194326,1735__194326
1114067_and_1680,1680__1114067
39491_and_454154_and_549,549__39491_454154
253245_and_301301,253245__301301
28116_and_818,818__28116
1755626_and_39484_and_573,39484__573_1755626
1303_and_43675,1303__43675
39492_and_487175_and_539,539__39492_487175
37734_and_40518,37734__40518
1515_and_1605_and_39777,1605__1515_39777
1124597_and_218538,218538__1124597
1161942_and_1512,1512__1161942
1343_and_387090,1343__387090
204516_and_387661,204516__387661
1496_and_44749,1496__44749
33038_and_536633,33038__536633
234908_and_397865,234908__397865
1423_and_1561_and_165179,1423__1561_165179
363832_and_46503_and_562,363832__562_46503
1304_and_45851,1304__45851
1322_and_310297,1322__310297
1264_and_851,851__1264
371601_and_820_and_861,861__820_371601
39491_and_454154,39491__454154
156456_and_39778_and_40520,156456__39778_40520
39492_and_487175,39492__487175
1297750_and_1598_and_28117,1598__28117_1297750
1561_and_165179,1561__165179
1352_and_1356_and_351091,1356__1352_351091
1515_and_39777,1515__39777
46503_and_562,562__46503
164393_and_29466_and_39485,164393__29466_39485
33043_and_357276_and_821,33043__821_357276
39778_and_40520,39778__40520
371601_and_820,820__371601
1352_and_351091,1352__351091
1297750_and_28117,28117__1297750
29466_and_39485,29466__39485
357276_and_821,821__357276
1755626_and_573,573__1755626
