"","1535__187327","239935__82135_117207","40519__1681_376805","39486__79880_106648","228604__28026_47678","585__529_101564","28127__33029","163202__196024","2088__535744","39490__1633_626933","1379__52787","225991__285_158787","28026__47678","43770__850_291644","52227__199_28137","183417__905_89014","78346__589437","671267__1504_1623","84026__823_626937","138595__157687","79880__106648","574375__1597_48296","876__36835_38986","84032__216778","47246__28446_36847","901__28025","29355__2736_423605","1590__187452","726__28135_1661050","202956__28090_866801","83771__658457","823__626937","28136__310300","28129__103892","46228__2173_47877","1307__853_166486","36874__288965","271420__762212","860__1311","2139__100884_626931","77095__338188","34087__189426","1406__1488214","483__253239","1501__1584","290588__315405","160453__1113741","40682__587753","28124__452084","82135__117207","305719__863643","32013__255723","153721__1134563","850__291644","1401__147709","881__421767","103__239974","1506__341220","1249__56810","35825__78257","48466__1844653","61635__1746653","29461__1488215","1681__376805","285__158787","227943__520083_1223514","741091__1308_1358","1504__1623","905__89014","28454__146817","35787__1113609","1338__147802","633417__40215_384638","53446__1661032","202955__29360_39483","1580__281920","33032__390877","28114__376806","29356__97084","86958__104663","1539__1613_1465521","28130__76517","59310__1229909","36835__38986","58172__80866","1687__1691","47770__691816","511__871324","143393__182710","28135__1661050","1335__328812_437898","517011__29385_1611423","853__166486","1597__48296","1010__41276","1633__626933","57732__294_28118","529__101564","28446__36847","1550__53408_1121298","1599__202611","520085__39029_83617","28123__28134_470565","1328__200_243924","1428__508460","2173__47877","40215__384638","76759__160808","137591__671224","43990__33031_1827099","1411150__74426_410072","13690__107580","133926__604330","943673__52226_158847","38304__544645","28090__866801","29524__999468","199__28137","100884__626931","520083__1223514","1114008__28126_40324","1349__582_1689","1308__1358","1604__1559_36745","480930__1660_1725","2751__40214_78345","102862__287_584","87650__180164_376804","57480__35833_626930","2736__423605","84031__41976_349931","328812__437898","28133__169435_574963","39488__907_214856","204038__147207_191493","82375__1492_216935","341225__216947_931533","29385__1611423","29391__261299_994609","294__28118","470__1582_179995","626935__29375_84112","53408__1121298","1520__633701_1195760","69824__1547_328814","28134__470565","166485__43131_465721","39029__83617","36834__495_309120","1613__1465521","28126__40324","520080__1589_1465754","29360__39483","582__1689","52226__158847","184870__360807","287__584","187326__317_84030","40214__78345","46124__1510_1624","200__243924","73098__1113922","33031__1827099","1529__1686_328813","163665__1260_2145","1660__1725","35833__626930","1110546__31971_47884","74426__410072","41976__349931","180164__376804","907__214856","55508__28125_29363","135082__293_291645","169435__574963","419005__1282_589436","45254__228603","261299__994609","739__173480_189722","1134687__729_310298","587__839_197614","180332__1522_69825","147207__191493","553__28901_122355","28128__817_46506","1547__328814","1694__1245_1685","762210__856_29348","852__818_28116","1492__216935","633701__1195760","358742__1303_43675","216947__931533","654__28111_301302","449659__1502_329854","495__309120","1582__179995","1686__328813","29375__84112","1260__2145","1559__36745","1589__1465754","29389__1630_57706","28037__28132","317__84030","28161__33039_216816","43131__465721","301__546","363277__78342_658062","1530__1680_1114067","29448__114_882211","1510__1624","29347__208479_246787","1282__589436","28125__29363","1522__69825","729__310298","31971__47884","1671366__1343_387090","293__291645","33069__33946","47715__1735_194326","349096__204516_387661","358743__1512_1161942","13335__1496_44749","33035__33038_536633","1245__1685","817__46506","173480__189722","856__29348","28901__122355","839__197614","1354__1304_45851","550__218538_1124597","1596__29552","28111__301302","1502__329854","859__234908_397865","78342__658062","33039__216816","39950__851_1264","114__882211","105841__1322_310297","1630__57706","208479__246787","1735__194326","1680__1114067","549__39491_454154","253245__301301","818__28116","39484__573_1755626","1303__43675","539__39492_487175","37734__40518","1605__1515_39777","218538__1124597","1512__1161942","1343__387090","204516__387661","1496__44749","33038__536633","234908__397865","1423__1561_165179","363832__562_46503","1304__45851","1322__310297","851__1264","861__820_371601","39491__454154","156456__39778_40520","39492__487175","1598__28117_1297750","1561__165179","1356__1352_351091","1515__39777","562__46503","164393__29466_39485","33043__821_357276","39778__40520","820__371601","1352__351091","28117__1297750","29466__39485","821__357276","573__1755626"
"ERR1843585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73156658813835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7312121149132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39835064001762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72869140642797,-2.51882385153932,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80926873117521,0,0,0,0,0,0,0,0,0,0,0,-4.15406516287586,-3.04089208895332,0,0,0,0,0,-4.36273088618242,0,4.72623215410981,0,0,-4.86579617451001,0,0,0,0,0,-2.88547383966554,0,0,0,0,0,0,0,0,-2.53420797905009,-3.23127612481391,0,4.99778729421156,0,0,-4.3893769766612,5.59673442146197,-5.2669795984014
"ERR1843592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30653192053286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61572105604113,0,0,0,-2.30108202159335,0,0,0,0,0,0,0,-2.37514870835345,0,0,0,0,0,0,0,0,0,0,0,4.53056176749096,0,0,0,-3.99503047564233,-3.09627921962412,0,-2.85647274367116,0,0,4.11387823839978,0,0,0,0,-3.98559097378298,0,-2.85506275491653,0,0,0,0,-2.60177493606279,0,0,4.94755592247412,0,-4.945113750313,0,0,0,0,-2.84185487299481,0,4.50640637912002,0,0,0,4.92223702776421,-5.36291292280868
"ERR1843597",-4.46846572609704,6.17010233249345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5316582186781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38496066214979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89311432314997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242639734464694,-2.50157894259428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1040968612601,0,0,0,0,0,-2.94038203265421,0,0,0,-3.47008962829068,0,5.37645347531757,-5.09289107421974,0,0,6.01037154301726,-4.33286182771772
"ERR1843609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81879015098856,0,0,0,0,-2.26158042502203,0,0,0,-2.03254081616697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88228775738694,0,0,0,0,0,0,0,0,0,0,3.91717220154138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32746613568928,0,3.5204639620587,-2.52081366513257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38588737003148,-4.03128959990983,0,0,-2.36939898165296,0,-2.07656444751013,0,0,0,-2.84942325878347,0,4.13247814603141,-3.59671512827874,4.10391941962488,0,4.93534585648145,-4.36617734442352
"ERR1843612",0,0,0,0,-2.93887925984532,0,0,0,0,0,0,0,5.09028819536252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209841106072096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8682373952493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99097871934171,0,0,-2.42599971310355,-2.85838005453409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96793289674081,0,0,0,0,0,0,0,0,0,0,0,4.20195476224286,-5.18052710625714,0,0,0,0,0,0,4.95085948179455,0,0,0,-2.60554271271745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51293235971746
"ERR1843616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55774803638106,0,0,0,0,0,0,0,0,0,0,0,0,4.43014955197152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94275981393879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18682628590425,0,0,0,0,0,0,0,0,0,0,0,-2.40067412136749,0,0,0,0,0,0,0,0,0,0,0,0,-2.74404984607729,0,0,0,0,0,0,-3.7876942345133,0,0,0,-3.63330172722636,-3.36495870464505,-2.82458527069128,0,0,0,0,0,0,0,0,-4.15808955062427,0,-4.75283375190742,0,0,0,0,0,0,0,0,0,0,0,-2.60435277349866,0,0,0,-2.16588557443519,0,0,-4.51087132453261,0,0,3.75142385830225,-4.89232519914798
"ERR1843617",-4.11544490360079,0,0,0,-2.29389185323511,0,0,0,0,0,0,0,3.97313723687154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60085331294414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50481008105309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64533037070154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32380243759088,0,0,0,0,0,0,0,0,0,0,-2.83574474149522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75699469622869,0,0,0,-3.91691589508735,0,0,0,0,0,0,0,4.91165396956599,0,0,0,0,0,0,0,0,0,0,-2.43100962080355,0,0,0,0,0,0,0,0,0,-2.44680698372415,0,4.21063217692051,0,0,0,4.23799401212458,0
"ERR1843624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43081255086248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21029084176992,0,0,0,0,0,0,0,-2.71132874036505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54033172723088,0,0,0,0,0,0,0,-3.20716876792091,0,-2.66979357179264,-4.77305037334147,0,0,-4.696159134334,0,0,0,0,0,0,0,0,-4.39998361964309,0,0,0,0,4.62421811206563,0,0,-2.51954937690104,0,0,-2.43179370033883,-2.68428906390994,0,0,-4.36398753297111,0,-4.21199024251278,4.64932504089352,-5.5549792544871
"ERR1843630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70709266678389,-2.05083537283715,-1.67019442243557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84301496919345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14539200676522,-2.95677123209794,0,0,-3.5521510637134,0,0,0,0,0,0,0,0,0,-3.19219556575305,0,0,0,0,0,0,0,0,0,-2.89286159817657,-2.74640058225597,0,0,0,-1.74554508285328,0,0,0,0,0,-3.71592795786952,0,0,0,0,0,0,0,0,-2.6440840135685,0,0,0,0,3.02337277040391,0,0,-2.15222425681495,-4.57968785098127,0,0,0,0,3.72776176208566,-4.75690534640409
"ERR1843649",0,4.99206970754309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44795047795241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22880263016166,-2.25982342092982,0,0,-4.23997460222609,0,0,0,0,0,0,0,0,-2.47380722943764,0,0,0,0,0,0,0,0,0,0,0,0,-2.76299954942729,0,0,0,0,0,0,0,0,-3.86039939548315,-3.91412898118456,-4.2847598095172,-2.32629567357426,0,0,0,0,0,0,0,0,0,-4.02926230005828,-2.25732692230964,0,0,0,0,0,0,-3.90980491873338,0,0,0,-4.78565560089799
"ERR1843650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04404184543631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37991534677023,0,0,0,0,0,0,0,0,0,0,0,0,-5.27243513666141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12213429831895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39200446282936,0,0,-2.83064691788647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65896882523721,-4.14307326155195,0,0,0,0,-2.80508732786851,0,0,-2.58979621419233,-2.37089402098743,0,4.60546910105257,-4.85855377153587,0,-4.48565862423065,4.1065089037115,-4.90282428006762
"ERR1843651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9476527142647,0,0,0,-4.637971648534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26770628950953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3734334566059,0,0,0,0,0,0,0,0,0,0,0,0,-1.93301843691522,0,0,0,-3.927782510074,0,0,0,0,-0.409351735922431,-2.81963636735823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34808614470454,-2.65597021396017,0,0,0,0,0,-1.9300275611345,0,0,0,-2.84016932368419,0,4.6002753539686,-3.3429057958932,0,0,4.91931757071955,-4.88375344713339
"ERR1843653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68732126152678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65457696122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21479345528448,0,0,0,0,0,0,0,-3.39730613340302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26257812294867,0,-2.20281153572266,0,0,5.8843068319194,0,0,0,0,-3.83613479282374,0,-2.5558527765247,0,0,0,0,0,0,-2.34998271365229,3.81538149937047,0,-4.42686686560677,-2.32500575518989,0,0,0,4.7119895859909,-4.07028945695435,0,-4.02702809587893,0,0,0,-5.65095107260979
"ERR1843655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49186091266817,0,0,0,0,0,1.9894233731263,0,0,0,0,0,0,0,5.19491044810015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23017739315487,0,0,0,0,-2.33064741044924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.03679972942692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843656",0,0,0,0,-2.23354187969688,0,0,0,0,0,0,0,-3.8686080164679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22433201752014,0,0,0,0,0,0,-2.2712086158152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85265606724707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75757584175349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93384871718012,-3.48447819175373,0,0,0,0,4.77626146364157,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2196507151776,0,0,0,-2.30057133598899,0,0,-2.65050763737137,-2.96299601170974,-3.8445478137442,0,-3.98470644036954,0,-4.59081389377656,5.13205963490521,-6.03529326598319
"ERR1843669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70182469888391,0,0,0,0,0,0,0,-2.49087733514418,0,0,0,0,-2.39920347396503,0,0,0,0,-2.55503764942219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47626309427387,0,0,-4.67969765161142,0,0,0,0,0,0,0,0,-2.59474991118503,0,0,0,0,0,0,0,-4.31432609989149,0,0,0,0,4.42545502405059,0,0,0,0,0,-4.28901349219007,0,0,0,0,0,0,0,-4.15554231460319,-2.93938345514642,0,0,0,0,0,0,0,4.4942386791073,0,0,0,0,0,0,0,0,-2.54560568505006,0,0,0,0,0,0,0,0,0,-2.71529931048993,0,4.40911838254287,0,0,0,4.70303636352531,-5.09116148724095
"ERR1843671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37525884921199,0,0,0,0,0,0,0,0,0,0,0,0,4.11406900796275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22522251768717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.953913935204,0,0,0,0,0,0,0,0,0,0,0,3.85419845878051,-2.8582165436807,0,0,0,0,0,0,0,0,0,0,-5.11632901695905,0,0,0,0,0,-2.42996618662692,0,0,0,-2.26945637095339,0,-2.28029239476311,0,0,-2.15367217550412,-2.49347471860407,0,4.20882489591223,-3.9495822838426,3.93081374005215,-3.73026963082053,4.31882490001076,-4.95057627268889
