"","562__1351","33039__357276_1118061","166486__301301_457412","46506__821_328813","626929__338188_454155","246787__626933","45851__40214_40324","357276__1118061","1282__329_1354","410072__39486_363265","1735__39492_310298","584__287_582","821__328813","33038__1689_216816","33043__147802","818__204516","100886__165179_626940","387090__665951","39492__310298","54291__158836","338188__454155","411489__28117_46503","329__1354","1260__74426","674529__296_820","40520__46228_88431","39485__28031_43765","287__582","301301__457412","47678__197_624","1689__216816","39486__363265","1318__571_40545","328812__28111_384638","626930__817_239935","165179__626940","1304__1680_1747","310297__329854","552398__823_1283","296__820","46228__88431","28117__46503","571__40545","1286__550_28116","28111__384638","1680__1747","817__239935","28130__39491_371601","29361__853_487174","28125__37734_360807","28126__546_218538","550__28116","116085__40518_376804","823__1283","39491__371601","214856__626932","853__487174","37734__360807","546__218538","40518__376804","28031__43765","569__147207_469613","197__624","40214__40324","1358__1363","147207__469613","1352__1353"
"ERR2239732",5.27094681708322,0,0,-2.555345238408,0,0,0,0,0,0,-3.12929119680207,0,4.42598778380185,0,0,0,0,0,5.4200913445392,0,0,-2.87243303609586,0,0,-2.54584115367812,0,0,0,0,0,0,0,0,0,0,0,-3.00113578727268,0,0,-4.40952622617026,0,4.97519995985736,0,0,0,5.1981196639695,0,-2.79672332521207,-5.34152725512569,0,0,0,0,0,4.84406689398028,0,0.390568268439363,0,0,0,0,0,0,0,0,0,0
"ERR2239734",6.01930227958404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93071719869594,0,0,0,0,0,0,0,5.12508020598394,0,0,0,0,-5.21558540822443,0,0,0,-2.31937226440214,0,0,5.07615109075731,0,0,0,0,-1.11456429587716,0,-5.54074610628858,0,0,0,0,4.01727060361058,0,0,-0.601726670798095,0,0,0,0,0,0,0,0,0,0
"ERR2239735",6.10463992811318,0,0,-2.14524876770625,0,0,0,0,0,0,0,0,-3.71567986054175,0,0,0,0,0,0,0,0,-2.08753468218425,0,0,-4.92916387583112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16798992458959,0,3.61571613210526,0,-2.69652261949616,0,0,0,-2.56996166400697,-2.27185827242119,0,-3.40189054635696,-4.67051418072606,0,0,4.45130417556434,0,3.93497395542916,0,5.89224726807851,0,0,0,0,0,0,0,0
"ERR2239736",0,0,5.53679475207438,2.63625848416861,0,0,0,0,0,0,0,0,5.0212712981171,0,0,-4.31355330924488,0,0,0,0,0,-2.40483954199776,0,0,-2.46257181030478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26529949273475,0,-4.16530427079079,0,0,0,0,0,-3.20493702940388,-3.39775119012216,-2.37535183118628,0,0,0,0,5.5511137699864,0,5.8850776927692,-4.1142300574664,0,0,0,0,0,0,0,0,0
"ERR2239738",6.29154377073624,0,0,-4.43246613557229,0,0,0,0,0,0,-1.88519615059647,0,0.221263970369349,0,0,0,0,0,3.26525551506635,0,0,-2.46594697353513,0,0,0,0,4.03369569750321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27114544693355,0,0,0,0,0,-2.52810389460143,-2.66438881631124,0,0,0,0,0,4.37880439226243,0,4.61485680096937,0,0,0,0,0,0,0,0,0,0
"ERR2239739",0,0,0,-2.82269067261742,0,0,0,0,0,0,0,0,4.88904365902415,0,0,0,-3.19008583250217,0,0,0,0,-3.08927020596288,0,-4.41353106388509,-3.2870077134046,0,0,0,0,0,0,0,0,0,0,-5.52539074239942,-2.45384345717716,0,0,-5.69326436448757,0,5.35077295503648,0,0,0,4.25018154165131,0,0,-2.40716521654286,0,0,0,-2.86706632297243,0,0,0,4.16933245726477,0,0,4.96590454005793,0,0,0,0,0,0,0
"ERR2239742",6.39005509804595,0,3.52889635163689,-3.0326409780194,0,0,0,0,0,0,0,-3.16543772930537,5.25268825504497,0,0,0,0,0,0,0,0,-1.72865454013487,0,0,-2.15709927934724,0,0,5.48269897535236,0,0,0,0,0,0,-2.36068410679768,0,0,0,0,-3.73620554879963,0,2.99411749224821,0,0,0,0,4.08882481359394,-2.50122455342797,0,0,0,0,0,0,4.33224800767602,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239743",0,-2.84715929656315,0,2.25611803085871,0,0,0,4.93142455888944,0,0,0,0,5.80509482411912,0,0,0,0,0,0,0,0,-2.84760043623178,0,0,2.48491069051814,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27143847894352,-4.51740987866947,0,4.93218863520875,0,-2.76504209567865,0,0,0,0,-2.90530678583531,0,0,-4.78919339478214,0,5.66629765936602,0,0,5.03213896464138,0,0,0,0,0,0,0,0,0,0
"ERR2239752",6.42717579770877,-2.62085494113775,0,0,0,0,0,4.53945391731852,0,0,0,0,0,0,0,0,-2.20258190456764,0,0,0,0,-4.60018142029891,0,0,-2.44045598991604,0,0,0,0,0,0,0,0,-2.85718912227395,-2.51198176501946,3.81498376654298,0,0,0,-4.22699376817037,0,0.60153862846491,0,0,-4.94879672661161,0,-4.35088004470024,0,-2.25931120427748,0,0,0,0,0,0,0,3.91324179591822,0,0,0,0,0,0,0,0,0,0
"ERR2239755",6.49430583843429,-2.20294371696952,-1.91352399673059,0,0,0,0,3.81561044400584,0,0,0,0,0,0,0,0,-2.52431381692521,3.92557539117292,0,0,0,-1.99706431499445,0,0,0,0,0,0,3.31432078383964,0,0,0,0,0,-1.94779553570575,4.37223978516259,0,0,0,0,0,3.45901685955312,0,0,0,0,-3.37368083059819,0,-2.65413533778548,0,-2.12101676811947,0,0,0,0,0,4.59709725520844,0,3.67370880608846,0,0,0,0,0,0,0,0
"ERR2239759",0,0,4.83622001548121,-5.3571452933556,0,0,0,0,0,0,-2.27805288684592,0,0.653600983444244,0,0,0,0,0,3.94570334234609,0,0,-3.5742715534245,0,0,-2.94652127722594,0,0,0,0,0,0,0,-2.34870854349727,0,0,0,0,-4.096033956732,0,-5.10352455773806,0,6.19081993057937,-4.06808252950837,0,0,0,0,-2.89583822940689,0,0,0,0,0,0,5.01573894383303,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239760",0,-3.03782055065314,0,5.7699004881653,0,0,0,5.2616595380081,0,0,0,0,0,0,0,0,-2.78193222709157,0,0,0,0,-2.52060725451696,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81844796053584,0,0,0,0,0,4.36581983075007,0,-2.57767057167631,0,0,0,-3.24617113955314,-3.15631308193577,-2.38077027429419,0,-4.46465639531847,-2.55231791688601,0,5.6225333437698,0,5.46689462250707,-4.12361507622723,0,4.42074430911493,0,0,0,0,0,0,0
"ERR2239761",0,-2.73331837048654,0,-2.51146984313829,0,0,4.91651677270176,4.73424629094406,0,-2.50971401451384,0,0,4.34999336999255,0,0,0,0,0,0,0,0,0,0,0,-2.94204688002194,0,0,0,0,0,0,-4.34695218560562,0,-3.05154669724751,0,0,0,0,0,-5.09577467444749,0,0,0,0,5.28543392130169,0,0,-3.40856533971883,-3.28767352321131,0,0,0,0,0,5.90380834931129,0,5.69441758090096,0,0,0,0,0,0,0,0,0,0
"ERR2239763",0,0,0,0,0,0,0,0,0,0,-2.42392534248424,0,0,0,0,0,-2.6164214412772,0,-4.19836184693649,0,0,-2.83865097657382,0,0,-2.48175967760194,0,0,0,0,0,0,0,0,0,0,4.5317748703047,0,0,0,-4.29853385378232,0,4.91668771638087,0,0,0,0,0,-3.29128352082591,-5.53511624605389,0,0,0,-5.4312664760234,0,5.70067028018465,0,0.580563736583485,0,0,-0.713050612668145,0,0,0,0,0,0,0
"ERR2239767",0,-2.59995950098208,0,-2.69642315756616,0,0,0,4.50326195332239,0,0,-3.36177321791696,0,4.67034190760989,0,0,4.54993544587643,0,0,5.82276201695649,0,0,0,0,0,-2.78145409607755,0,0,0,0,5.2982170508456,0,0,-2.65201470019631,0,0,0,0,0,0,-4.81761981332689,0,0,-4.59342420315956,-3.215040302322,0,0,0,0,-2.62206958514035,0,0,-5.56861315200331,0,0,0,0,4.54155774244413,0,0,0,0,0,0,0,0,0,0
"ERR2239770",0,0,-2.5121219970956,-3.29496589814014,0,0,0,0,0,0,0,0,5.70704834478554,0,0,-0.732995837706092,0,0,0,0,0,-2.88690109296148,0,0,-3.13691693858699,0,0,0,4.35112293378098,0,0,0,0,0,-2.41632414185486,0,0,0,0,-5.43329951675609,0,5.00025936943541,0,-2.55277749801258,0,0,-4.18519618124789,0,-2.94068204215138,0,0,-4.42154032697634,0,0,0,0,5.09341070591159,0,0,0,0,0,0,0,0,0,0
"ERR2239771",0,-2.87690093528255,0,2.4936185443249,0,4.9513081819021,0,4.9829385882518,0,0,0,0,5.04596477667647,0,4.97850961192953,0,0,0,0,0,0,0,0,0,-2.77550433352401,0,0,0,0,0,0,0,0,-3.0753451631767,0,0,0,0,0,-4.80731452229119,0,0,0,0,5.32665407343325,0,0,-2.85926833595312,-2.57852942263431,0,0,0,0,0,4.95239803034372,0,4.46614396881388,0,0,0,0,0,0,0,0,0,0
"ERR2239780",5.22392721899693,0,0,-3.02043060330394,0,0,0,0,0,0,0,0,5.23153926565834,-2.06571445809407,0,0,0,0,0,0,0,0,0,0,-2.65570617161335,0,0,0,0,0,-3.57792239534853,0,0,0,0,0,-2.75457978649853,1.34939418408307,0,-4.59981801920855,0,0,0,0,0,4.77107214371769,0,-2.34452058476876,-3.53358712934877,0,0,0,0,0,4.06082877221059,0,6.12035244100353,0,0,0,0,0,0,0,0,0,0
"ERR2239781",0,-3.17481617781714,0,0,0,3.71618528771394,7.01910188975397,5.49894292467091,0,0,0,0,0,0,0,0,-2.327352735109,0,0,0,0,-2.50395416939592,0,0,-2.44569348099018,0,0,0,0,0,0,0,0,-2.95855358439236,-2.49971593049177,4.03109318434318,0,0,0,-4.23606536881498,0,4.33697584121767,0,0,-5.12436512508259,0,-4.32963499610106,0,-3.15465053628711,0,0,0,0,0,0,0,5.46401500897368,0,0,0,0,0,0,0,0,0,0
"ERR2239784",0,0,5.04342960971405,-5.69699064301595,-3.1126488760677,0,0,0,0,0,0,0,1.82045673206455,0,0,0,0,0,0,0,5.39126599947143,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11814923344247,0,0,0,0,0,0,0,0,0,0,0,3.66874209033544,-3.26841924916922,-2.94840188564466,-3.05183871016835,0,0,-2.56846740201747,0,5.6610681999972,0,5.10678186706844,-5.28593970251705,0,4.44871603787869,0,0,0,0,0,0,0
"ERR2239787",3.99098855132941,0,0,-6.5772242557753,0,0,0,0,0,0,0,0,0.241700882051114,0,0,0,0,0,0,0,0,0,0,0,-3.30813876965794,0,0,0,0,0,0,0,0,0,-2.85864825434646,0,0,0,0,-5.72986442753595,0,0,0,-1.80486820738521,0,0,4.95132401749615,-2.57293963213275,-2.77263913537019,-2.15475717767384,0,-3.12612343615695,0,0,4.4564621676615,0,4.802351853515,-3.73214890970481,0,0,0,0,0,0,0,0,0
"ERR2239790",0,0,0,-2.96315031174736,0,0,0,0,0,0,0,0,5.13232689040998,0,0,0,0,0,0,0,0,-2.56675044699852,0,0,-2.64470961863123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58077143073539,0,4.44574218455157,0,0,0,0,0,0.033429089266038,-2.87232971685685,0,0,0,2.27204814643231,0,0.0895257287252564,0,4.975021005686,0,0,4.8695559211032,0,0,0,0,0,0,0
"ERR2239796",0,5.64183043274817,-2.86633519552709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29023018247047,0,0,-3.18945610563757,0,5.23029463051888,0,4.9646381901758,0,0,0,0,0,0,0,0,0,0,-5.52430002347504,0,0.580701256936191,0,0,0,0,0,-2.52984392108378,-2.91251915881388,0,-3.31910028385951,0,0,0,4.38181820653638,0,5.0446311610834,0,-5.74885032706096,0,0,0,0,0,0,0,0
"ERR2239799",6.08999765709058,0,0,-2.43621964697409,0,0,0,0,0,0,0,0,-4.21965620695663,0,0,0,-2.45890694337318,0,0,0,0,-4.83445684209074,0,0,-2.37210579862786,0,5.45230514953255,0,0,0,0,0,0,0,0,4.25895175700623,0,0,0,-4.10860776415219,0,0.306792735459544,0,0,0,0,0,0,-5.80216174324891,0,0,0,0,0,0,0,0.386033898590373,0,0,0,0,0,0,0,0,0,0
"ERR2239801",0,0,0,-2.53787450526754,0,0,0,0,0,0,0,0,4.39572758635711,0,0,0,0,0,0,0,0,0,0,0,0,0.1119716267619,5.19736726944534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711954513261102,0,0,0,0,0,0,-3.60144146728904,-2.5722268522955,0,0,0,0,0,6.23787960183002,0,4.45522759676876,0,0,0,0,0,0,0,0,0,0
"ERR2239803",0,0,2.3349051810902,2.17576353568159,0,0,0,0,0,0,0,0,5.89558761980364,0,0,0,0,0,0,0,0,0,0,0,-3.14012111517451,0,0,0,3.95868567807274,0,0,0,0,0,-2.5494081603213,0,0,0,0,-5.43884931340209,0,0,0,0,0,0,-4.41570446290719,-2.30810168264584,-3.23781038707754,0,-3.01260548516038,0,0,0,3.99774938337782,0,5.60805209569255,0,-5.21798576345846,0,0,0,0,0,0,0,0
"ERR2239804",0,0,5.2836279213552,3.46009665211217,0,0,0,0,0,0,0,0,4.96938138336454,0,0,0,0,0,0,0,0,0,0,0,-3.48186209914597,0,0,0,0,5.20559986328523,0,0,0,0,0,0,0,0,0,-6.03076206066925,0,0,0,-2.64135107864996,0,0,0,0,-2.75584674884881,-2.81565506634232,0,-4.57495426884859,-2.59957058481097,0,0,0,4.77326658687964,-4.87685763149362,0,4.50258833075414,0,0,0,0,0,0,0
"ERR2239809",5.79234590820733,-2.6849340078351,0,-3.2028250340062,0,0,0,4.65044211653993,0,0,0,0,5.54745568665225,0,0,-4.49455637500284,0,0,0,0,0,-2.99498778707441,0,0,-2.52343416406698,0,4.78976907742648,0,0,0,0,0,0,0,0,0,0,0,0,-4.37071618171911,0,5.18747101526116,0,-2.7869984301635,0,0,0,0,-2.78973855546607,0,0,4.82722288165789,0,0,0,0,4.83196891790104,0,0,0,0,0,0,0,0,0,0
"ERR2241994",5.41875601545751,0,0,0,0,0,0,0,0.0395703551187166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685378655391604,0,0,0,-1.44936428268316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18490893085194,0,0,0,0,0,0,0,3.78437327814656,0,0,2.51037257628286,0,0,0,0,0,0
"ERR2242031",6.42277680538002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0598521921029
"ERR2242043",3.65218073911472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10426720076801,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16361877643199,0,0,0,0,0,-0.958595259025567,0,5.4795484565591,0,0,0,0,0,1.66033569252693,0,0,0,0,-1.91264689686206,0,0,0,0
"ERR2242044",6.07690201132862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242048",6.34680311064863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69396977651236,0,0,0,0,0,-2.00180245582496,0,2.9340417194055,0,0,0,0,0,3.46722356020499,0,0,0,0,0,0,0,0,0
"ERR2242050",3.17657322681867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17366623205732,0,0,0,0,0,-1.36634742693767,0,0,0,3.76490035262008,0,0,0,0,0,0,-2.24424256332639,0,0,0,-2.36658316424705,0,0,0,3.88714214418992,0,0,0,0,0,0,0,0,0
"ERR2242051",6.42137878789849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964957130281277,0,0,0,0,0,0,0,0,0,4.0292228187127,0,0,0,0,0,0,0,-1.9667798801219,0,0,0,0,0,0,0,3.40656267967536,0,0,0,0,0,0,0,0
"ERR2242059",6.64514377952411,0,0,0,0,0,0,0,-1.31742111652603,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28184030878721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68456956478103,0,0,0,0,0,0,0,2.91776007508493,0,0,0,0,0,0,0,0
"ERR2242060",6.40329449075204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13389980967191,0,0
"ERR2242061",6.39874723921565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245814577058233,0,0,0,0,0,0,0,-0.425763336705915,0,0,0,0,0,0,0,-0.390885247657091
"ERR2242071",6.19753964014963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89021866568703,0,0,0,0,0,0,0,0,0,3.27395476638498,0,0,0,0,0,0,-2.61910398608558,-2.30029909651148,0,0,0,0,0,0,4.5364211742064,3.98423490776266,0,0,0,0,0,0,0,0.970344782938273
"ERR2242074",3.25408769356245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242076",-0.504458984722226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86094404115731,0,0,0,0,0,0,0,0,0,4.95530043689588,0,0,0,0,0,0,0,-3.54586746700334,0,0,0,0,0,0,0,6.14162260975534,0,0,0.992955641693893,0,0,0,-2.43779617880649,4.21016889805965
"ERR2242077",2.00814383777177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8142190988367,0,0,0,0,0,0,0,3.14231965524699,0,0,0,0,0,0,0,0
"ERR2242079",6.38682529214307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5167536504497,0,0,0,0,0,0,0,0,0,0,0,0,-1.58520600151535,0,0,0,0,0,0,0,0,0,2.74565733508769,0,0,0,0,0,0,-1.87124179920793,-1.64202006061906,0,0,0,0,0,0,3.24108586947473,2.84406217203954,0,0,0,0,0,0,0,-1.68243869543735
"ERR2242091",0.0584363896564666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135637192840222
"ERR2242103",6.1325578944361,0,0,0,0,0,0,0,7.00366933779433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",6.44031652604436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20355933312196,0,0,0,0,0,0,0,3.81667672245983,0,0,0,0,0,0,0,0,0
"ERR2242115",6.49298064461152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78316571687367
"ERR2242121",3.27635170780445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",4.21941989558748,0,0,0,0,0,0,0,5.27744610483917,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51012185412786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242130",3.84530862470735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56091033553241,0,5.90242490034398
"ERR2242136",-3.91522998144355,0,0,0,0,0,0,0,-0.527590530778401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913813604900422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",6.52751098602208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",-0.689317002975342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60546045148469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04491128977237,0,0
"ERR2242155",2.59713508497597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0637659900868,-3.2955665932165,0,0,0,0,0,0,1.84249674219414,5.70808877917765,0,0,0,0,0,0,0,0
"ERR2242156",3.93836144760512,0,0,0,0,0,0,0,0,0,0,-2.99451127366333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18664566982268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",5.9407407836461,2.06774622504953,0,-2.77049327312942,0,0,0,4.59825106805075,0,0,-2.93098100989199,0,4.79863511108795,0,0,0,0,0,5.07660802515247,0,0,0,0,0,-2.47377956032114,-4.67647516658651,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28471188520161,0.0560884332125517,0,0,0,0,0,0,-3.22907884913973,0,0,0,0,0,0,5.59292862835606,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242471",5.48483842671746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16427532005699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07505586098469,-2.23548452436197,0,0,0,0,0,0,-2.79505474857974,0,3.87197277572887,0,-2.68787039408967,-2.85184000197944,-2.27302799436231,0,4.84117683447676,0,0,4.65552808672348,0,4.93953177848572,-3.93699997326191,0,0,0,0,0,0,0,0,0
"ERR2242474",6.52749442391702,0,0,-2.09506978360089,0,0,0,0,0,0,0,0,3.62876731059907,0,0,0,0,0,0,0,0,-2.34964598650794,0,0,0,0,0,0,0,0,0,0,0,0,-2.29230949438853,0,0,3.47117047431513,0,0,0,-4.06970622843206,0,-2.29288561585434,0,0,-3.97039651095346,-2.23033254882053,-4.56679856857664,0,0,3.97139438260357,0,0,3.86304929233175,0,-0.0221690103170549,0,0,0,0,0,0,0,0,0,0
"ERR2242476",5.70023798991335,0,0,-2.75323491125557,0,0,0,0,0,0,-2.53006377914609,0,4.76874275146703,0,0,0,-2.6739520275762,0,4.38219901187076,0,0,-2.29644542420443,0,0,-2.29029813820233,0,0,0,0,0,0,0,0,0,-3.05978130810403,4.6314207687638,0,0,0,-3.96691273984685,0,-3.97756015153114,0,0,0,0,-5.29969668568574,0,-3.18003740103089,0,0,0,-2.65246470781395,0,0,0,5.50798634855479,0,0,4.59420363921711,0,0,0,0,0,0,0
"ERR2242477",6.02701894369686,0,4.61225403738075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50774954695118,0,0,0,3.45658076447011,0,0,0,0,-3.35313831543977,0,0,4.34354962797728,0,-1.99358859115368,0,-2.30380258064584,-5.8078059271476,0,0,0,0,3.45299672926783,0,-3.99030312028689,0,0,0,0,0,0,0,0
"ERR2242478",5.63465975749076,0,0,-2.44858690559597,0,0,0,0,0,0,0,0,4.24107692724008,0,0,0,-2.68499171893082,0,0,5.46112362056701,0,-2.35761333689551,0,0,-5.05123640483802,0,0,0,0,0,0,0,0,-2.66621749042691,0,-4.65054207508988,0,0,0,0.772574253886623,0,-4.08350608410503,0,0,-4.61802415744819,0,0,0,-2.50703628650667,0,0,0,0,0,0,0,4.34231422464836,0,0,0,0,0,0,0,0,0,0
"ERR2242480",0,-2.90063269756285,0,0,0,5.11680471323919,0,5.02404320627442,0,-2.92420753450211,-2.87703915776414,0,0,0,0,0,-2.63099766247643,0,4.98317799661265,0,0,-2.60562498410774,0,0,-2.93834541847295,0,0,0,0,0,0,-5.06487602163338,0,0,0,-4.55702162600412,0,0,0,-5.08936355498239,0,4.51307485794545,0,0,0,0,0,0,-2.73864682420935,-2.58447341995892,0,0,0,0,0,0,4.74347544351774,-4.47643927418014,0,0,0,0,0,0,0,0,0
"ERR2242484",4.83236718300097,5.12326543232128,0,-2.85798258909547,0,0,0,0,0,0,0,0,4.95017105146061,0,0,-5.53882858934247,0,0,0,0,0,-5.77434941890319,0,0,-2.93155783183161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07760711005881,0,0.570610124536873,0,-2.58666527701115,0,0,0,-2.83593794130069,0,0,0,-4.48023568195753,0,0,4.91198860144508,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242488",0,-2.65434557168105,0,-2.56420312706766,0,0,0,4.59746139099704,0,0,0,0,4.44133009700818,0,-0.364837574064893,0,-3.16930578304442,0,0,0,0,0,0,-0.0648846706591332,0,0,0,0,0,0,0,0,0,0,0,5.48939864095481,0,0,0,0,0,0,0,0,0,0,0,0,-2.76285148421541,0,0,0,-2.64374925903304,0,0,0,4.78539914442817,0,0,4.5791080391178,0,0,0,0,0,0,0
"ERR2242496",0,0,0,-3.22436801218772,-3.48917003139788,0,0,0,0,0,-2.07668110999126,0,-5.584769219409,0,0,0,0,0,3.59691719362339,0,6.04341977062783,-5.54165851333081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84356488936586,0,0,-1.79239278230779,0,0,0,0,0,-3.04454022232611,-2.79280969453035,0,0,0,0,4.92519886300064,5.27329835075586,3.91760612447015,4.83728828679749,0,0,0,0,0,0,0,0,0,0
