"","1735__853_291645","817__322095_357276","853__291645","53345__40214_40324","322095__357276","33043__147802","1304__218538_310298","1283__1352_1354","40519__296_487174","310297__1353_552398","54291__158836","1260__74426","218538__310298","28111__28117_40518","154046__39492_40545","47678__571_573","216816__1689_33038","457412__751585","296__487174","1078764__823_33039","626940__147207_387661","1286__550_328814","28126__821_1118061","1363__287_1351","39492__40545","28117__40518","1623__45851_46506","550__328814","821__1118061","454155__562_818","40520__39485_329854","338188__328813_360807","287__1351","823__33039","45851__46506","562__818","39486__165179_246787","626929__820_46503","39485__329854","328813__360807","1680__239935","301301__28116_39491","166486__204516","328812__626930","1352__1354","501496__626933","1353__552398","165179__246787","571__573","820__46503","28116__39491","624__303_76759","40214__40324","303__76759","72556__80866","293__310575","1689__33038","147207__387661"
"ERR2239677",-2.75229947592993,-2.22982282614072,4.76712252995583,0,-3.86216642675256,0,0,0,0,0,0,0,0,-2.15187185892845,0,0,0,0,0,0,5.11908970704397,0,-2.249205196467,0,0,3.72715139104177,-2.80509168816096,0,3.89573767692879,0,0,0,0,0,4.85856132378393,0,-2.52999652677124,0,0,0,0,-2.31313423376069,0,0,0,0,0,4.38208252734058,0,0,-4.00646601760043,0,0,0,0,0,0,0
"ERR2239685",-2.78749856893199,0,4.82808914741575,0,0,4.64801772593263,0,0,0,5.02980502378896,0,0,0,0,-3.22415486686296,0,0,0,0,0,0,0,0,0,5.58440004087711,0,-2.49017118072671,0,0,-3.16207301478902,0,0,0,0,4.31310300456244,5.47687111885707,0,-2.65101073505797,0,0,0,-2.62374333142273,0,0,0,0,0,0,0,4.59168528453093,-4.54445675604419,0,0,0,0,0,0,0
"ERR2239690",0,0,0,0,0,0,0,0,-2.44433442400763,0,0,0,0,-2.85134562111516,0,0,-2.52259606858744,0,-4.23371141307083,-3.23048467587739,0,0,-3.17928437073526,0,0,4.93867548571049,-3.05355371566889,0,5.50668206182311,0,0,0,0,-5.59536359169232,-5.28891017917924,0,0,2.39784055685687,0,0,-4.44520446466438,0,0,0,0,0,0,0,0,4.36236685062259,0,0,0,0,0,0,-4.36926455776695,0
"ERR2239703",0,-3.34955829019157,0,0,-5.80160514152534,0,0,0,-5.60762596434239,0,0,0,0,-2.61274806619148,0,0,0,0,0.0643167173406776,0,0,0,-2.46775139384711,0,0,4.52541239802097,0,0,4.27427079459211,-3.03742535264083,-2.52173096430557,0,0,0,0,5.26097503497173,0,-2.72792101415187,-4.36776615319691,0,0,0,0,0,0,0,0,0,0,4.72489779554586,0,0,0,0,0,0,0,0
"ERR2239708",-3.0717460744612,-3.47759161425777,5.32042026891706,0,-6.02336536386993,0,0,0,0,0,0,0,0,-5.25558719964989,0,0,0,0,0,0,4.29172826240262,-2.49950998202668,0,0,0,-0.824058901274555,0,-4.32927828289578,0,0,-2.59113756104908,0,0,0,0,0,0,-2.60452355971868,4.48798190513711,0,0,0,0,0,0,0,0,0,0,-4.51116713494291,0,0,0,0,0,0,0,0
"ERR2239711",-2.94661814934945,0,5.10369234517782,0,0,0,0,0,0,0,0,0,0,0,-2.55002724255617,0,0,0,0,0,0,-2.471712684978,0,0,-4.41677674479205,0,-3.33156167194596,-4.28113195209438,0,-2.4680341338615,0,0,0,0,5.77043408435952,4.27476051466237,-2.2561455706895,0,0,0,0,-2.47448808086635,0,0,0,0,0,3.90775875770569,0,0,-4.28593907878413,0,0,0,0,0,0,0
"ERR2239715",-3.30186523736159,0,5.71899835085575,0,0,0,0,0,0,0,0,0,0,-2.44504323506723,0,0,0,0,0,0,0,0,0,0,0,4.23493910983901,0,0,0,-2.8845249067716,0,0,0,0,0,-4.99614369422629,-2.9915667164984,0,0,0,-4.07898898984763,2.40934964884145,0,-1.20713608045475,0,0,0,-5.18154554720723,0,0,-5.43852004808566,0,0,0,0,0,0,0
"ERR2239717",-3.03534754174707,0,5.25737616093521,0,0,0,0,0,0,0,0,0,0,-2.86916811982324,-3.07273149892842,0,0,0,0,0,0,0,-2.61180460049675,0,5.32212707416129,4.96954495899072,0,0,4.5237782675025,0,0,0,0,0,0,0,0,-5.23730725579277,0,0,0,-2.53015753668196,-4.7598032001471,0,0,0,0,0,0,1.16366461307672,-4.38236140468646,0,0,0,0,0,0,0
"ERR2239718",-3.20079766147502,4.99207416966058,5.54394417442239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88683364085704,0,0,0,-2.77221204540062,0,5.00014253896344,-3.08370357978645,0,0,0,0,-4.80161211198832,5.34113127567216,0,-5.59634863218961,0,0,0,-5.88434497227159,0,0,0,0,0,0,0,0.53887609253219,-0.614930464976658,0,0,0,0,0,0,0
"ERR2239726",-2.3876902363874,-2.4443880216209,4.13560080215912,0,-4.23380424686017,0,0,0,0,0,0,0,0,-2.10086908643599,-2.68215256052818,0,0,0,0,0,0,0,0,0,4.64562450848576,3.63881199775795,-2.55174433944219,0,0,-3.63625744820727,0,0,0,0,-4.41975084384015,6.29818264969575,0,-2.56895368347947,0,0,0,-2.15642566632242,-3.81133468006517,0,0,0,0,0,0,4.44955830207766,-3.735038816816,0,0,0,0,0,0,0
"ERR2239731",-3.32146036648626,0,5.75293811008054,0,0,0,0,0,2.1996091861149,0,0,0,0,-2.50098917400266,0,0,0,0,-4.80583747970472,-2.91023497344052,4.52187358788303,0,-3.01994125785629,0,0,4.33184031855233,0,0,5.23069169448055,0,-2.59547289663094,0,0,-5.04067483596285,0,0,0,-3.30845517022387,4.49549092663275,0,0,0,0,0,0,0,0,0,0,5.73041244939168,0,0,0,0,0,0,0,0
"ERR2239732",-2.78351017887859,0,4.82118105320285,0,0,0,0,0,-2.5580154839582,0,0,0,0,-2.87243223995141,-3.12929040065761,0,0,0,-4.43061278476349,0,0,0,-2.55534444226354,0,5.42008996557655,4.97519858089472,0,0,4.42598640483921,-3.04318176758274,0,0,0,0,0,5.27094543812057,0,-2.54584035753366,0,0,5.19811828500686,-2.79672252906761,0,0,0,0,0,0,0,4.40952484720762,-4.84406551501763,0,0,0,0,0,0,0
"ERR2239734",-2.5966687293179,4.57208981968169,4.49756216960393,0,0,0,0,0,-2.94407578468176,0,0,0,0,-2.93071640255149,0,5.12507861369503,0,0,-5.09928884040202,-2.31937146825769,0,-2.29653067947469,0,0,0,5.07614971179466,0,-3.97770781799084,0,-3.47524499530712,0,0,0,4.01726922464794,0,6.0193009006214,0,0,0,0,-5.07411022810572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239735",-2.27185747627674,0,3.93497257646651,0,0,0,0,0,-2.12741149308482,0,0,0,0,-2.08753388603979,0,0,0,0,3.68478479462888,0,0,0,0,0,0,3.61571475314262,0,0,0,-3.52451470965743,0,-2.1452479715618,0,0,0,6.10463854915053,0,-2.80175079045739,0,3.71567848157911,0,-5.26648269121422,0,0,0,0,0,0,0,4.85277471921847,0.219210005161729,0,0,0,0,0,0,0
"ERR2239736",-3.3977503939777,0,5.88507631380655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8990315394976,0,0,0,-2.76764461376088,0,5.02126991915446,0,0,-2.37535103504182,0,0,-4.79370108832818,0,0,-4.86740976001363,0,-4.11422867850376,0,-3.20493623325943,0.481451601591904,0,0,0,0,0,0,0.0999952219439565,-5.55111239102375,0,0,0,0,0,0,0
"ERR2239738",-2.66438802016679,0,4.61485542200672,0,0,0,0,0,0,0,0,0,0,-2.46594617739068,-1.88519535445201,0,0,0,0,0,0,-1.95178119354043,-2.28010567806905,0,3.2652541361037,4.27114406797091,0,-3.38058419246946,3.94925888104187,-3.63242369350843,-2.01684705260715,-2.15235886521434,0,0,0,6.2915423917736,0,0,3.49328156621113,3.72799491067253,0,-2.52810309845698,0,0,0,0,0,0,0,0,-4.37880301329979,0,0,0,0,0,0,0
"ERR2239739",-2.4071644203984,0,4.16933107830212,0,0,0,0,0,0,0,0,-4.41352968492244,0,-5.9563349366464,0,0,0,0,0,0,6.38017007271543,0,-2.82268987647297,0,0,0.384868414978558,0,0,4.8890422800615,0,0,0,0,0,0,0,0,-3.28700691726015,0,0,4.25018016268866,0,0,0,0,0,0,0,0,5.69326298552493,0,0,0,0,0,0,0,0
"ERR2239742",0,4.72136662130646,0,0,0,0,0,0,0,0,0,0,0,-1.72865374399042,0,0,0,0,0,0,0,0,-3.03264018187494,-3.16543693316091,0,2.99411611328556,0,0,5.25268687608232,-3.68929923484892,0,0,5.48269759638971,0,0,6.39005371908331,0,-2.15709848320278,0,0,0,-2.50122375728351,3.05611250887712,0,0,0,0,0,0,3.73620416983698,-4.33224662871337,0,0,0,0,0,0,0
"ERR2239743",-2.90530598969085,-2.84715850041869,5.03213758567873,0,-4.93142317992679,0,0,0,0,0,0,0,0,-2.84759964008733,0,0,0,0,0,-3.27143768279907,0,0,-3.35157226323202,0,0,4.9321872562461,-2.80384474897314,0,5.80509344515648,0,0,0,0,5.66629628040338,-4.85640156175669,0,0,-2.60812701334524,0,0,0,-2.76504129953419,0,0,0,0,0,0,0,4.51740849970683,4.7891920158195,0,0,0,0,0,0,0
"ERR2239755",-2.65413454164103,-2.20294292082507,4.5970958762458,0,-3.8156090650432,0,0,0,0,0,0,0,0,-1.99706351884999,0,0,0,0,0,0,0,0,0,0,0,3.45901548059048,0,0,0,-3.74948842787534,0,0,0,0,0,6.49430445947165,-2.52431302078076,0,0,0,-3.37367945163555,3.82704640117226,0,0,0,0,0,4.37223840619995,0,0,0,0,0,0,0,0,0,0
"ERR2239759",0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57427075728004,-4.62675983805429,0,0,0,0,0,0,0,-2.86725020240042,0,-0.122379187162283,6.19081855161672,0,0,4.96622302856967,0,-2.36484551138461,-2.48989349866628,0,0,0,0,0,-2.94652048108148,-4.09603257776935,4.31262204512542,0,-2.89583743326243,4.18828801273485,0,0,0,0,0,0,5.10352317877541,-5.01573756487038,0,0,0,0,0,0,0
"ERR2239760",-3.15631228579132,-3.03781975450869,5.46689324354442,0,-5.26165815904546,0,0,0,0,0,0,0,0,-5.07292357911406,0,0,0,0,0,0,0,0,0,0,0,-0.054924478364857,-2.8849494479382,0,0,0,0,-2.38076947814974,0,0,-4.99687902109674,0,-2.78193143094711,0,0,-4.12361369726459,0,-5.82384011894053,0,0,0,0,0,4.81844658157319,0,0,-1.15787694845132,0,0,0,0,0,0,0
"ERR2239761",-3.28767272706685,-2.73331757434209,5.69441620193832,0,-4.73424491198142,0,0,0,0,0,0,0,0,6.10309180220611,0,0,0,0,0,0,0,0,-2.51146904699383,0,0,0,2.3127390319035,0,4.34999199102991,0,0,0,0,0,4.25782704432936,0,0,-2.94204608387748,0,0,0,-3.40856454357438,0,0,0,0,0,0,0,5.09577329548485,-5.90380697034865,0,0,0,0,0,0,0
"ERR2239763",-2.93515164168159,0,5.08383177131172,0,0,0,-2.42392454633978,0,-2.59996301208338,0,0,0,-4.19836046797385,-5.34844264071172,0,0,0,0,-4.50326803472823,0,0,0,0,0,0,0.569598279755892,0,0,0,0,0,0,0,0,0,0,-2.61642064513275,-2.48175888145749,0,0,0,-3.29128272468145,0,0,0,0,0,4.53177349134206,0,4.29853247481967,-5.700668901222,0,0,0,0,0,0,0
"ERR2239767",-2.6220687889959,-2.59995870483763,4.54155636348149,0,-4.50326057435974,0,0,0,0,0,0,0,0,0,-6.01378632582436,5.29821545855669,0,0,0,0,0,0,-2.69642236142171,0,1.22933781379694,0,0,0,4.67034052864725,-2.62690565832772,0,0,0,0,0,-4.54993406691378,0,-2.7814532999331,0,0,0,-3.21503950617755,0,0,0,0,0,0,0,4.81761843436424,5.56861177304067,0,0,0,0,0,0,0
"ERR2239770",-2.94068124600692,0,5.09340932694894,0,0,0,0,0,0,0,0,0,0,-2.88690029681703,0,0,0,0,0,0,0,0,-3.29496510199569,0,0,5.00025799047277,0,0,5.7070469658229,-2.57820960843641,0,0,0,0,0,-4.46559003437412,0,-3.13691614244254,0,0,-4.18519480228525,2.47146570003417,-5.19858587208021,0,0,0,0,0,0,5.43329813779344,4.4215389480137,0,0,0,0,0,0,0
"ERR2239771",-2.57852862648986,-2.8769001391381,4.46614258985123,0,-4.98293720928916,4.97850823296688,0,0,0,0,0,0,0,6.1506887340645,0,0,0,0,0,0,0,0,-2.91328832599107,0,0,0,-2.70345303708576,0,5.04596339771382,0,0,0,0,0,-4.68251801610892,0,-2.85863831551752,-2.77550353737956,0,0,0,-2.85926753980867,0,0,0,0,0,-4.95130680293945,0,4.80731314332854,-4.95239665138108,0,0,0,0,0,0,0
"ERR2239780",-3.53358633320432,0,6.12035106204089,0,0,0,0,0,0,6.34043404734515,0,0,0,0,0,0,4.13142732389922,0,0,0,0,0,-3.02042980715948,0,0,0,0,0,5.23153788669569,-3.01603498997044,-2.3911439282493,0,0,0,0,5.22392584003429,0,-2.6557053754689,-4.14158277193761,0,4.77107076475504,-2.34451978862431,0,0,0,0,0,0,0,4.59981664024591,-4.06082739324795,0,0,0,0,0,0,0
"ERR2239781",-3.15464974014265,-3.17481538167268,5.46401363001103,0,-5.49894154570826,0,0,0,0,0,0,0,0,-2.50395337325147,0,0,0,0,0,0,0,0,0,0,0,4.33697446225502,-3.50955014873253,0,0,0,0,0,0,0,6.07871916931565,0,-4.47289171904026,-2.44569268484572,0,0,-4.32963361713841,0,0,0,0,0,0,0.314907896629232,0,4.23606398985233,0,0,0,0,0,0,0,0
"ERR2239784",-2.94840108950021,4.23629687459604,5.10678048810579,0,0,0,0,0,0,0,0,0,0,-2.56846660587301,0,0,0,0,0,0,0,0,-3.37401511751629,0,0,-4.44871465891604,0,0,5.84396560904368,0,0,0.850484312611852,0,0,0,0,0,0,0,-1.26242944657527,0,-3.26841845302476,4.36773678524836,0,0,0,0,0,0,0,-5.66106682103456,0,0,0,0,0,0,0
"ERR2239787",-2.77263833922573,5.71729491640401,4.80235047455236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35838436640098,0,0,0,0,0,5.81689235395152,-2.3041975182983,0,-5.37359467861479,0,0,0,3.99098717236676,0,-3.30813797351349,0,1.84304394115824,0,-4.37780624722905,0,0,0,0,0,0,0,5.72986304857331,-1.33033873150456,0,0,0,0,0,0,0
"ERR2239789",-2.16094501939986,0,3.74286656596347,0,0,0,0,0,0,0,0,0,0,0,-2.13752329705875,0,0,0,0,0,0,0,0,0,3.70229895286791,0,0,0,0,0,0,0.679262081071756,0,0,0,0,0,-3.63874214166043,0,5.64747576631595,-3.72939482990403,-1.60893447919208,0,0,0,0,0,0,0,6.30248626499786,0.054124493084125,0,0,0,0,0,0,0
"ERR2239790",-2.8723289207124,0,4.97501962672335,0,0,0,0,0,0,0,0,0,0,-5.37818827659248,0,0,0,0,0,0,0,0,-2.9631495156029,0,0,-0.42381373655163,0,0,5.13232551144733,0,0,0,0,0,0,0,0,-2.64470882248677,0,0,0,-2.63368554382977,0,0,0,0,0,0,0,4.58077005177275,-4.56167717307284,0,0,0,0,0,0,0
"ERR2239796",-2.91251836266942,0,5.04462978212076,0,0,0,-3.31909948771506,0,0,0,0,0,5.74884894809832,-2.81274830859621,0,0,0,0,0,-2.82091442022963,0,0,0,0,0,4.87182297939207,0,0,0,0,-2.61514651911498,0,0,-4.88596709964142,0,0,0,-5.66693559107846,4.52956664034405,0,0,3.20282567382595,0,0,0,0,0,0,0,1.23317692205652,-4.38181682757374,0,0,0,0,0,0,0
"ERR2239799",-3.01251846311373,0,5.2178350368523,0,0,0,0,0,-2.78964168784626,0,0,0,0,-2.50579105910241,0,0,0,0,-4.83180113826192,0,0,0,0,0,0,4.3401574275172,0,0,0,-3.51606099054098,-2.72615177862182,-2.43621885082963,0,0,0,6.08999627812793,-2.45890614722872,-4.70076919318282,4.72183338971726,4.21965482799399,0,0,0,0,0,0,0,4.25895037804359,0,0.0752416931318887,0,0,0,0,0,0,0,0
"ERR2239801",-2.57222605615104,0,4.45522621780612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27714133534615,-2.53787370912309,0,0,0,0,-3.94412448883477,4.39572620739447,0,2.861899331709,0,0,0,0,0,0,0,4.50105070917478,0,0,-3.60144067114458,0,0,0,0,0,0,0,0,-6.23787822286737,0,0,0,0,0,0,0
"ERR2239803",-3.23780959093308,0,5.6080507167299,0,0,0,-3.01260468901592,0,0,0,0,0,5.21798438449581,0,0,0,0,0,0,0,0,0,-3.4038183031802,0,0,0,-2.78979052135867,0,5.89558624084099,0,0,0,0,0,-4.83205892546728,0,0,-3.14012031903006,0,0,-4.41570308394455,2.26299400495453,4.00142866232575,0,0,0,0,0,0,5.43884793443945,-3.99774800441517,0,0,0,0,0,0,0
"ERR2239804",-2.75584595270435,0,4.773265207917,0,0,0,0,0,0,0,0,0,0,-2.59956978866652,0,5.20559827099632,0,0,0,0,0,0,-2.86907288324698,0,0,-4.5025869517915,-3.16458436960735,0,4.96938000440189,0,0,-2.81565427019787,0,0,-5.48122091299825,0,0,-3.48186130300152,0,-4.87685625253098,0,-2.64135028250551,4.57575462507573,0,0,0,0,0,0,6.0307606817066,4.57495288988595,0,0,0,0,0,0,0
"ERR2239809",-2.78973775932161,-2.68493321169065,4.83196753893839,0,-4.65044073757729,0,0,0,0,0,0,0,0,-2.99498699092995,0,0,0,0,0,0,0,-2.78699763401905,-3.20282423786174,0,0,5.18746963629851,0,4.82722150269525,5.54745430768961,-3.34421167319847,-2.39488374256879,0,0,0,0,5.79234452924469,0,-2.52343336792253,4.14806032034984,0,0,0,-4.49455499604019,0,0,0,0,0,0,4.37071480275647,0,0,0,0,0,0,0,0
"ERR2242031",0,0,0,0,0,0,0,-0.611905152264267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70819112138348,0,0,0,0,0,6.422775426412,0,0,0,0,0,0,0,0,1.05985081313488,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,7.71776919252776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16361798028547,0,0,0,0,0,5.47954707759287,0,-2.10858673671052,0,0,0,0,0,3.65217936014849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20853280924297,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50850021593096,0,0,0,0,0,6.0769006323588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,2.73269326158332,0,0,0,0,0,0,0,-4.31909952393951,0,0,0,0,0,0,0,-2.07839078231582,0,0,0,0,0,-3.91238618992014,0,0,-3.59987843295383,0,0,6.7764516597725,0,0,0,0,0,0,0,0,0,0,0,0,0.0488981288997164,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32627208286172,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70738397561471,0,0,0,0,0,6.42137740893136,0,0,0,0,0,0,0,0,0,0,0,0,4.02922143974558,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83657475376445,0,0,0,0,0,6.64514240055609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69694300178806,0,0,0,0,0,6.40329311178312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0.225678499104634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69431764488997,0,0,0,0,0,6.39874586024762,0,0,0,0,0,0,0,0,-0.390886626625114,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,0,0,0,0,-0.560228025490153,0,0,0,0,0,0,0,-4.49249510248972,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57815038340776,0,0,0,0,0,6.1975382611843,0,0,0,0,0,0,0,0,0.970343403972938,0,0,0,-1.23332299542725,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67501965984578,0,0,0,0,0,-3.55376806569071,0,0,-2.90121915452963,0,0,6.15530684809208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59918861907891,0,0,0,0,0,-3.75859100438793,0,0,-4.50192674669946,0,0,6.51007058447123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,0,-0.971355637560304,3.5167536504497,0,0,0,0,-1.58520520536986,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68743450554042,0,0,0,0,0,6.38682391317864,0,0,0,0,0,0,0,0,0,0,1.68243731647291,0,2.74565595612325,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,0,0,0,0,-3.15875927714476,0,-3.23706944694319,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47252922810244,0,0,0,0,0,-3.50626749340107,0,0,-6.01459705384135,0,0,6.07303344349782,0,0,0,0,0,0,0,0,5.47113155689427,0,5.60676874973449,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54063315502557,0,0,0,0,0,6.13255651546718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831768383003,0,0,0,0,0,6.44031514707545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242109",0,0,0,0,0,0,0,0,0,-3.9276503813886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46434303587113,0,0,0,0,0,2.53631653783845,0,0,0,0,0,0,0,0,0,0,6.80289001493234,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,-1.60686067968827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74872332686141,0,0,0,0,0,6.4929792656426,0,0,0,0,0,0,0,0,2.78316433790475,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04010838824853,0,0,0,0,0,-3.93171092870932,0,0,-3.53357138139391,0,0,6.80992308919836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43608241639445,0,0,0,0,0,4.21941851662035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93074025700757,0,0,0,0,0,-1.67028117328185,0,0,-6.80824183649347,0,0,2.89301185504991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76865942876949,0,0,0,0,0,6.52750960705226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,4.60545885919165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46620637226821,0,0,0,0,0,-2.47302159871785,0,0,-4.97271606016987,0,0,4.28339905719453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04994852182437,0,0,0,0,0,-3.54940516225707,0,0,-3.55061499270053,0,0,6.1477500776765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38461947089722,0,0,0,0,0,-3.66392303532231,0,0,2.77890488625956,0,0,6.34610085220022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",0,-2.65480069579613,0,0,-4.59824968908811,0,0,0,0,0,0,0,0,0,-2.93098021374754,0,0,0,0,-2.3612730623506,0,0,-2.77049247698496,0,5.07660664618982,0,0,0,4.7986337321253,-3.42988749447941,0,0,0,-4.08984491453499,0,5.94073940468346,0,-2.47377876417668,0,0,0,-3.22907805299528,0,0,0,0,0,0,0,4.28471050623896,-5.59292724939341,0,0,0,0,0,0,0
"ERR2242471",-2.85183920583499,0,4.93953039952307,0,0,0,0,0,4.66799902763014,0,0,0,0,0,0,0,0,0,0,0,0,-2.79505395243528,0,0,0,0,0,4.84117545551412,0,-3.16667214598247,0,-2.27302719821786,0,0,0,5.48483704775481,-3.50743434053707,0,0,-3.93699859429926,3.87197139676623,-2.68786959794521,0,0,0,0,0,6.07505448202204,0,0,-4.65552670776084,0,0,0,0,0,0,0
"ERR2242476",-3.18003660488644,0,5.50798496959214,0,0,0,0,0,0,0,0,0,0,-2.6524639116695,-2.53006298300164,0,0,0,0,0,0,0,-2.75323411511111,0,4.38219763290811,-4.59420226025446,0,0,4.76874137250439,-3.29103314177695,0,0,0,0,0,5.70023661095071,-2.67395123143175,-4.58674197011786,0,0,-5.2996953067231,0,0,0,0,0,0,4.63141938980115,0,-0.0106474116842954,0,0,0,0,0,0,0,0
"ERR2242477",-4.4452235403662,5.01549750161345,-0.793362322305096,0,0,0,-2.30380178450139,0,0,-1.7282895860906,0,0,3.99030174132425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4797002134099,0,0,0,0,0,6.02701756473421,0,0,0,0,0,-3.35313751929532,3.99432778611643,0,0,2.86720046951817,-2.99348537330111,0,0,0,5.80780454818496,0,0,0,0,0,0,0
"ERR2242478",-2.50703549036221,0,4.34231284568571,0,0,0,0,0,-2.74864038299976,0,5.46112224160436,0,0,0,0,0,0,0,4.76078479509117,0,5.36998184557274,0,-2.44858610945151,0,0,0,0,0,4.24107554827743,-3.25317153163479,0,0,0,0,0,5.63465837852812,0,-4.6602069703004,0,0,0,0,0,0,0,0,0,0,0,-0.0952941639378376,0,0,0,0,0,0,0,0
"ERR2242480",-2.73864602806489,-2.90063190141839,4.74347406455509,0,-5.02404182731178,0,0,0,0,0,0,0,0,-2.60562418796328,-2.87703836161968,0,0,0,0,0,5.26199373266394,0,0,0,4.98317661765001,4.5130734789828,0,0,0,0,0,-2.58447262381446,0,0,0,0,-2.95418778243494,-2.9383446223285,0,-4.4764378952175,0,0,0,0,0,0,0,-5.11680333427655,0,5.08936217601974,0,0,0,0,0,0,0,0
"ERR2242484",0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05189486780898,0,0,0,0,0,-2.56163192001618,0,0,-2.85798179295102,0,0,5.28603697040386,0,0,4.95016967249796,-2.78996769778427,0,0,0,-4.43687663575824,0,4.83236580403832,0,-5.65400999449245,0,0,0,-5.42260162602293,-5.53882721037983,0,0,0,0,0,0,0.362178885229172,-0.431752919487546,0,0,0,0,0,0,0
