"","46506__357276_626933","28111__39485_47770","562__674529","820__310297","88431__53346_158836","287__818_1078764","33043__246787","296__28117_1118061","322095__1318_1747","53345__546_573","1260__40518_147802","74426__328814_363265","357276__626933","584__106648_411489","1623__214856_338188","40518__147802","39485__47770","582__1351_384638","1286__1270_216816","1282__29382","1363__1304_1358","37734__1680_487174","28126__817_218538","665951__293_54291","28117__1118061","291645__166486_204516","454155__328813_360807","818__1078764","457412__291644_751585","546__573","1352__1353","40520__550_46228","328814__363265","410072__328812_626940","387090__853_39492","28125__40545_329854","1351__384638","817__218538","1735__823_1283","1689__28031","1680__487174","1354__329_2173","1304__1358","1270__216816","214856__338188","328813__360807","901__491921","40214__40324","76759__626929","28130__116085","28026__626932","53346__158836","1582__158847","166486__204516","33038__571_39488","387661__552398","40519__749535","303__43765","658089__624_39496","1318__1747","626930__28116_39491","291644__751585","550__46228","106648__411489","548__103892","293__54291","100886__487173","729__371601","853__39492","147207__1531_45851","40545__329854","39486__165179_239935","823__1283","328812__626940","624__39496","28025__501496","1531__45851","28116__39491","329__2173","571__39488","165179__239935"
"ERR2239604",-3.19222753615542,0,5.83779941724416,4.85214385823537,0,0,0,0,0,0,0,-2.63510924273934,5.5291002819416,0,-2.52937016299024,0,0,0,0,0,0,0,-2.82414279136504,0,0,0,-2.4791725227219,0,0,0,0,0,4.56414309191888,0,0,0,0,-4.89155880247364,0,0,0,0,0,0,4.38099763344788,4.29405277008303,0,0,0,0,-4.04098786997887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50281764643797,0,0,0,0,0,0,0,0,-4.33500732571053
"ERR2239606",-0.75583920176849,0,0,5.19149818211578,0,0,-4.56710413844389,0,0,0,0,0,0.848274209958674,0,0,0,0,0,0,0,0,-2.62480819780382,0,0,0,0,0,0,0,0,0,0,0,0,-5.68259453952882,0,0,0,0,0,-4.54630115871952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87194677838582,0,0,0,0,0,0,0,0.6653891704408,0,0,0,0,0,0,0,0,-4.974357736798,0,0,0
"ERR2239610",-3.45589515079534,3.17802720527352,0,4.82950728882938,0,0,0,-2.92716056290744,0,0,0,0,5.98578598680844,0,-2.48913215786343,0,4.83003736315867,0,0,0,0,0,-2.20557074863994,0,5.0699908168676,0,0,0,0,0,0,0,0,0,-3.26944617923073,-2.3890013697346,0,-3.8201605963321,0,0,0,0,0,0,-4.31130336417301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66284689503957,0,4.13787175173197,0,0,0,0,0,0,0,0,0,0
"ERR2239613",2.61532141386838,0,5.8547490862718,4.48446045907487,0,0,-4.71092180168291,2.11996532838699,0,0,0,0,4.55533211295564,0,0,0,0,0,0,0,0,0,0,0,4.9232406692845,0,0,0,0,0,0,0,0,0,-2.58268246261722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47333724507014,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239615",0,5.09320428219778,4.10031970821711,0,0,-3.04513351087708,0,-2.99383541486615,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85308709748365,0,0,5.18547504804721,0,0,5.27432595666969,0,0,0,0,0,0,0,0,0,0,0,0,-4.9416918112609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239620",0,0,6.22112723652192,0,0,0,0,-2.57646020630538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46255998100031,0,-2.57163324939786,0,0,0,0,0,0,0,0,0,0,0,-2.30066340952853,0,0,0,0,0,0,4.45419944639054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05847149248445,0,0,0,0,0,0,0,0,0,0,-2.42317627947197,3.98486591641806,0,0,0,0,-0.2410873403247,0,0,-4.19706443174117
"ERR2239623",0,0,5.53364959775253,5.12072670963233,0,0,0,-2.75427607803373,0,0,-2.75135404000164,0,0,0,0,4.76548498689273,0,0,0,0,0,0,-2.75717075632635,0,4.77054610522596,0,0,0,0,0,0,0,0,0,-3.0925913028331,0,0,-4.77555983510035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46126440123405,0,0,0,0,0,0,0,5.35652526355256,0,0,0,0,0,0,0,0,-4.26303499379797,0,0,0
"ERR2239627",0,0,0,5.39431736585377,0,0,0,-2.86202245980098,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62585452441928,0,0,4.95716831277856,0,-2.93643338842564,0,0,0,0,0,0,0,0,-2.69641976164911,0,0,0,0,-4.5481134495788,0,0,0,0,5.08605182179484,0,0,-4.41468523704951,0,0,0,0,0,0,0,0,0,0,0,-3.02157426052177,0,0,0,0,0,0,0,0,0,-4.67033602570902,0,0,0,0,0,0,-5.23352013806607,0,0,0
"ERR2239629",0,0,5.72052138537135,4.52440431403043,0,0,0,-2.32592456492303,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2718828893276,-2.33136414682111,0,4.02861952101923,0,0,0,0,0,0,0,0,0,-2.46976894605784,0,0,4.03804115323864,0,0,3.93501659316179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27776529752802,0,0,-3.30653910999459,0,0,0,0,0,0,0,0,-5.7270937357242
"ERR2239630",-3.22569135850692,1.94798849080316,5.68886243692408,4.44815443203082,0,0,0,-2.49035791148108,0,0,0,0,5.58706132246986,-2.809689242117,0,0,4.69823054545894,0,0,0,0,0,0,0,4.31342643171635,0,0,0,0,0,0,0,0,0,-3.02411196636083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86652452082633,0,0,0,0,5.23791557351399,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239632",-2.4938010176419,0,5.98260256424417,4.65137472258135,0,0,0,-2.74467212925036,0,0,0,0,4.31939006652275,0,0,0,0,0,0,0,0,0,0,0,-4.75391157797988,0,-2.74484281992845,0,0,0,0,0,0,0,0,-2.73064508939365,0,0,0,0,0,0,0,0,0,4.7542072229067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72961603226826,-2.5383301019696,0,0,0,0,0,0,0,0,-4.39651670299283
"ERR2239633",0,0,0,5.48704758589467,0,0,0,-2.53971152303626,0,0,-2.46539960222658,0,0,0,0,4.27019737201654,0,0,-2.41491266652497,0,0,-2.66126904026404,0,0,4.39890939446694,0,0,0,0,0,0,0,0,0,4.01398030343432,0,0,0,0,0,4.60945319034738,0,0,-4.18275143426289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15797012820978,0,0,0,0,0,0,0,4.418959441364,0,0,0,0,0,0,0,0,-5.46976471084414,0,0,0
"ERR2239634",-2.85240533950958,3.25754092224852,0,5.54449876818345,0,0,0,0,0,0,0,-2.48981531009445,4.94051097181135,0,0,0,4.29185806347599,0,0,0,0,0,0,0,0,0,-2.43583569932961,0,-2.7291145217247,0,0,0,4.31248661854645,0,0,0,0,0,0,0,0,0,0,0,0,-4.21899119012895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48245709527884,-4.72696501130122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03179262420169,0,0,0
"ERR2239635",0,0,6.1135527581792,0,0,0,-3.60941861013366,-2.25300545918743,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19428258709746,0,0,3.90231992504267,0,0,0,0,0,0,0,0,0,-5.26845040518868,0,0,0,-2.18532221083355,0,-3.80060892701649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88233225660089,0,0,0,0,0,0,0,-0.332355226511735,0,0,0,3.78508910007245,0,0,0,0,-4.9923459127274,0,0,0
"ERR2239636",-2.60860879847581,0,6.15831797919105,3.7223050998568,0,0,0,-2.53528199077458,0,0,0,0,4.51824297603131,0,0,0,0,0,0,0,0,-2.16433298459848,0,0,4.39123721953595,0,0,0,0,0,0,0,0,0,-2.32131175629184,0,0,0,0,0,-3.74873469382176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02062990210441,-2.1480718389721,0,-3.49604671396841,0,0,0,0,-3.72056956340759,0,0,0,6.0553305342275
"ERR2239639",0,0,0,5.2852229185677,0,-2.58676002781206,0,-5.65970402225897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174007137039878,0,-2.96989920841628,4.48039979515877,0,0,0,0,0,0,-2.96851845856464,0,0,0,0,0,0,0,0,0,0,5.14401632233559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82095107981515,0,0,0,0,0,0,-4.42370906363721,5.14162479344,0,0,0,0,0,0,0,0,4.88603059590613,0,0,0
"ERR2239640",0,0,6.15812224177972,5.44164266030363,0,-2.52569913553686,-4.31725574117327,-2.33527479915304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04481460176827,-2.3932523575939,0,4.37463922738264,0,0,0,0,0,0,-5.18767284189529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14523467868663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32364012885669,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239642",0,-2.84059897390718,0,4.60208486513227,0,-2.85456553997256,0,0,0,0,0,0,0,0,-2.92063429513794,0,4.92006174673525,0,0,0,0,0,-2.51912246012692,0,0,-2.883234417904,0,4.94425254876776,0,0,0,0,0,0,-3.26409476360599,0,0,4.36324809142772,0,0,0,0,0,0,-5.05868698950703,0,0,0,0,0,0,0,0,4.993908501941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65357797128509,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239645",-2.72774752074472,0,5.16355813755767,5.22132366275627,4.44453724941284,4.8718291294357,0,0,0,0,0,0,4.72459729614989,7.21854662880345,0,0,0,4.72968412281473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37570956853558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4758514215361,0,0,0,0,0,0,0,4.11484967673117,0,0,0,0,0,0,0,0,-4.28830045409216,0,0,0
"ERR2239647",0,0,-1.23273697468454,0,0,0,0,-2.17377290450287,0,0,-2.18934296569459,0,0,0,0,3.79205325177656,0,0,0,0,0,-2.40170430948714,0,0,-3.76508511471554,0,-2.14161726395386,0,0,0,0,0,0,0,-2.64250499550902,0,0,0,0,0,-4.15987388878885,0,0,0,0,-3.70938991153472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45370883554934,0,0,0,0,0,0,0,4.57695291147619,0,0,0,0,0,0,0,0,-5.98199917772101,0,0,0
"ERR2239648",0,0,0,4.73597365428234,0,0,0,-2.62669651731925,0,0,-2.85403248406146,0,0,0,0,4.94332926884647,0,-2.83458129635318,0,0,0,0,0,0,4.54957182406116,0,-2.56232100736205,0,-5.75268146086785,0,0,0,0,0,-2.57479151458236,0,-4.90963882346816,0,0,0,0,0,0,0,0,-4.43807017005213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.805493963426906,0,0,0,0,0,0,4.45966972215388,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239650",5.2067497255231,-2.915623862926,0,4.71409048709092,0,0,0,-3.13854239377995,0,0,0,0,0,0,0,0,5.05000866634807,0,0,0,0,0,0,0,5.43611488773571,0,-2.47006213215095,0,0,0,0,0,0,0,-3.06493585007556,0,0,0,-2.76295849296164,0,0,0,0,0,0,-4.27827311073736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32755034411391,5.30862461427017,0,0,0,4.78558448901349,0,0,0,0,0,0,0,0
"ERR2239654",0,0,0,4.26316334459089,0,0,0,0,0,-3.37582027406375,-2.45117521454443,0,0,-2.89629278476382,0,4.2455600098445,0,0,0,0,0,0,0,-3.12302589723906,0,0,0,0,0,5.84709223189951,0,0,0,0,-2.71912802522025,0,0,0,-2.58275435096161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25839563107233,0,0,5.01652625680608,0,5.40923952737143,0,0,4.7096678919659,0,0,0,4.4734617593351,0,0,0,0,-3.91165597660886,0,0,0
"ERR2239662",0,0,0,6.45102648723057,0,-3.07855115117694,0,-2.41192146189686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17757051587116,0,0,5.33220700753813,0,0,0,0,0,0,0,0,0,0,-1.99610648200679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73847768711807,0,0,0,0,0,0,0,0,0,0,-2.04346218761457,0,0,3.45735784415334,0,-3.6943575228375,0,3.53938033229428,0,0,0,0
"ERR2239664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71859126876494,0,0,-5.93360624812382,-2.71806348141829,0,0,0,0,0,0,0,-2.86407611482336,0,0,-4.70873820251401,0,0,0,0,0,0,0,-4.70782404801402,0,0,0,0,0,0,0,-0.459689507663971,0,0,0,0,0,0,-5.50409359572929,0,0,0,0,0,0,-4.66774097310781,4.96072534761853,0,0,0,0,0,0,0,0,-0.949990681559635,0,0,0
"ERR2239668",0,0,3.59536255889876,0,0,0,0,0,0,0,-2.33750299320738,0,0,0,0,4.04867394707951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01477647265627,0,0,0,0,0,-5.7362970300357,0,0,0,-5.31622664514194,0,0,0,0,1.6960402921807,0,0,0,0,0,0,4.65528309578219,2.00886923583613,0,-3.48969521653506,0
"ERR2239669",-2.69146027745276,0,0,5.06086206962157,0,0,-4.46352933049163,-2.684219947926,0,0,-2.79056350774134,0,4.6617459471016,0,0,4.83339777715563,0,0,0,0,0,0,-2.82600085005547,0,4.64920532849771,0,0,0,0,0,0,0,0,0,-6.08088930144005,0,0,-4.8947770545289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71720386402884,0,0,0,0,0,0,0,0.856480431613484,0,0,0,0,0,0,0,0,-4.70633514702043,0,0,0
"ERR2239674",0,0,6.44226782322785,0,0,0,0,-5.33221509112026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10201114465343,0,0,0,0,0,0,0,0,0,-4.9419328969372,0,0,0,4.42161621343755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29191842514036,0,0,0,0,0,0,0,-0.539150315351041,0,0,-2.42015825921633,0,0,0,0,0,-3.96971915914634,0,0,4.19183706732013
"ERR2239675",-3.30308328675549,0,0,6.11760592994789,0,0,0,-2.42916747105793,0,0,0,0,5.72110807429211,0,0,0,0,0,0,0,0,0,-2.47070108098992,0,4.20744147996593,0,0,0,-2.86113006261363,0,0,0,0,0,-2.52796993882558,0,0,4.27937980258989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.67761583380186,-4.95562263550952,0,0,0,0,0,0,4.3785723740527,0,0,-2.43962170017417,0,0,0,0,0,0.424681739147333,0,0,-4.22554873594922
"ERR2239677",-2.22981937616348,0,0,0,0,0,0,-2.15186840895121,0,-3.42864971356729,0,0,3.86216045121669,0,0,0,0,0,0,0,0,0,0,0,3.7271454155059,0,0,0,0,5.93859550525502,0,0,0,-2.55954140354474,-2.75229602595269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31313078378345,0,0,0,0,0,0,0,4.76711655441996,-2.80508823818371,0,-2.529993076794,0,-4.43325575501565,0,0,-4.85855534824806,-4.00646004206455,0,0,4.38207655180471
"ERR2239679",-2.71418127563314,0,5.55041533700744,4.42816363834969,0,0,0,-2.87584346087847,0,0,0,0,4.7010998703487,0,0,0,0,0,0,0,0,-2.61859161429034,0,0,4.98110698885623,0,0,0,0,0,0,0,0,0,0,-2.92509238230659,0,0,0,0,-4.53553372022468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67606410685433,0,0,0,0,0,0,0,0,0,5.06640862298771,-2.60479474701413,0,0,0,0,0,4.63507899738314,0,0,-4.511636845117
"ERR2239685",0,0,5.4768651433212,0.235746357847094,0,0,4.64801175039675,0,0,0,0,-3.10178148611925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37244312793504,0,-6.01164653584046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62373988144548,0,0,0,0,0,0,0,-0.756310893461364,-2.49016773074947,0,0,0,0,0,0,-4.31309702902657,-4.54445078050832,0,0,0
"ERR2239691",-3.39265323468105,0,0,4.79726799927349,0,0,-4.60423051717837,0,0,0,0,0,5.87624777493048,0,-2.38317391865239,0,0,0,0,0,0,0,0,0,0,-5.56565119045972,0,0,0,0,0,0,0,0,0,-3.13715250795056,0,0,0,0,0,0,0,0,4.12777831037896,0,0,0,0,0,0,0,0,0.359813176670725,0,0,0,0,0,0,-2.39340597810528,0,0,0,0,0,0,-4.20263301987622,0,0,-5.43370753486249,0,0,0,0,0,0,-4.14550075721742,0,0,0
"ERR2239703",-3.34955484021433,0,0.748716879038869,4.72489182000999,0,0,0,3.0320077222437,0,0,0,0,5.80159916598947,0,0,0,0,0,0,0,0,-2.78524289515894,0,0,4.5254064224851,0,0,0,0,0,0,0,0,0,0,-2.52172751432833,0,0,0,0,-4.82418220583551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36776017766104,0,0,0,0,0,0,0,0,0,0
"ERR2239708",-3.47758816428053,-2.59113411107184,0,0,0,0,0,-2.38990483560822,0,0,-2.86567546408719,-2.49950653204943,6.02335938833406,0,0,4.96349550180253,4.48797592960124,0,0,0,0,0,0,0,4.13943660052798,0,0,0,0,0,0,-2.28784028101526,4.32927230735991,-2.14586068122406,-3.07174262448396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96265560632108,0,0,0,0,0,5.32041429338118,0,0,0,0,-3.71673972584444,0,0,0,0,0,0,0
"ERR2239709",0,0,6.15921157707339,3.86634579410008,0,0,0,-2.84153079061739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92167570062068,-2.80673778363821,0,0,0,0,0,0,0,0,-2.30473147388004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86141244478463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99191201056333,0,0,-5.08713062568693,0,0,0,0,0,0,0,0,-0.980624316451436
"ERR2239710",-2.32925677716263,0,6.2239621176505,0,0,0,0,-2.42469102492561,0,0,-2.20955198726966,0,4.03439108191982,0,0,3.82705630391584,0,0,0,0,0,0,-2.44509171616667,0,4.19968804782741,0,0,0,0,0,0,0,0,0,-2.24124787260067,0,0,-4.23502308156645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57473997379327,0,0,0,0,0,0,0,3.88195518770003,0,0,-3.27635009577841,0,0,0,0,0,-4.4595804508885,0,0,5.67480482927136
"ERR2239711",0,0,4.2747545391265,0,0,0,0,0,0,-2.95046862691844,0,-2.47170923500076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11036156796072,0,0,4.28112597655851,0,-2.9466146993722,-2.55002379257892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47448463088911,0,0,0,0,0,5.22187066896053,0,5.10368636964195,-3.33155822196872,4.41677076925617,-2.25614212071225,0,0,0,0,-5.77042810882365,-4.28593310324826,0,0,3.90775278216982
"ERR2239712",0,0,0,0,0,-2.36153617116139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54932834403882,4.0903006323632,0,0,0,0,0,-2.47475396548515,-2.61332861775112,0,0,0,0,0,0,0,0,0,0,4.41556621705067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06552837809741,0,0,0,0,0,0,0,4.52641794281869,0,0,-2.4882242256685,0,4.28639960445283,0,0,0,5.30965090290894,0,0,-4.30973077948157
"ERR2239713",0,-3.21041485258228,0,0,0,0,0,0,0,0,0,3.42373187615439,0,0,0,0,5.56060163804626,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74945450357126,-3.00435482704604,0,0,-6.76591021160897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20369520440855,0,0,0,0,0,-1.05622171281044,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239715",0,0,0,0,0,-2.88452145679436,-5.18153957167136,-2.44503978508998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23493313430314,0,0,4.99613771869042,0,0,0,0,0,-2.26121735824889,-3.30186178738435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77638783471771,0,0,0,0,0,0,0,5.71899237531988,0,0,-2.3550019413328,0,3.91654335144375,0,0,0,-5.43851407254978,0,0,-4.07898301431176
"ERR2239716",0,0,0,4.30701093149116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.98001509497096,-2.3616423598727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43356623058203,0,0,0,0,0,0,0,-2.5963864948433,0,-4.09048455660639,-5.00763840927958,0,0,0,0,0,-4.21506035495196,0,0,0.491853151335833
"ERR2239717",0,0,0,5.11746746194359,0,0,0,-2.86916466984599,0,0,0,-2.55589675313225,0,0,0,0,0,0,0,0,0,0,0,0,4.96953898345484,-2.74807020891733,0,0,0,0,0,0,-4.42694303532539,0,-6.10807214072099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75979722461123,0,0,0,0,0,0,-2.53015408670471,0,0,0,0,0,0,0,-0.064750913226079,0,0,0,0,0,0,0,0,-4.38235542915059,0,0,0
"ERR2239718",5.54441719084676,0,5.34112530013629,5.11601215464072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49603363485305,0,0,0,0,0,0,0,0,0,0,0,-3.20079421149778,0,0,4.3232570729663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.8843380723171,0,0,0,0,0,0,0,5.54393819888652,0,0,0,0,0,0,0,0,-0.614930464976658,0,0,0
"ERR2239723",0,0,0,5.43817111962825,0,-2.75782960873631,0,-2.47846841138085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29283321346615,-2.97392146837978,0,4.77670100094908,0,0,0,0,0,0,-6.12077362974743,-3.01379867847318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15098308095363,0,0,0,0,0,0,-2.70846042127725,0,0,0,0,0,0,0,-1.51073951583589,0,-5.22005243489948,-2.41091665188779,0,0,0,0,0,-4.69119105994161,0,0,-4.17583013388351
"ERR2239726",2.65909720728623,0,6.29817667415988,4.44955232654179,0,0,0,-2.10086563645875,0,0,0,0,4.2337982713243,0,0,0,0,0,0,0,0,0,0,0,3.63880602222207,-2.20047165353014,0,0,0,0,0,0,0,0,-5.06983589696109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8113287045293,0,0,0,0,0,0,-2.15642221634517,0,0,0,0,0,0,0,-0.510023706326641,0,0,0,0,0,0,0,0,-3.73503284128013,0,0,0
"ERR2239731",0,-2.5954694466537,0,5.73040647385581,0,0,0,-2.50098572402542,0,0,0,0,0,0,0,0,4.49548495109688,0,0,0,0,-2.77464811261187,0,0,4.33183434301646,0,0,0,0,0,0,0,0,-2.26093334396427,-3.32145691650901,0,0,0,0,0,-4.80583150416885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3078301978896,0,0,0,0,0,0,0,0,0,0,0,5.75293213454467,0,0,0,0,-3.91605142427272,0,0,0,0,0,0,0
"ERR2239732",0,0,5.2709394625847,4.40951887167175,0,0,0,-2.87242878997416,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55914357513193,0,0,4.97519260535884,0,0,0,0,0,0,0,0,0,-5.91279367958171,0,0,0,0,0,0.767505500243373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79671907909037,0,0,0,0,0,0,0,-0.598908912373703,0,0,0,0,0,0,0,0,-4.84405953948176,0,0,0
"ERR2239734",0,0,6.01929492508553,0,0,0,0,-2.93071295257424,0,0,0,-2.29652722949744,0,0,0,0,0,0,0,0,0,-2.94407233470452,-2.2860414598636,0,5.07614373625879,0,0,0,0,0,0,0,3.97770184245496,0,-2.59666527934066,0,0,3.95953995669269,-2.31936801828044,0,-5.09928286486615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49755619406806,0,0,-2.92953545611743,4.01726324911207,0,0,0,0,0,0,0,-5.07410425256985
"ERR2239735",0,0,6.10463257361466,4.85276874368259,0,0,0,2.16728565015261,0,-3.40188630023527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61570877760675,0,-2.14524452158455,0,0,5.89223991357999,0,0,0,0,-2.27185402629949,0,0,0,0,0,0,0,0,0,0,3.71567250604323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26647579125973,0,0,0,0,0,0,0,3.93496660093064,0,0,0,0,0,0,0,0,0.219210005161729,0,0,0
"ERR2239736",5.53528232756726,0,0,4.26529213823623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25882004805012,-2.37534758506458,0,0,0,0,0,0,0,-3.39774694400046,0,0,0,0,0,0,0,0,0,0,-4.11422270296789,0,0,0,0,0,0,0,0.481451601591904,0,0,0,0,0,0,-3.20493278328219,0,0,0,0,0,0,0,5.88507033827068,0,0,0,0,0,0,0,0,-5.55110641548788,0,0,0
"ERR2239737",3.23158615785113,0,0,5.6444607896756,0,0,0,-3.1204853135156,0,0,-2.56379081901291,-2.69615271034338,5.02955879995485,0,0,4.44061595850898,0,0,0,0,0,0,0,0,5.40483910728152,0,0,0,0,0,0,0,4.66987347927927,0,-5.62814700029905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94193408058326,0,0,0,0,0,0,0,-0.919119783059513,0,0,0,0,0,0,0,0,-5.09557930008864,0,0,0
"ERR2239738",0,-2.01684360262991,6.29153641623773,0,0,0,0,-2.46594272741343,0,0,0,-1.95177774356319,0,0,0,0,3.49327559067525,0,0,0,0,0,0,0,4.27113809243504,0,-2.15235541523709,0,0,0,0,0,3.38057821693359,0,-4.54957647466431,0,0,0,0,0,0,0,0,0,0,3.72798893513665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52809964847973,0,0,0,0,0,0,0,1.34960128590302,0,0,0,0,0,0,0,0,-4.37879703776392,0,0,0
