"","Part","BalanceID","Component","Group","d.group"
"59592","1","45851__310297","45851","45851__3102971","p__Terrabacteria group"
"59710","-1","45851__310297","310297","45851__310297-1","p__FCB group"
"60032","1","102862__108980_261299","102862","102862__108980_2612991","p__Proteobacteria"
"60038","-1","102862__108980_261299","108980","102862__108980_261299-1","p__Proteobacteria"
"60093","-1","102862__108980_261299","261299","102862__108980_261299-1","p__Terrabacteria group"
"60421","1","84030__208479","84030","84030__2084791","p__Terrabacteria group"
"60472","-1","84030__208479","208479","84030__208479-1","p__Terrabacteria group"
"60839","1","143393__1746653","143393","143393__17466531","p__Terrabacteria group"
"60979","-1","143393__1746653","1746653","143393__1746653-1","p__Terrabacteria group"
"61119","1","29461__39029","29461","29461__390291","p__Proteobacteria"
"61149","-1","29461__39029","39029","29461__39029-1","p__Terrabacteria group"
"61482","1","2173__34038","2173","2173__340381","p__Euryarchaeota"
"61530","-1","2173__34038","34038","2173__34038-1","p__Proteobacteria"
"61782","1","293__294","293","293__2941","p__Proteobacteria"
"61783","-1","293__294","294","293__294-1","p__Proteobacteria"
"62199","1","820__46503","820","820__465031","p__FCB group"
"62366","-1","820__46503","46503","820__46503-1","p__FCB group"
"62621","-1","57706__1352_1463864","1352","57706__1352_1463864-1","p__Terrabacteria group"
"62780","1","57706__1352_1463864","57706","57706__1352_14638641","p__Proteobacteria"
"62950","-1","57706__1352_1463864","1463864","57706__1352_1463864-1","p__Terrabacteria group"
"63275","1","310298__589436","310298","310298__5894361","p__FCB group"
"63320","-1","310298__589436","589436","310298__589436-1","p__FCB group"
"63684","1","376804__437898","376804","376804__4378981","p__FCB group"
"63697","-1","376804__437898","437898","376804__437898-1","p__Proteobacteria"
"63944","1","43770__79880","43770","43770__798801","p__Terrabacteria group"
"63979","-1","43770__79880","79880","43770__79880-1","p__Terrabacteria group"
"64236","-1","387090__1630_165179","1630","387090__1630_165179-1","p__Terrabacteria group"
"64410","-1","387090__1630_165179","165179","387090__1630_165179-1","p__FCB group"
"64481","1","387090__1630_165179","387090","387090__1630_1651791","p__FCB group"
"64582","1","856__1710","856","856__17101","p__Fusobacteria"
"64641","-1","856__1710","1710","856__1710-1","p__Terrabacteria group"
"65161","1","70775__658457","70775","70775__6584571","p__Proteobacteria"
"65308","-1","70775__658457","658457","70775__658457-1","p__Proteobacteria"
"65370","1","839__53408","839","839__534081","p__FCB group"
"65547","-1","839__53408","53408","839__53408-1","p__Proteobacteria"
"65849","-1","626931__28117_246787","28117","626931__28117_246787-1","p__FCB group"
"66030","-1","626931__28117_246787","246787","626931__28117_246787-1","p__FCB group"
"66095","1","626931__28117_246787","626931","626931__28117_2467871","p__FCB group"
"66150","-1","88688__562_1661050","562","88688__562_1661050-1","p__Proteobacteria"
"66363","1","88688__562_1661050","88688","88688__562_16610501","p__Proteobacteria"
"66521","-1","88688__562_1661050","1661050","88688__562_1661050-1","p__Proteobacteria"
"66548","-1","585__584_216816","584","585__584_216816-1","p__Proteobacteria"
"66549","1","585__584_216816","585","585__584_2168161","p__Proteobacteria"
"66811","-1","585__584_216816","216816","585__584_216816-1","p__Terrabacteria group"
"66936","1","317__47884","317","317__478841","p__Proteobacteria"
"67126","-1","317__47884","47884","317__47884-1","p__Proteobacteria"
"67567","1","136857__871324","136857","136857__8713241","p__Terrabacteria group"
"67686","-1","136857__871324","871324","136857__871324-1","p__FCB group"
"67725","1","301__316","301","301__3161","p__Proteobacteria"
"67727","-1","301__316","316","301__316-1","p__Proteobacteria"
"68157","1","1265__1685","1265","1265__16851","p__Terrabacteria group"
"68201","-1","1265__1685","1685","1265__1685-1","p__Terrabacteria group"
"68636","1","29348__487175","29348","29348__4871751","p__Terrabacteria group"
"68854","-1","29348__487175","487175","29348__487175-1","p__Proteobacteria"
"68982","1","1582__191493","1582","1582__1914931","p__Terrabacteria group"
"69179","-1","1582__191493","191493","1582__191493-1","p__Terrabacteria group"
"69569","1","185294__589437","185294","185294__5894371","p__FCB group"
"69657","-1","185294__589437","589437","185294__589437-1","p__FCB group"
"69745","1","1303__29466","1303","1303__294661","p__Terrabacteria group"
"69832","-1","1303__29466","29466","1303__29466-1","p__Terrabacteria group"
"70105","1","470__1472","470","470__14721","p__Proteobacteria"
"70156","-1","470__1472","1472","470__1472-1","p__Terrabacteria group"
"70554","1","1506__29355","1506","1506__293551","p__Terrabacteria group"
"70617","-1","1506__29355","29355","1506__29355-1","p__Terrabacteria group"
"71126","1","108980__261299","108980","108980__2612991","p__Proteobacteria"
"71181","-1","108980__261299","261299","108980__261299-1","p__Terrabacteria group"
"71440","1","37734__153151","37734","37734__1531511","p__Terrabacteria group"
"71533","-1","37734__153151","153151","37734__153151-1","p__Terrabacteria group"
"71745","1","1515__301301","1515","1515__3013011","p__Terrabacteria group"
"71981","-1","1515__301301","301301","1515__301301-1","p__Terrabacteria group"
"72220","1","33935__1077256","33935","33935__10772561","p__Terrabacteria group"
"72442","-1","33935__1077256","1077256","33935__1077256-1","p__Euryarchaeota"
"72583","1","28125__228603","28125","28125__2286031","p__FCB group"
"72756","-1","28125__228603","228603","28125__228603-1","p__FCB group"
"72920","1","1382__40681","1382","1382__406811","p__Terrabacteria group"
"73046","-1","1382__40681","40681","1382__40681-1","p__Proteobacteria"
"73354","1","1717__341225","1717","1717__3412251","p__Terrabacteria group"
"73578","-1","1717__341225","341225","1717__341225-1","p__Terrabacteria group"
"73676","1","584__216816","584","584__2168161","p__Proteobacteria"
"73939","-1","584__216816","216816","584__216816-1","p__Terrabacteria group"
"74291","1","105229__163877","105229","105229__1638771","p__Terrabacteria group"
"74309","-1","105229__163877","163877","105229__163877-1","p__Terrabacteria group"
"74507","1","1404__1687","1404","1404__16871","p__Terrabacteria group"
"74538","-1","1404__1687","1687","1404__1687-1","p__Terrabacteria group"
"74862","1","562__1661050","562","562__16610501","p__Proteobacteria"
"75233","-1","562__1661050","1661050","562__1661050-1","p__Proteobacteria"
"75601","1","626933__1148157","626933","626933__11481571","p__FCB group"
"75616","-1","626933__1148157","1148157","626933__1148157-1","p__Proteobacteria"
"75644","1","300__1691","300","300__16911","p__Proteobacteria"
"75728","-1","300__1691","1691","300__1691-1","p__Terrabacteria group"
"76145","1","28117__246787","28117","28117__2467871","p__FCB group"
"76326","-1","28117__246787","246787","28117__246787-1","p__FCB group"
"76718","1","237258__307126","237258","237258__3071261","p__FCB group"
"76735","-1","237258__307126","307126","237258__307126-1","p__Terrabacteria group"
"76871","1","1280__28025","1280","1280__280251","p__Terrabacteria group"
"76929","-1","1280__28025","28025","1280__28025-1","p__Terrabacteria group"
"77410","1","45067__173480","45067","45067__1734801","p__Proteobacteria"
"77482","-1","45067__173480","173480","45067__173480-1","p__FCB group"
"77715","1","1902__134605","1902","1902__1346051","p__Terrabacteria group"
"77862","-1","1902__134605","134605","1902__134605-1","p__Fusobacteria"
"78045","1","852__251535","852","852__2515351","p__Fusobacteria"
"78307","-1","852__251535","251535","852__251535-1","p__Proteobacteria"
"78642","1","101070__284042","101070","101070__2840421","p__Terrabacteria group"
"78707","-1","101070__284042","284042","101070__284042-1","p__Terrabacteria group"
"78900","1","1727__46228","1727","1727__462281","p__Terrabacteria group"
"78997","-1","1727__46228","46228","1727__46228-1","p__Terrabacteria group"
"79210","1","303__1661055","303","303__16610551","p__Proteobacteria"
"79590","-1","303__1661055","1661055","303__1661055-1","p__Proteobacteria"
"79671","1","1561__35785","1561","1561__357851","p__Terrabacteria group"
"79748","-1","1561__35785","35785","1561__35785-1","p__Terrabacteria group"
"80092","1","2088__626937","2088","2088__6269371","p__Terrabacteria group"
"80354","-1","2088__626937","626937","2088__626937-1","p__Terrabacteria group"
"80436","1","1282__39489","1282","1282__394891","p__Terrabacteria group"
"80558","-1","1282__39489","39489","1282__39489-1","p__Terrabacteria group"
"80866","1","1613__118748","1613","1613__1187481","p__Terrabacteria group"
"81028","-1","1613__118748","118748","1613__118748-1","p__Terrabacteria group"
"81264","1","1630__165179","1630","1630__1651791","p__Terrabacteria group"
"81438","-1","1630__165179","165179","1630__165179-1","p__FCB group"
"81629","1","1352__1463864","1352","1352__14638641","p__Terrabacteria group"
"81958","-1","1352__1463864","1463864","1352__1463864-1","p__Terrabacteria group"
"82276","1","291645__1463837","291645","291645__14638371","p__FCB group"
"82353","-1","291645__1463837","1463837","291645__1463837-1","p__Terrabacteria group"
"82405","1","879__1402_171685","879","879__1402_1716851","p__Proteobacteria"
"82426","-1","879__1402_171685","1402","879__1402_171685-1","p__Terrabacteria group"
"82629","-1","879__1402_171685","171685","879__1402_171685-1","p__Terrabacteria group"
"82822","1","1402__171685","1402","1402__1716851","p__Terrabacteria group"
"83025","-1","1402__171685","171685","1402__171685-1","p__Terrabacteria group"
"83481","1","357276__1113922","357276","357276__11139221","p__FCB group"
"83533","-1","357276__1113922","1113922","357276__1113922-1","p__Proteobacteria"
