oldID,newID
214856_and_291644,214856__291644
317_and_41276_and_47884,41276__317_47884
1735_and_33069_and_55197,55197__1735_33069
1467_and_1646377_and_588,1467__588_1646377
1522_and_239974_and_40519,239974__1522_40519
1223514_and_1260,1260__1223514
308892_and_38986_and_454155,308892__38986_454155
28127_and_43131_and_53363,53363__28127_43131
137732_and_840,840__137732
328813_and_454154_and_67269,67269__328813_454154
1755626_and_821,821__1755626
204516_and_239935_and_421767,421767__204516_239935
1510_and_328814,1510__328814
328812_and_35825_and_633701,35825__328812_633701
39496_and_516075,39496__516075
287_and_28901,287__28901
56810_and_817_and_818,56810__817_818
208479_and_358742_and_84030,358742__84030_208479
122355_and_882211,122355__882211
1680_and_187452_and_44749,187452__1680_44749
29356_and_309120_and_38288,38288__29356_309120
1611423_and_329854_and_39497,1611423__39497_329854
1408_and_905,905__1408
1303_and_28132_and_29466,28132__1303_29466
153721_and_29375_and_40214,153721__29375_40214
1358_and_850,850__1358
35833_and_901,901__35833
293_and_294_and_32013,32013__293_294
1844653_and_376804_and_437898,1844653__376804_437898
1582_and_1725_and_191493,1725__1582_191493
1735_and_33069,1735__33069
39484_and_40518_and_441500,441500__39484_40518
349096_and_52226,52226__349096
328813_and_454154,328813__454154
477666_and_53408_and_839,477666__839_53408
1121298_and_310297_and_45851,1121298__45851_310297
384638_and_46503_and_820,384638__820_46503
204516_and_239935,204516__239935
228603_and_28125_and_38304,38304__28125_228603
28137_and_470565,28137__470565
425941_and_860,860__425941
38986_and_454155,38986__454155
100884_and_52787,52787__100884
310298_and_589436_and_77095,77095__310298_589436
1827099_and_28126,28126__1827099
28446_and_36847,28446__36847
1680_and_44749,1680__44749
47877_and_47880,47877__47880
329854_and_39497,39497__329854
1265_and_1633_and_1685,1633__1265_1685
253239_and_29348_and_487175,253239__29348_487175
28127_and_43131,28127__43131
817_and_818,817__818
1646377_and_588,588__1646377
1571_and_1670,1571__1670
29375_and_40214,29375__40214
328812_and_633701,328812__633701
1522_and_40519,1522__40519
196024_and_34087,34087__196024
39484_and_40518,39484__40518
1515_and_1584_and_301301,1584__1515_301301
28037_and_43675,28037__43675
29356_and_309120,29356__309120
1148157_and_1267_and_626933,1267__626933_1148157
285_and_83617,285__83617
310297_and_45851,45851__310297
102862_and_108980_and_261299,102862__108980_261299
208479_and_84030,84030__208479
143393_and_1746653,143393__1746653
29461_and_39029,29461__39029
2173_and_34038,2173__34038
293_and_294,293__294
46503_and_820,820__46503
1352_and_1463864_and_57706,57706__1352_1463864
310298_and_589436,310298__589436
376804_and_437898,376804__437898
43770_and_79880,43770__79880
1630_and_165179_and_387090,387090__1630_165179
1710_and_856,856__1710
658457_and_70775,70775__658457
53408_and_839,839__53408
246787_and_28117_and_626931,626931__28117_246787
1661050_and_562_and_88688,88688__562_1661050
216816_and_584_and_585,585__584_216816
317_and_47884,317__47884
136857_and_871324,136857__871324
301_and_316,301__316
1265_and_1685,1265__1685
29348_and_487175,29348__487175
1582_and_191493,1582__191493
185294_and_589437,185294__589437
1303_and_29466,1303__29466
1472_and_470,470__1472
1506_and_29355,1506__29355
108980_and_261299,108980__261299
153151_and_37734,37734__153151
1515_and_301301,1515__301301
1077256_and_33935,33935__1077256
228603_and_28125,28125__228603
1382_and_40681,1382__40681
1717_and_341225,1717__341225
216816_and_584,584__216816
105229_and_163877,105229__163877
1404_and_1687,1404__1687
1661050_and_562,562__1661050
1148157_and_626933,626933__1148157
1691_and_300,300__1691
246787_and_28117,28117__246787
237258_and_307126,237258__307126
1280_and_28025,1280__28025
173480_and_45067,45067__173480
134605_and_1902,1902__134605
251535_and_852,852__251535
101070_and_284042,101070__284042
1727_and_46228,1727__46228
1661055_and_303,303__1661055
1561_and_35785,1561__35785
2088_and_626937,2088__626937
1282_and_39489,1282__39489
118748_and_1613,1613__118748
1630_and_165179,1630__165179
1352_and_1463864,1352__1463864
1463837_and_291645,291645__1463837
1402_and_171685_and_879,879__1402_171685
1402_and_171685,1402__171685
1113922_and_357276,357276__1113922
