"","Part","BalanceID","Component","Group","d.group"
"2463","-1","1304__1681_39491","39491","1304__1681_39491-1","p__Terrabacteria group"
"2546","1","1382__28111_166486","1382","1382__28111_1664861","p__Terrabacteria group"
"2555","-1","1382__28111_166486","28111","1382__28111_166486-1","p__FCB group"
"2582","-1","1382__28111_166486","166486","1382__28111_166486-1","p__Terrabacteria group"
"2691","-1","674529__310297_310298","310297","674529__310297_310298-1","p__FCB group"
"2692","-1","674529__310297_310298","310298","674529__310297_310298-1","p__FCB group"
"2719","1","674529__310297_310298","674529","674529__310297_3102981","p__FCB group"
"2734","1","817__469610","817","817__4696101","p__FCB group"
"2807","-1","817__469610","469610","817__469610-1","p__Proteobacteria"
"2831","-1","291644__562_204516","562","291644__562_204516-1","p__Proteobacteria"
"2886","-1","291644__562_204516","204516","291644__562_204516-1","p__FCB group"
"2891","1","291644__562_204516","291644","291644__562_2045161","p__FCB group"
"2996","1","328813__626932","328813","328813__6269321","p__FCB group"
"3017","-1","328813__626932","626932","328813__626932-1","p__FCB group"
"3086","1","165179__387090","165179","165179__3870901","p__FCB group"
"3105","-1","165179__387090","387090","165179__387090-1","p__FCB group"
"3166","1","33038__208479","33038","33038__2084791","p__Terrabacteria group"
"3190","-1","33038__208479","208479","33038__208479-1","p__Terrabacteria group"
"3292","-1","1211813__216816_360807","216816","1211813__216816_360807-1","p__Terrabacteria group"
"3304","-1","1211813__216816_360807","360807","1211813__216816_360807-1","p__Terrabacteria group"
"3330","1","1211813__216816_360807","1211813","1211813__216816_3608071","p__FCB group"
"3335","-1","371601__550_357276","550","371601__550_357276-1","p__Proteobacteria"
"3404","-1","371601__550_357276","357276","371601__550_357276-1","p__FCB group"
"3407","1","371601__550_357276","371601","371601__550_3572761","p__FCB group"
"3461","1","1681__39491","1681","1681__394911","p__Terrabacteria group"
"3473","-1","1681__39491","39491","1681__39491-1","p__Terrabacteria group"
"3565","1","28111__166486","28111","28111__1664861","p__FCB group"
"3592","-1","28111__166486","166486","28111__166486-1","p__Terrabacteria group"
"3639","1","562__204516","562","562__2045161","p__Proteobacteria"
"3694","-1","562__204516","204516","562__204516-1","p__FCB group"
"3739","1","550__357276","550","550__3572761","p__Proteobacteria"
"3808","-1","550__357276","357276","550__357276-1","p__FCB group"
"3843","-1","1660__573_39485","573","1660__573_39485-1","p__Proteobacteria"
"3863","1","1660__573_39485","1660","1660__573_394851","p__Terrabacteria group"
"3876","-1","1660__573_39485","39485","1660__573_39485-1","p__Terrabacteria group"
"3956","1","905__74426_751585","905","905__74426_7515851","p__Terrabacteria group"
"3991","-1","905__74426_751585","74426","905__74426_751585-1","p__Terrabacteria group"
"4034","-1","905__74426_751585","751585","905__74426_751585-1","p__Terrabacteria group"
"4105","1","310297__310298","310297","310297__3102981","p__FCB group"
"4106","-1","310297__310298","310298","310297__310298-1","p__FCB group"
"4201","1","216816__360807","216816","216816__3608071","p__Terrabacteria group"
"4213","-1","216816__360807","360807","216816__360807-1","p__Terrabacteria group"
"4250","1","818__28116","818","818__281161","p__FCB group"
"4273","-1","818__28116","28116","818__28116-1","p__FCB group"
"4395","1","74426__751585","74426","74426__7515851","p__Terrabacteria group"
"4438","-1","74426__751585","751585","74426__751585-1","p__Terrabacteria group"
"4476","-1","487174__28117_40545","28117","487174__28117_40545-1","p__FCB group"
"4487","-1","487174__28117_40545","40545","487174__28117_40545-1","p__Proteobacteria"
"4526","1","487174__28117_40545","487174","487174__28117_405451","p__FCB group"
"4550","1","573__39485","573","573__394851","p__Proteobacteria"
"4583","-1","573__39485","39485","573__39485-1","p__Terrabacteria group"
"4682","1","33039__46228","33039","33039__462281","p__Terrabacteria group"
"4692","-1","33039__46228","46228","33039__46228-1","p__Terrabacteria group"
"4756","-1","218538__820_821","820","218538__820_821-1","p__FCB group"
"4757","-1","218538__820_821","821","218538__820_821-1","p__FCB group"
"4808","1","218538__820_821","218538","218538__820_8211","p__Terrabacteria group"
"4899","1","55565__338188","55565","55565__3381881","p__Terrabacteria group"
"4918","-1","55565__338188","338188","55565__338188-1","p__FCB group"
"5027","1","454154__552398","454154","454154__5523981","p__FCB group"
"5035","-1","454154__552398","552398","454154__552398-1","p__Terrabacteria group"
"5082","1","28117__40545","28117","28117__405451","p__FCB group"
"5093","-1","28117__40545","40545","28117__40545-1","p__Proteobacteria"
"5160","1","820__821","820","820__8211","p__FCB group"
"5161","-1","820__821","821","820__821-1","p__FCB group"
