"","1264__28137_357276","46503__28116_487175","187327__28136_39485","97478__216816","28135__839_46506","29355__29375_437898","169435__39777_97084","166486__397865","2741__1630_358742","1755626__821_239935","387090__1735_35833","1689__562_1680","28116__487175","28137__357276","817__28117_626932","638619__1659_1686","160799__1352_310297","37734__155617","1502__573_1496","28129__228604_291644","839__46506","40518__44749","28111__33043_633701","349096__185294_454154","1352__310297","29363__1559_589537","901__29348_214856","28136__39485","821__239935","1659__1686","179995__310298","84032__288965","1735__35833","39778__823_1681","39484__208479","185294__454154","28125__28127","1630__358742","35785__218538","39777__97084","573__1496","39029__626935","562__1680","1694__29389","851__69825","1515__38986_246787","876__40520","1349__1623_40519","228604__291644","45851__165179_204516","454155__39492_147207","1308__28118","28117__626932","36745__818_28108","1559__589537","29466__301301","219748__820_28026","29375__437898","84030__185293_202604","823__1681","850__905_309120","477666__652716","1304__31909_152297","29348__214856","165179__204516","38986__246787","762212__74426_351091","33043__633701","1623__40519","820__28026","818__28108","185293__202604","39492__147207","74426__351091","905__309120","31909__152297"
"SRR6683574",0,-2.44172406829081,0,-4.22554505002875,-2.74516844997429,0,0,0,0,-2.44590079197088,0,0,4.22919014434346,0,0,0,0,0,0,0,-4.75477123069057,0,0,-2.3490499352866,0,0,0,0,4.23642444196652,0,0,0,0,0,0,-4.06867383743278,0,0,0,0,0,0,0,0,0,-4.86212518553283,0,0,0,0,0,0,0,0,0,0,-2.86720473046242,0,0,0,0,0,-3.25129523189754,0,0,0.178645068593586,0,0,0,-4.96614426886275,0,0,0,0,0,-5.63140853205298
"SRR6683575",0,-2.75213022714664,0,0,0,0,0,0,0,-3.08180356363178,0,0,4.76682938246406,0,6.13569983220918,0,0,0,0,0,0,0,0,-3.0543729236467,0,0,0,0,5.33784035115707,0,0,0,0,-2.38288370334593,0,-5.29032908901878,0,0,0,0,0,0,0,0,0,-2.37903182418228,0,0,0,-2.38949498691255,0,0,0,0,0,0,-2.92666563533894,0,0,4.12727564272303,0,0,-2.53428638920238,0,4.13872672176366,-4.12060399230698,0,0,0,5.06913357717289,0,0,0,0,0,-4.38951278702879
"SRR6683576",0,-2.89412512427909,0,0,0,0,0,0,0,1.59818891124201,0,0,5.01277175871298,0,0,0,0,0,0,0,0,0,0,-2.98138965729976,0,0,0,0,5.80308623031441,0,0,0,0,-2.57168162928166,0,-5.16391836360355,0,0,0,0,0,0,0,0,0,-2.66049468534849,0,0,0,0,0,0,0,-2.53138235738101,0,0,-2.5813479202513,0,0,4.45428324280735,0,0,-2.7905422901214,0,0,-4.60811196829056,0,0,0,4.47102574988751,4.38448285636738,0,0,0,0,-4.83336102715988
"SRR6683577",0,2.69125174523577,0,0,0,0,0,0,0,-2.87833505121459,0,0,4.48867115403266,0,0,0,0,0,0,0,0,0,0,-5.37125881548028,0,0,0,0,4.98542254991003,0,0,0,0,0,0,-0.595274220572945,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94649225022485,0,0,0,-2.59203864950587,0,0,0,0,0,0,0,0,-2.65488020600254,0,1.3567360579246,0,0,0,0,0,4.48954263612639,0,0,0,0,-4.59838740480533
"SRR6683578",-2.84410386450864,0,-2.22524637457653,-3.62944882675044,0,0,0,0,0,1.88092595566821,0,0,0,-4.92613239533196,0,0,0,0,0,0,0,0,0,-2.51474624969706,0,0,0,-3.85423978012499,4.99826545662536,0,0,0,0,0,0,-4.3556682726186,0,0,0,0,0,0,0,0,0,-2.22703544745558,0,0,0,0,0,0,0,0,0,0,-2.41757356649016,0,0,0,0,0,-3.49102729437727,0,0,3.85733854524995,0,0,0,-4.18736024819645,0,0,0,0,0,-6.04663664447115
"SRR6683579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00053967279727,0,0,5.13093243079231,0,0,0,0,0,0,0,0,5.19708716341096,0,0,0.346553244678476,0,0,0,0,0,0,-2.83573958609222,0,0,0,-3.47027099862096,0,0,0,0,0,0,0,0,0,0,0,0,-0.216994248149212,0,6.01068568564429,4.91164504014606,0,0,0,0,0,0,0,0,0,-0.859148860074589
"SRR6683580",0,-2.22141053637419,0,0,0,0,0,0,4.54943878867046,-2.17898293661807,0,0,3.84759591346892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77410915504814,0,0,0,0,-2.21255681750436,0,0,0,0,0,0,0,0,0,0,0,-2.20074765482047,0,0,0,0,0,0,0,0,0,0,-3.18027079245395,0,0,-3.83226082255046,0,0,2.27021255263348,0,0,3.81180675278711,0,0,0,-5.50839059435757,0,0,0,0,0,-5.69368503052096
"SRR6683581",0,4.87642744807607,0,0,0,0,0,-4.66383451728745,0,-3.17908393253779,0,0,0,0,-5.36133802383467,0,0,0,0,0,0,0,0,-2.79567474615558,0,0,0,0,5.50633489268133,0,0,0,0,0,0,-4.8422507017787,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89580217901835,0,0,0.410984717938545,0,0,0,-2.44133198811718,0,0,0,0,0,-2.5426176501727,0,5.01567650272844,0,0,0,0,4.22851104156209,0,0,0,0,0,-4.4039429543205
"SRR6683582",0,0,0,0,0,0,0,0,0,5.27220599475041,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22621317859367,0,0,0,0,0,0,0,0,0,-2.41559596047532,0,3.85591433380365,0,0,-0.915404232271822,0,0,0,0,0,0,0,0,-3.33805778909362,0,-2.44937551934868,0,0,0,0,0,0,-2.725251986034,0,0,-4.1839349341014,0,0,-3.18888584410515,0,4.24244284632732,0,0,0,5.78168568931119,-4.72027490323887,0,0,0,0,0,-5.52331230152729
"SRR6683583",0,0,0,0,0,0,0,-4.30347139852008,0,2.55455784113286,0,0,0,0,0,0,0,0,0,0,0,3.99786584885361,0,0,0,0,0,0,3.95339890595602,0,0,0,0,0,0,0,0,0,-4.39380208134104,0,0,0,0,0,0,0,0,-2.22910259961255,0,-3.2575779825953,0,0,0,0,0,0,-2.32309673883197,0,0,0,0,0,-3.08988042844254,0,5.64229057547278,0,0,0,-3.8609189578128,-4.02372158255454,0,0,0,0,0,-5.35182989137517
"SRR6683584",0,0,0,0,0,0,0,0,0,0,0,-2.18274628521066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08974036960578,0,0,0,-3.78062746601708,0,0,-2.56795559537623,0,1.52625241522747,0,0,0,5.29143732551043,0,0,0,0,-2.49884461888395,0,0,0,0,0,-2.7236366019996,0,0,4.44782956277241,0,0,6.01455781094648,-4.3281258401271,0,0,0,0,0,-4.71747697601756
"SRR6683585",0,-2.86002099276305,0,0,0,0,0,0,0,2.13196014680317,0,0,4.95370167017919,0,0,0,0,0,0,0,0,0,0,-2.39664105158464,0,0,-2.41342511652543,0,4.65275170599788,0,0,0,0,0,0,-4.15110406884991,0,0,-4.29953912370701,0,0,0,0,0,0,-2.80444575175597,0,0,0,0,0,0,0,0,0,0,-2.65107865823919,0,0,0,0,0,-3.14740220722345,4.18017492208488,0,4.85744252911203,0,0,0,-4.5918029309318,0,0,0,0,0,-5.45146053476545
"SRR6683586",-2.74172243306406,-2.49294367129903,0,0,0,0,0,0,0,-2.33245733713369,0,0,4.31790509909721,-4.74880255431831,3.6948693007608,0,0,0,0,0,0,0,0,-2.91291189373582,0,0,0,0,4.03993461440236,0,0,0,0,-2.36791720000987,0,-5.04531139792211,0,0,0,0,0,0,0,0,0,-2.32914288186363,0,0,0,0,0,0,4.23761484855329,0,0,0,0,0,0,4.10135289853334,0,0,-2.98493278269275,0,0,-4.0341938094752,0,0,0,0,0,0,0,0,0,-5.17005523680179
"SRR6683588",-2.45628648501105,2.20870573425663,0,-4.07941972379756,0,0,0,-5.09585709920788,0,4.64565865733718,0,0,3.92640953688583,-4.2544129899839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18644264414797,0,0,-2.60553258372551,0,0,0,0,0,-3.29235417746053,0,0,0,0,0,0,-4.51291481578879,-3.78702974749952,0,0,0,0,-5.70252471187328
"SRR6683589",-2.54177164483176,-2.36527385652024,0,0,0,0,0,0,0,-2.64767463750711,0,0,4.09677449330744,-4.40247763008652,0,0,-2.75046530990649,0,0,0,0,0,0,-2.89549478178969,-4.76394566121371,0,0,0,4.58590699407382,0,-4.93707051721853,0,0,-2.30861760414936,0,-5.0151440751103,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66624726238518,0,0,0,0,0,0,0,0,0,-3.99864298563462,0,0,-3.0356749072178,0,4.61807572399255,0,0,0,0,0,0,0,0,0,0,-5.25794317456317
"SRR6683590",-2.7963835095703,-2.77031915153108,0,0,0,0,0,0,0,-2.87948125934046,0,0,4.79833352363293,-4.84347831602352,0,0,0,0,0,0,0,0,0,-2.80835719309678,0,0,0,0,4.9874078406201,0,-4.14397902529555,0,0,0,0,-4.86421734424515,0,0,0,0,0,0,0,0,0,-2.4450203871138,0,0,0,0,0,0,0,0,0,0,-4.73187184330571,0,0,0,0,0,-3.24193301080862,0,0,4.23489953602283,0,0,0,-0.097987247615057,0,0,0,0,0,-5.61519268945528
"SRR6683591",0,0,0,0,1.87991830216894,0,0,0,0,-2.3439271183816,0,0,0,0,0,0,0,0,0,0,4.13674387410413,0,0,-3.24486547209327,0,0,0,0,4.05980085827544,0,0,0,0,0,0,5.62027186139152,0,0,-3.95991189457326,0,0,0,0,0,0,-2.22495507689391,0,0,0,-3.44876226457904,0,0,0,0,0,0,-2.69581247445734,0,0,0,0,0,-2.80011282265069,0,5.9734314654772,3.85373523773858,0,0,0,-4.66928417343809,0,0,0,0,0,-4.8499376757561
"SRR6683592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13576563321895,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69925458979474,0,0.121697046190567,0,-2.1865730872259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0900098690197,0,0,-1.96328961497113,0,-1.99365102765563,-3.787255681538,0,0,-5.74397612839343,0,0,0,0,0,0,-3.40051736310233,-3.6200032814625,-3.45310487246146,0,0,0,-2.24229493813719
"SRR6683593",0,4.89475810763306,0,0,0,0,0,-4.09842626854137,0,4.7623884711126,-2.88175866661477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99135242572873,-2.45083662038032,0,0,0,0,0,0,0,0,0,0,0,-2.94714745865368,0,0,0,-2.7322605675522,0,0,0,0,0,0,-2.30216348549237,0,0,-4.24497354754911,0,0,-3.36127987924192,0,4.73241412251739,5.10460913578567,0,0,0,-3.98746412420263,0,0,0,0,0,-5.82190752930598
"SRR6683594",-2.54700673672229,0,0,0,-2.45682810295514,0,0,0,0,2.03284035631035,0,0,0,-4.41154507522322,0,0,0,0,0,0,-4.25535109978136,0,0,-2.93857814330664,0,0,0,0,5.37672028886283,0,0,0,0,0,0,-5.08976664621853,0,0,0,0,0,0,0,0,0,-5.05042875187154,0,0,0,4.70826179074756,0,0,0,0,0,0,0,0,0,0,0,0,-3.10340154102095,0,0,0.423006261763516,0,0,0,0,0,0,0,0,0,-5.37524914533584
"SRR6683596",0,0,0,0,-2.48486882723682,0,0,-4.276426605154,0,-2.80165183156478,0,0,0,0,0,0,0,0,0,0,-4.30391905891826,0,0,-5.17105226252352,0,0,0,0,4.85260331738861,0,0,0,0,-2.59257736526759,0,0.35168695352251,0,0,0,0,0,0,0,0,0,-2.54619189899772,0,0,0,-2.78685697188884,0,0,0,0,0,0,0,0,0,4.49047571919652,0,0,-2.9865542228336,0,4.82697786873903,-4.41013373488433,0,0,0,0,0,0,0,0,0,-5.17286365350717
"SRR6683597",-2.61332863717002,0,0,0,0,0,0,0,0,0,0,0,0,-4.52641797645321,4.21751520274983,0,0,0,0,0,0,0,0,0,0,0,-2.76993090837872,0,0,0,0,0,0,-2.24789382905215,0,0,0,0,0,0,0,0,0,0,0,-2.79267287744344,0,0,0,-2.09612966421333,0,0,0,0,0,0,-2.19944003873243,0,-2.21888517702585,3.89346632193888,0,0,-3.3089613014809,4.79766106676735,3.63060307766978,4.83705131265161,0,0,0,-3.80954189528583,0,-3.84322186277023,0,0,0,-5.73128909444415
"SRR6683598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98748032902834,0,0,0,0,0,0,0,0,0,0,0,-0.0915730034130485,0,0,-0.5326601783201,0,0,0,0,0,0,0,0,0,0,-2.11448798337512,-2.70915678222209,0,0,0,0,0,0,0,0,0,0,0,-5.7634949646988,0,3.66240061919957,0,0,0,0,0,0,0,-4.69239719247847,0,0,0.352895722394579
"SRR6683599",0,-2.98094861982248,0,0,0,0,0,0,0,0,0,0,5.16315446428486,0,0,0,1.66193394468924,0.504399948693693,0,0,0,0,0,0,5.98306005593184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51951842272154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74416304459248,0,0,-4.3639339187595,0,0,0,0,0,0,0,0,0,-3.0209790099182
"SRR6683600",0,0,0,-4.34487070114513,0,0,0,0,0,0,0,0,0,0,0,0.0224670127757765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167149268441635,0,0,0,-2.06550796756424,0,0,0,0,-4.46704206123239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54437292741226,0,0,-3.57756474325959,-2.12349112489551,0,-3.16600552144133,0,0,0,0,0,0,-6.13903399124968,0,0,0,0,-3.67799451774062,-5.48368242017998
"SRR6683601",0,-5.11149426321942,0,0,0,0,0,0,0,-2.83583446396165,0,0,-0.0468991552281314,0,0,0,0,0,0,0,0,0,5.64275362041222,0,0,0,0,0,4.91180937343644,0,0,0,0,0,0,0,0,0,-0.704422453233556,0,0,0,0,0,0,-2.61518044131091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.249575693966,0,0,-4.5296253953109,0,0,0,0,0,0,0,0,0,0.19984914991212
"SRR6683602",-2.60337378862042,0,0,0,0,0,0,0,0,-2.57244488929124,0,0,0,-4.50917567298365,0,0,0,0,0,0,0,0,0,-2.41184571203745,0,0,0,0,4.45560524792332,0,0,0,0,0,0,-4.177439313266,0,0,-4.51672213179208,0,0,0,0,0,0,-2.41044350073107,0,0,0,-2.60816367601936,0,0,0,0,0,0,-5.351412404056,0,0,0,0,0,-2.80009633479176,0,4.51747200132114,4.17501061204039,0,0,0,0.117434033467443,0,0,0,0,0,-4.84990911794672
"SRR6683603",-2.95043409423927,2.17091934090005,0,0,0,0,0,-4.3113663698358,0,-2.93752112801416,0,0,5.04721950599879,-5.11030175560588,0,0,0,0,0,0,0,0,0,-2.81744272653476,0,0,0,0,5.08793584202757,0,0,0,0,-2.4891685341998,0,-4.87995394977359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60242765414576,0,0,4.3113663698358,0,0,-3.1651217851419,0,0,0,0,0,0,4.50753692000274,0,0,0,0,0,-5.48215174400888
"SRR6683604",-2.3892514897154,-2.42462260414745,0,0,0,0,0,0,0,-2.83655409226434,0,0,4.19956953956334,-4.13830497224671,0,0,-2.91696851683954,0,0,0,0,0,0,-3.04809841934203,-5.05233767524492,0,0,0,4.91305580621925,0,-5.28657514531331,0,0,0,0,-5.27946132877078,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89480032096846,0,0,0,0,0,0,0,0,0,0,0,0,-2.82494146545544,0,-0.278415736883794,0,0,0,0,0,0,0,0,0,0,-4.8929421465769
"SRR6683605",0,0,0,-4.26137140022324,0,0,0,0,0,4.91022715884866,0,0,0,0,0,0,0,0,0,-2.16864017090093,0,4.15212222575429,0,0,0,0,4.60064277093362,0,0,0,0,0,0,-2.7076012373657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75619495933527,0,0,0,0,0,0,0,-2.90041601206165,0,0,-4.68970290975375,0,0,-3.42488811760434,0,0,0,-2.1866738556108,0,0,-5.02366789597709,0,0,0,3.78743021750044,0,-5.93208022992965
"SRR6683606",-2.83827375980724,0,0,0,2.06402206901413,0,0,0,0,4.88135430597761,0,0,0,-4.91603435777568,0,0,0,0,0,0,4.02093063441231,0,0,-5.27421911581389,0,0,0,0,0,0,0,0,0,0,0,0.909886694892828,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04477270374202,0,0,0,0,0,0,0,0,0,0,0,0,-2.95674349449794,0,1.68925151895798,0,0,0,0,0,0,0,0,0,0,-5.12122995741919
"SRR6683607",0,0,0,0,-2.35743464887062,0,0,0,0,4.20896323251315,0,0,0,0,0,0,0,0,0,0,4.08319658736722,0,0,-3.30952789593102,0,0,0,0,0,0,0,0,0,0,0,5.73227046481904,0,0,0.282560325428931,0,0,0,0,0,0,-2.18485918477669,0,0,0,-3.54163875618229,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844154798054,0,6.13429826776277,3.78428711541675,0,0,0,0,0,0,0,0,0,-0.946968914346638
"SRR6683608",0,-2.55220943958503,0,0,0,0,0,-4.3579671224786,0,-2.90099385682836,0,0,4.42055642091816,0,0,0,0,0,0,0,0,0,0,-5.63009912684989,0,0,0,0,5.02466875247191,0,0,0,0,0,0,0.398024666925169,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.23472935048637,0,0,0,-2.84274978624706,0,0,0,0,0,0,0,0,-2.38802458192638,0,0.846108111503612,0,0,0,0,0,4.92378706298548,0,0,0,0,-4.13617990561991
"SRR6683609",-2.53907058641709,0,0,0,-2.70130649968748,0,0,0,0,4.5873898681459,0,0,0,4.3977992596781,0,0,0,0,0,0,4.67880010427476,0,0,-3.14589238543714,0,0,0,0,0,0,-3.97399174337787,0,0,0,0,5.44884544672118,0,0,-4.13559039123832,0,0,0,0,0,0,-2.29781914754082,0,0,0,-3.38424178546882,0,0,0,0,0,0,0,0,0,0,0,0,-2.90765519141384,0,5.86167871752961,3.9799395101453,0,0,0,0,0,0,0,0,0,-5.03620652242017
"SRR6683610",0,4.77890702493485,0,0,0,0,0,-4.25167902333018,0,-2.90515831126136,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.70047587527758,0,0,0,0,5.03188179913568,0,0,0,0,0,0,0.0204206097056014,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01661898950863,0,0,0,0,0,0,-2.4160169195688,0,0,0,0,0,1.97182962104046,0,5.22493735690602,0,0,0,0,4.18466405663921,0,0,0,0,0,-5.01530863714422
"SRR6683611",0,-2.56133608993864,0,-3.95076378297464,0,0,0,0,0,0,0,0,-4.43636424303353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66279622045995,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86552822204264,0,0,0,0,0,0,0,0,-2.95267139846376,0,-2.12165349307015,-4.61209834403902,0,0,1.12321782325373,0,0,0,0,0,4.96324047110037,-5.11417688019469,0,-3.67481164605348,0,0,0,-5.88950029340742
"SRR6683613",0,-2.22973244367023,0,0,0,0,0,0,0,2.24099684971754,0,0,-3.86200987972155,0,-2.24047820610084,0,0,0,0,0,0,4.13710082163489,0,-3.08092271154843,0,0,0,0,4.76338945069607,0,0,0,0,0,0,-5.33631467059475,0,0,0,0,0,0,0,0,0,0,0,-2.45585604448669,0,-2.57486243213291,0,0,3.88062208621742,0,0,0,0,0,0,0,0,0,-3.23763786715749,0,-4.45979255495458,0,0,0,-4.25366744512608,0,0,0,0,0,0,-5.60775328242571
"SRR6683615",0,0,0,-5.06980351343111,0,0,0,0,0,0,0,0,0,0,0,0.167596477485611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177305182173242,0,0,0,-2.82673103426036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57883667017786,0,0,-4.89604177067066,0,0,-3.18770083442427,0,0,0,1.93251231846145,0,0,-6.19872694473867,0,0,0,3.64781330728996,0,-5.52125980455253
"SRR6683616",0,0,0,0,0,0,0,0,0,0,-5.05735829236242,0,0,0,0,0,0,0,0,0,0,0,0,-2.80098572765207,0,0,0,0,0,0,0,0,0.112039971638839,-2.41017962057459,0,4.85144959156867,0,0,4.75223400774213,0,0,0,0,0,0,-2.52821112338237,0,0,0,-2.86218160063726,0,0,0,0,0,0,0,0,0,-4.17455355820227,0,0,-5.45352970290336,0,4.95744395279255,4.37899011795906,0,0,0,0,0,0,0,0,0,-1.05672848802929
"SRR6683617",0,-2.27563079103287,0,0,0,0,0,0,0,3.52094015204932,0,0,3.94150814933709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10356538799465,0,0,0,0,0,0,0,0,0,0.0280294488272053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26306831398743,0,0,-2.41196177700809,0,0,0,0,0,-5.73466585856032,0,0,0,0,0,0,-4.17764034369213,-3.91974930082547,0,0,0,0,-1.41572045971608
"SRR6683618",0,0,0,-4.73884835484881,0,0,0,0,0,0,0,-2.39293706464559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945433998430443,0,0,0,-4.14468857528089,0,0,-2.35028641974493,0,0,0,-2.59566751794506,0,0,0,0,0,0,-2.92188330921925,0,0,0,0,0,-6.31465484332146,0,4.49582802063705,4.07081549133738,0,0,0,-5.06085034535522,0,0,0,0,0,-0.390014492846831
"SRR6683619",0,0,4.07118190635207,-3.53930198149232,0,0,0,0,0,5.45974436936532,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74451300896749,0,0,0,0,0,0,0,0,0,0,0,4.75363597356543,0,0,0,0,0,0,0,0,0,-2.14572744678546,0,0,0,-3.05311151911763,0,0,0,-2.3940958345516,0,0,-2.23883327980864,0,0,0,0,0,-3.41784286126423,0,5.28814427228553,3.71650895702746,0,0,0,-3.87777299030463,-4.14669562363238,0,0,0,0,-5.91987748799623
"SRR6683621",-3.23966527014784,0,0,-3.72584368675081,0,0,0,0,0,4.67914693284486,0,0,0,-5.61126484741242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24827116395482,0,0,0,0,0,0,0,0,0,0,0,-2.49038854872403,0,0,0,-2.700174170126,0,0,0,0,0,0,-5.86147133302936,0,0,-3.89411988516177,0,0,-3.14220307462269,0,-4.67683885194337,-4.31347949697774,0,0,0,-0.0457857108517956,0,0,0,0,0,-5.44245537294564
"SRR6683622",0,-2.75922028585247,0,0,0,0,0,0,0,-2.48485169703948,3.98202435824533,0,4.7791097243712,0,0,0,-3.29751178547632,0,0,0,0,0,0,-4.29139248739789,-5.71145795100215,0,0,0,4.30388938854613,0,-6.26672547580927,0,0,0,0,-0.658227414914416,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92453988462245,0,0,0,0,0,0,0,0,0,0,0,0,-2.766248070896,0,-3.33340086135884,0,0,0,0,0,0,0,0,0,0,-4.79128220513126
"SRR6683629",-2.61590079887256,-2.65896458204822,0,0,0,0,0,0,0,0,0,0,4.60546175163365,-4.53087309120729,-2.2665750493311,0,-3.20031056144027,0,0,0,0,0,0,-2.19453953258232,-5.54310049241383,0,0,0,0,0,-5.9847168005491,0,0,0,0,-3.80105396965103,0,0,-4.04952662824279,0,0,0,0,0,0,0,0,0,0,-2.5976367360023,0,0,3.9258231446094,0,0,0,0,0,0,0,0,0,-2.95415509668583,0,-4.49923880636336,0,0,0,0,0,0,0,0,0,0,-5.11674672089841
"SRR6683631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42151319633635,0,0,0,0,0,0,0,0,-2.47378664323458,0,0,0,0,0,0,0,-3.86065984772996,0,0,0,-4.28472415316755,0,0,-0.366073969017877,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1055999044977,0,0,0,0,0,0,0,0,0,-6.00787408881561,0,0,0,0,0,0,0,0,0,0,0,0,-0.464344401184623
"SRR6683632",-2.11540293075551,0,0,-3.91268185332815,0,0,0,0,0,4.344041439477,0,0,0,3.66398535454865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63415020307048,0,0,0,0,0,0,-2.6830402154162,0,0,0,-3.20793458168088,0,0,0,0,0,0,-3.06674281303693,0,0,0,0,0,0.822567691260071,0,5.55630568282849,4.6471619718514,0,0,0,-5.31175436592667,0,0,0,0,0,-5.98829962267982
"SRR6683633",0,0,0,-4.58522965210184,0,0,0,-4.10604905376322,0,0,0,0,0,0,0,-2.40870802081532,0,0,0,0,0,0,0,-2.38187453614776,0,0,4.91150362541277,0,0,4.17200467265082,-4.98450997188991,0,0,-2.86679661062013,0,-4.12552771386247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12966770006178,0,0,-4.96543738456032,0,0,-3.14824639922078,0,0,0,0,0,0,-5.42074346731424,0,0,0,0,0,-5.45292271819616
"SRR6683634",0,0,0,0,0,0,0,0,0,5.12992645549523,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14216883733339,0,0,0,0,0,0,-3.92801435357492,0,0,0,0,5.44239607222107,0,0,-4.01568724167601,0,0,0,0,0,0,0,0,-2.50018461784917,0,-3.47032847418477,0,0,0,0,0,0,-2.22589026758796,0,0,0,0,0,-2.87634329797045,0,6.010785236241,0,0,0,4.33044678641693,-3.85535503553543,0,0,0,0,0,-4.98197273209504
"SRR6683635",-2.17675431643204,0,0,0,-2.58437851228081,0,0,0,0,0,0,0,0,3.77024907165515,0,0,0,0,0,0,4.47627488925963,0,0,-2.87028962546579,0,0,0,0,0,0,-3.41710493573753,0,0,0,0,4.97148746374459,0,0,0,0,0,0,0,0,0,-2.05670937225164,0,0,0,-3.76447795619003,0,0,0,0,0,0,0,0,0,0,-1.99677528815055,3.64236458144277,-2.21631654120261,0,6.52026708409417,3.56232512914293,0,0,0,0,0,0,0,0,-3.45851625037474,-3.83877285501824
"SRR6683636",0,0,4.59397535947672,0,-2.35560884496699,0,0,0,0,5.04746179428048,0,0,0,0,0,0,0,0,0,0,4.08003420224147,0,0,-5.30710470077015,0,0,0,0,0,0,0,0,0,0,0,0.80002238397808,0,0,0,0,0,0,0,0,0,-2.80885455358013,0,0,0,-3.09967929358813,0,0,0,0,0,0,0,0,0,0,0,0,-2.95223273231485,0,5.36880202366385,4.86507879787199,0,0,0,0,0,0,0,0,0,-5.11341708813721
"SRR6683639",0,0,4.08501776636531,0,0,0,0,0,-2.58983028992328,5.71444756823311,-2.21852626536371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88566989242706,0,3.84260020953599,0,0,0,0,4.48571764512795,0,0,0,0,0,0,0,-3.01964622933774,0,0,0,-2.42707050118862,0,0,0,-2.24339255837479,0,0,0,0,0,0,0,0,-3.32362421389264,0,4.20380942161035,5.23018069009675,0,0,0,0,-3.88566989242706,0,0,0,0,-5.75668600372823
"SRR6683640",0,-2.40576094034008,0,0,-2.33882494999691,0,0,-3.88212764503962,0,-2.89896185843285,0,0,4.1669001795337,0,0,0,0,0,0,0,4.05096364340439,0,0,-5.65218355370675,0,0,0,0,5.02114922800999,0,0,0,0,0,0,1.12981403141607,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32450279963094,0,0,0,-2.57867601104781,0,0,0,0,0,0,0,0,0,0,1.35215976316396,0,0,0,0,0,4.46639786739385,0,0,0,0,0
