"","Part","BalanceID","Component","Group","d.group"
"11797","1","1532__851_1691","1532","1532__851_16911","p__Terrabacteria group"
"11817","-1","1532__851_1691","1691","1532__851_1691-1","p__Terrabacteria group"
"12257","-1","38286__33031_184870","33031","38286__33031_184870-1","p__Terrabacteria group"
"12277","1","38286__33031_184870","38286","38286__33031_1848701","p__Terrabacteria group"
"12384","-1","38286__33031_184870","184870","38286__33031_184870-1","p__Terrabacteria group"
"12801","-1","1453492__243924_1646377","243924","1453492__243924_1646377-1","p__Proteobacteria"
"12888","1","1453492__243924_1646377","1453492","1453492__243924_16463771","p__FCB group"
"12895","-1","1453492__243924_1646377","1646377","1453492__243924_1646377-1","p__Proteobacteria"
"13037","1","32013__225991","32013","32013__2259911","p__Proteobacteria"
"13186","-1","32013__225991","225991","32013__225991-1","p__Proteobacteria"
"13337","-1","1406__1265_38986","1265","1406__1265_38986-1","p__Terrabacteria group"
"13350","1","1406__1265_38986","1406","1406__1265_389861","p__Terrabacteria group"
"13453","-1","1406__1265_38986","38986","1406__1265_38986-1","p__Terrabacteria group"
"13806","1","28454__1113609","28454","28454__11136091","p__FCB group"
"14052","-1","28454__1113609","1113609","28454__1113609-1","p__FCB group"
"14174","-1","626932__13690_56810","13690","626932__13690_56810-1","p__Proteobacteria"
"14283","-1","626932__13690_56810","56810","626932__13690_56810-1","p__Proteobacteria"
"14432","1","626932__13690_56810","626932","626932__13690_568101","p__FCB group"
"14497","-1","253239__850_626931","850","253239__850_626931-1","p__Fusobacteria"
"14759","1","253239__850_626931","253239","253239__850_6269311","p__Terrabacteria group"
"14822","-1","253239__850_626931","626931","253239__850_626931-1","p__FCB group"
"14969","-1","82135__28126_387661","28126","82135__28126_387661-1","p__FCB group"
"15080","1","82135__28126_387661","82135","82135__28126_3876611","p__Terrabacteria group"
"15182","-1","82135__28126_387661","387661","82135__28126_387661-1","p__FCB group"
"15388","-1","34038__33035_39486","33035","34038__33035_39486-1","p__Terrabacteria group"
"15395","1","34038__33035_39486","34038","34038__33035_394861","p__Proteobacteria"
"15413","-1","34038__33035_39486","39486","34038__33035_39486-1","p__Terrabacteria group"
"15643","1","254__29430_40214","254","254__29430_402141","p__FCB group"
"15769","-1","254__29430_40214","29430","254__29430_40214-1","p__Proteobacteria"
"15811","-1","254__29430_40214","40214","254__29430_40214-1","p__Proteobacteria"
"16245","1","76517__386414","76517","76517__3864141","p__Proteobacteria"
"16353","-1","76517__386414","386414","76517__386414-1","p__FCB group"
"16658","1","108980__216778","108980","108980__2167781","p__Proteobacteria"
"16700","-1","108980__216778","216778","108980__216778-1","p__Proteobacteria"
"17080","1","187452__589436","187452","187452__5894361","p__Terrabacteria group"
"17165","-1","187452__589436","589436","187452__589436-1","p__FCB group"
"17453","1","153721__1611423","153721","153721__16114231","p__FCB group"
"17586","-1","153721__1611423","1611423","153721__1611423-1","p__FCB group"
"17742","1","34087__196024","34087","34087__1960241","p__FCB group"
"17867","-1","34087__196024","196024","34087__196024-1","p__Proteobacteria"
"17998","-1","106654__471_48296","471","106654__471_48296-1","p__Proteobacteria"
"18185","-1","106654__471_48296","48296","106654__471_48296-1","p__Proteobacteria"
"18221","1","106654__471_48296","106654","106654__471_482961","p__Proteobacteria"
"18468","-1","118748__1735_28901","1735","118748__1735_28901-1","p__Terrabacteria group"
"18499","-1","118748__1735_28901","28901","118748__1735_28901-1","p__Proteobacteria"
"18615","1","118748__1735_28901","118748","118748__1735_289011","p__Terrabacteria group"
"18980","1","69825__166486","69825","69825__1664861","p__Terrabacteria group"
"19022","-1","69825__166486","166486","69825__166486-1","p__Terrabacteria group"
"19204","-1","1746653__1280_28025","1280","1746653__1280_28025-1","p__Terrabacteria group"
"19258","-1","1746653__1280_28025","28025","1746653__1280_28025-1","p__Terrabacteria group"
"19545","1","1746653__1280_28025","1746653","1746653__1280_280251","p__Terrabacteria group"
"19605","1","1401__79880_290588","1401","1401__79880_2905881","p__Terrabacteria group"
"19769","-1","1401__79880_290588","79880","1401__79880_290588-1","p__Terrabacteria group"
"19848","-1","1401__79880_290588","290588","1401__79880_290588-1","p__Terrabacteria group"
"19953","1","471__48296","471","471__482961","p__Proteobacteria"
"20140","-1","471__48296","48296","471__48296-1","p__Proteobacteria"
"20412","1","1633__103892_626937","1633","1633__103892_6269371","p__Terrabacteria group"
"20564","-1","1633__103892_626937","103892","1633__103892_626937-1","p__Terrabacteria group"
"20691","-1","1633__103892_626937","626937","1633__103892_626937-1","p__Terrabacteria group"
"20746","1","817__1582","817","817__15821","p__FCB group"
"20796","-1","817__1582","1582","817__1582-1","p__Terrabacteria group"
"21422","1","310514__349096","310514","310514__3490961","p__FCB group"
"21428","-1","310514__349096","349096","310514__349096-1","p__Terrabacteria group"
"21794","1","243924__1646377","243924","243924__16463771","p__Proteobacteria"
"21888","-1","243924__1646377","1646377","243924__1646377-1","p__Proteobacteria"
"22080","-1","173480__43770_1223514","43770","173480__43770_1223514-1","p__Terrabacteria group"
"22154","1","173480__43770_1223514","173480","173480__43770_12235141","p__FCB group"
"22270","-1","173480__43770_1223514","1223514","173480__43770_1223514-1","p__Terrabacteria group"
"22344","-1","102862__1408_28135","1408","102862__1408_28135-1","p__Terrabacteria group"
"22404","-1","102862__1408_28135","28135","102862__1408_28135-1","p__FCB group"
"22518","1","102862__1408_28135","102862","102862__1408_281351","p__Proteobacteria"
"22778","-1","487316__28026_29466","28026","487316__28026_29466-1","p__Terrabacteria group"
"22809","-1","487316__28026_29466","29466","487316__28026_29466-1","p__Terrabacteria group"
"23021","1","487316__28026_29466","487316","487316__28026_294661","p__Proteobacteria"
"23099","1","850__626931","850","850__6269311","p__Fusobacteria"
"23424","-1","850__626931","626931","850__626931-1","p__FCB group"
"23503","1","1265__38986","1265","1265__389861","p__Terrabacteria group"
"23619","-1","1265__38986","38986","1265__38986-1","p__Terrabacteria group"
"23962","1","28126__387661","28126","28126__3876611","p__FCB group"
"24175","-1","28126__387661","387661","28126__387661-1","p__FCB group"
"24269","-1","1487956__823_536633","823","1487956__823_536633-1","p__FCB group"
"24590","-1","1487956__823_536633","536633","1487956__823_536633-1","p__Terrabacteria group"
"24623","1","1487956__823_536633","1487956","1487956__823_5366331","p__Terrabacteria group"
"24679","1","1282__1504_191493","1282","1282__1504_1914931","p__Terrabacteria group"
"24694","-1","1282__1504_191493","1504","1282__1504_191493-1","p__Terrabacteria group"
"24904","-1","1282__1504_191493","191493","1282__1504_191493-1","p__Terrabacteria group"
"25136","1","28127__36874","28127","28127__368741","p__FCB group"
"25178","-1","28127__36874","36874","28127__36874-1","p__FCB group"
"25524","-1","33039__28118_52787","28118","33039__28118_52787-1","p__FCB group"
"25556","1","33039__28118_52787","33039","33039__28118_527871","p__Terrabacteria group"
"25616","-1","33039__28118_52787","52787","33039__28118_52787-1","p__Terrabacteria group"
"25897","1","1735__28901","1735","1735__289011","p__Terrabacteria group"
"25928","-1","1735__28901","28901","1735__28901-1","p__Proteobacteria"
"26424","1","88688__214856_387090","88688","88688__214856_3870901","p__Proteobacteria"
"26474","-1","88688__214856_387090","214856","88688__214856_387090-1","p__FCB group"
"26520","-1","88688__214856_387090","387090","88688__214856_387090-1","p__FCB group"
"26820","1","103892__626937","103892","103892__6269371","p__Terrabacteria group"
"26947","-1","103892__626937","626937","103892__626937-1","p__Terrabacteria group"
"26999","1","588__1034636","588","588__10346361","p__Proteobacteria"
"27345","-1","588__1034636","1034636","588__1034636-1","p__Proteobacteria"
"27395","-1","53408__820_1755626","820","53408__820_1755626-1","p__FCB group"
"27573","1","53408__820_1755626","53408","53408__820_17556261","p__Proteobacteria"
"27757","-1","53408__820_1755626","1755626","53408__820_1755626-1","p__Terrabacteria group"
"27897","1","33031__184870","33031","33031__1848701","p__Terrabacteria group"
"28024","-1","33031__184870","184870","33031__184870-1","p__Terrabacteria group"
"28241","1","1725__47877","1725","1725__478771","p__Terrabacteria group"
"28347","-1","1725__47877","47877","1725__47877-1","p__Proteobacteria"
"28657","-1","29360__28129_29375","28129","29360__28129_29375-1","p__FCB group"
"28669","1","29360__28129_29375","29360","29360__28129_293751","p__Terrabacteria group"
"28671","-1","29360__28129_29375","29375","29360__28129_29375-1","p__Terrabacteria group"
"29004","-1","261299__1559_36745","1559","261299__1559_36745-1","p__Terrabacteria group"
"29084","-1","261299__1559_36745","36745","261299__1559_36745-1","p__Terrabacteria group"
"29227","1","261299__1559_36745","261299","261299__1559_367451","p__Terrabacteria group"
"29335","1","317__33069_47884","317","317__33069_478841","p__Proteobacteria"
"29468","-1","317__33069_47884","33069","317__33069_47884-1","p__Proteobacteria"
"29523","-1","317__33069_47884","47884","317__33069_47884-1","p__Proteobacteria"
"29845","1","29430__40214","29430","29430__402141","p__Proteobacteria"
"29887","-1","29430__40214","40214","29430__40214-1","p__Proteobacteria"
"30159","-1","46228__1358_39778","1358","46228__1358_39778-1","p__Terrabacteria group"
"30277","-1","46228__1358_39778","39778","46228__1358_39778-1","p__Terrabacteria group"
"30296","1","46228__1358_39778","46228","46228__1358_397781","p__Terrabacteria group"
"30517","1","585__246787_487175","585","585__246787_4871751","p__Proteobacteria"
"30788","-1","585__246787_487175","246787","585__246787_487175-1","p__FCB group"
"30840","-1","585__246787_487175","487175","585__246787_487175-1","p__Proteobacteria"
"31216","-1","487698__410072_454155","410072","487698__410072_454155-1","p__Terrabacteria group"
"31226","-1","487698__410072_454155","454155","487698__410072_454155-1","p__FCB group"
"31233","1","487698__410072_454155","487698","487698__410072_4541551","p__Proteobacteria"
"31337","1","1408__28135","1408","1408__281351","p__Terrabacteria group"
"31397","-1","1408__28135","28135","1408__28135-1","p__FCB group"
"31700","1","840__100884","840","840__1008841","p__FCB group"
"31900","-1","840__100884","100884","840__100884-1","p__Terrabacteria group"
"32162","1","28026__29466","28026","28026__294661","p__Terrabacteria group"
"32193","-1","28026__29466","29466","28026__29466-1","p__Terrabacteria group"
"32480","1","823__536633","823","823__5366331","p__FCB group"
"32801","-1","823__536633","536633","823__536633-1","p__Terrabacteria group"
"33036","-1","216947__47678_239935","47678","216947__47678_239935-1","p__FCB group"
"33125","1","216947__47678_239935","216947","216947__47678_2399351","p__Terrabacteria group"
"33131","-1","216947__47678_239935","239935","216947__47678_239935-1","p__PVC group"
"33409","-1","308892__40324_83617","40324","308892__40324_83617-1","p__Proteobacteria"
"33459","-1","308892__40324_83617","83617","308892__40324_83617-1","p__Proteobacteria"
"33538","1","308892__40324_83617","308892","308892__40324_836171","p__Terrabacteria group"
"33810","1","43770__1223514","43770","43770__12235141","p__Terrabacteria group"
"34000","-1","43770__1223514","1223514","43770__1223514-1","p__Terrabacteria group"
"34180","-1","70775__39485_204516","39485","70775__39485_204516-1","p__Terrabacteria group"
"34230","1","70775__39485_204516","70775","70775__39485_2045161","p__Proteobacteria"
"34292","-1","70775__39485_204516","204516","70775__39485_204516-1","p__FCB group"
"34629","1","80866__180282","80866","80866__1802821","p__Proteobacteria"
"34668","-1","80866__180282","180282","80866__180282-1","p__Proteobacteria"
"34839","1","1254__36835","1254","1254__368351","p__Terrabacteria group"
"34950","-1","1254__36835","36835","1254__36835-1","p__Terrabacteria group"
"35299","1","28118__52787","28118","28118__527871","p__FCB group"
"35391","-1","28118__52787","52787","28118__52787-1","p__Terrabacteria group"
"35694","-1","53363__28128_397865","28128","53363__28128_397865-1","p__FCB group"
"35783","1","53363__28128_397865","53363","53363__28128_3978651","p__Terrabacteria group"
"35906","-1","53363__28128_397865","397865","53363__28128_397865-1","p__FCB group"
"36033","1","1504__191493","1504","1504__1914931","p__Terrabacteria group"
"36243","-1","1504__191493","191493","1504__191493-1","p__Terrabacteria group"
"36640","1","214856__387090","214856","214856__3870901","p__FCB group"
"36686","-1","214856__387090","387090","214856__387090-1","p__FCB group"
"36799","1","1280__28025","1280","1280__280251","p__Terrabacteria group"
"36853","-1","1280__28025","28025","1280__28025-1","p__Terrabacteria group"
"37150","-1","185293__287_165179","287","185293__287_165179-1","p__Proteobacteria"
"37398","-1","185293__287_165179","165179","185293__287_165179-1","p__FCB group"
"37409","1","185293__287_165179","185293","185293__287_1651791","p__FCB group"
"37816","1","216935__516075","216935","216935__5160751","p__Terrabacteria group"
"37882","-1","216935__516075","516075","216935__516075-1","p__Proteobacteria"
"38075","1","35825__45851_1465754","35825","35825__45851_14657541","p__Terrabacteria group"
"38115","-1","35825__45851_1465754","45851","35825__45851_1465754-1","p__Terrabacteria group"
"38307","-1","35825__45851_1465754","1465754","35825__45851_1465754-1","p__FCB group"
"38365","-1","1670__1303_1623","1303","1670__1303_1623-1","p__Terrabacteria group"
"38396","-1","1670__1303_1623","1623","1670__1303_1623-1","p__Terrabacteria group"
"38399","1","1670__1303_1623","1670","1670__1303_16231","p__Terrabacteria group"
"38771","1","1506__189722_351091","1506","1506__189722_3510911","p__Terrabacteria group"
"38978","-1","1506__189722_351091","189722","1506__189722_351091-1","p__FCB group"
"39024","-1","1506__189722_351091","351091","1506__189722_351091-1","p__Terrabacteria group"
"39138","-1","138595__907_633701","907","138595__907_633701-1","p__Terrabacteria group"
"39345","1","138595__907_633701","138595","138595__907_6337011","p__Terrabacteria group"
"39460","-1","138595__907_633701","633701","138595__907_633701-1","p__FCB group"
"39626","1","33029__43131_1827099","33029","33029__43131_18270991","p__Terrabacteria group"
"39672","-1","33029__43131_1827099","43131","33029__43131_1827099-1","p__Terrabacteria group"
"39880","-1","33029__43131_1827099","1827099","33029__43131_1827099-1","p__Terrabacteria group"
"39907","1","820__1755626","820","820__17556261","p__FCB group"
"40269","-1","820__1755626","1755626","820__1755626-1","p__Terrabacteria group"
"40563","1","246787__487175","246787","246787__4871751","p__FCB group"
"40615","-1","246787__487175","487175","246787__487175-1","p__Proteobacteria"
"40883","1","79880__290588","79880","79880__2905881","p__Terrabacteria group"
"40962","-1","79880__290588","290588","79880__290588-1","p__Terrabacteria group"
"41373","1","376804__384638","376804","376804__3846381","p__FCB group"
"41376","-1","376804__384638","384638","376804__384638-1","p__Terrabacteria group"
"41483","1","905__376806","905","905__3768061","p__Terrabacteria group"
"41766","-1","905__376806","376806","905__376806-1","p__FCB group"
"41859","-1","33935__729_301301","729","33935__729_301301-1","p__Proteobacteria"
"41981","1","33935__729_301301","33935","33935__729_3013011","p__Terrabacteria group"
"42138","-1","33935__729_301301","301301","33935__729_301301-1","p__Terrabacteria group"
"42341","1","28128__397865","28128","28128__3978651","p__FCB group"
"42553","-1","28128__397865","397865","28128__397865-1","p__FCB group"
"42725","-1","47879__28111_169435","28111","47879__28111_169435-1","p__FCB group"
"42815","1","47879__28111_169435","47879","47879__28111_1694351","p__Proteobacteria"
"42874","-1","47879__28111_169435","169435","47879__28111_169435-1","p__Terrabacteria group"
"43023","1","488__28091_43675","488","488__28091_436751","p__Proteobacteria"
"43114","-1","488__28091_43675","28091","488__28091_43675-1","p__Proteobacteria"
"43193","-1","488__28091_43675","43675","488__28091_43675-1","p__Terrabacteria group"
"43453","1","1358__39778","1358","1358__397781","p__Terrabacteria group"
"43571","-1","1358__39778","39778","1358__39778-1","p__Terrabacteria group"
"43984","1","47678__239935","47678","47678__2399351","p__FCB group"
"44079","-1","47678__239935","239935","47678__239935-1","p__PVC group"
"44278","1","2139__35833","2139","2139__358331","p__Terrabacteria group"
"44332","-1","2139__35833","35833","2139__35833-1","p__Proteobacteria"
"44711","1","33032__179995_309120","33032","33032__179995_3091201","p__Terrabacteria group"
"44833","-1","33032__179995_309120","179995","33032__179995_309120-1","p__Proteobacteria"
"44878","-1","33032__179995_309120","309120","33032__179995_309120-1","p__Terrabacteria group"
"45068","1","28090__1144673","28090","28090__11446731","p__Proteobacteria"
"45336","-1","28090__1144673","1144673","28090__1144673-1","p__Proteobacteria"
"45531","-1","588932__40518_882211","40518","588932__40518_882211-1","p__Terrabacteria group"
"45707","1","588932__40518_882211","588932","588932__40518_8822111","p__Proteobacteria"
"45720","-1","588932__40518_882211","882211","588932__40518_882211-1","p__Proteobacteria"
"45752","1","287__165179","287","287__1651791","p__Proteobacteria"
"46000","-1","287__165179","165179","287__165179-1","p__FCB group"
"46465","1","410072__454155","410072","410072__4541551","p__Terrabacteria group"
"46475","-1","410072__454155","454155","410072__454155-1","p__FCB group"
"46692","1","39485__204516","39485","39485__2045161","p__Terrabacteria group"
"46804","-1","39485__204516","204516","39485__204516-1","p__FCB group"
"47185","1","185294__589437","185294","185294__5894371","p__FCB group"
"47273","-1","185294__589437","589437","185294__589437-1","p__FCB group"
"47425","1","28129__29375","28129","28129__293751","p__FCB group"
"47439","-1","28129__29375","29375","28129__29375-1","p__Terrabacteria group"
"47899","1","47880__101564","47880","47880__1015641","p__Proteobacteria"
"47932","-1","47880__101564","101564","47880__101564-1","p__Proteobacteria"
"48232","1","33035__39486","33035","33035__394861","p__Terrabacteria group"
"48257","-1","33035__39486","39486","33035__39486-1","p__Terrabacteria group"
"48594","-1","671267__28125_228603","28125","671267__28125_228603-1","p__FCB group"
"48768","-1","671267__28125_228603","228603","671267__28125_228603-1","p__FCB group"
"48846","1","671267__28125_228603","671267","671267__28125_2286031","p__FCB group"
"49144","1","189722__351091","189722","189722__3510911","p__FCB group"
"49190","-1","189722__351091","351091","189722__351091-1","p__Terrabacteria group"
"49340","1","1584__137591","1584","1584__1375911","p__Terrabacteria group"
"49509","-1","1584__137591","137591","1584__137591-1","p__Terrabacteria group"
"49963","-1","421767__310298_328813","310298","421767__310298_328813-1","p__FCB group"
"49967","-1","421767__310298_328813","328813","421767__310298_328813-1","p__FCB group"
"49987","1","421767__310298_328813","421767","421767__310298_3288131","p__Terrabacteria group"
"50282","-1","341225__106648_1463837","106648","341225__106648_1463837-1","p__Proteobacteria"
"50361","1","341225__106648_1463837","341225","341225__106648_14638371","p__Terrabacteria group"
"50425","-1","341225__106648_1463837","1463837","341225__106648_1463837-1","p__Terrabacteria group"
"50481","-1","153151__1264_29348","1264","153151__1264_29348-1","p__Terrabacteria group"
"50562","-1","153151__1264_29348","29348","153151__1264_29348-1","p__Terrabacteria group"
"50687","1","153151__1264_29348","153151","153151__1264_293481","p__Terrabacteria group"
"50907","1","1613__1465521","1613","1613__14655211","p__Terrabacteria group"
"51209","-1","1613__1465521","1465521","1613__1465521-1","p__Terrabacteria group"
"51274","1","1379__28037_44749","1379","1379__28037_447491","p__Terrabacteria group"
"51322","-1","1379__28037_44749","28037","1379__28037_44749-1","p__Terrabacteria group"
"51406","-1","1379__28037_44749","44749","1379__28037_44749-1","p__Terrabacteria group"
"51786","1","40324__83617","40324","40324__836171","p__Proteobacteria"
"51836","-1","40324__83617","83617","40324__83617-1","p__Proteobacteria"
"52191","1","45851__1465754","45851","45851__14657541","p__Terrabacteria group"
"52383","-1","45851__1465754","1465754","45851__1465754-1","p__FCB group"
"52418","-1","143393__818_310297","818","143393__818_310297-1","p__FCB group"
"52640","1","143393__818_310297","143393","143393__818_3102971","p__Terrabacteria group"
"52699","-1","143393__818_310297","310297","143393__818_310297-1","p__FCB group"
"52891","1","28111__169435","28111","28111__1694351","p__FCB group"
"53040","-1","28111__169435","169435","28111__169435-1","p__Terrabacteria group"
"53220","1","1267__1535_33043","1267","1267__1535_330431","p__Terrabacteria group"
"53244","-1","1267__1535_33043","1535","1267__1535_33043-1","p__Terrabacteria group"
"53318","-1","1267__1535_33043","33043","1267__1535_33043-1","p__Terrabacteria group"
"53665","1","13690__56810","13690","13690__568101","p__Proteobacteria"
"53774","-1","13690__56810","56810","13690__56810-1","p__Proteobacteria"
"53996","1","907__633701","907","907__6337011","p__Terrabacteria group"
"54318","-1","907__633701","633701","907__633701-1","p__FCB group"
"54357","1","301__1515_122355","301","301__1515_1223551","p__Proteobacteria"
"54414","-1","301__1515_122355","1515","301__1515_122355-1","p__Terrabacteria group"
"54588","-1","301__1515_122355","122355","301__1515_122355-1","p__Proteobacteria"
"54856","-1","470565__28132_28137","28132","470565__28132_28137-1","p__FCB group"
"54859","-1","470565__28132_28137","28137","470565__28132_28137-1","p__FCB group"
"55078","1","470565__28132_28137","470565","470565__28132_281371","p__FCB group"
"55235","1","28091__43675","28091","28091__436751","p__Proteobacteria"
"55314","-1","28091__43675","43675","28091__43675-1","p__Terrabacteria group"
"55569","1","1303__1623","1303","1303__16231","p__Terrabacteria group"
"55600","-1","1303__1623","1623","1303__1623-1","p__Terrabacteria group"
"56103","-1","310300__46503_218538","46503","310300__46503_218538-1","p__FCB group"
"56195","-1","310300__46503_218538","218538","310300__46503_218538-1","p__Terrabacteria group"
"56220","1","310300__46503_218538","310300","310300__46503_2185381","p__FCB group"
"56326","1","729__301301","729","729__3013011","p__Proteobacteria"
"56605","-1","729__301301","301301","729__301301-1","p__Terrabacteria group"
"56876","1","43131__1827099","43131","43131__18270991","p__Terrabacteria group"
"57084","-1","43131__1827099","1827099","43131__1827099-1","p__Terrabacteria group"
"57183","1","2741__47715","2741","2741__477151","p__Terrabacteria group"
"57279","-1","2741__47715","47715","2741__47715-1","p__Terrabacteria group"
"57486","1","316__171399","316","316__1713991","p__Proteobacteria"
"57733","-1","316__171399","171399","316__171399-1","p__Terrabacteria group"
"58001","1","29552__36847","29552","29552__368471","p__Terrabacteria group"
"58020","-1","29552__36847","36847","29552__36847-1","p__Terrabacteria group"
"58328","1","1547__39483","1547","1547__394831","p__Terrabacteria group"
"58420","-1","1547__39483","39483","1547__39483-1","p__Terrabacteria group"
"58704","1","1382__57706","1382","1382__577061","p__Terrabacteria group"
"58858","-1","1382__57706","57706","1382__57706-1","p__Proteobacteria"
"59074","1","860__425941","860","860__4259411","p__Fusobacteria"
"59373","-1","860__425941","425941","860__425941-1","p__FCB group"
"59684","1","163877__626935","163877","163877__6269351","p__Terrabacteria group"
"59790","-1","163877__626935","626935","163877__626935-1","p__Terrabacteria group"
"59998","1","40518__882211","40518","40518__8822111","p__Terrabacteria group"
"60187","-1","40518__882211","882211","40518__882211-1","p__Proteobacteria"
