"","214856__39485_218538","588__516075","39485__218538","28129__166486_204516","1308__341225_645466","39484__133926_1148157","633701__1691_146817","53363__40214_387661","166486__204516","1465754__28117_169435","452084__850_1504","1264__1827099","82135__29552_376804","821__39778","28117__169435","29430__40520_291644","28025__28127","40214__387661","76517__47770_137732","47877__410072_536633","47879__53412_76759","850__1504","726__33029_48296","37734__41276_55197","2088__287_46503","1280__1725","40520__291644","199__60133","187491__1859290","32013__225991_290309","481743__1113741","45067__40681_234835","29552__376804","39496__1535_187327","658457__33035_39483","34087__370979_490189","196024__839_29375","38288__28135_454155","410072__536633","28126__840_376805","36874__1260_1515","1453492__28454_243924","290588__28111_329854","1844653__41976_328814","47770__137732","153721__254_1532","287__46503","626933__59310_310514","53440__317_189722","45254__28118_39497","33029__48296","1506__28125_35833","2173__856_108980","53412__76759","441500__38304_76853","535744__46506_301301","1590__288965","293__191493","239974__1034636_1646377","589437__1660_28137","1535__187327","254__1532","35825__45851_437898","202956__28090_137461","34038__33069_40518","36835__1144673","101564__384638","1303__28037","43263__303_310300","1260__1515","83263__70775_202955","28135__454155","136857__584_1735","28111__329854","29356__39029","1580__53408_179995","185294__184870_291645","43770__28116_47678","1633__28446_103892","147802__28026_29348","67269__33034_83617","317__189722","2741__1597_197614","1512__358742","182710__305719","425941__488_1582","39490__1113609","839__29375","46506__301301","33032__228603_1661050","41976__328814","28125__35833","1010__860_309120","529__1685_882211","36847__817_33038","28118__39497","45851__437898","40216__216778_271420","423605__106648_588932","104663__1611423","33069__40518","1559__29370_36745","308892__216816_626930","28136__1265_28128","28454__243924","840__376805","901__216935","43675__729_29466","33039__1254_52787","59310__310514","225991__290309","301__1680_122355","39489__511_582","1034636__1646377","157687__228604","33035__39483","1710__84112","79882__871324","77095__477666","584__1735","1267__285_626931","1472__502558","29355__40682","574375__40519_261299","1418__1689","33935__117207","1670__852_52226","71999__88688","1496__1547_208479","470__28139","40681__234835","341225__645466","1428__745310","376806__671267","28091__187452","163877__574930","1249__1687","237258__1746653","133926__1148157","1691__146817","626935__316_251535","1902__198616","33037__1463864","29524__1463837","879__1121830","33964__191610","851__93064","1660__28137","28116__47678","47715__102684","38304__76853","28026__29348","28090__137461","53408__179995","1727__1358_39486","128780__487316","1311__40543","1571__39492_246787","856__108980","2139__1755629","303__310300","471__39960","1685__882211","35785__28901_328812","1597__197614","1522__351091_397865","488__1582","817__33038","28132__470565","143393__487698","28446__103892","33034__83617","70775__202955","228603__1661050","1352__310297_487175","284042__43131_84032","216816__626930","860__309120","29370__36745","102862__585_349096","184870__291645","1304__163665_626932","1680__122355","1265__28128","1254__52787","100884__185293","28130__386414","1613__1465521","370979__490189","285__626931","40215__153151","40519__261299","216778__271420","1547__208479","1561__823_454154","511__582","729__29466","39492__246787","106648__588932","852__52226","587753__294_907","28901__328812","1358__39486","41276__55197","69825__820_1755626","1077256__239935_310298","310297__487175","106654__33043_44749","351091__397865","1408__183417","137591__589436_626937","585__349096","43131__84032","163665__626932","316__251535","2153__328813_1161942","823__454154","29354__84030_387090","294__907","239935__310298","589436__626937","33043__44749","28112__818_165179","328813__1161942","820__1755626","84030__387090","818__165179"
"ERR1842754",-2.48930533313407,0,4.31160331254038,0,0,5.22857350393442,0,0,0,0,0,0,0,-4.11718928170313,0,-2.45980581699827,0,0,0,-2.22736684235355,0,0,0,0,0,0,4.26050865179448,0,0,0,0,0,0,0,0,0,0,0,-3.85791253805061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20238540835431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46919111054989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27676445706984,0,0,0,0,-3.81464342511799,0,0,0,0,0,0,0,-3.11346695781255,0,0,-2.77521521333712,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80681375143799,0,0,-5.39268295861824,0,0
"ERR1842761",0,0,0,-2.60343507928334,0,0,0,0,-4.50928183152585,0,0,0,0,4.77162352037508,0,0,0,0,0,0,0,0,0,0,-2.2891157545289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96486479125041,0,0,-2.30214064200837,0,0,0,0,0,-2.97580901532347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15425240816177,0,0,0,0,0,0,-3.98742455812774,0,0,0,0,0,0,-2.51714068480184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3598155558755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28192706300046,0,0,0,0,0,0,0,0,0,-5.69453461315337,0,0,0,0,0,0,0,0,0,0,0,-3.95241361228323,0,0,0,0,0,0,0,-1.18244879175141,0,0
"ERR1842762",0,0,0,0,0,0,0,0,0,0,0,0,0,5.19573722434928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36210522521569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25575666243595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60866728801635,0,0,0,0,0,0,0,0,0,-4.0912862628975,3.90708514885106,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29735429994411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51834428288723,0,0,0,0,0,0,0,0,-2.4481639015534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97913437049004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24034426274654,0,0,0,0,0,0,-2.94485311229448,-3.3207520786036,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75171131948139,0,0,-2.65102502186407,0,5.10063521132137,0,4.59171003000497
"ERR1842763",0,0,0,0,0,0,0,0,0,-4.08838138206039,0,0,0,4.07480692048046,0.0241772070705607,0,0,0,0,0,2.3135345550628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60449264888517,0,0,0,0,0,0,0,0,0,0,-3.62336143452119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51111359580877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56553856214836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05936678965231,0,0,0,4.44364313841816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.33493086351541,0,0
"ERR1842777",-2.10133837724436,0.335349364789993,-3.63962483328157,0,0,0,0,0,0,0,0,0,0,4.00365845141814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76724335698302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45418717346271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39240085071538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25077687572128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14375982551004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50278188489827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12255237720991,0,4.33494538490681,0,3.67636855905366
"ERR1842782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00704597337846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47630559901802,0,-2.00014576482386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09860143325818,0,0,0,0,0,0,0,3.46435408721864,-1.98357703756344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12846181498359,0,0,0,0,0,0,0,0,0,-2.61469817845797,0,3.43565620978684,0,3.63488430724004,0,-2.2701614700986,0,0,0,0,-1.9859852909447,-3.68660400552185,0,0,0,3.93203500759602,0,-3.69480078373691,-3.43982742700068,-4.528790091547,0,-6.39958268127764
"ERR1842798",0,0,0,0,0,0,0,0,0,-1.95324465233375,0,0,0,0,3.38311897745426,0,0,0,0,0,0,0,0,0,-2.08437575799676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61024471491528,0,0,0,0,0,-2.79594018744698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5050362959815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38812364283296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3388501394441,0,0,0,0,0,0,0,0,-2.77168103109426,-4.84271045958182,0,0,0,0,0,0,0,0,4.13635148414315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19900729586578,0,0,-4.80069236823015,0,0,0,0,0,0,-2.37622685350017,0,0,0,0,0,0,0,0,0,0,0,3.80879236265418,0,0,0,0,0,-2.23155565554382,0,4.11574564057182,0,3.86516777531956
"ERR1842803",-5.03118073283671,0,-0.795981149621642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3127726858332,0,0,0,0,0,0,0,0,-2.67659062077227,0,0,0,0,0,0,-2.62712610913236,0,0,0,0,0,-4.00583979822064,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63599094623989,0,0,0,0,0,0,0,0,-4.55031589890798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27864755101656,0,0,-2.61850800806943,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53538891000223,-2.8231137034075,0,0.74511229836081,0,-4.88977636984573
"ERR1842807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29857474034775,0,0,0,0,0,0,0,0,0,0,3.98124823527674,0,0,0,0,0,0,-2.16795622090715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7550103231962,0,-2.74054805448049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74676847094425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24832264694178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78217380720408,-2.12568811523137,0,-2.20166346855342,0.961301578027755,0,0,0,0,0,0,0,0,0,0,3.68179981662605,0,3.81339298870284,0,0,-1.03693635135298,0,0
"ERR1842816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15673599762075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58883993792213,0,0,0,0,-3.73557632639189,0,0,0,0,0,0,0,4.44375071298011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.111976853424,0,0,4.48400230514459,0,-2.19297498013857,0,0,0,0,0,0,0,0,-2.23345707486419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79834408532736,0,0,0,0,0,-3.86846113018895,0,0,0,0,0,0,0,0,0,5.39010202210869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842842",0,0,0,0,0,0,0,0,0,0,0,0,0,3.38852986193399,0,0,0,0,0,0,0,0,0,0,-1.7565117582267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04236760934078,0,0,0,0,0,0,0,0,-1.70301882729965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11069395727733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94971513512937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38787998080182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20358748219144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30669223731475,0,0,0,0,-4.57647440758064,0,4.71501255214591,0,0,0,0,0,0,0,0,0,0,0,0,0.332342753421948,0,0
"ERR1842844",0,0,0,0,0,0,0,0,0,0,0,0,0,2.16096456051538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39501440226163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41623582200746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43053699151002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.970141805377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47776275140209,0,0,-1.4526106372692,0,0,0,0,0,0,3.41238570502843,0,0,-3.49625554424094,-1.80461187171575,0,-1.31309253615075,0,0,0,0,0,0,0,0,-2.51599542736527,0,0,-3.12567944975365,0,2.27434298765257,0,0,-0.0811591773206648,0,0
"ERR1842851",0,0,0,0,0,0,0,0,0,0,0,0,0,2.92680100737595,0,0,0,0,0,0,0,0,0,0,-2.48825218985873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30977921487984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05425685542616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55807724539478,0,0,0,0,0,0,0,0,0,0,-1.72610136984649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74311477480065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98969527158836,0,0,0,0,0,0,0,0,0,0,0,-1.68978934947297,0,0,-3.01916335337871,0,0,-2.12543690138909,0,0,0,-1.85214263171964,0,0,-1.87689209489667,0,0,0,0,0,0,0,0,-2.92680100737595,0,3.68136470148766,0,0,3.25087246868541,0,0,-3.20800514100274,0,0
"ERR1842853",0,0,0,0,0,0,0,0,0,-1.9763581067258,0,0,0,4.24867643677159,3.42315265479972,-1.77879132635506,0,0,0,0,0,0,0,0,-4.35454005534315,0,3.08095695330979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768988177422074,0,0,0,0,0,0,0,0,-1.81845861818567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32446045155083,0,0,0,0,0,0,0,0,0,0,3.14966271815907,0,0,0,0,0,-1.87485832835806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02608360227054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24734988170982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38535392758587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13155419661269,0,0
"ERR1842854",0,0,0,0,0,0,0,0,0,-2.13148483109755,0,0,0,0,3.69184002302333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18189416834324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77915155630874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0599180874137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68259023116288,0,0,0,0,0,0,0,-2.0315432297374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29993359439951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64638257626205,0,0,0,0,0,0,0,0,-3.51873609167776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46590173996461,0,0,0,0,0,0,0,0,0,-5.77604608613706,0,0,0,0,0,0,0,0,0,0,0,4.2710671000912,0,0,0,0,0,-2.65312580663862,0,-0.0854500472695632,0,4.59534869597025
"ERR1842859",-1.54951178474464,0,-2.68383313810444,0,0,0,0,-2.07696214666532,0,0,0,0,0,0,0,0,0,3.59740396342166,0,2.53307408845405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22143635864037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28254687964864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22143635864037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39206615125343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4111293014678,0,0
"ERR1842868",0,0,0,0,0,0,0,0,0,0,0,0,0,5.47564648142636,0,-2.56238376187218,0,0,0,-2.4361802267825,0,0,0,0,0,0,4.43817886405208,0,0,0,0,0,0,0,0,0,0,0,-4.21958792918196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4375671787962,0,0,0,0,-2.02163067663963,0,0,0,0,0,0,0,0,3.64526931985755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22199020053734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50156704607968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11709580123205,0,0,-2.02544629481259,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50817589061754,-2.21494278813368,0,-5.39896829979354,0,3.83639344490579
"ERR1842869",-1.88824256345607,0,-3.27053205692001,0,0,0,0,0,0,0,0,0,0,0,0,-1.70113895866976,0,0,0,0,0,0,0,0,0,0,2.94645910715084,0,0,0,0,0,0,2.99149676415758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43969170194891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.63978632206015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84019322336468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54288432475861,-1.51115556800059,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61739822191762,0,0,-1.44569521392239,0,-4.40440484825239,0,-2.50401756277274
"ERR1842876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09049163820295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36893048836672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90415283555011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10310796545012,0,0,0,0,0,0,0,0,0,0,5.04641289876783,0,0,0,0,0,0,-0.0342357345883656,5.03014026411802,0,0,0,0,0,0,0,0,0,0,-2.52991258831806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38193714167496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211430853921983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1842879",-2.5684308149123,0,-4.44865266715363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55791756421858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43044318279941,0,0,0,0,0,0,0,0,0,0,-2.52656942271056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65489035605642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37614660898466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57073064801515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59840498521436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44634698211862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45263609493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.74234725513942,-2.80050172752847,0,0,4.23719726597224,0,0,0,0,0,0,0,0,0,0,4.85061127876372,0,0,0,0,-0.443713357784129,0,0
"ERR1842880",-2.29558371481443,0,3.9760676270863,0,0,0,0,0,0,0,0,3.9851933245272,0,0,0,-2.41336058223001,0,0,0,0,0,0,0,0,0,0,4.18006314540639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26390020268908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42799439289796,0,0,0,0,0,0,0,-2.56849594037894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92119017432297,0,0,0,0,0,-4.20540964899162,0,0,0,0,0,0,-6.05139074979424,0,0,0,4.44876546777073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659935421850165,0,0
"ERR1842883",-2.3662236035161,0,4.09841950335861,0,0,0,0,0,0,0,0,0,0,4.34470797317357,0,0,0,0,0,-2.56651894721535,0,0,0,0,-2.69593778583033,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44534121516517,0,0,0,-2.66222002932127,0,0,0,-4.66950121910288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61110035171195,0,0,0,-2.77700194953885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80990846931911,0,0,0,0,0,0,0,0,-2.2741793206688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93899412892084,0,0,0,0,0,0,-6.05658835642813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904790041114744,0,0
