"","Part","BalanceID","Component","Group","d.group"
"1941","-1","147802__33043_40324","33043","147802__33043_40324-1","p__Terrabacteria group"
"1950","-1","147802__33043_40324","40324","147802__33043_40324-1","p__Proteobacteria"
"1973","1","147802__33043_40324","147802","147802__33043_403241","p__Terrabacteria group"
"2076","1","28116__39492","28116","28116__394921","p__FCB group"
"2092","-1","28116__39492","39492","28116__39492-1","p__Terrabacteria group"
"2197","1","823__1735","823","823__17351","p__FCB group"
"2216","-1","823__1735","1735","823__1735-1","p__Terrabacteria group"
"2365","-1","371601__28111_411489","28111","371601__28111_411489-1","p__FCB group"
"2436","1","371601__28111_411489","371601","371601__28111_4114891","p__FCB group"
"2443","-1","371601__28111_411489","411489","371601__28111_411489-1","p__Terrabacteria group"
"2532","1","40519__751585","40519","40519__7515851","p__Terrabacteria group"
"2606","-1","40519__751585","751585","40519__751585-1","p__Terrabacteria group"
"2710","1","246787__357276","246787","246787__3572761","p__FCB group"
"2723","-1","246787__357276","357276","246787__357276-1","p__FCB group"
"2770","1","584__817_626940","584","584__817_6269401","p__Proteobacteria"
"2773","-1","584__817_626940","817","584__817_626940-1","p__FCB group"
"2888","-1","584__817_626940","626940","584__817_626940-1","p__Terrabacteria group"
"2925","1","1282__29382","1282","1282__293821","p__Terrabacteria group"
"2953","-1","1282__29382","29382","1282__29382-1","p__Terrabacteria group"
"3111","1","40518__46503","40518","40518__465031","p__Terrabacteria group"
"3118","-1","40518__46503","46503","40518__46503-1","p__FCB group"
"3192","1","287__1582","287","287__15821","p__Proteobacteria"
"3226","-1","287__1582","1582","287__1582-1","p__Terrabacteria group"
"3361","-1","1286__1283_216816","1283","1286__1283_216816-1","p__Terrabacteria group"
"3362","1","1286__1283_216816","1286","1286__1283_2168161","p__Terrabacteria group"
"3432","-1","1286__1283_216816","216816","1286__1283_216816-1","p__Terrabacteria group"
"3490","1","550__53345","550","550__533451","p__Proteobacteria"
"3557","-1","550__53345","53345","550__53345-1","p__Terrabacteria group"
"3657","1","1353__1358","1353","1353__13581","p__Terrabacteria group"
"3659","-1","1353__1358","1358","1353__1358-1","p__Terrabacteria group"
"3794","1","1260__74426_754333","1260","1260__74426_7543331","p__Terrabacteria group"
"3850","-1","1260__74426_754333","74426","1260__74426_754333-1","p__Terrabacteria group"
"3912","-1","1260__74426_754333","754333","1260__74426_754333-1","p__Proteobacteria"
"4011","1","214856__328813_360807","214856","214856__328813_3608071","p__FCB group"
"4024","-1","214856__328813_360807","328813","214856__328813_360807-1","p__FCB group"
"4029","-1","214856__328813_360807","360807","214856__328813_360807-1","p__Terrabacteria group"
"4163","1","301301__338188","301301","301301__3381881","p__Terrabacteria group"
"4172","-1","301301__338188","338188","301301__338188-1","p__FCB group"
"4219","1","582__88431","582","582__884311","p__Proteobacteria"
"4287","-1","582__88431","88431","582__88431-1","p__Terrabacteria group"
"4363","1","573__37734","573","573__377341","p__Proteobacteria"
"4407","-1","573__37734","37734","573__37734-1","p__Terrabacteria group"
"4545","1","28126__154046_384638","28126","28126__154046_3846381","p__FCB group"
"4584","-1","28126__154046_384638","154046","28126__154046_384638-1","p__Terrabacteria group"
"4613","-1","28126__154046_384638","384638","28126__154046_384638-1","p__Terrabacteria group"
"4648","-1","665951__546_40545","546","665951__546_40545-1","p__Proteobacteria"
"4709","-1","665951__546_40545","40545","665951__546_40545-1","p__Proteobacteria"
"4778","1","665951__546_40545","665951","665951__546_405451","p__Terrabacteria group"
"4792","1","329__29361","329","329__293611","p__Proteobacteria"
"4837","-1","329__29361","29361","329__29361-1","p__Terrabacteria group"
"4950","1","820__28117","820","820__281171","p__FCB group"
"4977","-1","820__28117","28117","820__28117-1","p__FCB group"
"5134","1","39486__218538_328814","39486","39486__218538_3288141","p__Terrabacteria group"
"5173","-1","39486__218538_328814","218538","39486__218538_328814-1","p__Terrabacteria group"
"5185","-1","39486__218538_328814","328814","39486__218538_328814-1","p__FCB group"
"5276","1","33043__40324","33043","33043__403241","p__Terrabacteria group"
"5285","-1","33043__40324","40324","33043__40324-1","p__Proteobacteria"
"5460","-1","454155__208479_658659","208479","454155__208479_658659-1","p__Terrabacteria group"
"5489","1","454155__208479_658659","454155","454155__208479_6586591","p__FCB group"
"5501","-1","454155__208479_658659","658659","454155__208479_658659-1","p__Terrabacteria group"
"5516","-1","40215__303_501496","303","40215__303_501496-1","p__Proteobacteria"
"5574","1","40215__303_501496","40215","40215__303_5014961","p__Proteobacteria"
"5637","-1","40215__303_501496","501496","40215__303_501496-1","p__FCB group"
"5709","-1","665950__33038_39488","33038","665950__33038_39488-1","p__Terrabacteria group"
"5715","-1","665950__33038_39488","39488","665950__33038_39488-1","p__Terrabacteria group"
"5792","1","665950__33038_39488","665950","665950__33038_394881","p__Terrabacteria group"
"5818","1","817__626940","817","817__6269401","p__FCB group"
"5933","-1","817__626940","626940","817__626940-1","p__Terrabacteria group"
"6035","1","158836__169292","158836","158836__1692921","p__Proteobacteria"
"6038","-1","158836__169292","169292","158836__169292-1","p__Terrabacteria group"
"6130","1","1689__1070699","1689","1689__10706991","p__Terrabacteria group"
"6233","-1","1689__1070699","1070699","1689__1070699-1","p__Terrabacteria group"
"6303","1","40520__658086","40520","40520__6580861","p__Terrabacteria group"
"6370","-1","40520__658086","658086","40520__658086-1","p__Terrabacteria group"
"6458","-1","100884__54291_665956","54291","100884__54291_665956-1","p__Proteobacteria"
"6463","1","100884__54291_665956","100884","100884__54291_6659561","p__Terrabacteria group"
"6519","-1","100884__54291_665956","665956","100884__54291_665956-1","p__Terrabacteria group"
"6530","-1","101564__300_363265","300","101564__300_363265-1","p__Proteobacteria"
"6610","1","101564__300_363265","101564","101564__300_3632651","p__Proteobacteria"
"6640","-1","101564__300_363265","363265","101564__300_363265-1","p__FCB group"
"6679","-1","28123__548_386414","548","28123__548_386414-1","p__Proteobacteria"
"6718","1","28123__548_386414","28123","28123__548_3864141","p__FCB group"
"6789","-1","28123__548_386414","386414","28123__548_386414-1","p__FCB group"
"6910","1","208479__658659","208479","208479__6586591","p__Terrabacteria group"
"6951","-1","208479__658659","658659","208479__658659-1","p__Terrabacteria group"
"7004","1","28090__410072","28090","28090__4100721","p__Proteobacteria"
"7082","-1","28090__410072","410072","28090__410072-1","p__Terrabacteria group"
"7148","1","2173__45851_239935","2173","2173__45851_2399351","p__Euryarchaeota"
"7176","-1","2173__45851_239935","45851","2173__45851_239935-1","p__Terrabacteria group"
"7204","-1","2173__45851_239935","239935","2173__45851_239935-1","p__PVC group"
"7295","1","28111__411489","28111","28111__4114891","p__FCB group"
"7373","-1","28111__411489","411489","28111__411489-1","p__Terrabacteria group"
"7473","1","54291__665956","54291","54291__6659561","p__Proteobacteria"
"7534","-1","54291__665956","665956","54291__665956-1","p__Terrabacteria group"
"7549","1","548__386414","548","548__3864141","p__Proteobacteria"
"7659","-1","548__386414","386414","548__386414-1","p__FCB group"
"7787","1","291645__552398","291645","291645__5523981","p__FCB group"
"7813","-1","291645__552398","552398","291645__552398-1","p__Terrabacteria group"
"7833","-1","72556__293_147207","293","72556__293_147207-1","p__Proteobacteria"
"7909","1","72556__293_147207","72556","72556__293_1472071","p__Proteobacteria"
"7917","-1","72556__293_147207","147207","72556__293_147207-1","p__Terrabacteria group"
"8084","1","328813__360807","328813","328813__3608071","p__FCB group"
"8089","-1","328813__360807","360807","328813__360807-1","p__Terrabacteria group"
"8136","1","624__47678_166486","624","624__47678_1664861","p__Proteobacteria"
"8195","-1","624__47678_166486","47678","624__47678_166486-1","p__FCB group"
"8212","-1","624__47678_166486","166486","624__47678_166486-1","p__Terrabacteria group"
"8373","1","328812__626930","328812","328812__6269301","p__FCB group"
"8395","-1","328812__626930","626930","328812__626930-1","p__FCB group"
"8436","1","1283__216816","1283","1283__2168161","p__Terrabacteria group"
"8507","-1","1283__216816","216816","1283__216816-1","p__Terrabacteria group"
"8556","1","285__729","285","285__7291","p__Proteobacteria"
"8572","-1","285__729","729","285__729-1","p__Proteobacteria"
"8780","1","74426__754333","74426","74426__7543331","p__Terrabacteria group"
"8842","-1","74426__754333","754333","74426__754333-1","p__Proteobacteria"
"8853","1","546__40545","546","546__405451","p__Proteobacteria"
"8914","-1","546__40545","40545","546__40545-1","p__Proteobacteria"
"8995","1","300__363265","300","300__3632651","p__Proteobacteria"
"9105","-1","300__363265","363265","300__363265-1","p__FCB group"
"9224","1","154046__384638","154046","154046__3846381","p__Terrabacteria group"
"9253","-1","154046__384638","384638","154046__384638-1","p__Terrabacteria group"
"9317","1","1623__33039_39491","1623","1623__33039_394911","p__Terrabacteria group"
"9335","-1","1623__33039_39491","33039","1623__33039_39491-1","p__Terrabacteria group"
"9341","-1","1623__33039_39491","39491","1623__33039_39491-1","p__Terrabacteria group"
"9458","1","1354__80866","1354","1354__808661","p__Terrabacteria group"
"9506","-1","1354__80866","80866","1354__80866-1","p__Proteobacteria"
"9668","1","218538__328814","218538","218538__3288141","p__Terrabacteria group"
"9680","-1","218538__328814","328814","218538__328814-1","p__FCB group"
"9785","1","43765__387661","43765","43765__3876611","p__Terrabacteria group"
"9836","-1","43765__387661","387661","43765__387661-1","p__FCB group"
"9889","1","1318__658081","1318","1318__6580811","p__Terrabacteria group"
"9994","-1","1318__658081","658081","1318__658081-1","p__Terrabacteria group"
"10011","1","303__501496","303","303__5014961","p__Proteobacteria"
"10132","-1","303__501496","501496","303__501496-1","p__FCB group"
"10225","1","47678__166486","47678","47678__1664861","p__FCB group"
"10242","-1","47678__166486","166486","47678__166486-1","p__Terrabacteria group"
"10366","1","45851__239935","45851","45851__2399351","p__Terrabacteria group"
"10394","-1","45851__239935","239935","45851__239935-1","p__PVC group"
"10489","1","28125__40214_165179","28125","28125__40214_1651791","p__FCB group"
"10503","-1","28125__40214_165179","40214","28125__40214_165179-1","p__Proteobacteria"
"10531","-1","28125__40214_165179","165179","28125__40214_165179-1","p__FCB group"
"10639","1","33038__39488","33038","33038__394881","p__Terrabacteria group"
"10645","-1","33038__39488","39488","33038__39488-1","p__Terrabacteria group"
"10785","1","33039__39491","33039","33039__394911","p__Terrabacteria group"
"10791","-1","33039__39491","39491","33039__39491-1","p__Terrabacteria group"
"10878","1","293__147207","293","293__1472071","p__Proteobacteria"
"10962","-1","293__147207","147207","293__147207-1","p__Terrabacteria group"
"11043","-1","1681__853_487174","853","1681__853_487174-1","p__Terrabacteria group"
"11059","1","1681__853_487174","1681","1681__853_4871741","p__Terrabacteria group"
"11146","-1","1681__853_487174","487174","1681__853_487174-1","p__FCB group"
"11228","1","40214__165179","40214","40214__1651791","p__Proteobacteria"
"11256","-1","40214__165179","165179","40214__165179-1","p__FCB group"
"11333","1","853__487174","853","853__4871741","p__Terrabacteria group"
"11436","-1","853__487174","487174","853__487174-1","p__FCB group"
