"","46506__1118061","39485__296_204516","626933__550_53345","1352__28116_39492","310298__40518_46503","46228__246787_357276","1747__329_29361","457412__301301_338188","296__204516","571__573_37734","329854__820_28117","818__310297","1363__1353_1358","147802__33043_40324","28116__39492","823__1735","371601__28111_411489","40519__751585","246787__357276","584__817_626940","1282__29382","40518__46503","287__1582","1286__1283_216816","550__53345","1353__1358","1260__74426_754333","214856__328813_360807","301301__338188","582__88431","573__37734","28126__154046_384638","665951__546_40545","329__29361","820__28117","39486__218538_328814","33043__40324","454155__208479_658659","40215__303_501496","665950__33038_39488","817__626940","158836__169292","1689__1070699","40520__658086","100884__54291_665956","101564__300_363265","28123__548_386414","208479__658659","28090__410072","2173__45851_239935","28111__411489","54291__665956","548__386414","291645__552398","72556__293_147207","328813__360807","624__47678_166486","328812__626930","1283__216816","285__729","74426__754333","546__40545","300__363265","154046__384638","1623__33039_39491","1354__80866","218538__328814","43765__387661","1318__658081","303__501496","47678__166486","45851__239935","28125__40214_165179","33038__39488","33039__39491","293__147207","1681__853_487174","40214__165179","853__487174"
"ERR2239583",0,4.76286567987058,0,0,0,-2.25911459493213,0,0,0,0,-2.45191425653565,0,0,0,0,0,0,-5.9409264992973,3.91290125854284,0,0,0,0,0,0,0,-2.83900230563089,0,0,0,0,0,0,0,-4.24684006812222,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8164240029713,0,0,0,0,0,0,0,0,0,0,0,4.91729623615789,0,0,0,-2.53403097414232,0,0,0,0,0,0,0,0,0,4.38907039516775,0,-3.47867440752817,0,6.02524081682835
"ERR2239584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42484878203812,0,0,-1.99698329149075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35566083317511,0,0,-2.21602538659797,0,-2.46791048359266,0,0,-2.50477603499996,0,3.45887652272811,0,0,0,2.34807344089044,0,-3.88583564521943,0,-4.33839935420085,0,-2.54219247819068,-6.73046476738224,4.40320653484569
"ERR2239585",0,0,0,0,-2.69131778851551,-2.76296800093244,0,0,0,0,-3.02957928680935,0,0,0,0,0,0,0,-4.785600957302,0,0,-4.66149914902278,0,0,0,0,0,-6.06804517195295,0,0,0,0,0,0,-5.24738525031207,-2.75758682603935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.731724929198058,0,0,0,0,0,0,0,0,-2.55221915512057,0,4.77628048898275,0,0,0,0,0,-2.98624093672863,0,-4.42057324871935,0,0,-5.17232102605606,0
"ERR2239586",0,-2.61348566148573,0,0,0,0,0,0,-4.52668995054603,-2.37510351217402,-2.70288043263617,0,0,0,0,0,0,0,0,0,0,0,4.88952021678019,0,0,0,0,-2.39747235601474,0,0,4.11379995632069,0,0,0,-4.6815262361096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15254393035939,0,0,0,0,0,0,0,0,-2.46256774488887,0,0,0,0,0,0,0,0,0,-4.26529245122783,0,-2.62678998247268,0,4.54973371045564
"ERR2239590",5.04510966597187,0,0,0,-5.00790332087593,0,0,0,0,0,-2.18097175002799,4.4533750459446,0,0,0,0,0,0,0,0,0,-0.573516895521098,0,0,0,0,0,0,0,0,0,0,0,0,-3.77755388092089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03629794855127,0,0,0,0,0,0,0,0,0,-5.25902231380796,0,-2.19619938689361,0,3.80392892165135
"ERR2239592",0,0,0,0,-5.00069033602741,-2.42139616983673,0,0,0,0,0,0,0,0,0,3.833209899927,0,0,-4.19398119140989,0,0,-0.675947724151023,0,0,0,0,0,0,0,0,0,-2.50069200822975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36759721884468,0,0,0,0,0,0,-3.4589348647298,0,0,0,0,0,0,4.33132561233538,-3.26386478426895,0,0,0,0,0,5.9910509257834,-4.10079867489776,0,0,5.65317963538865,0,-2.60477745786626,0,-4.51160689943446
"ERR2239595",0,0,0,-2.69554604442722,-2.7629846138764,0,0,0,0,0,-5.8276127134842,0,0,0,4.66882270308925,5.01023071502606,0,0,0,0,0,-4.785629731765,0,0,0,0,0,0,0,0,0,0,0,0,0.738596424579365,-2.78184045246298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91955300742389,0,0,0,0,0,0,0,-2.82870782987249,0,4.81828900221627,0,0,0,-5.05681414424869,0,0,0,4.89946568110705,0,0,0,0
"ERR2239596",0,0,0,-2.9809631705842,-2.48230464448166,-2.57406458187305,0,0,0,0,-4.92516005601349,4.28460060192461,0,0,5.16317966694344,0,0,0,4.45841063776767,0,0,-4.29947776410643,0,0,0,0,0,0,0,0,0,0,0,0,-0.424217972265936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95941901120017,0,0,0,0,0,0,0,0,0,-5.12586408828394,0,-2.53272412826288,0,4.38680687170691
"ERR2239599",0,0,0,0,0,-2.8417016347689,0,-2.72039777169279,0,0,-2.78670126967742,0,0,0,0,0,0,0,-4.92197161137128,0,0,0,0,0,0,0,0,0,-4.71186715736906,0,0,0,0,0,4.82670818459799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65145042792633,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59244685491865,0,0,0,0,0,-5.14916899960564,0,0.307330305725653
"ERR2239602",0,3.89478153093994,0,0,0,0,0,0,0,-1.92495178888701,0,0,0,0,0,0,0,0,0,-3.56739678374417,0,0,0,-2.64682351066613,0,0,0,0,0,0,3.3341143004729,0,0,0,0,4.05320587419519,0,0,0,1.38494973258778,6.1789124802027,0,0,0,0,0,0,0,0,0,0,0,0,-3.92470394356473,0,0,0,0,-4.58443279914156,0,0,0,0,0,-2.99002907357619,0,0,0,0,0,0,0,0,3.4189277534555,5.17888227154206,0,0,0,0
"ERR2239604",0,0,0,0,0,-3.19222620923333,0,0,0,0,-2.80138523577689,0,0,0,0,0,0,0,-5.52909798364513,0,0,0,0,0,0,0,0,2.5795664763365,0,0,0,0,0,0,4.85214155993889,-5.4592493802602,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50281631951589,0,0,0,0,0,4.29405047178656,0,0,0,0,0,0,0,0,0,0,0.327415710554758,0,0,0,0,-4.33500502741405,0,0,0,0,0,0,0
"ERR2239606",4.2116547894818,0,5.12928791118443,-2.64921463450739,0,-5.69121277588402,0,0,0,0,-2.99731154601991,0,0,0,-4.58857434712182,0,0,0,-0.723266004221386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19149588381931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87194545146373,0,0,0,0,0,0,0,0,0,-4.97435543850152,0,-5.65818412205899,0,0.707664657139571
"ERR2239609",4.64189005255817,-2.91202453838472,0,0,0,-2.43076481131355,0,0,-5.04377445336963,0,-3.27625838435779,0,0,0,0,0,0,0,-4.21020815444564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67464598043121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89308157121138,0,0,0,0,0,0,0,0,0,5.0109642717793,0,-4.93297717043702,0,0.29366734503203
"ERR2239610",0,5.57724408978704,0,0,0,-3.45589382387325,0,-2.48913083094134,0,0,-5.71547524232216,0,0,0,0,0,-2.98332396162248,0,-5.98578368851196,0,0,0,0,0,0,0,0,0,-4.31130106587654,0,0,0,-2.38900004281251,0,-0.240483528038218,-2.20556942171785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16726867696779,0,0,0,0,0,0,0,0,0,0,-4.1378694534355,0,0,0,0,3.82015829803563,0,0,0,0,0,0,0,0,0,-3.26944485230865,0,5.6628445967431
"ERR2239613",4.5425985416528,-2.48119850011977,0,0,0,-5.34987153815181,0,0,4.29756186587113,0,-5.43153612506965,0,0,0,0,0,0,0,0.155589688727269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438780210209633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58268113569514,0,4.47333494677367
"ERR2239615",0,0,0,0,-2.45587051455298,0,-2.59370276850837,0,0,0,-2.99383408794406,5.27432365837322,0,0,0,0,-2.5466008141768,0,0,0,0,-4.25369250801609,0,0,0,0,0,0,0,0,0,0,0,-4.49242497478855,-5.18547274975074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41084199675049,0,0,0,0,0,-3.32095504394057,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75206286575719,0,0,0,0,0,-2.85308577056156,0,-4.94168951296442
"ERR2239620",0,0,0,-2.4596384989028,-2.29205676304238,0,0,0,0,0,-2.57645887938329,0,0,0,4.26021884835209,3.98486361812158,0,0,0,0,0,-3.96995876742127,0,0,0,0,0,-2.57163192247577,0,0,0,0,0,0,-4.46255768270383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42317495254988,0,0,0,0,0,4.45419714809406,0,0,0,0,0,0,0,0,-2.59883033973748,0,0,0,0,0,0,-4.1970621334447,0,0,-4.50130618867679,0,0,0,0
"ERR2239621",0,6.16138304120644,0,0,-2.8076354675222,0,0,-2.35935671976253,0,0,-5.78836397618277,0,0,0,0,0,-2.59853112971717,0,0,0,0,4.86296727888085,0,0,0,0,0,0,-4.08652571180775,0,0,0,0,0,-0.0421295565777421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50078794171949,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46274560589961,0,0,0,0,0,0,0,0,0,-4.26560051553512,0,-3.11657183544421,0,5.39806076442757
"ERR2239623",0,0,0,0,-2.75135271307955,0,0,0,0,0,-5.71072636844229,0,0,0,0,0,0,0,0,0,0,4.76548268859626,0,0,0,0,0,0,0,0,0,0,0,0,0.350180604406375,-2.75716942940426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58531921642332,0,0,0,0,0,0,0,-2.46126307431196,0,4.77555753680388,0,0,0,4.47790423662935,0,0,0,-4.2630326955015,0,-3.09258997591102,0,5.35652296525609
"ERR2239627",0,0,0,0,-2.61946277669955,0,0,0,0,0,-0.583593519772718,0,0,0,0,0,0,0,0,0,0,-4.53704261777907,0,0,0,0,0,-2.93643206150355,0,0,0,0,0,0,0.437149053075214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08604952349836,0,0,0,0,0,0,0,0,-3.02157293359969,0,0,0,0,0,0,0,0,0,-5.2335178397696,0,-2.62585319749719,0,-4.54811115128233
"ERR2239629",0,0,0,0,0,0,0,0,0,0,-4.93808795970703,0,0,0,0,0,0,0,0,-2.33136281989903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4957847930112,0,0,0,0,0,4.03803885494216,0,0,0,0,0,0,0,0,-3.3065377830725,0,0,0,0,0,0,-2.90125408893784,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0251194877073,-5.72709143742773,0,0,0,0,-2.46976761913576,0,4.27776299923155
"ERR2239630",0,5.42504668642711,0,0,0,-3.22569003158483,0,0,0,0,-5.05849841636693,0,0,0,0,0,-5.13994316874222,0,-5.58705902417339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134728000314471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.830401728781621,0,0,0,0,0,-2.4294114945107,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20786414098438,0,0,0,0,0,-3.02411063943874,0,5.23791327521751
"ERR2239632",-4.7539092796834,0,0,0,0,-2.49379969071981,0,0,0,0,-2.68547112126208,0,0,0,0,0,0,0,-4.31938776822627,0,0,0,0,0,0,0,0,-2.74484149300636,0,0,0,0,-2.73064376247156,0,4.65137242428488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53832877504751,0,0,0,0,0,4.75420492461023,-2.49447508112743,0,0,0,0,-4.72961373397179,0,0,0,0,0,0,0,0,4.3205575787272,-4.39651440469635,0,0,0,0,0,0,0
"ERR2239633",0,0,0,0,-2.46539827530449,0,0,0,0,0,-5.70765726996466,0,0,0,0,0,0,0,0,0,0,4.27019507372006,0,-2.41491133960288,0,0,0,0,0,0,0,0,0,0,1.08813819142773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18274913596641,0,0,0,0,0,-3.15796880128769,0,0,0,0,0,0,0,0,0,-5.46976241254767,0,-2.55128609608745,0,4.41895714306752
"ERR2239634",0,4.95580816269888,0,0,0,-2.85240401258749,0,0,0,0,-3.20111652941017,0,0,0,0,0,-2.86772183833794,-4.72696271300474,-4.94050867351487,0,0,0,0,0,0,0,0,-2.43583437240752,0,0,0,0,0,0,5.54449646988698,-2.48981398317236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96703992597613,0,0,0,0,-4.21898889183248,0,0,0,0,0,0,0,0,-3.48245576835675,0,-4.31248432024998,0,0,0,0,0,0,0,-6.03179032590521,0,0,0,0
"ERR2239635",0,0,0,-2.73016656541881,0,-2.08389747925662,0,0,0,0,-2.25300413226534,0,0,0,-4.72878720443121,3.78508680177598,0,0,3.60941631183718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9023176267462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00051710150583,0,0,0,0,0,0,0,-2.8823309296788,0,0,0,0,0,5.1970480687874,0,0,0,-4.99234361443092,0,-4.73256244610106,0,0.595825349199458
"ERR2239636",0,0,0,0,-2.19532124314763,-2.60860747155372,0,0,0,0,-4.68435318833865,0,0,0,0,0,0,0,-4.51824067773483,0,0,-3.80240793206697,0,0,0,0,0,0,0,0,0,0,0,0,-0.668932119679148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14807051205001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72056726511112,-3.49604538704632,0,0,0,-4.48564208704615,-6.05532823593103,0.271895208282645
"ERR2239638",0,0,0,-3.04858074354318,0,-3.26273871007687,0,0,0,0,-5.91761551726644,0,0,0,5.2802967387929,0,0,0,-5.65122921767488,0,0,0,0,0,0,0,0,6.33115533908957,0,0,0,0,0,0,1.30378942467515,0,0,-4.27568834610656,0,0,0,0,0,0,0,0,0,1.02345874541948,0,0,0,0,0,0,0,0,-2.49754625565376,0,0,0,0,0,0,0,-2.19095475366669,0,0,0,0,0,4.32587700904572,0,0,0,-3.79484495043527,0,0,0,0
"ERR2239639",-4.81444159436082,0,0,-2.82094975289307,0,0,0,0,0,0,-5.931505765753,4.4803974968623,0,0,4.88602829760966,0,5.10805658357088,0,0,0,0,0,0,0,0,0,0,-2.96989788149419,0,0,0,0,0,0,0.296771888870529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14401402403912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96851713164255,0,5.14162249514352
"ERR2239640",0,-2.39325103067181,0,-2.21173310167276,0,-2.49256743740475,0,0,-4.14523238039015,0,-5.47700600006891,4.37463692908616,0,0,-3.83083410487912,0,0,0,4.31725344287679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39682805853536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97593708637836,0,5.15447423373581
"ERR2239642",0,5.68119529397018,0,0,0,0,0,-2.92063296821585,0,0,-2.65701360879553,4.94425025047129,0,0,0,0,0,0,0,-2.51912113320483,0,0,0,0,0,0,0,0,-5.05868469121056,0,0,0,0,0,4.6020825668358,0,0,0,0,0,4.36324579313125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88323309098191,0,0,0,0,0,0,0,-2.56386360857338,0,0,0,0,0,-4.99390620364453,0,0,0,4.44074203372597,0,-3.2640934366839,0,5.65357567298862
"ERR2239645",0,0,0,0,0,-2.72774619382263,0,0,0,0,-3.01453129529641,0,0,0,0,0,0,0,-4.72459499785341,7.21854397495928,0,0,4.21912549069187,0,0,0,0,0,0,0.246944436175746,0,0,0,0,5.2213213644598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47585009461402,0,0,0,0,0,0,0,0,0,-4.28829815579569,0,-2.3757082416135,0,4.1148473784347
"ERR2239647",-3.76508281641907,0,0,0,-2.1893416387725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79205095348008,0,0,0,0,0,-2.14161593703177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70938761323825,0,0,0,0,0,0,0,0,-6.56120238329553,0,0,0,0,0,0,0,0,0,-0.59965787223919,0,-5.04420665115198,0,0.417079022687345
"ERR2239648",0,0,0,0,-2.85403115713938,0,0,0,0,0,-5.36100952764995,0,0,0,0,0,0,-5.38471296840831,0,0,0,4.94332697055,0,0,0,0,0,-2.56231968043996,0,0,0,-2.83457996943109,0,0,0.186401830221177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43806787175566,0,0,0,0,0,0,0,-4.90963652517168,0,0,0,0,0,0,0,0,0,0,0,0,-2.57479018766028,0,4.4596674238574
"ERR2239661",0,-2.57266590512023,0,-2.62035491683436,0,-2.9934182128467,0,-2.71993171600887,-4.45598805856841,0,-2.65451809421175,0,0,0,-4.53858784982003,0,0,0,5.18475243295251,0,0,0,0,0,0,0,0,0,-4.71105992524537,0,0,0,0,0,4.59776020878566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6167787321938,0,4.53239371632533
"ERR2239663",4.72994542900466,0,0,0,0,-2.7506617304371,0,0,0,0,-5.90524436492725,0,0,0,0,0,0,-4.10326906021237,-4.76428587155239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41296277030201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38624487196838,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13309735754992,0,0,0,0,0,-2.5387418158983,0,4.39722981243553
"ERR2239664",0,-3.09950272763654,0,-2.47780678307951,0,0,0,0,-5.36849620246481,0,0,0,0,0,4.29168723963251,0,5.3898403608183,0,0,0,0,0,0,0,0,0,0,-2.7180621544962,0,0,0,0,0,0,0,-2.71858994184285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70782174971755,-2.8341008666431,0,0,0,0,0,0,0,-3.0262841588056,0,4.70873590421753,0,0,0,-4.90880669480084,0,0,0,-5.24167792119214,0,-2.86407478790127,0,4.96072304932205
"ERR2239667",0,0,0,0,-2.43488195727587,0,-2.66396368716812,0,0,0,0,5.37520153327171,0,0,0,0,0,0,0,-2.31087748279537,0,-4.21733926043456,0,0,0,0,0,0,0,0,0,0,0,-4.6141204556937,0,0,0,0,0,0,4.00255721026846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95387495351902,0,0,0,0,0,0,0,-2.56321964005439,0,0,0,-3.90255319086932,0,5.1162614987001,0,0,0,4.43962664753262,0,0,0,0
"ERR2239669",0,0,0,-2.79319871992409,-2.79056218081926,-5.26847748410371,0,0,0,0,-5.6061073723094,0,0,0,-4.83796209854487,0,0,0,-0.19821661660997,0,0,4.83339547885916,0,0,0,0,0,0,0,0,0,0,0,0,0.411656741123861,-2.82599952313338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71720253710675,0,4.89477475623243,0,0,0,0,0,0,0,-4.70633284872395,0,-3.28768792767178,0,5.69444253015836
"ERR2239671",0,0,0,-2.90970361401441,0,-2.57149570734377,0,0,0,0,0,0,0,0,-5.03975449443974,0,0,0,-4.45396121656468,-2.95961672710035,0,0,0,0,0,0,0,-2.55726060612515,0,0,0,0,0,0,0,-2.50697662776786,0,0,0,0,5.12620654226853,0,0,0,0,0,0,0,0,-3.16889955017451,0,0,0,0,0,4.42930529800314,0,0,0,0,0,0,0,0,0,0,-4.34221089268162,-4.35870015374838,0,0,0,-5.48869502498442,0,0,0,0,-2.84236045650142,0,-4.92311272408513
"ERR2239674",-4.06682585672971,0,0,-2.62660441139731,0,0,0,0,0,0,-2.98422943414586,0,0,0,-4.54941229192469,-3.8292296683256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16883700138315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29191709821827,0,0,0,0,0,0,0,-2.42015693229424,0,-3.96971686084987,0,-2.31532583169572,-4.19183476902366,4.01026197657365
"ERR2239675",0,0,0,-2.96140164818716,0,-3.30308195983341,0,0,0,0,-5.96116624766522,0,0,0,5.12929811627837,0,0,-4.95562033721305,-5.72110577599564,-2.47069975406783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91016444998196,0,0,0,0,0,4.27937750429342,0,0,0,0,0,0,0,0,-2.43962037325208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71621153177052,0,0,0,0,0,0,-4.22554643765275,0,0,-4.70461637713103,0,-2.5279686119035,0,4.37857007575622
"ERR2239677",0,0,0,0,0,-2.22981804924139,0,0,0,0,-2.15186708202912,0,0,0,0,0,0,0,-3.86215815292021,-2.55954007662265,0,0,0,0,0,0,0,0,0,0,0,0,-3.4286483866452,0,-3.72714311720942,0,0,0,0,0,-4.43325345671917,0,0,0,0,0,0,0,0,-2.80508691126163,0,0,0,0,0,0,0,0,0,0,0,5.93859320695854,0,0,-2.31312945686136,0,0,0,0,0,0,4.85855304995159,-2.52999174987191,0,-4.00645774376808,0,-2.7522946990306,-4.38207425350824,4.76711425612349
"ERR2239679",0,0,0,-2.67606277993225,0,-2.71417994871105,0,0,0,0,-5.4324422756512,0,0,0,4.63507669908666,0,0,0,-4.70109757205222,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92509105538451,0,-0.552943350506539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60479342009205,0,0,0,0,0,0,-2.57144605832536,0,0,0,0,-5.06640632469123,0,0,0,0,0,0,0,0,4.45387522194224,-4.51163454682052,0,0,0,0,-2.61859028736826,0,-4.53553142192821
"ERR2239685",0,0,0,-3.22415008996362,0,0,0,0,0,0,-2.65100595815864,-4.35593065285149,0,-2.68352950836602,-5.58439176704476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59167701069858,0,4.64800945210028,0,0,0,0,0,0,0,0,-3.10178015919716,0,0,0,-2.49016640382738,0,0,0,0,0,0,0,0,0,0,0,0,-5.37244082963856,0,-2.6237385545234,0,0,0,0,0,0,4.3130947307301,0,0,-4.54444848221185,0,-2.78749379203266,0,4.8280808735834
"ERR2239700",0,4.15449867751768,0,0,0,0,0,0,0,0,-4.2410525680453,0,0,0,0,0,-2.2236825780171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391167342657923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85153120503136,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58289114891889,0,0,0,0,0,0,0,0,0,-4.47369870034747,0,-4.28742661804802,0,0.230801742119607
"ERR2239703",0,-2.82237484230688,0,0,0,-3.34955351329224,0,0,4.88849662487972,0,-0.297207151732209,0,0,0,0,0,0,0,-5.80159686769299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199485397524891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78524156823685,0,-4.82417990753904
"ERR2239708",0,5.1822655682995,0,0,-5.47019291998445,1.0980910708279,0,0,0,0,-2.38990350868613,0,0,0,0,0,0,0,-6.02335709003759,-2.14585935430198,0,0.452334342395493,0,0,0,0,0,0,0,0,0,0,0,0,-4.1394343022315,-2.49950520512735,0,0,0,0,-3.71673742754797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32927000906343,0,0,0,0,0,0,0,0,0,-3.07174129756187,0,5.32041199508471
"ERR2239711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50048976565319,0,0,-2.47170790807867,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33155689504663,0,0,0,0,0,0,0,0,0,0,0,0.693590798704546,0,0,-2.47448330396702,0,-4.28112367826204,0,0,0,0,5.77042581052717,-2.25614079379017,0,-4.28593080495178,0,-2.94661337245012,-3.90775048387335,5.10368407134548
"ERR2239715",0,0,0,0,0,-2.99156193959907,0,-2.77463555439911,0,0,-2.4450384581679,4.99613542039394,0,0,0,0,0,0,5.18153727337489,0,0,0,0,0,0,0,0,0,4.8058097527063,0,0,0,0,0,-4.23493083600667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35500061441072,0,0,0,0,0,0,0,-1.20713608045475,0,0,0,0,0,0,-3.1399262368561,0,0,0,0,0,0,-4.07898071601528,0,0,-5.43851177425331,0,-3.30186046046226,0,5.7189900770234
"ERR2239717",0,-2.74806888199524,0,-3.07272672202909,-2.28272781219391,0,0,0,-4.75979492631475,0,-5.8237332327241,0,0,0,-5.32211880032895,0,0,0,0,0,0,-3.9538005505704,0,0,0,0,0,0,0,0,0,0,0,0,0.14792847848875,0,0,0,0,0,0,0,0,0,0,-2.55589542621016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42694073702891,0,-2.53015275978262,0,0,0,0,0,0,0,0,0,-4.38235313085412,0,-3.03534276484773,0,5.25736788710287
"ERR2239718",4.80160383815597,0,0,-2.76465257449287,-2.64260941065382,0,0,0,0,0,-2.95372966773713,0,0,0,4.78851872429776,0,0,0,0,-2.49603230793096,0,-4.57713376381206,0,0,0,0,0,0,0,0,0,0,0,0,5.11600985634425,0,0,0,0,0,4.32325477466983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11968284398005,0,0,0,0,0,0,0,0,0,-5.40344918927442,0,-3.20079288457569,0,5.54393590059004
"ERR2239726",4.4197425700078,-2.20047032660805,0,-2.68214778362884,0,-2.44438324472157,0,0,-3.81132640623282,0,-4.6698132161168,0,0,0,-4.64561623465341,0,0,0,-4.23379597302783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810746304319712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15642088942308,0,0,0,0,0,0,0,0,0,-3.73503054298365,0,-2.38768545948807,0,4.13559252832677
"ERR2239731",0,5.19093623946322,0,0,0,0,0,0,0,0,-5.80943479042787,0,0,0,0,0,0,4.30782789959313,0,-2.26093201704218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39857213083935,0,0,0,0,0,-3.91604912597624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91023019654119,0,0,0,0,0,0,0,0,0,5.0406665621305,0,-6.09610237527671,0,0.947100630375821
