"","46503__166486_357276","166486__357276","1680__820_28116","562__817","820__28116","310298__387090","469588__818_47678","28118__338188_491921","261299__165179_301301","573__40519","818__47678","658089__329854_626940","674529__310297_360807","328813__46506_204516","751585__28117_487174","1735__658082","1624__33043","1226323__823_40518","626930__626935","165179__301301","626932__46228_239935","454154__469592","100886__45851_74426","208479__33038_246787","1604__411489","338188__491921","97478__626929","214856__371601_454155","33039__39488","39492__328812","39496__1118061","550__853_39491","310297__360807","329854__626940","823__40518","218538__291644","46506__204516","46228__239935","33038__246787","487173__821_40545","28117__487174","45851__74426","1304__457412_658081","1257080__1681_28111","371601__454155","1623__850_28026","853__39491","821__40545","1681__28111","457412__658081","850__28026","188913__39485_216816","39485__216816"
"SRR6474237",-2.59506887933909,-4.49479114815613,-5.30426612696853,0,0.397460380368257,0,0,-2.99234380873558,0,0,0,0,0,0,0,0,0,-5.07267822504693,0,0,0,0,0,0,0,5.18289151044419,0,0,0,0,0,-2.76242284932599,0,0,-0.0900265861801767,0,0,0,0,-3.33412771945424,0,0,0,-3.28251448120119,0,0,-4.78465672702179,5.77487860901849,-5.68548185802105,0,0,0,0
"SRR6474238",0,0,-2.49468443243709,0,-4.32092018583217,6.01232334715807,0,0,0,0,0,0,-5.87153787149255,-2.64302316752188,-5.38959322246138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62571601987984,0.693379081800945,0,0,0,-4.57785041172952,0,0,0,0.895699942540758,0,0,-2.41016293177614,0,0,4.54787355267942,0,-4.17452465235544,0,0,0,0
"SRR6474239",5.17873096404961,0,0,5.16734167496966,0,0,-2.49174732133558,0,0,0,-4.31583296017688,0,-2.46211454347084,0,-5.23004008866294,0,0,-2.48923546679481,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87729782759071,4.26450748334574,0,-4.31148230049104,0,0,0,0,0,0.595893500650701,0,0,0,0,0,4.98362602589467,0,0,0,0,0,0
"SRR6474240",0,0,0,0,0,0,0,0,0,0,0,0,-5.73904541065269,-2.65986353000846,-2.63292210051618,0,0,-2.66130784991163,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75350681129495,0.217995740875121,0,-4.60952041062882,0,4.60701877517416,0,0,-2.67722272797894,4.56035485046499,0,0,-2.97668180297651,0,0,0.031951576962712,4.63708578803768,-5.15576412072105,0,0,0,0
"SRR6474241",0,0,0,0,0,4.98614138992501,0,0,-2.78695182538156,0,0,-2.59357638416394,-2.91956146552823,-2.86141096571588,0,0,0,0,0,4.82714215980768,0,0,0,0,0,0,0,0,0,0,0,-5.65557587407782,5.05682879411515,-4.49220607068273,0,0,4.95610917395463,0,0,-2.71724869114015,0,0,0,0,0,0,0.879623389440405,4.70641278985478,0,0,0,-2.74527026715423,4.75494758321931
"SRR6474242",-2.56684037789061,4.44589794942584,0,0,0,0,0,-2.0816077528247,0,0,0,0,-5.81250405732025,-2.10000452930732,0,0,0,0,0,0,0,0,0,0,0,-3.60545038932165,0,0,3.6697410657649,0,0,-5.32164200299783,1.07208166848165,0,0,0,-3.63731454088505,0,0,0,0,0,0,0,0,0,0.566116962967237,0,0,0,0,0,0
"SRR6474243",0,0,0,0,0,-4.50997692512206,0,-3.01316352117482,0,0,0,0,-3.15210245489593,-6.03393781787223,-2.88672933570174,0,0,0,0,0,0,0,0,-2.46894125413706,0,5.21895231018794,0,0,0,0,0,-2.57360761977657,5.45960160254233,0,0,0,-0.267389768935405,0,-4.2763316930682,-2.5947047204181,4.99996187713498,0,0,0,0,0,4.45761915619942,4.49416040640295,0,0,0,0,0
"SRR6474244",0,0,0,0.0546270981815206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48667537504484,0,0,0,0,0,0,0,-3.0773724765824,0,0,0,0,0,0,4.30704809150805,-2.85100074334638,0,0,0,-3.08907137030026,0,0,5.33016548325478,4.93807813989257,-5.35042856156646,0,0,0.953686568119512,-0.0344073768363099
"SRR6474245",0,0,0,0,0,0,-2.66953766860016,0,0,0,4.62377487473445,0,0,-2.77429231930349,-2.85308675545462,4.74072876963021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791287934017585,0,0,-2.68573745975973,0,0,0,0,-4.80521525208174,0,0,0,4.94169121884924,0,-2.7358493275329,0,0,0,4.65183373609483,0,0,-4.73863003714013,0,0,0
"SRR6474246",0,0,-5.80559938603872,-3.89603976365284,1.50985725041285,0,1.88391637186996,0,0,0,4.08618224403128,0,0,0,0,0,0,4.84315194801825,0,0,0,0,0,0,0,0,0,-2.21345213211328,0,0,0,-2.17575708611077,0,0,0,0,0,0,0,-3.56869898227937,0,0,0,0,3.83381155294186,0,3.76852181807186,6.18116795422721,0,0,0,0,0
"SRR6474247",0,0,-2.53261110158185,0,4.38661110375275,4.37781075051275,0,0,0,0,0,0,-4.9870272235868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20208712603102,0.330631093007433,0,0,0,0,0,0,-2.17836336440362,0,0,0,0,0,0,1.36411312589172,3.77303602449374,0,0,0,-2.69760229232342,4.67238422891844
"SRR6474248",0,0,0,0,0,0,0,0,-2.5789549404678,0,0,0,0,-0.657123123336141,-2.99315433076193,0,0,0,0,4.466880987321,0,0,0,0,0,0,0,0,0,0,0,-5.54598674687742,0,0,0,0,0.533968981192732,0,0,-2.82442886207982,5.18429537577448,0,0,0,0,0,0.728958142963004,4.8920542914862,0,0,0,-2.93446836424635,5.08264830007821
"SRR6474249",-2.89367394947162,-5.01199030102334,-2.82423059353414,0,-4.89171088029153,0,0,0,0,0,0,0,-2.92976979043887,-3.02202115863132,-2.78916423834794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18394044819165,5.07451013152054,0,0,0,-5.23429418829761,0,0,0,4.83097417147278,0,0,-2.761113020301,0,0,0.302045766019753,0,-4.78238803660129,0,0,-2.76496815430159,4.7890653245603
"SRR6474250",0,0,0,0,0,0,-2.42198749366551,4.65755928124001,0,0,4.19500539432507,0,0,-6.37738696387543,-2.36829865160433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57259306868639,0,0,0,0,0.62598103026857,0,0,-3.0392753966763,4.10201359207556,0,0,0,0,0,0.930475493360552,5.26417940523741,0,0,0,-2.82827197527928,4.89871075880689
"SRR6474251",-2.89415614823051,5.01282549377309,0,0,0,0,0,0,0,0,0,0,-3.18221924084118,-4.91488882055348,5.96692248310216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0234721130056,5.51176540596018,0,0,0,0.326779868330044,0,0,-2.75038494894069,0,0,0,0,0,0,0.493613439154023,4.76380647193801,0,0,0,-3.24856511730481,5.62667983486787
"SRR6474252",0,0,-3.67991691142873,0.587828905355549,-6.3738030582265,0,-3.06405552690128,0,0,3.2770048495877,5.30709984980524,0,0,0,0,0,0,0,0,0,0,0,0,1.43435610076508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272116927835443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6474253",0,0,-2.53059449700274,0,-4.38311824216295,0,0,0,0,0,0,0,2.35524330305522,-6.79885382036284,0,0,0,-2.30394630239449,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77461958822257,-4.66366583236947,0,-3.9905520536577,0,-0.4033154479039,0,0,-2.6679007296744,0,0,0,0,0,-2.54660608975083,-4.80578209847733,4.62093961334615,0,0,4.41085113431275,0,0
"SRR6474254",0,0,0,0,0,3.99722557975978,0,0,-3.62414344137384,0,0,0,-5.12319521003723,-2.41183595665295,-2.83781220441121,0,0,0,0,6.27720057437701,0,0,0,0,0,0,0,0,0,0,0,-5.39797699120276,0.446122163697247,0,0,0,4.1774224164444,0,0,0,4.91523492037925,0,0,0,0,0,1.50567979466223,0,0,0,0,-2.43414567427373,4.2160639808661
"SRR6474255",-2.90800006546742,-5.0368038618032,-2.98634179723775,0,5.17249572158233,0,0,0,0,0,0,0,-2.81538527793876,0,-2.56611450945119,0,0,-2.26784187995597,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45992579845756,-4.87639034427136,0,3.92801735961626,0,0,0,0,-2.83189320282565,4.44464070840915,0,0,0,0,0,0.410144427753606,4.90498290890298,0,0,0,-3.03162690960275,5.25093183702499
"SRR6474256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44083644618978,0,0,-5.25337904299011,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91444043669318,0,0,0.182807184344448,0,0,0,0,-3.09618737507004,0.150328345292151,0,0,-2.99828605199359,0,0,0.432139090498191,5.36275384337463,-5.193183777678,0,0,-2.95277889754206,5.11436307406007
"SRR6474257",0,0,-2.97174825616709,0,-5.14721896698561,0,5.86214694270946,0,0,0,0,0,-2.96352137919715,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95478179090173,0,0,0,0,-5.49967167912657,-5.13296959808606,0,0,0,0,0,0,-2.9489123711742,0,0,0,-3.30295098699336,0,-2.51611557391542,-0.169940121625668,5.10766605394213,-5.72087892438227,0,4.35804001173683,0,0
"SRR6474258",-2.83042137764239,-4.90243363290572,-2.69611770203512,0,4.66981284311068,0,0,-2.98797976028562,0,0,0,0,0,-3.26007199813337,0,0,0,0,0,0,0,0,0,0,0,5.17533275680216,0,0,0,0,0,-5.49679392678247,0,0,0,0,-5.64661033709959,0,0,-2.86592979494831,0,0,-2.50043967823843,-2.85816181080444,0,0,0.648183950667645,4.96393601577593,-4.95048147256636,-4.33088856397013,0,0,0
"SRR6474259",2.7907550539581,-4.45269997989619,-2.89957249762852,0,5.02220688612199,0,-2.52141010089615,-2.63930263444265,0,0,4.36721040146951,0,-3.39445904636337,-5.83733766971753,0,0,0,0,0,0,0,0,0,0,0,4.57140625940506,0,0,0,0,0,-2.98321873106308,5.87937553251316,0,0,0,-0.144151362829148,0,0,0,0,0,0,0,0,0,5.16708641229241,0,0,0,0,0,0
"SRR6474260",0,0,-3.35012078710522,-0.336316795617798,5.80257941475888,0,-5.30223186282843,0,0,0,-0.635711968906333,0,-2.81871712980571,0,-2.63362971326564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75658916428096,4.88216128098822,0,0,0,0,0,0,-3.17558515140694,4.56158047169914,0,0,0,0,0,4.77455248812845,5.50027482599813,0,0,0,0,0
"SRR6474261",4.92002229801228,0,0,0,0,5.43097801805143,0,0,0,0,0,0,-2.71173299700901,-2.55276883117782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75119167428932,-4.69685932738063,0,0,0,4.42152531557821,0,0,-3.22951340354754,0,0,0,0,0,0,4.76520376122958,5.59368129866903,0,0,0,-2.54837551355461,4.41391586624102
"SRR6474262",0,0,-2.60633218627777,0.523628366225812,-4.51429976803517,0,1.12200594068847,0,0,0,5.26140797048114,0,0,-3.09101325990564,0,0,0,0,0,0,0,0,0,-1.97317605367574,0,0,0,-1.84954271999876,0,0,0,0,0,0,0,0,5.35379201302567,0,3.41764117724463,-3.68308199389234,0,0,0,0,3.20350196180699,0,0,6.37928514186361,0,0,0,0,0
"SRR6474263",0,0,4.86875349966688,0,0,5.66084612073348,0,0,0,0,0,0,-5.54084461152719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82579140707396,0,0,-5.70015632858118,1.69478127269064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.512267828333523,0,0,0,0,-2.2329714513827,3.86762000564565
"SRR6474264",-2.65837582011154,4.60444198604578,-5.0360472138968,0,-0.293386534213798,0,0,0,0,0,0,0,-6.09403114591115,-2.85844776105075,0,0,0,0,0,0,0,-4.8526735670351,0,0,0,0,0,0,0,0,0,-2.54986712610462,1.62661485123603,0,0,0,4.9509767529214,0,0,-2.6296339682143,0,0,0,0,0,0,4.41649941496285,4.55465963825612,0,0,0,0,0
"SRR6474265",0,0,0,0,0,0,0,0,0,0,0,0,-2.87606221826345,-3.31209102154153,-2.46404044185127,0,0,-2.39957025732524,0,0,0,0,0,-2.72022474961168,0,0,0,0,0,4.17319327500951,0,-6.00368120696887,-4.98148588776155,0,4.15617760201844,0,-5.73670992860264,0,-4.71156747433376,-2.93221555902693,4.26784323719086,0,0,0,0,0,-0.224323974631193,5.07874632697862,0,0,0,0,0
"SRR6474266",-3.16164462232147,5.4761291213377,0,3.8956698941663,0,0,0,0,0,4.88215145808247,0,0,-3.02149615923206,0,0,0,0,-5.76349402332567,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82262659626982,-5.23338486266414,0,-0.438287243577131,0,0,0,0,-3.29578925082101,0,0,0,0,0,0,0.780242032259663,5.70847443346136,0,0,0,0,0
"SRR6474267",-2.87219572871668,-4.9747889314196,-2.5210771146555,0,4.36663365238248,0,0,0,0,0,0,0,-2.53200614797669,-6.01372326869362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38556329337238,0,0,0,0.719981165834119,0,0,-2.80559902715296,0,0,0,0,0,-3.19676314747415,0,4.85944006069475,0,0,5.53695619118902,0,0
"SRR6474268",0,0,0,0,0,0,0,0,0,0,0,0,-3.31813383082278,-5.57125751429307,-0.00184502266258547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47522489601857,5.74717638129821,0,0,0,0.335845426933975,0,0,0,0.566871549692033,0,0,0,0,0,0.596617426506017,0,0,0,0,-2.87676085169877,4.98269595636738
"SRR6474269",0,0,-3.04382060171942,0,5.27205193130291,0,-2.58170842688205,0,0,0,-4.47165016568843,0,-5.54761591560887,-3.06700231083861,-3.05793256668902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52478552588547,-2.96812232101273,0.158544216606216,0,0,0,5.31220382930363,0,0,-3.10781057359717,5.29649457162489,0,0,0,0,0,5.14093866307331,5.38288581377007,0,0,0,0,0
"SRR6474270",5.14196984925913,0,0,-4.13982836790444,0,0,-2.37528299383635,0,-3.65564874413576,0,4.11411082767887,0,-3.01579672329253,-2.74041067116553,0,0,0,-2.28198436712842,0,6.3317693594685,0,0,0,0,0,0,0,0,0,0,0,-2.80921910836018,5.2235131500424,0,3.95251286594434,0,4.74653051606263,0,0,0,0,0,0,0,0,0,4.86571022527316,0,0,0,0,-2.37636445677246,4.11598397643072
"SRR6474271",0,0,0,5.07270599468261,0,-5.25725924026571,0,0,-3.51236167882931,0,0,0,-2.37798871750553,0,2.35385162651922,0,0,0,0,6.08358888229029,0,0,0,0,0,0,0,0,0,0,0,-5.50152431242399,-4.11879727854513,0,0,0,0,0,0,0,4.46358428107711,0,0,0,0,0,0.531472820560963,0,0,0,0,-2.73104277907803,4.73030485100725
"SRR6474272",-2.96690473065575,-5.13882973471221,-3.12101259434214,-4.14882962744006,5.40575238446293,0,0,0,0,0,0,0,-2.77369187858321,0,-2.83709116206829,0,0,-2.35219059566004,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.37086027842449,-4.80417525824729,0,4.0741136207689,0,0,0,0,0,4.91398603840691,0,0,0,0,0,0.466433694830644,0,0,0,0,-2.90224189273718,5.02683041407567
"SRR6474273",0,0,5.28251921225062,0,0,0,0,0,-3.06795819166185,0,0,0,0,0,-2.95094252137449,0,0,-2.58150230486953,0,5.31385946345546,0,-0.45902182892124,0,0,0,0,0,-2.49897915206635,0,0,0,-3.05377299055634,0,0,-4.4712931518902,0,0,0,0,-3.18742647480549,5.11118237723602,0,0,0,4.32835885843431,0,5.28928997442514,5.52078459975327,0,0,0,0,0
"SRR6474274",0,0,0,5.47737194763471,0,0,-2.46589748507248,0,-3.02739690397825,0,-4.27105973040185,0,0,0,0,0,0,0,0,5.24360525236704,2.59808040784356,0,0,0,0,0,0,0,0,0,0,-2.99352162125939,0,0,0,0,0,-4.66649805242698,0,5.32652393747618,0,0,0,0,0,0,5.18493154157722,0,0,0,0,-2.81801581729681,4.88094657209082
"SRR6474275",0,0,0,-4.28922730514951,0,5.86435242465351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49775413638125,0,0,0,0,0,0,4.59941148554929,0,0,-3.15381423688358,0,0,0,0,0,0,0,-3.19324092354293,0,0,0,0,0,-2.66372555268238,5.46256649591643,5.53085552038452,0,0,4.61370799466537,-2.7652764058734,4.78959923194419
"SRR6474276",-2.7505897580837,4.76416121177955,5.6951996331649,0,0,5.56827177950747,0,0,0,0,0,0,-6.37761268713908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05198335944711,0.496647322843669,0,0,0,0,0,0,-2.33446035169791,0,0,-2.42365099717617,0,0,0,5.28619024241714,-4.04340393739588,0,-4.1978866669241,0,-2.51076085825814,-4.34876537215834
"SRR6474277",0,0,0,4.91215564586351,0,5.3207018387582,0,0,0,0,0,0,-3.39779211661341,-2.63498197583524,0,0,0,0,0,0,0,-4.26863638789513,0,-2.70399499710117,0,0,0,0,0,0,0,-2.72985770743328,5.88514857953143,0,0,0,-4.56392265917486,0,4.68345671839128,-2.81962791888726,0,0,0,0,0,0,4.72825224670794,4.88373881395244,0,0,0,0,0
"SRR6474278",0,0,-2.48947125790338,0,4.31189070267106,0,0,0,0,0,0,-2.84249613325649,0,0,-2.812159222095,0,0,-2.49854314852426,0,0,0,0,0,-2.62115430046271,0,0,0,0,0,0,0,-5.36711409228866,0,4.92334772311831,-4.32760367814712,0,0,0,-4.53997242287908,0,4.87080265164191,0,-2.45867387940045,-3.5287371410372,0,0,0.414827068775633,0,-6.11195201483177,-4.25854807836406,0,0,0
"SRR6474279",0,0,0,0,0,5.66070822090299,0,0,0,0,0,0,-6.10289048474088,-2.53035576687741,0,0,0,0,0,0,0,0,0,-2.41533595094285,0,0,0,0,0,0,0,-2.56673993200349,0.0648870187103903,0,0,0,4.38270474945659,0,-4.18348458438071,-2.74138966603731,0,0,0,0,0,0,4.44572397204593,4.7482261849209,0,0,0,-2.31748744996501,4.01400600924264
"SRR6474280",-3.11003305442573,-5.38673526348399,-5.48350156599467,0,-0.128779090874074,0,0,0,0,0,0,0,0,0,0,0,0,-2.6977887581577,0,0,-2.55843003399909,0,0,0,0,0,0,-2.6820984395256,0,0,0,-3.24976602600951,0,0,4.67270719721728,0,0,4.4313308064966,0,-3.19725957689773,0,0,0,0,4.64553076815955,-2.74270121970786,5.62875986975968,5.53781603217304,0,0,4.75049786251514,0,0
"SRR6474281",-1.97856471235274,3.42697460785784,3.90951773316134,0,0,0,0,0,-3.84823961292363,0,0,0,-2.00875995453867,-1.98725870447138,0,0,0,0,0,6.66534652928292,0,0,0,0,0,0,0,0,0,0,0,-2.33467695257411,-3.47927430147073,0,0,0,-3.44203304392793,0,0,-4.11759706338096,0,0,0,0,0,0,4.04377910111844,0.263078531556601,0,0,0,0,0
"SRR6474282",0,0,0,0,0,0,0,0,0,0,0,0,-2.85858437455038,-5.74303728979821,-5.85643172576155,0,0,0,4.51203573550384,0,0,0,0,0,0,0,0,0,0,0,0,-5.38772299287585,4.95121337444376,0,0,0,-0.0543405707949147,0,0,0,1.0367412753511,0,0,0,0,0,-0.247565149974236,0,0,0,0,-2.90063441134431,5.02404617463099
"SRR6474283",0,0,0,3.9576071830322,0,0,0,0,-3.82686457003869,0,0,-2.15858713745035,-2.48422353728973,0,0.0347757538917621,0,0,0,0,6.62832386899223,0,0,0,0,0,0,0,0,0,0,0,-4.96640471117227,4.30280138394429,-3.73878259462867,0,0,0,0,0,0,0.0647590216845807,0,0,0,0,0,0.438962238896507,0,0,0,0,0,0
"SRR6474284",-3.14772659940646,-5.452022398508,-5.45786036150822,0.848205357526227,-0.400204044681383,0,-5.71696553859178,0,0,0,-1.24560071268598,0,0,-2.90274691048694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02770513047697,0,0,-3.23928086356197,0,0,0,0,0,0,0,5.61059903567492,0,0,0,0,0
"SRR6474285",0,0,-2.24553400860259,0,-3.8893789930235,6.11538128742498,0,0,-2.51640638389881,0,0,0,-3.44526770846412,-2.73799510022377,0,0,0,-2.30711586707578,0,-4.35854370940341,0,0,0,0,0,0,0,0,0,0,0,-2.38255722567828,5.96737871673626,0,-3.99604190072358,0,4.74234662446221,0,0,-2.80777893860255,0,0,0,0,0,0,4.12671016681514,4.86321577808143,0,0,0,-2.70871065398881,4.69162447571173
"SRR6474286",-2.89700415116894,5.01775837956255,-2.67564053094121,0,4.63434534238074,0,0,0,0,0,0,0,0,-6.14585801353776,0,0,0,-2.62117985850307,0,0,0,0,0,-2.62886220934955,0,0,0,0,0,0,0,-5.48002740618177,0,0,-4.54001669070351,0,-0.606111666858975,0,-4.55332291269118,-3.15327035713231,0,0,0,0,0,0,0.267528308509613,5.46162446855403,0,0,0,0,0
"SRR6474287",0,0,0,0,0,0,-5.75970222522119,0,0,0,0.088174778382637,0,0,-5.55353556469209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7623150630988,0,0,0,0,0.402152495435008,0,0,-2.55120893786194,0,0,0,0,0,0,4.78447003579995,4.41882350110071,0,0,0,0,0
"SRR6474288",-5.4217658742848,-1.19980759570159,-2.75005405825066,0,4.76323335245113,0,0,0,0,0,0,0,0,-3.3331334042862,-2.7571178280935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6092853080939,0,0,0,0,-5.77315640462871,0,0,0,4.77546816071189,0,-2.41576902310316,0,0,0,-0.438700044902359,0,0,-4.18423468736571,0,-2.98952368631759,5.17800691513267
"SRR6474289",-6.07623050752926,-1.21484039486348,0,0,0,0,0,0,0,0,0,0,-2.74374062283302,-6.25867498817164,-2.46193489226947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62257392321487,-4.75229816153746,0,0,0,-0.0989835528383294,0,0,-2.42254163967745,4.26419631833734,0,0,0,0,0,4.5424312816134,4.19596520337256,0,0,0,-2.72831077393395,4.72557287929117
"SRR6474290",5.53912964644623,0,0,0,0,0,0,4.71202295456292,0,0,0,0,0,0,-5.56352532240075,0,0,0,0,0,-3.23443203438148,0,0,-2.53912710682371,0,0,0,0,0,0,0,-2.46920834300678,0,0,0,0,0,-5.60220061717709,-4.39789715589404,0,0.647122684182381,0,0,-3.09158531016974,0,0,4.2767943045607,0,-5.35478283314757,0,0,0,0
"SRR6474291",0,0,0,0,0,0,0,0,0,0,0,-2.61937870594176,0,2.58214726013473,-2.74469883275981,0,0,-3.23286761812185,0,0,-2.70197194471986,0,0,0,0,0,0,0,0,0,0,-2.58988236112799,0,4.53689700295514,-5.59949096873123,0,-4.46499931890783,-4.67995268888049,0,0,4.75395782981499,0,0,0,0,0,4.48580783510012,0,0,0,0,-3.14894916565263,5.45413994536199
"SRR6474292",-2.94245592980703,-5.0964831694581,0,0,0,0,-2.45098060886258,0,0,0,4.24522294291608,0,0,1.7947445980001,-3.16204160292079,0,0,0,0,0,0,0,0,0,0,0,0,5.21003307593568,0,0,0,-2.88318693133932,0,0,0,0,5.29343853211937,0,0,0,5.47681671190534,0,0,-3.08886984485401,0,0,4.9938262527983,0,-5.35007950925454,0,0,-3.03175033050474,5.25114560829795
"SRR6474293",0,0,0,4.72431329439581,0,0,0,0,-2.64519093535122,0,0,0,0,0,-0.196661505222365,0,0,0,0,-4.58160509574895,0,0,-2.85218501540183,0,0,0,0,0,0,0,0,-3.24995889576969,0,0,0,0,0,0,0,0,0.922452130052487,4.9401293592626,0,0,0,0,5.62909392998355,0,0,0,0,-2.58599752175177,4.47907909592127
"SRR6474294",0,0,0,-3.66434316172681,0,0,-2.45675608191812,0,-3.36277588629125,0,-4.25522635568603,0,0,0,-2.57010423207256,0,0,-2.11801134028671,0,5.8244986895239,0,0,0,0,-4.82999138302462,0,0,0,0,0,0,-5.11523356190756,0,0,3.66850325238364,0,0,0,0,0,4.45155111069746,0,0,0,0,0,0.20262520144515,0,0,0,0,-3.51843002476896,6.09409956577566
"SRR6474295",0,0,0,0,0,-0.174876430488223,0,0,-2.86617389530238,0,0,0,-5.46064698616197,0,-2.71671510608827,0,0,0,0,4.96435880999132,0,0,-2.77225257383197,0,0,0,0,0,0,0,0,-2.68399081593182,0.436295736343966,0,0,0,0,0,0,0,4.70548859343476,4.80168230929057,0,0,0,0,4.64880846024216,0,0,0,0,-2.738696360197,4.74356124236515
"SRR6474296",4.93890900702676,0,0,0,0,0,0,-2.94361352937962,0,0,0,-2.64145906845086,-2.44291340563555,0,-5.32779112711691,0,0,0,0,0,0,0,-3.19752126893707,-2.75094402142914,0,5.09848819073264,0,0,0,0,0,-3.22358690502102,4.23125013705189,4.57514131267045,0,0,0,0,-4.76477481389311,0,-0.214895973936342,5.53826929608111,0,0,0,0,5.58341630211011,0,0,0,0,0,0
"SRR6474297",-2.47095494474107,4.27981950750508,0,0,0,0,0,0,-3.46736371644789,0,0,0,-3.02788417525284,0,0,0,0,-2.46857297856797,0,6.0056501252086,0,0,0,0,0,0,0,0,0,4.71545491656125,0,-4.87856963449029,-5.2444492309717,0,-4.27569382107137,0,0,0,0,0,0,0,0,0,0,0,0.204755527903231,0,0,0,0,-2.46007789763894,4.26097990928788
"SRR6474298",4.71453228316764,0,0,0,0,-0.53843248703162,0,0,0,0,0,0,-3.23285390870044,-2.73531710793804,-2.76030896059644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42124288396656,5.5994672233168,0,0,0,4.73770820576105,0,0,-2.63274326648084,4.78099536434068,0,0,0,0,0,-0.458393622140868,4.56004510082967,0,0,0,0,0
"SRR6474299",3.85821088978779,0,0,0,0,5.13173604926557,0,0,-3.71262413596201,0,0,0,-5.73736455681839,-2.65492781915493,0,0,0,0,0,6.43045363289271,0,0,0,0,0,0,0,0,0,0,0,-5.16334986651063,0.0688464164482672,0,0,0,-4.59846987320437,0,0,-2.44550129161111,0,0,0,0,0,0,0.0384857029309065,4.23573248704576,0,0,0,0,0
"SRR6474300",4.10591376190686,0,0,3.4795520230018,0,0,0,0,-5.63300171713667,0,0,0,0,0,0,0,0,-2.23516154493176,0,2.13125597347522,0,0,0,0,0,0,0,0,0,0,0,-5.3095175755541,0,0,-3.87141335894596,0,0,0,0,-2.52370098217408,0,0,0,0,0,0,-0.714520655579715,4.37117832423699,0,0,0,-3.58247067443997,6.20502122475557
"SRR6474301",0,0,0,0,0,0,0,0,0,0,0,0,-5.95664845243537,-6.12996959924113,-2.61077435884525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00080862157781,0,-2.51527635186695,0.591791036727924,0,0,0,-0.0437691445911732,0,0,0,4.52199383661804,0,0,0,0,0,4.35658643651005,0,0,0,0,-2.99647991067475,5.19005544914812
"SRR6474302",-2.52357895270414,4.37096696299503,0,0,0,5.30174172594166,0,0,-2.78548477746406,0,0,0,-2.81014294564761,-2.69278752723468,-2.8525001259217,0,0,0,0,4.82460115827744,0,0,0,0,0,0,0,0,0,0,0,-3.00470121224889,-4.86731035839293,0,0,0,-4.66404481115823,0,0,-2.63359897298422,4.940675146693,0,0,0,0,0,5.20429516117888,4.56152722796988,0,0,0,-3.06053708050796,5.30100572188831
"SRR6474303",0,0,-3.30798496675018,0,-5.72959803308536,0,0,0,0,4.04467868277095,0,0,2.18411593411186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27293173793235,-5.57673485193798,-5.21369974162899,0,0,0,0,0,0,-3.17437663374275,0,0,0,0,0,0,0.63090076314371,5.4981816120019,0,0,0,0,0
"SRR6474304",5.38798369671793,0,-2.71847571309555,0,4.70853805422353,0,-2.71265651670062,0,0,0,-4.69845891040828,0,0,0,0,0,0,0,0,0,0,0,0,-2.49128103751923,0,0,0,0,0,0,-4.32510536548596,-2.60455255531333,0,0,0,0,0,0,-4.31502533291621,-3.09567610200896,0,0,0,-3.54737298030983,0,0,4.51121735678603,5.36186829245629,-6.14423023529365,0,0,-2.83685555430243,4.91357795378577
