"","46228__216816_310297","40545__28026_28130","328814__820_28116","301301__1118061","384638__28111_328813","53345__316_322095","1680__751585","291644__821_204516","546__818","674529__1318_29382","37734__1351_1352","584__329854_626929","820__28116","571__46503_357276","1282__100886_626932","821__204516","548__562_817","28111__328813","216816__310297","1747__1358_103892","562__817","296__47678_246787","376804__39485_338188","29361__287_582","1735__823_1078764","46503__357276","1304__1582_469613","40520__411489","1351__1352","329854__626929","154046__1354_54291","39486__329_658089","116085__39488_626940","100886__626932","626933__166486_487174","1318__29382","39485__338188","88431__853_40518","293__47770","28025__147802","28125__573_360807","1363__454154","823__1078764","72556__457412","47678__246787","28026__28130","316__322095","291645__387661","310298__39491_46506","303__1623","1286__1681","106649__454155","587__43765","624__469610","1358__103892","287__582","158836__754333","521720__626930","166486__487174","1396__550_45851","569__387090_658081","147207__729_1531","39488__626940","40214__40324","1354__54291","363265__487173","1582__469613","40519__487175","39496__214856","2173__410072","649756__33039_39492","501496__658086","573__360807","853__40518","329__658089","729__1531","328812__165179_239935","39491__46506","550__45851","1689__33038","387090__658081","33039__39492","165179__239935"
"ERR2239383",0,0,0,0,0,-2.45177310139731,0,0,0,0,0,0,0,-3.11177557543204,0,0,-3.1241454804821,0,0,0,-5.41117870243168,0,0,0,0,-5.38975339840017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24659558025086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59649285462247,0,0,0,0,0,0,0,0,0,0,6.22930835326454,0
"ERR2239385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86963501324504,0,0,0,6.70240444968787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239388",0,0,0,0,0,0,2.72487203177725,0,0,0,0,-2.19488686518674,0,0,0,0,-3.869462623192,0,0,0,6.7021058613573,0,0,0,0,0,0,0,0,3.80165556736902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239389",0,0,-6.24005899112921,0,0,0,0,-3.11369932415682,-3.52708228873741,0,0,0,0.164391711804677,-2.1646156004196,0,5.39308542893249,0,0,0,0,0,0,0,0,0,-3.74922419878296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63777077682504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30080381175028,0,0,0,0,0
"ERR2239390",0,0,-2.46279923683908,0,0,0,0,0,0,0,0,0,4.26569340704715,0,0,0,-3.15156227240594,0,0,0,5.45866597902431,-2.37794921598889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11872885991134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85333810792822,0,0,0,6.674177381673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37696150784741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41214577624303,0,0,0,0,0,0,0,0,0,0,4.11701809922725,0,0,0,0,0,0,-0.662917956017632,0,0,0
"ERR2239396",0,0,-2.37057650514384,-3.99510345685746,-2.16760456298688,0,0,0,0,0,0,0,4.10595895013819,-2.36592669348616,0,0,-3.7859164201389,-3.7544012338114,0,0,6.55739959288986,-2.07520192069717,0,0,0,-4.09790524010147,0,0,0,0,0,0,0,0,-2.41367379212408,0,0,0,0,0,0,0,0,0,-3.59435516261201,0,0,0,-2.53961854810531,0,0,0,0,0,0,0,0,0,-4.18060564085634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39874835716271,0,0,0,0,0
"ERR2239397",0,0,-2.53255216783712,0,0,0,0,0,0,0,0,0,4.38650902751259,-5.1662883721219,0,0,-2.64797434363655,0,0,0,4.58642610031735,0,0,0,0,-0.594056067695744,0,0,0,0,0,0,0,0,-2.40565057868741,0,0,-2.41229662386623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16670902754406,0,0,0,0,0,0,0,0,0,0,0,-2.78834873698656,-4.17182082005185,0,4.17822031546317,0,0,-3.57856638013387,0,0,0,0,4.82956168168123,-6.1982587886497
"ERR2239398",0,0,0,0,0,-2.40267604721018,0,0,0,0,0,0,0,-2.45679613207994,0,0,0,0,0,0,0,0,0,0,0,-4.25529572460115,0,0,0,0,0,0,-2.58412268854668,0,-2.04400288059307,0,0,-2.6892917257292,0,0,-2.09019841561115,0,0,0,0,0,4.16155698789678,0,-2.11493749520062,0,0,0,0,0,0,0,0,0,3.54031684000433,0,0,0,-4.47583178955433,0,0,0,0,0,0,0,0,0,-3.62032985373848,4.65798990533756,0,0,-2.90429687154464,3.66317919651993,0,0,0,0,5.03038974177866
"ERR2239402",0,0,5.31538277118378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87584640886391,0,0,0,0,0,0,0,0,0,0,-6.71316290248567,0
"ERR2239443",-2.61881910697633,5.14630182892282,-2.52937726562054,0,0,0,4.86814182266918,-2.74519721895972,0,0,0,0,4.38100993556442,-2.41284532415598,0,4.75482106003503,0,0,4.53592774911517,0,0,0,0,0,0,4.17917069224315,0,0,0,0,0,0,0,0,0,0,0,-3.12735767045701,0,0,0,0,0,0,0,0,0,0,-2.6340875118786,0,0,0,0,0,0,0,0,0,0,-3.21393478378501,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41674237867178,0,0,0,4.56237340215642,-5.56669833772853,0,0,0,0
"ERR2239506",0,0,2.75265934619071,0,0,0,0,-2.8243423474395,4.29744368153713,0,0,0,4.66645663863549,0,0,4.89190444373356,0,0,0,0,0,-2.88580098933502,0,0,0,0,0,0,0,0,0,0,0,0,-2.94308755534088,0,0,0,0,0,0,0,0,0,-4.99835393406078,0,0,0,0,4.60328239562655,0,0,0,0,0,0,0,0,-5.09757717697408,-2.80250673500699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85408405358608,0,0,0,0
"ERR2239509",0,0,-2.8897625970302,0,0,0,0,-2.90800685799384,0,0,0,0,5.0052156398685,-2.35346282330426,0,-5.03681562680406,-2.70236156144963,0,0,0,4.68062752485192,0,0,0,0,4.07631718368748,0,0,0,0,0,0,0,0,-2.36977871293834,0,0,-2.9435273317376,0,0,0,0,0,0,0,0,0,0,-6.24540891182091,0,0,0,0,0,0,0,0,0,4.10457713350438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09833889203717,0,0,0,-0.977122294882362,0,0,0,0,0
"ERR2239514",0,5.20689762863818,-5.58231064477357,-4.60966019741841,0,0,4.12091287969793,0,0,0,0,0,0.881491138744292,0,0,0,-3.01860196805296,0,0,0,-5.22837197649514,-2.99718487265724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13314785671127,0,0,0,0,0,0,-5.19127647911919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42677127544945,0,0,-3.13552118014107,0,0,0,0,0,-5.43088199221266
"ERR2239532",0,0,-3.0844910098482,0,0,0,0,-3.0368591172602,0,0,0,-2.56435801903972,5.34249514454652,-2.96712547040834,0,5.25999428652344,0,0,0,0,0,-5.33959730739424,0,0,0,-5.13921206717896,0,0,0,4.44159837777348,0,0,0,0,0,0,0,-2.98191138351295,0,0,0,0,0,0,-0.693689300283216,0,0,0,-2.54057364363409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16482201991243,0,0,0,4.40040263114463,0,0,0,0,0
"ERR2239538",0,0,-2.65089518479199,-4.25105077071537,0,0,0,-2.6222725379375,0,0,0,0,4.59148514559942,-4.7366652985905,-2.60562419014316,4.54190926700033,-3.58533745369392,0,0,0,6.2099866320775,0,0,0,0,0.490138375220004,0,0,0,0,0,0,0,-4.51307348275846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60210994000891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50698662297543,0,0,0,0,0
"ERR2239548",0,0,-3.45367239102871,0,0,0,0,4.81591565814996,-4.23624255631258,0,0,0,5.98193605395962,-3.2771156994611,0,0,0,0,0,0,0,-5.25474884781304,-2.37750540194693,0,0,-5.67613089374825,0,0,0,0,0,0,0,0,0,0,4.11796015144156,-2.84667744977479,0,0,0,0,0,0,0.0830249878605764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93058997577054,0,0,0,0,0,0,0,0,0
"ERR2239556",3.89069111788739,0,-1.90049662450477,0,0,0,0,0,0,0,0,0,3.29175671325541,-4.64002346584001,0,0,-3.64921902123852,0,0,0,6.32063275273188,0,0,0,0,-0.751747497705811,0,0,0,0,0,0,0,0,0,0,0,-2.21746944744392,0,0,-1.88902321835034,0,0,0,0,0,0,0,-2.73992592806568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27188419086006,3.84076974720455,0,0,-3.20075775062793,4.74569091638507,0,0,0,0,5.54387504680745
"ERR2239565",0,0,-3.33139126755737,0,0,0,0,-3.40085466708614,0,0,0,0,5.77013893530065,0,0,5.89045307255094,-3.16502445172846,0,0,0,5.48198315759152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22920916492901,0,0,0,0,0,0,0,0,0,0,-2.46386322002285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.507830613607333,0,0,-2.89167638118499,4.26753627997983,0,0,0,0,-5.0085304112593
"ERR2239577",-2.78095616840632,4.87167734113698,0,0,0,0,0,-5.50040051881858,0,0,0,0,0,0,0,0.641694077108557,0,0,-4.81675737730181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34051782615343,0,0,-2.64841160476838,0,0,-2.52139554813677,0,0,0,0,0,0,0,-6.43761569792878,0,0,0,0,0,0,0,0,0,5.78594659848728,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36718519535086,4.58718345881386,0,0,0,-0.178900800943049,0,0,0,0,0
"ERR2239578",0,0,1.18285627366482,0,-2.542635796677,0,0,-2.64561636839829,0,0,0,0,4.84364845938611,0,0,4.58234196740169,-3.63275139823971,4.40397438498793,0,0,6.29210999301806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306792748011783,0,0,0,0,0,0,-2.43090278717434,0,0,0,0,0,0,0,0,0,0,-4.21044713564674,0
"ERR2239579",0,0,-2.16558124704834,0,-2.19183594686329,0,0,-2.11075466681854,0,0,0,0,-3.7508967478061,0,0,3.65593432524283,-3.74011324809743,3.79637122182306,0,0,6.47806617176622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66709388625457,0,0,0,0,0,0,0,0,0,0,-2.8064509666668,0,0,-3.71088680360392,0,0,0,0,0,0,0,-2.38519062286758,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61954211954925,0,0,-2.52012481670225,4.86091566321769,-4.13127134454351,0,0,0,-4.36498422394351
"ERR2239582",0,0,-5.14280127914482,0,0,0,0,-5.57350744524217,-4.21397975651249,0,0,0,0.537128309061245,0,0,0.207265908620916,0,0,0,0,0,-6.5009452138028,0,0,0,0,0,0,0,0,0,0,0,0,-2.98360752717321,0,0,0,0,0,0,0,0,0,-0.770835721286673,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16775982690895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239583",0,0,0,0,0,0,-5.94092557997661,-2.36111701399493,0,0,0,0,0,0,0,4.08957463085453,0,0,0,0,0,-2.25911406416209,-2.38143230916525,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12476175426029,-3.47867387675813,0,0,0,0,0,0,-3.91290033922216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81642308365062,-2.53403044337228,0,0,6.02523989750767,0,0,0,0,0,0,0,4.38906947584707,0
"ERR2239584",0,2.84969650253615,0,0,0,0,0,0,0,3.00244009966012,0,0,0,0,0,0,-2.34110407834248,0,0,0,4.05491120949589,-1.35566030240507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54219194742063,0,0,0,0,0,0,2.34807252156976,0,0,0,-2.50477550422992,0,0,0,0,0,0,0,0,0,0,0,0,-1.27942232271334,0,0,0,0,0,0,0,0,0,0,0,4.40320561552501,0,2.21602446727729,-3.88583511444939,4.33839843488017,0,0,0,0,6.73046384806156
"ERR2239585",0,0,0,0,-2.8227912627838,0,0,-3.01877956971042,0,0,0,0,0,-5.45428472790787,0,5.22867959158936,0,-4.88921788630305,0,0,0,0,0,0,0,-0.124101808279227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24525284762906,0,0,0,0,0,0,0,-2.55221862435053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.62094281550111,0,0,0,-2.98624040595858,4.42057232939867,0,0,0,0,5.17232010673538
"ERR2239586",0,0,0,0,0,0,0,-2.61348513071568,0,5.06137183739046,0,0,0,0,0,-4.52668903122535,-3.55501302358257,0,0,0,6.15746317841407,0,0,-2.82296528259612,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62678945170263,0,0,-4.77257480664868,0,0,0,0,0,0,0,-2.46256721411883,0,0,0,0,0,0,4.88951929745951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387439740386932,4.54973279113496,0,0,0,4.26529153190715,0,0,0,0,0
"ERR2239587",0,0,-2.8364528423284,0,2.70136623996534,0,0,0,0,0,0,-2.7598925745052,4.91288043618594,0,0,0,-2.69047443516473,-4.78205433428161,0,0,-4.66003841817049,0,0,0,0,0,0,0,0,-4.78027416247508,0,0,0,0,0,0,0,-2.64254776624969,0,0,0,0,0,0,0,0,0,0,-2.87392735923914,0,0,0,0,0,0,0,0,0,0,-2.64330764078289,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57702699257211,0,0,0,4.97778820346445,-4.57834313387099,0,0,0,0
"ERR2239590",0,0,0,0,0,0,0,-3.03412465641573,-4.45337412662392,0,0,0,0,-2.66951119667487,0,5.25525806140951,-3.58499909480614,0,0,0,6.20940057729267,0,0,0,0,4.62372902401488,0,0,0,0,0,0,0,0,0,0,0,-4.53458991878453,0,0,0,0,0,0,0,0,0,0,-5.94909231075123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246284126163113,0,0,0,0.213912647836085,0,0,0,0,0
"ERR2239592",0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1168695765587,0,0,0,0,0,0,0,-3.45893433395976,0,0,-2.21310423681315,0.474717538124704,0,0,0,0,5.00138295491942,0,0,0,-2.60477692709622,0,0,-2.30521533699531,0,0,0,0,3.83320898060632,0,5.99105000646272,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51160598011378,0,0,0,0,0,0,0,0,0,0,0,-3.2638642534989,0,0,-3.99275008606289,0,0,-2.36759668807464,0,0,0,0,5.65317871606797,-4.10079775557708
"ERR2239593",0,0,5.0854326641937,0,-2.78333929992297,0,0,-4.93113643186058,0,0,0,0,0,0,0,-0.600341696297802,-3.4689656876519,-4.82088508216978,0,0,6.0084248207262,-2.38733885345778,-2.40766991929682,-2.34283608819657,0,0,0,0,0,0,0,0,0,0,0,0,4.17020662807735,0,0,0,0,0,0,0,-4.13499218907211,0,0,0,0,0,0,0,0,0,0,-4.05791113856238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239595",0,0,-5.82256576190592,0,0,0,0,-3.11450949407356,0,0,0,0,0.747336162494913,-2.76298408310636,0,5.39448868439104,0,0,0,0,0,0,0,0,-2.89265752125239,4.78562881244432,0,0,0,0,0,0,0,0,-2.91955247665385,0,0,0,0,0,0,0,5.01022979570538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05681322492801,0,0,0,0,0,0,0,0,0,0,0,-2.82870729910245,0,0,0,0,0,0,0,0,0,0,4.89946476178637,0
"ERR2239596",0,0,-5.32108095680945,0,0,0,0,0,-4.28459968260392,0,0,0,-1.10997492686433,-2.48230411371161,0,0,-3.60914967022431,0,0,0,6.25123060094896,-2.57406405110301,0,0,0,4.29947684478575,0,0,0,0,0,0,0,0,0,0,0,-2.53272359749284,0,0,0,0,0,0,-4.45840971844698,0,0,0,-2.95941848043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38680595238623,0,0,0,5.12586316896326,0,0,0,0,0
"ERR2239599",0,0,-2.78670073890738,0,0,0,0,-3.15331394611451,0,0,0,0,4.82670726527731,-2.84170110399886,0,5.46169996688583,-3.28297772253421,0,0,0,5.68628421554601,0,-2.72039724092274,0,0,-4.9219706920506,0,0,0,0,0,0,0,0,-5.13731524881865,0,-4.71186623804838,-2.6633025864032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286800845743685,0,-2.58711280469246,0,0,0,0,0,0,0,0,0,0,0,0,4.61297539557994,0,0,0,0,0,0,4.48101082263935,0,0
"ERR2239604",0,0,2.46883006508756,0,-2.47917066502977,0,0,0,0,0,0,0,4.85214064061821,-3.19222567846329,-2.33306357683218,0,-3.37045320732883,-4.29404955246588,0,0,5.83779619962701,0,0,0,0,-5.52909706432445,0,0,0,0,0,0,0,-4.04098465236172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38099441583072,0,0,0,0,0,0,0,-2.50281578874584,0,0,0,0,0,-4.33500410809337
"ERR2239606",0,0,-2.99731101524987,0,0,0,0,0,0,0,0,0,5.19149496449863,-3.05439476828843,0,0,0,0,0,0,0,-2.63681694605551,0,0,0,-5.29036692504812,0,0,0,0,0,0,0,0,2.50448050953265,0,0,-3.03337672040721,0,0,0,0,0,0,-4.56710092082674,0,0,0,-5.30354441636474,0,0,0,0,0,0,0,0,0,-4.54629794110237,0,0,0,0,0,0,0,0,0,0,0,-2.64921410373735,0,0,5.25396259824194,0,0,0,0.762700649019721,0,0,0,-4.58857342780114,0
"ERR2239609",0,0,-3.27625785358775,0,0,0,0,-5.99880888459593,0,0,0,0,5.67464506111053,-2.4307642805435,0,0.302694704917837,-2.79591243817603,0,0,0,4.84266239643466,0,0,0,0,-4.21020723512496,0,0,0,0,0,0,0,0,-2.38171359409524,0,0,-2.55126251480169,0,0,0,0,0,0,0,0,0,0,-2.67999594062306,0,0,0,0,0,0,0,0,0,-4.12524895405044,0,0,0,0,0,0,0,0,0,0,0,-2.89308104044133,0,0,4.41891629908247,0,0,0,-4.64188913323749,0,0,0,5.01096335245862,0
"ERR2239610",0,4.77799902408494,-2.78831547556677,0,-2.98332343085243,0,0,0,0,0,0,0,4.82950407121223,-3.45589329310321,0,0,0,5.16726775764711,0,0,0,0,-5.27775181429478,0,0,-5.98578276919128,0,0,0,0,0,0,0,0,0,0,0.518733998985658,-3.2694443215386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66284367742242,0,0,0,0,0,0,0,0,0
"ERR2239613",0,0,-2.58910259552498,0,0,0,0,-2.72544074197121,0,0,0,0,4.48445724145771,-2.63002036397096,0,4.72060183811235,-3.38023910330461,0,0,0,5.85474586865464,2.24254582605868,0,0,0,-4.55532889533849,0,0,0,0,0,0,0,0,0,0,0,-2.58268060492509,0,0,0,0,0,0,-4.71091858406575,0,0,0,-2.6226699600736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47333402745298,0,0,0,-4.54259762233212,0,0,0,0,0
"ERR2239615",0,0,0,0,-2.54660028340676,0,0,-2.94780325181441,-5.27432273905254,0,0,0,0,-2.45586998378294,0,5.10574500285932,-2.36731882961054,4.41084107742981,0,0,4.10031649059995,-3.32095451317052,0,5.18740447547665,0,4.25369158869541,0,0,0,0,0,0,0,0,-2.85308523979152,0,0,0,0,0,0,0,0,0,5.75206194643651,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94168859364374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239621",0,0,-2.88201970190584,0,-2.59853059894712,0,0,-2.69690308188718,0,0,0,0,4.99180455211543,0,0,4.67117316091769,0,4.50078702239881,0,0,0,0,-5.44004717882567,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24938852432365,-5.92420624142633,0,0,0,0,0,0,0,0,0,0,-2.46274507512957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535093485546715,0,0,0,4.26559959621444,0,0,0,0,0
"ERR2239623",0,0,-2.9564510865606,0,0,0,0,-2.71799792079605,0,0,0,0,5.12072349201518,0,0,4.70771049368532,-3.19485222717136,0,0,0,5.53364638013538,-2.58531868565328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84394162745048,0,0,0,0,0,0,4.47790331730867,0,0,0,-2.46126254354192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591040276659833,0,0,0,4.26303177618081,0,0,0,0,0
"ERR2239624",0,0,-4.77912368150373,0,0,0,0,0,0,0,0,0,0.818969478116774,-2.36637345703568,0,0,-3.71222751632977,0,0,0,6.42976666753839,-2.10578137569138,0,0,0,4.0986790572682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.64732033232975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57255829373679,0,0,0,0,0,4.45580167018481
"ERR2239625",0,0,-1.92372291745307,0,0,0,0,0,0,0,0,0,3.33198583271334,-2.24993657000204,0,0,-2.48202103055198,0,0,0,4.29898653037049,0,0,0,0,-3.89700445305078,0,0,0,0,0,0,0,0,0,0,0,-1.85198681991761,3.38264335042722,0,0,0,0,0,0,0,0,0,-2.08919880130725,0,0,0,0,0,0,0,0,6.66741251523235,0,0,0,0,0,4.41489127233851,0,0,0,0,0,0,0,0,0,3.20773526704522,0,0,-2.13078090475355,3.61859847097615,0,0,0,0,-3.69062078683073
"ERR2239627",0,0,-3.11440872557782,0,-2.93643153073351,0,0,-2.90333975642284,0,0,0,-5.24523575626285,5.39431414823662,-2.61946224592951,0,5.02873196975901,0,-5.08604860417768,0,0,0,0,0,0,0,4.53704169845839,0,0,0,0.255650788659502,0,0,0,0,-2.62585266672715,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02157240282964,0,0,0,0,0,0,0,0,0,-4.54811023196165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23351692044892,0,0,0,0,0
"ERR2239629",0,0,-2.61216419093604,0,0,0,3.93501337554464,-2.73274096436074,0,0,0,0,4.52440109641327,0,0,4.73324619419757,-5.63410499318601,0,0,0,1.68248023213271,-2.9012535581678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46976708836571,0,0,0,0,0,0,5.02511856838662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27776207991087,0,0,-3.30653725230246,0,0,0,0,0,-5.72709051810705
"ERR2239630",0,0,-2.56814130103789,0,-2.33025472277727,0,0,0,0,0,0,0,4.44815121441367,-3.22568950081479,0,0,-3.28446440164874,4.03611957442756,0,0,5.68885921930692,-2.42941096374066,-2.71252281244351,0,0,-5.5870581048527,0,-4.86652130320918,0,0,0,0,0,0,0,0,4.69822732784178,-3.0241101086687,0,0,0,0,0,0,4.2078632216637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23791235589683,0,0,0,0,0,0,0,0,0
"ERR2239632",0,5.46128646340304,-2.68547059049203,-4.75390836036272,-2.74484096223632,0,0,-2.64505655982051,0,0,0,0,4.6513715049642,-2.49379915994977,0,4.58137235050247,-3.45405534322879,-4.75420400528955,0,0,5.98259934662701,-2.49447455035738,0,0,0,-4.31938684890559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32055665940652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53832824427746,0,0,0,0,0,-4.39651348537567
"ERR2239633",-2.41491080883284,0,-3.16794654308044,0,0,0,4.60944997273022,-2.81454724700565,0,0,0,0,5.48704436827751,0,0,4.87493883211689,0,0,4.18274821664573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01668330985186,0,0,0,0,0,0,0,0,0,0,-3.15796827051765,0,0,0,0,0,0,0,0,0,0,0,-3.2826320055298,0,0,0,0,0,0,0,0,0,0,0,0,0.148762069347459,0,0,0,5.46976149322699,0,0,5.68568541612933,0,0
"ERR2239634",0,0,1.77851090616451,0,-2.8677213075679,0,-4.72696179368406,-2.86093619527464,0,0,0,0,5.5444955505663,-2.85240348181745,0,4.95528684742848,0,4.96703900665545,0,0,0,0,-2.4779035505794,0,0,-4.94050775419419,0,0,0,0,0,0,0,0,0,0,4.29185484585884,0,0,0,-2.43583384163748,0,0,0,0,0,0,0,-3.48245523758671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.21898797251179,0,0,0,0,6.03178940658453,0,0,0,0,0
"ERR2239635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52965947294761,0,0,0,6.11354954056204,-5.08441351922237,0,0,-2.18532035314142,0,0,0,0,0,0,0,0,0,-2.19428072940533,0,0,-2.53828065515564,0,0,0,0,3.7850858824553,0,1.58763175695022,0,0,0,-2.88233039890876,0,0,0,0,0,0,0,0,0,-3.80060570939933,0,0,0,0,0,0,0,0,0,0,0,-2.73016603464877,0,0,4.39643105859879,0,0,0,4.99234269511024,0,0,0,-4.72878628511053,0
"ERR2239636",0,0,-2.14907199371611,0,0,0,0,0,0,0,0,0,3.72230188223965,-4.80392765316127,0,0,-3.55550468534914,0,0,0,6.1583147615739,0,0,0,0,-0.715832745667869,0,0,0,0,0,0,0,0,-2.16433112690635,0,0,-2.32130989859971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74873147620461,-2.14806998127997,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02062668448725,0,0,-3.49604485627628,0,-3.72056634579044,0,0,0,6.05532731661035
