"","Part","BalanceID","Component","Group","d.group"
"7664","1","40519__749535","40519","40519__7495351","p__Terrabacteria group"
"7734","-1","40519__749535","749535","40519__749535-1","p__Proteobacteria"
"7739","1","197__410072","197","197__4100721","p__Proteobacteria"
"7861","-1","197__410072","410072","197__410072-1","p__Terrabacteria group"
"7973","1","103892__501496","103892","103892__5014961","p__Terrabacteria group"
"8016","-1","103892__501496","501496","103892__501496-1","p__FCB group"
"8034","-1","76759__303_674529","303","76759__303_674529-1","p__Proteobacteria"
"8115","1","76759__303_674529","76759","76759__303_6745291","p__Proteobacteria"
"8171","-1","76759__303_674529","674529","76759__303_674529-1","p__FCB group"
"8300","1","411489__754333","411489","411489__7543331","p__Terrabacteria group"
"8320","-1","411489__754333","754333","411489__754333-1","p__Proteobacteria"
"8328","1","545__54291","545","545__542911","p__Proteobacteria"
"8405","-1","545__54291","54291","545__54291-1","p__Proteobacteria"
"8473","-1","147207__329_1531","329","147207__329_1531-1","p__Proteobacteria"
"8506","-1","147207__329_1531","1531","147207__329_1531-1","p__Terrabacteria group"
"8559","1","147207__329_1531","147207","147207__329_15311","p__Terrabacteria group"
"8685","1","40518__46503","40518","40518__465031","p__Terrabacteria group"
"8692","-1","40518__46503","46503","40518__46503-1","p__FCB group"
"8819","-1","261299__33038_216816","33038","261299__33038_216816-1","p__Terrabacteria group"
"8859","-1","261299__33038_216816","216816","261299__33038_216816-1","p__Terrabacteria group"
"8863","1","261299__33038_216816","261299","261299__33038_2168161","p__Terrabacteria group"
"8993","1","100886__487173","100886","100886__4871731","p__Terrabacteria group"
"9035","-1","100886__487173","487173","100886__487173-1","p__Terrabacteria group"
"9126","1","40545__329854","40545","40545__3298541","p__Proteobacteria"
"9165","-1","40545__329854","329854","40545__329854-1","p__FCB group"
"9233","1","1358__88431","1358","1358__884311","p__Terrabacteria group"
"9284","-1","1358__88431","88431","1358__88431-1","p__Terrabacteria group"
"9355","1","569__1351_1352","569","569__1351_13521","p__Proteobacteria"
"9375","-1","569__1351_1352","1351","569__1351_1352-1","p__Terrabacteria group"
"9376","-1","569__1351_1352","1352","569__1351_1352-1","p__Terrabacteria group"
"9506","1","624__45851_102862","624","624__45851_1028621","p__Proteobacteria"
"9566","-1","624__45851_102862","45851","624__45851_102862-1","p__Terrabacteria group"
"9578","-1","624__45851_102862","102862","624__45851_102862-1","p__Proteobacteria"
"9653","1","729__1681","729","729__16811","p__Proteobacteria"
"9679","-1","729__1681","1681","729__1681-1","p__Terrabacteria group"
"9805","1","853__47678","853","853__476781","p__Terrabacteria group"
"9862","-1","853__47678","47678","853__47678-1","p__FCB group"
"9941","1","573__310298","573","573__3102981","p__Proteobacteria"
"10036","-1","573__310298","310298","573__310298-1","p__FCB group"
"10078","1","303__674529","303","303__6745291","p__Proteobacteria"
"10215","-1","303__674529","674529","303__674529-1","p__FCB group"
"10348","1","469613__626940","469613","469613__6269401","p__Proteobacteria"
"10358","-1","469613__626940","626940","469613__626940-1","p__Terrabacteria group"
"10380","1","582__584_165179","582","582__584_1651791","p__Proteobacteria"
"10381","-1","582__584_165179","584","582__584_165179-1","p__Proteobacteria"
"10461","-1","582__584_165179","165179","582__584_165179-1","p__FCB group"
"10517","1","329__1531","329","329__15311","p__Proteobacteria"
"10550","-1","329__1531","1531","329__1531-1","p__Terrabacteria group"
"10660","1","287__387661","287","287__3876611","p__Proteobacteria"
"10780","-1","287__387661","387661","287__387661-1","p__FCB group"
"10826","-1","28125__823_360807","823","28125__823_360807-1","p__FCB group"
"10858","1","28125__823_360807","28125","28125__823_3608071","p__FCB group"
"10920","-1","28125__823_360807","360807","28125__823_360807-1","p__Terrabacteria group"
"11026","1","45851__102862","45851","45851__1028621","p__Terrabacteria group"
"11038","-1","45851__102862","102862","45851__102862-1","p__Proteobacteria"
"11162","1","39491__46506","39491","39491__465061","p__Terrabacteria group"
"11175","-1","39491__46506","46506","39491__46506-1","p__FCB group"
"11301","1","33038__216816","33038","33038__2168161","p__Terrabacteria group"
"11341","-1","33038__216816","216816","33038__216816-1","p__Terrabacteria group"
"11403","1","584__165179","584","584__1651791","p__Proteobacteria"
"11483","-1","584__165179","165179","584__165179-1","p__FCB group"
"11565","1","1351__1352","1351","1351__13521","p__Terrabacteria group"
"11566","-1","1351__1352","1352","1351__1352-1","p__Terrabacteria group"
"11702","1","823__360807","823","823__3608071","p__FCB group"
"11796","-1","823__360807","360807","823__360807-1","p__Terrabacteria group"
