"","820__39492","39485__546_357276","818__310297","328814__28117_301301","33039__751585","33043__218538","296__116085_371601","817__28116_239935","1747__204516","1118061__562_821","74426__328813_338188","1282__550_571","546__357276","28117__301301","1283__28111","562__821","28116__239935","376804__363265_487174","1680__246787","40214__147802","28130__47770","1260__100886_487173","29382__626933","40324__46228","291645__545_54291","322095__1078764","291644__384638","214856__387090","328813__338188","1304__1363","1735__40545_329854","39488__40518_46503","1286__469613_626940","550__571","363265__487174","40520__1358_88431","454155__287_387661","166486__39491_46506","154046__853_47678","1270__573_310298","1689__658089","1354__28025","116085__371601","158836__454154","1408__552398","39496__43765","328812__626930","28026__29361","2173__626929","1590__626932","1582__487175","1318__53345","40519__749535","197__410072","103892__501496","76759__303_674529","411489__754333","545__54291","147207__329_1531","40518__46503","261299__33038_216816","100886__487173","40545__329854","1358__88431","569__1351_1352","624__45851_102862","729__1681","853__47678","573__310298","303__674529","469613__626940","582__584_165179","329__1531","287__387661","28125__823_360807","45851__102862","39491__46506","33038__216816","584__165179","1351__1352","823__360807"
"ERR2239583",0,4.76286514910071,0,-2.45191399115072,-1.55185610412954,0,0,0,0,-2.36111727938004,5.67800408049192,0,0,4.24683960846203,0,-4.08957509051502,0,0,-3.91290079888265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47867414214324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81642354331111,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02524035716816,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239584",0,0,0,0,0,-3.45887606306792,0,0,0,-2.34110434372759,0,0,0,0,0,4.05491166915638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42484851665319,0,0,0,0,0,0,-2.50477576961502,-3.89785278059592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50122031521517,0,0,0,0,0,0,2.46791002393247,0,0,0,2.21602492693778,2.05513309395524,0,-2.60018985930724,0,-3.8858353798345,0,0,0,0,4.33839889454066,0,-6.73046430772205,0,0
"ERR2239585",0,-2.76296773554751,0,-3.02957902142441,0,-4.77628002932256,0,0,0,-3.01877983509553,-2.82279152816891,0,-4.78560049764181,5.24738479065188,0,-5.22868005124985,0,0,0,0,0,0,0,0,0,0,0,0,4.88921834596355,0,0,-2.69131752313058,0,0,0,0,0,-2.55221888973564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66149868936259,0,0,0,0,0,0,0,0,0,0,0,-2.98624067134369,0,0,-3.24525311301417,0,4.42057278905916,0,-5.17232056639587,0,-5.6209432751616
"ERR2239586",0,0,0,-2.70288016725124,0,0,0,0,-4.52668949088584,-3.55501328896768,0,0,0,4.68152577644941,0,6.15746363807456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82296554798122,-2.46256747950393,-2.62678971708774,-2.37510324678909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53068618408034,0,0,0,0,0,0,0,0,0,0,0,4.54973325079545,4.1137994966605,-4.38327704883975,0,0,0,4.88951975712,-2.3974720906298,0,4.26529199156764,0,0,0,-4.1525434706992
"ERR2239590",0,0,4.45337458628441,-2.18097148464306,0,0,0,0,0,-6.61912428199209,0,0,0,3.7775534212607,0,0.954142515883156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00790279010606,0,0,0,0,0,-5.94909284152144,-2.19619912150867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573516895521098,0,0,0,0,0,0,0,3.80392846199116,0,0,0,0,0,0,0,0,0.213912647836085,0,0,0,0
"ERR2239591",4.82244297567887,1.74286012092261,4.30657232094459,-3.40407472157101,0,0,-2.31866998491796,0,0,0,0,0,-6.22076787969781,5.89603037052187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9854897063371,-2.47332463287742,0,0,0,-4.01605421986287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28392392775533,0,0,0,0,0,0,0,0,4.22329668257073,0,0,0,0
"ERR2239592",0,-2.42139590445179,0,0,5.65317917572846,0,0,-2.36759695345975,0,0,0,0,-4.1939807317497,0,0,0,-4.10079821523757,-2.60477719248132,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00068980525754,0,0,-4.51160643977427,0,0,0,1.54244888634477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675947724151023,0,0,0,0,0,0,0,-5.9910504661232,0,0,0,0,0,0,-2.21310450219826,0,0,0,0,0,3.83320944026681
"ERR2239595",5.41615840592397,0,0,-2.70059166908047,4.89946522144686,-4.81828854255608,0,-2.69554577904228,0,-3.11450975945867,0,0,0,4.67756198134461,0,-5.39448914405153,4.66882224342906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76298434849146,0,0,0,0,0,5.83910548407791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78562927210481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89265778663749,0,0,0,0,0,5.01023025536587
"ERR2239596",4.05320428041892,0,4.28460014226441,-2.58504094286322,0,0,0,-2.98096290519926,0,-3.60914993560941,0,0,0,4.47742225268485,0,6.25123106060945,5.16317920728325,0,-4.45841017810748,0,0,0,0,0,0,0,0,0,0,0,0,-2.48230437909672,0,0,0,0,0,-2.95941874581524,-2.53272386287795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29947730444624,0,0,0,0,0,0,0,4.38680641204672,0,0,0,0,0,0,0,0,5.12586362862375,0,0,0,0
"ERR2239597",-4.59805014339815,-2.52107458230675,0,0,-4.21062253024887,0,5.59107345565138,4.81293270454551,0,-3.54764039418642,-3.02376351745158,0,-4.36662926622577,0,0,6.14469340971455,0,0,0,0,0,0,0,0,0,0,0,0,5.23731204229931,0,-2.63592388770796,0,0,0,0,0,0,0,-2.61217386198854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56555409839467,0,0,0,0,4.52441784716757,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239599",4.8267077249378,-2.84170136938397,0,0,0,0,0,0,0,-6.43629219941893,-2.72039750630785,0,-4.92197115171109,0,0,0.224584248660172,0,-2.48586561704747,0,0,0,0,0,0,0,0,0,-4.48101128229984,-4.71186669770887,0,0,0,0,0,-4.30564554951478,0,0,5.3029003250828,-2.6633028517883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61297585524043,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239603",0,-6.22547407764901,0,-5.41806434226713,0,0,0,0,0,-5.26889123482095,0,0,0.498519964808257,-0.088359932980981,0,-0.151852683246858,0,0,0,0,0,0,0,0,0,0,-4.86394514783004,0,0,0,0,-2.65750276509729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2266086512327,0,0,0,0,0,0,0,0,0,0,-4.60292981040329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239604",4.8521411002787,-3.1922259438484,0,5.27021530086463,0,-4.89155604451697,0,-2.50281605413095,0,-3.37045347271394,-2.47917093041488,0,-5.52909752398494,0,0,5.8377966592875,-4.33500456775386,0,0,0,0,0,0,0,0,0,0,4.38099487549121,4.29405001212637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04098511202221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239606",0.602921536697487,-3.05439503367354,0,0,0,0,0,0,0,0,0,0,-5.29036738470862,0,0,0,0,-2.6248066054968,-4.56710138048723,0,0,0,-4.44209317474994,0,0,0,0,0,0,0,0,0,0,0,-4.54629840076286,0,0,-5.30354494713496,-3.03337698579232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25396305790243,0,0,0,0,0,0,0,0,0.762700649019721,0,0,0,0
"ERR2239610",4.82950453087272,2.12135000052886,0,-2.92715897060042,0,-3.82015783837544,0,0,0,0,-2.48913056555641,0,-5.98578322885177,5.06998805891093,-5.1672682173076,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31130060621635,0,-2.38899977742758,0,0,0,0,0,0,0,-3.26944458692371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13786899377531,0,0,0,0,5.66284413708291,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239613",4.4844577011182,-2.63002062935606,0,-2.8424327333897,0,0,4.96239646946967,0,0,-6.10568037604603,0,0,-4.55532935499898,4.92323791132784,0,1.13414403054229,0,0,-4.71091904372625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62267022545871,-2.5826808703102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47333448711347,0,0,0,0,0,0,0,0,-4.54259808199261,0,0,0,0
"ERR2239615",0,0,5.27432319871303,-2.99383382255912,0,0,0,0,0,-5.31512261219517,0,0,0,5.18547229009055,-4.4108415370903,-1.00542851225937,0,-2.85308550517663,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45587024916805,0,0,-4.94168905330423,0,0,0,-3.32095477855563,0,0,0,0,0,0,0,0,-4.49242451512836,0,0,0,0,0,0,0,0,0,0,0,-4.2536920483559,0,0,0,0,0,0,0,-5.752062406097,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239623",5.12072395167567,0,0,-2.75427448572671,0,-4.77555707714369,0,0,0,-5.91285067873762,0,0,0,4.77054334726929,0,0.825935886450056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75135244769462,0,0,0,0,0,-2.46126280892703,-5.67790866156447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76548222893607,0,0,0,0,0,0,0,0.878618728626739,0,0,0,0,0,0,0,0,4.2630322358413,0,0,0,0
"ERR2239627",5.39431460789711,0,0,-2.86202086749396,0,0,0,0,0,-2.90334002180795,-2.93643179611861,0,0,4.9571655548219,0,-5.0287324294195,0,-2.62585293211226,0,0,0,0,0,0,0,0,0,0,5.08604906383817,0,-2.69641816934209,-2.61946251131462,0,0,-4.54811069162214,0,0,-3.02157266821475,0,0,0,0,0,0,0,0,0,0,-4.41468247909285,0,0,0,0,0,0,0,0,0,0,-4.53704215811888,0,0,-4.67033326775235,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23351738010941,0,0,0,0
"ERR2239629",4.52440155607376,0,0,-2.32592297261601,0,0,0,1.35618759134062,0,-6.03548419918798,0,0,0,4.02861676306256,0,0.98727197355663,-5.72709097776754,0,3.93501383520513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37102117730373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.747356488475748,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239630",4.44815167407416,2.19935638945734,0,-2.49035631917406,0,0,0,0,0,-3.28446466703384,0,0,-5.58705856451319,4.31342367375969,-4.03612003408805,5.68885967896741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45352160317958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86652176286967,0,0,0,0,0,0,0,0,0,0,1.03004913423314,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239632",4.65137196462469,-2.49379942533488,0,0,0,0,0,-2.53832850966257,0,-0.609771359932833,-2.74484122762142,0,-4.31938730856608,0,0,1.40122699612455,-4.39651394503616,0,0,0,0,0,0,0,0,0,0,0,4.75420446495004,0,-2.73064349708663,0,0,0,0,0,0,0,-2.49447481574249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7296132743116,0,0,0,0,-4.32055711906701,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239633",5.487044827938,0,0,-2.53970993072924,0,0,0,0,0,-2.81454751239075,0,0,0,4.39890663651027,0,-4.87493929177738,0,0,4.60945043239071,0,0,0,0,0,0,0,0,-5.68568587578982,0,0,0,-2.46539800991956,0,0,0,0,0,-3.15796853590276,-2.55128583070252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27019461405987,-2.41491107421795,0,0,0,0,0,0,4.41895668340733,0,0,0,0,0,0,0,0,5.46976195288748,-4.18274867630622,0,0,0
"ERR2239634",5.54449601022679,2.10340388472646,0,4.97962743557486,-4.72696225334455,0,0,0,0,-2.86093646065975,0,0,-4.94050821385468,0,-4.96703946631594,-4.95528730708897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48245550297182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43583410702259,0,6.03178986624502,0,0,0,-4.21898843217229
"ERR2239635",-4.72878674477102,0,0,-2.25300386688041,0,0,0,0,0,-3.52965973833272,0,0,0,3.90231716708601,0,6.11355000022253,0,-2.19428099479044,-3.60941585217699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80060616905982,0,0,-2.88233066429387,-5.53879775666165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800616090867932,0,0,0,0,0,0,-2.18532061852653,0,4.99234315477073,0,0,0,3.78508634211579
"ERR2239636",3.72230234190014,-2.60860720616879,0,-2.53528039846756,0,0,0,0,0,-3.55550495073424,0,0,-4.51824021807464,4.39123446157929,0,6.15831522123439,0,-2.16433139229146,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1953209777627,0,0,-3.7487319358651,0,0,0,-2.32131016398482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80240747240678,0,0,0,0,0,-2.14807024666508,0,4.02062714414775,0,0,0,-3.49604512166139,0,0,0,3.72056680545093,0,0,-6.05532777627084,0,0
"ERR2239639",5.28522016061104,0,4.48039703720211,-2.88008195252791,0,0,-2.55402802640051,-2.82094948750813,0,2.31496109463934,-2.96989761610926,0,0,4.98844827174051,0,-5.61925203594066,4.88602783794947,0,0,0,0,0,0,0,0,0,0,0,5.14401356437892,0,0,0,0,0,0,0,0,0,-2.96851686625761,0,0,0,-4.42370630568054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14162203548333,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239640",1.61080625712804,0,4.37463646942597,-2.33527320684602,0,0,0,0,-4.14523192072996,-6.54634537499279,0,0,0,4.0448118438116,0,0.97763617426506,0,0,-4.3172529832166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97593682099342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15447377407562,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239641",3.82962582383141,0,-5.4367998653961,0,0,0,0,0,0,-6.33679031279717,-2.06345063660925,0,0,0,0,1.63329847921578,0,0,0,0,0,0,0,-3.58606575434417,-3.20626242728756,0,0,0,-3.57400134151756,0,0,0,0,0,0,0,0,0,-4.78355738119587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55340942646117,0,0,0,0,0,0,0,0,0,0.849713956086453,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239642",4.6020821071756,5.68119476320031,4.9442497908111,0,4.44074157406578,0,0,5.03824173563979,0,-3.36046567798783,-2.92063270283092,0,0,0,0,-5.82049729136632,0,0,0,0,0,0,0,0,0,0,0,0,-5.05868423155037,0,0,0,0,0,0,0,0,5.76646565119395,-3.26409317129896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65357521332843,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239645",5.22132090479961,-2.72774592843769,0,0,0,0,0,0,0,-2.98118008838818,0,0,-4.72459453819322,0,0,5.163555379601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2222670323994,-2.43591297241083,-2.47584982922908,-2.37570797622856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84907940810107,0,0,0,4.1148469187745,0,0,0,1.12040921610599,0,4.21912503103168,0,0,4.2882976961355,0,6.25144200098965,0,0
"ERR2239648",4.73597089632567,0,0,-2.62669492501222,-5.38471250874812,0,0,0,0,-2.9894274027965,0,0,0,4.5495690661045,0,-5.17784014718221,0,0,0,0,0,0,0,0,0,0,-0.330417520190278,0,0,0,0,-2.85403089175444,0,0,0,0,0,0,-2.57478992227534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94332651088981,0,0,0,0,0,0,0,4.45966696419721,0,0,0,0,0,0,-2.56231941505503,0,0,0,0,0,-4.43806741209547
"ERR2239655",0,0,0,0,0,-5.53888315306271,0,0,0,-2.70693377220065,2.67867579984828,0,0,0,0,4.68854682617559,0,0,0,0,0,0,0,0,0,0,0,0,4.13791902255566,0,0,0,0,0,0,-0.254336326435452,0,0,-2.89398310310962,0,0,0,0,0,0,0,0,0,0,4.27084003639967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987606952312055,0,0,0,5.0125257708317,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239662",6.4510237292739,0,5.33220424958146,-2.41191986958983,0,0,0,0,0,-3.05513372091017,0,0,0,4.17756775791449,0,-5.29164682853337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65810274552411,0,0,0,0,0,0,0,0,-3.35274184441875,0,0,0,0,3.69435476488083,0,0,0,0,0,0,0,0,0,0,0,0,-2.04346059530755,-4.60396900698609,0,0,0,0,0,0,0,0,0,0,0,0,-3.53937757433762,0,-1.99610488969977,0,0,0,0,0,3.45735508619667
"ERR2239668",0,0,0,0,0,0,0,-3.4480575197492,0,-5.63650808116259,0,0,0,0,0,-2.57199877196197,5.97221081162554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69204835979814,0,0,0,0,0,-2.28823632567245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31622388718527,0,0,0,1.69603869987367,4.04867118912284,0,0,0,0,0,0,0,0,0,0,0,0,-4.65528033782553,0,0,0,3.96334157578941,0,0,0,0
"ERR2239669",0.222897672780228,-2.69145868514573,0,-2.68421835561898,0,-4.89477429657224,0,0,0,0,0,0,-4.66174318914494,4.64920257054105,0,0,0,0,-4.46352657253497,0,0,0,0,0,0,0,0,0,0,0,0,-2.79056191543432,0,0,0,0,0,-2.71720227172182,-3.28768766228685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83339501919897,0,0,0,0,0,0,0,5.69444207049817,0,0,0,0,0,0,0,0,4.70633238906376,0,0,0,0
"ERR2239674",-4.5494118322645,0,0,-2.98422916876092,0,0,0,0,0,-1.40665215175236,0,0,0,5.16883654172296,0,2.31448634099216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42161302882351,0,0,0,0,0,0,-2.29191683283333,-2.31532556631078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01026151691346,0,0,0,-2.42015666690931,0,0,0,0,3.96971640118968,0,-4.19183430936346,0,0
"ERR2239675",6.11760317199123,-3.30308169444847,0,-2.4291658787509,-4.95561987755286,0,0,-0.459622513303572,0,0,0,0,-5.72110531633545,4.20743872200927,0,0,0.903751678625616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71621126638559,-2.52796834651856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37856961609603,0,0,0,0,0,0,0,0,4.70461591747084,0,0,0,0
"ERR2239677",0,-5.65846590511672,0,-2.15186681664419,0,0,0,0,0,-2.24920015418274,0,0,2.07643505403833,3.72714265754923,0,-3.89572894343625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55953981123772,0,0,0,0,-2.31312919147643,-2.75229443364566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80508664587669,0,4.7671137964633,0,0,-4.43325299705898,-2.52999148448698,0,0,0,4.8585525902914,4.00645728410789,0,-4.38207379384805,0,0
"ERR2239679",4.42816088039303,-2.71417968332611,0,-2.87584186857145,0,0,0,-5.28085566925442,0,-3.20453219662845,0,0,-4.70109711239203,4.98110423089956,0,5.55041257905077,0.123442152266137,-2.61859002198332,0,0,0,0,0,0,0,0,0,0,0,0,-2.92509078999957,0,0,0,-4.53553096226802,0,0,0,-2.57144579294042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06640586503104,0,0,0,0,-4.45387476228205,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239683",1.67639621902243,4.53463465980923,0,-2.8206184657044,0,0,0,0,0,-3.1418179413021,0,0,0,4.885454491367,0,-5.44178830246669,0,-2.3277204583309,0,0,0,0,0,0,0,0,-4.76638526342434,0,0,0,0,-2.37535719293379,0,0,-4.03173009964664,0,0,0,-2.83951315622264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11423934428552,0,0,0,0,0,0,0,4.91818105533787,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239685",-0.992714756346184,0,-4.3559301931913,0,0,4.64800899244009,0,0,0,-3.16206797250475,0,0,0,0,0,5.47686238536454,0,-3.10177989381223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37244036997837,0,0,-2.62373828913846,-2.78749352664772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49016613844244,0,4.82808041392321,0,0,0,0,0,0,0,4.31309427106991,4.54444802255166,0,0,0,0
"ERR2239687",4.51388647860564,-3.09083013518326,0,-2.8585286892136,0,0,0,-2.52283563283563,0,-2.86455464760891,0,0,-5.35347483170238,4.95111692461122,0,-4.96155419071619,4.3696794952165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88387846370986,-5.38857937242221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293030788575734,0,0,0,-2.83442875637026,0,0,0,0,4.99502402199916,0,-4.90937461646756,0,0
"ERR2239691",4.79726524131683,-3.39265164237403,0,0,0,0,-2.42638971302372,0,-4.6400859732492,0,0,0,-5.87624501697382,0,0,0,0,0,-4.6042277592217,0,0,0,0,0,0,0,0,4.12777555242229,0,0,-3.13715091564353,0,0,0,0,0,0,3.37998185445624,0,0,0,0,-4.20263026191956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43370477690583,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14549799926076,0,0,0,0
"ERR2239703",4.72488906205333,-3.3495532479073,0,-2.61274302390721,0,0,5.64474915384389,0,0,-5.50516666191941,0,0,-5.8015964080328,4.52540366452844,0,0.986704240379627,0,-2.78524130285191,0,0,0,0,0,0,0,0,0,0,0,0,-2.52172592202131,0,0,0,-4.82417944787885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60514841869666,0,0,0,0,0,0,-4.36775741970437,0,0,0,0,0,0,-4.51224942244033,0,0,0,0,0,0,0,0,0,0,0
"ERR2239705",5.06037173162219,0,0,-3.09821123396523,0,0,0,0,-4.20699649323313,0,0,0,0,5.36625926980845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95270599912075,-2.9928301559108,0,0,0,0,0,-5.06263584201387,-2.86365084493488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18373388846178,0,0,0,0,0,0,0,4.95998875856476,0,0,0,0,0,0,-2.44433726416665,0,0.499517201766777,0,0,0,4.23371633237054
"ERR2239706",3.9074512165037,-2.46827595688813,0,-2.6347834665573,0,0,0,0,-3.78720487704148,-3.74076395937413,0,0,-4.27517936443093,4.5635788310197,0,6.47919323675851,0,-2.27992616364769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94894795294339,0,0,0,-4.00934520309774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66865146917325,0,-0.75900001007945,0,0,0,0,0,0,0,-4.6222399323014,0,0,0,0,0
"ERR2239708",0,1.70467846555612,0,2.60910663618363,0,0,0,0,0,0,0,0,-6.02335663037739,4.13943384257131,0,0,0,0,0,0,0,0,0,-3.96265284836442,0,0,0,0,0,0,0,-5.47019238921458,-2.14585908891704,0,0,0,0,0,-3.07174103217694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452334342395493,0,0,0,0,0,0,0,5.32041153542452,0,0,-3.71673696788778,0,0,0,0,0,0,0,0,0,0
"ERR2239709",3.86634303614342,0,0,-2.84152919831037,0,0,0,-2.82664557707501,-4.86140968682797,-6.49600708736046,0,0,0,4.92167294266402,0,1.06700331659761,-4.89589375448376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69420057632873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146775393907132,0,0,0,-2.26048186399788,0,0,0,0,0,0,-3.91526943803232,0,0
"ERR2239710",0,-2.32925518485561,0,-2.42468943261859,0,-4.23502032360979,0,0,0,-5.8257209605524,0,0,-4.03438832396315,4.19968528987074,0,2.35747402499194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20955039496264,0,0,0,0,0,-2.57473838148624,-2.24124628029365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82705354595918,0,0,0,0,0,0,0,3.88195242974336,0,0,0,-3.27634850347139,0,0,0,0,4.45957769293183,0,-5.6748020713147,0,0
"ERR2239711",0,-2.95046703461142,0,4.94341528538747,0,0,0,0,0,-2.46802909157723,0,0,5.11035881000406,0,0,4.27475178116983,0,0,0,0,0,-3.01484684409075,0,0,0,0,0,0,0,0,-2.5500222002719,0,0,0,0,0,0,-2.47448303858209,-2.94661310706518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22186791100386,4.41676801129951,0,0,-3.33155662966169,0,5.10368361168529,0,0,0,-2.25614052840523,0,0,0,5.77042535086698,4.28593034529159,0,-3.90775002421316,0,0
"ERR2239715",0,0,4.99613496073375,-5.21967348179714,0,0,0,-2.35500034902578,0,0,0,0,0,-0.570878916699631,0,0,-4.07898025635509,0,-5.1815368137147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13992597147116,-3.30186019507733,0,0,0,0,0,0,0,-1.20713608045475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71898961736322,0,0,0,0,0,0,0,0,5.43851131459312,0,0,0,0
