oldID,newID
1512_and_208479_and_437898,1512__208479_437898
180282_and_316,316__180282
1571_and_166486_and_33069,1571__33069_166486
1504_and_29356,1504__29356
196024_and_370979,196024__370979
562_and_626937_and_78342,562__78342_626937
216947_and_28116_and_46506,216947__28116_46506
1144673_and_218538_and_39492,1144673__39492_218538
1267_and_301301_and_329854,1267__301301_329854
1661032_and_28125_and_317,1661032__317_28125
191493_and_52787,52787__191493
46503_and_47678_and_490189,490189__46503_47678
182710_and_310514,182710__310514
13690_and_626933,13690__626933
104663_and_41276,41276__104663
100884_and_187452,100884__187452
1559_and_36745,1559__36745
228604_and_28137_and_470565,228604__28137_470565
28111_and_729,729__28111
1902_and_192421_and_79885,79885__1902_192421
285_and_83617,285__83617
1467_and_308892,1467__308892
1727_and_46228,1727__46228
28026_and_47884,28026__47884
1113741_and_481743,481743__1113741
29360_and_39483,29360__39483
29354_and_88688,29354__88688
40681_and_475254,40681__475254
1599_and_341225,1599__341225
122355_and_183417_and_454154,183417__122355_454154
101070_and_1428,1428__101070
133926_and_1687,1687__133926
2139_and_38304,2139__38304
1121830_and_1148157,1121830__1148157
1691_and_28124,1691__28124
103621_and_93064,93064__103621
1902_and_192421,1902__192421
251535_and_33959,33959__251535
28131_and_284042,28131__284042
1463864_and_98513,98513__1463864
1463837_and_157692,157692__1463837
1258_and_47715,1258__47715
28135_and_76853,28135__76853
1113709_and_39486,39486__1113709
1755629_and_54006,54006__1755629
1311_and_300,300__1311
387661_and_40215_and_633701,40215__387661_633701
328814_and_39497,39497__328814
271420_and_28090,28090__271420
261299_and_40519_and_86664,86664__40519_261299
1465521_and_1613,1613__1465521
1071390_and_536633_and_817,1071390__817_536633
29533_and_487316,29533__487316
310297_and_37734_and_882211,37734__310297_882211
270498_and_310300,270498__310300
416016_and_471,471__416016
1265_and_163665_and_40518,163665__1265_40518
106654_and_137730,106654__137730
103892_and_535744,103892__535744
397865_and_823,823__397865
70775_and_71999,70775__71999
137591_and_28126,28126__137591
108980_and_216935_and_381706,381706__108980_216935
38986_and_850,850__38986
29552_and_357276_and_84032,357276__29552_84032
166486_and_33069,33069__166486
290588_and_959,959__290588
1308_and_171399_and_33038,171399__1308_33038
208479_and_437898,208479__437898
33034_and_80866,33034__80866
405446_and_79880,79880__405446
29348_and_40520_and_479117,479117__29348_40520
106648_and_52133_and_588932,52133__106648_588932
29370_and_36847,29370__36847
218538_and_39492,39492__218538
301301_and_329854,301301__329854
626937_and_78342,78342__626937
28116_and_46506,28116__46506
1352_and_239935_and_33043,1352__33043_239935
28125_and_317,317__28125
425941_and_860,860__425941
1121298_and_351091_and_45851,1121298__45851_351091
46503_and_47678,46503__47678
1307_and_33031,1307__33031
185293_and_33039,33039__185293
574930_and_879,879__574930
122355_and_454154,122355__454154
36874_and_43131,36874__43131
246787_and_310298_and_376806,376806__246787_310298
1113922_and_589436_and_626930,1113922__589436_626930
102862_and_1680_and_584,102862__584_1680
153151_and_1671366,153151__1671366
1382_and_301,301__1382
1630_and_33935_and_84030,33935__1630_84030
387090_and_43675_and_488,488__43675_387090
310297_and_882211,310297__882211
536633_and_817,817__536633
387661_and_633701,387661__633701
261299_and_40519,40519__261299
1265_and_40518,1265__40518
108980_and_216935,108980__216935
143393_and_158849_and_1623,158849__1623_143393
29552_and_84032,29552__84032
1308_and_33038,1308__33038
204516_and_626931_and_818,626931__818_204516
237258_and_294_and_410072,237258__294_410072
239935_and_33043,33043__239935
28137_and_470565,28137__470565
351091_and_45851,45851__351091
29348_and_40520,29348__40520
291645_and_52226,52226__291645
157687_and_1685_and_28132,157687__1685_28132
1680_and_584,584__1680
1630_and_84030,1630__84030
216816_and_39778_and_60133,60133__39778_216816
246787_and_310298,246787__310298
28037_and_57706_and_907,57706__907_28037
589436_and_626930,589436__626930
387090_and_43675,43675__387090
1161942_and_1303_and_1379,1379__1303_1161942
106648_and_588932,106648__588932
228603_and_820_and_821,228603__820_821
1755626_and_328813_and_626932,626932__328813_1755626
204516_and_818,818__204516
143393_and_1623,1623__143393
294_and_410072,294__410072
165179_and_214856_and_839,839__165179_214856
1685_and_28132,1685__28132
216816_and_39778,39778__216816
28037_and_907,907__28037
1161942_and_1303,1303__1161942
165179_and_214856,165179__214856
1755626_and_328813,328813__1755626
820_and_821,820__821
