"","820__39485","216816__363265","573__33038_166486","39492__46506_204516","28117__328814","29361__28116_1118061","33038__166486","853__40518","218538__47678_487174","52226__487173","626930__469588_626929","674529__821_39491","214856__626940_751585","33039__33043","46506__204516","457394__823_246787","850__437898","654__548_729","28116__1118061","46228__387090","29466__818_46503","154046__208479_239935","821__39491","47678__487174","546__1304","329854__310297_328813","626940__751585","411489__310298_360807","487175__626932","39486__39488","823__246787","548__729","1308__97478","1535__454154","550__658089","39777__658081","905__88431","469610__28026_40545","469588__626929","1685__28111_371601","410072__457412_469592","47770__74426","818__46503","1352__562_357276","291644__28118_338188","208479__239935","310297__328813","40519__454155","310298__360807","33945__1624_301301","28111__371601","28026__40545","28118__338188","562__357276","491921__1680_165179","457412__469592","1624__301301","1680__165179"
"SRR5091517",0,0,0,-2.77350009436063,4.48271945658442,0,0,0.261537181091929,0,0,0,-5.51566655054693,0,-4.61705179722041,-4.80384307822969,0,0,0,0,0,0,0,-0.944110754885084,0,0,-3.17059801943955,0,-3.15808069966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49163686004656,0,5.46995622622085,0,0,0,0,0,0,0,0,0
"SRR5091518",0.227065872272438,0,0,-2.73996432102367,4.43162624334465,0,0,0.20186621266081,0,0,0,-2.56003757225257,0,0,4.74575741493896,0,0,0,0,0,0,0,-4.43411514442672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35706388853156,0,0,0,0,0,0,0,-4.55412514831319,0,0,5.8146052191914,0,0,0,0,0,0,0
"SRR5091519",5.61173386223414,3.94136093588096,0,0,5.10290688314074,0,0,0,0,0,0,-3.01210440477623,0,4.06991419050423,0,0,0,0,0,0,-2.95337317862569,0,5.21711786677444,0,0,-2.93883502459216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71587020470214,0,5.11539239909089,0,0,0,-5.09021157765655,0,0,0,0,0,0,0,0,-4.7040251813066,0,0
"SRR5091520",-4.0642529097317,5.25184293327065,2.14959736884244,0,0,0,-4.20169787679571,5.55032491182833,0,0,0,0,0,0,0,-2.80131536949861,0,0,0,0,-3.58590779433194,0,0,0,0,0,0,0,0,0,-4.85202054799517,0,0,0,0,0,0,0,0,0,0,0,6.21097449104017,-2.33569957875261,0,0,0,0,0,-1.89160632895973,0,0,0,4.04555034161674,0,0,-3.2763582696771,0
"SRR5091521",0,-5.49419515959168,0,-2.39346857601487,4.09438483789246,0,0,5.98326936410897,0,0,0,0,0,0,-4.14560917997728,0,0,0,0,0,0,0,0,0,0,-2.36891628625227,0,0,0,0,0,0,0,0,0,0,0,-2.85168031687127,0,0,0,0,0,0,0,0,4.10308336666631,0,0,-2.51336939373935,0,-4.93925519576516,0,0,-2.41303667162501,0,-4.35328348814514,4.17950211578142
"SRR5091522",0,0,0,-3.41667562577189,0,0,0,5.19124598020156,-2.64687513948952,0,0,-2.27670265272093,0,0,5.9178557768191,0,0,0,0,0,0,0,3.9433646682395,4.5845222228868,0,0,0,-2.9317322477058,0,0,0,0,0,0,0,0,0,0,0,0,-2.78751774569767,0,0,-2.49904427822281,-2.2927989991029,0,0,0,-5.07790920721455,0,0,0,-3.9712443579893,4.3284716602462,0,-4.82812236254822,0,0
"SRR5091523",0,4.7390545904464,-2.7217959140269,-2.83479997727779,0,1.64607761855321,4.71428881092796,5.98371080722627,0,0,0,-2.79392079781376,0,0,4.91001758994023,0,0,0,5.59626036266661,0,0,0,4.8392127741368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27493705948859,0,0,0,0,0,0,0,0,0,-0.135221629526969,0,0,0,0
"SRR5091524",4.37180120581527,0,0,-3.24571122081808,0,-2.62964592388277,0,0.684546219993814,0,0,0,-2.7769600304946,0,0,5.62173674115332,-2.65459061789697,0,0,4.55468034608136,0,-2.60830986948507,0,4.80983586340466,0,0,0,0,0,0,0,4.59788582349322,0,0,0,0,0,0,0,0,0,0,0,4.51772521583148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5091525",5.71460956673061,0,0,0,5.50260969101748,-5.39952139051096,0,4.35768537117012,-2.48947301941281,0,0,-2.61913216309344,0,0,0,-3.29279838282042,0,0,0.826898799008757,0,-2.73205821296462,0,4.53646997821562,4.31189375369488,0,0,0,0,0,0,-5.7032940981256,0,0,0,0,0,0,0,0,0,0,0,-4.73206363409056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5091526",4.24812465232875,0,0,-3.00032152945499,0,-2.52363761229958,0,0,-5.49796722028368,0,0,0,0,0,5.1967093280588,0,0,0,4.37106856439468,0,-3.05116298692582,0,0,-0.299727667818739,0,0,0,-2.95040919670854,0,0,0,0,0,0,0,0,0,-2.36784911382007,0,0,0,0,5.28476931552914,-3.07819323034222,0,0,0,0,5.11025863181766,0,0,4.1012349697933,0,-5.3315870704673,0,0,0,0
"SRR5091527",0,4.64237999764367,0,-2.46577826824833,0.929089341441395,-2.26304186659456,0,1.82393833265045,0,0,0,0,0,0,4.2708532408053,0,0,0,-3.9197034925973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48745807143485,0,0,-4.30840376142245
"SRR5091528",0,4.12772098196463,0,0,3.3893901725207,0,0,1.21118504907946,0,-3.52009464919468,0,-2.58137391384087,0,0,0,0,0,0,0,0,0,0,-4.47107077210531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1961830271199,0,0,0,0,0,0,0,0,0,0,0,0,-6.26505360449919,0,0,-2.15939790345401
"SRR5091529",-4.13075027077377,0,0,0,0.156831439049852,0,0,5.77712138934607,-2.43299537370704,0,0,-2.55625948438344,0,0,0,0,0,0,0,0,0,0,-4.42757130428195,4.21407160184062,0,5.01706201496512,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65445589601171,0,0,0,-3.14473382530243,0,0,0,0,0,0,4.59765247834306,0,0,5.44683876170424,0,0,0,0
"SRR5091530",-4.17941071584251,4.04047973663068,-2.65559632870047,-2.16150885808148,0,-2.16483313619894,-4.59962776570259,4.86726059074956,0,0,0,0,0,0,3.74384316320731,0,0,0,3.74960098180525,0,0,0,0,0,0,-3.01448703523666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75044943753503,0,0,5.22124470378757,0,0,0,0,0,0,-4.76391816945991,-3.68775564984334,0,0,-6.38738015142785
"SRR5091531",4.76791897714336,0,0,6.12622726668396,-5.74352645935861,-2.51241243121255,0,0.569615527659504,0,0,0,0,0,0,0,0,0,0,4.35162598042779,0,0,0,0,0,0,5.45590984163495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84547500166683,0,0,0,0,0,0,0,4.92850727455408,0,0,0,0,0
"SRR5091532",-4.59180520137371,0,0,-2.84618316584353,5.54104113819611,0,0,5.08785988430814,0,0,0,-2.79833491182539,-2.73813761117431,0,-4.92973385088823,0,0,0,0,0,0,0,-4.84685824387535,0,0,0,4.74259346066918,2.48062266217485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60906141214079,0,0,0,-5.12679459971471,0,0,0,4.51902692589526,0,0,0,0,0
"SRR5091533",-5.62424034576156,0,0,0,0,0,0,4.99812363801868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28005182968613,0,-6.12565570308621,0,0,0,0,0,0,0,0,0,0,0,0,3.96521810316357,0,0,0,0,0,5.68121642047563,-3.41556674019876,1.17027820092745,0,0,0,0,0,0,0,0,0
"SRR5091534",0,6.33040760912567,-2.59118384448237,0,0,1.34812791711417,4.48806207039511,0,0,0,0,0,0,0,0,0,0,0,3.57450544469241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76425792992192,0,-2.74388415532381,0,6.32933651684043,0,0,0,-5.62654621078338,0,0,0,0,0,0,0,4.75254676710405,0,0.08425630717013,0,0,0,0
"SRR5091535",0,0,0,-2.34522935951913,4.77555515925466,0,0,4.92239073498877,6.07857803912636,0,0,0,0,4.22859634637266,4.06205640608935,0,0,0,0,0,-2.42375772136629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19807151864379,-2.83810028528426,0,0,0,0,0,0,0,0,0,-4.91573389108807,-3.4751761115287,0,0,-6.01918159041735
"SRR5091536",-4.85538156669576,-4.97327946013463,0,0,0,0,0,5.2754563916963,0,0,0,0,0,0,0,0,0,0,0,-5.0594046041427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86320514225808,0,0,-2.05602820362599,0,0,0,0,0,-4.88135773941839,0,0,0,0,0,0,0,3.56114531047478,0,0.33061895561545,-3.66928100808526,0,0,-6.35538113325122
"SRR5091537",0.204360044540775,0,2.60113061838358,0,0,0,3.82945560370481,5.13724396410818,0,0,0,-3.17222352468562,0,0,0,0,0,0,0,0,-3.25197966484496,1.75747481052356,5.49445231772072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63259400469229,0,0,-3.82404200831569,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5091538",0,0,-3.15239368232074,-6.56941901560128,4.39535358265602,-2.44212373369459,5.46010602323866,0,-2.45729908256698,0,0,-2.62522129516697,0,0,0.803444334128391,0,0,0,4.22988238512883,0,0,0,4.54701666434097,4.2561668603984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65460663082906,-2.60326854323931,0,0,0,0,0,0,0,-4.5089933826363,4.59791355870516,0,0,0,0
"SRR5091539",-3.67737887539636,3.60953326320661,-2.4498316931489,0,0,-2.80766588804713,-4.24323296252639,1.16528390684348,0,0,0,0,0,0,0,0,0,0,-4.86301996877562,0,0,0,0,0,0,0,0,-2.39444953955165,0,-4.01317659135685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14730825866337,0,0,0,0,0,0,0,0,0
"SRR5091540",3.95248664197824,-6.501940504985,0,-0.270858336765969,4.24365311717195,0,0,5.37393573928767,0,0,0,0,0,0,0.95740703876043,0,0,0,0,0,0,0,0,0,0,0,0,-2.15771214425631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84541968971483,0,0,0,0,-3.73726706196032,0,0,0,0,-3.19636066387408,0,0,0,0
"SRR5091541",-4.88200444286273,0,0,0,3.86847001475266,0,0,5.37975361747049,0,0,0,-4.37726287322783,0,0,0,0,0,0,0,0,0,0,-0.88528153068889,0,0,-2.20624413022971,0,5.6472421467869,0,3.37175139449319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82132692745846,0,0,0,0,0,0,0,-3.70728581611152,0,0,-6.4212073916846
"SRR5091542",0,0,0,-2.10420678191995,4.37362277393986,0,0,4.57206130008363,0,0,0,-2.53678208952402,0,0,-3.64459305591635,0,0,0,0,3.5903090573411,0,0,-4.39383546678635,0,-4.68849201593612,-2.24382325985854,0,-2.9049464551685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88641588927982,0,5.03151485361895,0,0,0,0,0,-3.71842250262314,0,0,-6.4404966985507
"SRR5091543",4.88832848119449,0,0,-2.65498134245744,0,0,0,5.86822570363281,-2.60878224855142,0,0,-2.76024027718945,0,0,4.59856257828371,0,0,0,0,0,0,0,4.78087640119013,4.51854340037485,0,-3.31597808621333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75201800687942,-2.31748423744088,0,5.74344252210649,0,0,0,0,0,-4.01400044498762,4.76663501125959,0,0,0,0
"SRR5091544",0,5.00906296746413,1.73095099257776,-2.15463375796722,0,0,-5.19944615866955,6.38198558788952,0,0,0,-2.49848272140823,0,0,3.73193514050229,0,0,0,0,0,0,0,-4.32749901531201,0,0,0,0,-2.2119301353888,0,0,0,0,0,0,0,0,0,-2.47333965337251,0,0,0,0,0,0,0,0,0,0,-3.83117537728611,0,0,4.28394994401598,0,0,-2.75135340172719,0,0,4.76548388136896
"SRR5091545",5.71343493413775,0,0,-5.63716498842634,0,-2.30401194194451,0,5.01472819537458,0,0,0,0,4.63937475645219,0,0.349386755039063,0,0,0,3.99066574469333,0,-2.80584321041342,0,0,0,0,-2.8820883167228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85986299850822,-2.92588874248275,0,0,4.99192339646456,0,0,0,0,0,0,-5.06778795927393,0,0,0,0
"SRR5091546",-4.20538531910999,0,0,5.61495100182552,0,0,0,4.94497857152427,0,0,0,-2.4477498831668,0,0,0,0,0,0,0,-4.29824060377002,0,0,-4.23962716186568,0,0,-2.38786421107519,0,-2.27696641355407,0,0,0,0,0,0,0,0,0,0,0,-2.4263673804593,0,0,0,0,0,0,4.1359021351576,0,-3.94382151540354,0,4.20259158078331,0,0,0,-3.63532201999229,0,0,-6.29656244050057
"SRR5091547",0,4.29765463222724,-4.95639988552998,0,0,0,-0.608945339930325,5.11657642041868,0,0,0,-2.94419629490663,0,0,0,0,0,0,0,0,0,0,-5.09949757023433,0,0,-3.6155263126839,0,-2.74465244499369,0,0,0,0,0,0,0,0,0,-2.51568452733877,0,0,0,0,0,-2.9708869172863,0,0,6.26227526967068,0,-4.75387748384722,0,0,4.35729341716565,0,-5.14572708428155,0,0,0,0
"SRR5091548",0,0,0,-5.32292945691677,0,0,0,0,-2.77166998258548,0,-2.83891611278616,0,0,0,0.455732005747806,0,0,0,0,0,-2.82347161971345,0,0,4.80067323165159,0,-3.06036522495697,0,-3.03842173508407,0,0,0,0,0,0,0,0,0,0,4.91714694577157,0,0,0,4.89039629907248,-3.2484563063648,0,0,5.30070805934243,0,5.26270081998719,0,0,0,0,5.62649136879136,0,0,0,0
"SRR5091549",0,0,0,-3.37685025390719,0,0,0,4.57747754753983,-2.29206253450326,0,0,-3.50639249818958,0,0,5.84887620931911,-2.32236358679129,0.806384668381896,0,0,0,-2.33094465651604,0,6.07324995814272,3.96996876388473,0,0,0,-2.59469820495762,0,0,4.02245172597041,0,0,0,0,0,0,0,0,0,0,0,-4.03731457471696,0,0,0,0,0,-4.49414912129436,0,0,0,0,0,0,0,0,0
"SRR5091550",0,4.78761779829648,0,0,3.52889432704879,0,0,5.27575671311988,0,0,0,-2.20925548864294,-2.14259803166995,0,0,0,0,0,0,0,0,0,-3.82654275322997,0,0,0,-3.71108865104943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73594888722156,0,0,0,0,0,0,0,0,0,0,0,0,-6.89813576494102,0,0,-0.448328173031724
"SRR5091551",0,0,0,-3.54748505807996,0,0,0,5.2036563393092,0,0,0,-3.1841355623647,0,0,6.14442435968593,0,0,0,0,3.36154193517264,-3.11536219324905,0,5.51508457220256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13054024190067,0,0,5.39596560268656,0,-2.22782651636488,0,0,0,0,0,-3.69020394654205,0,3.85870871679315,0,0,0,0,0
"SRR5091552",0.408213156513127,0,0,0,0,0,0,5.69588113809513,0,0,-2.70477770104241,-5.88951468004896,0,0,0,0,0,0,0,0,0,0,0.468418603823853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67905245312326,4.6848124013848,-3.19206489362467,0,0,0,0,0,0,0,0,0,0,5.52881857681487,-4.64025496495152,0,0,0,0,0,0
"SRR5091553",0,0,0,0,0,0,0,4.93843219193305,0,0,0,-2.84107894347291,0,0,0,0,0,0,0,4.25755690456086,0,0,-4.92089307840919,0,-4.78280585192914,0,0,0,0,0,0,0,-4.18172744555049,0,0,0,0,-2.70444186669713,0,0,0,4.64165498230864,0,0,0,0,0,0,0,-2.63898558861667,0,4.68423071923584,0,0,-3.48744058740357,0,4.57085711992613,-6.04042428576084
"SRR5091554",4.27141265256051,0,0,-3.44828522488868,0,0,0,5.55858322402545,0,0,0,0,0,0,5.97260520849626,-4.70967976081956,0,0,0,0,-2.71382627505854,0,0,0,0,0,0,0,0,0,-0.457450768083272,0,0,0,0,0,0,0,0,0,0,0,4.70048499131678,-2.89671480920769,-2.31333324968606,0,0,0,0,0,0,0,-4.00681072329468,-5.01725722458491,0,0,0,0
"SRR5091555",4.15449482989212,-1.99511150587112,0,-5.17360440121958,0,0,0,5.50698496537167,0,0,0,-2.79328955325512,0,0,0.220045785468633,0,0,0,0,0,-2.52380374680723,0,4.83811942648924,0,0,-3.26421594879089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37135631780282,0,0,0,5.65378787018246,0,0,0,0,0,0,0,0,0,0,0
"SRR5091556",-4.1202075230246,0,0,-2.45853884969086,4.73319902246268,0,0,5.5914294285475,-5.16216104934091,0,0,-2.65312135220394,0,0,4.25831420004652,0,0,0,0,4.4919901189405,0,0,-4.59534098066307,-0.0560888867068814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44464419488835,0,0,-5.96629875954381
"SRR5091557",4.89683208946171,0,0,-6.00547155770411,5.5340777470946,0,0,5.12172846774926,-2.49771156524984,0,0,-2.89022962757075,0,0,-0.737014553473851,0,0,0,0,0,0,0,-5.00602456049342,-4.32616333366511,0,-2.46150022880152,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41986776459894,0,0,0,0,0,0,4.26344345912665,0,0,0,4.19133391588348,0,0,0,0,0,0,0
"SRR5091558",-4.11052652709327,0,-2.44761540939638,-2.24141760486287,4.48025744340715,0,-4.23939424646303,4.56523767617179,0,0,0,0,0,0,3.88224917260183,0,0,0,0,-4.54598677989405,0,0,0,0,0,0,0,-2.35009584192577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07048540087179,0,0,0,0,0,-3.7308783574233,0,0,-6.46207087191627
"SRR5091559",0.323163436771573,0,-3.36558075029263,0,0,0,0.356782256635856,3.16230411300584,0,0,0,-2.18941086622797,0,0,0,0,0,0,0,0,0,0,-3.79217085895024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.80270513790117,0,0,0,0,0,0,0,0,0,-6.58647850504805,0,0,0,0
"SRR5091560",0,4.83754654339052,0,0,0,-3.19433362398458,0,-4.672223788254,0,0,0,-3.23765711978638,0,0,0,-2.32306438771168,0,0,5.53274813306691,0,-2.36013897075072,-3.29229103234736,5.60778662895712,0,0,0,0,0,0,0,4.02366554877051,0,0,0,0,0,0,0,0,0,0,0,4.08788061026356,-2.57079654233748,0,-5.70241534132902,0,0,0,0,0,0,0,4.45275022725091,0,0,0,0
"SRR5091561",0,0,2.81909147430381,-3.01205731640957,0,2.08461730873877,4.74986858535264,0,0,0,0,0,0,0,5.21703630733094,-2.6988328699828,0,0,4.45493238260904,0,0,-2.18404477354793,0,0,0,0,0,0,0,0,4.67451565194714,0,0,0,0,0,0,0,0,0,0,0,0,-5.95073321511342,0,3.78287651379028,0,0,0,0,0,0,0,-2.41755293054993,0,0,0,0
"SRR5091562",0,3.7708831534431,0,-5.72070898918023,0,0,0,0,-2.38106600071592,0,0,-2.57514283229312,0,0,-1.22781580184733,-2.3732999089363,0,0,0,0,0,0,4.4602782222785,4.12412728941481,0,-3.39078566358951,0,-3.45267630968599,0,0,4.11067602387626,0,0,0,0,0,0,-2.49948387801029,0,0,0,0,0,0,0,0,5.87301304691318,0,5.98021079046556,0,0,4.32923306941312,0,0,0,0,0,0
"SRR5091563",4.91234835472832,0,0,-3.05873035720015,4.83428985231093,0,0,4.76017997583335,0,0,0,-5.4173463949168,0,0,-5.29787638532395,0,0,0,0,0,0,0,0.286133040752649,0,0,-5.86139472462396,0,0,0,0,0,0,0,0,0,0,0,-2.9247166443601,0,0,0,0,0,0,0,0,1.23953571625984,0,0,0,0,-5.06575782577404,0,0,0,0,0,0
"SRR5091564",-4.05049285524656,5.04125121059097,0,0,0,0,0,1.24010892967467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92415683071775,0,0,0,0,0,0,0,0,-4.31352743558862,0,0,-2.91267764406177,0,0,-2.44455119386737,0,0,0,0,0,5.06478820010272,0,0,0,0,5.04490566558501,0,0,4.98674255150774,4.23408686948144,0,0
"SRR5091565",0,0,0,0,3.59732854945784,0,0,5.21901147670166,-2.11032989213158,-3.52283114553527,0,-2.33845915957717,-2.35559917320785,0,0,0,0,0,0,0,0,0,-4.05033007581247,-3.65519859390325,0,-2.38154984351202,-4.08001745026325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93954586029555,0,0,4.12496532972052,0,0,0,0,0,0,3.35939197364179,-3.77421227583363,0,0,-6.53712742029401
"SRR5091566",4.44541250969952,0,0,-5.46034735824674,5.1139508650222,0,0,4.77079812678429,0,0,0,-2.55536082558223,0,0,-0.550893165276365,0,0,0,0,0,0,0,-4.42601478157958,0,0,-2.60992508269064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52052284716859,0,0,-3.02506477563537,0,0,0,0,-3.29927312010556,0,-5.2395658875874,-5.71450867206913
"SRR5091567",-4.55071676094115,0,0,0,4.40287415793984,0,0,-0.0292567769405294,-2.58204054476472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47222541073531,0,-3.21660783601446,0,-5.66028433257796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37918590597482,0,0,5.57132820000122,0,1.13504243494277,0,0,0,0,-4.12087086980019,0,0,0,0
"SRR5091568",-4.21201913057792,-5.40466188369283,0,0,0,0,0,5.04409625604016,0,0,0,-2.21135587976601,-2.62396319757479,0,0,0,0,0,0,0,0,0,-3.8301807373709,0,-3.51107786574778,-2.22582823128053,-4.54483757539043,-2.10890541499614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85524758549904,0,3.65273132713044,0,0,0,0,0,-3.68474912640647,0,0,-6.38217270008104
"SRR5091569",0,-5.32038881364186,5.18015102459665,0,0,0,0,4.94509240808524,0,0,0,-1.95591724603519,-2.61398740270129,0,0,0,0,0,0,0,0,0,-3.38774804553314,0,0,0,4.52755899182363,1.87298428260617,0,0,0,0,0,0,0,0,0,-2.30183632453697,0,0,0,0,0,0,0,0,0,0,-4.01597601537805,0,0,-3.98689746480563,0,0,-3.73121284457578,0,0,-6.46265022065885
"SRR5091570",-4.67601022801661,0,-2.96527205200955,-3.1445977028353,0,0,-5.13600185234457,0.359744668234198,0,0,0,-5.36394114143676,0,0,5.44660299067511,0,0,0,0,4.52785267711277,0,0,0.107011474244742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63230969902308,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55929413996432,0,0,0,0,0,0
"SRR5091571",0,4.33528554496132,0,-2.86008020495838,4.16968160765658,0,0,0,0,0,0,0,0,0,-4.95380422870992,0,0,0,0,0,-4.96977848793273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178014826590644,-5.73066478606168,0,0,0,0,0,0,0,0,0,-0.434960310784012,-3.54301609216821,0,0,-6.13668388366948
"SRR5091572",-4.73151551438868,0,0,0,0,-3.26554895215775,0,0.911933021808868,0,0,0,-2.79971564947786,0,0,0,0,0,0,5.65609669974053,0,2.34948204407011,0,4.84924975164136,0,-5.23708601199292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9942371655081,0,0,0,0,0,0,-2.50464496816468,0,0,0,0,0,0,-4.33817233978296,0
"SRR5091573",0,4.25838540215107,-2.80313869013039,0,0,1.84270892270506,4.85517863196791,0,0,0,0,0,0,0,0,-3.33442608435609,0,0,4.53497535180042,0,-2.25514251397859,0,0,0,0,0,0,0,0,0,5.77539539218769,0,0,0,0,0,0,-5.24005150010996,0,0,0,0,3.90602141251953,-3.2508311819252,0,0,0,0,0,0,0,-0.501406618510493,0,5.63060477392363,0,0,0,0
"SRR5091574",0,0,-2.58099055879318,0,0,0,-4.47040678168537,4.87681861964187,0,0,0,-2.73585598543832,0,0,0,0,0,0,0,0,0,0,-4.73864156897059,0,-4.69182551998382,-2.59938238206671,0,-5.49779164299702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50226235403896,4.69046566445855,0.567677643755402,0,0,0,0,0,-3.39898986646638,0,0,-5.88722314313152
"SRR5091575",4.32221336859116,0,0,-4.54715147148169,5.3194955938442,0,0,4.94835292380442,0,-4.0268264059774,0,0,0,0,-0.220715345462333,0,0,0,0,0,0,0,0,0,0,-2.77483047942603,0,-2.18972571711322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80614737275659,0,3.79271619668029,0,0,0,0,0,-3.61456941101697,0,0,-6.2606178673657
"SRR5091576",0,0,-2.85914586161538,0,0,0,-4.95218589856813,0.0292170401776464,-2.53854319430168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3968857897387,0,1.82445287481195,0,-2.901753698162,0,0,0,0,0,0,0,0,0,0,0,0,-2.26726227031013,0,0,-3.32880386756715,0,0,-4.78207946698002,0,-5.02598483626748,0,0,0,0,-5.76565742705809,0,3.92701344626111,0,0
"SRR5091577",0,0,0,0,0,0,0,5.43706726615308,0,0,0,-4.53563170144816,0,0,0,0,0,0,0,3.43624365011823,0,0,-0.959687552984137,0,0,-2.60870847534246,0,-4.74654727014325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51841562142868,0,-0.441245270127508,0,0,0,0,0,-3.70852479519475,0,0,-6.42335336640628
"SRR5091578",0,-6.02388333578617,0,0,0,0,0,5.52648805518976,-1.91730106494382,0,0,-4.61815766139371,0,0,0,0,0,0,0,0,-2.03170430672346,0,-0.72565530742397,3.32086285788861,0,0,0,0,-3.35065000163571,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51901508520153,0,0,0,0,0,0,0,0,0,0,0,-3.39543192161724,0,0,-5.88106060188228
"SRR5091579",0,0,0,-2.52871301145734,4.38743585105749,0,0,1.02324831006091,0,0,0,-3.10700794062766,0,0,-4.37985941360462,4.62203357930801,0,0,0,3.93371875255447,0,0,-5.38149561268705,0,0,0,0,-2.41643527841252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18538867541232,0,0,0,0,0,-3.64204008456852,0,0,-6.30819846967513
"SRR5091580",0,4.00532624912584,0,0,0,0,0,5.29621324658527,0,0,0,0,0,0,0,-5.83670720402695,0,0,0,0,-2.44054351924466,0,0,0,0,0,0,-2.56438182360352,0,0,-1.04908864169586,0,0,0,0,0,0,0,0,0,0,0,4.2271453734147,-3.47555708610588,0,0,0,0,-4.44163960848742,0,0,0,0,-6.01984145774142,0,0,0,0
"SRR5091581",0,4.05738007333545,0,0,0,0,0,4.78198515816032,0,-3.92896575831718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10249131300659,0,0,0,0,0,0,0,0,0,0,0,-2.11568250860178,0,0,0,-3.4918191420757,0,-2.16399755234448,0,0,3.64162177659961,0,0,0,0,3.66446959758307,0,3.74815370811533,-6.32495883429379,0,0,-2.31458842071536
"SRR5091582",0,-6.29348127004853,0,-4.16730880740394,0,0,0,0.903604775591744,0,0,0,-2.19179122679063,0,0,0.00600503493756405,0,0,0,0,0,0,0,3.79629376438509,0,0,-2.94325406046528,0,-2.59543600754106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48457262075149,0,0,5.09786557230926,0,4.49542703285484,0,0,0,0,4.30340601423613,0,0,0,0
