"","46506__218538","100886__165179_310298","167__363265","165179__310298","552396__626931","1343__328813_487173","371601__821_387090","457395__28111_40545","1624__33043_39490","328813__487173","387661__239935_751585","658089__573_39486","1304__28116_1118060","821__387090","239935__751585","28111__40545","33043__39490","471189__204516_301301","360807__626940","1226323__823_39488","28116__1118060","454155__562_310297","261299__820_28117","1584__384638","214856__1308_47678","33038__454154","158847__40518_166486","573__39486","28118__817_147207","204516__301301","658082__1735_457412","823__39488","1308__47678","820__28117","571__40520_246787","487175__33039_329854","562__310297","1352__1623_46503","40518__166486","817__147207","1735__457412","29348__410072_411489","1531__469588","1351__39491_487174","40520__246787","901__853_39492","33039__329854","1161942__216816_357276","1623__46503","376805__39485_88431","39491__487174","410072__411489","1683__1680_2173","853__39492","216816__357276","39485__88431","376804__45851_74426","1680__2173","45851__74426"
"ERR1297670",0,4.84233498465319,0,0,0,-2.39222382227037,0,0,0,-4.1434532032489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53099191882075,0,-5.6645008596625,0,0,0,0,0,4.38380659694378,0,0,0,0,0,0.189990428690531,0,0,-2.40033009038177,0,-3.1096078742564,0,-3.11737318934583,0,0,0,0,5.38599882982833,4.15749367147763,-2.54632288380424,5.39944875010001,0,0,0,4.41036060722424,0
"ERR1297671",0,-3.64481945382897,0,6.31301247844722,0,0,0,-2.2078833001581,0,0,-4.98826754749097,0,0,0,-0.755750212869984,-3.82416605305667,0,0,0,0,0,0,-2.26702394281545,0,0,0,0,0,0,0,0,0,0,-3.92660065093147,0,0,0,-2.42080358703712,0,0,0,0,0,-2.83704136732322,0,-3.18732374344213,0,0,4.19295480789329,0,4.9138997913785,0,-2.51751716327006,5.5206066638124,0,0,0,4.36046763571042,0
"ERR1297672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38559867614616,0,0,0,0,-2.72165689528986,0,-2.91209690665484,0,0,0,-2.53605273482814,-4.1319781135542,4.71404802341221,0,0,0,0,0,5.04389979889035,0,-4.39257218739635,0,0,-3.09549517594945,0,-2.71467693701132,0,0,0,0,5.3615549193288,0,-2.55230947787805,4.70195838103907,0,0,-2.41257989365273,4.42072969232437,-4.17871095312564
"ERR1297673",0,0,0,0,0,0,0,0,0,0,0,-2.40179190880495,0,0,0,0,0,-2.47276529077587,0,0,0,0,-2.57286475591631,0,0,0,0,-4.16002561525801,0,-4.28295511881663,-3.02806843029856,0,0,-4.45633247825035,-2.64004279353799,0,0,0,0,0,-5.24476837007245,0,0,-2.77168685803904,4.57268825256387,-3.03353683420693,0,0,0,0,4.80070246079456,0,0,5.25423992347805,0,0,-2.90253757262918,0,-5.02734254667138
"ERR1297675",0,0,0,0,0,0,-2.62722147376428,0,0,0,0,0,0,4.55048107529573,0,0,0,-2.6789379258902,0,-2.65270559054367,0,0,-2.62553487658638,0,0,0,-5.79300606974347,0,0,4.64005659796501,0,-4.59462086034363,0,-4.54755980329169,0,0,0,0,-0.23987853106371,0,0,-2.61196406362209,0,-2.80754540779583,0,-2.61429433459442,0,0,0,0,4.86281129085906,-4.52405446573753,0,4.52809061345701,0,0,0,0,0
"ERR1297677",0,0,0,0,0,0,0,0,0,0,-2.66613544601875,0,0,0,4.61788205236479,0,0,0,0,0,0,0,-2.58006978409589,0,0,0,-2.53620507967071,0,0,0,0,0,0,-4.46881195312735,0,-2.67880213024892,0,0,4.39283605640394,0,0,0,0,-3.04159537972114,0,-2.50023490830516,4.63982139301487,-2.74009698133392,0,0,5.26819773374377,0,-3.26544686725134,4.33053389204186,4.74598718933646,0,-3.06491012737529,5.65591988349595,-5.30858006124641
"ERR1297679",-5.66967724463306,-3.33110410675457,0,5.76964155820026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40548787578894,0,0,0,0,0,0,0,-2.73260231272586,0,0,-4.16642721785738,0,-2.52063756093877,0,0,0,0,-4.73300604252141,0,0,0,0,-2.84668293036414,4.36587232301244,0,0,-2.54149170598677,0,0,2.26065562250879,4.93059946842975,0,-4.40199276178399,0,4.40497168566314,0
"ERR1297680",0,-2.81668114104315,0,4.87863484500782,0,0,0,0,-2.36545446908217,0,0,0,0,0,0,0,4.09708732344118,0,-4.60088691672563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94459578468607,0,-3.11091290748069,0,-2.31239280085424,0,-2.3776372214294,5.10018950682942,0,-2.74169659662436,5.38825921367837,4.00518181813605,-4.11818846948261,-3.40514631552516,4.74875780429207,5.89788642569554
"ERR1297681",0,0,0,0,0,-2.54531098754803,-2.38274886578785,0,0,4.4086079514965,-3.59466451025988,0,0,4.12704209722167,6.22614156793481,0,0,0,0,0,0,0,-2.63133743910556,4.23658628935081,0,0,0,0,0,0,0,0,0,4.55761013638901,-2.14861404785307,0,0,0,0,0,0,0,0,-2.98605930921581,3.72150869673774,-2.95588916748083,0,0,0,0,5.17200643797581,0,0,5.11975021961926,0,0,-2.26712859035203,0,-3.92678190578173
"ERR1297682",0,0,0,0,0,-2.51856608200298,-2.38094284875415,0,0,4.36228441624885,-3.5989051302283,0,0,4.12391398395997,6.2334865371757,0,0,0,0,0,0,0,-2.61310635934767,4.21555962560642,0,0,0,0,0,0,0,0,0,4.5260329799715,-2.14900096839832,0,0,0,0,0,0,0,0,-3.02013977218674,3.72217886278061,-2.95499253784829,0,0,0,0,5.23103553138693,0,0,5.11819721154013,0,0,-2.27481333215292,0,-3.94009226902391
"ERR1297683",0,0,0,0,0,0,0,0,0,0,-2.63438132435818,0,0,0,4.56288230029895,0,0,0,0,0,0,0,0,0,0,0,-3.01028434646826,0,0,0,-2.40337227518617,0,0,0,0,0,0,0,5.2139654333123,0,-4.16276289012485,0,0,-3.34414397739947,0,-2.43015311122954,0,-2.56181362169397,0,0,5.79222727668134,0,-3.10807228971748,4.20914865882114,4.437191352296,0,-2.70175062237992,5.38333911938761,-4.67956934734285
"ERR1297684",0,0,0,0,0,0,-2.44659984424723,-2.3956395189944,0,0,0,0,0,4.23763523602631,0,-4.14936936351817,0,-2.66146359593961,0,0,0,-2.82387096497964,-3.06023950752975,0,0,0,-2.46816194140132,0,0,4.60979017066236,0,0,0,-5.30049031037108,0,0,4.89108798536328,0,4.27498188381492,0,0,-2.43191699245635,0,-2.4754225397189,0,0,0,0,0,0,4.28755760899432,4.21220379072449,0,0,0,0,0,0,0
"ERR1297687",0,0,0,0,0,0,0,0,0,0,-2.53087715350183,0,0,0,4.38360781758046,0,0,0,-4.91096250817271,0,0,0,0,0,0,0,-2.32424159873566,0,0,0,0,0,0,0,0,0,0,-2.60575956769082,-4.02570453807528,0,0,0,0,-2.39971681329114,0,-3.4055371693539,0,0,4.51330796354921,-2.33484398522577,4.15643144439753,0,-3.01961620906213,5.89856340438525,0,-4.04406841015763,-2.51573957254023,5.23012869345413,-4.35738875825129
"ERR1297688",0,5.3765170222789,0,0,0,-3.0032399934724,0,0,0,-5.20176425601703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83681760783641,0,0,0,0,0,0,0,0,0,0,0,0.306324216432617,0,0,0,0,-3.43567421293081,0,-3.01226592823128,0,-2.54760535434389,0,0,5.95076229505038,0,-2.83630267992997,5.2173976336052,4.41258191135812,0,-2.42234878112027,4.91262034728247,-4.19563116255286
"ERR1297689",0,-3.143192659138,0,5.44416938360455,0,0,-2.55809503015053,0,0,0,-2.54220558648859,0,0,4.43075056281016,4.40322923908368,0,0,0,-5.12935595454435,0,0,0,-2.87105385950071,0,0,0,0,0,0,0,0,0,0,-4.97281115592195,0,0,0,0,0,0,0,0,0,-3.08594463751263,0,-5.39904249880451,0,0,0,0,5.3450129015166,0,0,-0.0459912752675973,0,0,-2.49627293783007,0,-4.3236715578809
"ERR1297690",0,0,0,0,0,0,0,0,0,0,-2.64248744800447,0,0,0,4.57692251830676,0,0,0,0,-2.52949744729513,0,0,0,0,0,0,0,0,0,0,-2.95046592141481,-4.38121809633095,0,0,0,-2.52772125032555,0,0,0,0,-5.11035688189097,0,0,-2.97763361774217,0,-3.00635576741047,4.37814163293538,0,0,-2.71225835973125,5.15741271225456,0,0,5.20716093478266,0,-4.69776928230795,-2.72276553432142,0,-4.71596824254212
"ERR1297691",0,0,0,0,0,0,-2.68042782015235,0,0,0,-3.04628091099799,0,0,4.64263717052496,5.27631331197572,0,0,0,0,0,0,0,-5.54854193542835,0,0,0,-2.73267155752797,0,0,0,0,0,0,0.318268451113092,0,-2.67645006205714,0,0,4.73312597803682,0,0,0,0,-2.67036947223796,0,0,4.63574749140384,0,0,0,4.62521560089703,0,-2.56032597544859,0,0,0,-2.49908536802757,4.4346146734153,-4.32854282987571
"ERR1297692",0,-2.73562335308572,0,4.7382386379164,0,0,0,0,0,0,-3.36106876001385,0,0,0,-5.82154186007652,0,0,0,0,0,0,0,0,0,0,0,-2.56750893224396,0,0,0,0,0,0,0,0,0,0,-2.64774727960019,4.44705591953345,0,0,0,0,-3.3869475392908,0,-3.21456982956624,0,-2.35660370346613,4.5860328138698,0,5.86636522062205,0,-2.5179675940493,5.56779826928675,4.08175734770831,0,-2.25206917408264,4.36124780470535,-3.9006982316708
"ERR1297693",0,-3.52492783517551,0,6.10535410353776,0,0,0,0,0,0,-2.11052989966403,0,0,0,3.65554501711135,0,0,0,0,0,0,0,-1.81316910555679,0,0,0,0,0,0,0,0,0,0,-3.14050101353858,0,0,0,-2.01068537666182,0,0,0,0,0,-3.42621861411122,0,-3.27066202574602,0,-1.91087466921022,3.48260923041404,0,5.93438471747886,0,-2.29791924507179,5.66495280297826,3.30973201396847,0,-2.3579870516465,3.98011288415466,-4.08415337704127
"ERR1297694",0,-3.51223706138989,0,6.08337303855369,0,0,0,0,0,0,-2.12398977644267,0,0,0,3.67885820755557,0,0,0,0,0,0,0,-1.81067570656753,0,0,0,0,0,0,0,0,0,0,-3.13618231980563,0,0,0,-1.99414222133341,0,0,0,0,0,-3.43192971849633,0,-3.28051458762856,0,-1.8888179947624,3.45395564486773,0,5.9442766404412,0,-2.3026887542295,5.68201794074354,3.27152873317884,0,-2.36170212703204,3.98837391634297,-4.09058807636297
"ERR1297695",-6.23131177502887,-2.29882763347891,0,3.98168625902879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3457223004487,0,0,0,0,0,0,0,0,0,-4.06291020482449,0,0,-2.55668714002944,0,-3.00036686395071,0,0,0,0,4.42831202558896,0,2.30006130617663,5.19678784970873,0,0,0,4.33951545997515,0
"ERR1297696",5.21088682735852,-2.71266708217385,0,-4.69847721034472,0,0,0,0,0,0,-2.87817300759117,0,0,0,4.98514188212123,0,0,0,0,0,0,-2.95378264457126,0,0,0,0,-2.92220356744019,0,-2.45519574443248,0,0,0,0,0,0,0,5.11610161491258,0,5.06140504886543,-4.25252377188394,0,0,0,-3.10984883259696,0,-2.8312780632666,0,0,0,0,5.3864161819167,0,-2.74195752110786,4.90391745593296,0,0,0,4.74920973875442,0
"ERR1297697",5.18652862640903,-2.65468234598971,0,-4.59804470121032,0,0,0,0,0,0,-2.88590092765492,0,0,0,4.99852703230848,0,0,0,0,0,0,-2.92878972541101,0,0,0,0,-2.89587079058491,0,-2.51151025082589,0,0,0,0,0,0,0,5.07281260909757,0,5.01579534144772,-4.35006335816049,0,0,0,-3.0802931619936,0,-2.85148361858535,0,0,0,0,5.33522425877991,0,-2.78625167239759,4.93891450434017,0,0,0,4.82592945926637,0
"ERR1297698",0,0,0,0,0,0,0,0,0,0,-2.91103781550144,0,0,0,5.04206539920281,0,0,0,-5.04384596490585,0,0,0,-5.16907289312028,0,0,0,0,0,0,0,0,0,0,0.030786522350309,0,0,0,-2.6584450469595,0,0,0,0,0,-2.54207283713866,0,-2.8548875894691,0,0,4.60456189046368,0,4.40299931046492,0,-2.86168812469671,4.94481035485832,0,0,0,4.95658922739121,0
"ERR1297699",0,-3.64656739467386,0,6.3160400007992,0,0,0,-2.20883592723825,0,0,-4.99929743409423,0,0,0,-0.71005775808407,-3.82581605156017,0,0,0,0,0,0,-2.26078694180812,0,0,0,0,0,0,0,0,0,0,-3.91579784829993,0,0,0,-2.43113778532498,0,0,0,0,0,-2.83392196608191,0,-3.1850182194759,0,0,4.21085416438335,0,4.90849682993935,0,-2.5196844129388,5.51661337916482,0,0,0,4.36422142224937,0
"ERR1297700",0,0,0,0,0,0,0,0,0,0,-2.53307122488901,0,0,0,4.3874080606985,0,0,0,-4.89349043222402,0,0,0,0,0,0,0,-2.32266662122602,0,0,0,0,0,0,0,0,0,0,-2.59321361178027,-4.0229765970078,0,0,0,0,-2.39497467436059,0,-3.4064297869547,0,0,4.49157773048263,-2.33190620518069,4.14821781883326,0,-3.033033911619,5.90010946342158,0,-4.03898002585809,-2.50342423056549,5.25336883600348,-4.33605796023846
"ERR1297701",0,0,0,0,0,0,0,0,0,0,-2.89761498694667,0,0,0,-5.01881637816466,0,0,0,0,-2.48837471512101,0,0,0,0,0,0,-3.15010109417917,0,0,0,-2.74928914151611,-4.30999143485931,0,0,0,0,0,0,5.45613514409664,0,-4.76190847780332,-5.33913742302987,0,-3.12687588339977,0,-2.83050498945923,0,0,0,-2.59844677824128,5.41590789901021,0.0849164141408886,0,4.9025784528206,0,-4.50064184067755,0,0,0
"ERR1297702",4.62540550089989,-2.60001310319459,0,-4.50335479507785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4995194072422,0,0,0,-2.72907556933371,0,-2.35304090231906,0,0,0,0,-4.32929460784793,0,0,0,0,4.72689754378094,-4.07558639510434,0,0,0,-3.39558889846423,0,-3.12162293934206,0,-2.4982186659012,0,0,5.88133249375688,0,-2.78724454415591,5.40680953301295,4.32704165775781,0,0,4.8276491635972,0
"ERR1297703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92700499823846,-2.45011062837501,0,-2.7675266069275,0,0,0,0,0,0,0,0,0,-4.24371609251003,0,0,-2.62860410128924,-2.50610804488199,4.79349669449713,-3.13276051286122,0,0,0,0,0,0,4.55287585641689,-2.77524268420198,4.34070646299272,0,5.42610037622116,0,0,0,-2.86105637698129,4.80686133237166,0,0,0,4.95549500825053,0
"ERR1297704",-5.66666789303195,-3.31045930656109,0,5.73388371535304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43465597295666,0,0,0,0,0,0,0,-2.73228784026016,0,0,-4.21694784411198,0,-2.52980828798332,0,0,0,0,-4.73246136023324,0,0,0,0,-2.83557535100167,4.38175648819595,0,0,-2.54721834035374,0,0,-2.54771428893524,4.91136057662485,0,-4.41191158346395,-2.40471904475528,4.41277059160505,-4.16509556344464
"ERR1297705",0,0,0,0,0,0,0,0,0,0,0,-2.4002949704366,0,0,0,0,0,0,4.30728734337523,0,0,0,-2.97723935919129,0,0,0,0,-4.15743284194822,0,0,-3.00062522595826,0,0,5.15672983641313,0,-5.77955015235203,0,0,0,0,-5.19723534583255,0,0,-2.64142263096319,0,-2.74519867097338,-0.103163106454636,0,0,0,4.57507820109051,0,0,4.75482357499645,0,0,0,0,0
"ERR1297706",0,-2.75942806048652,0,4.77946960059391,0,0,0,0,0,0,-3.35574833413318,0,0,0,-5.81232661213329,0,0,0,0,0,0,0,0,0,0,0,-2.56242322092139,0,0,0,0,0,0,0,0,0,0,-2.66073958114236,4.43824720913013,0,0,0,0,-3.38775507499562,0,-3.2084232558761,0,-2.32933177234464,4.60853614024809,0,5.86776391349172,0,-2.49002160881123,5.55715209136297,4.03452097738537,0,-2.25289898576495,4.31284393840544,-3.90213550766529
"ERR1297707",0,0,0,0,0,0,-2.70094001148981,0,0,0,0,0,0,4.67816532809602,0,0,0,0,4.32488232455116,0,0,0,-5.96845683524723,0,0,0,-2.73441668872405,0,0,0,0,0,0,0.21796560020769,0,0,0,0,4.73614863393431,0,0,0,0,-2.87393217543896,0,-2.9019069193434,0,0,0,-2.52796665864477,4.97779654536723,0,0,5.02625022313845,0,-4.37856669261286,-2.56369383378416,0,-4.4404479751652
"ERR1297708",0,0,0,0,0,0,0,0,0,0,-2.66317811770476,0,0,0,4.61275980947029,0,0,0,0,0,0,0,-2.58384309917019,0,0,0,-2.53029007082324,0,0,0,0,0,0,-4.47534752654901,0,-2.60392841822353,0,0,4.38259096055291,0,0,0,0,-3.02305326982609,0,-2.50775795591173,4.51013631963562,-2.77872124545362,0,0,5.23608185732601,0,-3.28440166495465,4.3435641927242,4.81288637719674,0,-3.09493820301935,5.68875055616527,-5.36059021391543
"ERR1297709",0,0,0,0,0,0,-2.68917343323217,0,0,0,0,0,0,4.65778501672255,0,0,0,0,4.35988993872345,0,0,0,-5.96031555998045,0,0,0,-2.77896441623146,0,0,0,0,0,0,0.267810989354392,0,0,0,0,4.81330756133887,0,0,0,0,-2.89346218972872,0,-2.87205979243388,0,0,0,-2.51551451105197,5.01162352238964,0,0,4.9745534828712,0,-4.35699894031879,-2.53533305012312,0,-4.39132565692181
"ERR1297710",0,-2.83608111476785,0,4.91223658516449,0,0,0,0,-2.40163616064745,0,0,0,0,0,0,0,4.15975585153604,0,-4.60825001903271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94651704576579,0,-3.11669044138325,0,-2.3023384366205,0,-2.37820114393011,5.10351722863411,0,-2.75623815018306,5.39826619594006,3.9877671484454,-4.11916521190538,-3.40134561912752,4.77394451387671,5.89130342643068
"ERR1297711",-6.25810269125111,-2.34921992547455,0,4.0689682690751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29971603220171,0,0,0,0,0,-2.36446641440795,0,-3.98322501075407,0,0,0,0,0,0,0,-4.09537596254478,0,0,-2.56170247259028,0,-2.98666611581815,0,0,0,0,4.43699883640119,0,2.21148764440389,5.17305745784143,0,0,0,4.24742161881323,0
"ERR1297712",0,-2.80007272768755,0,4.84986822924281,0,0,0,0,0,0,-3.3460912768067,0,0,0,-5.79560009819222,0,0,0,0,0,0,0,0,0,0,0,-2.57035311850646,0,0,0,0,0,0,0,0,0,0,-2.65926720195792,4.4519821946463,0,0,0,0,-3.39277247965812,0,-3.20955695664226,0,-2.3434962472433,4.60598590469264,0,5.8764543132893,0,-2.49334453673245,5.55911571869054,4.05905456757239,0,-2.22339063977558,4.31859941839489,-3.85102555316437
"ERR1297713",0,0,0,0,0,0,0,0,0,0,-2.62249437387235,0,0,0,4.54229349811044,0,0,0,-4.49231116615158,0,0,0,0,0,0,0,0,0,0,0,-5.267561974701,0,0,0,-2.52182326716308,-2.77727939744944,0,0,0,0,0.139002026793464,0,0,0,4.36792602643579,-2.94731061830025,4.81038902319671,0,0,-2.58007317579674,0,0,-2.86878712002971,5.10489173658327,0,4.46881782772554,0,4.96888504799066,0
"ERR1297714",0,0,0,0,0,0,0,0,0,0,-2.63046999669585,0,0,0,4.55610768206275,0,0,0,0,0,0,0,0,0,0,0,-3.00929783868462,0,0,0,-2.39614187799311,0,0,0,0,0,0,0,5.21225675170898,0,-4.15023947482757,0,0,-3.35441538100338,0,-2.41411233282862,0,-2.61532748475791,0,0,5.81001786958836,0,-3.10048667038637,4.18136521563781,4.52988008203202,0,-2.70304593429112,5.37020044129926,-4.68181289338471
"ERR1297715",0,0,0,0,0,0,0,0,0,0,-2.56556542612791,0,-2.53047522062841,0,4.44368966819563,0,0,0,0,0,-4.38291164942247,0,0,0,0,0,-3.16885730184936,0,0,0,0,0,0,0,0,0,0,0,5.48862184873871,0,0,-4.94679152033761,0,-3.52207555910727,0,-2.78078912659141,0,0,0,-2.4676560076717,6.10041381647035,-0.127503833606076,-2.77783278915625,4.8164680523914,0,-4.27410558088996,0,4.81134752574939,0
"ERR1297716",0,0,0,0,0,0,-2.58588007926684,0,0,0,0,0,0,4.4788756795704,0,0,0,-5.51169982647749,0,-2.79626781730481,0,0,-2.57713105179145,0,0,0,-3.25164095036939,0,0,-0.366276692950714,0,-4.84327793114165,0,-4.4637219194662,0,0,0,0,5.63200733401134,0,0,0,0,0,0,0,0,0,0,-2.65384712162139,0,0,-2.8066611188689,0,0,-4.59659805016867,-2.96211724271809,4.86127965750905,-5.13053756236357
"ERR1297717",-6.29599457658992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50546385368156,0,0,0,0,0,0,0,0,0,-4.33959069110378,-2.5064196041576,0,-2.16346061170313,0,-2.64642905173724,0,0,0,-2.57343050901481,3.74722369964386,4.34124609948764,1.25241845020416,4.58374957623522,0,-4.45731239136149,-2.65863255453237,5.43313016390043,-4.6048866631067
"ERR1297718",0,0,0,0,0,0,0,0,0,0,-2.64691884717563,0,0,0,4.58459792681983,0,0,0,0,-2.54646776198432,0,0,0,0,0,0,0,0,0,0,-2.96619546600904,-4.41061154359305,0,0,0,-2.56828119131959,0,0,0,0,-5.13760125230811,0,0,-2.9802012723601,0,-2.99596583533298,4.44839351148905,0,0,-2.70859763761191,5.16186002050911,0,0,5.18916504453725,0,-4.69142872560486,-2.71020694299077,0,-4.69421612428595
"ERR1297719",0,0,0,0,0,0,0,0,0,0,-2.91512247280739,0,0,0,-5.04914023318822,0,0,0,0,-2.49699276061896,0,0,0,0,0,0,-3.13563798167864,0,0,0,-2.73889659110764,-4.3249183275237,0,0,0,0,0,0,5.43108429841014,0,-4.74390805247564,-5.32768280085886,0,-3.11628024386058,0,-2.85521271651532,0,0,0,-2.60733726813983,5.39755571298966,0.0450317066486393,0,4.94537349142129,0,-4.51604062088602,0,0,0
"ERR1297720",-6.26420551022871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47256526134663,0,0,0,0,0,0,0,0,0,-4.28260865768219,-2.47590435376072,0,-2.12872352136103,0,-2.65433941318485,0,0,0,-2.55339713837089,3.68705729426424,4.28839213539456,1.2606112486796,4.59745072416871,0,-4.42261357555937,-2.69948106277039,5.53132080749016,-4.67563835478834
"ERR1297721",0,-3.09119580562148,0,5.35410819148021,0,0,0,0,0,0,-2.24263441812871,0,0,0,-3.88435675500159,0,0,0,0,0,0,0,-4.62767829874092,0,0,0,-4.35236865595922,0,0,0,0,0,0,0.748869724263173,0,0,0,0,-0.244633734685022,0,0,0,0,-3.65119558979544,0,-2.70296060038308,0,0,0,0,6.32405626989712,0,0,4.68166509072037,0,0,-2.04035469367342,0,-3.53399799490399
"ERR1297722",0,5.43509149854331,0,0,0,-3.01158682601027,0,0,0,-5.21622139405488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82713241538798,0,0,0,0,0,0,0,0,0,0,0,0.257330812178073,0,0,0,0,-3.43925101428492,0,-2.9871665119639,0,-2.59524914617127,0,0,5.95695749672428,0,-2.83931415379381,5.17392416938977,4.49510337946838,0,-2.40321887243722,4.91783637302032,-4.16249718876966
"ERR1297723",0,0,0,0,0,0,0,0,0,0,-2.58041672213152,0,-2.54418549199432,0,4.46941286743213,0,0,0,0,0,-4.40665853601378,0,0,0,0,0,-3.16306209619922,0,0,0,0,0,0,0,0,0,0,0,5.47858425811236,0,0,-4.9578837681425,0,-3.52267255233089,0,-2.77799643261333,0,0,0,-2.44542860651585,6.10144783906545,-0.115499851602073,-2.79008440570494,4.81163096453138,0,-4.23560659276781,0,4.83256794808657,0
"ERR1297724",0,0,0,0,0,0,0,0,0,0,-2.65376973448432,0,0,0,4.5964640117154,0,0,0,0,-2.54767757265763,0,0,0,0,0,0,0,0,0,0,-2.95475915443732,-4.41270699714676,0,0,0,-2.55002808407857,0,0,0,0,-5.11779297961469,0,0,-2.9859861138708,0,-2.99878892663037,4.4167782023516,0,0,-2.71661302558897,5.17187965991938,0,0,5.19405478209874,0,-4.7053117848235,-2.73163554998415,0,-4.73133156033391
"ERR1297725",0,0,0,0,0,0,-2.68004833363737,0,0,0,-3.07320990451456,0,0,4.64197988060022,5.32295569694312,0,0,0,0,0,0,0,-5.59519488654079,0,0,0,-2.73429040172439,0,0,0,0,0,0,0.274527246259518,0,-2.74293203972652,0,0,4.73592989843455,0,0,0,0,-2.67724569059463,0,-2.53446041811497,4.75089765451486,0,0,0,4.63712556045473,0,-2.60424607971159,4.38981421394739,0,0,0,4.51068652547254,0
"ERR1297726",0,-2.48336084052343,0,4.30130714931353,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41474505907053,0,0,0,0,-2.26490576647384,0,0,0,-3.0594086770966,0,0,4.18246112963607,-2.26606870771027,0,0,-3.92293186188842,0,0,0,0,5.2990512698484,0,-3.92494613519614,0,0,-3.53871523539075,0,-2.86797754225358,0,0,0,-2.29113865221985,6.12923458121484,0,0,4.96748281814972,0,-3.96836855282966,-2.38881362458893,0,-4.13754656760079
"ERR1297728",0,-3.09033500671936,0,5.35261724404665,0,0,0,0,0,0,-2.2590309152949,0,0,0,-3.91275632115959,0,0,0,0,0,0,0,-4.60908240271012,0,0,0,-4.36476349643474,0,0,0,0,0,0,0.752578742636402,0,0,0,0,-0.25465366915585,0,0,0,0,-3.65577190399105,0,-2.72188781061171,0,0,0,0,6.33198267859532,0,0,4.7144479804819,0,0,-2.03739665278286,0,-3.52887451779067
"ERR1297729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62548126770897,0,0,0,-2.69116426055288,0,-2.43781424690878,0,0,0,0,-4.54746694999228,0,-2.8217130203876,0,0,4.66123323079112,4.22241813506127,0,0,0,0,0,-2.59926952451513,4.88735031568996,-3.10815602882158,0,0,0,0,-3.11783680661145,4.50206687902561,5.38348415977049,0,-3.27168547605634,5.40025175875933,-5.66672547091476
"ERR1297730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28658194051495,0,-2.98208279245451,-2.55130990373573,0,0,0,-2.56083470646948,0,0,0,0,-3.96047609664133,0,-4.41899837912395,0,0,5.16511890890808,0,4.43549582139087,0,0,-4.82271207026971,0,-2.65168705018973,0,0,0,0,0,-2.46111801182312,4.59285669670105,-0.269988585016576,0,0,0,4.26278143990054,-2.30830833578557,0,-3.99810731711538
"ERR1297731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51393160879633,0,0,0,0,-2.59465831445904,0,0,0,0,0,0,-4.35425727318862,-3.04175231196956,0,0,-4.49408002892408,-2.64303432087044,-2.45984055613023,0,0,0,0,-5.26846954837137,0,0,-2.77653734529807,4.5778697298959,-3.03115084076324,4.26056882173603,0,0,0,4.80910375116867,0,0,5.25010726160705,0,0,-2.92494611110949,0,-5.06615527384264
"ERR1297732",0,0,0,0,0,0,0,0,0,0,0,0,-2.33176499093952,0,0,0,0,0,0,0,-4.03873543561764,0,0,0,0,0,-2.96334472776992,0,-2.89469703882083,0,0,0,0,0,0,0,0,0,5.13266362883887,-5.01376234375686,0,-2.63885998851205,0,-3.49956850021954,0,0,0,-2.5240106396009,0,-2.43476734575554,6.06143044694786,4.5706395741635,-3.16923931545222,0,4.37171466663318,-4.21714074745822,0,5.48928351570805,0
"ERR1297733",0,0,0,0,0,0,0,0,0,0,-2.57065866413441,0,-2.53951364513592,0,4.45251141519794,0,0,0,0,0,-4.39856665988985,0,0,0,0,0,-3.1740149178065,0,0,0,0,0,0,0,0,0,0,0,5.49755510162241,0,0,-4.976935331384,0,-3.5291913430966,0,-2.76992105280331,0,0,0,-2.44746590386248,6.11273871587556,-0.0794836380603651,-2.77698985741599,4.79764399641001,0,-4.2391352952823,0,4.80988752514795,0
