"","39492__487175","387661__287_187327","1755629__1535_33038","1735__588_516075","28132__410072","287__187327","1408__33031_48296","29430__41976","1535__33038","108980__28126_183417","726__43675_882211","437898__29348_397865","33029__291644","28111__328814","1358__38986","33035__29375_310300","47877__47880_405446","28129__76853_1121298","1510__122355","43675__882211","79880__290588","1034636__28128_309120","28127__83617","53408__1661050","33031__48296","2173__488_349096","82135__28037_329854","29348__397865","101564__216935","254__28118_84030","1888__67269","1401__481743_1113741","32013__290309","202956__2139_271420","1661032__1010_29524","180282__28197_39490","1582__1597","587753__28454_376806","2741__238_47715","1428__33964_39777","28038__103892","1267__562_137732","293__80866","28126__183417","1453492__13690_56810","225991__270498_310514","28037__329854","53363__1229909","45254__29356_39497","29375__310300","137591__1280_36835","39496__574375","28128__309120","2139__271420","850__821_214856","1467__179995_182710","1613__1515_246787","301__36874_43131","59310__38304_197614","166486__1559_36745","53412__1264_310297","28091__860_425941","77095__28135_101070","488__349096","589437__28137_797292","1379__1303_39778","1584__39484_106648","104663__41276_999468","43263__305719","585__28025","239974__905_76517","588__516075","28136__35833_228603","53440__189722_633701","821__214856","37734__1113609","511__196024","28118__84030","901__147802","441500__33069_328812","47880__405446","28454__376806","1506__169435_376804","60133__35825_470565","376805__452084","157687__1308_1504","562__137732","308892__33039_487698","1282__39489","36847__28446_29370","1515__246787","29356__39497","2088__45851_208479","1710__29552_288965","1264__310297","179995__182710","28901__820_28116","33032__28125_1827099","47879__28117_351091","163202__33034_184870","626932__823_46506","1571__294_317","40681__79885","481743__1113741","1472__1844653","39484__106648","1280__36835","237258__1746653","29360__39483","74329__163877","1687__234835","1561__1148157","189722__633701","35833__228603","245__191295","243924__47884_626933","1605__1902","146817__251535","861__284042","1010__29524","529__74313","215690__45067_370979","1307__79882","115979__884684","192421__1465521","55197__102684","76853__1121298","33069__328812","28197__39490","490189__1113709","29419__310298_387090","1689__29354","33964__39777","238__47715","682179__1311_386414","270498__310514","137730__187452","37923__78345_153151","1308__1504","169435__376804","191493__626935","905__76517","28137__797292","38304__197614","13690__56810","28135__101070","860__425941","45851__208479","1270__78342_1465754","381706__839_626931","35825__470565","28125__1827099","29552__288965","114527__1352_384638","36874__43131","1559__36745","97478__1623_52787","84112__1522_1223514","28117__351091","823__46506","1121830__729_44749","191610__40543_216947","28446__29370","33039__487698","41276__999468","1303__39778","28090__1144673","294__317","267818__40324_47770","33034__184870","47884__626933","1335__43770_762212","1402__100884_1646377","1113922__1630_40518","310298__387090","1680__1685_216816","820__28116","93064__69825_626930","839__626931","78342__1465754","1254__40520_536633","1311__386414","1258__291645_454155","308994__907_1265","45067__370979","588932__47678_204516","1522__1223514","729__44749","1352__384638","1727__46228","1623__52787","300__40519_454154","40324__47770","158847__1512_357276","40543__216947","40215__261299_371601","133926__626937_1161942","1580__817_165179","216778__818_39485","1630__40518","69825__626930","100884__1646377","1686__1532_589436","40519__454154","84032__218538_239935","907__1265","47678__204516","291645__454155","817__165179","626937__1161942","40520__536633","818__39485","261299__371601","1685__216816","218538__239935","1297750__28026_301301","1532__589436","74426__1463837","33043__328813_1755626","43770__762212","301302__487316","78345__153151","1512__357276","89014__853_876","28026__301301","328813__1755626","853__876"
"ERR1843580",0,-2.09597603371335,0,0,0,-3.63033698183821,0,0,0,0,0,-2.94011045286794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658245238129836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37462336916497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38645797651409,0,-2.38091751666524,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76747161650168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40141565788155,0,0,0,0,0,0,-2.01948703806278,0,0,0,3.0613506407168,0,0,-3.79129272058209,0,0,0,3.49785415515151,0,0,0,0,0,-6.56671161841421,0,0,0,-1.54808153990501,0,0,0,0,0,0,-2.68135588137495,0
"ERR1843582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5800693028165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.468811119527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39700751655445,0,0,0,-2.45798746030715,0,-2.6139658070899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1517388047968,0,0,0,0,0,0,0,0,0,0,-4.52752158712749,0,-2.50244839094501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25735916561917,0,0,0,0,0,0,0,0,0,0,-4.33436775643575,0,0,0,0,0,0,0,0,0,-2.8842546451889,0,0,0,0,0,0,-2.87341298380042,0,0,0,-4.99567558743372,0,0,0,0,0,4.97689727907042,-2.50798547267703,0,0,-3.01959755617457,0,0,0,0,0,-4.34395826332126,-5.23009638570517,0
"ERR1843585",0,0,0,0,0,0,0,0,0,0,0,-2.80931438897421,0,0,-4.73129119654083,0,0,0,0,0,0,0,0,0,0,0,0,-4.86587525613764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23132178261291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5968135030896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28391579528116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843722131335703,0,0,0,0,0,0,0,0,-2.72873706422697,0,0,0,0,0,0,0,0,0,0,-2.51886950933832,0,-2.53425363684909,0,0,0,0,0,0,0,-4.72631123573745,0,0,-4.36280996781005,0,-4.38945605828883,0,0,0,0,0,0,-3.04093774675232,0,0,0,0,0,0,-5.26705868002903,0
"ERR1843592",4.94763500410176,0,0,5.23153342768027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84190053079381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92231610939184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90839817219365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51137590347769,0,0,0,-2.30112767939235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85510841271553,0,0,0,0,0,0,-2.37519436615245,0,0,0,-4.94519283194063,0,-3.98567005541061,0,0,0,4.11395732002741,0,0,0,-3.09632487742312,0,0,0,0,0,0,-5.36299200443632,0
"ERR1843600",4.28386810362155,0,0,0,0,0,4.34475279768136,0,0,0,-2.72454389048161,0,0,0,0,0,0,0,-4.74430489596381,-4.71904844576553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73270954483498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7331917739826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26474822575606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96489504175741,0,0,0,0,0,-1.95415101162243,0,0,0,0,0,3.92265899336096,3.403298043864,0,0,-3.38468883779218,0,0,0,-2.75243538199847,0,0,0,0,0,0,-4.76735792617159,0
"ERR1843605",0,0,0,0,0,0,0,0,0,0,0,-2.26311029700152,0,-3.62593356078758,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91982201753892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42466771463793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93169848079368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24627205036859,0,-2.60308430447848,0,-2.18453466911833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50867427174182,3.78372503780861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89065731886032,0,0,0,0,0,0,0,0,-3.27619181464435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74461175870202,0,-5.67453067830529,0,0,0,0,0,0,0,-4.75380701312287,0,0,0,-2.85919436428324,0,0,0,0,0,0,-4.95226990765317,0
"ERR1843609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84946891658247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93542493810908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38593302783048,0,-4.44605474476109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81883580878757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507204291346136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88236683901457,0,4.13255722765904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32751179348828,0,0,0,0,0,-2.26162608282103,-2.03258647396597,0,0,0,0,-4.03136868153746,0,0,0,0,3.91725128316901,0,0,3.52054304368633,0,0,0,0,0,0,-2.52085932293157,0,0,0,0,0,0,-4.36625642605116,0
"ERR1843612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33303984674312,0,0,0,0,0,0,0,0,0,0,0,-2.42604537090255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142456005522832,0,0,0,4.20203384387049,6.30645594741249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212594209516337,0,-2.93892491764432,0,0,-2.60558837051645,0,0,0,0,0,5.09036727699015,-4.51301144134509,0
"ERR1843616",0,0,0,0,0,0,0,0,0,0,0,-2.74409550387629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75291283353505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16593123223419,0,-2.18687194370325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75150293992988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78777331614093,0,0,0,0,0,-1.94280547173779,0,-2.60439843129766,0,-2.55779369418006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51095040616024,4.43022863359916,-2.40071977916649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36503778627268,0,0,0,0,0,0,0,0,0,0,-4.1581686322519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09773338806027,0,0,-2.82463092849028,0,0,0,0,0,-3.63338080885399,-4.89240428077561,0
"ERR1843617",0,-2.37609888072799,0,0,0,-4.11552398522842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44685264152315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60089897074314,0,4.23807309375221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32384809538988,0,0,0,-2.43105527860256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50488916268072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75707377785632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21071125854814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83579039929422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55541561525491,0,0,0,0,0,0,4.91173305119363,0,0.0562213417841896,0,0
"ERR1843619",0,0,-2.20168227080209,0,0,0,0,0,-3.81342555515284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41246678933335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17851505069792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23175839743391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48403250901616,0,0,0,0,0,0,0,0,0,-3.86551893457403,0,0,0,0,0,0,-2.90495360288514,0,0,0,0,0,0,-5.52698148848262,0,0,0,5.03152723382733,0,-4.30247051326878,0,0,0,-0.859710067233577,0,0,0,-4.83100375833635,0,0,0,0,0,0,0.596894956752583,0
"ERR1843624",4.62429719369326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68433472170894,0,0,0,0,0,-2.54037738502988,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64940412252115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.40006270127072,0,0,0,-2.51959503470004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36406661459874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75576757570334,0,0,0,-2.43085820866148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71137439816405,0,-2.43183935813783,-4.7731294549691,4.21036992339755,0,0,0,0,0,0,0,0,-4.69623821596163,0,-4.21206932414041,0,0,0,0,0,0,-3.20721442571991,0,0,0,0,0,0,-5.55505833611473,0
"ERR1843630",0,0,0,0,0,0,0,0,0,0,0,-2.05088103063615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55223014534103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15226991461395,0,-1.74559074065228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7278408437133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02345185203154,0,0,0,0,0,-1.67024008023458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55019895157534,-2.8929406798042,0,0,0,-4.78956733593172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863759893111755,0,0,-0.235424333655109,0,0,0,0,-2.74644624005497,0,0,0,0,0,0,-4.75698442803172,0
"ERR1843645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45295873966991,0,-2.35336861685462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0761540133303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5838289212929,0,0,0,-2.24167342807525,0,0,0,0,-3.12052337289588,0,0,0,0,0,0,0,0,0,0,0,-2.8502808436432,-2.81117774226247,0,0,0,0,0,-2.45980953863158,0,5.40490502806186,0,4.9368312370303,0,-3.88269227140344,4.86910267870537,0,0,4.26051509785245,0,0,0,-2.27192806597192,0,0,0,0,0,0,-3.93509484140505,0
"ERR1843649",0,0,0,0,0,0,0,0,0,0,0,-2.47385288723664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28483889114483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25194542498574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25737258010864,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24005368385373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90988400036101,0,-2.22884828796066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25986907872882,0,0,0,0,0,0,-3.86047847711078,0,0,0,0,0,0,0,0,0,-2.32634133137326,0,0,0,0,0,0,-2.49608051157055,0,0,0,-4.02934138168591,0,-3.91420806281219,0,0,0,-4.3233382658227,0,0,0,-2.7630452072263,0,0,0,0,0,0,-4.78573468252562,0
"ERR1843650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19206240084502,0,0,-2.37093967878643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10658798533913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65901448303621,0,-2.80513298566751,0,-2.37996100456924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8586328531635,-4.12221337994658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6055481826802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39205012062836,0,0,0,0,0,0,-2.58984187199133,0,0,0,0,-4.14315234317958,0,0,0,0,0,0,0,-4.48573770585828,0,0,0,0,0,0,-5.87478007892078,0,0,0,0,0,0,0.36961085659379,0
"ERR1843653",3.8154605809981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68736691932578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65465604285211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32505141298889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02710717750656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56486748453477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5558984343237,0,0,0,0,0,0,-3.39735179120202,0,0,0,-4.4269459472344,0,0.234154664130612,0,0,0,5.88438591354703,0,0,0,1.44945712084124,0,0,0,0,0,0,-5.65103015423742,0
"ERR1843655",0,0,0,0,0,0,0,4.72735377434728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00983041114614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19498952972778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713017772701341,0,-2.33069306824824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91530393863032,0,0,0,0,0,0,4.03687881105456,0,0,0,0,0,5.18684552978066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR1843656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96304166950874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13213871653284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27125427361421,0,-2.30061699378799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98478552199717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93392779880775,-2.22437767531914,0,0,-2.2196963729766,0,0,0,0,-2.23358753749588,0,0,0,0,0,0,0,0,0,0,0,0,-2.65055329517037,0,3.8527351488747,0,0,0,-2.75762149955249,0,3.86868709809553,0,0,0,3.84462689537183,-4.59089297540419,0,0,4.7763405452692,0,0,0,-3.48452384955273,0,0,0,0,0,0,-6.03537234761082,0
"ERR1843669",0,0,0,0,0,0,0,0,0,0,-2.47630875207288,0,0,4.42553410567822,0,0,0,0,-4.31440518151912,-4.2890925738177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71534496828894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70311544515294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94490047461309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253576067939685,0,0,0,0,0,0,0,0,-2.59479556898403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70187035668291,0,0,0,-4.49431776073494,0,0,0,0,0,0,0,0,0,-4.67977673323905,0,-2.93942911294542,0,0,0,0,0,0,-5.09124056886858,0
"ERR1843670",0,0,0,0,0,0,0,0,0,0,0,-2.31161984505485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0038430194195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66734585243675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61997853777856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02055100807109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36314768467634,0,0,0,0.261641367172974,0,0,0,0,0,0,0,0,-2.8787137364261,0,0,0,0,0,0,0,0,0,0,0,-3.521081326828,-2.28806782395147,0,0,4.09309185564818,0,0,0,0,-4.98607845193645,0,6.09869175564813,0,0,3.96304972224751,0,0,0,0,0,0,-2.82670268237012,0,0,0,0,0,0,-4.89599266375628,0
"ERR1843671",0,0,0,0,0,0,0,0,0,0,0,-2.953959593003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11640809858668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49352037640307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31890398163839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43001184442592,0,-4.5498400813145,0,-2.37530450701099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187685437904521,4.11414808959039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20890397753986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37898600878929,0,0,0,0,0,0,0,0,0,0,0,0,0.123928827959982,0,0,0,0,0,0,-2.8582622014797,0,0,0,0,0,0,-4.95065535431652,0
