"","46503__562_328813","821__46506","1283__1353_328814","562__328813","33039__88431","296__1351","338188__28116_218538","301301__571_39488","37734__166486","54291__28111_39485","1680__626940","158836__1582_53346","1353__328814","287__573","328812__817_246787","329854__501496","310297__310298","40324__363265","39492__47678","548__291644_360807","626932__823_1118061","28116__218538","214856__820_357276","29361__216816","1735__40518_165179","74426__371601","817__246787","329__1747","665951__100886_410072","28031__376804","28111__39485","47770__46228_626929","1396__28126","1270__28125","1363__2173","33945__582_584","1354__53345","80866__1286_310575","303__261299","39496__457412","40520__1318_40545","626933__658086","1260__28025","38304__239935_751585","154046__674529","72556__322095","291645__457402","1623__469610","28130__28117_204516","1286__310575","1683__39486","454155__1070699","823__1118061","208479__1689_33038","39490__552398","43765__102862","40518__165179","1282__137591","571__39488","1681__40214_387090","291644__360807","487173__626930","820__357276","1582__53346","40216__40519","147207__1531_384638","1512__546_818","1304__1358","239935__751585","658082__1352_45851","46228__626929","1318__40545","28117__204516","40214__387090","100886__410072","582__584","1531__384638","546__818","729__853_487174","624__550_39491","1352__45851","550__39491","853__487174","1689__33038"
"ERR2239700",-3.51546273678984,4.62010966609827,0,6.08896007223515,0,0,0,0,0,-4.30092873215154,0,0,0,0,0,0,0,0,0,0,0,0,-2.00760440641958,0,0,0,0,0,0,0,0.253629810312199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23344497700132,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47727283341787,0,0,0,0,0,0,0,0,0,3.8684401760758,0,0,0,0,0,-4.28742343342362,-2.58288955660669,0,-4.47369594238184,0.230801742119607,0
"ERR2239701",0,0,0,0,-4.42051807776456,0,0,0,0,-2.50531110833258,0,0,0,0,0,0,0,-4.64926854592246,4.55798862954139,0,0,0,0,0,-3.51677446612422,0,0,0,-2.21437611392657,0,-4.33932612839873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09123205408807,0,0,0,0,5.14417177033167,0,0,0,0,0,0,0,0,0,0,0,0,-3.83541193638775,0,0,0,-3.19233060955448,-2.6837024960474,0,-4.64830907555351,5.52927881030568,0
"ERR2239703",-3.0374189834293,4.27425976279413,0,5.26096400317376,0,4.88849386691409,0,0,0,0,0,0,0,0,0,4.36775512139894,0,0,0,0,0,0,-6.07746656592038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51224712413489,0,0,0,-2.61274169697995,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07670734597947,0,0,0,0,0,0,0,0,0,4.525401366223,0,0,0,0,0,-2.78523997592465,0,0,0,-4.82417714957341,0
"ERR2239704",0,4.8626897179252,0,0,0,0,0,0,0,0,4.63017810573082,0,0,0,0,0,-5.28080344167995,0,0,0,0,0,-5.52133112340459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62641918206736,0,0,-2.60136804625424,0,0,0,0,-2.79363892034605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332368614654824,0,0,0,0,0,4.50570162529853,0,0,-4.54909146531416,4.83872454804123,0,0,0,0,0,-2.9434538580933,0,0,0,5.09821163195223,0
"ERR2239706",-3.74076263244686,0,0,6.47919093845307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85169250515821,0,0,0,-4.72424131472734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82132456793894,0,0,0,0,0,0,-4.62223763399596,0,0,0,0,0,0,-0.367728147927235,0,0,0,0,0,0,0,0,0,0.776373953978223,0,0,0,0,0,-4.06549168127488,0,0,0,-0.856253159559193,0
"ERR2239708",5.20903438101431,0,-2.49950361281515,0,0,0,0,0,0,-2.59113119183755,-3.71673466958234,0,-4.32926725109781,0,0,0,0,0,0,0,0,0,-3.47758524504624,0,-2.8656725448529,0,0,0,0,0,-4.48797087333914,-2.28783736178097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38990191637393,0,0,0,0,0,0,0,4.96349044554043,0,0,0,0,0,-6.02335433207196,0,0,0,0,0,0,0,3.96265055005898,0,4.13943154426588,0,0,0,0,0,-3.07173970524967,0,0,0,5.32040923711908,0
"ERR2239711",-2.46802776464997,0,-2.47170631576647,4.27474948286439,0,0,0,0,0,0,0,0,-4.28112092029641,0,0,0,0,0,0,0,0,0,0,0,-2.25613920147797,0,0,0,-3.01484551716349,0,0,0,0,0,0,0,0,0,0,0,-2.55002087334464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90774772590772,0,0,0,0,0,0,0,0,0,-2.95046570768415,0,0,-3.33155530273443,0,-4.41676571299407,0,0,5.22186561269843,0,0,5.11035651169862,-2.94661178013792,-2.47448171165482,-5.77042305256154,-4.28592804698616,5.10368131337985,0
"ERR2239713",0,2.89025151826201,0,0,0,0,0,0,0,-3.2104119333442,0,0,0,0,0,0,0,0,6.38755592311446,0,0,0,0,0,0,2.96503372422758,0,0,0,0,-5.56059658177758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74209591690266,0,0,0,0,0,0,0,0,-3.07804724145888,-3.00435190780796,4.74944944730258,5.20369014813987,5.33133421030402,0
"ERR2239715",0,0,0,0,0,0,0,5.54926792417382,0,0,0,0,0,0,1.53086853074233,0,0,0,0,0,0,0,0,0,0,0,-5.18153451540926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35499902209852,0,0,0,0,-2.4450368658557,0,0,0,0,0,0,0,0,0,0,0,0,-5.1236743756364,0,0,0,0,-2.88451853756007,0,4.07897795804965,0,0,0,4.23492807804104,0,0,0,0,-4.99613266242832,-3.30185886815006,-3.1399246445439,0,-5.43850901628768,5.71898731905778,0
"ERR2239717",4.56545243976342,4.52376723570453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42693797906328,5.32211604236332,0,0,0,-2.954568297488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61722904029475,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11746240568149,0,0,0,0,0,0,0,0,0,0.209741758843616,0,0,0,0,0,-3.03534117253554,-2.53015116747043,0,-4.38235037288849,5.25736512913724,0
"ERR2239718",2.20151842610832,0.198530426975127,0,5.34112024387418,0,0,-2.76465098218068,0,0,0,0,0,0,0,-2.49603071561876,0,0,0,0,0,0,4.78851596633213,-2.95372807542493,0,0,0,4.3232520167042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11600709837862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20079129226349,-3.11968125166785,0,-5.40344643130879,5.54393314262442,0
"ERR2239724",-3.41150712160765,-0.40971173408765,0,5.9089036650075,0,0,-2.35762956629843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08353419425545,-2.62143460685813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52515141112893,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54045792779762,0,0,0,0,0,0,0,0,0,-0.0222910371110687,0,0,0,0,0,-2.88777489605398,-2.51357039696286,0,-4.35363163594075,5.00177284078743,0
"ERR2239726",-3.63625107899574,-4.41973981204218,0,6.29817161789778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64561347668779,0,0,0,-5.01332896667731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30133145152031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215754055217484,0,0,0,0,0,0,0,0,0,-0.172522682307223,0,0,0,0,0,-2.38768386717587,-2.15641929711089,0,-3.73502778501802,4.13558977036115,0
"ERR2239727",0,4.8985378885547,0,0,0,0,-5.54494830765276,3.99457625993223,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21581721520735,0,0,-3.762242274181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42966164194186,0,0,0,0,0,0,0,-6.51639476926497,0,0,0,0,0,0,0,0,0,-1.9469735935821,0,0,0,0,0,-4.20829740904452,0,0,0,0,-3.37225718507916,-2.23811931091308,-2.19793402207347,0,-3.80693339791546,3.87653635990249,0
"ERR2239728",-3.3464689663362,4.86220602964904,0,5.79625427564681,0,0,0,-2.63836250644009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23452319886883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54265208256775,0,0,0,0,-2.64211282598821,0,0,0,0,0,0,0,0,0,4.569777909939,0,0,0,-0.172170994013462,0,0,0,0,0,4.40400259297816,0,0,0,-4.57627365394097,0,0,0,0,0,-5.53268523993152,0,0,0,0.222180556577405,0
"ERR2239729",0,5.05440399171675,0,0,0,0,4.7279372628672,0,0,0,0,0,0,0,-2.91034944599373,0,0,0,0,0,0,0,-5.33028788356883,0,0,0,-5.04087310824108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83999838247325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366281128517032,0,0,0,0,0,0,0,0,0,4.91902149185709,0,0,0,0,0,-5.99502595761911,-2.72541354820525,0,-4.72055473712807,1.19823919679762,0
"ERR2239731",0,5.23068066268258,0,0,5.04066380416487,0,0,0,0,-2.59546652741941,-3.91604636801062,0,0,0,0,0,0,0,0,0,0,0,-3.30844880101234,0,0,0,0,0,0,0,-4.49547989483478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50098280479113,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7304014175937,0,-4.3078251416275,0,0,0,0,0,0,0,4.33182928675436,0,0,0,0,0,-6.09609919065231,0,0,0,0.947100630375821,0
"ERR2239732",-3.04317539837121,4.42597537304124,0,5.2709344063226,0,0,0,0,0,0,5.19810725320888,0,0,0,0,0,0,0,5.42007893377858,0,0,0,-2.54583398832213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87242587073988,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40951381540965,0,0,0,0,0,0,0,0,0,4.97518754909674,0,0,0,0,0,-5.34151292441372,-2.79671615985608,0,-4.84405448321966,0.390568268439363,0
"ERR2239734",-3.47523862609559,0,-2.29652431026316,6.01928986882342,0,0,0,0,0,0,0,0,-3.97769678619286,0,-2.28603854062932,0,0,0,-4.43843724405426,0,-2.31936509904616,0,0,0,0,0,3.95953490043059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92953253688314,0,0,0,0,-2.93071003333996,0,0,0,4.01725819284996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07409919630775,0,0,0,5.07613867999669,0,0,0,0,0,-5.54073177557661,0,0,0,-0.601726670798095,0
"ERR2239735",-5.66974994279616,0,0,2.38896006757143,0,3.6847737628309,-2.69651545414017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67050176996544,-2.80174442124586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08752751682826,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85276368742049,0,0,0,-3.40188338100098,0,0,0,0,0,3.61570372134464,0,0,0,0,5.89223485731789,-2.27185110706521,-2.56995449865099,0,-4.45129176480372,3.93496154466854,0
"ERR2239736",4.80966475328355,0.22756883082628,0,0,0,0,0,0,-4.79499250007616,0,0,0,0,0,0,0,0,0,0,-2.37534466583029,0,0,-2.4625646449488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49042399890035,0,0,0,0,0,0,0,0,0,0,0,-4.11421764670578,0,4.26528708197413,0,0,0,0,0,0,0,0,0,-4.31354089848426,0,0,0,0,0,-3.39774402476617,-3.2049298640479,0,-5.55110135922578,5.88506528200858,0
"ERR2239738",-5.78476982029971,3.9492478492439,-1.9517748243289,2.56354748110107,0,0,0,0,0,-2.01684068339562,0,0,-3.38057316067148,0,0,0,0,0,3.26524310430573,0,0,0,0,0,0,0,0,0,0,0,-3.49327053441315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46593980817915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27113303617293,0,0,0,0,0,-2.66438165095526,-2.52809672924545,0,-4.37879198150182,4.61484439020875,0
"ERR2239739",0,4.88903124826353,0,0,0,0,0,0,0,0,-1.27520920074811,-2.40611201157194,0,0,0,0,0,0,0,0,0,0,-3.28700054804862,0,-2.86705915761644,4.41351865312447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0892630406069,0,0,0,0,0,0,0,4.96589212929731,0,0,0,0,0,5.69325195372695,4.16750825274435,0,0,0,0,0,0,0,0,5.35076054427586,0,0,0,0,0,-2.40715805118687,0,0,0,4.16932004650415,0
"ERR2239742",-3.68929286563739,5.25267584428435,0,6.39004268728533,0,0,0,0,-3.05610147707915,0,0,0,0,5.48268656459174,-2.3606769414417,0,0,0,0,-1.75332928581594,0,0,-2.15709211399125,0,0,0,4.08881240283332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72864737477889,0,0,0,0,0,0,0,0,0,0,0,3.03685540543166,0,3.73619313803901,0,0,0,0,0,0,0,0,0,2.99410508148759,0,0,0,0,0,0,-2.50121738807198,0,-4.3322355969154,0,0
"ERR2239743",0,0.948691883399793,0,0,0,0,-2.76503493032266,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27143131358754,4.78918098402153,-5.45527277534087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41068831269836,0,0,0,-2.8475932708758,0,0,0,5.6662852486054,0,0,0,0,0,0,0,0,0,-0.414014680219965,0,0,0,0,0,0,0,0,0,4.93217622444813,0,0,0,0,0,-2.90529962047932,0,0,0,5.03212655388076,0
"ERR2239745",0,5.36019901971401,0,0,0,0,-2.98336110222514,0,-4.36562844203428,0,0,0,0,0,0,-5.02405311990488,0,0,0,0,0,5.16733300637864,-5.62797485042007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35660560471458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850789031656317,0,0,0,0,0,0,0,0,0,-0.562661603019757,0,0,0,0,0,-2.88428892991097,0,0,0,4.99573497031427,0
"ERR2239747",-3.65020449060099,5.48953372790594,0,6.32233963573699,0,0,-2.07896020528339,0,0,-2.8050824475126,0,0,0,0,0,4.93246144539877,0,0,0,0,0,3.60086470246466,-2.99532432899852,0,0,0,0,0,0,0,-4.85854531851149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18805392297259,0,0,0,-2.73821981144037,0,0,0,0,0,0,0,0,0,0,-4.74273583570639,-2.6599850698194,0,0,0,4.60722928830184,0
"ERR2239748",-3.50683394842916,0,0,6.07401457238668,0,0,0,0,0,0,0,0,0,0,3.05664395423612,0,0,0,0,0,0,0,-4.89592726215858,0,0,0,4.57499072931165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85355888090532,4.40903665081262,0,0,0,0,0,0,-4.13845118589049,0,0,0,0,0,0,0,0,0,0,-0.183877698016871,0,0,0,-2.64186704806463,0,4.9425089641174,0,0,0,0,0,0,0,0,-4.57584795408995,0,0,0,0,0,0
"ERR2239750",-2.67484577581292,0.0571442750943876,0,4.63296878611897,0,0,0,0,0,0,0,0,0,0,0,5.13902430766105,0,0,0,0,-2.80236468642766,0,-2.81786834186119,0,-2.59956988646437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95211014902145,0,0,0,4.85383801822953,0,0,0,4.50258712118235,0,0,0,0,0,-4.88069113714344,0,0,0,0,0,0,0,0,0,5.11320476764488,0,0,0,0,0,-2.93293820116903,0,0,0,5.07999797988442,0
"ERR2239751",-6.48773871345759,4.72300570205487,0,1.21853975975745,0,0,-2.38876188479383,0,0,0,0,0,0,0,-2.56236531749523,0,0,0,-4.86686862473504,0,0,4.13745695164691,-2.5715125875437,0,0,0,4.43814691745409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45399045392859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41838612894154,0,0,0,0.915663728016062,0
"ERR2239755",-3.74948205866381,0,0,6.49429342767367,0,0,0,3.8270336627492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20293655161354,0,-2.52430665156923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94778837034976,0,0,0,0,-1.99705714963847,0,0,0,0,0,0,0,-4.37222737440197,0,0,-2.26642484346187,0,0,-3.81559803324522,0,0,0,-2.12100960276348,0,3.37366841983757,0,0,0,3.4590044487925,-3.9255629804123,0,0,0,3.67369639532784,-2.6541281724295,0,0,0,4.59708484444782,0
"ERR2239759",-2.48988712945475,4.96621199677169,0,-4.31261101332745,0,0,0,0,-4.18827698093688,0,0,0,0,0,0,4.09602154597138,0,0,3.94569093158547,0,0,0,-2.94651411186995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34870137814129,0,0,0,0,0,0,0,-3.57426438806851,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10351214697744,0,0,0,0,0,0,0,0,-4.06807011874775,6.19080751981875,0,0,0,0,0,0,-2.8958310640509,0,-5.01572653307241,0,0
"ERR2239760",0,-4.99686798929876,0,0,0,0,-2.57766340632032,0,0,0,0,0,0,0,0,0,0,0,0,-2.38076310893821,0,4.46464398455785,-3.03781338529716,0,-5.33423581326561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52060008916097,0,0,0,0,0,0,0,-0.397703651420908,0,0,0,-4.12360266546661,0,-5.26164712724748,0,0,0,0,0,0,0,0,0,4.36580741998945,0,0,0,0,0,-3.15630591657979,-3.24616397419715,0,-5.62252093300918,5.46688221174645,0
"ERR2239761",0,4.34998095923193,0,0,0,0,0,0,0,-3.05153953189152,0,0,0,0,0,0,0,-4.346939774845,0,0,0,0,-5.67535091979651,0,0,0,0,0,0,0,5.28542151054107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13179324431897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36152838350343,0,0,0,0,0,0,-2.4582512209949,0,0,0,0,0,0,0,0,-3.28766635785532,-3.40855817436285,-4.25781601253139,-5.90379593855067,5.69440517014034,0
"ERR2239763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19834943617587,0,0,0,0,0,-2.48175251224596,0,-5.12620036699204,0,0,0,0,-5.0601276385325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83864381121784,0,0,0,0,0,0,0,-0.184685433679729,0,0,0,0,0,4.2985214430217,0,0,0,0,0,0,0,0,0,4.91667530562025,0,0,0,0,0,-5.53510191534192,-3.29127635546992,0,-5.70065786942403,0.580563736583485,0
"ERR2239764",0,-0.234049937515912,0,0,0,0,-5.43697624158398,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51601264156571,0.244011922398651,0,0,-3.4951554447206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35786172767738,-2.42152462954362,0,0,6.05378681060708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53674751967121,-3.37121805052515,0,-5.83912094690285,4.39377559004487,-4.19420369014895
"ERR2239767",0,4.67032949684927,0,0,0,0,-3.21503313696602,0,0,0,0,0,0,0,0,0,0,0,1.23437145616034,0,0,5.5686007412427,-5.38139926634767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65200753484033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314357860004498,0,0,0,-2.62689928911619,0,0,0,0,-4.59341179239894,0,0,0,0,0,-4.54992303511581,-2.62206241978437,0,0,0,4.54154533168351,0
"ERR2239770",0,5.70703593402492,0,0,0,0,-2.55277033265659,5.02422966347923,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42152791621572,-3.136909773231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41631697649888,0,0,0,0,-5.88829251104486,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43328710599547,0,0,0,-2.57820323922488,0,4.18518377048727,0,0,0,-0.198327881607446,0,0,0,0,-4.46557900257615,-2.94067487679539,0,0,0,5.09339829515097,0
"ERR2239771",0,0.3634453816049,0,0,0,0,0,0,0,-3.07533799782072,0,0,0,0,-2.85863194630599,0,0,0,0,0,0,0,-5.6523909380946,0,0,0,-4.95129577114148,0,0,0,5.32664166267263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175624065960617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57852225727833,-2.85926117059714,0,-4.9523856195831,4.46613155805326,0
"ERR2239774",0,4.65079009599189,0,0,0,0,2.14269234437659,0,0,0,0,0,0,0,0,0,0,0,-5.0872073828862,0,-2.39578391668964,5.35420629366316,-3.32580778939003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14961946766281,0,0,0,0,0,0,0,0,0,5.76046806743187,0,0,0,-2.95631465008621,0,0,0,0,0,0,0,0,0,0,-5.12048717710952,-2.71841518157138,-3.20401870451027,0,-5.5495231846128,4.7084332105482,0
"ERR2239776",-3.58698278916473,0,0,-6.21283643670844,0,0,0,0,0,0,0,0,0,0,-3.58202958294177,0,0,0,0,0,0,0,0,0,0,0,-6.20425723186989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239780",-3.01602862075891,5.23152685489772,0,5.22391480823631,0,0,0,0,0,0,4.77105973295707,0,0,0,0,4.14157174013964,5.49096592422271,0,0,0,0,0,-2.65569900625737,-3.57790998458791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59980560844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53357996399279,-2.34451341941278,0,-4.06081636144997,6.12034003024291,0
"ERR2239781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14553341086419,0,0,0,0,0,0,0,-5.62049532809534,0,-2.32734556975301,0,-3.71617287695333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49970876513579,0,0,0,0,-2.50394700403994,0,0,0,0,0,0,0,-4.03108077358256,0,0,0,0,0,-1.26287755585593,0,0,-2.95854641903638,0,0,4.32962258534044,-3.509543779521,0,0,4.33696343045705,0,0,0,-5.12435271432197,0,-3.15464337093112,0,-6.07870813751768,0,5.46400259821306,0
"ERR2239784",-2.32296756399922,5.84395457724571,0,-4.02349784518116,0,0,6.22528342142344,0,-4.36772575345038,0,0,0,0,0,-2.11814206808649,0,0,0,0,-3.05183154481237,0,0,0,0,-2.56846023666148,0,3.66872967957482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44870362711807,0,0,0,-5.28592729175643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94839472028868,-3.26841208381323,0,-5.66105578923658,5.10676945630782,0
"ERR2239785",6.15416364015371,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30977190801967,0,0,0,-5.12199550196208,-2.85054092899134,0,0,-5.97640240587401,0,0,0,-5.73269310615425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69980947300472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93728171806759,0,-0.13409530349035,0,0,0,-2.66682050504363,0,4.67620717799993,0,0,0,0,0,0,0,0,-4.61906860940207,-2.21658529991758,0,0,0,3.83923835876755,0
"ERR2239787",-5.52302307696064,5.81688132215354,0,-1.58420429953364,0,0,-1.80486104202923,0,0,0,0,0,0,0,-2.85864108899048,0,0,0,0,-2.15475001231786,0,3.12611102539633,-3.30813160430196,0,0,0,4.95131160673553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73213649894419,0,5.72985201677533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7726319700142,-2.57293246677677,0,-4.45644975690088,4.80233944275438,0
"ERR2239790",0,5.13231447964936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64470245327524,0,-2.81143225652688,-4.47214041254961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68235645328106,0,0,0,0,0,0,0,4.86954351034258,0,0,0,0,0,4.58075901997477,0,0,0,0,0,0,0,0,0,4.44572977379095,0,0,0,0,0,-2.87232255150087,-2.63367917461824,0,-4.56166614127486,4.97500859492538,0
"ERR2239794",0,5.61323624451195,0,0,0,0,-2.85119088546414,0,0,0,0,0,0,4.4327398370089,0,0,0,0,-4.8117951105947,0,0,4.93840747570119,-5.73536187608595,0,0,0,0,0,0,0,0,0,0,0,0,-2.95213196356582,0,0,0,0,0,0,0,0,0,0,0,0,-2.78851122789582,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384095626682385,0,0,0,0,0,0,0,0,0,4.82984312419184,0,0,5.11324255154407,0,0,0,-2.37247102480029,0,4.10924035443911,0,0
"ERR2239796",4.95494782474764,0,0,0,4.88595606784345,0,-3.31909311850353,5.73265606034222,0,-2.61514014990345,0,0,0,0,0,0,0,0,0,0,0,-5.74883791630034,-3.18944894028159,0,0,0,0,0,0,0,-4.52955560854607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81274193938468,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52428761271442,0,0,0,0,0,0,0,0,0,4.87181194759409,0,0,0,0,0,-2.91251199345789,-2.5298367557278,0,-4.38180579577576,5.04461875032279,0
"ERR2239799",-1.29495145997177,0,0,1.87034145013394,0,0,0,0,0,-2.72614540941029,0,0,0,0,0,0,0,0,0,0,0,0,-2.37209863327187,0,-2.45889977801719,0,0,0,0,0,-4.72182235791928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50578468989088,0,0,0,0,0,0,0,-4.25893934624561,0,0,0,0,0,4.10859535339157,0,0,0,0,0,0,0,0,0,4.34014639571923,0,0,0,0,0,-5.80214741253694,0,0,0,0.386033898590373,0
"ERR2239801",0,4.3957151755965,-2.27713496613462,0,-4.2760443172137,0,0,0,0,-2.59867646936669,0,0,-3.9441134570368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50103967737681,-2.87982246749216,0,0,0,0,0,0,0,0,5.46056943186416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9879988304748,0,0,0,0,0,0,0,3.64516749166457,-3.60143430193305,0,-6.2378671910694,4.45521518600814,0
