"","Part","BalanceID","Component","Group","d.group"
"4764","1","47770__46228_626929","47770","47770__46228_6269291","p__Terrabacteria group"
"4820","-1","47770__46228_626929","626929","47770__46228_626929-1","p__FCB group"
"4867","1","1396__28126","1396","1396__281261","p__Terrabacteria group"
"4885","-1","1396__28126","28126","1396__28126-1","p__FCB group"
"5006","1","1270__28125","1270","1270__281251","p__Terrabacteria group"
"5035","-1","1270__28125","28125","1270__28125-1","p__FCB group"
"5168","1","1363__2173","1363","1363__21731","p__Terrabacteria group"
"5180","-1","1363__2173","2173","1363__2173-1","p__Euryarchaeota"
"5297","-1","33945__582_584","582","33945__582_584-1","p__Proteobacteria"
"5298","-1","33945__582_584","584","33945__582_584-1","p__Proteobacteria"
"5345","1","33945__582_584","33945","33945__582_5841","p__Terrabacteria group"
"5468","1","1354__53345","1354","1354__533451","p__Terrabacteria group"
"5520","-1","1354__53345","53345","1354__53345-1","p__Terrabacteria group"
"5613","-1","80866__1286_310575","1286","80866__1286_310575-1","p__Terrabacteria group"
"5676","1","80866__1286_310575","80866","80866__1286_3105751","p__Proteobacteria"
"5702","-1","80866__1286_310575","310575","80866__1286_310575-1","p__Proteobacteria"
"5742","1","303__261299","303","303__2612991","p__Proteobacteria"
"5847","-1","303__261299","261299","303__261299-1","p__Terrabacteria group"
"5958","1","39496__457412","39496","39496__4574121","p__Terrabacteria group"
"6022","-1","39496__457412","457412","39496__457412-1","p__Terrabacteria group"
"6068","-1","40520__1318_40545","1318","40520__1318_40545-1","p__Terrabacteria group"
"6115","1","40520__1318_40545","40520","40520__1318_405451","p__Terrabacteria group"
"6116","-1","40520__1318_40545","40545","40520__1318_40545-1","p__Proteobacteria"
"6333","1","626933__658086","626933","626933__6580861","p__FCB group"
"6336","-1","626933__658086","658086","626933__658086-1","p__Terrabacteria group"
"6364","1","1260__28025","1260","1260__280251","p__Terrabacteria group"
"6389","-1","1260__28025","28025","1260__28025-1","p__Terrabacteria group"
"6555","1","38304__239935_751585","38304","38304__239935_7515851","p__Terrabacteria group"
"6600","-1","38304__239935_751585","239935","38304__239935_751585-1","p__PVC group"
"6641","-1","38304__239935_751585","751585","38304__239935_751585-1","p__Terrabacteria group"
"6742","1","154046__674529","154046","154046__6745291","p__Terrabacteria group"
"6791","-1","154046__674529","674529","154046__674529-1","p__FCB group"
"6882","1","72556__322095","72556","72556__3220951","p__Proteobacteria"
"6911","-1","72556__322095","322095","72556__322095-1","p__FCB group"
"7057","1","291645__457402","291645","291645__4574021","p__FCB group"
"7078","-1","291645__457402","457402","291645__457402-1","p__Terrabacteria group"
"7136","1","1623__469610","1623","1623__4696101","p__Terrabacteria group"
"7231","-1","1623__469610","469610","1623__469610-1","p__Proteobacteria"
"7299","-1","28130__28117_204516","28117","28130__28117_204516-1","p__FCB group"
"7302","1","28130__28117_204516","28130","28130__28117_2045161","p__FCB group"
"7350","-1","28130__28117_204516","204516","28130__28117_204516-1","p__FCB group"
"7425","1","1286__310575","1286","1286__3105751","p__Terrabacteria group"
"7514","-1","1286__310575","310575","1286__310575-1","p__Proteobacteria"
"7592","1","1683__39486","1683","1683__394861","p__Terrabacteria group"
"7614","-1","1683__39486","39486","1683__39486-1","p__Terrabacteria group"
"7832","1","454155__1070699","454155","454155__10706991","p__FCB group"
"7850","-1","454155__1070699","1070699","454155__1070699-1","p__Terrabacteria group"
"7872","1","823__1118061","823","823__11180611","p__FCB group"
"8003","-1","823__1118061","1118061","823__1118061-1","p__FCB group"
"8046","-1","208479__1689_33038","1689","208479__1689_33038-1","p__Terrabacteria group"
"8060","-1","208479__1689_33038","33038","208479__1689_33038-1","p__Terrabacteria group"
"8106","1","208479__1689_33038","208479","208479__1689_330381","p__Terrabacteria group"
"8220","1","39490__552398","39490","39490__5523981","p__Terrabacteria group"
"8292","-1","39490__552398","552398","39490__552398-1","p__Terrabacteria group"
"8382","1","43765__102862","43765","43765__1028621","p__Terrabacteria group"
"8397","-1","43765__102862","102862","43765__102862-1","p__Proteobacteria"
"8529","1","40518__165179","40518","40518__1651791","p__Terrabacteria group"
"8556","-1","40518__165179","165179","40518__165179-1","p__FCB group"
"8631","1","1282__137591","1282","1282__1375911","p__Terrabacteria group"
"8702","-1","1282__137591","137591","1282__137591-1","p__Terrabacteria group"
"8768","1","571__39488","571","571__394881","p__Proteobacteria"
"8823","-1","571__39488","39488","571__39488-1","p__Terrabacteria group"
"8950","1","1681__40214_387090","1681","1681__40214_3870901","p__Terrabacteria group"
"8979","-1","1681__40214_387090","40214","1681__40214_387090-1","p__Proteobacteria"
"9037","-1","1681__40214_387090","387090","1681__40214_387090-1","p__FCB group"
"9170","1","291644__360807","291644","291644__3608071","p__FCB group"
"9183","-1","291644__360807","360807","291644__360807-1","p__Terrabacteria group"
"9346","1","487173__626930","487173","487173__6269301","p__Terrabacteria group"
"9351","-1","487173__626930","626930","487173__626930-1","p__FCB group"
"9380","1","820__357276","820","820__3572761","p__FCB group"
"9484","-1","820__357276","357276","820__357276-1","p__FCB group"
"9551","1","1582__53346","1582","1582__533461","p__Terrabacteria group"
"9598","-1","1582__53346","53346","1582__53346-1","p__Terrabacteria group"
"9735","1","40216__40519","40216","40216__405191","p__Proteobacteria"
"9738","-1","40216__40519","40519","40216__40519-1","p__Terrabacteria group"
"9852","-1","147207__1531_384638","1531","147207__1531_384638-1","p__Terrabacteria group"
"9911","1","147207__1531_384638","147207","147207__1531_3846381","p__Terrabacteria group"
"9942","-1","147207__1531_384638","384638","147207__1531_384638-1","p__Terrabacteria group"
"9972","-1","1512__546_818","546","1512__546_818-1","p__Proteobacteria"
"9983","-1","1512__546_818","818","1512__546_818-1","p__FCB group"
"10002","1","1512__546_818","1512","1512__546_8181","p__Terrabacteria group"
"10144","1","1304__1358","1304","1304__13581","p__Terrabacteria group"
"10150","-1","1304__1358","1358","1304__1358-1","p__Terrabacteria group"
"10375","1","239935__751585","239935","239935__7515851","p__PVC group"
"10416","-1","239935__751585","751585","239935__751585-1","p__Terrabacteria group"
"10449","-1","658082__1352_45851","1352","658082__1352_45851-1","p__Terrabacteria group"
"10497","-1","658082__1352_45851","45851","658082__1352_45851-1","p__Terrabacteria group"
"10563","1","658082__1352_45851","658082","658082__1352_458511","p__Terrabacteria group"
"10649","1","46228__626929","46228","46228__6269291","p__Terrabacteria group"
"10709","-1","46228__626929","626929","46228__626929-1","p__FCB group"
"10749","1","1318__40545","1318","1318__405451","p__Terrabacteria group"
"10797","-1","1318__40545","40545","1318__40545-1","p__Proteobacteria"
"10923","1","28117__204516","28117","28117__2045161","p__FCB group"
"10974","-1","28117__204516","204516","28117__204516-1","p__FCB group"
"11093","1","40214__387090","40214","40214__3870901","p__Proteobacteria"
"11151","-1","40214__387090","387090","40214__387090-1","p__FCB group"
"11265","1","100886__410072","100886","100886__4100721","p__Terrabacteria group"
"11303","-1","100886__410072","410072","100886__410072-1","p__Terrabacteria group"
"11337","1","582__584","582","582__5841","p__Proteobacteria"
"11338","-1","582__584","584","582__584-1","p__Proteobacteria"
"11513","1","1531__384638","1531","1531__3846381","p__Terrabacteria group"
"11603","-1","1531__384638","384638","1531__384638-1","p__Terrabacteria group"
"11633","1","546__818","546","546__8181","p__Proteobacteria"
"11644","-1","546__818","818","546__818-1","p__FCB group"
"11793","1","729__853_487174","729","729__853_4871741","p__Proteobacteria"
"11799","-1","729__853_487174","853","729__853_487174-1","p__Terrabacteria group"
"11914","-1","729__853_487174","487174","729__853_487174-1","p__FCB group"
"11937","-1","624__550_39491","550","624__550_39491-1","p__Proteobacteria"
"11943","1","624__550_39491","624","624__550_394911","p__Proteobacteria"
"11996","-1","624__550_39491","39491","624__550_39491-1","p__Terrabacteria group"
"12110","1","1352__45851","1352","1352__458511","p__Terrabacteria group"
"12158","-1","1352__45851","45851","1352__45851-1","p__Terrabacteria group"
"12239","1","550__39491","550","550__394911","p__Proteobacteria"
"12298","-1","550__39491","39491","550__39491-1","p__Terrabacteria group"
"12403","1","853__487174","853","853__4871741","p__Terrabacteria group"
"12518","-1","853__487174","487174","853__487174-1","p__FCB group"
"12576","1","1689__33038","1689","1689__330381","p__Terrabacteria group"
"12590","-1","1689__33038","33038","1689__33038-1","p__Terrabacteria group"
