oldID,newID
29466_and_33043,29466__33043
13689_and_179995_and_562,179995__562_13689
301301_and_626931,301301__626931
1304_and_1747_and_1755626,1304__1747_1755626
218538_and_46506,46506__218538
1297750_and_90742,90742__1297750
39490_and_88431,39490__88431
13689_and_562,562__13689
225004_and_33051,33051__225004
1507_and_40518,1507__40518
536633_and_626935,536633__626935
40520_and_89014,40520__89014
1747_and_1755626,1747__1755626
39488_and_39491,39488__39491
