"","28447__1492_1547","197614__40519_387661","729__726_735","572010__196024_633415","1532__2173","28111__487175","149015__840_1352","1492__1547","40519__387661","70856__52226_301302","28901__818_84030","441501__905_36847","264027__589537","283734__1245_1622","1018__2145_76122","281920__1512_28118","43131__1487956","33029__1313_69710","332163__363832","1015__1071862","99675__219748","553__204038","265291__33035_37915","726__735","52584__159_84377","1245__1622","93063__1280_33011","1313__69710","28134__53418","159__84377","288769__294710","1604__13076","1596__1833","61635__536633_626935","840__1352","1605__87650","103892__156974_360807","818__84030","52226__301302","106654__34059_48296","45254__108980","905__36847","294__1393_1661032","483__43675","1522__28130","41276__288000","28133__417948","196024__633415","1737__29367","1144661__1260_246787","1598__421_520083","1328__1338","428712__28123_33033","119854__143361","316__470","29321__59803","33031__36874","34059__48296","376804__33051_225004","1512__28118","358742__850_84026","644__623_1541","2145__76122","28124__150240","118748__137732","2098__46124","114527__467210","49319__166486_454155","539__1358_208479","856__821_351091","28113__859_1379","1280__33011","28131__53419","329__1267_1630","1260__246787","850__84026","291645__1755604","1335__454154_626937","156974__360807","421__520083","216945__147207_371601","1685__47770_84112","28123__33033","54006__287_39484","39950__28116_39496","623__1541","41976__76759_330920","654__28026_165179","33959__204516_216816","1358__208479","450367__33039_234908","36835__817_1535","1686__762212","166486__454155","191610__29385_39483","38286__29363_633701","147207__371601","454154__626937","859__1379","47770__84112","158__851_860","36745__1343_1559","1488215__310297_762210","228604__239935_329854","225324__1282_39497","28116__39496","535744__861_1510","584__31971","1681__1680_78345","76759__330920","573__1507_40518","288965__901_1515","821__351091","28026__165179","354356__305_69825","33932__84031_237258","204516__216816","287__39484","46223__29375_308994","33039__234908","28090__1265_387090","477666__47678_214856","1689__228603_397865","44749__309120","1393__1661032","817__1535","29385__39483","310297__762210","328814__820_187327","851__860","52770__907_38304","29363__633701","300__39490_88431","1282__39497","29375__308994","861__1510","386414__28037_1161942","97478__179628","84031__237258","645466__1623_39778","384638__1303_1308","239935__329854","38986__1354_349096","1529__1735_158847","33034__39492_357276","28025__563_574375","28125__301301_626931","1343__1559","638849__45851_328813","901__1515","305__69825","1265__387090","1590__853_74426","1502__33038","228603__397865","47678__214856","820__187327","907__38304","28037__1161942","28137__39777_341225","1623__39778","2724__28117_39485","1735__158847","96344__261299_310298","39492__357276","1680__78345","45851__328813","189722__46503_410072","158787__29466_33043","853__74426","1307__46506_218538","1303__1308","39486__39488_39491","261299__310298","1354__349096","28117__39485","39777__341225","33035__37915","29389__90742_1297750","46503__410072","563__574375","29348__40520_89014","1267__1630","29466__33043","179995__562_13689","301301__626931","1304__1747_1755626","46506__218538","90742__1297750","39490__88431","562__13689","33051__225004","1507__40518","536633__626935","40520__89014","1747__1755626","39488__39491"
"SRR6498257",0,0,0,0,0,-4.20414735509545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11447194752368,0,0,0,0,0,0,0,0,0,0,-2.76534737472707,0,0,0,-2.43103484986258,0,0,0,0,0,0,0,0,0,0,0,-4.78972215360449,0,0,0,0,0,-2.36243747933341,0,0,4.21067587493256,0,0,0,0,0,0,5.394423651859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09186174391041,-3.22095889109921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46289247784777,0,0,0,5.57886444847454,0,0,0,0,0,0,-2.80222266779589,0,0,0,0,0,4.26585490521155,-2.74180131779355,0,0,-4.85359203474369,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74893918667773,0,0,0,0,0,0,0,0,0
"SRR6498258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33639572122953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77880690332495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02125665545505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331301667186197,0,0,0,0,-2.3993243697514,0,-3.41111261108667,0,0,0,-2.30421384059019,0,0,-2.3067254778247,0,0,-5.90822035274105,0,4.15575171224761,0,0,-2.17483611782822,3.99101544340562,0,0,0,0,-2.38355179423294,0,0,3.99536572670598,-3.76692665421434,0,4.12843281008341,0,0,0,0,0,0
"SRR6498259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19528701084855,0,0,0,0,0,0,0,0,0,0,-2.14254193393296,0,0,0,0,0,0,-3.44533602512026,0,0,0,0,0,0,0,-2.45963519657444,-3.71099148691877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08499546275272,-5.96749704465569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18654071160106,0,0,-4.2602131285516,0,0,0,0,0,0,0,0,0,0,0,0,-2.4323777196029,0,0,0,0,0,0,0,0,0,0,0,3.78719960531085,0,0,0,0,0,0,0,-4.21300179355074,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26684809391388,0,0,0,0,0,-2.51284061039958,0,0,0,-3.92629607169951,0,4.35236760853446,0,0,0,0,0,0
"SRR6498260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02502688061232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44349877050277,0,0,0,-2.32965566121471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19329234273701,0,4.23226401874289,0,0,0,0,0,0,5.23950025148212,0,0,0,4.03508196936435,0,0,0,0,0,0,0,0,0,0,0,-5.79978897819968,0,0,0,0,0,0,0,0,0,0,0,0,5.53094458104115,0,-2.4107299845045,0,0,0,0,0,0,0,0,0,0,0,0,1.11027553549711,0,0,0,0,0,-4.17550681649152,0,0,0,0,0,0,0,-3.10185002789257,0,0,0,0,0,0,0,0,0,0,-2.36732423913818,0,0,0,0,0,5.37256184576888,0,0,0,0,0,0,4.10032586017667,0,0
"SRR6498261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59737706456876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75663764302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57835339391314,0,4.77463645577769,-2.94770515610551,0,0,0,0,0,4.49878904224721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68530424933138,0,0,0,0,0,0,5.1055750961075,0,0,0,0,0,6.19788988569409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65108339362255,0,0,0,0,-2.4651500196908,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26976508238389,0,0,-2.40921423699471,0,0,0,0,0,-2.32526308788802,0,0,0,-4.17288146479313,0,4.02747380918654,0,0,0,0,0,0
"SRR6498262",0,0,0,0,0,4.80527905154994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20672598328794,0,0,0,0,0,0,0,-2.64633340405656,0,0,-2.92048738639994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05843253610874,4.58358390959266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55421232900598,0,0,0,0,0,0,0,0,-2.52483066089782,0,0,0,0,0,0,-2.98422436833032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69749395708265,0,0,0,-2.72835409889024,0,0,4.37313498518272,5.16882822713326,0,0,0,0,0,0,0,0,0,-4.67219658677717,0,0,4.7256479203167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3307396932,0,0,0,0,0,4.0369595678399,0,0,0,0,0,0
"SRR6498263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20697189473293,0,0,0,0,0,0,0,-2.43252052560966,0,0,0,0,0,0,-2.46204663271171,0,0,0,0,0,0,0,0,0,0,-3.06391636619691,0,4.21324914081008,0,0,0,0,0,0,0,4.26438985846055,0,0,0,0,0,0,5.55463826012287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6969917325132,0,0,-5.30685881639486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67132670830607,0,0,0,0,-2.47812447772891,0,-3.01238540970589,0,0,0,0,0,0,-2.67041671296988,0,0,-5.21760458158979,0,4.29223750290657,0,0,0,0,0,0,0,0,-2.28823342033713,0,0,4.62529742424491,0,0,3.96333654360103,0,0,0,0,0,0
"SRR6498264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53472781815975,0,0,0,0,0,0,0,0,0,0,-1.66658378885925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88660779737487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3902773644109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60854084080838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71302563655199,-2.28007305975246,0,0,0,0,0,0,0,0,0,0,0,2.78607446232967,0,0,0,0,0,-2.96704743717607,-1.85907625662043,-3.94920238446029,0,0,0,0,0,0,0,0,-3.22001453161154,0,0,0,0,-1.95687214579645,0,0,0,0,0,-2.93272273582435,0,0,0,-3.38940198043579,0,5.07962478296018,0,0,0,0,0,0
"SRR6498265",0,0,0,0,0,0,0,0,0,-1.98480139314233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43777685585601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4533331325572,0,0,0,0,0,0,0,-1.87135148744385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24127585507234,0,0,0,0,0,0,0,0,0,0,0,0,-2.68379287325806,0,4.24929763348119,0,0,0,0,0,-2.58599743428749,0,0,0,0,0,0,0,0,0,-2.28673819020645,0,0,0,0,0,-4.47907894442869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96074672904568,0,0,0,0,0,0,-2.35753440998011,0,0,0,0,0,0,-1.91963265909795,0,0,-4.08336937867747,0,0,0,0,0,0,0,0,0,0,-2.68137020506871,0,0,-3.32490129742619,0,0,4.64426942908038,0,-4.64846561347422,0,0,0,0
"SRR6498266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03426143152238,0,0,0,0,0,0,0,0,0,0,-2.56368510847994,0,0,0,0,0,0,0,-2.76178204116212,0,0,0,0,0,0,0,0,0,-3.47227344863012,0,0,0,0,0,0,0,0,0,4.78354681472406,0,0,0,0,-2.42349773415536,0,0,0,0,0,0,0,0,0,4.44043286249498,-6.01415403079977,0,0,0,0,-2.54899807579303,0,0,0,0,0,0,0,0,4.19762120758514,0,0,0,0,0,0,-4.41499417566884,0,0,0,0,-2.46823593991511,0,0,0,0,0,0,0,0,0,0,0,0,-2.47276712607805,0,0,0,0,0,0,0,-4.27511005300049,0,0,-3.13062814186137,0,0,0,0,0,4.28295829765326,0,0,0,-5.42240700130884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6498267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08603676581583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61312166484968,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74908219530393,0,0,0,0,0,0,0,0,0,0,-2.94804538541743,0,0,0,0,0,0,-2.38002253138377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37874182530535,0,0,0,-2.14915640951534,0,0,0,0,0,0,5.10616439056196,4.12231994751539,0,0,0,0,0,0,0,-4.120101699518,0,-3.72244809469288,-2.21640289668781,0,0,0,0,0,0,0,0,0,0,-3.14726665261372,3.83892242710612,0,0,0,0,-2.67309411581501,0,0,0,-5.45122574729419,0,4.62993482200501,0,-4.7615500364494,0,0,0,0
"SRR6498268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85026533218554,0,0,0,0,0,0,0,-2.41950719777512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19070939582511,0,0,0,0,-2.36046201979063,0,0,0,0,0,0,0,0,0,4.93680437039754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08844014761402,-3.25383751199429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75215944146182,0,0,0,0,0,0,0,-2.43728069777883,0,0,0,5.63581189034762,0,0,0,0,0,0,-2.85785021534508,-4.76687998314225,0,0,0,0,4.22149400085986,-2.57601560851084,0,0,-4.94994177339934,0,0,0,0,0,0,0,0,0,0,-2.392330575962,0,0,4.46178991503123,0,0,4.14363810606669,0,0,0,0,0,0
"SRR6498269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92516823573506,0,0,0,0,0,0,0,0,0,0,-3.27967660056235,0,0,0,0,0,0,0,-2.49338204302294,0,0,0,0,0,0,0,-5.68056650456878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06654000497974,0,0,0,4.31866438119562,0,0,0,0,0,0,0,0,0,0,0,-2.45865170519444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81598815020762,0,0,0,0,0,0,0,0,0,0,0,0,-4.25850967151262,0,0,0,0,0,-4.8774345496715,0,0,0,0,-2.41879131812174,0,0,-2.83804240713142,0,0,0,0,0,0,0,-2.37778189905948,4.18946945589334,0,0,0,0,-2.45343950763892,0,0,4.91563364318669,-4.11843905848864,0,4.24948188052738,0,0,0,0,0,0
"SRR6498270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.90563147671641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64355816861166,-2.96166337877229,0,0,-2.66294701499797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709169240090791,-4.57877706079913,0,0,5.12975144694972,0,0,0,0,0,0,0,0,-4.61235952784037,0,0,-2.49013043799547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31303243608189,0,0,0,0,-2.68268225327287,0,-2.31165487453958,0,0,0,0,0,0,0,0,0,-4.00390369226681,0,4.64654196323198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6498271",0,0,0,0,0,4.35157077472726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48090765186392,0,0,0,0,0,0,0,-2.61104435799816,0,0,0,0,0,0,-2.33402006270917,0,0,0,0,0,0,0,0,0,0,0,0,4.52246148886887,0,0,0,0,0,0,0,4.04264133449737,0,0,0,0,0,0,-0.0680601630331229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37644342035885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84817155294317,0,0,0,0,-2.58238297978784,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47281852559366,0,0,-2.82753644556885,0,0,0,0,0,-2.5868121325705,0,0,0,-4.89743678397796,0,4.4804900432477,0,0,0,0,0,0
"SRR6498272",0,0,0,0,0,4.02129239429077,0,0,0,-2.31288124205597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00602782311396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45446637361851,0,0,0,0,0,0,0,0,0,0,4.81799202764711,0,0,0,0,0,-2.30082957130268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98515371705316,0,0,4.2512604645766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11193619766041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39003160426053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63341687685205,0,0,0,0,0,-2.9949792579473,0,0,0,-4.56121182821711,0,5.18745624237965,0,0,0,0,0,0
"SRR6498273",0,0,0,0,0,0,-1.46565443951978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53858795558714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19912104166869,0,0,0,0,0,0,0,-1.24958514409702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.894071854582249,0,2.07693856859508,0,-1.0887753159263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16434495795931,-1.8858141652112,0,0,0,1.54857787775379,0,0,0,0,0,0,0,0,0,0,-0.957003505705358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65757869490321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93294758701472,0,0,0,0,0,5.08001423664604,0,0,0,0,0,0
"SRR6498274",0,1.91640562205598,0,-5.48229343968273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83089120097122,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30315758775104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45676487565545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14448140896549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72675439110828,0,0,0,0,0,4.72287714516108,0,0,0,0,0,0
"SRR6498275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.82114546455865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66759850038339,0,0.793073715045197,0,0,0,0,0,0,0,0,0,-2.26224024332096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91831504035889,0,0,0,0,0,0,-3.00947002661412,0,-2.40761006856947,0,0,0,0,0,0,-5.21601490143052,0,0,-4.17010296357671,0,5.21255498995131,0,0,0,0,0,0,0,0,-2.67816931077162,0,0,-1.10885064631825,0,0,4.63872531752816,0,-4.62041613685858,0,0,0,0
"SRR6498276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79701180588218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64455452480223,0,0,-2.27432170161054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69969238697745,0,0,4.58050280034362,0,0,0,0,0,0,4.84456655715791,3.93924073994596,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67600437905184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15799875051303,0,0,0,0,-2.29085418475583,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73776347855872,-3.71073212762427,0,0,-3.96787584072888,0,0,0,0,0,0,-6.42717657832339,0,0,0,0,-2.17124259429242,0,0,0,0,0,-2.18266038869369,0,0,0,-3.76070248887213,0,3.78047868888551,0,0,0,0,0,0
"SRR6498277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501079395655769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.879711732175527,4.56470285739706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65805986767456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60389474037214,0,0,0,-2.51883368846615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45566087304151,4.36274792423949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42028413074131,0,0,0,-2.66589452285112,0,0,0,0,0,0,0,4.25332939826683,0,0,0,0,0,0,0,-5.9241058907655,0,-4.61746476119772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6498278",0,0,0,0,0,0,0,0,0,0,0,-2.28569105087167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95893303051524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90681572006548,0,0,0,0,0,0,0,0,-5.54058485819922,0,0,0,0,0,5.03475251539333,0,0,0,0,0,0,0,0,0,0,0,-2.90167367966156,0,0,-2.84929788344186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63482129110254,-5.02584624015916,0,0,0,0,0,-4.93512870001976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59417373578536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.493240714041,0,0,0,0,0,0,0,0,0,0,0,-2.64765650826171,0,0,0,0,0,0,0,0,0,0,0,0,4.58587559329968,0,0
"SRR6498279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64561585074875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5823410708064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26747145930679,0,0,0,0,0,0,0,-2.85415973091901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2193610830884,0,0,0,0,4.94354966686885,0,0,0,0,-2.49056557842564,0,-3.1396368438887,0,0,0,0,0,0,-5.97170106235731,0,0,-5.43801053093043,0,4.31378612141537,0,0,-2.64786145026389,0,0,0,0,0,0,0,0,1.17193671417841,-4.58623056326007,0,0,0,0,0,0,0,0
"SRR6498280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93985633137548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4653020376105,0,0,-3.06801808554123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91391605719899,0,0,0,0,0,0,5.31396320269761,0,0,0,0,0,6.00207919271334,0,0,-2.58466280698664,0,0,0,0,0,0,0,0,0,0,0,3.31499985249055,0,0,0,0,0,0,0,-4.47676730213445,0,0,0,0,0,-2.93196103785725,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25603274111967,0,0,5.07830548338113,0,0,3.90756333115815,0,0,0,0,0,0
"SRR6498281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39805379459703,-0.154218335532789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33485645268125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83171425649458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03982411516059,0,0,0,0,0,0,0,0,0,0,0,-2.79499764226445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84107792343725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
