"","33039__820_821","550__46503","29382__218538_239935","40545__338188_487174","1735__216816_387090","411489__40518_363265","218538__239935","820__821","1582__74426_204516","1351__571_37734","338188__487174","1363__329_1747","1078764__287_166486","40518__363265","216816__387090","74426__204516","287__166486","457412__584_28116","46228__310297","54291__384638","1282__291644_751585","147802__546_165179","28126__371601_1118061","548__28111_39492","1260__45851_674529","40519__100886","584__28116","33043__46506_357276","296__1318","301301__328812","546__165179","571__37734","322095__39485_328814","28125__573_360807","329__1747","626932__626940","28111__39492","1613__1680","371601__1118061","40214__33035_292800","626933__47678_246787","582__88431","1502__40324","33945__1354_28118","45851__674529","469610__28123_501496","1288121__28117_328813","46506__357276","291644__751585","658086__214856_552398","457394__43765_154046","1689__33038_39488","28130__116085","2173__1535_908612","1632__658081","840__1596","1681__169435_208479","1535__908612","291645__665951","573__360807","39485__328814","47678__246787","1286__562_817","29361__454155","28117__328813","1352__1353","1354__28118","33035__292800","28123__501496","39777__624_1531","47715__1512_147207","214856__552398","729__40520","39486__823_39491","562__817","43765__154046","626930__818_853","29466__36834","33038__39488","823__39491","169435__208479","624__1531","818__853","1512__147207"
"ERR2239674",-2.38317336146187,0,0,0,4.42161143651183,0,0,-4.12777734529667,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42015587075347,-2.34798194158946,-2.62660334985654,0,0,0,0,0,0,-4.1918329303811,0,0,0,0,0,-4.54941045328213,0,-4.06682401808716,0,0,0,0,0,0,0,-2.98422837260508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7194426734694,0,5.16883516274059,0,0,0,0,0,0,0,0,-2.29191603667749,6.44226368628882,0,-2.31532477015494,0,0,-3.96971502220731,0,0,-4.01026013793109,0
"ERR2239675",-3.53199904198861,0,-2.43961931171131,0,0,0,-4.2255445990102,6.11760179300887,0,0,0,0,0,0,0,0,0,-2.96140058664638,0,0,-2.86112767415076,0,0,0,0,0,-5.12929627763581,-3.30308089829263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42916508259506,-5.72110393735308,-4.95561849857049,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47069869252706,0,4.2074373430269,0,0,0,0,0,0,0,0,-2.71621047022975,-4.27937566565086,0,-2.52796755036272,0,0,-4.70461453848848,0,0,-4.37856823711367,0
"ERR2239677",-2.2491993580269,0,0,0,0,0,0,-3.89572756445389,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95863801343556,0,0,-2.80508584972085,0,0,-2.22981698770062,0,0,1.5565189534503,0,0,0,0,-4.43325161807662,0,0,0,0,0,0,0,0,4.85855121130903,0,-2.15186602048835,-3.86215631427766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72714127856687,0,0,0,0,0,0,0,0,-2.31312839532059,0,0,-2.75229363748982,0,0,-4.00645590512552,0,0,-4.76711241748093,0
"ERR2239685",-2.65100489661787,0,0,0,0,-3.10177909765639,0,4.59167517205602,0,0,0,0,0,-5.37243899099601,0,0,0,0,-4.35592881420893,0,0,0,0,-3.22414902842285,-2.4901653422866,0,0,5.36705689365049,0,0,0,0,0,0,0,0,-5.58438992840221,0,0,0,0,0,0,0,4.31309289208754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16206717634891,0,0,0,0,0,0,0,0,0,0,-2.62373749298262,5.47686100638217,0,-2.78749273049188,0,0,-4.54444664356929,0,0,-4.82807903494084,0
"ERR2239703",-5.19566073111877,0,0,-2.78524050669607,0,0,0,0.450627000953758,0,0,-4.82417806889648,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60514762254082,0,0,-3.34955245175146,4.88849478623716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51224804345796,0,-2.61274222775137,-5.80159502905043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03741951420072,0,4.52540228554607,0,0,0,0,0,0,0,0,0,5.26096492249683,0,0,0,0,0,0,0,0,0
"ERR2239708",0,-4.51115702246801,0,0,0,-2.86567307562433,0,0,0,0,0,0,0,4.9634913648635,0,0,0,0,3.96265146938205,0,0,0,0,0,0,0,0,-3.47758577581767,0,0,0,0,-5.09063586619555,0,0,-3.71673558890541,0,0,0,0,0,0,0,0,0,0,-2.38990244714535,-6.02335525139503,0,0,0,0,0,0,0,0,0,0,0,0,0.158703622241333,0,0,0,4.13943246358895,0,0,0,0,0,0,0,0,0,0,0,-3.0717402360211,0,0,0,0,0,-5.32041015644215,0
"ERR2239711",0,0,0,5.10004280823212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20660597070497,0,0,-3.33155583350585,-5.2218665320215,0,0,0,0,1.2026087857909,0,-2.4717068465379,0,0,0,0,0,0,0,0,0,0,0,5.77042397188462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28112183961948,0,-2.46802829542139,0,0,0,0,0,0,0,0,0,0,-2.47448224242625,4.27475040218746,0,-2.94661231090934,0,0,-4.28592896630923,0,0,-5.10368223270292,0
"ERR2239715",0,0,-2.35499955286994,0,0,0,-4.07897887737273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889268699559024,0,0,0,0,0,0,0,0,0,0,-2.99156087805829,0,0,0,0,0,-2.44503739662712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18153543473233,0,0,4.23492899736411,0,0,0,0,0,0,0,0,-3.13992517531532,0,0,-0.270067845682811,0,0,-5.43850993561075,0,0,-0.722854656629461,0
"ERR2239717",-5.56636759031606,-3.95379871192784,0,0,0,-2.55589436466939,0,0.593695169976966,-2.74806782045446,0,0,0,0,-4.42693889838636,0,-4.7597930876722,0,0,0,0,0,0,0,-3.07272566048831,0,0,0,0,0,0,0,0,0,0,0,0,-5.32211696168639,0,0,0,0,0,0,0,0,0,-2.86916228138313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96953484651581,0,0,0,0,0,0,0,0,-2.53015169824185,0,0,-3.03534170330696,0,0,-4.38235129221156,0,0,-5.25736604846031,0
"ERR2239718",-5.84055640861329,-4.5771319251695,0,0,0,0,0,0.115875591213148,0,0,0,0,0,0,0,0,0,-2.7646515129521,0,0,0,0,0,0,0,0,-4.7885168856552,-2.77220620696052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80160199951342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57972898773653,0,0,0,0,0,0,0,0,0,0,-3.11968178243928,1.01786822716999,0,-3.20079182303492,0,0,-5.40344735063186,0,0,-5.54393406194749,0
"ERR2239726",-2.56894784503936,0,0,0,0,0,0,4.44954818960276,-2.20046926506727,0,0,0,0,0,0,-3.81132456759027,0,0,0,0,0,0,0,-2.68214672208807,0,0,0,-4.99612068418287,0,0,0,0,0,0,0,0,-4.64561439601086,0,0,0,0,0,0,0,0,0,-2.10086324799588,0.185946596979977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63625160976717,0,3.63880188528304,0,0,0,0,0,0,0,0,-2.15641982788231,6.29817253722085,0,-2.38768439794729,0,0,-3.7350287043411,0,0,-4.13559068968422,0
"ERR2239731",-0.507926481199109,0,0,-2.77464572414901,0,0,0,0.499720754911123,0,0,-4.80582736722982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30782606095057,0,0,0,0,0,0,-2.59546705819083,0,0,-3.91604728733369,0,0,0,0,0,0,0,0,0,0,-2.50098333556256,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49548081415785,0,0,0,4.33183020607743,0,0,0,0,0,0,0,0,0,0,0,-3.32145452804615,0,0,0,0,0,-5.75292799760564,0
"ERR2239732",-5.10117312291699,0,0,-2.55800964551809,0,0,0,-0.0164615576315904,0,0,-4.43060267228858,0,0,0,0,0,0,0,0,0,0,0,0,-3.1292845622175,0,0,0,0,0,0,0,0,0,0,0,0,-5.42007985310165,-5.19810817253196,0,0,0,0,0,0,0,0,-2.8724264015113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04317592914264,0,4.97518846841981,0,0,0,0,0,0,0,0,-2.79671669062751,5.27093532564567,0,-2.78350434043848,0,0,-4.84405540254273,0,0,-4.82117094072795,0
"ERR2239734",0,0,-2.92953306765456,-2.94406994624166,0,0,-5.07410011563082,0,0,0,-5.09927872792712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29652484103458,0,0,0,0,0,0,0,-2.56253346840741,0,0,0,0,0,-2.93071056411138,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.97769770551593,4.43843816337733,-5.76127822826775,0,5.07613959931976,0,0,0,0,0,0,0,0,-2.31936562981758,2.05975496839284,0,-2.5966628908778,0,0,4.01725911217304,0,0,-4.49755205712903,0
"ERR2239735",-2.80174495201728,0,0,0,0,0,0,4.85276460674356,0,0,0,0,0,0,0,0,0,-2.6965159849116,0,0,0,-3.4018839117724,0,0,0,0,-4.67050268928852,0,3.68477468215397,0,5.89223577664096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23277018072138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52450887121732,0,-0.0999637284364864,0,0,0,0,0,0,0,0,-2.56995502942241,6.10462843667563,0,-2.27185163783663,0,0,-4.45129268412679,0,0,-3.93496246399161,0
"ERR2239736",-5.36159087677771,-4.16529277935325,0,0,0,0,0,-0.755971805382355,-2.49042452967177,0,0,0,-2.76839074145263,0,0,-4.31354181780733,-4.79499341939923,0,0,0,0,0,0,0,0,0,0,-2.76763877532077,0,0,0,0,0,-2.37534519660172,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79369097585328,0,0,0,0,0,0,0,0,0,0,0,-4.11421856602886,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20493039481932,0,0,-3.3977445555376,0,0,-5.55110227854885,0,0,-5.88506620133165,0
"ERR2239738",-2.28009983962894,0,0,0,0,0,0,-3.94924876856697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88518951601191,0,0,0,0,0,0,0,0,-3.96861656926737,0,0,0,-3.2652440236288,0,0,0,0,0,0,0,0,0,-4.6182933657248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112697373741668,0,-3.63241785506832,0,0.543149157298382,0,0,0,0,0,0,0,0,-2.52809726001687,6.2915322792987,0,-2.66438218172668,0,0,-4.37879290082489,0,0,-4.61484530953182,0
"ERR2239739",-6.1096851168529,0,0,0,0,-2.86705968838787,0,0.804220705463428,2.26407837146045,0,0,0,0,4.96589304862038,0,4.41351957244754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.52537925096187,0,-4.25017005021376,0,0,0,0,0,0,0,0,-3.08926357137832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35076146359894,0,0,0,0,0,0,0,0,0,0,0,-2.4071585819583,0,0,0,0,0,-4.16932096582722,0
"ERR2239742",-5.18972698819751,0,0,0,0,0,0,-1.51648270624534,0,0,0,0,-4.92987263595469,0,0,0,2.42658508751259,0,0,0,-1.75332981658736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72864790555031,0,3.03685632475473,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04997086862193,0,2.99410600081066,0,0,0,0,0,0,0,0,-2.50121791884341,2.30123028445201,0,0,0,0,-4.33223651623847,0,0,0,0
"ERR2239743",-5.95968759969705,0,0,0,0,0,0,-1.28768494544965,0,0,0,0,0,0,0,0,0,-2.76503546109409,0,0,0,0,0,0,-2.54651261541936,0,-4.7891819033446,-5.65099157251162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41068923202143,0,-2.84759380164722,-0.0750216181701057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9321771437712,0,0,0,0,0,0,0,0,-3.27143184435896,0,0,-2.90530015125074,0,0,5.66628616792848,0,0,-5.03212747320383,0
"ERR2239755",0,0,-1.94778890112119,0,-2.26642537423329,0,-3.37366933916065,0,0,0,0,0,0,0,-3.92556389973537,0,0,0,0,0,0,-4.64531731587556,0,0,0,0,0,-2.20293708238496,0,3.31430929240209,-0.698530979074138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99705768040989,-3.81559895256829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74948258943524,0,3.45900536811558,0,0,0,0,0,0,0,0,0,6.49429434699675,0,-2.65412870320092,0,0,0,0,0,-4.5970857637709,0
"ERR2239757",-2.40937148324764,0,-3.00668167603903,4.57690073937262,0,-5.44040028223792,5.20772542508595,-4.1731538232925,0,0,0,0,0,-0.721405143918097,0,0,0,0,0,0,0,-3.67471145517928,0,-2.59917574207276,0,4.04159668692281,0,0,0,0,-6.36478694352588,0,0,0,0,0,-4.50190444307056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65854062899721,0,0,0,0,0,-4.6047274434093,0
"ERR2239759",-5.81375900660168,0,0,4.69740381782542,0,0,0,0.137300150205748,0,0,0,0,-2.41810337315604,0,0,0,-4.18827790025995,0,0,0,0,0,0,-2.27804625226136,0,0,0,0,0,0,0,0,0,0,0,0,-3.94569185090854,0,0,0,0,0,0,0,0,0,-6.06415257906611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8781965064913,0,0,0,0,0,0,0,0,-2.89583159482233,0,0,0,0,0,-5.01572745239548,0,0,0,0
"ERR2239760",0,0,0,0,0,-2.55231128230145,0,0,0,0,0,0,0,4.42073281767738,0,0,0,-2.57766393709174,0,0,0,-2.78192559250701,0,0,0,0,-4.46464490388093,-5.92275752556667,0,0,-4.81843646909829,0,0,-2.38076363970963,0,0,0,0,0,0,0,0,0,0,0,0,-2.5206006199324,-0.26477913794872,0,0,0,0,0,0,0,0,0,0,0,-4.12360358478968,0,0,0,0,4.36580833931252,0,0,0,0,0,0,0,0,-3.24616450496858,0,0,-3.15630644735121,0,0,-5.62252185233225,0,0,-5.46688313106952,0
"ERR2239761",-5.4535034539911,0,0,0,0,-2.50970737992928,0,0.745781304454942,0,0,0,0,0,-4.34694069416808,0,0,0,0,0,0,0,0,0,-3.05154006266295,-2.45825175176632,0,0,-2.73331173590198,0,0,0,0,0,0,0,0,5.28542242986414,0,0,0,0,0,0,0,4.25781693185446,0,0,-4.73423479950652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40855870513427,0,0,-3.28766688862675,0,0,-5.90379685787375,0,0,-5.69440608946342,0
"ERR2239763",-2.48175304301738,0,0,-2.59995717364328,0,-2.50978662184225,0,4.29852236234477,0,0,-4.50325792225333,0,0,4.34707794518743,0,0,0,0,0,0,0,-2.61641480669264,0,0,0,0,0,0,0,0,-4.53176337886716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83864434198926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91667622494332,0,0,0,0,0,0,0,0,-3.29127688624135,0,0,-2.93514580324149,0,0,-5.7006587887471,0,0,-5.08382165883682,0
"ERR2239767",-5.47786398447459,0,0,5.3040161312235,0,0,0,0.147277905716995,0,0,0,0,0,0,0,0,0,-3.21503366773744,0,0,0,0,0,-3.3617665833324,0,0,-5.56860166056577,-2.59995286639752,0,0,0,0,0,0,0,0,-5.82275052551895,0,0,0,-2.64910189083824,0,0,0,0,0,0,-4.50325046188484,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58837906935861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2489627704434,0,0,0,0,0,0.0083777034322923,0
"ERR2239770",-6.43186956755801,0,-2.4163175072703,0,0,0,-4.18518468981034,-0.273748828029457,-3.00139911421079,0,0,0,0,0,0,-5.19857575960531,0,-2.55277086342802,0,0,0,0,0,0,0,0,-4.42152883553879,0,0,4.35111144234343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88689445837692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00024787799786,0,0,0,0,0,0,0,0,0,0,0,-5.51887917756312,0,0,0,0,0,-0.627819292574821,0
"ERR2239771",-5.68878018649042,0,0,0,0,0,0,-0.238650254385278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07533852859214,0,0,0,0.16833296070854,0,0,0,0,0,0,0,0,5.3266425819957,0,0,0,-2.85863247707741,0,0,0,0,0,0,-0.300419193180239,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95129669046455,0,0,0,0,0,0,0,0,0,0,0,-2.85926170136856,0,0,-2.57852278804975,0,0,-4.95238653890617,0,0,-4.46613247737633,0
"ERR2239780",-5.67612350574817,0,0,0,-2.06570782350951,0,0,-0.631721246449784,0,0,0,0,0,0,3.57791090391099,0,0,0,-5.49096684354578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77106065228014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01602915153033,0,0,0,0,0,0,0,0,0,0,-2.3445139501842,5.22391572755939,0,-3.53358049476421,0,0,-4.06081728077305,0,0,-6.12034094956599,0
"ERR2239781",-2.44568684640562,0,-2.49970929590721,0,0,0,-4.32962350466351,4.23605387737743,0,0,0,0,0,0,0,0,0,0,0,-5.12435363364504,0,-2.32734610052444,0,0,-3.50954431029242,0,0,-3.17480954323257,0,0,-4.03108169290563,0,0,0,0,0,0,0,0,0,-2.14553394163561,0,0,0,6.07870905684075,0,-2.50394753481136,-5.49893143323336,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7161737962764,0,0,4.33696434978012,0,0,0,0,0,0,0,0,0,0,0,-3.15464390170255,0,0,0,0,0,-5.46400351753613,0
"ERR2239784",-3.37400927907618,0,0,-3.11264224148314,0,-2.56846076743291,0,-5.84395549656878,0,0,5.39125450803388,0,-2.52170817027246,4.44870454644114,0,0,-4.36772667277345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05183207558379,0,0,0,0,0,0,0,0,0,0,0,0,-2.32296809477065,0,0,0,0,0,0,0,0,0,0,0,0,-5.28592821107951,0,0,-2.11814259885791,0,-4.02349876450423,0,0,0,0,0,0,0,0,-3.26841261458465,-3.66873059889789,0,-2.9483952510601,0,0,-5.66105670855966,0,0,-5.10677037563089,0
"ERR2239787",-6.66651066303426,0,0,0,0,0,0,-0.0870293053782105,0,0,0,0,0,0,0,0,0,-1.80486157280065,0,0,0,0,0,0,0,0,-3.1261119447194,0,0,0,0,0,0,-2.15475054308928,0,0,0,0,0,0,0,0,0,0,0,0,-3.2188324586453,0,0,0,0,0,0,0,0,0,0,0,0,-3.73213741826726,0,0,-5.16283329962009,0,-5.5751813594255,0,0,0,0,0,0,0,0,-2.57293299754819,-0.960335466166739,0,-2.77263250078562,0,0,-4.45645067622395,0,0,-4.80234036207746,0
"ERR2239790",-5.60784666120946,0,0,0,0,-2.81143278729831,0,-0.551555459674589,0,0,0,0,0,4.86954442966565,0,0,0,0,0,0,0,0,-2.58199200181074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47214133187268,0,0,0,0,0,0,0,-2.56674381241396,0,0,0,0,0,0.143436754219295,0,0,0,0,0,0,0,0,0,0,0,4.44573069311402,0,0,0,0,0,0,0,0,-2.63367970538967,0,0,-2.87232308227229,0,0,-4.56166706059793,0,0,-4.97500951424845,0
"ERR2239796",2.45236769252604,-4.29111160998097,-3.31909364927495,0,0,0,5.74883883562341,5.52428853203749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96462669873825,0,0,-2.61514068067488,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81274247015611,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52955652786914,0,0,0,4.87181286691716,0,0,0,0,0,0,0,0,-2.52983728649922,0,0,-2.91251252422932,0,0,-4.38180671509884,0,0,-5.04461966964586,0
"ERR2239799",-2.37209916404329,-4.03335457958276,0,-2.78963584940616,0,0,0,4.10859627271465,0,0,-4.83179102578702,0,0,0,0,0,0,0,0,0,0,-2.45890030878862,0,0,0,0,0,0,0,0,-4.25894026556868,0,-2.72614594018171,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94199823305183,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72182327724236,0,-3.51605515210087,0,0.120502599523217,0,0,0,0,0,0,0,0,0,6.08998616565303,0,-3.01251262467363,0,0,0,0,0,-5.2178249243774,0
"ERR2239801",-2.53786787068298,0,0,0,0,0,0,-4.39571609491957,0,0,0,0,0,0,0,0,0,0,4.98799974979787,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87581249704415,0,0,0,0,0,0,0,0,-4.27604523653677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556926220340014,0,0,0,0,0,0,0,0,0,0,0,0.655423394711667,-3.60143483270447,0,0,-2.57222021771093,0,0,-6.23786811039247,0,0,-4.45521610533122,0
"ERR2239803",-6.54392694533004,0,-5.56200037631255,0,0,0,0.802281300551268,-0.456738306401542,0,0,0,0,-2.31022007689675,0,0,0,-4.00141854985084,0,0,0,0,0,0,0,0,0,0,-2.78978468291856,0,3.95867418663519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83204881299238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30809504806128,0,0,-3.23780375249297,0,0,-3.99773789194027,0,0,-5.608040604255,0
"ERR2239804",-6.35092250936828,0,0,0,0,-2.59956395022641,0,1.06138067730471,0,0,0,0,-2.64180732609304,4.5025768393166,0,0,-4.57574451260082,-2.6413444440654,0,0,0,0,0,0,0,0,-4.57494277741104,-3.16457853116724,0,0,0,0,0,-2.81564843175776,0,0,0,0,0,0,-2.60279329705805,0,0,0,0,0,0,5.48121080052335,0,0,0,0,0,0,0,0,0,0,0,-4.87684614005608,0,4.50817023210426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75584011426424,0,0,0,0,0,-4.77325509544209,0
"ERR2239809",-5.72624592890406,4.82721139022034,0,0,0,0,0,-1.17673950493314,-2.59492669841128,0,0,0,0,0,0,-4.49454488356529,0,0,0,0,0,0,0,0,0,0,0,-2.68492737325054,0,0,0,0,-2.39487790412868,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99498115248985,-4.65043062510238,0,0,0,0,0,0,0,0,0,0,0,0,4.14805020787494,0,-3.34420583475837,0,5.18745952382361,0,0,0,0,0,0,0,0,0,5.79233441676978,0,-2.78973192088151,0,0,0,0,0,-4.83195742646349,0
"ERR2242031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49821828923221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7081852829206,0,0,1.05984070062054,0,0,0,0,0,0,0,0,6.42276531389766,0,0,0,0,0,0,0,0,0
"ERR2242043",0,5.47953696509167,0,0,0,0,0,0,0,-0.958588624423755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6603242010595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10858089825523,0,0,0,0,0,0,-1.1042605661662,0,0,0,0,3.65216924764729,0,0,0,0,0,0,1.91263540539463,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50849437746049,0,0,0,0,0,0,0,0,0,0,0,6.07689051983131,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,-0.261125638460052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122241791569832,0,-2.1454282495767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71599073226041,0,0,-3.91238035146864,0,0,0,0,0,0,0,0,0,0,0,6.77644154727787,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,0,-2.32626624440264,0,0,0,0,0,0,0,0,0,0,0,-1.96677324551578,0,0,0,0,0,0,-2.85027730626797,0,3.40655118820046,4.02921132723781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70737813715562,0,0,0,0,0,0,0,0,0,0,0,6.4213672964236,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,0,0,0,0,-1.31741448191559,0,0,0,0,0,0,0,0,0,-1.68456293017059,0,0,0,0,0,0,0,0,2.91774858360256,0,0,0,2.28182881730484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83656891530157,0,0,0,0,0,0,0,0,0,0,0,6.64513228804174,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69693716332139,0,0,0,0,0,0,0,0,0,0,0,6.4032829992622,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245821211668671,0,0,0,0,0,0,0,0,-0.425774828188282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69431180642709,0,0,-0.390896739139459,0,0,0,0,0,0,0,0,6.39873574773328,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,0,0,0,0,0,0,-4.50930938257761,0,0,0,0,0,0,0,0,0,0,0,-2.30029246191398,0,0,0,0,0,0,0,0,3.9842234163027,-1.26246640782141,0,-2.60227139449721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50726627035227,0,0,-3.57814454495627,0,0,0.970333291478315,0,0,0,0,0,0,0,0,6.19752814868968,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,3.35002764275821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55376222722403,0,0,0,0,0,0,0,0,0,0,0,6.15529673557116,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,0,5.19836556123207,0,0,0,0,0,0,0,0,0,0,0,-1.81421246422626,0,0,0,0,0,0,0,0,3.14230816376462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75858516592505,0,0,0,0,0,0,0,0,0,0,0,6.51006047195689,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,0,-3.4564345315369,0,0,0,0,0,0,0,0,0,4.95948377166673,0,-1.64201342602588,0,0,0,0,0,0,0,0,2.84405068058706,-0.495428534387047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68742866709273,0,0,-1.68242720398486,0,0,0,0,0,0,0,0,6.38681380069059,0,0,0,0,0,0,0,0,0
