"","584__821","46503__28111_28117","674529__296_310297","1351__166486_360807","37734__46228_74426","384638__39492_204516","40518__1260_147802","33043__328814","310298__165179_218538","28111__28117","301301__820_751585","88431__216816","39492__204516","29361__1582_658081","296__310297","1282__29382_291644","40519__303_626932","548__363265_1118061","820__751585","166486__360807","411489__39485_246787","1747__562_328813","165179__218538","39488__546_571","46228__74426","291645__552398_1070699","1260__147802","40214__40324","582__1304_487173","665951__28116_100886","1352__47770","562__328813","116085__729_371601","363265__1118061","1735__818_626940","1363__1358_387661","39485__246787","28126__626929_626930","39486__410072","29382__291644","40520__40545_329854","28116__100886","546__571","154046__287_47678","823__1078764","28026__550_54291","818__626940","729__371601","552398__1070699","316__43765","624__35833","1353__2173","1358__387661","39490__158836","39496__33039_338188","303__626932","1582__658081","454155__853_239935","1304__487173","545__501496","214856__39491_357276","40545__329854","626929__626930","569__1283_469613","287__47678","1512__329_33038","550__54291","1396__387090_487174","33039__338188","39491__357276","853__239935","1318__658086","1283__469613","658082__817_45851","329__33038","387090__487174","817__45851"
"ERR2239402",0,0,0,0,0,-3.87584879733454,0,-4.60326064763576,0,0,0,0,6.71316703943814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239443",-4.75482519696868,4.82569542523147,0,0,0,0,0,0,0,0,-2.5293796540803,-4.53593188604882,0,0,0,0,0,0,4.38101407249807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57315330292117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12736005891676,0,0,-2.63408990033835,4.45683225632313,0,0,0,0,0,0,0,4.56237753909007,5.41674651560543,0,0,-3.21393717224477,0,0,-5.56670247466219
"ERR2239445",-4.85046543870131,5.22217743795914,0,-2.99990492430653,-2.85628293522525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19598774677498,0,0,0,0,-4.9472271646021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16545122461656,0,0,0,0,0,0,0,0,0,0,0,0,-3.21895123223298,0,0,-3.45784787380804,0,0,0,0,-2.43489026856571,0,0,0,5.98916820227954,5.57538708131397,0,0,0,-4.21735365601084,0,0
"ERR2239506",-4.89190858066721,-2.86405972948237,0,0,0,0,0,-4.71710537801722,0,-4.96069696737543,-2.69418238493768,0,0,0,0,0,-2.65770871873061,0,4.66646077556915,0,-2.88580337779477,0,0,-2.48113265482248,0,0,0,0,0,0,0,0,0,0,0,0,-4.99835807099443,0,0,0,0,0,4.29744781847079,0,0,-2.80250912346675,0,0,0,0,0,0,0,0,0,4.6032865325602,0,0,0,0,0,0,0,0,0,0,4.85408819051973,-2.94308994380064,0,0,0,0,0,0,0,-5.09758131390774,0
"ERR2239509",0,2.32332402146292,0,-2.36978110139809,0,-2.90800924645359,0,0,0,-4.12852739362324,-2.88976498548996,0,-5.03681976373771,0,0,0,0,0,5.00521977680215,4.10458127043803,0,-2.70236394990939,0,0,0,0,0,0,0,0,0,4.68063166178558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94352972019736,0,0,-2.84063593437945,0,0,0,0,0,0,0,0,4.92012576415111,5.09834302897082,0,0,0,0,0,0
"ERR2239514",0,0,0,0,0,0,0,0,0,0,-3.04562228396769,0,0,0,0,0,0,-2.66139094431198,5.275172536496,0,-2.99718726111699,0,0,0,0,0,0,0,0,-2.5366931377254,0,0,0,-4.60966433435206,0,0,-5.19128061605284,0,0,0,-2.60345120277885,4.39368139775171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.26867381377185,0,0,0,4.50930975823927,0,0,0,0,0,0,0,0,-0.00411071676321355,0,0,-3.01860435651272,0,0,5.22837611342879
"ERR2239532",-5.2599984234571,-2.43321698828885,0,0,0,0,0,0,0,-4.21445544955601,-3.08449339830796,0,0,0,0,0,0,0,5.34249928148018,0,-2.87005189428311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97107570125766,0,0,0,-2.56436040749948,0,0,-2.46955019003064,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98191377197271,0,0,-5.50770389096195,-4.44160251470713,0,0,-4.27738640097444,0,0,0,0,-0.73880943603433,5.16482615684609,0,0,0,0,0,0
"ERR2239548",0,-2.51530124815843,0,0,0,0,0,0,0,-4.35662955815181,-3.45367477948847,0,0,0,0,-2.40796021753474,0,0,5.98194019089327,0,-4.98091735322759,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44579816869938,0,-0.391273347341262,0,0,-4.17070943937477,0,0,0,-2.65134406191167,0,0,4.23624669324624,0,0,0,0,0,0,0,0,0,0,-2.84667983823455,0,0,-3.27711808792086,0,0,0,-4.59226262357705,0,0,0,0,-5.67613503068191,4.9305941127042,0,0,0,0,0,0
"ERR2239556",0,4.20600662259645,0,-1.8890256068101,-1.94534794740345,0,0,0,-3.20076013908769,0,-1.90049901296453,0,0,0,0,0,0,0,3.29176085018906,-3.27188832779372,0,-3.64922140969828,5.54387918374111,0,3.36944148330261,0,0,0,0,0,0,6.32063688966554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21747183590367,0,0,-5.27695324798674,0,0,0,0,0,0,0,0,0.351438971958795,3.8407738841382,0,0,0,0,0,0
"ERR2239576",4.68286315746842,0,0,-2.27628987185974,0,0,0,0,-2.54230472337205,0,-3.46869760985483,0,0,0,0,0,0,0,6.00796049636128,-3.94264971081552,0,0,-4.40340094920273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.97473309377418,0,0,-2.87108412678121,0,0,0,0,0,0,0,0,4.97286358038957,1.15333102484522,0,0,-2.81236476570952,0,0,4.87115866362543
"ERR2239577",-5.08433775577392,0,-2.78095855686608,-5.86191815120971,0,-2.56496152379104,0,0,0,0,0,0,-4.44264367866537,0,-4.81676151423547,0,0,0,0,1.41876140313641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43584105902825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64841399322814,0,0,-3.16716602463279,4.21900047339931,0,0,0,0,0,0,0,5.48569247066994,4.58718759574752,0,0,0,0,0,0
"ERR2239578",-4.58234610433534,-4.78420794387855,0,0,0,-2.43090517563409,0,-3.44621194864624,0,0.521465811070881,-2.79648413034624,0,4.2104512725804,0,0,0,0,0,4.84365259631976,0,0,-3.63275378669947,0,0,0,0,0,0.0306792748011783,0,0,0,6.29211412995171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239579",-3.65593846217648,-2.19183833532305,0,0,0,0,0,0,0,3.79637535875671,0,0,0,0,0,0,0,0,0,0,0,-3.74011563655719,0,0,0,0,0,0,0,-2.1655836355081,0,6.47807030869987,0,0,0,0,0,0,0,0,0,3.75090088473975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.902255712970922,0,0,-2.80645335512656,0,0,0,0,0,0,0,0,4.86091980015134,0.254557895605737,0,0,-2.38519301132734,0,0,-4.13127548147716
"ERR2239582",-4.93043612700554,-2.57981513055036,0,0,0,-2.72692359701278,0,0,0,-4.46837088024815,-2.72645861494511,0,-4.72317021838462,0,0,0,0,0,4.72236484581879,0,-3.47299610095408,0,0,0,0,0,0,0,0,-2.41634744111923,0,0,0,0,-2.43294473524188,0,-6.01540570134107,0,0,0,0,4.18523653675755,0,-3.02795388976824,0,0,4.21398389344615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2445699800544,0,0,-2.98360991563297,0,0,0,0,0,0,0,-5.1677639638426,0
"ERR2239583",-4.08957876778818,-2.45191611422537,0,0,-2.83900416332061,0,0,0,0,-4.2468432857352,-3.42999737129479,0,0,0,0,0,0,0,-5.94092971691027,0,-4.64055115024686,0,0,0,-4.91729945377087,0,0,0,0,0,0,0,0,0,0,0,0.211861415038126,0,-3.81642722058427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53403283183203,0,0,-3.47867626521789,0,0,0,0,0,0,0,0,0,0,4.38907361278072,0,6.02524403444132,0,0,0,0,0,0
"ERR2239584",0,0,3.00244487657964,0,0,0,0,0,-5.88282265208961,0,0,0,0,0,0,0,0,0,0,0,0,-2.34110646680224,3.27158824465413,0,0,0,0,0,0,0,0,4.05491534642954,-1.2794247111731,0,0,0,0,0,0,0,-1.42485063972784,0,0,-1.35566269086482,0,0,0,2.21602860421094,0,0,0,0,0,0,0,0,0,-2.54219433588039,0,0,-2.50477789268967,2.46791370120563,0,0,-2.34807665850342,0,0,0,0,4.33840257181382,4.40320975245866,0,0,0,0,0,0
"ERR2239585",-5.22868372852301,2.35305814791139,0,-3.24525523608882,0,0,0,0,-5.7438314781474,-5.24738846792505,0,0,0,0,0,0,0,0,0,-5.62094695243477,0,-2.82279365124356,0.39604053707331,0,0,0,0,0,0,0,0,-4.88922202323671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31519087143245,0,0,0,0,0,0,0,0,-0.365027708582656,0,0,0,0,0,0,0
"ERR2239586",0,-2.70288229032589,5.06137661430998,-2.39747421370445,0,-2.61348751917544,0,0,0,-4.68152945372257,0,0,-4.52669316815901,0,0,0,0,0,0,-4.15254714797236,0,-3.55501541204233,0,0,0,0,0,0,0,0,0,6.15746731534773,0,0,0,0,0,0,0,0,0,0,0,-2.82296767105587,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62679184016239,0,0,-2.46256960257858,0,0,0,4.88952343439316,0,0,0,0,4.26529566884081,4.54973692806861,0,0,0,0,0,0
"ERR2239587",0,0,0,0,0,5.46229137406176,0,5.18757300513881,0,0,-2.83645523078816,0,0,0,0,0,0,0,4.9128845731196,0,0,-2.76092274563666,0,0,0,0,0,0,0,0,0,-4.78205847121527,0,0,0,0,0,-2.75989496296496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64255015470945,0,0,-2.8739297476989,0,4.78027829940873,0,0,0,0,0,0,4.9777923403981,4.57703112950576,0,0,-5.33378685286713,0,0,0.0816952842995033
"ERR2239588",-4.62015516529531,-2.72977921206264,0,-2.53333619896986,0,0,0,0,-5.95482482662477,-4.72811628873783,-5.69011133104316,0,0,0,0,0,0,-2.66483086667752,-0.0763292929054525,-4.38786700926921,0,0,0.105129601544573,0,0,0,0,0,0,-2.91141878096136,0,0,0,-4.61562245466327,0,0,0,0,0,0,0,5.04272525073533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239590",-5.25526219834317,3.15805356255155,0,0,0,0,4.67678690224145,0,0,-3.77755709853387,0,0,0,0,0,0,0,0,0,0,0,-3.5850014832659,0,0,0,0,0,0,0,0,0,6.20940471422632,0,0,-2.57115913926819,0,0,0,0,0,0,0,0,0,0,0,4.45337826355758,0,0,0,0,0,0,0,0,0,0,-2.19620124458332,0,0,-3.03629980624099,0,0,0,0,0,0,0,0,5.25902553142093,3.80393213926432,0,0,0,0,0,0
"ERR2239592",0,5.39095265190355,0,0,0,0,4.61043545091014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54245100941942,3.83321311753997,0,0,0,0,0,0,0,0,0,-3.26386664195866,0,0,-2.3675990765344,0,0,-2.42139802752644,0,0,0,-5.99105414339637,0,0,-2.60477931555597,5.65318285300162,-4.19398440902286,-4.10080189251073,0,0,0,0,-4.51161011704743,0
"ERR2239595",-5.3944928213247,2.82537915097711,0,-2.91955486511361,0,0,0,0,-2.78184231015269,-4.67756565861777,-3.12702263670851,0,0,0,0,0,0,0,5.41616208319713,5.05681736186167,0,0,-4.81829221982925,0,0,0,0,0,0,-2.69554790211693,0,0,0,0,0,0,0,0,0,0,0,4.66882592070222,0,0,5.01023393263903,0,0,0,0,0,0,0,0,0,-2.82870968756221,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89946889872003,0,0,0,0,0,0,0,0
"ERR2239596",0,2.37956993840487,0,0,0,0,0,0,0,-4.47742592995801,-2.34012070545506,0,0,0,0,0,0,0,4.05320795769208,0,-2.57406643956277,-3.60915205868406,0,0,0,0,0,0,0,-2.98096502827391,0,6.25123473788261,0,0,-2.47371716858092,0,-4.45841385538064,0,0,0,0,5.16318288455641,0,0,0,0,4.28460381953758,0,0,0,0,0,0,0,0,0,0,-2.5327259859526,0,0,-2.95942086888989,0,0,0,0,0,0,0,0,5.12586730589692,4.38681008931988,0,0,0,0,0,0
"ERR2239597",0,0,-2.79553885090034,0,0,-2.65468761111297,0,0,0,0,-2.43100617436974,0,4.59805382067132,0,4.8420153242921,0,0,0,-4.21062620752203,0,0,-6.5714081577873,0,0,0,0,0,0,0,0,0,0.907381367415241,0,0,0,0,0,0,0,0,-2.63592601078261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61217598506319,0,0,-2.5210767053814,-4.56555777566783,0,0,0,0,0,0,0,-4.36663294349893,4.52442152444073,0,0,-2.40646847534741,0,0,4.16812566611452
"ERR2239599",-5.46170410381949,0,0,-2.65145228561605,0,0,0,0,0,0,-2.78670312736714,0,0,0,0,0,0,0,4.82671140221097,4.59245007253162,0,-3.28298011099396,0,0,0,0,0,0,0,0,0,5.68628835247966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7203996293825,0,0,-2.66330497486295,0,0,-2.84170349245862,0,0,0,0,0,0,-5.07298293327433,-4.71187037498203,-4.92197482898425,4.61297953251359,0,0,0,0,0.175365732785066,0
"ERR2239601",0,0,0,0,0,-3.07056157784465,0,0,-3.34304865011715,0,-2.80280012408586,0,5.31836866059579,0,0,0,0,0,4.85459221837707,0,6.39872240078007,0,5.79033011417746,0,0,0,0,0,0,-2.52132352746853,0,0,0,0,0,0,0,0,0,0,0,4.36706045189428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89801551353343,0,0,-5.00330754224138,0,0,0,0,0,0,0,0,0.105282439565373,-0.428255168223273,0,0,0,0,0,0
"ERR2239603",-4.6389236780287,2.63148279768175,0,0,0,5.61640432699579,0,0,0,-4.64800507052463,5.46908321950857,0,0,0,0,0,0,0,0,0,0,-2.59061164671026,0,-3.25664947983838,0,0,0,0,0,0,0,4.48707099478184,0,0,0,0,0,0,0,0,0,0,5.64068236152283,0,0,0,0,0,0,0,0,-4.22661232850586,0,0,0,0,0,0,0,0,-2.96882884395993,0,0,0,0,0,0,0,0,-5.14216239671458,0,0,0,0,0,0,0
"ERR2239604",0,0,0,0,0,0,0,-4.56414401123538,-2.82414332213267,0,-2.80138709346661,0,0,0,0,0,-2.33306596529194,0,4.85214477755187,0,0,-5.84962864927811,-4.89155972179014,0,0,0,0,0,0,0,0,1.54374664716113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04098878929537,0,-2.5028181772056,0,0,1.8665133205927,0,0,0,0,0,0,0,0,-5.5291012012581,-4.33500824502703,0,0,0,0,0,0
"ERR2239606",0,0,0,0,0,-2.64921649219711,0,0,0,0,-2.99731340370963,0,4.58857756473479,0,0,0,0,0,5.19149910143228,0,-2.63681933451526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56710505776039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03337910886697,0,0,-5.92634446590163,0,0,0,0,0,0,-2.62480872857145,0,-0.31601240586728,5.25396673517559,0,0,0,0,-4.54630207803602,0
"ERR2239608",0,-3.03048988203181,0,0,0,-3.17393176993596,0,0,-2.65470079487227,-5.24896244750251,-2.64388867806919,0,5.49741108528609,0,0,0,0,0,4.57934951997196,0,-2.62496676016973,0,-4.59807665561226,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54657579679345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40967641581102,0,0,-2.7754473780175,0,0,0,0,0,0,0,0,-4.80721587246013,4.8388256812118,0,0,0,0,0,0
"ERR2239609",-5.34647237590044,0,0,0,0,-2.91202639607443,0,0,0,0,-3.2762602420475,0,-5.0437776709826,0,0,0,0,0,5.67464919804419,0,0,-2.79591482663578,0,0,0,0,0,0,0,0,0,4.84266653336831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89308342890109,0,0,-2.55126490326145,0,0,-2.43076666900326,0,0,0,0,0,0,-2.381715982555,5.01096748939228,-4.21021137205861,4.41892043601612,0,0,0,0,-4.12525309098409,0
"ERR2239610",0,-5.91048691298726,0,0,0,0,0,0,-2.20557127940757,0.0972801583966673,-2.78831786402653,0,0,0,0,0,0,0,4.82950820814588,0,-2.78862390258324,0,-3.8201615156486,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83003828247517,0,0,0,-2.38900190050223,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48913268863106,0,0,-3.26944670999836,0,0,-3.45589568156297,4.13787267104847,0,0,0,0,0,0,-4.31130428348951,-5.98578690612493,5.66284781435607,0,0,0,0,0,0
"ERR2239611",0,2.08844352475006,0,0,0,-3.06248827378712,0,0,0,-4.80265813421161,-2.99423090141772,0,5.30438528778319,0,0,0,0,0,5.18616005084826,0,0,-3.36689570888446,0,0,0,0,0,0,0,0,0,5.83163443157352,0,0,-2.71551297780438,0,0,-2.98502073076697,0,0,0,0,0,0,0,0,4.70340644616984,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49405956445531,0,5.17020756733477,0,0,0,0,0,0,-1.84038572197383,0,0,0,0,0,0,0
"ERR2239613",-4.720605975046,-2.84243485646435,-2.48120035780948,0,0,0,0,0,0,-4.923241588601,-2.58910498398473,0,0,0,4.2975650834841,0,0,0,4.48446137839136,0,-2.71985250110053,-3.38024149176436,0,0,0,0,0,0,0,0,0,5.85475000558829,0,0,0,0,-4.71092272099941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58268299338485,0,0,-2.63002275243071,0,0,0,0,0,0,0,0,-4.55533303227214,4.47333816438664,0,0,0,0,0,0
"ERR2239615",-5.10574913979297,-0.628693873014895,0,0,0,0,0,0,0,-0.774630753000249,0,0,0,5.18740925239617,0,0,0,0,0,0,0,-2.3673212180703,0,0,0,0,0,0,0,0,0,4.1003206275336,0,0,-3.04513404164471,0,0,0,0,0,0,0,0,-3.32095690163028,0,0,5.27432687598619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75206608337016,0,0,-2.85308762825127,0,0,0,0,0,0,0,-4.94169273057739,0
"ERR2239619",-4.71879734296187,5.04018893901835,0,0,0,0,0,0,0,0,0,0,0,4.81999814735312,0,0,0,0,0,0,0,-4.51470922669683,0,0,0,0,0,0,0,0,0,-0.105318814861962,0,0,0,0,0,0,0,0,0,0,0,-3.33700700358742,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51378721766937,0,0,0,0,0,0,-5.77986567542658,0,0,0,0,0,-1.3476861490781,0,0,-3.24164634610027,0,0,5.61469617161568
"ERR2239622",-4.43536008639559,-2.79634237804388,0,0,0,0,0,0,-3.3956197786108,-4.84340707412998,0,0,0,0,0,0,0,0,0,0,-2.44159182788934,0,5.8813859797397,0,0,0,0,0,0,-2.82624951526954,0,0,0,0,0,0,-4.2289610972493,0,0,0,0,4.89520775531376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81508528926043,0,0,-6.01404962265648,0,0,0,0,0,0,-2.56468925263154,0,1.05165990524756,4.8758707486388,0,0,0,0,-4.44217209118368,0
"ERR2239623",-4.70771463061897,-2.75427660880136,0,0,0,0,5.50270914153853,0,-2.75717128709398,-4.77054702454246,-2.95645347502036,0,0,0,0,0,0,0,5.12072762894883,0,0,-3.19485461563112,-4.77556075441685,0,0,0,0,0,0,0,0,5.53365051706903,0,0,0,0,0,0,0,0,0,0,0,-2.58532107411304,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09259183360073,0,0,-2.46126493200168,0,0,0,-4.47790745424232,0,0,0,0,4.26303591311447,5.35652618286906,0,0,0,0,0,0
"ERR2239627",-5.02873610669266,2.37690627820992,0,0,0,0,0,0,0,-4.95716923209506,-3.11441111403758,0,0,0,0,0,0,0,5.39431828517027,0,0,-2.93643391919326,0,0,0,0,0,0,0,0,0,-5.08605274111134,0,0,0,0,0,-2.54882024076563,0,0,-2.69642029241674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0215747912894,-4.67033694502551,4.41468615636601,0,0,0,0,-2.62585505518691,0,5.23352105738257,0,0,0,0,0,-4.5481143688953,0
"ERR2239629",-4.73325033113122,-2.32592509569066,0,0,0,0,0,0,0,-4.02862044033572,-2.6121665793958,0,0,0,0,0,0,0,4.52440523334692,0,0,-3.30274509251679,0,0,0,0,0,0,0,0,0,5.72052230468785,0,0,0,0,0,0,0,0,0,0,0,-2.90125594662756,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77630911758769,0,0,0,0,0,0,-5.02512270532027,0,0,0,0,0,-1.44932843819618,0,0,-2.33136467758874,0,0,4.03804207255513
"ERR2239630",0,-4.82061555348574,0,0,0,0,0,0,0,-0.27730363967164,-2.56814368949765,0,0,0,0,0,0,0,4.44815535134732,0,2.90685434486598,-3.28446679010849,0,0,0,0,0,0,0,0,0,5.68886335624057,0,0,0,0,4.69823146477544,0,0,0,0,0,0,-2.42941335220042,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02411249712846,0,0,-3.22569188927455,0,0,0,-4.20786735859735,0,0,0,0,-5.58706224178636,5.23791649283048,0,0,0,0,0,0
"ERR2239631",0,5.44467829205278,0,-2.56152016803361,0,0,0,0,0,0,-2.19112079727878,0,0,0,0,-2.53607785200351,0,0,3.79513254640767,-4.43668307564658,0,-5.16570403889977,0,0,0,0,0,0,0,0,0,-0.895688818040149,0,0,0,0,0,0,0,-4.39261569162022,0,0,0,-3.48861348538962,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1976865945991,0,0,0,0,0,0,-6.04245580466477,0,0,0,0,0,-3.80650484095867,0,0,-3.41045305922965,0,0,5.90707797541446
"ERR2239632",-4.58137648743612,0,0,0,0,0,0,0,0,0,-2.68547297895179,0,0,0,0,0,0,-2.74467266001799,4.65137564189785,0,0,-6.19890108238462,0,0,0,0,0,0,0,0,0,1.22839534133747,0,-4.75391249729638,0,0,0,0,0,0,-2.73064562016128,0,0,-2.49447693881714,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53833063273722,0,0,-2.49380154840953,4.72961695158476,0,0,-4.32056079634017,0,0,0,0,-4.31939098583924,-4.39651762230933,0,0,0,0,0,0
"ERR2239633",-4.87494296905054,-2.53971205380389,0,0,0,0,4.93080026598842,0,0,-4.39891031378344,-3.1679489315402,-4.18275235357939,0,0,0,0,0,0,5.48704850521117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55128795377717,0,0,-3.15797065897741,0,0,0,0,0,0,-3.28263439398956,0,5.46976563016064,4.41896036068049,0,0,0,0,5.68568955306299,0
"ERR2239634",-4.95529098436213,-2.86772369602765,0,-2.43583623009724,0,0,0,-4.31248753786295,0,4.9670431435891,-5.93023343959222,0,0,0,0,0,0,0,0.817533756882232,-4.21899210944545,-2.47790593903916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29185898279249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33486349632368,0,0,0,0,0,0,0,0,1.09128165239034,0,0,0,0,0,0,0
"ERR2239635",0,-2.25300598995506,0,0,0,-2.73016842310853,0,0,0,-3.90232084435917,0,0,4.72879042204418,0,0,0,0,0,0,0,-2.08389933694634,-3.52966186140736,0,0,0,0,0,0,0,0,0,6.11355367749569,0,0,0,0,-3.60941952945016,0,0,0,0,0,0,-3.00051895919555,3.78509001938895,0,0,0,0,0,0,0,0,0,0,0,0,-2.5382830436154,0,0,-2.88233278736852,0,0,0,-5.19705128640038,0,0,-2.19428311786509,0,4.99234683204389,4.39643519553244,0,0,0,0,-3.80060984633299,0
"ERR2239636",0,1.85536368013248,0,0,0,0,0,0,-3.49604724473604,-4.39123813885245,-2.14907438217587,0,0,0,0,0,0,0,3.7223060191733,0,0,-3.55550707380889,6.055331453544,0,0,0,0,0,0,0,0,6.15831889850755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32131228705947,0,0,-2.60860932924344,0,0,0,0,0,0,-2.16433351536611,0,-4.51824389534781,4.02063082142091,0,0,-2.14807236973973,0,-3.74873561313826,-3.72057048272409
"ERR2239639",-5.61925571321383,-2.88008407560256,0,0,0,0,0,0,0,-4.98845194901367,-3.05142540552987,0,0,0,0,0,0,-2.77962100819167,5.2852238378842,0,0,-2.96989973918391,0,0,0,0,0,0,0,-2.82095161058278,0,-5.14401724165209,-2.55403014947516,-4.81444481197379,-2.58676055857969,0,0,0,0,0,0,4.88603151522263,0,0,0,0,4.48040071447527,-4.4237099829537,0,0,0,0,0,0,0,0,0,-2.96851898933226,0,0,0,0,0,0,0,0,0,0,0,0,5.1416257127565,0,0,0,0,0,0
"ERR2239640",-5.18048698683116,-2.33527532992067,0,0,0,-4.604987847724,0,0,0,-4.04481552108477,-3.14173438552768,0,-0.314398275511031,0,0,0,0,0,5.44164357962013,0,-2.49256929509447,-3.55539406476177,0,0,0,0,0,0,0,0,0,6.15812316109622,0,0,-2.52569966630449,0,-4.31725666048977,0,0,0,0,0,0,0,0,0,4.37464014669914,0,0,0,0,0,0,0,0,0,0,-2.97593894406807,0,0,0,0,0,0,0,0,0,0,0,0,5.15447745134878,0,0,0,0,0,0
"ERR2239642",-5.82050096863948,0,0,-2.88323494867163,0,0,0,0,0,0,-2.65701546648525,0,0,0,0,0,0,0,4.60208578444877,4.9939094212575,-2.84059950467481,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85456607074019,0,4.92006266605175,0,0,0,0,0,0,0,0,0,4.94425346808426,0,0,0,0,0,0,0,-5.48450029216866,0,0,-3.26409529437361,0,0,0,0,0,0,0,0,0,0,-0.617942657484581,0,5.65357889060159,0,0,-2.51912299089454,0,0,4.36324901074422
"ERR2239645",6.25144567826281,0,0,0,0,0,0,0,0,0,-3.01453315298612,3.84908308537423,0,0,0,0,0,0,5.22132458207277,0,0,-2.98118221146283,0,0,0,0,0,0,4.72968518434999,0,0,5.16355905687416,0,0,0,0,0,0,0,0,0,0,0,-2.43591509548548,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37571009930321,0,0,-5.20360000381607,0,0,0,4.21912870830484,0,0,0,0,-0.436296842057727,4.11485059604767,0,0,0,0,0,0
