"","28116__47678","360807__457394","88431__853_357276","100886__674529","291645__1680_40545","46506__328814","853__357276","1680__40545","40214__301301_328813","487175__584_371601","1694__1735_29382","665951__39488_40518","1579__1599","154046__469610","665956__46503_74426","1352__329854","292800__1535_454154","658657__817_823","301301__328813","1502__150055_322095","626929__39491_165179","671218__1363_28137","584__371601","649756__204516_338188","54005__851_552398","56774__28135_291644","1118058__820_239935","39488__40518","626933__1351_411489","225906__328812_626930","46503__74426","376804__46228_751585","1590__1254_53345","1735__29382","726__739_1747","43675__147802","28125__425941","28130__47715","1260__742723","1363__28137","1686__437897","150055__322095","228574__2173_39496","116085__818_821","28135__291644","1547__548_1531","615__1282","39486__363265_410072","1379__28026_54291","39491__165179","817__823","341694__1689_1161942","1226322__571_29361","539__582","1286__658082","851__552398","820__239935","40519__218538_1118061","333367__1283_208479","131111__28118_387090","1351__411489","55565__33039_246787","1535__454154","1246__33043_310297","71452__296_729","204516__338188","739__1747","46228__751585","1254__53345","28037__329_39777","33035__1512_37734","328812__626930","303__287_1681","1382__28111_39485","548__1531","1596__1318_384638","2173__39496","28026__54291","818__821","1689__1161942","363265__410072","1283__208479","571__29361","28118__387090","33039__246787","187326__546_29466","552396__214856_457402","296__729","103892__1304_1211813","665950__39492_40520","33043__310297","329__39777","218538__1118061","28025__1308_626940","1512__37734","28111__39485","287__1681","1318__384638","214856__457402","546__29466","1685__45851_216816","658081__166486_310298","39492__40520","1304__1211813","1308__626940","261299__28117_33038","166486__310298","45851__216816","28117__33038","1226325__562_457412","562__457412"
"SRR5650023",0,0,-2.51020318032674,0,-2.59876801958998,0,4.34779944564689,4.501198247015,0,0,0,0,0,0,0,0,0,0,0,0,-6.36614794475005,0,0,0,0,0,-2.79926717787185,0,0,0,0,-2.70850295517777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.922081038681063,0,0,0,0,0,0,4.848472976034,-2.8132967138602,0,0,0,0,0,0,0,0,0,-4.69126473081836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87277284517243,0,0,0,0,0,0,0,0,0,0,0,0,-2.67432257795266,0,0,4.63206258084258,0,0
"SRR5650024",0,0,-2.82610154049099,0,0,0,4.89495145547908,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21279855092642,0,0,0,0,0,-2.59653516677293,0,0,0,0,-2.45575437227341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09846161821789,0,0,0,0,0,0,4.49733083249005,-3.05893641426572,0,0,0,0,0,0,0,0,0,-4.25349134368697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29823328663079,0,0,0,0,0,0,0,0,0,0,0,0,-2.78701090385457,0,0,4.82724448672458,-2.38958813422997,-4.13888805765003
"SRR5650025",0,0,-2.57206606119168,0,-2.22382959888269,0,4.45494909840756,3.85178585264033,0,0,0,0,0,0,0,0,0,0,0,0,-6.46268406286808,0,0,0,0,0,0,0,0,0,0,-2.57770494728922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28539038751122,0,0,0,0,0,0,0,-2.93770412349686,0,0,0,0,0,0,0,0,0,-4.46471593562659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08825279950115,0,0,0,0,0,0,0,0,0,0,0,0,-2.50555933040373,0,0,4.33975606163752,-2.23379039934885,-3.86903846513177
"SRR5650026",4.73253382649569,0,-5.77883893324675,0,0,0,-1.1883227493718,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03545442856284,0,0,-2.80466016301598,0,0,-2.66405333099141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2575612943308,0,0,0,0,0,0,4.61427572335024,0,0,0,0,0,0,0,0,4.85781390030809,0,0,0,0,0,0,0,-3.01016851391886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21376480545157,0,0,0,0,0,0,0,0,0,-2.57135872396446,0,0,4.45372395439193,-2.60614897706127,-4.51398244036377
"SRR5650027",0,0,2.49855561991024,0,-3.24543477028414,0,4.23643256792132,5.62125791478276,0,0,0,0,0,0,-3.06926458229849,0,0,0,0,0,-2.83644980615805,0,0,0,0,0,0,0,0,0,-5.31612219841266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91287517738464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50664338951364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48581081028622,0,0,0,0,0,4.34163370709428,0,0,0,0,-3.22625290316138,0,-4.3055506214197,0,0,0,0,-5.5880339463421,0,-2.94401495064984,-5.09918347276791
"SRR5650028",0,0,-2.56630142749615,0,0,0,4.44496445995986,0,0,0,0,-2.86315356925209,0,0,-2.89366756616659,0,0,-2.7400306750114,0,0,-3.03308722659984,0,0,-2.67200688853104,0,0,-2.89080371032837,-4.9591274518168,0,0,-5.01197924481471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2534611802591,-4.74587234341699,0,0,0,0,0,5.00701890099736,0,0,0,0,0,0,0,0,4.62805168910979,0,0,0,0,0,0,0,-2.76002786339851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78050848971199,0,0,0,0,0,0,0,0,0,-2.58110990942384,0,0,4.4706135030416,0,0
"SRR5650029",0,0,-6.20555004890899,0,0,0,0.232679208931797,0,0,0,0,-2.58143566629075,0,0,-2.65537338083364,0,0,0,0,0,-2.69776014757766,0,0,0,0,0,-2.63322427164484,-4.47117773048599,0,0,-4.59924160866981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67265764223902,0,0,0,0,0,0,4.56087822621242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55658209512623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42813008247952,0,0,0,0,-2.50131200518221,0,0,0,0,-2.6916155674187,0,-4.33239947855757,4.66201491721252,0,0
"SRR5650030",0,0,-3.23351620175353,0,-2.57762534389303,0,5.60061434853425,4.46457805849993,0,0,0,-5.3663110962992,0,0,-2.78875794871725,0,0,0,0,0,0,0,0,-2.59421360049157,0,0,0,-0.27128467508026,0,0,-4.83027045718984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49330976173758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85321598311771,0,0,4.94191504772746,-2.70995138192606,-4.69377347953743
"SRR5650031",4.56867909674746,0,-5.88527726455755,0,-2.63849304438304,0,-0.886672822186564,4.57000400828851,0,0,0,-2.52658934188175,0,0,0,0,0,0,0,0,0,0,0,-2.4745150391329,0,0,-2.9120320610579,-4.3761811100012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0437874830218,0,0,0,0,0,0,0,0,4.28598577187147,0,0,0,0,0,0,0,-2.86043882877167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95442538337535,0,0,0,0,0,0,0,0,0,-2.62036145341672,0,0,4.53859917151278,0,0
"SRR5650032",0,4.60971489414663,-3.1313500390714,0,0,0,5.42365736395446,0,0,0,0,0,0,-4.61072330281695,0,0,0,0,0,0,-2.97509292352344,0,0,-2.80973943729824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02563652658054,0,0,0,0,0,5.15301210078123,0,0,0,0,0,0,0,-2.72312592293104,0,0,0,0,0,0,0,-4.86661146143054,0,0,0,0,0,0,0,-2.81359861814146,0,0,0,0,-5.24055618927373,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71659245392445,0,0,-4.87329575872659,0,0,0,0,0,-2.77678502824435,0,0,0,0,4.80953275061579,0,0,0,0
"SRR5650033",-0.086086565319257,0,-3.19290922174657,0,0,0,5.53028099602027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73706260088287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11076228492459,0,0,0,-2.81611429740001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19810500712659,0,0,0,0,0,0,0,0,0,0,0,0,-5.38799832775844,0,-4.87765304301796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8526017472879,0,0,0,0,0,0,-4.9408511600624,0,-2.81799835231899,-4.88091632186187
"SRR5650034",-0.0509539003557109,0,-3.16097537691046,0,0,0,5.4749699542831,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88905088308945,0,0,-5.91890943607058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24740397186853,0,0,0,0,0,5.00398291516266,0,0,0,0,0,0,0,-2.7459086071115,0,0,0,0,0,0,0,-0.176101018429877,0,0,0,0,0,0,0,0,0,0,0,0,-5.62466867197727,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7560532204578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34398530254727,-4.05990163620659
"SRR5650035",4.52698158802499,4.88665017532569,-3.11214034991749,0,0,0,5.39038520634228,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0144118244573,0,0,-5.52108563096375,0,0,0,0,0,0,0,-2.59615495120371,0,0,0,0,0,0,0,0,0,0,0,-3.2214060532749,0,0,0,0,0,5.22111443489645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200834565274987,0,4.49667227980633,0,0,0,0,0,0,0,0,0,0,-5.57963895608206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83195037308678,0,0,0,0,4.90508193069994,0,0,0,0
"SRR5650036",0,0,-2.5183410688357,0,0,0,-4.36189468201074,0,0,0,0,0,0,0,0,0,0,-3.55342945164097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54530699066228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15472035135377,0,0,0,0,0,0,0,0,2.3387951657527,0,-2.78403374488747,0,0,0,0,4.40860102868732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28497069967856,4.82208789613135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4426513235055,0,0,-4.23079619748688,-3.14153735464652,5.4413023121233
"SRR5650037",0,0,-2.91717637024581,0,-2.5245091670265,4.7862149671775,5.0526976879051,-4.37257814146328,0,0,0,0,0,0,-5.28601560666813,0,0,0,0,0,-5.9717082942058,0,0,0,0,0,0,0,0,0,0.0252125246171053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43275713775983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6542597416562,0,0,0,0,-2.6283448891559,0,-4.59731272903317,4.55242688783201,0,0
"SRR5650038",4.56844953290868,0,-6.10747141609284,-4.76012301019607,0,4.79600521697679,0.258085540396381,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61666900065437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274830304564036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69215199653741,0,0,0,0,0,0,0,0,0,0,0,0,-2.68679576273521,0,0,0,0,0,0,0,0,4.66294403970079,0,0,0,0,0,4.65366677061815,0,0,0,0,0,0,0
"SRR5650039",0,0,-2.54336108191754,0,0,4.71347392736416,4.40523061587453,0,0,0,0,0,0,0,-2.70334412857381,0,0,0,0,0,-6.15297968452077,0,0,-2.73214044066676,0,0,-5.21393685080712,0,0,0,4.68232938103285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263659374046129,0,0,0,0,0,0,-0.149650954987611,0,0,0,0,0,0,0,0,-4.73220605664845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72825851159887,0,0,4.72548235827149,0,0
"SRR5650040",0,0,-5.82829161895138,0,-3.21285327832001,4.93332224176849,0.307598984975251,5.56482511531449,0,0,0,0,0,0,-2.78399601535494,0,0,0,0,0,-2.62984876351691,0,0,0,0,0,0,0,0,0,-4.82202254666407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55503167463347,0,0,0,0,0,0,0,-3.04602866194296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27587640379625,0,0,0,0,0,0,0,-2.54342044765631,0,0,0,0,0,0,-4.4053334403503,0,-2.50032914051701,-4.33069710702048
"SRR5650041",0,0,-5.8417138669927,0,0,0,-0.286517708356043,0,0,0,0,0,0,0,-5.47224031289763,0,0,0,0,0,-5.93186125402409,0,0,-2.54543745524457,0,0,0,0,0,0,0.180516390782183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10740550858732,0,0,0,0,0,0,0,-2.84095508844954,0,0,0,0,0,0,0,-4.40882699997243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92067855521594,0,0,0,0,0,0,0,-2.56185386425988,0,0,0,0,0,0,-4.43726105446477,0,0,0
"SRR5650042",0,0,-5.5680632321257,0,0,0,1.17329023686348,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75329265652447,0,0,0,0,0,-5.72845660455899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76884276920667,0,0,0,0,0,0,-0.818196190413251,0,0,0,0,-2.55960167654376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43336015091228,0,0,0,0,-2.41658577391186,0,0,0,0,0,0,0,0,0,0,0,0,-4.18564934126349,0,0,-2.90705865801709,0,0,5.03517329626861,-3.10945992844398,-5.38574258016446
"SRR5650043",0,0,-3.20716055303192,0,0,0,5.55496502588198,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56081940082531,0,0,-2.4403718867173,0,0,-5.6281949931016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43546931123753,0,0,0,0,0,0,-0.538629596201649,0,0,0,0,0,0,0,0,4.22684809715708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7569491215421,0,0,0,0,0,0,0,0,0,0,0,-2.72759269162785,4.77517595239329,0,0,-2.93853985536442,4.72432912425299,0,5.08970032955727,-3.01986069309152,-5.23055215221467
"SRR5650044",0,0,-3.13276847814899,0,0,0,5.42611417250429,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81717696632043,0,0,0,0,0,-2.90371589629944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17872288308321,0,4.87949363957974,0,0,0,0,0,0,-5.02938346313603,0,0,0,0,-2.6730318039364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62982689466534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76020170013265,0,0,0,-5.38987040246612,4.78080958376775,0,0.281616705327485,-3.21530538542585,-5.5690722894074
"SRR5650045",0,0,-2.91214735343244,0,0,0,5.04398717527223,0,0,0,0,-2.76471077107976,0,0,0,-4.14095198547058,0,0,0,0,-3.39766806632547,0,0,0,0,0,0,-4.78861952374308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88493371813002,0,0,0,0,0,0,0,-2.61100698694371,0,0,0,0,0,-2.47586269353676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.28831997777,0,4.52239676030383,0,0,0,0,0,0,0,0,-5.6473542083951,0,0,0,-2.7604968348061,-1.26755068439674,0,4.78132077201724,0,0
"SRR5650046",0,0,-2.77694888716408,0,0,0,4.80981656259004,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77992301972109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5470187188561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38453660293203,0,0,0,0,-5.86218935635484,0,0,0,0
"SRR5650047",0,0,-2.77138553530164,0,0,0,4.80018055450391,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.86036048549889,0,0,0,0,0,-2.740260582612,0,0,0,0,-2.66219098512049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72573093016383,0,0,0,0,0,0,4.74627055506228,-2.88323495026429,0,0,0,0,0,0,0,0,0,-4.61105004568054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92631711045178,0,0,4.99390942401608,0,0,0,0,0,0,0,0,-2.2985924480843,5.06852991436062,0,0,-2.6680317069024,-3.98127890597614,0,4.62116647255968,0,0
"SRR5650048",0,0,-2.81175948017516,0,0,0,4.87011027832683,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.38596137582542,0,0,0,0,0,-2.63598399307897,0,0,0,0,-2.57465645156536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.695994830282599,0,0,0,0,0,0,4.56565820395107,-2.87345494916997,0,0,0,0,0,0,0,0,0,-4.4594357861462,0,0,0,0,0,-2.50256460598137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97696996522264,0,0,-4.33456904678332,0,0,0,0,0,-2.60323480607392,0,0,0,-2.55596613526729,-4.50893494815175,0,4.42706320870841,0,0
"SRR5650049",0,0,-2.86192600753661,0,0,0,4.95700125255615,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24762868327102,0,0,0,0,0,-2.81777484628062,0,0,0,0,-2.6869959155908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994045415472222,0,0,0,0,0,0,4.88052919804762,-2.81260781755262,0,0,0,0,0,0,0,0,0,-4.65401344553333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58788238775193,0,0,4.87157964176656,0,0,0,0,0,0,0,0,0,4.48234377959901,0,0,-2.64050640107297,0,0,4.57349124436922,-2.4228811949552,-4.19655333036559
"SRR5650050",0,0,1.59663868895477,0,0,0,5.07226473324175,0,-2.20997787325361,0,0,0,0,0,0,0,0,0,-3.82779396007826,0,-6.41966763922303,0,0,0,0,0,-2.60843969654666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.531793344795197,0,0,0,0,0,0,4.51795008289836,-2.87901153321432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98659425110398,0,0,0,0,0,0,0,0,-2.24779686469133,0,0,0,-2.817696527083,-3.89329837473941,0,4.88039354521813,0,0
"SRR5650051",0,0,-2.99804953760189,0,0,0,5.19277412273485,0,0,0,0,-2.63503651521211,0,0,0,-4.78059794945038,0,0,0,0,-3.35626278322078,0,0,0,0,0,-2.60823082856199,-4.56401712414662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74071009403144,0,0,0,0,0,5.81321766409092,0,0,0,0,0,0,4.51758831293684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96069041738177,0,0,0,0,-4.74704913167933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12806622838752,0,0,0,0,0,-5.26185430253549,0,0,0,0,-0.377455974137036,0,0,0,0
"SRR5650052",0,4.05471207626349,1.70678655225353,0,0,0,5.15880613766283,0,0,0,0,-2.86279004337999,0,0,0,0,0,0,0,0,-3.49325144427471,0,0,0,0,0,0,-4.95849780653645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05048898509716,0,0,0,0,0,0,0,-2.56620670400835,0,0,0,0,0,-2.36557091608218,0,0,0,0,0,0,0,0,0,-2.51346611618198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09728901556158,0,4.44480039406633,0,0,-4.35345101633002,0,0,0,0,0,-3.18594126544544,0,0,0,0,-5.51821214168178,0,0,0,0
"SRR5650053",0,4.39258339743145,-2.74336953797324,0,0,0,4.7516554237064,0,0,0,0,-2.73531161091238,0,0,0,-4.61279332367178,0,0,0,0,-3.00743533829371,0,0,0,0,0,-2.82063016136181,-4.73769868463331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68788410559156,0,0,0,0,0,5.20903080640279,0,0,0,0,0,0,4.88547474883986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65555183574142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20585183337051,0,0,0,-2.78021642211289,-5.55269825693555,0,4.81547609913689,0,0
"SRR5650054",0,4.64667449952032,-2.88684814606751,0,0,0,5.00016766272494,0,0,0,0,-2.81015338333661,0,0,0,-4.45659261046193,0,0,0,0,-2.88896230118058,0,0,0,0,0,0,-4.86732843700059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82920595986653,0,0,0,0,0,5.00382948679588,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78912936081753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9003284675655,0,0,0,0,0,0,0,0,0,0,0,-4.83091376181807,0,0,0,0,0,0,0,0,0,0,-3.27235134476398,0,0,0,-2.78034034360944,-5.66787878934756,0,4.81569073746507,0,0
"SRR5650055",0,0,2.03965280993386,0,0,0,5.43400910188111,0,0,0,0,2.56143406512064,0,0,0,0,0,0,0,0,-3.28874721718354,0,0,0,0,0,0,4.4974793924342,0,0,0,-2.75513013668054,0,0,0,0,0,0,0,0,0,0,0,-2.51858033793664,0,0,0,-2.67627702156545,0,5.69627727341265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77202537819488,0,0,0,0,0,0,0,0,0,0,-4.36230910825025,0,-4.63544777648047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80166424619497,-4.85262482015884
"SRR5650056",0,0,2.60653985175275,0,0,0,4.67374144113831,0,0,0,0,-2.62846741144774,0,0,0,0,0,0,0,0,-3.59181365759922,0,0,0,0,0,0,4.55263910266653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49077913500998,0,0,0,-2.77525019004914,0,6.22120374628165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31415601226975,0,-4.80687433288028,0,0,0,0,0,0,0,0,-2.62560365203356,0,0,0,0,0,0,0,0,0,0,0,-2.45494725395724,-4.54767892586053,0,0,0,4.25209337375563,0,0,-2.82056932384258,-4.88536937516555
"SRR5650057",0.312784448308599,0,-3.05185780663967,0,0,0,5.28597277857562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.73818733448272,0,0,-2.85817869038409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10716920512825,0,0,0,0,0,0,0,0,0,0,0,0,4.95051070885592,0,0,0,0,-2.6738556379537,0,0,0,0.506474910178094,0,0,0,0,0,0,0,-2.6163192103344,0,0,0,0,-5.38177493099554,0,0,0,0,0,4.63125381704031,0,0,0,0,0,0,0,0,0,0,-4.53159780111767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5650058",-4.55020524963071,0,-3.14070211055554,0,0,0,5.439855626921,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81636659913941,0,0,-5.55550933371346,0,0,-2.60283619129768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18712621553641,0,0,0,0,0,4.87809004244943,0,0,0,0,0,0,4.50824452710664,0,0,0,0,0,0,0,0,-0.191497827350687,0,0,0,0,0,0,0,-2.73863317113768,0,0,0,0,-5.52026453544378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74345179570393,0,0,0,0,-2.66626161193848,0,0,0,0,0,0,-4.61810057814794,0,0,0
"SRR5650059",0.0717598025525579,0,-3.13902935341354,0,0,0,5.43695832656233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7904756318931,0,0,-2.53255878352847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2278959048479,0,0,0,-2.7510030812948,0,0,0,0,0,0,0,0,4.38652048622614,0,0,0,0,-2.60078353265583,0,0,0,-0.152061602515619,0,0,0,0,0,0,0,0,0,0,0,0,-5.59087970874007,0,-4.76487710858113,0,0,0,4.50468921804837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR5650060",0,0,-3.02337186852168,0,0,0,5.236633686454,0,0,0,0,-2.73111250766245,0,0,0,0,0,0,0,0,-3.07387051626055,0,0,5.9898145758736,0,0,0,4.7304256244582,0,0,0,-2.73004283424136,0,0,0,0,0,0,0,0,0,0,0,-2.68391840684511,0,0,0,-2.72559660674002,0,5.32409991005124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72857289574538,0,0,0,0,0,0,0,0,0,0,-4.64868304402504,0,-4.72087180381104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10817511034993,-5.38351720994708
"SRR5650061",0,0,0,0,0,0,0,0,0,0,0,-5.72878115371883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41771639017374,-0.692586532414943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91965843364182,-0.47959472411607,0,0,0,-2.52665506273754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37629494186255,0,0,0,0,0,0,0,0.185989765659037,0,0,0,0,0,0,0,0,-2.67635114728465,0,0,0,0,4.63557616599227,0,0,-2.91153743834909,-5.04293077135956
"SRR5650062",0,4.22436237622626,0,0,0,0,0,0,0,0,0,-3.12183568025809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38402260580689,-5.40717801108835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86129908721915,-0.71335927325518,0,0,0,-2.56477851336025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44232669530093,0,0,0,0,0,0,0,0.167137237552443,0,0,0,0,0,0,0,0,-2.71770209210636,0,0,0,0,4.70719810336444,0,0,-3.08620491851682,-5.3454637214401
