"","Part","BalanceID","Component","Group","d.group"
"62561","1","1687__508460","1687","1687__5084601","p__Terrabacteria group"
"62831","-1","1687__508460","508460","1687__508460-1","p__Synergistetes"
"63064","1","40324__47880","40324","40324__478801","p__Proteobacteria"
"63087","-1","40324__47880","47880","40324__47880-1","p__Proteobacteria"
"63430","1","29524__1148157","29524","29524__11481571","p__FCB group"
"63684","-1","29524__1148157","1148157","29524__1148157-1","p__Proteobacteria"
"63713","1","300__1691","300","300__16911","p__Proteobacteria"
"63796","-1","300__1691","1691","300__1691-1","p__Terrabacteria group"
"64183","1","1512__208479","1512","1512__2084791","p__Terrabacteria group"
"64403","-1","1512__208479","208479","1512__208479-1","p__Terrabacteria group"
"64560","1","851__237258","851","851__2372581","p__Fusobacteria"
"64824","-1","851__237258","237258","851__237258-1","p__FCB group"
"65267","1","370979__490189","370979","370979__4901891","p__FCB group"
"65295","-1","370979__490189","490189","370979__490189-1","p__FCB group"
"65486","-1","502558__29552_39496","29552","502558__29552_39496-1","p__Terrabacteria group"
"65522","-1","502558__29552_39496","39496","502558__29552_39496-1","p__Terrabacteria group"
"65707","1","502558__29552_39496","502558","502558__29552_394961","p__Terrabacteria group"
"65858","1","1902__357276","1902","1902__3572761","p__Terrabacteria group"
"66087","-1","1902__357276","357276","1902__357276-1","p__FCB group"
"66431","1","157687__228604","157687","157687__2286041","p__Fusobacteria"
"66467","-1","157687__228604","228604","157687__228604-1","p__FCB group"
"66631","1","1303__328814","1303","1303__3288141","p__Terrabacteria group"
"66904","-1","1303__328814","328814","1303__328814-1","p__FCB group"
"67168","1","39645__105229","39645","39645__1052291","p__Proteobacteria"
"67235","-1","39645__105229","105229","39645__105229-1","p__Terrabacteria group"
"67414","1","303__1661055_1661059","303","303__1661055_16610591","p__Proteobacteria"
"67808","-1","303__1661055_1661059","1661055","303__1661055_1661059-1","p__Proteobacteria"
"67809","-1","303__1661055_1661059","1661059","303__1661055_1661059-1","p__Proteobacteria"
"67872","-1","34062__1382_52773","1382","34062__1382_52773-1","p__Terrabacteria group"
"67966","1","34062__1382_52773","34062","34062__1382_527731","p__Proteobacteria"
"68023","-1","34062__1382_52773","52773","34062__1382_52773-1","p__Terrabacteria group"
"68630","1","1661055__1661059","1661055","1661055__16610591","p__Proteobacteria"
"68631","-1","1661055__1661059","1661059","1661055__1661059-1","p__Proteobacteria"
"68919","-1","202955__202952_633417","202952","202955__202952_633417-1","p__Proteobacteria"
"68920","1","202955__202952_633417","202955","202955__202952_6334171","p__Proteobacteria"
"69013","-1","202955__202952_633417","633417","202955__202952_633417-1","p__Proteobacteria"
"69105","1","1382__52773","1382","1382__527731","p__Terrabacteria group"
"69256","-1","1382__52773","52773","1382__52773-1","p__Terrabacteria group"
"69705","1","114527__207340","114527","114527__2073401","p__Terrabacteria group"
"69745","-1","114527__207340","207340","114527__207340-1","p__Proteobacteria"
"70152","1","202952__633417","202952","202952__6334171","p__Proteobacteria"
"70246","-1","202952__633417","633417","202952__633417-1","p__Proteobacteria"
"70365","1","1660__284042","1660","1660__2840421","p__Terrabacteria group"
"70587","-1","1660__284042","284042","1660__284042-1","p__Terrabacteria group"
"70945","1","137591__214856_487175","137591","137591__214856_4871751","p__Terrabacteria group"
"70980","-1","137591__214856_487175","214856","137591__214856_487175-1","p__FCB group"
"71046","-1","137591__214856_487175","487175","137591__214856_487175-1","p__Proteobacteria"
"71104","1","199__60133","199","199__601331","p__Proteobacteria"
"71321","-1","199__60133","60133","199__60133-1","p__FCB group"
"71577","1","1472__1844653","1472","1472__18446531","p__Terrabacteria group"
"71924","-1","1472__1844653","1844653","1472__1844653-1","p__Terrabacteria group"
"72201","1","187491__1859290","187491","187491__18592901","p__Terrabacteria group"
"72336","-1","187491__1859290","1859290","187491__1859290-1","p__Terrabacteria group"
"72455","1","28130__76517","28130","28130__765171","p__FCB group"
"72558","-1","28130__76517","76517","28130__76517-1","p__Proteobacteria"
"72906","1","36874__43131","36874","36874__431311","p__FCB group"
"72935","-1","36874__43131","43131","36874__43131-1","p__Terrabacteria group"
"73167","1","301__251535","301","301__2515351","p__Proteobacteria"
"73460","-1","301__251535","251535","301__251535-1","p__Proteobacteria"
"73617","1","1282__39489","1282","1282__394891","p__Terrabacteria group"
"73739","-1","1282__39489","39489","1282__39489-1","p__Terrabacteria group"
"74065","1","1670__1463864","1670","1670__14638641","p__Terrabacteria group"
"74376","-1","1670__1463864","1463864","1670__1463864-1","p__Terrabacteria group"
"74486","1","1727__29348_1755626","1727","1727__29348_17556261","p__Terrabacteria group"
"74518","-1","1727__29348_1755626","29348","1727__29348_1755626-1","p__Terrabacteria group"
"74798","-1","1727__29348_1755626","1755626","1727__29348_1755626-1","p__Terrabacteria group"
"75125","-1","452084__329854_454154","329854","452084__329854_454154-1","p__FCB group"
"75148","1","452084__329854_454154","452084","452084__329854_4541541","p__FCB group"
"75149","-1","452084__329854_454154","454154","452084__329854_454154-1","p__FCB group"
"75319","1","28037__387090","28037","28037__3870901","p__Terrabacteria group"
"75548","-1","28037__387090","387090","28037__387090-1","p__FCB group"
"75897","1","185294__589437","185294","185294__5894371","p__FCB group"
"75993","-1","185294__589437","589437","185294__589437-1","p__FCB group"
"76164","1","29356__228603","29356","29356__2286031","p__Terrabacteria group"
"76330","-1","29356__228603","228603","29356__228603-1","p__FCB group"
"76770","1","341225__1463837","341225","341225__14638371","p__Terrabacteria group"
"76841","-1","341225__1463837","1463837","341225__1463837-1","p__Terrabacteria group"
"77001","1","33038__204516","33038","33038__2045161","p__Terrabacteria group"
"77142","-1","33038__204516","204516","33038__204516-1","p__FCB group"
"77286","1","562__143393","562","562__1433931","p__Proteobacteria"
"77524","-1","562__143393","143393","562__143393-1","p__Terrabacteria group"
"77888","1","52787__78342","52787","52787__783421","p__Terrabacteria group"
"77904","-1","52787__78342","78342","52787__78342-1","p__Terrabacteria group"
"78171","1","1623__2173","1623","1623__21731","p__Terrabacteria group"
"78191","-1","1623__2173","2173","1623__2173-1","p__Euryarchaeota"
"78572","1","1535__39485","1535","1535__394851","p__Terrabacteria group"
"78669","-1","1535__39485","39485","1535__39485-1","p__Terrabacteria group"
"78949","1","879__1265_1161942","879","879__1265_11619421","p__Proteobacteria"
"78957","-1","879__1265_1161942","1265","879__1265_1161942-1","p__Terrabacteria group"
"79303","-1","879__1265_1161942","1161942","879__1265_1161942-1","p__Terrabacteria group"
"79327","1","285__83617","285","285__836171","p__Proteobacteria"
"79555","-1","285__83617","83617","285__83617-1","p__Proteobacteria"
"79946","1","53412__658457","53412","53412__6584571","p__Proteobacteria"
"80112","-1","53412__658457","658457","53412__658457-1","p__Proteobacteria"
"80422","1","189722__310298","189722","189722__3102981","p__FCB group"
"80462","-1","189722__310298","310298","189722__310298-1","p__FCB group"
"80624","1","1515__28128","1515","1515__281281","p__Terrabacteria group"
"80673","-1","1515__28128","28128","1515__28128-1","p__FCB group"
"81311","1","437898__626931","437898","437898__6269311","p__Proteobacteria"
"81338","-1","437898__626931","626931","437898__626931-1","p__FCB group"
"81564","1","41276__55197","41276","41276__551971","p__Proteobacteria"
"81592","-1","41276__55197","55197","41276__55197-1","p__FCB group"
"81806","1","529__101564","529","529__1015641","p__Proteobacteria"
"82027","-1","529__101564","101564","529__101564-1","p__Proteobacteria"
"82280","1","1613__118748","1613","1613__1187481","p__Terrabacteria group"
"82448","-1","1613__118748","118748","1613__118748-1","p__Terrabacteria group"
"82991","1","745310__1113922","745310","745310__11139221","p__Proteobacteria"
"82998","-1","745310__1113922","1113922","745310__1113922-1","p__Proteobacteria"
"83159","1","29552__39496","29552","29552__394961","p__Terrabacteria group"
"83195","-1","29552__39496","39496","29552__39496-1","p__Terrabacteria group"
"83560","1","29348__1755626","29348","29348__17556261","p__Terrabacteria group"
"83840","-1","29348__1755626","1755626","29348__1755626-1","p__Terrabacteria group"
"83891","1","1280__28025","1280","1280__280251","p__Terrabacteria group"
"83948","-1","1280__28025","28025","1280__28025-1","p__Terrabacteria group"
"84543","1","214856__487175","214856","214856__4871751","p__FCB group"
"84609","-1","214856__487175","487175","214856__487175-1","p__Proteobacteria"
"84989","1","329854__454154","329854","329854__4541541","p__FCB group"
"85013","-1","329854__454154","454154","329854__454154-1","p__FCB group"
"85284","1","52226__165179_328813","52226","52226__165179_3288131","p__Terrabacteria group"
"85340","-1","52226__165179_328813","165179","52226__165179_328813-1","p__FCB group"
"85398","-1","52226__165179_328813","328813","52226__165179_328813-1","p__FCB group"
"85495","1","294__587753","294","294__5877531","p__Proteobacteria"
"85854","-1","294__587753","587753","294__587753-1","p__Proteobacteria"
"85972","1","1559__36745","1559","1559__367451","p__Terrabacteria group"
"86054","-1","1559__36745","36745","1559__36745-1","p__Terrabacteria group"
"86355","1","1265__1161942","1265","1265__11619421","p__Terrabacteria group"
"86701","-1","1265__1161942","1161942","1265__1161942-1","p__Terrabacteria group"
"86984","1","165179__328813","165179","165179__3288131","p__FCB group"
"87042","-1","165179__328813","328813","165179__328813-1","p__FCB group"
