"","1078764__28111_357276","28111__357276","165179__1118061","154046__546_411489","147802__1260_33043","1747__52584_552398","548__43765_387661","28126__47678_218538","116085__287_674529","40520__729_46228","546__411489","88431__28117_39485","322095__573_246787","1260__33043","817__853_39491","291645__37734_626933","47678__218538","158836__46506_54291","384638__329_387090","287__674529","46506__54291","310298__550_820","1623__39492_363265","626940__40518_74426","28117__39485","823__166486_338188","296__216816_239935","573__246787","1286__562_571","729__46228","371601__818_1351","550__820","100886__40545_328813","853__39491","39492__363265","626929__33039_751585","1283__1735","454155__45851_301301","562__571","37734__626933","29361__39488","329__387090","40518__74426","665951__1680_329854","582__584","216816__239935","1318__487175","818__1351","310297__204516_487174","166486__338188","658086__28116_360807","1689__33038","40545__328813","501496__39496_649756","45851__301301","52584__552398","43765__387661","33039__751585","328812__626930","76759__303_147207","545__624","40214__40324","39496__649756","1681__261299","28116__360807","1680__329854","204516__487174","303__147207"
"ERR2239645",-2.72774990919361,-4.72460143306472,0,0,0,0,0,0,-2.43591695316674,0,0,4.44454202631062,0,0,-4.85156576696947,0,0,0,0,4.21913192590317,0,-3.01453501066738,0,0,0,0,0,0,-2.98118406914409,0,0,-5.2213277996711,0,-0.173450777360993,0,0,0,0,5.16356227447249,0,0,0,0,0,-2.15541815671283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239648",0,0,0,0,0,0,0,0,0,0,0,-2.62669890576814,0,0,-2.57479390303125,0,0,0,5.66916736960413,0,0,-2.73431805262377,0,-2.85403487251035,4.54957596097599,0,0,0,0,0,0,-4.73597779119716,0,4.4596738590687,0,-3.10886919719038,0,0,0,0,0,0,4.9433334057613,0,0,0,0,0,0,0,-2.56232339581094,0,0,0,0,0,0,-5.38471940361961,0,0,0,0,0,0,-4.43807430696696,0,0,0
"ERR2239669",-2.69146266590165,-4.66175008401643,0,0,0,0,0,-2.82600323850435,0,0,0,-2.68422233637489,-2.57702224894402,0,-6.00489789552049,0,-4.89478119144373,0,0,0,0,-2.92189246667647,-2.79320243529507,-2.79056589619023,4.64920946541254,0,0,-4.46353346740646,0,0,0,-5.0608662065364,0,0.988109681434405,4.83796853375618,0,0,0,0,0,0,0,4.83340191407046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239674",0,0,0.125008912293942,0,0,0,0,0,0,0,0,-2.98423314951684,0,0,-4.60725036065594,0,0,0,0,0,0,0,-2.62660812676829,0,5.16884343659445,0,0,0,-3.71944745038116,0,0,0,0,0.0405451157237791,4.54941872713599,0,-3.8292361035369,0,6.44227196014268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239675",-3.30308567520438,-5.72111221120694,0,0,0,0,0,0,0,0,0,-2.42916985950682,0,0,-0.302780635538356,0,0,0,0,0,0,-3.53200381890036,0,0,4.20744561688076,0,-2.43962408862306,0,0,0,0,-6.11761006686272,0,-0.326046301374811,0,-2.86113245106252,0,0,0,0,0,0,0,0,0,-4.22555287286405,0,0,0,0,-2.96140536355813,0,0,0,0,0,0,-4.95562677242435,0,0,0,0,0,0,5.12930455148967,0,0,0
"ERR2239677",-2.22982176461237,-3.86216458813151,4.38208068871954,-3.42865210201617,0,0,0,0,0,0,5.93859964216984,-2.1518707974001,0,0,-5.06543158663392,0,0,0,0,0,0,0,0,5.11908758398726,3.72714955242072,0,0,0,0,0,0,0,0,0.760656512355408,0,0,0,-2.8050906266326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85855948516289,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239685",0,0,0,0,-2.683533223737,0,0,0,0,0,0,0,0,-4.64801588731158,-5.41123977729801,0,0,0,0,0,0,-2.65100967352962,-6.32593767990274,0,0,0,0,0,-3.16207195326066,0,0,-4.59168344590988,0,0.283632391371553,0.211950937406201,0,0,-2.49017011919836,5.47686928023603,0,0,0,0,0,0,0,0,0,5.02980290073225,0,0,0,0,0,4.3131011659414,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239703",-3.34955722866322,-5.80160330290429,0,0,0,0,0,0,-2.60515239945257,0,0,-2.61274700466312,0,0,0,0,0,0,0,-4.51225631731182,0,-2.72791995262352,0,0,4.52541055939993,0,5.64475711535572,0,-3.03742429111248,0,0,-4.72489595692482,0,0,0,0,0,0,5.26097319635069,0,0,0,0,-2.52172990277722,0,0,0,0,-2.78524528360783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36776431457587,-4.82418634275034,0
"ERR2239708",-3.47759055272942,-6.02336352524889,0,0,0,0,0,0,0,-2.28784266946415,0,-4.98104372357783,0,0,-3.07174501293285,0,0,0,0,0,0,0,0,1.42604828680983,-0.348539329073263,0,0,0,0,-3.96265974323591,0,0,0,5.32041843029601,0,0,0,0,0,0,0,0,4.96349963871736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239711",0,0,3.90775691908465,-2.95047101536733,0,0,0,0,0,0,5.11036570487555,0,0,0,-5.42110410715909,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46803307233315,0,0,0,3.47967546866551,0.817753266393692,0,0,0,-3.3315606104176,4.27475867604132,0,0,0,0,0,0,0,0,0,0,0,0,0,4.416774906171,0,5.77043224573847,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239715",0,0,0,0,0,0,0,0,0,0,0,-2.44504217353887,-2.99156565497005,0,-6.44179412806031,0,0,0,0,0,0,0,0,0,4.23493727121797,0,-2.35500432978169,-5.18154370858619,0,0,-2.88452384524324,0,0,0.280478302770094,0,0,0,-2.77463926977009,0,0,0,0,0,0,0,-4.07898715122658,0,4.99614185560525,0,0,0,0,0,0,-4.8058161879176,0,0,0,-1.20713608045475,0,0,0,0,0,0,0,0,0
"ERR2239716",0,0,4.58267278798555,0,0,0,0,0,0,0,0,0,0,0,-4.67406633410625,0,0,0,0,0,0,-2.48665630914797,-3.73952215679341,0,0,0,-2.36183581842592,0,0,0,0,-4.30701506840599,0,-0.334408615114342,6.47704237159574,0,0,0,0,0,0,0,0,-2.36164474832159,0,-4.09081963664972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09048869352121,0,0
"ERR2239717",0,0,0,0,0,0,0,0,0,0,0,-2.86916705829488,0,0,-5.56550295537231,0,0,0,0,0,0,-2.95457360517117,-5.6286295789812,0,4.96954312036967,0,0,0,0,0,0,-5.11747159885842,0,0.875014756248748,0.895178063300033,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74807259736621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75980136152606,0
"ERR2239718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32841111269382,0,0,-2.77221098387227,0,0,4.80161027336727,-2.95373338310811,0,0,0,0,0,0,-3.0837025182581,0,0,-5.11601629155555,0,0.140486711315628,0,0,0,0,5.34112943705112,0,0,0,0,0,0,0,0,0,0,0,-2.76465628986385,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78852515950906,0,0,0
"ERR2239726",-2.44438696009255,-4.23380240823913,0,0,0,0,0,0,0,0,0,-2.10086802490764,0,0,-4.54411377965311,0,0,-2.55174327791383,0,0,4.41974900521911,-2.56895262195112,-2.68215149899982,0,3.6388101591369,0,0,0,-3.63625638667892,0,0,-4.44955646345661,0,0.400561985343122,4.64562266986472,0,0,0,6.29818081107471,0,0,0,0,0,0,0,0,0,-2.20047404197903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81133284144412,0
"ERR2239731",0,0,0,0,0,0,0,0,0,0,0,-5.09645994757689,0,0,-3.3214593049579,0,0,0,0,0,0,-3.30845410869551,0,4.52187146482632,-0.163650608080422,0,0,0,0,0,0,-5.73041061077063,0,5.7529362714595,0,-2.91023391191217,0,0,0,0,0,0,0,0,0,0,0,0,-2.77465050106076,0,0,0,0,0,0,0,0,5.04067299734181,0,0,0,0,0,0,0,0,-4.80583564108368,0
"ERR2239732",0,0,0,0,0,0,0,0,0,0,0,-2.87243117842305,0,0,-5.58023058488949,0,0,0,0,0,0,-2.54583929600531,-3.12928933912926,0,4.97519674227367,0,0,0,-3.04318070605439,0,0,-4.40952300858658,0,-0.0228844618147855,5.42008812695551,0,0,0,5.27094359949953,0,0,0,0,-3.00113392959987,0,0,0,0,-2.55801442242984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19811644638581,-4.43061094614244,0
"ERR2239734",0,0,0,0,0,0,0,-2.56253824531916,0,0,0,-2.93071534102313,0,0,1.97542002883543,0,4.43844643723119,0,0,0,0,0,0,0,5.07614787317362,4.63874081345866,-2.92953784456632,0,-3.47524393377877,0,0,0,0,4.49756033098288,0,0,0,0,6.01929906200035,0,0,0,0,0,0,-5.07410838948468,0,0,-2.94407472315341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09928700178098,0
"ERR2239735",0,0,0,-3.40188868868416,0,0,0,0,0,0,5.89224405049482,-2.08753282451144,0,0,-4.84181622108255,0,0,0,0,0,0,-2.80174972892904,0,0,3.61571291452158,0,4.25482086311293,0,-3.52451364812907,0,0,-4.85277288059742,-2.14524691003344,-0.516330220135177,0,0,0,0,6.10463671052949,0,0,0,0,0,0,0,0,0,0,0,-2.69652076182335,0,-3.71567664295806,0,0,0,0,0,0,0,0,0,0,0,4.67051096314237,0,0,0
"ERR2239736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60268450418042,0,0,-2.76764355223252,0,0,4.79369924970714,-2.46256995263197,0,0,0,-2.76839551836438,0,0,0,0,0,-4.26529627515106,0,0.333963922782799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49042930658352,4.79500169325309,-2.37534997351347,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11422683988271,0,4.31355009166119,0
"ERR2239738",0,0,0,0,0,0,0,0,0,0,0,-4.48279110694112,0,0,-5.19248899556705,0,0,0,0,0,0,0,-1.88519429292366,0,0.777862501759782,0,0,0,-3.63242263198007,0,0,0,-2.15235780368598,0.236052408706935,3.26525229748266,0,0,0,6.29154055315255,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72799307205148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239739",0,0,0,0,0,0,0,0,0,0,0,-3.08926834829007,0,0,-2.40716335887005,0,0,0,0,0,0,-3.2870058557318,0,0.96495199422108,5.3507697374528,0,0,0,0,0,0,-5.69326114690389,0,4.16932923968108,0,0,0,0,0,0,0,0,0.552373476172836,-2.45384159950435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25017832406762,0,0
"ERR2239742",0,0,0,0,0,0,0,0,-3.16543587163256,0,0,-1.72865268246206,0,0,2.22014180249459,0,0,0,0,5.48269575776867,0,-2.15709742167443,0,0,2.99411427466452,-1.76444631814563,0,0,-3.68929817332056,0,0,-3.73620233121594,0,-4.33224479009233,0,0,0,0,6.39005188046226,0,0,0,0,0,0,0,0,0,0,3.05611067025608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239743",-2.84715743889034,-4.93142134130575,0,0,0,0,0,0,-2.54651739233111,0,0,-2.84759857855898,0,0,-2.9053049281625,0,0,-2.80384368744479,0,-4.41069750587529,4.85639972313564,-2.60812595181689,0,0,4.93218541762506,6.54287324254142,0,0,0,0,0,-4.51740666108578,0,5.03213574705769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76504023800584,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78919017719846,0,0,0
"ERR2239755",-2.20294185929671,-3.81560722642215,4.3722365675789,-2.12101491044666,0,0,0,0,0,0,3.67370558850477,-1.99706245732164,0,0,-2.65413348011267,0,0,0,-2.26643015114505,0,0,0,0,0,3.45901364196943,0,-1.94779367803294,0,-3.74948736634699,0,0,0,0,4.59709403762475,0,0,0,-1.91352213905778,6.4943026208506,0,0,-3.92557217358923,0,0,0,-3.37367761301451,0,0,0,0,0,0,0,0,-3.31431756625595,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239759",0,0,0,0,0,0,0,0,0,0,0,-3.57426969575169,0,0,-2.89583637173408,0,0,0,0,0,0,-2.94651941955313,-2.27805102917311,0,6.19081671299568,-2.41810815006779,0,0,0,0,0,-5.10352134015437,-4.83859912296239,-5.01573572624934,3.9457001247624,0,0,0,0,0,0,0,0,-2.36484444985626,0,0,0,0,0,4.18828617411381,0,0,-0.244540894579695,0,0,0,0,0,0,0,0,0,0,0,0,-4.09603073914831,0,0
"ERR2239760",-3.03781869298033,-5.26165632042442,4.81844474295215,0,0,0,0,0,0,0,0,-2.52060539684415,0,0,-6.4024805061433,0,0,-2.88494838640984,0,0,4.99687718247569,0,0,-2.5523160592132,4.36581661316638,0,0,0,0,0,0,0,0,-0.155638721262727,0,0,0,0,0,0,0,0,4.42074109153124,0,0,0,0,0,0,0,-4.95843713062488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341041319091244,0,0,0
"ERR2239761",-5.78486135238843,0.551187630357625,0,0,0,0,0,0,0,0,0,0,0,0,-6.69623514758452,0,0,0,0,0,0,-2.94204502234913,2.26128234221219,0,0,0,0,0,0,0,0,-5.0957714568638,0,-0.209390768410331,-4.34694896802193,0,0,-2.45825652867807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25782520570832,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239763",0,0,4.53177165272102,0,0,0,0,0,0,0,0,-2.83864911890101,0,0,-6.22643224330634,0,0,0,0,0,0,2.36608914969372,0,-2.509791398754,4.91668449879718,0,0,0,0,0,0,-4.29853063619863,0,-0.616837129910284,0,0,0,0,0,0,0,0,4.34708621904129,0,0,0,0,0,-2.59996195055503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50326619610719,0
"ERR2239767",-2.59995764330927,-4.5032587357387,0,0,0,0,0,-2.64910666774999,0,0,0,0,0,0,-2.62206772746754,0,4.58838734321247,0,0,0,0,-2.78145223840474,-3.36177136024415,0,0,0,0,0,0,0,-2.62690459679937,-4.8176165957432,-2.6520128425235,4.54155452486045,5.8227587993728,0,0,0,0,0,0,0,0,0,0,0,0,4.54993222829274,0,0,-3.2150384446492,0,4.59342098557587,0,0,0,0,0,0,0,0,0,0,0,5.56860993441963,0,0,0
"ERR2239770",0,0,0,0,0,0,0,0,0,0,0,-2.88689923528867,0,0,-2.94068018447857,0,0,0,0,0,0,-3.13691508091418,0,0,5.00025615185172,0,-2.41632228418205,0,0,0,-2.57820854690805,-5.4332962991724,0,5.0934074883279,0,0,0,-2.51212013942279,0,0,0,0,0,0,0,-4.1851929636642,0,4.46558819575308,-3.00140389112254,0,-2.55277564033977,0,0,0,-4.35111971619729,0,0,0,0,0,0,0,0,0,4.42153710939265,0,5.19858403345917,0
"ERR2239771",-5.95224238311364,0.343715485181444,0,0,-2.87434200693784,0,0,0,0,0,0,0,-2.85863725398916,-4.97850639434584,-5.43779404324182,0,0,-2.7034519755574,0,0,4.68251617748788,-2.77550247585121,0,0,0,0,0,-4.95130496431841,0,0,0,-4.8073113047075,0,-0.486254061529846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87810399877192,0,0,0,0,0,0,-2.65570431394054,0,0,0,0,-2.06571260042126,0,-3.01603392844208,0,0,-4.59981480162487,0,2.05952366879294,0,0,0,0,5.22392400141324,0,0,0,0,-5.14572079554666,0,3.57791917776484,0,0,6.34043192428844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629487992817428,0,0
"ERR2239781",-3.17481432014433,-5.49893970708722,4.03108996675949,0,0,0,0,0,0,0,0,-2.50395231172312,-2.14553871854736,0,-3.1546486786143,0,0,0,5.9171034534391,0,0,-2.44569162331737,0,0,4.33697262363398,0,-2.49971407281896,-3.71618207013026,0,0,0,-4.23606215123129,0,5.46401179138999,0,0,0,-3.50954908720418,0,0,0,0,0,0,0,-4.32963177851737,0,0,0,0,0,0,0,0,6.07871733069461,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98052266792893,0,0,0,0,0,0,0,0,-2.56846554434466,0,-5.63435996557911,0,0,0,0,0,0,-2.3229728716824,-0.554286332928764,0,0,0,0,0,0,0,0,4.448712820295,0,0,0,0,0,0,-1.02352783526043,-3.05183685249554,0,-4.02350703835809,0,0,0,0,0,0,0,0,0,0,0,-5.28593648493336,0,0,0
"ERR2239787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371717741189986,0,0,0,0,0,0,-3.30813691198513,0,0,0,0,0,0,-2.30419645676994,0,0,-5.72986120995226,-3.21883723555705,0.345889685853502,0,0,0,0,3.99098533374572,0,0,0,0,0,0,0,0,0,0,0,-3.95962166971343,0,-5.57518963327936,0,0,0,0,0,0,0,0,0,0,0,-0.606025473547865,0,0,0
"ERR2239790",0,0,0,0,0,0,0,0,5.08348385296956,0,0,-2.56674858932571,0,0,-5.50601234148546,0,0,0,0,0,0,-2.64470776095842,0,-2.81143756421006,4.44573896696788,0,0,0,0,0,5.16399355744499,-4.5807682131517,0,0.413342453650517,0,0,0,0,0,0,0,0,4.86955270351951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239796",0,0,0,0,0,0,0,-3.3190984261867,0,0,0,-5.42789270465449,0,0,-5.44235936455204,0,-5.74884710947727,0,0,0,0,-3.18945424796476,0,0,0.34225633904802,0,0,0,0,0,0,-5.52429680589135,0,0.66281295454702,0,-2.82091335870128,0,-2.86633333785429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96463497259211,0,0,4.88596526102038,0,0,0,0,0,0,0,0,0,0
"ERR2239799",0,0,4.25894853942254,0,0,0,0,0,0,0,0,-5.23194071466752,0,0,-3.01251740158538,0,0,0,0,0,0,-2.37210394095505,0,0,-0.381675962200054,0,0,0,-3.51605992901263,0,0,-4.10860454656851,-2.43621778930128,5.21783319823125,0,0,0,0,6.08999443950689,0,0,0,0,0,0,0,0,0,-2.78964062631791,0,0,0,-4.21965298937294,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83179929964088,0
"ERR2239801",0,0,0,0,0,0,0,0,0,-0.527946624930043,0,2.33887951353668,0,0,-6.17366460423891,0,0,0,0,0,0,0,0,0,-4.50104887055374,0,0,0,0,0.396416411359991,0,0,0,-1.78265200506125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239803",0,0,0,0,0,0,0,-3.01260362748757,0,0,0,0,0,0,-5.54590835437776,0,-5.21798254587477,-2.78978945983031,0,0,4.83205708684624,-3.1401192575017,0,0,0,-2.3102248538085,-2.54940630264849,0,0,0,0,-5.43884609581841,0,1.61030271231473,0,0,0,-2.2855463841996,0,0,0,0,0,0,0,-4.4157012453235,0,0,0,4.0014268237047,0,0,0,0,-3.95868246048905,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239804",0,0,0,0,0,0,0,-2.60279807396981,0,0,0,0,0,0,-2.755844891176,0,4.50817850595812,-3.16458330807899,0,0,5.48121907437721,-3.48186024147316,0,-2.59956872713816,0,-2.64181210300479,0,0,0,0,0,-6.03075884308556,0,4.77326336929595,0,0,0,0,0,0,0,0,4.50258511317045,0,0,0,0,0,0,4.57575278645468,-5.45700242964667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301903362645033,0,0,0
"ERR2239809",-2.68493215016229,-4.65043889895624,0,0,0,0,0,0,0,0,0,-5.38986861044203,0,0,-2.78973669779326,0,0,0,0,0,0,-5.31042887888487,0,0,1.03940931594867,0,0,0,-3.34421061167012,0,0,0.456506699938777,0,4.83196570031735,0,0,0,0,5.79234269062364,0,0,0,0,0,0,0,0,0,-2.59493147532303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49455315741915,0
"ERR2242031",0,0,0,0,0,0,3.49822784309298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70819005985099,0,0,0,0,0,0,0,0,0,6.42277358778379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958593401347929,0,0,0,0,0,-3.16361691875435,0,0,0,0,0,0,-2.10858567517941,0,0,5.47954523896704,0,0,0,0,0,0,3.65217752152266,1.66033247493488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91264367927,0,0,0,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50849915439709,0,0,0,0,0,0,0,0,0,6.0768987937282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,0,0,0,-2.14543302649777,0,0,-2.24424070564995,0,0,0,0,0,0,0,0,0,0,0,3.7159990061304,-6.0860495027706,0,-2.0783897207854,0,0,0,0,0,2.36657994665708,0,3.01155268611775,3.88713892659995,0,0,0,0,0,0,0,-3.5998765943292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,-1.96677802244305,0,0,0,0,0,0,3.40655946208121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03365393541281,0,0,0,0,0,0,0,0,0,2.39215596918579,0,0,0,0,0,0,0,2.85028558014872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,-1.68456770710097,0,0,0,0,0,0,2.91775685748869,0,0,0,0,0,0,0,-1.31741925884598,0,0,0,0,0,0,0,0,0,-3.83657369223196,0,0,0,0,0,0,0,0,0,6.64514056192787,0,0,2.28183709119097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69694194025488,0,0,0,0,0,0,0,0,0,6.40329127315371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0.245816434738288,0,0,0,0,0,0,-0.425766554302153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69431658335747,0,0,0,0,0,0,0,0,0,6.39874402161941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,-2.30029723883505,0,0,0,0,0,0,3.9842316901727,0,-2.60227617141827,0,0,-2.61910212840915,0,0,0,0,0,0,0,0,0,0,0,4.50727454422227,-5.46836612988793,0,0,0,0,0,0,0,0,0,2.92358487376465,4.53641795661643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55376700415752,0,-1.6750185983126,0,0,0,0,0,0,0,6.15530500946267,0,0,0,0,0,0,0,0,-2.90121731590022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,-1.81421724115665,0,0,0,0,0,0,3.14231643765075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75858994285543,0,-2.59918755754642,0,0,0,0,0,0,0,6.51006874584301,0,0,0,0,0,0,0,0,-4.50192490807125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,-1.64201820294384,0,0,0,0,0,0,2.84405895445167,0,0,0,0,-1.87123994153271,0,-1.19743326599013,0,0,-4.95949204553135,0,0,0,0,0,0,0,-5.27263758785081,0,0,0,0,0,0,0,0,0,3.64116795705539,3.24108265188686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50626643186926,0,-3.47252816657063,0,0,0,0,0,0,0,6.0730316048708,0,0,0,0,0,0,0,0,-6.01459521521433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54063209349239,0,0,0,0,0,0,0,0,0,6.13255467683777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2035574754407,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831662229685,0,0,0,0,0,0,0,0,0,6.44031330844603,3.8166735048615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74872226532823,0,0,0,0,0,0,0,0,0,6.49297742701319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93170986717614,0,-2.04010732671535,0,0,0,0,0,0,0,6.80992125056895,0,0,0,0,0,0,0,0,-3.5335695427645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.871867401311006,0,0,0,0,0,0,0,0,0,-2.43608135486265,0,0,0,0,0,0,0,0,0,4.21941667799333,0,0,1.51011863653371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527588673098347,0,0,0,0,0,0,0,0,0,-1.67028011174935,0,-3.93073919547508,0,0,0,0,0,0,0,2.8930100164217,0,0,0.913810387304184,0,0,0,0,0,-6.80823999786525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76865836723562,0,0,0,0,0,0,0,0,0,6.52750776842166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47302053718674,0,-2.87099789441154,0,0,0,0,0,0,0,4.28339721856871,0,0,0,0,0,0,0,0,-4.97271422154405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
