"","74426__45067_121428","1512__218538","487175__1492_29466","1504__38986_61635","84112__1343_57706","1492__29466","47715__943673","1428__454171","658062__29542_425358","45067__121428","33075__1113802","101070__521466","29542__425358","97478__470_582","856__33029_390877","216778__676599","1260__33034_309120","301301__105841_871324","1684__860_158847","820__454154","536633__111015_214856","488__483_28091","76860__1385387","29389__52242","46867__36850_1465754","291644__1559_165179","29360__52787","246787__2751_194326","1535__1161942","1343__57706","470__582","1623__52767_179628","351091__239935_328813","1203033__1681_39778","33034__309120","147802__310297_310298","111015__214856","103621__1328_1655","1522__84026_103892","1559__165179","1379__1520_1121298","36745__39492_78342","410072__40520_166486","121163__59505_216816","115979__851_1597","239935__328813","39497__28117_397865","1681__39778","1656__1496_33035","261299__41976_161879","84026__103892","852__197614_437898","1328__1655","29354__45254_84031","29367__823_28026","39492__78342","1338__1303_1547","86663__1282_1735","40520__166486","1688__1689_208479","851__1597","1520__1121298","1496__33035","1613__1596_33959","36740__33007_69825","310297__310298","39029__1280_29385","28117__397865","328814__28116_28901","43675__1304_1308","35833__329854","39485__729_28161","1282__1735","282125__28126_187327","197614__437898","46506__818_47678","45254__84031","626932__1307_40518","1303__1547","823__28026","39493__1561_163665","1689__208479","33007__69825","28116__28901","37734__1352_28037","1307__40518","735__89014_183417","202789__181487_308994","1349__1311_46503","1533__315405","33029__390877","105841__871324","28126__187327","114702__106654_1195760","860__158847","562__1685_762210","1596__33959","36850__1465754","1561__163665","546__33031_1827099","29348__156974","301302__85831_196024","573__1335_69208","1078392__1314_1408","38986__61635","626930__817_387661","2145__109790_156980","483__28091","818__47678","1311__46503","1352__28037","13335__33038_762212","2751__194326","1304__1308","89014__183417","817__387661","102684__727_234908","52767__179628","41976__161879","1598__762211","1280__29385","1694__1680_35760","181487__308994","1335__69208","106648__821_371601","106654__1195760","33038__762212","33031__1827099","85831__196024","1314__1408","1691__623_39777","1264__39491","821__371601","109790__156980","727__234908","1755607__357276_1755626","1110546__78345_574930","1680__35760","729__28161","158787__1686_78448","357276__1755626","59505__216816","623__39777","853__71656_1297750","78345__574930","1685__762210","71656__1297750","1686__78448"
"SRR6264286",0,-3.9721574750305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9721574750305,0,0,0,0,0,-3.60970450721673,0,0,0,0,0,0,-2.3779700806781,0,0,0,0,0,0,-6.25219160680975,0,0,0,0,0,4.11876499861314,0,0,0,0,0,0,0,0,-4.62982957451135,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44736862531118,0,0,0,0,0,0,0,0,0,0,0.320062273314892,0,0,0,4.23896680388896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59010101965145,0,0,0,0,0,0,0,0,0,4.48618656277227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91360679669472,0,0,0,0,-5.04651500515327,0,0,0,0,0,0,0
"SRR6264287",0,-4.41713530468767,4.69620039687412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47844782063713,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29279754925186,0,0,0,0,0,0,0,0,4.63925629237614,0,0,0,0,0,-2.96038331996352,0,0,0,0,0,0,0,-5.12753432005625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93811118953601,0,0,0,0,0,0,0,0,0,5.08895785856299,0,0,0,0,0,0,0,0,-3.46113326589429,0,0,0,0,0,0,0,5.9948586682957,0,0,-3.17218661535525,0,0,0,0,-5.49438838888525,0,0,0,0,0,0,0
"SRR6264288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33226694028504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10693646703001,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05890328363217,0,0,0,0,0,0,3.10887893354303,0,0,0,5.38137181678453,0,0,0,3.56612509512132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9938457001196,0,0,-2.0521057400431,0,0,0,0,0,0,0,0,0,0,0,0,-3.69336196586404,0,3.55435140425838,0,0,0,0,0,6.397090575619,0,0,-4.42357099726678,0,0,0,0,-0.300717151622742,0,0,0,0,0,0,0
"SRR6264289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76839094390191,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84065135547404,0,0,0,0,-3.8893010975743,0,0,0,0,0,0,0,0,3.18810166670157,0,0,-6.73646710693209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76707306755751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51788225410654,0,0,0,0,0,0,0,0,0,-2.3583015917237,0,0,3.0606603336962,0,0,0,0,0,0,4.084698176436,0,0,0,0,0,0,0,0,-1.84648786970338,0,0,0,0,0,0,0,3.19821080588587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610348448910931,0,0
"SRR6264291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87371696517176,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97742379025014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32065307472809,0,0,0,0,0,0,-4.44827338122414,0,0,0,0,0,0,0,0,0.650283443791615,0,2.2874382246011,0,-3.05022489603355,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60882100253174,0,0,0,0,0,0,0,0,0,0,0,5.28314449444161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387963010488009,0,0,0,0,0,0,0,0,0
"SRR6264293",0,0,-2.06696757092071,0,0,-3.5800928504319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92823127208379,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07184533956117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76167705388698,0,0,-5.96097503633918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63780791400109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03733376742342,0,0,0,0,0,0,4.01239845899344,5.24047124232216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.30086813522605,0,0
"SRR6264295",0,-5.00098749032119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12900831129447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34414024167861,0,0,0,0,0,0,0,-2.69120128123431,0,0,0,0,0,0,0,0,0,0,0,0,4.06016999865414,0,0,0,0,0,0,0,2.27328014368047,0,0,0,4.66129735249229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36340637410607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43893377708211,0,0,0,0,0,0,0,5.95640802577096,0,0,-5.48314613273105,0,0,0,0,-1.0990155500047,0,0,0,0,0,0,0
"SRR6264296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70603396532457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95493750738036,0,0,0,0,0,0,0,0,0,0,0,0,3.59555003012247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54931564421886,0,0,0,0,0,-1.69627508143066,0,0,0,0,0,0,0,-2.93803462465094,0,0,0,0,0,0,0,0,0,-0.484977118329246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79675175674575,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03316715113844,0,4.84411613884115,0,0,-5.25359961362073,0,0,0,0,-0.546357943983669,0,0
"SRR6264297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05394734176485,0,0,0,0,0,0,0,0,0,0,0,0,2.02940779216374,0,0,0,0,0,0,0,0,3.55754115200775,0,0,0,0,0,-1.73242870761584,0,0,0,0,0,0,0,0,0,0,-2.97500285335761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00065454208152,0,0,2.97208012008486,0,0,0,0,0,0,0,-4.0887462963551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415921733539175,0,0,0,0,0,0,0,-0.0386554254303425,0,0
"SRR6264298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05105565758174,0,0,0,0,0,0,0,0,0,0,0,5.74285299495752,0,-3.32836250329264,0,0,0,0,-2.2579912178484,0,0,0,0,0,0,0,0,5.76489296170999,0,0,-3.91095551235776,0,0,0,0,0,-2.09699381264181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63209982665318,0,0,0,0,0,-1.85192806877525,0,0,0,0,0,0,0,0,0,0,-6.28579854624283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20763350708164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416084559397511,0,0
"SRR6264299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34631564192295,0,0,0,0,0,-2.32897676733946,0,0,0,1.54657337928903,0,0,5.79598870997301,0,0,0,3.43439116793373,-4.03390609067947,0,0,0,0,0,0,0,3.84321058032058,-1.60087251161247,0,0,0,0,0,0,0,0,0,0,0,-4.17991731101805,0,0,0,0,0,0,0,0,0,-2.7727925265532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70253714460004,0,0,0,0,0,0,0,0,0,6.41298245135827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150968978913361,0,0,0,0,0,0,0,0,0
"SRR6264301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40039778494036,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42556011432363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.410574586099839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60599727362002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484697911532697,-1.15810484678928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230324788388994,0,0,0,0,0,0,0,-4.51371968229584,0,0
"SRR6264302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31611638491015,0,0,0,0,0,-3.29838639859356,0,0,0,0,0,0,5.3628024688004,0,0,0,0,0,0,-5.71297282535817,0,0,0,0,0,0,-2.62534456924645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54723018130988,0,0,0,0,0,0,0,-5.39812996110251,0,0,0,0,0,0,0,0,0,0,0,0,-2.69086791921103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53394674589186,0,0,-0.395942010000861,-4.66071995253064,0,0,0,0,0,4.38892450755853,0,0,0,0,0,0,0,0,-3.2831842822507,0,0,0,0,0,0,0,5.68664198746977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55051762318626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51093066720622,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39758261016648,0,0,5.03311454651942,0,0,0,-2.43655417215984,0,-2.08769060520479,0,4.349059489884,0,0,0,5.88478570372083,0,-3.61598619869891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48490390641433,0,0,4.22023562157477,0,0,0,0,0,0,4.30397981783601,0,0,0,0,0,0,0,0,-2.62079871951633,0,0,0,0,0,0,0,4.53935653861374,0,0,-2.66564728677308,0,0,0,0,4.61703653574909,0,0,0,0,0,0,0
"SRR6264306",0,0,-1.14954627312292,0,0,0.477500661475684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64709555693888,0,-1.71332750714739,0,0,0,0,0,0,0,-1.5594624795794,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96757029238461,2.8528531895391,0,0,-2.70106824712887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71909936041566,0,0,0,0,0,-2.70479984988362,0,0,0,6.44166905063684,0,0,0,0,0,0,0,0,0,0,4.68485076430311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264307",4.36504972680106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58004109392842,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46876226029962,0,0,0,0,0,0,-2.47739088533791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2909668836133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866645804902662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84543104026604,0,0,-3.27238914534456,0,0,0,0,0,0,0,5.66794426187368,0,0,0,0,4.92843113117434,0,0,0,0,0,0,0,-0.351052395085266,0,0
"SRR6264309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82153353510074,0,5.54584588164678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10736853669588,0,0,-0.371997656320166,0,-2.76427115985364,0,0,0,0,0,0,0,0,0,5.38212018339822,0,0,0,0,0,0,0,0,-4.78785809476385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32260680288684,0,0,0,0,0,0,0,5.754923796174,0,0,-2.6272533764101,0,0,0.266187212236911,0,-4.55053633229917,0,0,0,0,0,0,0
"SRR6264311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66127713826971,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87741640893577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33057843374615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42915362135665,0,0,0,0,0,0,0,0,0,0,-1.6506790367846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47536668401077,0,0,0,0,0,0,0,0,0,2.5125898259613,1.05889459061958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03808312414616,0,0,0,0,0,0,0,0.479645309682331,0,0
"SRR6264312",0,0,-2.68111714167318,0,0,-4.64383111042179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00563359383574,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71117175816861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.67069916958391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44412376515669,1.37631790942958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44027742467868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22668448410681,0,0,0,0,0,0,0,-0.468656678672695,0,0
"SRR6264313",0,0,-3.22935123939695,0,0,-5.59340042212104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19655335234291,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24120148929034,0,0,0,0,0,0,-3.80454200779366,0,0,0,0,0,0,0,0,0,-4.41426895221159,0,0,0,0,0,-2.14168266195174,0,-3.88187484944991,0,0,0,0,0,-3.70950318418978,0,0,0,0,0,0,0,0,0,4.12835265103703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28008908019749,0,0,0.223435011741316,0,-3.94923013268505,0,0,0,0,-4.07422217788414,0,0
"SRR6264314",0,0,-3.04265427326045,0,-3.03780567044834,-5.27003179115366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26163376473737,0,0,0,-3.43150365197002,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94353867157023,0,0,0,0,0,0,0,0,-2.55113564760293,0,0,0,0,0,0,0,0,0,0,0,0,-6.13657668459863,0,-5.81542528463946,0,0,0,0,0,0,-4.4186965586484,0,0,0,0,0,-1.76836296048217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06289449377803,0,0,0.153024781159424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238879271824646,0,0,0,0,0,0,0,0,0
"SRR6264315",0,0,-3.5460343101838,0,-2.55807085689607,-6.1419115906208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43070869350525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48976164723009,0,0,0,0,0,0,0,0,0,2.48685533551656,0,0,-5.30226491979604,0,0,0,0,0,0,0,0,4.3123936717389,0,0,0,0,0,-5.92512322524888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156420750104517,0,0,0.492881481930889,0,0,0,0,0,0,4.65706259871292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10930875724765,0,-2.63235635258298,0,0,0,0,0,0,0,0,0,0,0,-2.27848313100361,0,0,0,0,0,0,-2.37378144807052,0,0,4.55937494630042,5.38548074397178,0,0,0,3.94644854708687,-2.2623298101713,0,0,0,0,0,0,0,0,0,0,-5.90580690399016,0,0,0,0,0,0,0,0,0,0,0,0,4.11151007412256,0,-3.91847017469434,0,0,0,0,0,0,0,0,0,0,-3.07440220617282,0,0,-2.86313649836683,0,0,0,0,0,0,0,4.9590978841762,0,0,0,0,5.32502082399317,0,0,0,0,0,0,0,0.150145112612457,0,0
"SRR6264321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37246399026585,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.10922817026805,0,0,0,0,0,0,-2.88945372289843,0,0,0,0,0,0,0,0,0,0,0,-1.88394321773857,0,-2.72122903085097,0,0,0,0,0,0,0,0,0,0,5.00468065417912,0,0,0,4.71330694046529,0,0,0,0,0,0,0,0,0,0,0,-1.27410851595213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.263085371698,-3.41687637517692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853679044982073,0,0,0,0,0,0,0,0.121177514880559,0,0
"SRR6264322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23711578535613,0,0,0,0,0,-2.79642383924222,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84354816906434,0,0,0,0,0,0,0,0,0,3.82516211219881,0,0,0,-1.81117084506184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13703992483457,0,0,0,-1.83759282315937,0,0,0,-1.9564267755187,0,0,0,0,0,0,0,0,0,0,3.47442564098407,0,0,3.18280413333596,0,0,0,0,0,0,0,0,0,0,0,3.38863057648654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6264327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50844664363438,-2.21958727329962,0,0,0,0,0,0,0,0,0,0,0,-2.42295811487843,0,0,0,-3.84443792918822,0,0,0,0,0,0,0,0,4.19668655958076,-2.28958972310131,0,0,0,0,-2.71802372220861,0,0,-2.54473071502672,0,0,0,0,0,0,0,0,0,0,0,0,3.96568572889902,0,0,0,0,0,0,-4.70775518304279,-2.3182501404084,0,0,0,4.40760289000735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40945077467582,0,0,4.01532702784103,0,0,0,0,0,0,5.90534196764358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54131067681064,0,0,0,0,-6.13373001762215,0,0,0,0,0,0,0
"SRR6264328",0,-3.56144957293612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59786233423401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22371776669663,0,0,0,0,0,-1.36717454068105,0,0,0,0,0,-2.05760052435643,0,0,0,2.11954134604329,0,0,0,-2.36801576727422,0,0,0,0,0,0,0,0,-2.42877983175162,0,0,0,0,0,0,0,3.56386864986571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6034331162489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69275509707487,0,0,0.255620130932881,0,-4.66398864047374,0,0,0,0,0,0,0
"SRR6264331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.47228510223741,-2.52467641385453,0,0,0,0,0,0,0,0,0,0,0,6.01417421543968,0,4.37286782146683,0,0,0,0,0,0,-5.49734844785068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679136903318775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39459263605961,0,0,0,0,0,0,0,0,0,-2.73632697902101,0,0,0,0,0,0,0,0,0,4.73945735378585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63257509520296,0,0,-2.41816114373682,0,0,0,-3.36802779683229,4.559753819632,4.14755610908553,-5.83359526541779,4.18837796184104
"SRR6264332",0,-3.9056173628895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97714524439007,0,0,0,0,0,0,0,0,0,0,0,0,-2.37863903198493,0,0,0,0,0,-2.31442183767314,0,0,0,0,0,0,4.11992365626434,-2.95276222836989,0,0,0,4.00869621299681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11433420220694,-3.59386564559426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22475789374558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61243239657808,0,0,0,0,-2.42733471500188,0,0,0,0,0,0,0,-4.20426705335897,0,0,0,0,0,0,0,0,0,0,-2.31053979462548,0,0,-4.00197231720108,0
"SRR6264333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08144653166376,0,0,0,0,0,0,0,0,0,0,0,0,-6.19368213953748,-3.60517114607966,0,0,0,0,0,0,0,0,0,0,0,0,-2.76076879134447,0,-4.94710560064744,0,0,0,0,0,0,0,0,-2.34891601549383,0,0,0,4.78179181455913,0,0,0,0,0,0,0,0,0,0,0,-2.2484759768188,0,0,0,0,0,0,0,0,0,-2.6131034588694,0,0,0,0,0,0,0,0,0,4.52602795619578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54928066971594,0,0,0,0,0,-3.89447463144822,0,4.00643314456639
"SRR6264334",0,0,0,0,-2.21410535342133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83494296543599,0,0,0,-2.03646496169201,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52726078148437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52220862155963,0,0,-1.75154321609715,0,-5.21762740781804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60444287961726,0,0,0,0,0,0,0,3.03376184193286,0,2.77897658533921,0,0,0,0,2.90843449428904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177151128301781,0,0,0,0,0,0,0,0,0
"SRR6264335",0,0,-2.88414125761598,0,0,4.99547919439647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.76300397163057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97135556335795,0,0,0,3.05361245280987,0,0,0,0,0.222054841807864,0,0,0,0,-4.70553300227495,3.41448799551954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71358069315732,0,0,0,0,0,0,0,0,0.648168295024418,0,0,0,0,0,6.43211043855532,0,0,0,0,0,0,0,0,0,0,0,0.128131061380898,0,0,0,0,0,0,0,0,0
"SRR6264336",0,-2.67273434723109,-2.13297563859157,0,0,-3.69442217734727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63341407480781,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29325778250299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85767301185079,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94030342531156,0,0,0,0,0,0,-1.64985282714393,0,0,0,-3.21758404037507,0,0,0,5.09275492230843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85762892162444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1421986576634,0,0,0,0,0,0,0,3.21654873447679,0,0,-2.2360670762222,0,0,0,0,-3.87298178514883,0,0,0,0,0,0,0
