"","39491__47770_204516","1735__1623_28111","53345__573_1286","584__287_582","1358__1351_1363","1283__1318","154046__310297","329__501496","116085__384638","310298__376804","54291__158836","1352__562_820","550__40214_40324","39488__216816","363265__45851_454155","287__582","562__820","457412__751585","40545__665951","39486__626940","573__1286","1623__28111","1354__328814_1118061","46228__28116_46506","1680__43765_411489","1351__1363","817__322095","371601__40518_46503","45851__454155","166486__552398","47770__204516","546__1689_33038","328813__624_28126","387090__39492_47678","626933__823_487174","100886__165179_218538","28116__46506","40518__46503","33043__853_357276","39492__47678","165179__218538","33039__821_246787","823__487174","853__357276","328814__1118061","28125__818_28117","239935__301301","821__246787","43765__411489","296__674529","818__28117","291644__328812","729__40520","624__28126","1689__33038","40214__40324","303__1681_261299","1681__261299"
"ERR2239781",0,0,0,0,0,0,0,0,-5.1243655847362,0,0,-2.44569374637132,0,0,-3.50955121025813,0,-4.23606582846859,0,0,0,0,0,0,0,0,0,0,0,6.07872100793192,0,0,0,0,0,0,-2.32735300049014,0,0,-6.32946724486652,0,4.03109364399679,-2.14554084160131,0,-0.0349279156972301,0,-2.50395443477706,4.32963545575468,-3.71618574736756,0,0,-4.33697630087129,0,0,0,0,0,0,0
"ERR2239784",6.53683902910071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66874254998905,-2.56846766739861,0,4.36773862386462,0,0,4.64594998947269,0,0,0,0,4.44871649753231,-2.9484021510258,0,0,-3.37401617904188,0,5.10678232672206,0,0,0,5.84396744765995,0,0,0,0,0,0,0,0,0,0
"ERR2239785",0,0,0,0,0,0,0,0,0,0,0,-2.94949865389052,0,0,0,0,-5.10868152539439,0,0,0,0,0,0,0,0,0,0,-3.07708925081398,0,0,0,0,0,-2.95719291258299,0,0,0,-5.32967492183387,-5.24351134411244,-5.12200837237632,0,-3.30977933875679,0,-1.40352559970295,0,-2.66682793578076,4.67622004841417,-5.73270597656848,0,0,4.6190814798163,4.93729458848182,0,0,0,0,0,0
"ERR2239787",5.14587979502778,0,0,0,0,0,0,0,0,0,0,-5.61233761486297,0,0,0,0,-1.73887587620654,0,0,0,0,0,0,-1.80486847276635,0,0,4.95132447714977,0,0,0,0,0,6.43767871722199,0,0,0,3.12612389581056,0,-2.77263940075133,0,0,-3.35838542792658,0,4.80235231316862,0,0,0,5.81689419256778,0,0,0,0,0,0,0,0,0,0
"ERR2239790",5.26737321071073,0,0,0,0,0,0,0,4.40242983363694,0,0,-2.64470988401237,0,0,0,0,-4.58077189038901,0,0,0,0,0,0,0,0,0,0,2.35255811628888,0,0,0,0,0,0,0,0,0,4.86955638075681,-2.87232998223799,0,0,-2.9631505771285,0,4.97502146533962,0,-2.56675071237966,0,5.1323273500636,0,0,-4.44574264420518,0,0,0,0,0,0,0
"ERR2239796",5.05968837292985,0,0,0,0,0,0,0,0,0,0,-3.18945637101871,0,0,0,0,-5.52430048312866,0,0,0,0,0,0,0,0,0,0,-2.47748134311094,0,0,0,0,0,0,0,-3.31910054924065,0,-4.29112356107214,-2.91251942419502,0,-5.74885078671458,5.64183096351045,0,5.04463162073702,0,-2.81274937012181,-4.96463864982942,0,0,0,-4.87182481800833,0,0,0,0,0,0,0
"ERR2239799",0,0,0,0,0,0,0,0,0,0,0,-5.88816811607557,0,0,0,0,1.98138989293838,0,0,0,0,0,0,0,0,0,0,-2.32866525222502,0,0,0,0,4.87243982471045,0,-2.78964274937186,-2.45890720875432,0,-4.03336653067392,-3.01251952463933,0,4.25895221665985,0,-4.83180297687819,5.21783687546856,0,-2.50579212062801,0,0,0,0,-4.34015926613347,0,0,0,0,0,0,0
"ERR2239801",7.20288346534035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27714239687174,5.75965979645857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57222711767663,0,0,-2.53787477064868,0,4.45522805642238,3.94412632745103,0,0,4.39572804601073,0,0,0,0,0.655423394711667,0,0,0,0,0
"ERR2239803",4.61620389605396,0,0,0,0,0,0,0,0,0,0,-3.14012138055565,0,0,0,0,-5.43884977305571,0,0,0,0,0,0,-2.78979158288426,0,0,0,0,0,4.00143050094201,0,0,0,0,0,-3.01260575054152,-4.83206076408355,0,-3.23781065245868,0,-5.21798622311208,-3.40381936470579,0,5.60805255534616,0,0,0.45701878483445,5.89558807945725,0,0,0,0,0,0,0,0,0,0
"ERR2239804",0,0,0,0,0,0,0,0,0,0,0,-3.48186236452711,0,0,0,0,-6.03076252032287,0,0,0,0,0,0,-5.80593677516404,0,0,0,-2.59957085019211,0,4.57575646369199,0,0,0,-2.60280019702375,0,0,-0.906268023112306,4.50258879040776,-2.75584701422995,-4.50818218319543,0,-2.86907394477257,0,4.77326704653326,0,0,0,4.96938184301815,0,0,0,0,0,0,0,0,0,0
"ERR2239809",-2.59493359837698,0,0,0,0,0,0,0,0,0,0,-5.86764716417219,5.57399739108929,0,0,0,1.42162972648822,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49455683465646,0,0,0,0,0,0,0,-5.47467309406345,0,0,-3.20282529938734,0,0.181526801361105,0,-2.99498805245555,0,5.54745614630587,0,0,-5.18747147491477,0,0,0,0,0,0,0
"ERR2242031",0,0,0,0,0,0,0,0,0,0,0,-2.48437975532521,0,0,0,0,6.42277726503543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242043",0,0,7.71777131558447,0,0,0,0,0,0,0,0,-2.10858779823888,6.32723808362765,0,0,0,3.65218119876953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10426746614984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91264735651687,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,-3.50850127746207,0,0,0,0,6.07690247098463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,-2.14543514955586,0,-2.07839184384349,2.36658362390156,0,0,0,0,0,-3.9123872514478,0,0,0,0,6.77645349839234,0,0,0,3.71600268337488,0,0,0,0,3.59988027157368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,-2.85028925739798,0,0,0,0,0,-3.70738503714375,0,0,0,0,6.4213792475536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93356029100781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",0,0,0,0,0,0,0,2.28184076844262,0,0,0,-3.83657581529419,0,0,0,0,6.64514423917952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36913966032641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,0,0,4.77341686659874,0,0,0,0,0,0,-3.69694406331848,0,0,0,0,6.40329495040775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0,0,0,0,-4.1456735815695,0,0,0,0,6.39874769887106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.491628623352116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242071",0,0,-2.60227829447636,0,0,0,0,0,0,0,0,-2.45769327089979,0,0,0,0,6.19754009980415,0,0,0,4.50727822146674,0,0,0,0,0,0,0,0,0,0,4.60059872378627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242074",0,0,0,0,-1.6750207213762,0,0,0,0,0,0,-3.55376912722113,0,0,0,0,6.1553086867167,0,0,0,0,0,0,0,0,2.90122099315426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,-2.59918968060865,0,0,0,0,0,0,-3.75859206591766,0,0,0,0,6.51007242309466,0,0,0,0,0,0,0,0,4.5019285853229,0,0,0,0,0,3.62843872843775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,0,0,3.5167536504497,-3.6874355670674,0,0,0,0,6.38682575179729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2840406520011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242091",0,0,0,0,-3.47253028963148,0,0,0,0,0,0,2.8112521224175,0,0,0,0,6.07303528212006,0,0,0,0,0,0,0,0,6.01459889246359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,0,0,0,0,0,0,-3.54063421655599,0,0,0,0,6.13255835409181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,0,-3.71831874536046,0,0,0,0,6.44031698570007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,0,-0.535000905954443,0,0,0,0,6.49298110426723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242121",0,0,0,0,-2.04010944977896,0,0,0,0,0,0,-3.93171199023975,0,0,0,0,6.80992492782299,0,0,0,0,0,0,0,0,3.53357322001854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",0,0,0,0,0,0,0,1.51012231378297,0,0,0,-2.4360834779235,0,0,0,0,4.21942035524259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242136",0,0,0,0,-3.93074131853731,0,0,0.913814064555833,0,0,0,-1.67028223481158,0,0,0,0,2.89301369367335,0,0,0,0,0,0,0,0,6.8082436751169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,-3.76866049030061,0,0,0,0,6.52751144567809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,0,0,2.15886387540074,0,0,0,0,0,0,-2.47302266024621,0,0,0,0,4.28340089581558,0,0,0,0,0,0,0,0,0.350560660725602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242148",0,0,0,0,0,0,0,0,0,0,0,-3.74379495547189,0,0,0,0,6.48444307599737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,0,-2.04994958335342,0,0,0,0,0,0,-3.54940622378612,0,0,0,0,6.14775191629874,0,0,0,0,0,0,0,0,3.55061683132277,0,0,0,0,0,6.59113371719701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,-2.99451153904551,-1.39011005491118,0,0,0,0,0,0,-3.66392409685204,0,0,0,5.18664612947809,6.34610269082365,0,0,0,0,0,0,0,0,2.40774124321853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",6.45815822904175,0,0,0,0,0,0,0,0,0,0,-5.90366838170728,0,0,0,0,1.6560288984445,0,0,0,0,0,0,4.70885836936248,0,0,0,0,0,0,0,0,0,-2.93098127527313,0,0,0,0,-2.65480175732172,5.07660848480608,0,1.95205470924183,0,-4.59825152770437,0,0,0,4.79863557074156,0,0,0,0,0,0,0,0,0,0
"ERR2242471",5.37574131894161,0,0,0,0,0,0,0,0,0,0,-3.16667320750807,5.59011002792175,0,0,0,5.48483888637107,0,0,0,0,0,0,0,4.47096957948621,0,0,0,0,0,0,0,0,0,0,1.16427558543813,0,0,-2.85184026736058,0,6.07505632063831,0,0,4.93953223813933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242476",0,0,0,0,0,0,0,0,0,0,0,-5.58133260688602,0,0,0,0,1.73332525006651,0,0,0,0,0,0,0,0,0,0,-4.94891066278067,0,0,0,0,0,-2.53006404452723,0,-2.67395229295734,0,0.616643487685962,-3.18003766641203,4.38219947152438,4.63142122841741,-2.75323517663671,0,5.50798680820841,0,0,5.29969714533936,4.76874321112065,0,0,0,0,0,0,0,0,0,0
"ERR2242477",0,0,0,0,0,0,0,-2.86720230813443,0,0,0,-3.4797012749355,0,0,0,0,6.02701940335048,0,0,0,0,0,0,-3.35313858082091,0,0,4.34355008763089,0,0,1.00084241281532,0,0,0,0,0,-2.30380284602698,5.80780638680122,0,-1.99358885653482,0,-3.99030357994051,0,0,3.45299718892145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242478",0,0,0,0,0,0,0,0,-4.61802461710181,0,5.46112408022063,-5.55576808423532,0,0,0,0,1.64644783732357,0,0,-4.6505425347435,0,0,0,0,0,0,0,-2.35761360227665,0,0,0,0,0,0,0,0,0,-4.08350654375865,-2.50703655188781,0,0,-2.44858717097711,0,4.34231468430197,0,0,0,4.24107738689369,0,4.76078663370743,0,0,0,0,0,0,0,0
"ERR2242480",0,0,0,0,0,0,0,0,0,0,0,-2.93834568385409,0,0,5.84841559976651,0,-5.08936401463601,0,0,-4.55702208565774,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87703942314528,0,0,0,0,-5.63928005253447,4.98317845626627,0,-2.95418884396053,0,-0.280567762756687,0,-2.60562524948888,0,-5.11680517289281,0,0,-4.51307531759907,0,0,0,0,0,0,0
"ERR2242484",2.47403197093045,0,0,0,0,0,0,0,0,0,0,-5.72152685652261,0,0,0,0,-0.245239927057843,0,0,0,0,0,0,-2.58666554239229,0,0,0,-2.72245402033089,0,0,-5.53882904899609,0,0,0,0,0,4.48023614161115,-4.71542868448325,0,0,0,2.26528310860694,0,0,0,-3.05189592933458,0,4.95017151111422,0,0,-5.28603880902013,0,0,0,0,0,0,0
"ERR2242488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64374952441418,0,0,0,0,0,0,0,-3.16930604842556,0,4.57910849877142,0.665845153900247,0,5.48939910060842,-2.5642033924488,0,0.187937753431132,0,0,0,4.44133055666179,0,0,0,0,0,0,0,0,0,0
"ERR2242496",6.08908097541449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28824874972602,0,0,0,0,6.44873655513772,-2.0766813753724,-2.843565154747,0,0,-5.6954139024503,-2.79280995991149,3.59691765327701,0,0,4.92519932265426,4.83728874645111,0,-2.25341029436707,0,0,0,0,-3.90302112014251,0,0,0,0,0,0,0
"ERR2242501",6.12827954596663,0,0,0,0,0,0,0,0,6.04701890667694,0,-2.81628146834168,0,0,0,0,-4.87794259158248,0,0,0,0,0,0,-3.00738778112613,0,0,0,0,0,0,0,0,5.0398878050373,0,0,0,-5.20894843497229,0,-2.78825735061453,0,0,-2.72414082973249,0,4.82940339584175,0,-2.47794476724572,0,-4.71835032406952,0,0,4.29192623521902,0,0,0,0,0,0,0
"ERR2242504",0,-3.07980413446345,0,0,0,0,0,0,0,0,0,-2.84332435907578,0,0,0,0,-4.92478225231747,0,0,0,0,-5.33437723825138,-2.38384995601474,0,0,0,0,-5.07102024687837,0,0,0,0,0,-3.14973420129806,0,0,0,-0.642729238156188,-2.82919729585991,-5.45549966698562,0,-2.47307955984148,0,-4.90031346106584,-4.12894924143836,-2.37443263488333,0,4.28349944880553,0,0,-4.11263796276757,0,0,0,0,0,0,0
"ERR2242507",4.11513985117192,0,0,0,0,0,0,0,-4.32610999495271,0,0,-2.62584286559166,0,0,-3.40872306474501,0,-4.54809325589701,0,0,0,0,0,0,-2.63535869808788,0,0,0,0,5.90408153707025,0,-4.62583208920717,0,0,0,0,0,-4.56457516125678,0,-5.29972537410649,0,0,0,0,-0.925084330645594,0,0,0,0,0,0,0,0,4.24839236377054,0,0,0,0,0
"ERR2242509",6.85830924244329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65911951834297,0,0,-5.06519262086322,0,0,0,0,0,0,0,0,0,0.278286401410459,-3.17160091531589,0,0,0,0,5.49337392665908,0,-2.45406545269752,0,0,-4.99340920295693,0,-4.25056604917162,0,0,0,0,0,0,0
"ERR2242510",5.20402479004219,0,0,0,0,0,0,0,0,0,0,-2.41021392248246,0,0,0,0,-4.17461297084949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44345168740603,0,-3.69548295082785,0,0,-3.08505564718183,-4.23218246842716,6.40076422933839,-2.21195069436678,0,-5.34347312509622,0,-4.9717477243645,0,-3.83121098648052,0,0,-0.53372448016624,0,0,0,0,0,0,0
"ERR2242513",5.25351097306876,0,0,0,0,0,-4.85906627186131,0,0,4.97021779495056,0,0,0,0,-2.73824362379387,0,0,0,0,0,0,0,0,-2.84243229703148,0,0,0,0,4.7427770799125,0,0,0,0,2.16566269003691,0,0,-4.92323715553324,0,-2.74934407740693,5.1415516917211,0,0,0,4.76200362955738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242516",0,0,0,0,0,0,0,0,0,4.42048691826537,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23490589321236,0,0,0,0,0,0,0,0,0,-0.52432809966746,0,-3.65617818548856,3.87097055717892,0,-2.27480165786768,1.55172947689458,6.33268637879118,-2.26042365765164,0,3.94007204856874,0,0,0,3.91516862168332,0,0,0,0,0,0,0,0,0,0
"ERR2242522",6.00871973863439,0,0,0,0,0,0,0,0,0,0,-6.28157682516531,0,0,0,0,0.424100614218042,0,0,0,0,0,0,-2.71485272808424,0,0,0,0,0,0,0,0,5.07496937746114,0,-2.55092904118559,0,4.70226286010888,0,0,0,0,-5.89640562082407,4.4183387058364,0,0,-2.84155913635647,0,-0.359992400409119,0,0,-4.92172479688094,0,0,0,0,0,0,0
"ERR2242523",5.91707316774138,0,0,0,0,0,0,0,0,0,0,-6.28530577739824,0,0,0,0,0.731769739948493,0,0,0,0,0,0,-2.89149904928832,0,0,0,0,0,0,0,0,0,0,-2.18909688733702,0,5.00822326340447,0,-3.27432409171349,0,0,-2.60002733482473,3.7916270315586,-5.67129568729458,0,0,0,-4.50337944498432,0,4.47534584284566,0,0,0,0,0,0,0,0
"ERR2242525",6.80897241798803,0,0,0,0,0,0,0,0,0,0,-2.40877339512951,0,0,0,0,-4.17211790428449,0,0,0,0,0,0,2.30004480698808,0,0,0,0,0,0,0,0,0,-1.38814670027857,0,0,4.43152347987573,0,-3.37455750353546,-2.40434061324156,0,2.30136236459042,0,5.84490504918621,0,0,0,5.85782294194088,0,0,0,0,0,0,0,0,0,0
"ERR2242526",-0.00233498691097553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93881312009631,0,0,0,0,0,4.54156703593036,0.576244479792719,0,0,0,0,0,-4.46637240380714,0,-2.80088716054989,0,0,0,0,4.85127886833974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242535",6.64632181003368,0,0,0,0,0,0,0,0,0,0,-2.88436343230794,0,0,0,0,-4.9958640122511,0,-3.98651403988385,0,0,0,0,4.87701025590561,0,0,0,-2.57652288461438,0,0,0,0,0,-2.87660274276979,0,0,0,-4.46266854301603,-3.32585524946414,4.98242210366926,0,-4.94186219011121,0,5.76055027069155,0,0,0,0.642353340584633,0,0,0,0,0,0,0,0,0,0
"ERR2242537",0,0,0,0,0,0,0,0,0,0,0,-5.58178891218674,0,0,0,0,1.15943292176232,0,0,0,0,0,0,-2.70366964946286,0,0,4.43823749258443,0,0,0,0,0,0,-2.71457551057613,0,0,-4.68289319975161,0,-2.54801789173974,-4.70178270530009,0,3.15446937687561,0,4.41329644708777,0,-2.88062121073244,0,5.41194055319814,0,0,-4.98938229434917,0,0,0,0,0,0,0
"ERR2242538",5.46550866786252,0,0,0,0,0,0,0,0,0,0,-3.40059447459803,0,0,0,0,5.89000240594178,0,0,0,0,0,0,0,0,0,0,-2.57445115160673,0,0,0,5.35197993557606,0,0,0,0,0,-4.45908019618706,-2.84576015458747,0,0,-5.33144896583096,0,4.92900117390055,0,-2.93049038293318,0,-0.309410372661751,0,0,-5.07575823433224,4.382960467508,0,0,0,0,0,0
"ERR2242540",0,0,0,0,0,0,0,0,0,0,0,-3.32042100415262,0,0,0,0,-5.75113788171122,0,0,0,0,0,0,-5.2821354078301,0,0,0,0,0,0,0,0,5.72532123810559,-2.46864168145301,0,-2.58977743914686,0.0397830293005114,0,-2.91993177241335,-4.27581281795888,-4.48562610489797,-5.66532742259606,0,5.05747018445456,0,0,0,0.621150142451958,0,0,0,0,0,0,0,0,0,0
"ERR2242541",5.28196872175211,0,0,-2.85245858578523,0,0,0,0,0,0,0,-3.63679488840667,0,0,0,4.94060319706608,6.29911352342713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77530981827097,0,-2.72907979284656,0,0,-2.33043408692868,-4.80697761199006,4.7269048591198,0,0,-4.03643024225086,0,-4.60042545493838,0,0,0,0,0.297042870557106,0,0,0,0,0,0,0
"ERR2242543",5.81610442566436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80020354173892,0,-4.07379591725075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50538124622075,0,0,-5.84839962730084,0,6.07149841835345,0,0,0.427740024079468,0,-2.33655405315686,0,0,0,0,-4.04703033469868,0.392923045298806,0,0,0,0,0,0
"ERR2242545",0,0,0,0,0,0,0,0,0,0,0,-2.46078312711016,0,0,0,0,-4.26220140256302,-0.42701745498915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36305776006569,0,0,-3.192832309048,0,5.82498690922256,2.61896101706674,0,5.53014777931859,0,-2.58459669615528,-4.94935120670944,4.77335488643857,0,0,-4.4766527948156,0,0,0,0,0,0,0
"ERR2242549",6.71225241373216,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90416334823228,0,0,0,0,3.89334416358531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43138841987119,0,0,0,0,2.25407376506746,4.43153137244239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242551",5.40508938503214,0,-3.0906582451499,0,0,0,0,0,0,0,0,-5.85672893792819,6.57120162439056,0,0,0,-0.192528917768147,0,0,0,5.35317710943129,0,0,-5.2160869580078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109729246131057,0,-2.83045437940674,0,0,-2.74822078139691,0,4.9024907936383,0,0,0,4.76005802379608,0,0,0,0,0,0,0,0,0,0
